date,open,high,low,close,adj_close,volume,currency
,SGO.PA,SGO.PA,SGO.PA,SGO.PA,SGO.PA,SGO.PA,
2020-01-02,36.69499969482422,37.255001068115234,36.619998931884766,36.98500061035156,32.237586975097656,1051278,EUR
2020-01-03,36.814998626708984,36.814998626708984,36.13999938964844,36.34000015258789,31.67537498474121,1306955,EUR
2020-01-06,35.75,36.04499816894531,35.470001220703125,36.0,31.379018783569336,1500797,EUR
2020-01-07,36.060001373291016,36.2599983215332,35.73500061035156,35.85499954223633,31.252626419067383,1321049,EUR
2020-01-08,35.5,35.900001525878906,35.1150016784668,35.900001525878906,31.291854858398438,1736104,EUR
2020-01-09,36.20000076293945,36.29999923706055,35.470001220703125,35.689998626708984,31.10881233215332,1178383,EUR
2020-01-10,35.63999938964844,35.75,35.04999923706055,35.220001220703125,30.699142456054688,1848283,EUR
2020-01-13,35.255001068115234,35.79999923706055,35.255001068115234,35.66999816894531,31.09137535095215,1345088,EUR
2020-01-14,35.779998779296875,36.28499984741211,35.47999954223633,35.94499969482422,31.33107566833496,1275526,EUR
2020-01-15,35.875,35.94499969482422,35.29999923706055,35.42499923706055,30.877824783325195,1376330,EUR
2020-01-16,35.369998931884766,35.44499969482422,34.834999084472656,35.06999969482422,30.568387985229492,1425562,EUR
2020-01-17,35.20000076293945,35.66999816894531,35.185001373291016,35.3650016784668,30.825529098510742,1316992,EUR
2020-01-20,35.380001068115234,35.45000076293945,35.130001068115234,35.130001068115234,30.620695114135742,679329,EUR
2020-01-21,35.0,35.36000061035156,34.720001220703125,35.095001220703125,30.590187072753906,1186155,EUR
2020-01-22,35.119998931884766,35.400001525878906,34.834999084472656,35.0,30.50737762451172,1692000,EUR
2020-01-23,34.84000015258789,34.96500015258789,34.560001373291016,34.654998779296875,30.206663131713867,1423292,EUR
2020-01-24,35.04999923706055,35.78499984741211,35.04999923706055,35.209999084472656,30.69042205810547,1661504,EUR
2020-01-27,34.79499816894531,34.9900016784668,34.51499938964844,34.9900016784668,30.4986629486084,1625435,EUR
2020-01-28,35.06999969482422,35.14500045776367,34.66999816894531,35.005001068115234,30.51173973083496,1151120,EUR
2020-01-29,35.005001068115234,35.685001373291016,35.005001068115234,35.38999938964844,30.847318649291992,1252248,EUR
2020-01-30,34.904998779296875,34.994998931884766,34.525001525878906,34.7400016784668,30.280750274658203,1553041,EUR
2020-01-31,34.935001373291016,35.095001220703125,34.064998626708984,34.23500061035156,29.840578079223633,1698810,EUR
2020-02-03,34.22999954223633,34.59000015258789,34.1349983215332,34.185001373291016,29.796993255615234,1324545,EUR
2020-02-04,34.345001220703125,34.834999084472656,34.29499816894531,34.720001220703125,30.263320922851562,1325954,EUR
2020-02-05,34.61000061035156,35.40999984741211,34.584999084472656,35.06999969482422,30.568387985229492,1806437,EUR
2020-02-06,35.47999954223633,35.904998779296875,35.13999938964844,35.13999938964844,30.629405975341797,1905399,EUR
2020-02-07,34.95500183105469,35.189998626708984,34.81999969482422,35.189998626708984,30.672990798950195,906728,EUR
2020-02-10,34.92499923706055,35.279998779296875,34.915000915527344,35.150001525878906,30.638126373291016,797107,EUR
2020-02-11,35.45000076293945,35.63999938964844,35.150001525878906,35.470001220703125,30.91704750061035,986407,EUR
2020-02-12,35.43000030517578,36.10499954223633,35.36000061035156,36.04499816894531,31.418243408203125,1337117,EUR
2020-02-13,35.900001525878906,36.064998626708984,35.71500015258789,36.064998626708984,31.4356746673584,1109434,EUR
2020-02-14,36.13999938964844,36.314998626708984,35.849998474121094,35.88999938964844,31.28314208984375,806223,EUR
2020-02-17,35.900001525878906,36.474998474121094,35.869998931884766,36.400001525878906,31.727678298950195,897179,EUR
2020-02-18,35.94499969482422,36.02000045776367,35.4900016784668,35.57500076293945,31.00857162475586,1482537,EUR
2020-02-19,35.65999984741211,35.790000915527344,35.35499954223633,35.619998931884766,31.04779624938965,880332,EUR
2020-02-20,35.599998474121094,36.1349983215332,35.5099983215332,35.779998779296875,31.187255859375,1190370,EUR
