date,open,high,low,close,adj_close,volume
,SCCO,SCCO,SCCO,SCCO,SCCO,SCCO
2020-01-02,41.36444091796875,41.441471099853516,40.90226745605469,41.12372589111328,32.03273391723633,436512
2020-01-03,40.44972229003906,40.80598068237305,39.852752685546875,40.00680923461914,31.162738800048828,823900
2020-01-06,39.95866775512695,40.14160919189453,39.59278106689453,40.0742073059082,31.21523094177246,615251
2020-01-07,39.87200927734375,40.324554443359375,39.81423568725586,40.131980895996094,31.260231018066406,615770
2020-01-08,40.24752426147461,40.44972229003906,39.95866775512695,40.363067626953125,31.440227508544922,615770
2020-01-09,40.43046569824219,40.75783920288086,40.23789596557617,40.671180725097656,31.680234909057617,597595
2020-01-10,40.671180725097656,41.60515594482422,40.671180725097656,41.39332580566406,32.24273681640625,765428
2020-01-13,41.60515594482422,42.82798767089844,41.4029541015625,42.76058578491211,33.30775451660156,674242
2020-01-14,42.645042419433594,43.155357360839844,42.35618591308594,42.645042419433594,33.217742919921875,745384
2020-01-15,42.4332160949707,42.529502868652344,41.913272857666016,42.192501068115234,32.86524200439453,466216
2020-01-16,42.51987075805664,42.72207260131836,41.624412536621094,41.88438415527344,32.6252326965332,751512
2020-01-17,42.27915573120117,42.54875946044922,41.94215774536133,42.29841232299805,32.94773864746094,701245
2020-01-21,41.64366912841797,41.7977294921875,40.55563735961914,40.69043731689453,31.695240020751953,1067134
2020-01-22,40.84449768066406,41.008182525634766,40.06458282470703,40.2956657409668,31.387725830078125,951645
2020-01-23,39.477237701416016,39.554264068603516,38.21589279174805,39.477237701416016,30.75022315979004,1645619
2020-01-24,39.25577926635742,39.25577926635742,38.17737579345703,38.36994934082031,29.887720108032227,1192905
2020-01-27,37.416717529296875,37.618919372558594,36.49237060546875,36.55977249145508,28.47770881652832,1185427
2020-01-28,36.906402587890625,37.551517486572266,36.38645935058594,37.42634582519531,29.152711868286133,930042
2020-01-29,37.54188919067383,37.792232513427734,37.147117614746094,37.176002502441406,28.957712173461914,731779
2020-01-30,36.72345733642578,37.44560241699219,36.55977249145508,37.42634582519531,29.152711868286133,744553
2020-01-31,36.93528747558594,36.983428955078125,36.22277069091797,36.28054428100586,28.260217666625977,1108365
2020-02-03,36.713829040527344,36.944915771484375,36.232398986816406,36.78123092651367,28.65021324157715,786096
2020-02-04,37.70557403564453,38.56251907348633,37.70557403564453,38.52400588989258,30.007722854614258,1205056
2020-02-05,39.3616943359375,39.554264068603516,38.45660400390625,38.64917755126953,30.105220794677734,659909
2020-02-06,39.082462310791016,39.101722717285156,37.9462890625,38.119606018066406,29.692716598510742,592506
2020-02-07,37.455230712890625,37.67668914794922,37.07008743286133,37.20488739013672,28.980209350585938,515652
2020-02-10,36.983428955078125,37.12785720825195,36.58865737915039,36.91603088378906,28.75520896911621,987995
2020-02-11,37.416717529296875,37.95591735839844,37.243404388427734,37.49374771118164,29.205219268798828,971481
2020-02-12,38.09071731567383,38.24477767944336,37.57077407836914,38.04257583618164,29.632709503173828,651289
2020-02-13,38.01369094848633,38.196632385253906,37.63817596435547,37.99443435668945,29.595218658447266,578381
2020-02-14,37.95591735839844,38.2544059753418,37.33005905151367,37.80186080932617,29.44521141052246,512847
2020-02-18,36.88714599609375,37.06045913696289,36.21314239501953,36.74271774291992,28.62021255493164,856304
2020-02-19,36.85825729370117,37.551517486572266,36.79085922241211,37.38783264160156,29.12271499633789,468293
2020-02-20,37.176002502441406,37.7826042175293,36.87751770019531,36.87751770019531,28.72521209716797,423530
2020-02-21,36.62717056274414,36.69457244873047,36.04945755004883,36.44422912597656,28.387710571289062,532061
2020-02-24,34.807369232177734,34.90365219116211,34.21039581298828,34.7977409362793,27.105201721191406,1069627
2020-02-25,34.99993896484375,35.076969146728516,33.680824279785156,33.74822235107422,26.287694931030273,1094760
2020-02-26,33.98893737792969,34.431854248046875,33.51713562011719,33.728965759277344,26.272693634033203,916645
2020-02-27,32.76610565185547,33.53639221191406,32.11136245727539,32.32319259643555,25.17768669128418,1608231
2020-02-28,30.94630241394043,32.506134033203125,30.70558738708496,32.40021896362305,25.237682342529297,1700248
2020-03-02,32.6890754699707,33.9407958984375,32.01507568359375,33.84450912475586,26.36269760131836,1315665
2020-03-03,33.998565673828125,34.58591079711914,32.8335075378418,33.3823356628418,26.002689361572266,1821761
2020-03-04,34.133365631103516,34.778480529785156,33.6326789855957,34.47999572753906,26.857696533203125,1103692
2020-03-05,33.6326789855957,34.17188262939453,33.53639221191406,34.04670715332031,26.520191192626953,945932
2020-03-06,33.0838508605957,34.02745056152344,32.87202072143555,33.95042419433594,26.445194244384766,1115220
2020-03-09,31.27367401123047,31.552902221679688,29.713842391967773,30.821130752563477,24.283151626586914,1344018
2020-03-10,32.02470397949219,34.31631088256836,31.928417205810547,33.93116760253906,26.73346710205078,1506658
2020-03-11,32.737220764160156,32.86239242553711,29.954557418823242,30.358957290649414,23.919015884399414,1442059
2020-03-12,28.31769561767578,28.31769561767578,25.169145584106445,25.592802047729492,20.16389274597168,1960930
2020-03-13,27.460750579833984,28.2791805267334,26.430490493774414,28.202152252197266,22.219728469848633,1351495
2020-03-16,24.90917205810547,27.075607299804688,24.793630599975586,26.603805541992188,20.960430145263672,1266852
2020-03-17,26.88303565979004,29.097612380981445,26.247547149658203,26.854148864746094,21.157672882080078,2165425
2020-03-18,24.81288719177246,27.24892234802246,23.580427169799805,24.938058853149414,19.648033142089844,1629833
2020-03-19,24.572172164916992,26.50752067565918,23.590055465698242,26.12237548828125,20.581127166748047,1319715
2020-03-20,26.603805541992188,26.83489227294922,24.20628547668457,24.466257095336914,19.27631378173828,1592756
2020-03-23,24.090742111206055,24.456628799438477,22.559795379638672,22.656082153320312,17.850126266479492,1489833
