run_id,ticker,ticker_name,date_today,price_today,price_90d_ago,return_90d,qualifies_a,qualifies_b,qualifies_c,peak_5y_date,peak_5y_price,bottom_post_peak_date,bottom_post_peak_price,bottom_drawdown_pct,hit30_from_bottom_date,days_bottom_to_hit30,low_52w_date,low_52w_price,hit30_from_52wlow_date,days_52wlow_to_hit30,low180_date,low180_price,spike30_threshold,spike30_date,spike30_in_last30d,avg_volume_30d,volatility_90d,has_5y_history,has_52w_history,reason
20260102_162513,ABEV3.SA,,2025-12-30,13.859999656677246,11.455796241760254,0.20986785764858995,False,False,False,2021-06-07,14.708366394042969,2024-06-13,9.578426361083984,0.34877700864432226,2024-12-05,175.0,2025-02-05,9.860306739807127,2025-04-17,71.0,2025-10-07,11.09572982788086,14.424448776245118,,False,34189916.666666664,0.012515626998652236,True,True,ok
20260102_162513,AZUL4.SA,,2025-12-30,1800.0,1.2000000476837158,1498.9999403953575,False,False,False,2025-12-23,3400.0,,,,,,2025-08-20,0.550000011920929,2025-09-01,12.0,,,,,False,27390590.0,1.0552519496066217,True,True,ok
20260102_162513,B3SA3.SA,,2025-12-30,13.890000343322754,13.399999618530272,0.03656721930908735,False,False,False,2021-02-05,17.86273956298828,2024-11-28,8.945140838623047,0.499229062424588,2025-03-14,106.0,2025-01-13,9.630568504333496,2025-03-14,60.0,2025-04-16,11.924067497253418,15.501287746429444,,False,38489886.666666664,0.01939257712842869,True,True,ok
20260102_162513,BBAS3.SA,,2025-12-30,21.920000076293945,21.973888397216797,-0.002452379840505503,False,False,False,2025-05-14,29.063505172729492,2025-08-01,18.25354766845703,0.3719426628008905,,,2025-08-01,18.25354766845703,,,2025-08-01,18.25354766845703,23.729611968994142,,False,21663273.333333332,0.01581186299287546,True,True,ok
20260102_162513,BBDC4.SA,,2025-12-30,18.190000534057617,17.266674041748047,0.053474484436152325,False,False,True,2025-11-28,19.2205867767334,2025-12-09,17.633718490600586,0.08256086583442512,,,2025-01-10,10.23983669281006,2025-05-08,118.0,2025-04-16,11.920586585998535,15.496762561798096,2025-06-03,True,30267303.333333332,0.015658754439885028,True,True,ok
20260102_162513,BRAP4.SA,,2025-12-30,19.899999618530273,15.058287620544434,0.32153137992796466,False,True,True,2023-01-26,21.813282012939453,2025-01-13,13.090831756591797,0.39986877037456225,2025-11-05,296.0,2025-01-13,13.090831756591797,2025-11-05,296.0,2025-06-20,13.40392017364502,17.425096225738525,2025-11-26,True,5118143.333333333,0.011470560451441859,True,True,ok
20260102_162513,BRKM5.SA,,2025-12-30,7.889999866485596,6.570000171661377,0.20091319030976917,False,False,False,2021-09-15,59.69333267211914,2025-10-17,6.260000228881836,0.8951306628620237,,,2025-10-17,6.260000228881836,,,2025-10-17,6.260000228881836,8.138000297546387,,False,4329693.333333333,0.034875839243491746,True,True,ok
20260102_162513,CMIG4.SA,,2025-12-30,11.199999809265137,10.769926071166992,0.03993284032371669,False,False,True,2025-11-11,11.726181030273438,2025-12-11,10.576744079589844,0.09802312856300754,,,2025-04-04,8.734671592712402,2025-11-05,215.0,2025-04-14,8.909364700317383,11.582174110412598,2025-11-11,False,12046710.0,0.015211868642839025,True,True,ok
20260102_162513,CPFE3.SA,,2025-12-30,53.290000915527344,39.400001525878906,0.3525380419217785,False,True,True,2025-12-30,53.290000915527344,,,,,,2025-01-03,31.0,2025-05-20,137.0,2025-07-22,37.220001220703125,48.38600158691406,2025-11-26,True,2351200.0,0.012697525431346685,True,True,ok
20260102_162513,CSNA3.SA,,2025-12-30,8.9399995803833,7.900000095367432,0.13164550284318688,False,False,True,2021-05-11,33.84372329711914,2025-08-15,6.769999980926514,0.7999629082919848,2025-10-27,73.0,2025-08-15,6.769999980926514,2025-10-27,73.0,2025-08-15,6.769999980926514,8.800999975204467,2025-10-27,True,7991266.666666667,0.02661423377459163,True,True,ok
20260102_162513,CYRE3.SA,,2025-12-30,29.6200008392334,28.30683708190918,0.04639033861411024,False,False,True,2025-12-04,35.305171966552734,2025-12-29,28.989999771118164,0.17887385455642058,,,2025-01-08,14.373465538024902,2025-02-14,37.0,2025-04-14,22.262527465820312,28.941285705566408,2025-11-05,True,5627763.333333333,0.02263386491012256,True,True,ok
20260102_162513,ECOR3.SA,,2025-12-30,10.600000381469728,7.829999923706055,0.35376762257394656,False,True,True,2021-06-15,12.33755874633789,2023-02-10,3.5619571208953857,0.7112915776832538,2023-03-17,35.0,2025-01-03,3.887660503387451,2025-02-14,42.0,2025-05-22,5.788506507873535,7.525058460235596,2025-08-27,True,4824326.666666667,0.02194062985331485,True,True,ok
20260102_162513,EGIE3.SA,,2025-12-30,31.3700008392334,28.988420486450195,0.08215626490916961,False,False,False,2025-07-03,34.00754928588867,2025-08-13,27.313308715820312,0.19684572133653022,,,2025-01-13,23.631336212158203,2025-06-27,165.0,2025-04-17,26.780363082885746,34.81447200775147,,False,1733651.3333333333,0.015197883480273192,True,True,ok
20260102_162513,ELET3.SA,,2025-12-30,50.61000061035156,50.934722900390625,-0.006375263701229872,False,False,True,2025-12-04,66.6500015258789,2025-12-22,48.650001525878906,0.2700675106963193,,,2025-01-03,30.60788917541504,2025-04-24,111.0,2025-07-28,35.025962829589844,45.5337516784668,2025-09-15,True,10768716.666666666,0.03561064717194698,True,True,ok
20260102_162513,ELET6.SA,,2025-12-30,52.41999816894531,42.527442932128906,0.23261580181541341,False,False,True,2025-12-04,55.620758056640625,2025-12-22,50.83000183105469,0.08613252305384511,,,2025-01-03,27.38603973388672,2025-08-11,220.0,2025-08-05,29.94412422180176,38.92736148834229,2025-09-16,True,2282378.8,0.013639820913264718,True,True,ok
20260102_162513,EMBR3.SA,,2025-12-30,88.5999984741211,79.53500366210938,0.11397490909188579,False,False,True,2025-12-23,89.9000015258789,,,,,,2024-12-30,55.60441207885742,2025-03-05,65.0,2025-04-22,60.33460235595703,78.43498306274414,2025-07-01,True,4140730.0,0.019709810723629158,True,True,ok
