date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RAL')","('high', 'RAL')","('low', 'RAL')","('close', 'RAL')","('adj_close', 'RAL')","('volume', 'RAL')","('currency', '')"
2025-06-25,47.0,48.5,46.79999923706055,47.5,47.39870071411133,399700,,,,,,,,
2025-06-26,47.25,48.0,47.25,48.0,47.89763641357422,41600,,,,,,,,
2025-06-27,51.999000549316406,55.08000183105469,47.0,52.97999954223633,52.86701202392578,230900,,,,,,,,
2025-06-30,50.25,54.599998474121094,45.56999969482422,48.4900016784668,48.386592864990234,27065700,,,,,,,,
2025-07-01,47.470001220703125,49.0,47.0,47.52000045776367,47.41865921020508,4899800,,,,,,,,
2025-07-02,47.0,47.470001220703125,45.25,45.75,45.652435302734375,6820800,,,,,,,,
2025-07-03,44.130001068115234,46.7400016784668,43.75,45.20000076293945,45.103607177734375,5068400,,,,,,,,
2025-07-07,44.54999923706055,47.150001525878906,44.0,46.18000030517578,46.081520080566406,6626600,,,,,,,,
2025-07-08,47.0099983215332,48.349998474121094,46.5099983215332,48.0,47.89763641357422,4671700,,,,,,,,
2025-07-09,47.5,49.314998626708984,46.75,48.7400016784668,48.63605880737305,3179200,,,,,,,,
2025-07-10,49.36000061035156,50.04999923706055,48.5,49.11000061035156,49.00526809692383,1634300,,,,,,,,
2025-07-11,48.790000915527344,49.38999938964844,47.16999816894531,47.400001525878906,47.29891586303711,1658700,,,,,,,,
2025-07-14,47.16999816894531,48.380001068115234,46.41999816894531,47.36000061035156,47.25899887084961,1430000,,,,,,,,
2025-07-15,48.65999984741211,49.7599983215332,47.369998931884766,48.20000076293945,48.09720993041992,2246000,,,,,,,,
2025-07-16,48.779998779296875,48.80099868774414,47.137001037597656,47.47999954223633,47.37874221801758,1435200,,,,,,,,
2025-07-17,47.95000076293945,48.52000045776367,47.209999084472656,48.02000045776367,47.9175910949707,1825500,,,,,,,,
2025-07-18,47.7400016784668,48.22999954223633,46.52000045776367,46.63999938964844,46.54053497314453,1508200,,,,,,,,
2025-07-21,46.9900016784668,47.599998474121094,46.52000045776367,46.52000045776367,46.42079162597656,1198200,,,,,,,,
2025-07-22,47.029998779296875,47.56999969482422,45.970001220703125,46.66999816894531,46.57046890258789,1836000,,,,,,,,
2025-07-23,47.09000015258789,48.130001068115234,46.29499816894531,48.099998474121094,47.99742126464844,2102900,,,,,,,,
2025-07-24,48.0,49.0,46.650001525878906,46.91999816894531,46.81993865966797,1079000,,,,,,,,
2025-07-25,46.470001220703125,47.540000915527344,45.900001525878906,47.5,47.39870071411133,1746300,,,,,,,,
2025-07-28,47.36000061035156,48.5,46.91999816894531,48.29999923706055,48.19699478149414,801700,,,,,,,,
2025-07-29,48.290000915527344,48.74700164794922,46.9900016784668,47.29999923706055,47.199127197265625,668200,,,,,,,,
2025-07-30,47.65999984741211,47.970001220703125,45.7599983215332,46.52000045776367,46.42079162597656,943600,,,,,,,,
2025-07-31,46.18000030517578,46.83000183105469,44.970001220703125,45.720001220703125,45.62249755859375,1126100,,,,,,,,
2025-08-01,45.20000076293945,45.7400016784668,43.4900016784668,44.380001068115234,44.28535842895508,1204100,,,,,,,,
2025-08-04,44.970001220703125,45.560001373291016,42.58000183105469,42.93000030517578,42.83844757080078,1187900,,,,,,,,
2025-08-05,42.52000045776367,44.369998931884766,42.345001220703125,43.61000061035156,43.516998291015625,1359000,,,,,,,,
2025-08-06,43.68000030517578,45.189998626708984,43.15999984741211,43.52000045776367,43.427188873291016,1732800,,,,,,,,
2025-08-07,43.459999084472656,44.459999084472656,42.0,42.79999923706055,42.70872116088867,1354800,,,,,,,,
2025-08-08,42.540000915527344,45.09000015258789,42.22999954223633,45.0,44.90403366088867,1444600,,,,,,,,
2025-08-11,45.08000183105469,45.619998931884766,44.17499923706055,44.7400016784668,44.644588470458984,1323000,,,,,,,,
2025-08-12,46.47999954223633,47.38999938964844,42.689998626708984,44.529998779296875,44.43503189086914,1812600,,,,,,,,
2025-08-13,45.35499954223633,47.12699890136719,44.279998779296875,45.099998474121094,45.00381851196289,1857500,,,,,,,,
2025-08-14,44.650001525878906,44.900001525878906,43.54999923706055,43.59000015258789,43.497039794921875,901700,,,,,,,,
2025-08-15,44.38999938964844,44.60499954223633,42.44499969482422,43.5,43.407230377197266,1329000,,,,,,,,
2025-08-18,43.63999938964844,43.94200134277344,43.20000076293945,43.20000076293945,43.107872009277344,824300,,,,,,,,
2025-08-19,43.5099983215332,43.5099983215332,42.349998474121094,42.84000015258789,42.74863815307617,1213500,,,,,,,,
2025-08-20,42.630001068115234,43.27000045776367,40.970001220703125,41.790000915527344,41.70087814331055,1731900,,,,,,,,
2025-08-21,41.56999969482422,42.58000183105469,41.34000015258789,41.970001220703125,41.880496978759766,1245500,,,,,,,,
2025-08-22,42.15999984741211,43.9900016784668,41.81999969482422,43.75,43.656700134277344,1708400,,,,,,,,
2025-08-25,43.709999084472656,43.709999084472656,42.11000061035156,42.36000061035156,42.2696647644043,1170200,,,,,,,,
2025-08-26,42.40999984741211,42.59000015258789,41.22999954223633,41.25,41.16203308105469,2559000,,,,,,,,
2025-08-27,41.529998779296875,42.7400016784668,41.470001220703125,42.33000183105469,42.23973083496094,896700,,,,,,,,
2025-08-28,42.380001068115234,43.04999923706055,41.619998931884766,42.689998626708984,42.598960876464844,951600,,,,,,,,
2025-08-29,42.369998931884766,43.09000015258789,41.779998779296875,41.810001373291016,41.7208366394043,706000,,,,,,,,
2025-09-02,42.13999938964844,42.83000183105469,41.0,42.59000015258789,42.49917221069336,1369800,,,,,,,,
2025-09-03,42.630001068115234,43.279998779296875,41.849998474121094,42.27000045776367,42.17985534667969,780900,,,,,,,,
2025-09-04,42.279998779296875,43.400001525878906,42.060001373291016,42.790000915527344,42.69874572753906,1288500,,,,,,,,
2025-09-05,43.61000061035156,44.400001525878906,42.810001373291016,43.279998779296875,43.18770217895508,1039700,,,,,,,,
2025-09-08,43.220001220703125,43.790000915527344,42.0,42.33000183105469,42.28858184814453,957700,,,,,,,,
2025-09-09,42.209999084472656,42.45000076293945,41.349998474121094,42.2599983215332,42.21864700317383,985100,,,,,,,,
2025-09-10,42.970001220703125,43.349998474121094,41.779998779296875,41.95000076293945,41.90895462036133,1078500,,,,,,,,
2025-09-11,41.88999938964844,43.13999938964844,41.41999816894531,42.91999816894531,42.87800216674805,1463700,,,,,,,,
2025-09-12,42.720001220703125,42.7599983215332,41.310001373291016,41.31999969482422,41.27956771850586,991900,,,,,,,,
2025-09-15,41.31999969482422,42.255001068115234,41.060001373291016,41.31999969482422,41.27956771850586,861800,,,,,,,,
2025-09-16,41.20000076293945,41.849998474121094,40.70000076293945,41.83000183105469,41.7890739440918,908900,,,,,,,,
2025-09-17,41.88999938964844,42.814998626708984,41.59000015258789,41.88999938964844,41.8490104675293,1120800,,,,,,,,
2025-09-18,42.5,44.15999984741211,42.5,43.7599983215332,43.71718215942383,1818500,,,,,,,,
2025-09-19,44.310001373291016,44.310001373291016,42.79999923706055,43.41999816894531,43.37751388549805,2486700,,,,,,,,
2025-09-22,43.0,44.5099983215332,43.0,44.380001068115234,44.336578369140625,1008700,,,,,,,,
2025-09-23,44.599998474121094,44.959999084472656,43.84000015258789,44.060001373291016,44.01689147949219,846600,,,,,,,,
2025-09-24,44.34000015258789,44.625,43.2400016784668,43.88999938964844,43.84705352783203,1063400,,,,,,,,
2025-09-25,43.06999969482422,43.29999923706055,42.060001373291016,42.70000076293945,42.65821838378906,1119000,,,,,,,,
2025-09-26,42.5,43.380001068115234,42.22999954223633,43.150001525878906,43.10778045654297,750100,,,,,,,,
2025-09-29,43.560001373291016,43.720001220703125,42.47999954223633,42.81999969482422,42.77810287475586,804500,,,,,,,,
2025-09-30,43.0,43.77000045776367,42.349998474121094,43.72999954223633,43.68721008300781,1037600,,,,,,,,
2025-10-01,43.18000030517578,44.43000030517578,42.689998626708984,44.15999984741211,44.116790771484375,1042300,,,,,,,,
2025-10-02,44.70000076293945,45.779998779296875,43.755001068115234,44.220001220703125,44.176734924316406,868000,,,,,,,,
2025-10-03,44.310001373291016,45.02799987792969,44.25,44.29999923706055,44.25665283203125,746800,,,,,,,,
2025-10-06,44.95000076293945,45.459999084472656,43.88999938964844,43.97999954223633,43.93696594238281,685700,,,,,,,,
2025-10-07,44.08000183105469,44.2599983215332,43.27000045776367,43.83000183105469,43.78711700439453,533700,,,,,,,,
2025-10-08,44.029998779296875,44.709999084472656,43.16999816894531,44.540000915527344,44.49641799926758,762700,,,,,,,,
2025-10-09,44.290000915527344,44.31999969482422,43.09000015258789,43.220001220703125,43.177711486816406,478100,,,,,,,,
2025-10-10,43.650001525878906,43.83000183105469,41.400001525878906,41.41999816894531,41.37947082519531,846100,,,,,,,,
2025-10-13,42.150001525878906,42.529998779296875,41.685001373291016,41.84000015258789,41.7990608215332,877500,,,,,,,,
2025-10-14,41.5099983215332,42.75,41.119998931884766,42.470001220703125,42.428443908691406,968900,,,,,,,,
2025-10-15,42.849998474121094,43.279998779296875,42.75,43.189998626708984,43.14773941040039,1074600,,,,,,,,
2025-10-16,43.43000030517578,43.7599983215332,42.904998779296875,43.040000915527344,42.997886657714844,929500,,,,,,,,
2025-10-17,42.959999084472656,43.5,41.60499954223633,42.349998474121094,42.30855941772461,1176600,,,,,,,,
2025-10-20,42.400001525878906,43.150001525878906,42.27000045776367,42.540000915527344,42.498374938964844,1006800,,,,,,,,
2025-10-21,42.939998626708984,43.70000076293945,42.845001220703125,43.38999938964844,43.34754180908203,922400,,,,,,,,
2025-10-22,43.189998626708984,43.25,42.0099983215332,42.41999816894531,42.37849044799805,712600,,,,,,,,
2025-10-23,42.220001220703125,43.470001220703125,42.0099983215332,43.45000076293945,43.40748596191406,709400,,,,,,,,
2025-10-24,43.540000915527344,44.2599983215332,43.11000061035156,43.40999984741211,43.367523193359375,1182700,,,,,,,,
2025-10-27,44.06999969482422,44.27000045776367,43.150001525878906,43.54999923706055,43.50738525390625,710200,,,,,,,,
2025-10-28,43.2400016784668,43.65999984741211,42.58000183105469,42.959999084472656,42.917964935302734,1248000,,,,,,,,
2025-10-29,43.369998931884766,44.97999954223633,43.084999084472656,43.58000183105469,43.53736114501953,1383900,,,,,,,,
2025-10-30,43.349998474121094,44.310001373291016,43.220001220703125,43.619998931884766,43.57731628417969,1189900,,,,,,,,
2025-10-31,43.20000076293945,44.154998779296875,43.13999938964844,43.91999816894531,43.87702560424805,1338500,,,,,,,,
2025-11-03,43.90999984741211,44.310001373291016,42.849998474121094,44.279998779296875,44.236671447753906,867400,,,,,,,,
2025-11-04,43.72999954223633,44.09000015258789,43.099998474121094,43.18000030517578,43.13774871826172,668500,,,,,,,,
2025-11-05,43.08000183105469,44.959999084472656,43.03499984741211,44.400001525878906,44.3565559387207,1706500,,,,,,,,
2025-11-06,43.029998779296875,47.779998779296875,42.630001068115234,46.86000061035156,46.81414794921875,2629500,,,,,,,,
2025-11-07,47.09000015258789,47.45500183105469,45.685001373291016,46.650001525878906,46.60435485839844,1962200,,,,,,,,
2025-11-10,47.0099983215332,47.220001220703125,45.84000015258789,45.91999816894531,45.87506866455078,1091700,,,,,,,,
2025-11-11,46.61000061035156,47.209999084472656,46.2400016784668,46.75,46.70425796508789,1441400,,,,,,,,
2025-11-12,46.68000030517578,48.83000183105469,46.68000030517578,47.779998779296875,47.733245849609375,2948500,,,,,,,,
2025-11-13,47.650001525878906,48.0,46.3489990234375,47.31999969482422,47.27369689941406,1667300,,,,,,,,
2025-11-14,47.0099983215332,47.95000076293945,46.5,47.459999084472656,47.4135627746582,1283700,,,,,,,,
2025-11-17,47.20000076293945,47.7400016784668,45.95000076293945,46.47999954223633,46.43452072143555,1671900,,,,,,,,
2025-11-18,46.11000061035156,47.06999969482422,44.79999923706055,45.7599983215332,45.71522521972656,1415300,,,,,,,,
2025-11-19,45.56999969482422,46.5099983215332,45.349998474121094,46.060001373291016,46.01493453979492,1310300,,,,,,,,
2025-11-20,46.459999084472656,47.62300109863281,44.31999969482422,44.56999969482422,44.526390075683594,1753800,,,,,,,,
2025-11-21,44.43000030517578,46.31999969482422,44.06999969482422,45.970001220703125,45.92502212524414,1423000,,,,,,,,
2025-11-24,45.970001220703125,46.900001525878906,45.66999816894531,46.86000061035156,46.81414794921875,1618800,,,,,,,,
2025-11-25,47.29999923706055,48.875,47.220001220703125,48.099998474121094,48.05293273925781,1445300,,,,,,,,
2025-11-26,48.369998931884766,49.79999923706055,48.13999938964844,48.779998779296875,48.732269287109375,1611200,,,,,,,,
2025-11-28,49.060001373291016,49.9900016784668,48.20000076293945,49.369998931884766,49.321693420410156,861500,,,,,,,,
2025-12-01,48.959999084472656,49.29499816894531,48.54999923706055,48.779998779296875,48.732269287109375,1023800,,,,,,,,
2025-12-02,48.83000183105469,49.125,48.23500061035156,48.7400016784668,48.69231033325195,1346900,,,,,,,,
2025-12-03,48.5,50.650001525878906,48.119998931884766,50.380001068115234,50.33070755004883,1479200,,,,,,,,
2025-12-04,50.290000915527344,51.77000045776367,50.04499816894531,51.630001068115234,51.57948303222656,1158100,,,,,,,,
2025-12-05,51.2400016784668,51.36000061035156,50.18000030517578,51.099998474121094,51.04999923706055,2922300,,,,,,,,
2025-12-08,52.369998931884766,52.435001373291016,50.91999816894531,51.33000183105469,51.33000183105469,1217500,,,,,,,,
2025-12-09,50.9900016784668,52.38999938964844,50.66999816894531,50.95000076293945,50.95000076293945,1596200,,,,,,,,
2025-12-10,50.77000045776367,51.75,50.22999954223633,51.400001525878906,51.400001525878906,1821400,,,,,,,,
2025-12-11,51.36000061035156,52.42499923706055,50.86000061035156,52.220001220703125,52.220001220703125,1324700,,,,,,,,
2025-12-12,52.88999938964844,52.88999938964844,50.560001373291016,50.959999084472656,50.959999084472656,1046900,,,,,,,,
2025-12-15,51.22999954223633,51.70000076293945,50.56999969482422,50.779998779296875,50.779998779296875,1053400,,,,,,,,
2025-12-16,50.849998474121094,51.45000076293945,50.310001373291016,50.5,50.5,1019700,,,,,,,,
2025-12-17,50.470001220703125,50.994998931884766,49.560001373291016,49.91999816894531,49.91999816894531,1048000,,,,,,,,
2025-12-18,50.400001525878906,50.91999816894531,49.599998474121094,50.90999984741211,50.90999984741211,1191200,,,,,,,,
2025-12-19,50.5099983215332,52.349998474121094,50.5099983215332,52.27000045776367,52.27000045776367,4274300,,,,,,,,
2025-12-22,52.4900016784668,52.60499954223633,51.540000915527344,51.720001220703125,51.720001220703125,1021800,,,,,,,,
2025-12-23,51.81999969482422,52.334999084472656,50.41999816894531,51.599998474121094,51.599998474121094,1006500,,,,,,,,
2025-12-24,51.81999969482422,52.09000015258789,51.31999969482422,51.650001525878906,51.650001525878906,486500,,,,,,,,
2025-12-26,51.560001373291016,51.970001220703125,51.099998474121094,51.4900016784668,51.4900016784668,888900,,,,,,,,
2025-12-29,51.22999954223633,51.459999084472656,50.79999923706055,51.25,51.25,1196100,,,,,,,,
2025-12-30,51.16999816894531,51.310001373291016,50.66999816894531,51.220001220703125,51.220001220703125,887700,,,,,,,,
,RAL,RAL,RAL,RAL,RAL,RAL,,,,,,,,
