date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MSCI')","('high', 'MSCI')","('low', 'MSCI')","('close', 'MSCI')","('adj_close', 'MSCI')","('volume', 'MSCI')","('currency', '')"
2020-04-21,315.6499938964844,318.8599853515625,308.4700012207031,311.32000732421875,293.9328308105469,467900,,,,,,,,
2020-04-22,316.7099914550781,323.8399963378906,314.5400085449219,320.6199951171875,302.71343994140625,640100,,,,,,,,
2020-04-23,320.07000732421875,324.3299865722656,315.6600036621094,317.44000244140625,299.71112060546875,354200,,,,,,,,
2020-04-24,318.7300109863281,326.05999755859375,312.4800109863281,324.8900146484375,306.7449645996094,535900,,,,,,,,
2020-04-27,329.7900085449219,334.4100036621094,327.3599853515625,331.6099853515625,313.08966064453125,500800,,,,,,,,
2020-04-28,339.0,344.0,311.1400146484375,319.1600036621094,301.33502197265625,916900,,,,,,,,
2020-04-29,326.79998779296875,337.17999267578125,321.9700012207031,334.70001220703125,316.007080078125,575700,,,,,,,,
2020-04-30,330.5299987792969,333.04998779296875,323.1499938964844,327.0,308.7371826171875,771600,,,,,,,,
2020-05-01,320.9800109863281,324.94000244140625,316.29998779296875,319.94000244140625,302.0715026855469,337400,,,,,,,,
2020-05-04,317.6499938964844,322.6300048828125,314.260009765625,321.4599914550781,303.50653076171875,335100,,,,,,,,
2020-05-05,326.010009765625,340.2200012207031,324.0799865722656,337.3399963378906,318.4996032714844,563100,,,,,,,,
2020-05-06,338.0,341.4800109863281,328.2900085449219,330.25,311.8056640625,338900,,,,,,,,
2020-05-07,336.3399963378906,342.5799865722656,334.1000061035156,334.1000061035156,315.4407043457031,545400,,,,,,,,
2020-05-08,338.3699951171875,340.5199890136719,332.0,333.5799865722656,314.9496765136719,414200,,,,,,,,
2020-05-11,330.3999938964844,349.0400085449219,329.4599914550781,347.25,327.856201171875,590000,,,,,,,,
2020-05-12,350.2699890136719,356.6600036621094,345.260009765625,347.1199951171875,327.7335205078125,579900,,,,,,,,
2020-05-13,345.2099914550781,347.1000061035156,331.19000244140625,335.6199951171875,316.8757629394531,585500,,,,,,,,
2020-05-14,331.989990234375,342.3599853515625,331.67999267578125,342.04998779296875,323.6022644042969,379700,,,,,,,,
2020-05-15,340.3500061035156,350.0299987792969,339.0799865722656,341.2200012207031,322.8170166015625,467100,,,,,,,,
2020-05-18,348.5899963378906,353.20001220703125,346.7099914550781,346.75,328.04876708984375,444100,,,,,,,,
2020-05-19,345.989990234375,351.79998779296875,337.4700012207031,337.5299987792969,319.3260498046875,518300,,,,,,,,
2020-05-20,341.7799987792969,346.54998779296875,340.04998779296875,341.510009765625,323.0914306640625,469400,,,,,,,,
2020-05-21,341.75,344.3699951171875,331.82000732421875,333.3500061035156,315.3714294433594,426200,,,,,,,,
2020-05-22,334.239990234375,339.0899963378906,331.0199890136719,337.9700012207031,319.7422790527344,356500,,,,,,,,
2020-05-26,345.0,346.17999267578125,325.04998779296875,326.1700134277344,308.57867431640625,626200,,,,,,,,
2020-05-27,328.5299987792969,330.010009765625,311.0799865722656,315.1700134277344,298.1719970703125,937500,,,,,,,,
2020-05-28,317.1099853515625,328.5,313.6199951171875,322.67999267578125,305.2769470214844,928900,,,,,,,,
2020-05-29,324.9700012207031,331.510009765625,322.8399963378906,328.8500061035156,311.1141357421875,800500,,,,,,,,
2020-06-01,330.32000732421875,337.8500061035156,326.45001220703125,335.3699951171875,317.282470703125,468600,,,,,,,,
2020-06-02,336.239990234375,336.2799987792969,323.4800109863281,324.9200134277344,307.39617919921875,693300,,,,,,,,
2020-06-03,323.9200134277344,326.4599914550781,313.8800048828125,318.5799865722656,301.3980407714844,853500,,,,,,,,
2020-06-04,314.80999755859375,321.30999755859375,307.3999938964844,311.5799865722656,294.775634765625,726800,,,,,,,,
2020-06-05,311.8900146484375,333.1099853515625,301.010009765625,330.8800048828125,313.0346984863281,1190000,,,,,,,,
2020-06-08,325.70001220703125,331.70001220703125,320.760009765625,331.0899963378906,313.2333679199219,741900,,,,,,,,
2020-06-09,329.3599853515625,334.8999938964844,326.8900146484375,327.1600036621094,309.51531982421875,464800,,,,,,,,
2020-06-10,327.95001220703125,335.3999938964844,326.3800048828125,331.2699890136719,313.40362548828125,438500,,,,,,,,
2020-06-11,326.3699951171875,326.3699951171875,299.0899963378906,299.94000244140625,283.7634582519531,723600,,,,,,,,
2020-06-12,310.1000061035156,322.2200012207031,310.1000061035156,320.95001220703125,303.64031982421875,868000,,,,,,,,
2020-06-15,315.1400146484375,323.3599853515625,312.239990234375,322.1199951171875,304.7471618652344,434500,,,,,,,,
2020-06-16,330.5,331.0,315.3800048828125,322.8999938964844,305.48504638671875,422500,,,,,,,,
2020-06-17,325.0199890136719,327.5400085449219,322.57000732421875,325.8999938964844,308.3232727050781,385500,,,,,,,,
2020-06-18,324.9800109863281,330.4800109863281,324.07000732421875,330.07000732421875,312.2684020996094,430800,,,,,,,,
2020-06-19,335.989990234375,336.7699890136719,329.5899963378906,333.4599914550781,315.4754638671875,906000,,,,,,,,
2020-06-22,332.510009765625,339.1700134277344,330.3299865722656,337.54998779296875,319.3450012207031,404000,,,,,,,,
2020-06-23,341.79998779296875,341.79998779296875,334.30999755859375,334.82000732421875,316.7621765136719,367900,,,,,,,,
2020-06-24,332.7799987792969,337.9700012207031,324.75,328.3599853515625,310.65057373046875,503000,,,,,,,,
2020-06-25,328.95001220703125,343.04998779296875,326.8699951171875,342.1700134277344,323.7158203125,501400,,,,,,,,
2020-06-26,340.2200012207031,341.2799987792969,330.1099853515625,332.20001220703125,314.2834777832031,865400,,,,,,,,
2020-06-29,334.1000061035156,334.1000061035156,323.5,325.75,308.181396484375,360100,,,,,,,,
2020-06-30,327.0199890136719,334.989990234375,326.19000244140625,333.82000732421875,315.8160705566406,638900,,,,,,,,
2020-07-01,335.1700134277344,343.79998779296875,329.8299865722656,340.92999267578125,322.54266357421875,408200,,,,,,,,
2020-07-02,344.6099853515625,345.7300109863281,340.8299865722656,342.1300048828125,323.677978515625,360400,,,,,,,,
2020-07-06,347.0,352.8599853515625,345.1700134277344,351.2099914550781,332.2682189941406,502200,,,,,,,,
2020-07-07,349.1199951171875,359.70001220703125,347.0,352.6099853515625,333.59271240234375,592700,,,,,,,,
2020-07-08,357.8299865722656,370.8699951171875,357.8299865722656,370.7099914550781,350.71661376953125,787200,,,,,,,,
2020-07-09,372.5899963378906,379.9700012207031,369.3900146484375,375.1400146484375,354.9075927734375,793400,,,,,,,,
2020-07-10,375.42999267578125,377.5199890136719,367.07000732421875,370.95001220703125,350.943603515625,343900,,,,,,,,
2020-07-13,374.6300048828125,380.6199951171875,362.4599914550781,363.8699951171875,344.2454528808594,441300,,,,,,,,
2020-07-14,362.0299987792969,369.69000244140625,357.1400146484375,369.0799865722656,349.17449951171875,356300,,,,,,,,
2020-07-15,373.0799865722656,377.8399963378906,369.3599853515625,376.25,355.95782470703125,357600,,,,,,,,
2020-07-16,372.95001220703125,373.92999267578125,364.9800109863281,370.1600036621094,350.1962890625,320400,,,,,,,,
2020-07-17,371.739990234375,383.2200012207031,370.75,379.6199951171875,359.14599609375,448700,,,,,,,,
2020-07-20,380.3399963378906,389.75,380.3399963378906,389.0199890136719,368.0390625,449100,,,,,,,,
2020-07-21,391.0400085449219,391.69000244140625,383.7699890136719,389.04998779296875,368.06744384765625,376200,,,,,,,,
2020-07-22,386.9700012207031,394.1000061035156,386.8299865722656,390.1199951171875,369.0798034667969,291000,,,,,,,,
2020-07-23,394.1400146484375,398.489990234375,382.489990234375,384.9800109863281,364.2169189453125,370900,,,,,,,,
2020-07-24,384.0,387.0799865722656,378.6000061035156,385.6499938964844,364.85076904296875,273400,,,,,,,,
2020-07-27,385.5799865722656,396.30999755859375,385.5199890136719,394.0,372.75048828125,305000,,,,,,,,
2020-07-28,394.760009765625,397.510009765625,372.5400085449219,376.25,355.95782470703125,651200,,,,,,,,
2020-07-29,375.75,387.5799865722656,375.75,383.0199890136719,362.3625793457031,526300,,,,,,,,
2020-07-30,376.45001220703125,381.7200012207031,371.2699890136719,374.5400085449219,354.3399963378906,760100,,,,,,,,
2020-07-31,377.6099853515625,379.95001220703125,368.8500061035156,375.9800109863281,355.70233154296875,764000,,,,,,,,
2020-08-03,380.4700012207031,382.82000732421875,371.6300048828125,371.9100036621094,351.8518981933594,398800,,,,,,,,
2020-08-04,371.9599914550781,372.70001220703125,358.8699951171875,364.3500061035156,344.6995544433594,655200,,,,,,,,
2020-08-05,364.25,365.6000061035156,360.2799987792969,364.5799865722656,344.91717529296875,447600,,,,,,,,
2020-08-06,365.1499938964844,374.4800109863281,363.7699890136719,372.7200012207031,352.6181640625,652500,,,,,,,,
2020-08-07,371.1700134277344,375.010009765625,357.8900146484375,362.3699951171875,342.8263244628906,503700,,,,,,,,
2020-08-10,361.239990234375,361.80999755859375,353.010009765625,354.30999755859375,335.2010498046875,361400,,,,,,,,
2020-08-11,352.1300048828125,357.8999938964844,345.6000061035156,350.5299987792969,331.6249694824219,689000,,,,,,,,
2020-08-12,355.2200012207031,362.3599853515625,353.010009765625,354.7699890136719,335.6362609863281,486400,,,,,,,,
2020-08-13,355.0,363.4700012207031,355.0,359.8699951171875,341.2113952636719,359700,,,,,,,,
2020-08-14,360.6300048828125,361.8500061035156,354.7200012207031,356.4100036621094,337.9307556152344,319300,,,,,,,,
2020-08-17,357.4700012207031,365.0299987792969,356.7699890136719,361.6600036621094,342.9085693359375,536900,,,,,,,,
2020-08-18,362.2799987792969,368.239990234375,360.29998779296875,366.20001220703125,347.21319580078125,281100,,,,,,,,
2020-08-19,366.25,373.42999267578125,366.25,371.3999938964844,352.14349365234375,558100,,,,,,,,
2020-08-20,368.70001220703125,373.1700134277344,365.80999755859375,368.739990234375,349.6214599609375,374500,,,,,,,,
2020-08-21,369.1199951171875,369.5,361.42999267578125,363.69000244140625,344.8333435058594,413800,,,,,,,,
2020-08-24,368.0,369.7799987792969,360.9100036621094,363.989990234375,345.1177673339844,316500,,,,,,,,
2020-08-25,364.05999755859375,366.92999267578125,362.32000732421875,365.5299987792969,346.577880859375,289900,,,,,,,,
2020-08-26,364.739990234375,374.0,361.95001220703125,371.6000061035156,352.3332214355469,247400,,,,,,,,
2020-08-27,372.4700012207031,374.6700134277344,367.5199890136719,369.8900146484375,350.7119140625,259700,,,,,,,,
2020-08-28,372.7699890136719,374.45001220703125,369.6000061035156,373.67999267578125,354.3054504394531,225500,,,,,,,,
2020-08-31,375.8800048828125,377.4200134277344,371.4700012207031,373.2699890136719,353.91668701171875,381700,,,,,,,,
2020-09-01,374.5,378.8900146484375,372.6700134277344,377.55999755859375,357.9842224121094,298200,,,,,,,,
2020-09-02,379.5899963378906,382.010009765625,376.54998779296875,378.5899963378906,358.9608154296875,576700,,,,,,,,
2020-09-03,375.55999755859375,375.80999755859375,351.6099853515625,360.4599914550781,341.7707824707031,573300,,,,,,,,
2020-09-04,360.010009765625,362.0,338.2900085449219,348.17999267578125,330.12744140625,544700,,,,,,,,
2020-09-08,338.7900085449219,346.2200012207031,336.94000244140625,339.6400146484375,322.0303039550781,437300,,,,,,,,
2020-09-09,346.19000244140625,352.1499938964844,342.7799987792969,348.69000244140625,330.6110534667969,431200,,,,,,,,
2020-09-10,349.9800109863281,353.1099853515625,342.1300048828125,342.5299987792969,324.7703857421875,360900,,,,,,,,
2020-09-11,345.79998779296875,348.0199890136719,337.3500061035156,339.25,321.66046142578125,529200,,,,,,,,
2020-09-14,344.1099853515625,347.1199951171875,339.3900146484375,342.3699951171875,324.6187438964844,713200,,,,,,,,
2020-09-15,346.8399963378906,348.7699890136719,344.5799865722656,346.0,328.0605773925781,485900,,,,,,,,
2020-09-16,349.0,350.8299865722656,344.2099914550781,344.4700012207031,326.60986328125,533200,,,,,,,,
2020-09-17,338.7799987792969,345.2300109863281,338.04998779296875,340.3599853515625,322.7129211425781,572900,,,,,,,,
2020-09-18,340.6600036621094,348.1099853515625,340.6600036621094,344.9599914550781,327.074462890625,1030600,,,,,,,,
2020-09-21,340.82000732421875,351.9599914550781,339.6000061035156,351.7300109863281,333.49346923828125,614800,,,,,,,,
2020-09-22,353.0799865722656,353.0799865722656,343.55999755859375,351.239990234375,333.02886962890625,543000,,,,,,,,
2020-09-23,350.45001220703125,353.04998779296875,345.260009765625,345.4599914550781,327.54852294921875,358700,,,,,,,,
2020-09-24,345.9200134277344,350.29998779296875,342.739990234375,346.1199951171875,328.17425537109375,399200,,,,,,,,
2020-09-25,342.5,354.8500061035156,341.2900085449219,352.9599914550781,334.65960693359375,429800,,,,,,,,
2020-09-28,356.239990234375,360.19000244140625,349.6600036621094,354.4700012207031,336.09136962890625,367800,,,,,,,,
2020-09-29,354.8800048828125,359.4700012207031,354.0199890136719,356.0299987792969,337.57049560546875,345400,,,,,,,,
2020-09-30,355.5899963378906,362.45001220703125,353.9700012207031,356.7799987792969,338.28155517578125,386300,,,,,,,,
2020-10-01,361.239990234375,369.0,357.7099914550781,359.5400085449219,340.89849853515625,323300,,,,,,,,
2020-10-02,355.67999267578125,358.6199951171875,347.4100036621094,348.1600036621094,330.1084899902344,277600,,,,,,,,
2020-10-05,350.8599853515625,353.1000061035156,348.0199890136719,351.30999755859375,333.0951843261719,374900,,,,,,,,
2020-10-06,355.489990234375,355.489990234375,345.2300109863281,347.9200134277344,329.8810119628906,416100,,,,,,,,
2020-10-07,348.1600036621094,351.510009765625,342.5199890136719,342.80999755859375,325.035888671875,642400,,,,,,,,
2020-10-08,343.9700012207031,349.05999755859375,342.6099853515625,346.3999938964844,328.4398193359375,475600,,,,,,,,
2020-10-09,349.2699890136719,354.8999938964844,347.2300109863281,352.3299865722656,334.06231689453125,298200,,,,,,,,
2020-10-12,354.760009765625,355.8599853515625,350.2300109863281,352.6400146484375,334.35626220703125,254200,,,,,,,,
2020-10-13,353.2900085449219,361.17999267578125,352.55999755859375,359.9700012207031,341.3062438964844,400300,,,,,,,,
2020-10-14,360.8999938964844,364.7099914550781,357.1600036621094,359.0400085449219,340.4244384765625,345000,,,,,,,,
2020-10-15,355.3399963378906,363.1000061035156,353.3999938964844,361.6199951171875,342.8706359863281,241600,,,,,,,,
2020-10-16,363.6099853515625,369.25,363.3599853515625,365.6099853515625,346.65374755859375,240500,,,,,,,,
2020-10-19,367.2099914550781,370.5899963378906,362.20001220703125,362.6700134277344,343.8662109375,296500,,,,,,,,
2020-10-20,361.739990234375,363.07000732421875,358.0400085449219,358.57000732421875,339.9787902832031,437500,,,,,,,,
2020-10-21,360.45001220703125,363.6199951171875,349.6499938964844,350.010009765625,331.86260986328125,412300,,,,,,,,
2020-10-22,350.3800048828125,353.1499938964844,346.54998779296875,347.6300048828125,329.6059875488281,451500,,,,,,,,
2020-10-23,348.0199890136719,352.0,347.2300109863281,350.54998779296875,332.37457275390625,452700,,,,,,,,
2020-10-26,345.989990234375,350.5400085449219,345.3800048828125,349.55999755859375,331.4359436035156,455000,,,,,,,,
2020-10-27,349.6000061035156,360.8399963378906,348.510009765625,356.8999938964844,338.3953552246094,708500,,,,,,,,
2020-10-28,349.989990234375,350.1000061035156,338.9100036621094,340.67999267578125,323.016357421875,621500,,,,,,,,
2020-10-29,341.92999267578125,348.4800109863281,336.0299987792969,345.489990234375,327.5768737792969,438800,,,,,,,,
2020-10-30,344.1499938964844,351.6199951171875,344.1499938964844,349.8399963378906,331.7013854980469,587300,,,,,,,,
2020-11-02,355.07000732421875,365.79998779296875,351.5400085449219,356.8500061035156,338.3480224609375,437800,,,,,,,,
2020-11-03,360.5400085449219,372.8999938964844,359.0,369.4700012207031,350.3135986328125,578300,,,,,,,,
2020-11-04,371.1000061035156,399.4100036621094,371.1000061035156,398.2200012207031,377.57293701171875,908000,,,,,,,,
2020-11-05,399.95001220703125,418.7200012207031,399.67999267578125,417.7300109863281,396.0715026855469,906200,,,,,,,,
2020-11-06,418.1000061035156,427.0199890136719,407.010009765625,421.1499938964844,399.31414794921875,637300,,,,,,,,
2020-11-09,434.1300048828125,437.3500061035156,390.4599914550781,390.4599914550781,370.21533203125,1245800,,,,,,,,
2020-11-10,388.6099853515625,391.57000732421875,373.4800109863281,379.82000732421875,360.1269836425781,748000,,,,,,,,
2020-11-11,381.7200012207031,402.4200134277344,381.7099914550781,397.0199890136719,376.43524169921875,572100,,,,,,,,
2020-11-12,396.8699951171875,397.94000244140625,387.6499938964844,389.4800109863281,370.01312255859375,448200,,,,,,,,
2020-11-13,390.55999755859375,392.17999267578125,386.4200134277344,388.4200134277344,369.006103515625,421100,,,,,,,,
2020-11-16,389.5299987792969,398.30999755859375,383.9599914550781,397.6000061035156,377.7272644042969,466400,,,,,,,,
2020-11-17,395.0,404.69000244140625,393.5299987792969,403.6400146484375,383.4654235839844,476300,,,,,,,,
2020-11-18,403.989990234375,407.2300109863281,399.75,399.95001220703125,379.95977783203125,403000,,,,,,,,
2020-11-19,399.989990234375,401.3299865722656,395.9100036621094,400.7900085449219,380.7578125,295300,,,,,,,,
2020-11-20,401.42999267578125,409.6199951171875,399.9100036621094,400.29998779296875,380.2922058105469,253600,,,,,,,,
2020-11-23,401.82000732421875,408.7200012207031,398.7300109863281,401.9700012207031,381.8787841796875,227300,,,,,,,,
2020-11-24,402.0,402.8800048828125,395.69000244140625,399.6400146484375,379.6653137207031,443700,,,,,,,,
2020-11-25,400.8900146484375,404.0400085449219,396.29998779296875,403.95001220703125,383.7598571777344,307900,,,,,,,,
2020-11-27,406.1300048828125,408.57000732421875,400.8399963378906,402.25,382.14483642578125,227700,,,,,,,,
2020-11-30,400.4800109863281,411.20001220703125,400.4800109863281,409.4200134277344,388.9564514160156,672600,,,,,,,,
2020-12-01,414.3500061035156,417.04998779296875,408.8900146484375,414.5,393.7825622558594,472200,,,,,,,,
2020-12-02,414.0799865722656,418.3699951171875,412.489990234375,416.1600036621094,395.3595275878906,309200,,,,,,,,
2020-12-03,416.20001220703125,422.25,415.3599853515625,419.29998779296875,398.3426208496094,282400,,,,,,,,
2020-12-04,419.29998779296875,428.489990234375,419.29998779296875,421.7099914550781,400.63214111328125,660500,,,,,,,,
2020-12-07,423.42999267578125,427.8999938964844,420.0,422.82000732421875,401.68670654296875,440500,,,,,,,,
2020-12-08,423.54998779296875,429.7699890136719,421.8699951171875,426.3999938964844,405.08770751953125,341500,,,,,,,,
2020-12-09,424.92999267578125,426.5899963378906,411.70001220703125,414.6199951171875,393.896484375,428900,,,,,,,,
2020-12-10,414.260009765625,423.07000732421875,411.42999267578125,422.6000061035156,401.4776611328125,342300,,,,,,,,
2020-12-11,420.92999267578125,422.2799987792969,415.70001220703125,419.4700012207031,398.50408935546875,227900,,,,,,,,
2020-12-14,419.92999267578125,430.7900085449219,419.92999267578125,423.8999938964844,402.71270751953125,335000,,,,,,,,
2020-12-15,428.19000244140625,431.9599914550781,423.8999938964844,424.0,402.8077697753906,365900,,,,,,,,
2020-12-16,426.5299987792969,430.1499938964844,422.510009765625,429.8399963378906,408.3558044433594,351600,,,,,,,,
2020-12-17,432.8999938964844,438.57000732421875,430.30999755859375,436.7799987792969,414.948974609375,418700,,,,,,,,
