date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SXI')","('high', 'SXI')","('low', 'SXI')","('close', 'SXI')","('adj_close', 'SXI')","('volume', 'SXI')","('currency', '')"
2020-02-10,69.44000244140625,70.98999786376953,69.37999725341797,70.87999725341797,67.06806945800781,34800,,,,,,,,
2020-02-11,71.13999938964844,72.91000366210938,71.05000305175781,71.6500015258789,67.79667663574219,22100,,,,,,,,
2020-02-12,72.5199966430664,73.7300033569336,71.98999786376953,73.2300033569336,69.29167175292969,73300,,,,,,,,
2020-02-13,72.75,74.83000183105469,72.72000122070312,74.29000091552734,70.29467010498047,33700,,,,,,,,
2020-02-14,74.22000122070312,74.54000091552734,73.4000015258789,73.7699966430664,69.8026351928711,29400,,,,,,,,
2020-02-18,73.4000015258789,74.87000274658203,73.4000015258789,73.7699966430664,69.8026351928711,37500,,,,,,,,
2020-02-19,74.26000213623047,74.47000122070312,72.80999755859375,72.9800033569336,69.05513763427734,36200,,,,,,,,
2020-02-20,72.68000030517578,74.23999786376953,72.68000030517578,74.01000213623047,70.02974700927734,20900,,,,,,,,
2020-02-21,73.7699966430664,74.55999755859375,73.12999725341797,74.02999877929688,70.04864501953125,24800,,,,,,,,
2020-02-24,72.02999877929688,72.02999877929688,70.13999938964844,71.0,67.18163299560547,36600,,,,,,,,
2020-02-25,71.30999755859375,71.81999969482422,67.73999786376953,68.3499984741211,64.67412567138672,57900,,,,,,,,
2020-02-26,68.7699966430664,70.0,67.93000030517578,68.41999816894531,64.74034881591797,25600,,,,,,,,
2020-02-27,66.88999938964844,68.06999969482422,64.73999786376953,64.73999786376953,61.258270263671875,38000,,,,,,,,
2020-02-28,62.7400016784668,64.69999694824219,62.470001220703125,63.43000030517578,60.018733978271484,76000,,,,,,,,
2020-03-02,64.0199966430664,64.4000015258789,62.619998931884766,64.19999694824219,60.747310638427734,35100,,,,,,,,
2020-03-03,64.16000366210938,66.0999984741211,62.060001373291016,62.38999938964844,59.0346565246582,55300,,,,,,,,
2020-03-04,63.599998474121094,64.98999786376953,62.56999969482422,64.56999969482422,61.097415924072266,41700,,,,,,,,
2020-03-05,62.90999984741211,63.900001525878906,60.45000076293945,61.4900016784668,58.18305587768555,52800,,,,,,,,
2020-03-06,59.4900016784668,61.529998779296875,59.380001068115234,60.400001525878906,57.15168762207031,32300,,,,,,,,
2020-03-09,58.400001525878906,58.9900016784668,54.22999954223633,55.47999954223633,52.496273040771484,43100,,,,,,,,
2020-03-10,56.63999938964844,57.290000915527344,53.72999954223633,57.04999923706055,53.981842041015625,36600,,,,,,,,
2020-03-11,55.38999938964844,55.38999938964844,51.2400016784668,52.790000915527344,49.95094299316406,74200,,,,,,,,
2020-03-12,48.810001373291016,49.720001220703125,41.40999984741211,41.72999954223633,39.485755920410156,102500,,,,,,,,
2020-03-13,44.86000061035156,46.20000076293945,41.599998474121094,46.20000076293945,43.71536636352539,81900,,,,,,,,
2020-03-16,45.20000076293945,45.36000061035156,41.25,41.939998626708984,39.68446350097656,79100,,,,,,,,
2020-03-17,42.5099983215332,47.20000076293945,42.11000061035156,46.4900016784668,43.98976516723633,82200,,,,,,,,
2020-03-18,45.4900016784668,45.779998779296875,38.08000183105469,38.38999938964844,36.32538604736328,74900,,,,,,,,
2020-03-19,38.2599983215332,42.72999954223633,37.5,42.34000015258789,40.062950134277344,84000,,,,,,,,
2020-03-20,42.459999084472656,43.880001068115234,40.33000183105469,40.900001525878906,38.70039749145508,84200,,,,,,,,
2020-03-23,41.27000045776367,42.88999938964844,38.619998931884766,40.970001220703125,38.76662826538086,53000,,,,,,,,
2020-03-24,41.970001220703125,45.060001373291016,41.0099983215332,42.61000061035156,40.31843566894531,69700,,,,,,,,
2020-03-25,42.529998779296875,44.33000183105469,40.97999954223633,42.619998931884766,40.32789611816406,86100,,,,,,,,
2020-03-26,42.9900016784668,47.7599983215332,42.59000015258789,47.7599983215332,45.19145965576172,50000,,,,,,,,
2020-03-27,45.849998474121094,46.65999984741211,43.5,44.45000076293945,42.05947494506836,37900,,,,,,,,
2020-03-30,44.88999938964844,48.279998779296875,42.63999938964844,48.189998626708984,45.59833526611328,48100,,,,,,,,
2020-03-31,47.400001525878906,49.02000045776367,47.029998779296875,49.02000045776367,46.38370895385742,66500,,,,,,,,
2020-04-01,46.72999954223633,48.88999938964844,43.779998779296875,45.70000076293945,43.242252349853516,91400,,,,,,,,
2020-04-02,44.869998931884766,47.43000030517578,43.189998626708984,46.0099983215332,43.535579681396484,53900,,,,,,,,
2020-04-03,45.06999969482422,45.869998931884766,42.25,43.81999969482422,41.46335220336914,50400,,,,,,,,
2020-04-06,46.11000061035156,47.599998474121094,45.0,47.0,44.47233581542969,85000,,,,,,,,
2020-04-07,48.45000076293945,48.45000076293945,44.5099983215332,46.20000076293945,43.71536636352539,73000,,,,,,,,
2020-04-08,46.599998474121094,48.130001068115234,45.619998931884766,47.029998779296875,44.50071716308594,59900,,,,,,,,
2020-04-09,48.2400016784668,49.119998931884766,47.2599983215332,47.5,44.9454460144043,96100,,,,,,,,
2020-04-13,46.77000045776367,48.47999954223633,46.5,47.31999969482422,44.7751350402832,46000,,,,,,,,
2020-04-14,48.130001068115234,49.02000045776367,46.959999084472656,47.95000076293945,45.37125015258789,47600,,,,,,,,
2020-04-15,46.36000061035156,46.36000061035156,43.75,44.540000915527344,42.144630432128906,46300,,,,,,,,
2020-04-16,44.560001373291016,45.02000045776367,42.720001220703125,44.20000076293945,41.82292556762695,122900,,,,,,,,
2020-04-17,45.33000183105469,47.15999984741211,44.959999084472656,45.66999816894531,43.213863372802734,167800,,,,,,,,
2020-04-20,44.86000061035156,46.84000015258789,44.86000061035156,46.619998931884766,44.11276626586914,117700,,,,,,,,
2020-04-21,45.349998474121094,45.36000061035156,43.5099983215332,43.869998931884766,41.51067352294922,41900,,,,,,,,
2020-04-22,44.5,44.86000061035156,43.68000030517578,44.16999816894531,41.79453659057617,44800,,,,,,,,
2020-04-23,44.0099983215332,44.66999816894531,43.66999816894531,43.869998931884766,41.51067352294922,113600,,,,,,,,
2020-04-24,43.59000015258789,43.630001068115234,42.529998779296875,43.18000030517578,40.85777282714844,62800,,,,,,,,
2020-04-27,43.369998931884766,48.0,43.369998931884766,46.91999816894531,44.396636962890625,95500,,,,,,,,
2020-04-28,48.880001068115234,50.27000045776367,48.279998779296875,49.54999923706055,46.885196685791016,67400,,,,,,,,
2020-04-29,51.40999984741211,54.63999938964844,50.88999938964844,54.209999084472656,51.294578552246094,65400,,,,,,,,
2020-04-30,52.7400016784668,52.7400016784668,49.84000015258789,49.84000015258789,47.15959548950195,52600,,,,,,,,
2020-05-01,47.9900016784668,49.099998474121094,47.43000030517578,48.5099983215332,45.901123046875,50000,,,,,,,,
2020-05-04,47.54999923706055,47.619998931884766,45.810001373291016,46.810001373291016,44.29256057739258,43600,,,,,,,,
2020-05-05,48.130001068115234,48.189998626708984,45.27000045776367,45.7599983215332,43.299015045166016,60200,,,,,,,,
2020-05-06,45.380001068115234,46.439998626708984,44.4900016784668,45.0,42.579891204833984,46300,,,,,,,,
2020-05-07,45.72999954223633,46.83000183105469,45.02000045776367,45.939998626708984,43.46934127807617,69100,,,,,,,,
2020-05-08,48.0099983215332,51.11000061035156,48.0099983215332,48.54999923706055,46.1600341796875,135900,,,,,,,,
2020-05-11,48.5,48.5,45.70000076293945,46.2400016784668,43.963741302490234,80900,,,,,,,,
2020-05-12,46.31999969482422,47.2400016784668,44.83000183105469,44.880001068115234,42.670684814453125,126800,,,,,,,,
2020-05-13,44.29999923706055,44.650001525878906,42.130001068115234,43.08000183105469,40.95930480957031,79500,,,,,,,,
2020-05-14,41.9900016784668,44.20000076293945,40.31999969482422,43.68000030517578,41.5297737121582,103500,,,,,,,,
2020-05-15,44.02000045776367,45.59000015258789,43.150001525878906,45.0,42.7847785949707,79400,,,,,,,,
2020-05-18,47.0099983215332,49.88999938964844,46.59000015258789,49.33000183105469,46.901641845703125,101400,,,,,,,,
2020-05-19,49.33000183105469,50.45000076293945,48.060001373291016,48.349998474121094,45.96987533569336,91600,,,,,,,,
2020-05-20,49.119998931884766,51.56999969482422,49.119998931884766,51.45000076293945,48.91727066040039,72400,,,,,,,,
2020-05-21,51.02000045776367,51.970001220703125,50.79999923706055,51.02000045776367,48.50844955444336,126300,,,,,,,,
2020-05-22,51.470001220703125,51.4900016784668,50.18000030517578,51.2400016784668,48.717613220214844,30200,,,,,,,,
2020-05-26,53.36000061035156,54.88999938964844,53.310001373291016,54.529998779296875,51.84566116333008,75600,,,,,,,,
2020-05-27,56.0,58.34000015258789,55.81999969482422,57.84000015258789,54.99271011352539,71200,,,,,,,,
2020-05-28,58.630001068115234,58.630001068115234,55.880001068115234,55.970001220703125,53.214759826660156,69400,,,,,,,,
2020-05-29,55.15999984741211,56.290000915527344,52.529998779296875,52.90999984741211,50.30540466308594,78900,,,,,,,,
2020-06-01,53.34000015258789,54.959999084472656,53.34000015258789,53.61000061035156,50.97093963623047,49500,,,,,,,,
2020-06-02,54.529998779296875,55.45000076293945,53.810001373291016,54.16999816894531,51.50337600708008,39900,,,,,,,,
2020-06-03,55.459999084472656,58.459999084472656,55.459999084472656,57.709999084472656,54.869110107421875,50600,,,,,,,,
2020-06-04,56.66999816894531,60.060001373291016,56.66999816894531,59.720001220703125,56.78016662597656,59500,,,,,,,,
2020-06-05,62.900001525878906,64.95999908447266,61.04999923706055,62.91999816894531,59.822635650634766,50200,,,,,,,,
2020-06-08,64.31999969482422,64.66999816894531,62.900001525878906,64.45999908447266,61.28683090209961,81700,,,,,,,,
2020-06-09,62.939998626708984,63.0,60.689998626708984,60.84000015258789,57.84503173828125,122200,,,,,,,,
2020-06-10,61.849998474121094,61.849998474121094,57.9900016784668,58.209999084472656,55.34449768066406,85000,,,,,,,,
2020-06-11,55.099998474121094,55.97999954223633,53.16999816894531,53.619998931884766,50.98044967651367,63400,,,,,,,,
2020-06-12,56.2599983215332,56.47999954223633,52.86000061035156,54.58000183105469,51.89319610595703,55400,,,,,,,,
2020-06-15,52.47999954223633,55.83000183105469,52.47999954223633,55.83000183105469,53.08165740966797,49200,,,,,,,,
2020-06-16,58.63999938964844,58.91999816894531,57.0099983215332,57.599998474121094,54.764522552490234,75000,,,,,,,,
2020-06-17,57.439998626708984,58.04999923706055,54.7599983215332,54.939998626708984,52.2354736328125,82300,,,,,,,,
2020-06-18,54.08000183105469,55.849998474121094,53.650001525878906,54.72999954223633,52.03582000732422,85200,,,,,,,,
2020-06-19,54.810001373291016,56.220001220703125,53.18000030517578,53.58000183105469,50.94243240356445,166100,,,,,,,,
2020-06-22,52.619998931884766,55.15999984741211,52.41999816894531,54.709999084472656,52.016788482666016,73500,,,,,,,,
2020-06-23,55.91999816894531,55.91999816894531,53.9900016784668,54.70000076293945,52.00728988647461,60000,,,,,,,,
2020-06-24,53.779998779296875,53.97999954223633,51.779998779296875,52.380001068115234,49.80148696899414,80900,,,,,,,,
2020-06-25,51.70000076293945,54.099998474121094,50.959999084472656,53.849998474121094,51.199119567871094,74800,,,,,,,,
2020-06-26,54.599998474121094,55.849998474121094,54.18000030517578,55.43000030517578,52.70135498046875,394600,,,,,,,,
2020-06-29,56.79999923706055,58.689998626708984,56.380001068115234,57.720001220703125,54.87861633300781,99800,,,,,,,,
2020-06-30,57.70000076293945,58.59000015258789,56.7599983215332,57.54999923706055,54.71699905395508,88000,,,,,,,,
2020-07-01,57.63999938964844,58.459999084472656,55.209999084472656,55.33000183105469,52.60627365112305,68800,,,,,,,,
2020-07-02,56.88999938964844,57.38999938964844,55.619998931884766,55.88999938964844,53.138702392578125,81500,,,,,,,,
2020-07-06,57.470001220703125,58.119998931884766,55.95000076293945,56.41999816894531,53.642616271972656,82100,,,,,,,,
2020-07-07,55.47999954223633,56.0,54.22999954223633,54.5099983215332,51.82664108276367,76500,,,,,,,,
2020-07-08,54.08000183105469,54.470001220703125,52.90999984741211,53.93000030517578,51.27518081665039,83500,,,,,,,,
2020-07-09,53.65999984741211,53.77000045776367,51.4900016784668,52.130001068115234,49.56379699707031,66700,,,,,,,,
2020-07-10,52.38999938964844,53.900001525878906,52.15999984741211,53.880001068115234,51.22765350341797,95300,,,,,,,,
2020-07-13,54.709999084472656,55.880001068115234,53.970001220703125,54.880001068115234,52.17841720581055,59500,,,,,,,,
2020-07-14,54.41999816894531,56.72999954223633,54.25,56.439998626708984,53.66163635253906,56900,,,,,,,,
2020-07-15,58.0099983215332,58.81999969482422,57.29999923706055,58.119998931884766,55.258934020996094,73300,,,,,,,,
2020-07-16,58.060001373291016,59.029998779296875,56.84000015258789,57.439998626708984,54.61240768432617,49100,,,,,,,,
2020-07-17,57.400001525878906,58.0,56.43000030517578,56.65999984741211,53.87080764770508,44700,,,,,,,,
2020-07-20,56.43000030517578,56.43000030517578,55.34000015258789,55.56999969482422,52.83446502685547,33000,,,,,,,,
2020-07-21,56.22999954223633,58.099998474121094,56.22999954223633,57.09000015258789,54.27962875366211,57100,,,,,,,,
2020-07-22,56.779998779296875,57.279998779296875,56.220001220703125,56.470001220703125,53.69015121459961,42500,,,,,,,,
2020-07-23,56.2599983215332,57.88999938964844,56.2599983215332,57.33000183105469,54.5078239440918,39400,,,,,,,,
2020-07-24,57.099998474121094,57.4900016784668,55.779998779296875,56.040000915527344,53.28132247924805,30500,,,,,,,,
2020-07-27,55.95000076293945,56.7599983215332,55.86000061035156,56.560001373291016,53.77573013305664,75500,,,,,,,,
2020-07-28,56.08000183105469,56.310001373291016,55.09000015258789,55.2400016784668,52.52069854736328,43300,,,,,,,,
2020-07-29,55.650001525878906,56.25,55.650001525878906,55.81999969482422,53.0721549987793,45400,,,,,,,,
2020-07-30,54.88999938964844,55.439998626708984,54.349998474121094,54.40999984741211,51.73155975341797,43300,,,,,,,,
2020-07-31,53.970001220703125,53.970001220703125,51.7400016784668,53.54999923706055,50.913902282714844,59800,,,,,,,,
2020-08-03,53.77000045776367,55.04999923706055,53.470001220703125,54.439998626708984,51.76008987426758,35200,,,,,,,,
2020-08-04,54.2599983215332,55.22999954223633,54.0,54.709999084472656,52.016788482666016,77900,,,,,,,,
2020-08-05,55.369998931884766,56.849998474121094,55.150001525878906,56.52000045776367,53.95465850830078,48300,,,,,,,,
2020-08-06,56.40999984741211,56.720001220703125,55.939998626708984,56.45000076293945,53.887821197509766,43900,,,,,,,,
2020-08-07,56.060001373291016,58.290000915527344,55.900001525878906,58.13999938964844,55.50111770629883,33200,,,,,,,,
2020-08-10,58.65999984741211,60.34000015258789,58.65999984741211,59.58000183105469,56.87575149536133,35300,,,,,,,,
2020-08-11,60.619998931884766,61.95000076293945,60.29999923706055,60.61000061035156,57.8590202331543,92800,,,,,,,,
2020-08-12,61.58000183105469,62.13999938964844,60.31999969482422,60.9900016784668,58.221771240234375,34800,,,,,,,,
2020-08-13,60.77000045776367,60.9900016784668,59.720001220703125,60.209999084472656,57.4771728515625,33800,,,,,,,,
2020-08-14,59.599998474121094,60.439998626708984,59.22999954223633,59.41999816894531,56.72303771972656,46700,,,,,,,,
2020-08-17,59.599998474121094,59.880001068115234,58.79999923706055,58.959999084472656,56.28391647338867,20400,,,,,,,,
2020-08-18,59.209999084472656,59.209999084472656,58.189998626708984,58.220001220703125,55.577491760253906,54600,,,,,,,,
2020-08-19,58.15999984741211,59.59000015258789,58.15999984741211,58.560001373291016,55.902061462402344,37800,,,,,,,,
2020-08-20,57.86000061035156,58.900001525878906,57.790000915527344,58.369998931884766,55.7206916809082,31600,,,,,,,,
2020-08-21,57.81999969482422,59.61000061035156,57.790000915527344,58.0,55.36748504638672,40700,,,,,,,,
2020-08-24,58.25,59.470001220703125,57.869998931884766,59.349998474121094,56.65620803833008,39000,,,,,,,,
2020-08-25,61.959999084472656,61.959999084472656,54.66999816894531,56.880001068115234,54.298316955566406,84800,,,,,,,,
2020-08-26,57.45000076293945,58.36000061035156,56.83000183105469,57.880001068115234,55.25293731689453,81100,,,,,,,,
2020-08-27,58.41999816894531,59.11000061035156,58.09000015258789,58.650001525878906,55.98798370361328,40800,,,,,,,,
2020-08-28,59.27000045776367,59.29999923706055,58.529998779296875,59.22999954223633,56.54165267944336,57400,,,,,,,,
2020-08-31,59.09000015258789,59.09000015258789,57.7599983215332,57.84000015258789,55.21473693847656,57700,,,,,,,,
2020-09-01,57.560001373291016,58.689998626708984,57.34000015258789,58.5,55.844783782958984,41100,,,,,,,,
2020-09-02,58.369998931884766,59.060001373291016,58.209999084472656,58.869998931884766,56.1979866027832,46000,,,,,,,,
2020-09-03,58.540000915527344,59.040000915527344,57.209999084472656,58.0,55.36748504638672,62600,,,,,,,,
2020-09-04,59.150001525878906,59.150001525878906,57.529998779296875,58.810001373291016,56.14072036743164,58200,,,,,,,,
2020-09-08,58.959999084472656,58.959999084472656,56.61000061035156,57.380001068115234,54.7756233215332,90000,,,,,,,,
2020-09-09,57.970001220703125,59.2599983215332,57.970001220703125,59.0,56.32209014892578,94200,,,,,,,,
2020-09-10,58.7400016784668,59.52000045776367,58.7400016784668,58.7400016784668,56.07389450073242,96800,,,,,,,,
2020-09-11,58.599998474121094,59.5,58.560001373291016,58.900001525878906,56.22663116455078,78500,,,,,,,,
2020-09-14,59.099998474121094,59.2599983215332,57.72999954223633,58.66999816894531,56.00706481933594,89900,,,,,,,,
2020-09-15,59.0,59.36000061035156,58.09000015258789,58.97999954223633,56.30299377441406,70700,,,,,,,,
2020-09-16,59.630001068115234,60.16999816894531,58.810001373291016,58.869998931884766,56.1979866027832,73500,,,,,,,,
2020-09-17,58.529998779296875,60.08000183105469,58.04999923706055,59.650001525878906,56.942588806152344,72300,,,,,,,,
2020-09-18,60.150001525878906,60.689998626708984,58.849998474121094,59.08000183105469,56.398460388183594,259100,,,,,,,,
2020-09-21,57.470001220703125,58.2400016784668,55.349998474121094,56.58000183105469,54.01193618774414,127900,,,,,,,,
2020-09-22,56.70000076293945,58.13999938964844,56.70000076293945,58.06999969482422,55.434303283691406,75300,,,,,,,,
2020-09-23,58.220001220703125,59.540000915527344,57.84000015258789,57.95000076293945,55.319759368896484,88100,,,,,,,,
2020-09-24,58.25,59.86000061035156,57.310001373291016,59.0,56.32209014892578,62200,,,,,,,,
2020-09-25,58.439998626708984,59.189998626708984,58.220001220703125,59.13999938964844,56.45573806762695,70000,,,,,,,,
2020-09-28,59.779998779296875,61.7599983215332,59.779998779296875,59.779998779296875,57.06669235229492,52300,,,,,,,,
2020-09-29,59.439998626708984,59.81999969482422,58.45000076293945,59.16999816894531,56.484378814697266,59000,,,,,,,,
2020-09-30,59.38999938964844,60.75,58.61000061035156,59.20000076293945,56.51301193237305,60000,,,,,,,,
2020-10-01,59.4900016784668,60.29999923706055,58.41999816894531,60.130001068115234,57.40081024169922,63400,,,,,,,,
2020-10-02,59.11000061035156,62.43000030517578,59.11000061035156,62.08000183105469,59.262306213378906,46900,,,,,,,,
2020-10-05,62.54999923706055,63.720001220703125,62.18000030517578,63.61000061035156,60.722862243652344,52500,,,,,,,,
2020-10-06,64.0,65.62000274658203,63.40999984741211,63.68000030517578,60.789676666259766,76900,,,,,,,,
2020-10-07,64.55999755859375,65.05000305175781,63.06999969482422,63.61000061035156,60.722862243652344,56800,,,,,,,,
2020-10-08,64.47000122070312,65.38999938964844,63.369998931884766,64.87000274658203,61.925662994384766,51400,,,,,,,,
2020-10-09,65.69999694824219,65.69999694824219,63.90999984741211,64.6500015258789,61.71564865112305,29800,,,,,,,,
2020-10-12,64.69999694824219,65.16999816894531,63.75,63.970001220703125,61.06651306152344,46100,,,,,,,,
2020-10-13,63.099998474121094,64.05999755859375,62.439998626708984,63.209999084472656,60.34101104736328,42200,,,,,,,,
2020-10-14,63.27000045776367,63.630001068115234,62.59000015258789,62.79999923706055,59.949615478515625,45200,,,,,,,,
2020-10-15,62.13999938964844,63.439998626708984,61.66999816894531,62.86000061035156,60.006893157958984,57500,,,,,,,,
2020-10-16,62.79999923706055,64.33000183105469,62.15999984741211,63.4900016784668,60.60830307006836,47100,,,,,,,,
2020-10-19,63.77000045776367,64.44999694824219,62.34000015258789,62.70000076293945,59.854148864746094,27200,,,,,,,,
2020-10-20,63.060001373291016,63.75,62.689998626708984,63.189998626708984,60.32191467285156,38200,,,,,,,,
2020-10-21,63.18000030517578,63.900001525878906,63.08000183105469,63.25,60.37920379638672,26200,,,,,,,,
2020-10-22,63.619998931884766,64.18000030517578,62.900001525878906,64.0,61.09515380859375,32200,,,,,,,,
2020-10-23,64.33999633789062,65.19000244140625,63.619998931884766,65.05999755859375,62.10702896118164,26300,,,,,,,,
2020-10-26,64.23999786376953,65.63999938964844,62.83000183105469,64.19999694824219,61.286067962646484,35500,,,,,,,,
2020-10-27,63.93000030517578,64.94999694824219,62.0,62.22999954223633,59.40549087524414,42000,,,,,,,,
2020-10-28,61.040000915527344,61.93000030517578,60.27000045776367,60.27000045776367,57.534454345703125,38300,,,,,,,,
2020-10-29,59.13999938964844,61.7599983215332,59.13999938964844,61.2400016784668,58.46043395996094,40900,,,,,,,,
2020-10-30,61.22999954223633,63.7400016784668,59.709999084472656,62.09000015258789,59.2718391418457,71400,,,,,,,,
2020-11-02,63.029998779296875,65.19999694824219,63.029998779296875,65.0999984741211,62.14522171020508,31700,,,,,,,,
2020-11-03,66.2699966430664,68.27999877929688,66.2699966430664,67.52999877929688,64.46491241455078,52700,,,,,,,,
2020-11-04,65.87999725341797,66.69999694824219,65.44000244140625,66.30000305175781,63.290775299072266,43000,,,,,,,,
2020-11-05,66.6500015258789,69.62999725341797,66.6500015258789,68.72000122070312,65.60091400146484,38700,,,,,,,,
2020-11-06,69.2300033569336,69.23999786376953,67.69000244140625,68.01000213623047,64.92313385009766,39600,,,,,,,,
2020-11-09,72.83000183105469,76.98999786376953,72.44999694824219,74.30000305175781,71.1788558959961,93100,,,,,,,,
2020-11-10,75.56999969482422,78.80999755859375,75.5199966430664,77.16000366210938,73.918701171875,75300,,,,,,,,
2020-11-11,77.7699966430664,78.08999633789062,73.45999908447266,75.0,71.84943389892578,58400,,,,,,,,
2020-11-12,74.04000091552734,74.12999725341797,71.45999908447266,72.7300033569336,69.67478942871094,69400,,,,,,,,
2020-11-13,73.5999984741211,75.48999786376953,73.01000213623047,74.73999786376953,71.60035705566406,51200,,,,,,,,
2020-11-16,77.0,77.58000183105469,75.41999816894531,77.08000183105469,73.84204864501953,82300,,,,,,,,
2020-11-17,76.2300033569336,76.95999908447266,74.91000366210938,76.69999694824219,73.47801971435547,55700,,,,,,,,
2020-11-18,77.41999816894531,77.41999816894531,75.19999694824219,75.30000305175781,72.13682556152344,52500,,,,,,,,
2020-11-19,74.86000061035156,75.66000366210938,73.56999969482422,75.12000274658203,71.96440124511719,38500,,,,,,,,
2020-11-20,74.7699966430664,75.43000030517578,73.38999938964844,75.02999877929688,71.878173828125,31700,,,,,,,,
2020-11-23,75.80999755859375,78.20999908447266,75.80999755859375,77.83000183105469,74.56055450439453,33900,,,,,,,,
2020-11-24,79.1500015258789,81.08000183105469,78.5,80.68000030517578,77.29083251953125,58700,,,,,,,,
2020-11-25,80.44999694824219,80.44999694824219,78.16999816894531,78.37000274658203,75.077880859375,25100,,,,,,,,
2020-11-27,78.11000061035156,78.79000091552734,76.56999969482422,78.08999633789062,74.80960845947266,17700,,,,,,,,
2020-11-30,77.5999984741211,77.5999984741211,75.45999908447266,75.45999908447266,72.29010009765625,37200,,,,,,,,
2020-12-01,76.80000305175781,78.08999633789062,75.72000122070312,77.06999969482422,73.83245849609375,38900,,,,,,,,
2020-12-02,76.79000091552734,78.12000274658203,76.01000213623047,77.36000061035156,74.11029052734375,39800,,,,,,,,
2020-12-03,77.94000244140625,77.94000244140625,75.5999984741211,76.19999694824219,72.9990005493164,49500,,,,,,,,
2020-12-04,76.87999725341797,80.41000366210938,76.20999908447266,79.97000122070312,76.61064147949219,47100,,,,,,,,
2020-12-07,79.56999969482422,79.56999969482422,77.97000122070312,79.0,75.68140411376953,40100,,,,,,,,
2020-12-08,78.19000244140625,79.70999908447266,77.54000091552734,79.55000305175781,76.20829010009766,40700,,,,,,,,
2020-12-09,80.0,80.19999694824219,77.94000244140625,78.29000091552734,75.00123596191406,53300,,,,,,,,
2020-12-10,77.58999633789062,78.6500015258789,77.11000061035156,78.31999969482422,75.02997589111328,33500,,,,,,,,
2020-12-11,77.44000244140625,79.41999816894531,77.44000244140625,78.66000366210938,75.35568237304688,26500,,,,,,,,
2020-12-14,78.86000061035156,78.86000061035156,75.08000183105469,75.08999633789062,71.9356460571289,53900,,,,,,,,
