date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'GGN')","('high', 'GGN')","('low', 'GGN')","('close', 'GGN')","('adj_close', 'GGN')","('volume', 'GGN')","('currency', '')"
2020-01-29,4.349999904632568,4.360000133514404,4.309999942779541,4.320000171661377,2.414024829864502,1188400,,,,,,,,
2020-01-30,4.320000171661377,4.340000152587891,4.309999942779541,4.309999942779541,2.4084370136260986,1225300,,,,,,,,
2020-01-31,4.309999942779541,4.329999923706055,4.289999961853027,4.309999942779541,2.4084370136260986,1371400,,,,,,,,
2020-02-03,4.300000190734863,4.309999942779541,4.28000020980835,4.289999961853027,2.397261619567871,1231900,,,,,,,,
2020-02-04,4.300000190734863,4.309999942779541,4.230000019073486,4.239999771118164,2.36932110786438,1272700,,,,,,,,
2020-02-05,4.260000228881836,4.260000228881836,4.210000038146973,4.239999771118164,2.36932110786438,1597200,,,,,,,,
2020-02-06,4.260000228881836,4.260000228881836,4.230000019073486,4.25,2.374908924102783,598500,,,,,,,,
2020-02-07,4.260000228881836,4.269999980926514,4.239999771118164,4.260000228881836,2.3804967403411865,1468800,,,,,,,,
2020-02-10,4.28000020980835,4.329999923706055,4.269999980926514,4.329999923706055,2.4196133613586426,1120000,,,,,,,,
2020-02-11,4.340000152587891,4.360000133514404,4.320000171661377,4.360000133514404,2.43637752532959,998600,,,,,,,,
2020-02-12,4.309999942779541,4.329999923706055,4.289999961853027,4.300000190734863,2.4307239055633545,893400,,,,,,,,
2020-02-13,4.300000190734863,4.320000171661377,4.239999771118164,4.25,2.4024598598480225,2098300,,,,,,,,
2020-02-14,4.25,4.269999980926514,4.21999979019165,4.21999979019165,2.3855011463165283,970100,,,,,,,,
2020-02-18,4.21999979019165,4.239999771118164,4.199999809265137,4.210000038146973,2.379848003387451,1787000,,,,,,,,
2020-02-19,4.25,4.25,4.199999809265137,4.210000038146973,2.379848003387451,2670700,,,,,,,,
2020-02-20,4.199999809265137,4.21999979019165,4.190000057220459,4.21999979019165,2.3855011463165283,1113100,,,,,,,,
2020-02-21,4.25,4.25,4.21999979019165,4.230000019073486,2.3911545276641846,1431900,,,,,,,,
2020-02-24,4.230000019073486,4.239999771118164,4.170000076293945,4.190000057220459,2.3685426712036133,1861100,,,,,,,,
2020-02-25,4.190000057220459,4.199999809265137,4.019999980926514,4.039999961853027,2.283750295639038,3227100,,,,,,,,
2020-02-26,4.039999961853027,4.070000171661377,4.010000228881836,4.019999980926514,2.272444486618042,2034900,,,,,,,,
2020-02-27,3.990000009536743,4.0,3.5999999046325684,3.690000057220459,2.0859005451202393,5528700,,,,,,,,
2020-02-28,3.5,3.5899999141693115,3.4200000762939453,3.559999942779541,2.012413740158081,3952400,,,,,,,,
2020-03-02,3.630000114440918,3.809999942779541,3.5999999046325684,3.7899999618530273,2.142427921295166,3022600,,,,,,,,
2020-03-03,3.8399999141693115,3.950000047683716,3.7699999809265137,3.8499999046325684,2.176344871520996,3033200,,,,,,,,
2020-03-04,3.950000047683716,4.03000020980835,3.8499999046325684,3.9200000762939453,2.2159152030944824,1215000,,,,,,,,
2020-03-05,3.9000000953674316,3.9100000858306885,3.859999895095825,3.880000114440918,2.1933045387268066,732200,,,,,,,,
2020-03-06,3.819999933242798,3.8299999237060547,3.740000009536743,3.7799999713897705,2.1367759704589844,1468600,,,,,,,,
2020-03-09,3.0799999237060547,3.5999999046325684,3.0,3.4800000190734863,1.9671909809112549,3090800,,,,,,,,
2020-03-10,3.569999933242798,3.630000114440918,3.359999895095825,3.4600000381469727,1.955884337425232,1400000,,,,,,,,
2020-03-11,3.359999895095825,3.430000066757202,3.200000047683716,3.2100000381469727,1.8145641088485718,1953800,,,,,,,,
2020-03-12,2.880000114440918,2.950000047683716,2.5,2.7100000381469727,1.53192138671875,3409800,,,,,,,,
2020-03-13,2.950000047683716,3.0299999713897705,2.6500000953674316,2.8399999141693115,1.6054081916809082,4954900,,,,,,,,
2020-03-16,2.299999952316284,2.759999990463257,2.25,2.5999999046325684,1.4960795640945435,3205500,,,,,,,,
2020-03-17,2.559999942779541,2.680000066757202,2.5,2.630000114440918,1.5133415460586548,1765500,,,,,,,,
2020-03-18,2.430000066757202,2.549999952316284,2.0299999713897705,2.059999942779541,1.185355544090271,3166500,,,,,,,,
2020-03-19,2.119999885559082,2.3399999141693115,1.9800000190734863,2.259999990463257,1.3004382848739624,2507200,,,,,,,,
2020-03-20,2.4000000953674316,2.740000009536743,2.309999942779541,2.4100000858306885,1.3867509365081787,2359700,,,,,,,,
2020-03-23,2.309999942779541,2.490000009536743,2.259999990463257,2.4700000286102295,1.421275019645691,1626800,,,,,,,,
2020-03-24,2.8499999046325684,2.9000000953674316,2.690000057220459,2.8399999141693115,1.6341787576675415,1793900,,,,,,,,
2020-03-25,2.7200000286102295,3.069999933242798,2.7200000286102295,2.869999885559082,1.6514418125152588,2296600,,,,,,,,
2020-03-26,3.0299999713897705,3.119999885559082,2.940000057220459,3.109999895095825,1.7895408868789673,2478400,,,,,,,,
2020-03-27,3.069999933242798,3.0999999046325684,2.9000000953674316,2.9000000953674316,1.6687041521072388,1500300,,,,,,,,
2020-03-30,2.759999990463257,2.9200000762939453,2.75,2.7699999809265137,1.593900203704834,1249000,,,,,,,,
2020-03-31,2.7100000381469727,2.819999933242798,2.6600000858306885,2.7200000286102295,1.5651293992996216,1278300,,,,,,,,
2020-04-01,2.690000057220459,2.75,2.6500000953674316,2.7100000381469727,1.5593751668930054,1410200,,,,,,,,
2020-04-02,2.7799999713897705,2.9200000762939453,2.740000009536743,2.9100000858306885,1.674458622932434,1579200,,,,,,,,
2020-04-03,3.049999952316284,3.049999952316284,2.799999952316284,2.930000066757202,1.6859663724899292,1859300,,,,,,,,
2020-04-06,3.059999942779541,3.0799999237060547,2.9600000381469727,3.049999952316284,1.7550163269042969,1400200,,,,,,,,
2020-04-07,3.109999895095825,3.1500000953674316,2.950000047683716,2.950000047683716,1.6974751949310303,1192500,,,,,,,,
2020-04-08,3.0399999618530273,3.140000104904175,2.9800000190734863,3.109999895095825,1.7895408868789673,1267300,,,,,,,,
2020-04-09,3.200000047683716,3.380000114440918,3.1700000762939453,3.3399999141693115,1.9218876361846924,2731900,,,,,,,,
2020-04-13,3.4000000953674316,3.5199999809265137,3.2799999713897705,3.5199999809265137,2.025461196899414,2562700,,,,,,,,
2020-04-14,3.5,3.559999942779541,3.4100000858306885,3.450000047683716,1.9851820468902588,2374000,,,,,,,,
2020-04-15,3.3499999046325684,3.369999885559082,3.1500000953674316,3.180000066757202,1.85672926902771,2079600,,,,,,,,
2020-04-16,3.240000009536743,3.2799999713897705,3.1500000953674316,3.1700000762939453,1.8508903980255127,837200,,,,,,,,
2020-04-17,3.200000047683716,3.240000009536743,3.1500000953674316,3.2300000190734863,1.885923147201538,1145300,,,,,,,,
2020-04-20,3.190000057220459,3.2100000381469727,2.950000047683716,3.0399999618530273,1.7749866247177124,3528700,,,,,,,,
2020-04-21,2.950000047683716,3.049999952316284,2.950000047683716,3.049999952316284,1.7808254957199097,1415400,,,,,,,,
2020-04-22,3.0999999046325684,3.2200000286102295,3.0999999046325684,3.190000057220459,1.8625679016113281,1306100,,,,,,,,
2020-04-23,3.2899999618530273,3.369999885559082,3.259999990463257,3.3399999141693115,1.9501495361328125,1384400,,,,,,,,
2020-04-24,3.309999942779541,3.4000000953674316,3.299999952316284,3.390000104904175,1.9793436527252197,1034100,,,,,,,,
2020-04-27,3.430000066757202,3.430000066757202,3.299999952316284,3.309999942779541,1.932633638381958,1231800,,,,,,,,
2020-04-28,3.3399999141693115,3.359999895095825,3.2899999618530273,3.3399999141693115,1.9501495361328125,989400,,,,,,,,
2020-04-29,3.380000114440918,3.4000000953674316,3.299999952316284,3.4000000953674316,1.9851820468902588,735500,,,,,,,,
2020-04-30,3.430000066757202,3.430000066757202,3.309999942779541,3.3499999046325684,1.9559881687164307,981300,,,,,,,,
2020-05-01,3.319999933242798,3.3499999046325684,3.299999952316284,3.3499999046325684,1.9559881687164307,649800,,,,,,,,
2020-05-04,3.3399999141693115,3.390000104904175,3.2799999713897705,3.3299999237060547,1.9443110227584839,1619500,,,,,,,,
2020-05-05,3.380000114440918,3.380000114440918,3.319999933242798,3.369999885559082,1.9676657915115356,771800,,,,,,,,
2020-05-06,3.380000114440918,3.380000114440918,3.2699999809265137,3.299999952316284,1.9267948865890503,1144100,,,,,,,,
2020-05-07,3.3499999046325684,3.4200000762939453,3.3299999237060547,3.4200000762939453,1.9968600273132324,1003500,,,,,,,,
2020-05-08,3.4700000286102295,3.5,3.440000057220459,3.490000009536743,2.037731647491455,1115200,,,,,,,,
2020-05-11,3.5199999809265137,3.5199999809265137,3.4100000858306885,3.450000047683716,2.0143752098083496,1024500,,,,,,,,
2020-05-12,3.4800000190734863,3.509999990463257,3.4100000858306885,3.4100000858306885,1.9910207986831665,2024400,,,,,,,,
2020-05-13,3.4100000858306885,3.4200000762939453,3.309999942779541,3.380000114440918,2.0028724670410156,2042000,,,,,,,,
2020-05-14,3.369999885559082,3.369999885559082,3.309999942779541,3.3499999046325684,1.9850950241088867,1274200,,,,,,,,
2020-05-15,3.369999885559082,3.390000104904175,3.3299999237060547,3.369999885559082,1.996946096420288,1157500,,,,,,,,
2020-05-18,3.140000104904175,3.3299999237060547,3.119999885559082,3.259999990463257,1.9317642450332642,3962100,,,,,,,,
2020-05-19,3.2799999713897705,3.380000114440918,3.25,3.319999933242798,1.9673184156417847,1704600,,,,,,,,
2020-05-20,3.359999895095825,3.440000057220459,3.3499999046325684,3.4200000762939453,2.0265748500823975,1771200,,,,,,,,
2020-05-21,3.440000057220459,3.450000047683716,3.369999885559082,3.4100000858306885,2.0206496715545654,1516600,,,,,,,,
2020-05-22,3.369999885559082,3.450000047683716,3.369999885559082,3.450000047683716,2.0443508625030518,1419200,,,,,,,,
2020-05-26,3.430000066757202,3.450000047683716,3.4000000953674316,3.4100000858306885,2.0206496715545654,2168600,,,,,,,,
2020-05-27,3.380000114440918,3.450000047683716,3.369999885559082,3.440000057220459,2.038426160812378,1097600,,,,,,,,
2020-05-28,3.450000047683716,3.490000009536743,3.380000114440918,3.380000114440918,2.0028724670410156,1188500,,,,,,,,
2020-05-29,3.4100000858306885,3.4600000381469727,3.380000114440918,3.4000000953674316,2.014723539352417,958200,,,,,,,,
2020-06-01,3.4100000858306885,3.4700000286102295,3.4100000858306885,3.450000047683716,2.0443508625030518,932500,,,,,,,,
2020-06-02,3.4800000190734863,3.490000009536743,3.4000000953674316,3.430000066757202,2.0325002670288086,1786300,,,,,,,,
2020-06-03,3.430000066757202,3.440000057220459,3.390000104904175,3.4100000858306885,2.0206496715545654,858600,,,,,,,,
2020-06-04,3.4100000858306885,3.440000057220459,3.380000114440918,3.4100000858306885,2.0206496715545654,802100,,,,,,,,
2020-06-05,3.430000066757202,3.430000066757202,3.3499999046325684,3.390000104904175,2.0087978839874268,1938400,,,,,,,,
2020-06-08,3.390000104904175,3.430000066757202,3.380000114440918,3.4200000762939453,2.0265748500823975,1192700,,,,,,,,
2020-06-09,3.4100000858306885,3.450000047683716,3.390000104904175,3.4200000762939453,2.0265748500823975,1142600,,,,,,,,
2020-06-10,3.4200000762939453,3.4600000381469727,3.380000114440918,3.4600000381469727,2.0502777099609375,1089200,,,,,,,,
2020-06-11,3.3499999046325684,3.4200000762939453,3.259999990463257,3.2799999713897705,1.9436156749725342,1977100,,,,,,,,
2020-06-12,3.369999885559082,3.4000000953674316,3.3299999237060547,3.390000104904175,2.0087978839874268,1809200,,,,,,,,
2020-06-15,3.2899999618530273,3.3499999046325684,3.2200000286102295,3.3399999141693115,2.0087978839874268,1374900,,,,,,,,
2020-06-16,3.3499999046325684,3.369999885559082,3.299999952316284,3.319999933242798,1.9967697858810425,705600,,,,,,,,
2020-06-17,3.309999942779541,3.3299999237060547,3.2699999809265137,3.2899999618530273,1.9787267446517944,588600,,,,,,,,
2020-06-18,3.259999990463257,3.299999952316284,3.259999990463257,3.2799999713897705,1.9727118015289307,783900,,,,,,,,
2020-06-19,3.299999952316284,3.369999885559082,3.299999952316284,3.3299999237060547,2.002784252166748,723500,,,,,,,,
2020-06-22,3.359999895095825,3.4100000858306885,3.3499999046325684,3.4000000953674316,2.04488468170166,1194700,,,,,,,,
2020-06-23,3.450000047683716,3.4700000286102295,3.4000000953674316,3.4100000858306885,2.0508992671966553,884000,,,,,,,,
2020-06-24,3.4100000858306885,3.4100000858306885,3.359999895095825,3.369999885559082,2.026841163635254,1293400,,,,,,,,
2020-06-25,3.369999885559082,3.369999885559082,3.3299999237060547,3.359999895095825,2.020827293395996,1064300,,,,,,,,
2020-06-26,3.3499999046325684,3.369999885559082,3.299999952316284,3.359999895095825,2.020827293395996,890700,,,,,,,,
2020-06-29,3.369999885559082,3.390000104904175,3.3399999141693115,3.380000114440918,2.032855987548828,869600,,,,,,,,
2020-06-30,3.359999895095825,3.4600000381469727,3.359999895095825,3.440000057220459,2.068941831588745,1434800,,,,,,,,
2020-07-01,3.4100000858306885,3.430000066757202,3.380000114440918,3.390000104904175,2.038870334625244,696100,,,,,,,,
2020-07-02,3.380000114440918,3.450000047683716,3.380000114440918,3.430000066757202,2.062927722930908,1006900,,,,,,,,
2020-07-06,3.450000047683716,3.4600000381469727,3.430000066757202,3.430000066757202,2.062927722930908,1186400,,,,,,,,
2020-07-07,3.430000066757202,3.509999990463257,3.4200000762939453,3.5,2.1050286293029785,1013200,,,,,,,,
2020-07-08,3.5299999713897705,3.559999942779541,3.509999990463257,3.5399999618530273,2.1290853023529053,1373000,,,,,,,,
2020-07-09,3.559999942779541,3.5799999237060547,3.4200000762939453,3.4600000381469727,2.0809707641601562,1283300,,,,,,,,
2020-07-10,3.4600000381469727,3.5299999713897705,3.4600000381469727,3.5199999809265137,2.117058515548706,1147200,,,,,,,,
2020-07-13,3.5299999713897705,3.5399999618530273,3.440000057220459,3.450000047683716,2.074955701828003,1597600,,,,,,,,
2020-07-14,3.450000047683716,3.5399999618530273,3.430000066757202,3.5,2.1050286293029785,1033300,,,,,,,,
2020-07-15,3.4700000286102295,3.549999952316284,3.4700000286102295,3.5299999713897705,2.1230711936950684,1951800,,,,,,,,
2020-07-16,3.5,3.509999990463257,3.440000057220459,3.4700000286102295,2.1048734188079834,1480100,,,,,,,,
2020-07-17,3.490000009536743,3.5199999809265137,3.4800000190734863,3.5199999809265137,2.1352040767669678,1157400,,,,,,,,
2020-07-20,3.509999990463257,3.559999942779541,3.509999990463257,3.5399999618530273,2.147334575653076,1324500,,,,,,,,
2020-07-21,3.569999933242798,3.630000114440918,3.569999933242798,3.5799999237060547,2.171598434448242,1736600,,,,,,,,
2020-07-22,3.640000104904175,3.6500000953674316,3.609999895095825,3.619999885559082,2.195862293243408,1162400,,,,,,,,
2020-07-23,3.640000104904175,3.680000066757202,3.5999999046325684,3.619999885559082,2.195862293243408,1238800,,,,,,,,
2020-07-24,3.6600000858306885,3.6700000762939453,3.630000114440918,3.6600000858306885,2.2201266288757324,741400,,,,,,,,
2020-07-27,3.690000057220459,3.75,3.6700000762939453,3.7100000381469727,2.250455141067505,2253200,,,,,,,,
2020-07-28,3.700000047683716,3.759999990463257,3.700000047683716,3.75,2.2747199535369873,1386200,,,,,,,,
2020-07-29,3.7699999809265137,3.7799999713897705,3.7200000286102295,3.759999990463257,2.28078556060791,1257900,,,,,,,,
2020-07-30,3.759999990463257,3.759999990463257,3.619999885559082,3.640000104904175,2.207994222640991,1530200,,,,,,,,
2020-07-31,3.6500000953674316,3.6700000762939453,3.630000114440918,3.6700000762939453,2.2261922359466553,858500,,,,,,,,
2020-08-03,3.680000066757202,3.690000057220459,3.630000114440918,3.6500000953674316,2.2140603065490723,1090600,,,,,,,,
2020-08-04,3.619999885559082,3.7300000190734863,3.619999885559082,3.7200000286102295,2.256521701812744,1003600,,,,,,,,
2020-08-05,3.740000009536743,3.819999933242798,3.740000009536743,3.7699999809265137,2.286850690841675,1819800,,,,,,,,
2020-08-06,3.799999952316284,3.799999952316284,3.680000066757202,3.700000047683716,2.244389295578003,1639100,,,,,,,,
2020-08-07,3.6600000858306885,3.690000057220459,3.619999885559082,3.680000066757202,2.23225736618042,1431500,,,,,,,,
2020-08-10,3.6500000953674316,3.759999990463257,3.630000114440918,3.7300000190734863,2.262587785720825,1320700,,,,,,,,
2020-08-11,3.6500000953674316,3.6700000762939453,3.5899999141693115,3.5899999141693115,2.1776645183563232,1346700,,,,,,,,
2020-08-12,3.6500000953674316,3.6700000762939453,3.609999895095825,3.619999885559082,2.195862293243408,1131700,,,,,,,,
2020-08-13,3.6700000762939453,3.6700000762939453,3.619999885559082,3.640000104904175,2.207994222640991,1886100,,,,,,,,
2020-08-14,3.609999895095825,3.640000104904175,3.5899999141693115,3.619999885559082,2.214110851287842,1588700,,,,,,,,
2020-08-17,3.6600000858306885,3.7300000190734863,3.6500000953674316,3.7300000190734863,2.2813901901245117,1146600,,,,,,,,
2020-08-18,3.7699999809265137,3.7799999713897705,3.640000104904175,3.6600000858306885,2.238576650619507,1589300,,,,,,,,
2020-08-19,3.6700000762939453,3.6700000762939453,3.5799999237060547,3.5899999141693115,2.1957614421844482,1195100,,,,,,,,
2020-08-20,3.559999942779541,3.6500000953674316,3.559999942779541,3.640000104904175,2.2263431549072266,1786700,,,,,,,,
2020-08-21,3.630000114440918,3.630000114440918,3.569999933242798,3.630000114440918,2.220226287841797,842900,,,,,,,,
2020-08-24,3.6700000762939453,3.6700000762939453,3.619999885559082,3.619999885559082,2.214110851287842,488500,,,,,,,,
2020-08-25,3.640000104904175,3.640000104904175,3.509999990463257,3.559999942779541,2.177412748336792,1521000,,,,,,,,
2020-08-26,3.569999933242798,3.700000047683716,3.5299999713897705,3.5899999141693115,2.1957614421844482,1267200,,,,,,,,
2020-08-27,3.5999999046325684,3.619999885559082,3.549999952316284,3.5799999237060547,2.189645290374756,1196200,,,,,,,,
2020-08-28,3.5999999046325684,3.6500000953674316,3.5999999046325684,3.6500000953674316,2.2324600219726562,854800,,,,,,,,
2020-08-31,3.6600000858306885,3.6700000762939453,3.630000114440918,3.6600000858306885,2.238576650619507,820000,,,,,,,,
2020-09-01,3.6700000762939453,3.680000066757202,3.569999933242798,3.630000114440918,2.220226287841797,1938000,,,,,,,,
2020-09-02,3.5899999141693115,3.6700000762939453,3.569999933242798,3.6700000762939453,2.24469256401062,1396400,,,,,,,,
2020-09-03,3.630000114440918,3.630000114440918,3.549999952316284,3.619999885559082,2.214110851287842,1357900,,,,,,,,
2020-09-04,3.5999999046325684,3.609999895095825,3.450000047683716,3.549999952316284,2.1712958812713623,1768100,,,,,,,,
2020-09-08,3.5,3.5399999618530273,3.4600000381469727,3.5199999809265137,2.1529479026794434,1745100,,,,,,,,
2020-09-09,3.5399999618530273,3.5799999237060547,3.5299999713897705,3.5799999237060547,2.189645290374756,1264500,,,,,,,,
2020-09-10,3.5999999046325684,3.5999999046325684,3.5299999713897705,3.5399999618530273,2.165179491043091,1352000,,,,,,,,
2020-09-11,3.549999952316284,3.569999933242798,3.5299999713897705,3.5299999713897705,2.1590631008148193,810800,,,,,,,,
2020-09-14,3.569999933242798,3.630000114440918,3.5399999618530273,3.619999885559082,2.214110851287842,1559300,,,,,,,,
2020-09-15,3.619999885559082,3.619999885559082,3.549999952316284,3.569999933242798,2.201775312423706,1529200,,,,,,,,
2020-09-16,3.5799999237060547,3.609999895095825,3.5799999237060547,3.5999999046325684,2.220277786254883,874300,,,,,,,,
2020-09-17,3.559999942779541,3.619999885559082,3.549999952316284,3.619999885559082,2.2326130867004395,998600,,,,,,,,
2020-09-18,3.619999885559082,3.619999885559082,3.5799999237060547,3.5999999046325684,2.220277786254883,1168700,,,,,,,,
2020-09-21,3.559999942779541,3.569999933242798,3.450000047683716,3.5199999809265137,2.1709389686584473,1452500,,,,,,,,
2020-09-22,3.5399999618530273,3.5399999618530273,3.4800000190734863,3.5199999809265137,2.1709389686584473,713000,,,,,,,,
2020-09-23,3.509999990463257,3.509999990463257,3.359999895095825,3.359999895095825,2.0722596645355225,2033700,,,,,,,,
2020-09-24,3.369999885559082,3.4200000762939453,3.299999952316284,3.4100000858306885,2.1030964851379395,1528900,,,,,,,,
2020-09-25,3.4000000953674316,3.4100000858306885,3.359999895095825,3.390000104904175,2.090762138366699,728500,,,,,,,,
2020-09-28,3.4100000858306885,3.440000057220459,3.380000114440918,3.4100000858306885,2.1030964851379395,744100,,,,,,,,
2020-09-29,3.4100000858306885,3.440000057220459,3.390000104904175,3.390000104904175,2.090762138366699,660800,,,,,,,,
2020-09-30,3.380000114440918,3.430000066757202,3.380000114440918,3.4100000858306885,2.1030964851379395,530600,,,,,,,,
2020-10-01,3.440000057220459,3.440000057220459,3.390000104904175,3.430000066757202,2.115432024002075,662400,,,,,,,,
2020-10-02,3.4000000953674316,3.4200000762939453,3.380000114440918,3.380000114440918,2.0845937728881836,869500,,,,,,,,
2020-10-05,3.4200000762939453,3.440000057220459,3.4000000953674316,3.440000057220459,2.121598720550537,449000,,,,,,,,
2020-10-06,3.440000057220459,3.4700000286102295,3.380000114440918,3.390000104904175,2.090762138366699,1113000,,,,,,,,
2020-10-07,3.4100000858306885,3.430000066757202,3.4000000953674316,3.4200000762939453,2.109264373779297,461000,,,,,,,,
2020-10-08,3.4200000762939453,3.4700000286102295,3.4200000762939453,3.4600000381469727,2.1339335441589355,537600,,,,,,,,
2020-10-09,3.490000009536743,3.5199999809265137,3.4800000190734863,3.509999990463257,2.16477108001709,812000,,,,,,,,
2020-10-12,3.5299999713897705,3.549999952316284,3.490000009536743,3.490000009536743,2.1524362564086914,898000,,,,,,,,
2020-10-13,3.5,3.5299999713897705,3.4600000381469727,3.5,2.158604145050049,1372300,,,,,,,,
2020-10-14,3.5199999809265137,3.569999933242798,3.5199999809265137,3.5299999713897705,2.1771061420440674,1129700,,,,,,,,
2020-10-15,3.490000009536743,3.490000009536743,3.440000057220459,3.490000009536743,2.1708860397338867,1160400,,,,,,,,
2020-10-16,3.5,3.509999990463257,3.4600000381469727,3.4800000190734863,2.1646652221679688,641500,,,,,,,,
2020-10-19,3.490000009536743,3.5199999809265137,3.450000047683716,3.4600000381469727,2.1522247791290283,790700,,,,,,,,
2020-10-20,3.4700000286102295,3.4700000286102295,3.4200000762939453,3.4600000381469727,2.1522247791290283,1136500,,,,,,,,
2020-10-21,3.4600000381469727,3.490000009536743,3.440000057220459,3.440000057220459,2.139784574508667,621100,,,,,,,,
2020-10-22,3.440000057220459,3.450000047683716,3.4000000953674316,3.450000047683716,2.146005153656006,740500,,,,,,,,
2020-10-23,3.4800000190734863,3.4800000190734863,3.4200000762939453,3.440000057220459,2.139784574508667,505800,,,,,,,,
2020-10-26,3.440000057220459,3.440000057220459,3.359999895095825,3.380000114440918,2.102461576461792,1016400,,,,,,,,
2020-10-27,3.380000114440918,3.4200000762939453,3.369999885559082,3.4000000953674316,2.114903211593628,670800,,,,,,,,
2020-10-28,3.3299999237060547,3.3499999046325684,3.240000009536743,3.2699999809265137,2.034038782119751,1618300,,,,,,,,
2020-10-29,3.25,3.319999933242798,3.2300000190734863,3.299999952316284,2.0527000427246094,1200500,,,,,,,,
2020-10-30,3.299999952316284,3.3499999046325684,3.2799999713897705,3.319999933242798,2.06514048576355,591400,,,,,,,,
2020-11-02,3.3499999046325684,3.4000000953674316,3.309999942779541,3.369999885559082,2.0962419509887695,542600,,,,,,,,
2020-11-03,3.4000000953674316,3.430000066757202,3.390000104904175,3.4200000762939453,2.12734317779541,638800,,,,,,,,
2020-11-04,3.4000000953674316,3.430000066757202,3.380000114440918,3.4000000953674316,2.114903211593628,710100,,,,,,,,
2020-11-05,3.450000047683716,3.509999990463257,3.440000057220459,3.4800000190734863,2.1646652221679688,1098800,,,,,,,,
2020-11-06,3.4800000190734863,3.509999990463257,3.450000047683716,3.4600000381469727,2.1522247791290283,719200,,,,,,,,
2020-11-09,3.490000009536743,3.509999990463257,3.4100000858306885,3.490000009536743,2.1708860397338867,1447300,,,,,,,,
2020-11-10,3.490000009536743,3.5,3.440000057220459,3.450000047683716,2.146005153656006,718800,,,,,,,,
2020-11-11,3.450000047683716,3.450000047683716,3.4200000762939453,3.440000057220459,2.139784574508667,607600,,,,,,,,
2020-11-12,3.440000057220459,3.440000057220459,3.4100000858306885,3.4200000762939453,2.146059036254883,685200,,,,,,,,
2020-11-13,3.450000047683716,3.4700000286102295,3.440000057220459,3.4700000286102295,2.1774351596832275,647000,,,,,,,,
2020-11-16,3.4700000286102295,3.490000009536743,3.4600000381469727,3.4700000286102295,2.1774351596832275,588500,,,,,,,,
2020-11-17,3.4700000286102295,3.5,3.440000057220459,3.4800000190734863,2.183709144592285,1077600,,,,,,,,
2020-11-18,3.5,3.5,3.4600000381469727,3.4700000286102295,2.1774351596832275,749100,,,,,,,,
2020-11-19,3.450000047683716,3.5,3.440000057220459,3.4600000381469727,2.171159267425537,462900,,,,,,,,
2020-11-20,3.4800000190734863,3.490000009536743,3.4600000381469727,3.4700000286102295,2.1774351596832275,446900,,,,,,,,
2020-11-23,3.4800000190734863,3.4800000190734863,3.4200000762939453,3.430000066757202,2.152334451675415,1221100,,,,,,,,
2020-11-24,3.4100000858306885,3.4200000762939453,3.390000104904175,3.4100000858306885,2.139784812927246,940800,,,,,,,,
2020-11-25,3.4100000858306885,3.440000057220459,3.390000104904175,3.4100000858306885,2.139784812927246,541300,,,,,,,,
