date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FBIN')","('high', 'FBIN')","('low', 'FBIN')","('close', 'FBIN')","('adj_close', 'FBIN')","('volume', 'FBIN')","('currency', '')"
2020-01-02,55.982906341552734,56.24786376953125,55.29914474487305,56.24786376953125,51.64571762084961,1252602,,,,,,,,
2020-01-03,55.44444274902344,55.982906341552734,55.17094039916992,55.88888931274414,51.31610870361328,865449,,,,,,,,
2020-01-06,55.78632354736328,56.31623840332031,55.623931884765625,56.31623840332031,51.708492279052734,1093599,,,,,,,,
2020-01-07,56.0,56.32478713989258,55.91453170776367,56.03418731689453,51.44951629638672,1354392,,,,,,,,
2020-01-08,56.273502349853516,57.376068115234375,56.14529800415039,57.08546829223633,52.414794921875,1322919,,,,,,,,
2020-01-09,57.42734909057617,57.5042724609375,56.735042572021484,56.9487190246582,52.28923416137695,1005264,,,,,,,,
2020-01-10,57.03418731689453,57.36751937866211,56.649574279785156,57.230770111083984,52.54819869995117,931671,,,,,,,,
2020-01-13,57.41880416870117,58.230770111083984,57.21367645263672,58.20512771606445,53.44282913208008,1056042,,,,,,,,
2020-01-14,58.350425720214844,58.4957275390625,57.80341720581055,58.13675308227539,53.38005828857422,898209,,,,,,,,
2020-01-15,58.13675308227539,59.18803405761719,58.008548736572266,59.03418731689453,54.204078674316406,1319760,,,,,,,,
2020-01-16,59.5384635925293,59.96581268310547,58.80341720581055,59.487178802490234,54.6199951171875,1290042,,,,,,,,
2020-01-17,59.82905960083008,59.92307662963867,59.239315032958984,59.32478713989258,54.47089385986328,1426581,,,,,,,,
2020-01-21,59.17094039916992,59.80341720581055,59.10256576538086,59.74359130859375,54.855438232421875,1238562,,,,,,,,
2020-01-22,59.82905960083008,60.55555725097656,59.66666793823242,59.81196594238281,54.918209075927734,1251198,,,,,,,,
2020-01-23,59.598289489746094,60.4957275390625,59.341880798339844,60.30769348144531,55.373374938964844,972153,,,,,,,,
2020-01-24,60.239315032958984,60.36751937866211,59.06837463378906,59.410255432128906,54.54935836791992,966654,,,,,,,,
2020-01-27,58.31623840332031,58.70940017700195,57.273502349853516,57.658119201660156,52.94059371948242,2439450,,,,,,,,
2020-01-28,58.119659423828125,58.4615364074707,57.35897445678711,58.02564239501953,53.27804183959961,3129867,,,,,,,,
2020-01-29,58.341880798339844,58.871795654296875,57.341880798339844,57.487178802490234,52.783634185791016,2017665,,,,,,,,
2020-01-30,57.0427360534668,61.350425720214844,57.0427360534668,60.69230651855469,55.72652053833008,4183335,,,,,,,,
2020-01-31,60.06837463378906,60.401710510253906,58.4615364074707,58.726497650146484,53.921546936035156,3570138,,,,,,,,
2020-02-03,58.93162536621094,59.91453170776367,58.82905960083008,58.9572639465332,54.1334342956543,2159235,,,,,,,,
2020-02-04,60.017093658447266,61.07692337036133,59.81196594238281,60.88888931274414,55.90701675415039,1349712,,,,,,,,
2020-02-05,61.41880416870117,61.80341720581055,60.93162536621094,61.589744567871094,56.550533294677734,972972,,,,,,,,
2020-02-06,61.96581268310547,61.96581268310547,60.96581268310547,61.14529800415039,56.1424560546875,1142037,,,,,,,,
2020-02-07,60.70940017700195,60.9572639465332,60.20512771606445,60.47008514404297,55.52248001098633,1325259,,,,,,,,
2020-02-10,60.28205108642578,61.341880798339844,60.28205108642578,61.30769348144531,56.29154586791992,1191879,,,,,,,,
2020-02-11,61.871795654296875,62.153846740722656,61.38461685180664,61.85470199584961,56.7938117980957,1547793,,,,,,,,
2020-02-12,62.11111068725586,62.18803405761719,61.5470085144043,61.9487190246582,56.880123138427734,972387,,,,,,,,
2020-02-13,61.623931884765625,62.39316177368164,61.41880416870117,62.08546829223633,57.00570297241211,1321749,,,,,,,,
2020-02-14,62.02564239501953,62.63248062133789,61.88888931274414,62.38461685180664,57.280372619628906,1132326,,,,,,,,
2020-02-18,62.10256576538086,62.29914474487305,61.70940017700195,62.05982971191406,56.98215103149414,1585467,,,,,,,,
2020-02-19,62.18803405761719,62.512821197509766,61.70940017700195,61.82051467895508,56.762420654296875,866970,,,,,,,,
2020-02-20,61.623931884765625,62.623931884765625,61.5042724609375,62.38461685180664,57.280372619628906,686322,,,,,,,,
2020-02-21,61.991451263427734,62.30769348144531,60.44444274902344,60.70940017700195,55.74222183227539,1259271,,,,,,,,
2020-02-24,58.649574279785156,59.623931884765625,58.401710510253906,59.264957427978516,54.41595458984375,1325610,,,,,,,,
2020-02-25,59.5384635925293,59.5384635925293,57.0427360534668,57.35897445678711,52.665924072265625,2005965,,,,,,,,
2020-02-26,57.70940017700195,58.230770111083984,55.38461685180664,55.410255432128906,50.87664794921875,1754883,,,,,,,,
2020-02-27,54.17094039916992,55.81196594238281,53.20512771606445,53.24786376953125,49.07284164428711,2452671,,,,,,,,
2020-02-28,51.401710510253906,53.44444274902344,51.230770111083984,52.77777862548828,48.639617919921875,3299400,,,,,,,,
2020-03-02,53.22222137451172,54.41880416870117,52.25640869140625,54.41880416870117,50.15196228027344,2228733,,,,,,,,
2020-03-03,54.153846740722656,55.9487190246582,52.91453170776367,53.69230651855469,49.4824333190918,1863693,,,,,,,,
2020-03-04,55.19658279418945,57.43589782714844,55.017093658447266,57.41880416870117,52.916748046875,2977065,,,,,,,,
2020-03-05,55.589744567871094,56.239315032958984,54.008548736572266,54.589744567871094,50.309513092041016,1537497,,,,,,,,
2020-03-06,52.57265090942383,53.28205108642578,50.5470085144043,51.64102554321289,47.59197998046875,1751022,,,,,,,,
2020-03-09,48.0,48.89743423461914,47.43589782714844,48.008548736572266,44.244319915771484,3216681,,,,,,,,
2020-03-10,49.598289489746094,50.79487228393555,47.89743423461914,50.735042572021484,46.75703811645508,2071251,,,,,,,,
2020-03-11,49.094017028808594,49.71794891357422,46.67521286010742,46.9572639465332,43.27547073364258,2084823,,,,,,,,
2020-03-12,43.94017028808594,44.735042572021484,40.70085525512695,40.726497650146484,37.53324508666992,3343743,,,,,,,,
2020-03-13,42.880340576171875,43.13675308227539,38.25640869140625,41.5384635925293,38.28154373168945,3276936,,,,,,,,
2020-03-16,37.57265090942383,38.38461685180664,34.30769348144531,34.9572639465332,32.21635055541992,2674386,,,,,,,,
2020-03-17,35.61538314819336,37.79487228393555,34.128204345703125,35.64102554321289,32.84651565551758,3031938,,,,,,,,
2020-03-18,32.880340576171875,33.341880798339844,29.170940399169922,31.19658088684082,28.750537872314453,1999413,,,,,,,,
2020-03-19,30.683761596679688,33.18803405761719,29.188034057617188,32.239315032958984,29.71151351928711,2097225,,,,,,,,
2020-03-20,33.21367645263672,33.91453170776367,31.0256404876709,31.28205108642578,28.829309463500977,2637180,,,,,,,,
2020-03-23,30.80341911315918,32.598289489746094,28.9743595123291,29.76923179626465,27.43510627746582,1980459,,,,,,,,
2020-03-24,31.615385055541992,34.726497650146484,31.461538314819336,34.5042724609375,31.798885345458984,1050660,,,,,,,,
2020-03-25,34.55555725097656,38.008548736572266,33.4957275390625,36.24786376953125,33.4057731628418,1413360,,,,,,,,
2020-03-26,36.81196594238281,38.39316177368164,36.33333206176758,37.991451263427734,35.01264953613281,1892241,,,,,,,,
2020-03-27,36.376068115234375,38.25640869140625,35.44444274902344,37.128204345703125,34.21708679199219,1265589,,,,,,,,
2020-03-30,36.94017028808594,38.29914474487305,35.66666793823242,38.0427360534668,35.05990982055664,1049139,,,,,,,,
2020-03-31,37.658119201660156,38.264957427978516,36.905982971191406,36.96581268310547,34.06742477416992,2107755,,,,,,,,
2020-04-01,35.08546829223633,35.837608337402344,33.31623840332031,33.658119201660156,31.019071578979492,1852929,,,,,,,,
2020-04-02,33.0427360534668,34.29059982299805,31.786325454711914,32.871795654296875,30.29440689086914,2311101,,,,,,,,
2020-04-03,32.78632354736328,33.4529914855957,30.094017028808594,30.27350425720215,27.899845123291016,2437578,,,,,,,,
2020-04-06,32.07692337036133,35.0512809753418,31.623931884765625,34.71794891357422,31.995811462402344,2655432,,,,,,,,
2020-04-07,36.63248062133789,38.905982971191406,36.63248062133789,37.30769348144531,34.38250732421875,2486016,,,,,,,,
2020-04-08,37.78632354736328,41.07692337036133,37.230770111083984,40.41880416870117,37.24966812133789,1779219,,,,,,,,
2020-04-09,41.25640869140625,44.29059982299805,41.0512809753418,43.44444274902344,40.0380744934082,2976597,,,,,,,,
2020-04-13,42.79487228393555,43.28205108642578,39.410255432128906,40.0512809753418,36.91096878051758,1613079,,,,,,,,
2020-04-14,41.17094039916992,41.28205108642578,39.06837463378906,39.44444274902344,36.351715087890625,1758042,,,,,,,,
2020-04-15,37.769229888916016,38.14529800415039,36.341880798339844,37.03418731689453,34.130428314208984,1627236,,,,,,,,
2020-04-16,36.5042724609375,37.61538314819336,35.41880416870117,37.42734909057617,34.49277114868164,2369952,,,,,,,,
2020-04-17,40.21367645263672,40.81196594238281,39.29059982299805,39.82905960083008,36.7061653137207,1719432,,,,,,,,
2020-04-20,38.4615364074707,39.10256576538086,37.39316177368164,37.5384635925293,34.59517288208008,1550952,,,,,,,,
2020-04-21,36.32478713989258,36.82905960083008,35.726497650146484,36.11111068725586,33.27974319458008,1362231,,,,,,,,
2020-04-22,37.0427360534668,37.19658279418945,36.28205108642578,36.82051467895508,33.93352508544922,1961856,,,,,,,,
2020-04-23,37.264957427978516,38.71794891357422,37.14529800415039,37.43589782714844,34.500648498535156,1410786,,,,,,,,
2020-04-24,37.25640869140625,37.871795654296875,36.70940017700195,37.36751937866211,34.43762969970703,1563705,,,,,,,,
2020-04-27,37.82905960083008,40.30769348144531,37.55555725097656,40.017093658447266,36.87947082519531,1543230,,,,,,,,
2020-04-28,41.273502349853516,43.162391662597656,41.264957427978516,42.44444274902344,39.11648941040039,2052882,,,,,,,,
2020-04-29,43.97435760498047,44.4957275390625,43.487178802490234,44.0427360534668,40.589454650878906,1806246,,,,,,,,
2020-04-30,43.17094039916992,43.17094039916992,40.68376159667969,41.19658279418945,37.96647644042969,3515148,,,,,,,,
2020-05-01,44.52991485595703,46.31623840332031,43.36751937866211,44.017093658447266,40.56583023071289,3515499,,,,,,,,
2020-05-04,43.05982971191406,43.82051467895508,42.66666793823242,43.68376159667969,40.25864028930664,1830465,,,,,,,,
2020-05-05,44.162391662597656,45.77777862548828,44.162391662597656,45.35897445678711,41.80250549316406,1813851,,,,,,,,
2020-05-06,45.623931884765625,45.991451263427734,44.07692337036133,44.39316177368164,40.912418365478516,1329471,,,,,,,,
2020-05-07,44.9487190246582,46.350425720214844,44.9487190246582,46.008548736572266,42.401145935058594,1603134,,,,,,,,
2020-05-08,46.86324691772461,48.03418731689453,46.85470199584961,47.94017028808594,44.181304931640625,1063179,,,,,,,,
2020-05-11,47.094017028808594,47.24786376953125,45.86324691772461,46.32478713989258,42.69258499145508,1271907,,,,,,,,
2020-05-12,46.350425720214844,46.77777862548828,44.30769348144531,44.30769348144531,40.83364486694336,1217151,,,,,,,,
2020-05-13,44.017093658447266,44.21367645263672,42.017093658447266,42.41880416870117,39.092857360839844,1238328,,,,,,,,
2020-05-14,41.52991485595703,44.14529800415039,40.598289489746094,44.13675308227539,40.67611312866211,1408095,,,,,,,,
2020-05-15,43.598289489746094,46.094017028808594,43.22222137451172,45.77777862548828,42.18846130371094,1374750,,,,,,,,
2020-05-18,48.598289489746094,52.162391662597656,48.119659423828125,51.64102554321289,47.59197998046875,2616939,,,,,,,,
2020-05-19,51.239315032958984,52.13675308227539,50.60683822631836,50.93162536621094,46.93819808959961,1609920,,,,,,,,
2020-05-20,51.726497650146484,52.71794891357422,51.43589782714844,51.735042572021484,47.67863845825195,1740609,,,,,,,,
2020-05-21,51.61538314819336,52.82905960083008,51.43589782714844,51.56410217285156,47.52109909057617,1322802,,,,,,,,
2020-05-22,51.68376159667969,51.78632354736328,50.60683822631836,51.74359130859375,47.6865234375,1049724,,,,,,,,
2020-05-26,54.0,54.512821197509766,53.41880416870117,53.512821197509766,49.31702423095703,1107756,,,,,,,,
2020-05-27,54.75213623046875,55.162391662597656,53.74359130859375,54.88888931274414,50.58519744873047,1494909,,,,,,,,
2020-05-28,55.38461685180664,55.55555725097656,52.05982971191406,52.24786376953125,48.33187484741211,1270620,,,,,,,,
2020-05-29,52.24786376953125,52.41880416870117,50.77777862548828,52.10256576538086,48.19746398925781,2182518,,,,,,,,
2020-06-01,52.128204345703125,52.97435760498047,51.75213623046875,52.4615364074707,48.52953338623047,954954,,,,,,,,
2020-06-02,52.350425720214844,52.726497650146484,51.88888931274414,52.162391662597656,48.2528076171875,1968642,,,,,,,,
2020-06-03,52.93162536621094,54.39316177368164,52.93162536621094,53.9487190246582,49.90525436401367,1011582,,,,,,,,
2020-06-04,53.401710510253906,54.478633880615234,53.162391662597656,54.4615364074707,50.3796272277832,1042236,,,,,,,,
2020-06-05,56.55555725097656,58.094017028808594,55.735042572021484,55.79487228393555,51.613037109375,1398267,,,,,,,,
2020-06-08,55.769229888916016,56.9572639465332,55.17094039916992,55.350425720214844,51.201904296875,1035450,,,,,,,,
2020-06-09,54.19658279418945,55.02564239501953,53.9487190246582,54.128204345703125,50.07128143310547,979173,,,,,,,,
2020-06-10,53.905982971191406,54.230770111083984,52.43589782714844,53.25640869140625,49.264827728271484,1402830,,,,,,,,
2020-06-11,51.06837463378906,51.410255432128906,49.17094039916992,49.24786376953125,45.55672073364258,1270737,,,,,,,,
2020-06-12,51.74359130859375,51.75213623046875,47.94017028808594,49.91453170776367,46.17341613769531,1451853,,,,,,,,
2020-06-15,48.18803405761719,52.4529914855957,47.88888931274414,52.42734909057617,48.49789810180664,1784016,,,,,,,,
2020-06-16,54.55555725097656,54.70085525512695,52.0427360534668,54.32478713989258,50.25312805175781,1704924,,,,,,,,
2020-06-17,54.401710510253906,55.0512809753418,53.512821197509766,53.57265090942383,49.557369232177734,1270971,,,,,,,,
2020-06-18,53.0,54.623931884765625,52.70940017700195,53.4615364074707,49.45457458496094,874341,,,,,,,,
2020-06-19,54.55555725097656,54.726497650146484,51.68376159667969,52.41880416870117,48.4900016784668,1953432,,,,,,,,
2020-06-22,52.05982971191406,53.33333206176758,51.28205108642578,53.017093658447266,49.0434455871582,1132794,,,,,,,,
2020-06-23,53.89743423461914,54.017093658447266,52.94017028808594,53.56410217285156,49.54946517944336,875979,,,,,,,,
2020-06-24,52.735042572021484,52.9487190246582,50.598289489746094,50.68376159667969,46.8849983215332,1094301,,,,,,,,
2020-06-25,50.341880798339844,52.769229888916016,49.88888931274414,52.69230651855469,48.74301528930664,1690416,,,,,,,,
2020-06-26,51.726497650146484,52.230770111083984,51.07692337036133,51.79487228393555,47.9128303527832,2569320,,,,,,,,
2020-06-29,52.5470085144043,53.871795654296875,52.11111068725586,53.74359130859375,49.71548843383789,1376505,,,,,,,,
2020-06-30,53.70085525512695,55.0427360534668,53.598289489746094,54.64102554321289,50.54566192626953,1710657,,,,,,,,
2020-07-01,54.9572639465332,54.96581268310547,52.94017028808594,53.32478713989258,49.32809066772461,887796,,,,,,,,
2020-07-02,54.36751937866211,55.30769348144531,53.162391662597656,53.58119583129883,49.565269470214844,846612,,,,,,,,
2020-07-06,55.08546829223633,55.5384635925293,54.769229888916016,55.41880416870117,51.26515579223633,918333,,,,,,,,
2020-07-07,54.735042572021484,55.17094039916992,54.41880416870117,54.47008514404297,50.387535095214844,846612,,,,,,,,
2020-07-08,54.649574279785156,55.85470199584961,54.52991485595703,55.658119201660156,51.486534118652344,1416402,,,,,,,,
2020-07-09,55.521366119384766,55.86324691772461,54.0,54.82905960083008,50.719608306884766,1291797,,,,,,,,
2020-07-10,55.17948532104492,56.410255432128906,54.85470199584961,55.410255432128906,51.25723648071289,1221480,,,,,,,,
2020-07-13,55.760684967041016,56.93162536621094,54.837608337402344,54.9572639465332,50.838191986083984,941031,,,,,,,,
2020-07-14,54.85470199584961,57.094017028808594,54.70085525512695,57.017093658447266,52.743648529052734,968292,,,,,,,,
2020-07-15,58.11111068725586,58.81196594238281,57.0427360534668,58.44444274902344,54.06402587890625,981396,,,,,,,,
2020-07-16,58.29059982299805,59.230770111083984,57.658119201660156,59.03418731689453,54.60955810546875,973440,,,,,,,,
2020-07-17,59.03418731689453,59.598289489746094,58.60683822631836,59.119659423828125,54.688629150390625,861588,,,,,,,,
2020-07-20,58.9572639465332,59.410255432128906,58.735042572021484,58.991451263427734,54.57002639770508,669825,,,,,,,,
2020-07-21,59.230770111083984,59.66666793823242,58.71794891357422,59.10256576538086,54.67280578613281,637767,,,,,,,,
2020-07-22,58.726497650146484,60.71794891357422,58.726497650146484,60.273502349853516,55.755985260009766,1250730,,,,,,,,
2020-07-23,60.43589782714844,61.74359130859375,60.13675308227539,60.68376159667969,56.135501861572266,1451268,,,,,,,,
2020-07-24,60.68376159667969,60.92307662963867,59.905982971191406,60.68376159667969,56.135501861572266,974376,,,,,,,,
2020-07-27,60.846153259277344,63.58119583129883,60.846153259277344,63.47008514404297,58.712982177734375,1649934,,,,,,,,
2020-07-28,62.982906341552734,63.0,61.68376159667969,61.78632354736328,57.155418395996094,1526148,,,,,,,,
2020-07-29,62.0427360534668,65.23076629638672,62.0427360534668,64.9145278930664,60.04916763305664,2430207,,,,,,,,
2020-07-30,63.32478713989258,66.88034057617188,63.32478713989258,65.80342102050781,60.871429443359375,2330055,,,,,,,,
2020-07-31,65.14530181884766,65.4102554321289,63.68376159667969,65.38461303710938,60.484012603759766,1573182,,,,,,,,
2020-08-03,65.81196594238281,67.47863006591797,65.04273223876953,67.03418731689453,62.00994873046875,1422954,,,,,,,,
2020-08-04,66.56410217285156,66.76923370361328,65.97435760498047,66.30769348144531,61.33791732788086,1381653,,,,,,,,
2020-08-05,67.16239166259766,67.70940399169922,66.4102554321289,67.04273223876953,62.01786804199219,964899,,,,,,,,
2020-08-06,67.07691955566406,67.29059600830078,66.4017105102539,67.03418731689453,62.00994873046875,846261,,,,,,,,
2020-08-07,66.97435760498047,68.35042572021484,66.85469818115234,68.21367645263672,63.10103225708008,1042119,,,,,,,,
2020-08-10,68.03418731689453,69.35897064208984,67.93162536621094,69.24786376953125,64.05770111083984,952497,,,,,,,,
2020-08-11,69.991455078125,70.29914855957031,69.19657897949219,69.30769348144531,64.11305236816406,1886859,,,,,,,,
2020-08-12,69.96581268310547,71.35897064208984,69.3931655883789,70.94871520996094,65.63109588623047,1616589,,,,,,,,
2020-08-13,70.53845977783203,71.61538696289062,70.31623840332031,71.22222137451172,65.88410186767578,702351,,,,,,,,
2020-08-14,70.76923370361328,71.14530181884766,70.47863006591797,70.991455078125,65.6706314086914,1161927,,,,,,,,
2020-08-17,71.24786376953125,73.47863006591797,71.21367645263672,73.18803405761719,67.70257568359375,1663389,,,,,,,,
2020-08-18,73.33333587646484,73.66666412353516,71.65811920166016,71.75213623046875,66.37427520751953,1322802,,,,,,,,
2020-08-19,71.92308044433594,72.14530181884766,71.37606811523438,71.52136993408203,66.16082000732422,1008072,,,,,,,,
2020-08-20,70.83760833740234,71.43589782714844,70.52136993408203,71.05982971191406,65.73387908935547,1423188,,,,,,,,
2020-08-21,71.05982971191406,72.82906341552734,70.86325073242188,72.82906341552734,67.37049102783203,1266408,,,,,,,,
2020-08-24,73.31623840332031,73.45298767089844,72.14530181884766,73.008544921875,67.53653717041016,1359540,,,,,,,,
2020-08-25,73.34188079833984,73.4957275390625,71.46154022216797,73.0940170288086,67.61560821533203,1577511,,,,,,,,
2020-08-26,72.94871520996094,73.29914855957031,72.42735290527344,73.22222137451172,67.73420715332031,967122,,,,,,,,
2020-08-27,73.37606811523438,73.9059829711914,71.72649383544922,72.52991485595703,67.2822494506836,1101087,,,,,,,,
2020-08-28,72.64957427978516,73.74359130859375,72.36752319335938,73.0,67.71833038330078,1388907,,,,,,,,
2020-08-31,72.9145278930664,73.12820434570312,71.80342102050781,71.86325073242188,66.663818359375,1256112,,,,,,,,
2020-09-01,71.84615325927734,73.35042572021484,71.70940399169922,73.28205108642578,67.97998046875,1149642,,,,,,,,
2020-09-02,73.35042572021484,74.18803405761719,72.5982894897461,73.85469818115234,68.51119995117188,837486,,,,,,,,
2020-09-03,73.5042724609375,73.8974380493164,70.0940170288086,70.92308044433594,65.79167175292969,1042353,,,,,,,,
2020-09-04,72.13674926757812,72.24786376953125,68.81196594238281,70.56410217285156,65.45867156982422,934830,,,,,,,,
2020-09-08,69.66666412353516,71.03418731689453,68.67521667480469,69.57264709472656,64.53895568847656,1057446,,,,,,,,
2020-09-09,70.07691955566406,71.05128479003906,69.86325073242188,70.55555725097656,65.45075225830078,1341288,,,,,,,,
2020-09-10,72.11965942382812,72.22222137451172,69.83760833740234,70.04273223876953,64.97503662109375,1493739,,,,,,,,
2020-09-11,70.57264709472656,70.9059829711914,69.66666412353516,70.6068344116211,65.49830627441406,979992,,,,,,,,
2020-09-14,71.36752319335938,71.64957427978516,70.47863006591797,71.5982894897461,66.41802978515625,1183221,,,,,,,,
2020-09-15,72.05128479003906,72.86325073242188,71.5982894897461,71.86325073242188,66.663818359375,904644,,,,,,,,
2020-09-16,72.5982894897461,73.86325073242188,71.69230651855469,72.82906341552734,67.55975341796875,1485549,,,,,,,,
2020-09-17,72.008544921875,73.15384674072266,71.29914855957031,72.45298767089844,67.21089935302734,1329354,,,,,,,,
2020-09-18,72.35897064208984,72.96581268310547,71.4017105102539,72.06837463378906,66.85411834716797,2347371,,,,,,,,
2020-09-21,70.77777862548828,70.9145278930664,68.38461303710938,70.37606811523438,65.28424072265625,1180062,,,,,,,,
2020-09-22,70.73504638671875,72.4871826171875,70.5982894897461,72.22222137451172,66.99683380126953,931320,,,,,,,,
2020-09-23,71.93162536621094,72.74359130859375,70.36752319335938,70.4188003540039,65.32389068603516,974844,,,,,,,,
2020-09-24,70.04273223876953,71.3931655883789,69.46154022216797,70.13674926757812,65.0622329711914,773253,,,,,,,,
2020-09-25,69.64102935791016,71.54701232910156,69.5042724609375,71.05982971191406,65.91854095458984,892944,,,,,,,,
2020-09-28,72.29059600830078,74.01709747314453,71.98290252685547,73.35042572021484,68.04340362548828,1079091,,,,,,,,
2020-09-29,73.64957427978516,73.991455078125,72.5811996459961,72.86325073242188,67.59147644042969,843570,,,,,,,,
