date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MORN')","('high', 'MORN')","('low', 'MORN')","('close', 'MORN')","('adj_close', 'MORN')","('volume', 'MORN')","('currency', '')"
2020-03-18,107.75,111.44999694824219,103.0,107.69000244140625,103.87291717529297,165600,,,,,,,,
2020-03-19,106.94000244140625,113.62000274658203,105.44000244140625,109.91000366210938,106.01424407958984,149600,,,,,,,,
2020-03-20,110.52999877929688,115.87000274658203,105.37999725341797,107.0199966430664,103.22667694091797,113100,,,,,,,,
2020-03-23,106.5,110.93000030517578,102.58999633789062,108.05999755859375,104.22981262207031,189000,,,,,,,,
2020-03-24,111.18000030517578,115.36000061035156,107.83999633789062,114.41000366210938,110.354736328125,113600,,,,,,,,
2020-03-25,112.41999816894531,124.2300033569336,112.41999816894531,117.2699966430664,113.11337280273438,131200,,,,,,,,
2020-03-26,114.54000091552734,121.86000061035156,114.54000091552734,118.4800033569336,114.28048706054688,130000,,,,,,,,
2020-03-27,115.01000213623047,122.41999816894531,114.95999908447266,117.08000183105469,112.93013000488281,87300,,,,,,,,
2020-03-30,117.9000015258789,121.91999816894531,114.08999633789062,117.31999969482422,113.1615982055664,86200,,,,,,,,
2020-03-31,117.0,117.94000244140625,115.41000366210938,116.25,112.12952423095703,110800,,,,,,,,
2020-04-01,112.94999694824219,116.83999633789062,110.44000244140625,115.7699966430664,111.66651916503906,170800,,,,,,,,
2020-04-02,115.44000244140625,116.62000274658203,111.63999938964844,112.5,108.79438018798828,80400,,,,,,,,
2020-04-03,112.94000244140625,113.22000122070312,109.25,110.5999984741211,106.95695495605469,147500,,,,,,,,
2020-04-06,112.62999725341797,114.9800033569336,110.83000183105469,114.62999725341797,110.85420989990234,326700,,,,,,,,
2020-04-07,118.66000366210938,122.97000122070312,116.55000305175781,118.80999755859375,114.89652252197266,157900,,,,,,,,
2020-04-08,120.94999694824219,123.80000305175781,118.16000366210938,123.19999694824219,119.14192199707031,86300,,,,,,,,
2020-04-09,125.12000274658203,125.12000274658203,120.3499984741211,124.1500015258789,120.06063079833984,174000,,,,,,,,
2020-04-13,123.19999694824219,124.97000122070312,121.58999633789062,123.5999984741211,119.52873992919922,57700,,,,,,,,
2020-04-14,124.33000183105469,128.97999572753906,124.33000183105469,128.24000549316406,124.01590728759766,123900,,,,,,,,
2020-04-15,125.52999877929688,132.89999389648438,124.95999908447266,130.60000610351562,126.29817199707031,94600,,,,,,,,
2020-04-16,131.32000732421875,133.30999755859375,129.16000366210938,130.4199981689453,126.12409210205078,166300,,,,,,,,
2020-04-17,133.7100067138672,135.0800018310547,132.17999267578125,132.4499969482422,128.08724975585938,109900,,,,,,,,
2020-04-20,131.69000244140625,134.3000030517578,131.33999633789062,132.33999633789062,127.98085021972656,269200,,,,,,,,
2020-04-21,131.52999877929688,136.5800018310547,128.77999877929688,134.8800048828125,130.43722534179688,108600,,,,,,,,
2020-04-22,136.85000610351562,136.85000610351562,133.4600067138672,135.88999938964844,131.4138946533203,59300,,,,,,,,
2020-04-23,136.6699981689453,137.30999755859375,135.1699981689453,135.49000549316406,131.02713012695312,49600,,,,,,,,
2020-04-24,135.61000061035156,139.52999877929688,135.1699981689453,139.2899932861328,134.70193481445312,88100,,,,,,,,
2020-04-27,140.75999450683594,145.0,140.75999450683594,141.83999633789062,137.16795349121094,84300,,,,,,,,
2020-04-28,143.72999572753906,146.47999572753906,141.39999389648438,143.10000610351562,138.386474609375,85400,,,,,,,,
2020-04-29,145.86000061035156,147.1300048828125,143.5399932861328,145.88999938964844,141.0845489501953,126600,,,,,,,,
2020-04-30,145.5399932861328,165.19000244140625,143.39999389648438,155.9600067138672,150.8228302001953,198700,,,,,,,,
2020-05-01,152.5399932861328,154.07000732421875,150.27000427246094,151.44000244140625,146.45176696777344,179000,,,,,,,,
2020-05-04,151.2899932861328,151.2899932861328,147.27000427246094,148.47000122070312,143.57957458496094,181500,,,,,,,,
2020-05-05,147.8800048828125,150.0,146.02999877929688,146.7899932861328,141.9549102783203,227200,,,,,,,,
2020-05-06,146.7899932861328,148.16000366210938,145.02000427246094,145.25,140.46563720703125,86200,,,,,,,,
2020-05-07,146.27999877929688,148.3000030517578,141.05999755859375,142.63999938964844,137.94158935546875,141100,,,,,,,,
2020-05-08,143.88999938964844,145.72000122070312,141.44000244140625,143.1199951171875,138.40577697753906,77100,,,,,,,,
2020-05-11,142.3300018310547,146.39999389648438,142.3300018310547,144.17999267578125,139.43089294433594,77900,,,,,,,,
2020-05-12,146.39999389648438,147.1999969482422,144.27000427246094,145.1199951171875,140.3399200439453,100500,,,,,,,,
2020-05-13,145.0,147.0,143.85000610351562,144.88999938964844,140.1174774169922,164300,,,,,,,,
2020-05-14,144.05999755859375,145.44000244140625,142.77999877929688,145.33999633789062,140.55264282226562,84300,,,,,,,,
2020-05-15,145.3300018310547,149.1999969482422,142.83999633789062,145.10000610351562,140.32058715820312,129700,,,,,,,,
2020-05-18,144.50999450683594,146.5,142.7899932861328,143.16000366210938,138.4444580078125,82100,,,,,,,,
2020-05-19,142.3000030517578,145.19000244140625,141.4600067138672,141.9499969482422,137.2743377685547,101100,,,,,,,,
2020-05-20,142.6300048828125,144.1999969482422,141.13999938964844,141.5399932861328,136.8778533935547,96800,,,,,,,,
2020-05-21,140.5500030517578,143.47999572753906,139.35000610351562,142.52000427246094,137.82554626464844,95200,,,,,,,,
2020-05-22,142.8300018310547,142.8300018310547,140.7899932861328,141.38999938964844,136.7327880859375,48400,,,,,,,,
2020-05-26,143.1199951171875,143.1199951171875,139.49000549316406,141.0,136.35560607910156,100600,,,,,,,,
2020-05-27,142.3800048828125,144.99000549316406,141.44000244140625,144.99000549316406,140.21417236328125,79400,,,,,,,,
2020-05-28,147.77000427246094,151.75999450683594,144.8699951171875,150.41000366210938,145.45565795898438,149300,,,,,,,,
2020-05-29,150.08999633789062,154.02000427246094,148.4199981689453,153.32000732421875,148.2698211669922,161600,,,,,,,,
2020-06-01,152.69000244140625,155.64999389648438,150.39999389648438,153.27000427246094,148.22146606445312,82400,,,,,,,,
2020-06-02,153.99000549316406,154.9199981689453,151.02000427246094,152.11000061035156,147.0996551513672,59100,,,,,,,,
2020-06-03,153.07000732421875,154.52000427246094,152.02000427246094,153.58999633789062,148.53091430664062,68900,,,,,,,,
2020-06-04,152.64999389648438,153.8699951171875,148.8800048828125,149.97999572753906,145.03982543945312,72300,,,,,,,,
2020-06-05,152.0399932861328,154.3800048828125,148.52999877929688,150.5800018310547,145.62005615234375,79000,,,,,,,,
2020-06-08,150.92999267578125,153.63999938964844,149.35000610351562,152.1699981689453,147.15768432617188,89500,,,,,,,,
2020-06-09,152.17999267578125,154.6199951171875,150.07000732421875,154.11000061035156,149.03379821777344,96900,,,,,,,,
2020-06-10,153.9499969482422,153.9499969482422,148.6199951171875,149.75,144.81739807128906,80600,,,,,,,,
2020-06-11,148.35000610351562,148.77999877929688,143.3300018310547,143.35000610351562,138.62820434570312,76800,,,,,,,,
2020-06-12,145.82000732421875,146.83999633789062,141.85000610351562,144.4600067138672,139.70166015625,85000,,,,,,,,
2020-06-15,143.4600067138672,148.10000610351562,141.0,147.47000122070312,142.61251831054688,81500,,,,,,,,
2020-06-16,149.6699981689453,152.2899932861328,145.89999389648438,146.88999938964844,142.05162048339844,74900,,,,,,,,
2020-06-17,146.97999572753906,155.0,146.97999572753906,150.5399932861328,145.58131408691406,126700,,,,,,,,
2020-06-18,148.97999572753906,150.8800048828125,148.30999755859375,150.16000366210938,145.21388244628906,92800,,,,,,,,
2020-06-19,151.6300048828125,153.3699951171875,149.77000427246094,151.5399932861328,146.5484161376953,113300,,,,,,,,
2020-06-22,150.5399932861328,151.91000366210938,148.6999969482422,150.22000122070312,145.27191162109375,59300,,,,,,,,
2020-06-23,151.0800018310547,151.57000732421875,148.32000732421875,148.50999450683594,143.61819458007812,51000,,,,,,,,
2020-06-24,147.39999389648438,148.4499969482422,143.3300018310547,144.1999969482422,139.4501953125,100800,,,,,,,,
2020-06-25,143.88999938964844,144.1999969482422,141.9600067138672,143.88999938964844,139.150390625,144700,,,,,,,,
2020-06-26,143.25999450683594,144.25999450683594,141.88999938964844,143.1999969482422,138.483154296875,349600,,,,,,,,
2020-06-29,143.4199981689453,144.08999633789062,139.82000732421875,140.6300048828125,135.99777221679688,159500,,,,,,,,
2020-06-30,139.57000732421875,141.91000366210938,139.19000244140625,140.97000122070312,136.32664489746094,209500,,,,,,,,
2020-07-01,140.3699951171875,150.91000366210938,140.3699951171875,149.4199981689453,144.80642700195312,185400,,,,,,,,
2020-07-02,150.5399932861328,151.05999755859375,144.83999633789062,146.02000427246094,141.51138305664062,75000,,,,,,,,
2020-07-06,146.27000427246094,150.92999267578125,146.27000427246094,150.1300048828125,145.49453735351562,86900,,,,,,,,
2020-07-07,149.9499969482422,150.58999633789062,148.05999755859375,149.27999877929688,144.67079162597656,82400,,,,,,,,
2020-07-08,150.08999633789062,151.7100067138672,149.13999938964844,150.44000244140625,145.79493713378906,50500,,,,,,,,
2020-07-09,150.8300018310547,151.97999572753906,148.5500030517578,148.75,144.1571044921875,44000,,,,,,,,
2020-07-10,149.16000366210938,150.25999450683594,147.0,149.99000549316406,145.35885620117188,54000,,,,,,,,
2020-07-13,150.4600067138672,153.92999267578125,149.47999572753906,150.02000427246094,145.3878936767578,88700,,,,,,,,
2020-07-14,148.58999633789062,153.11000061035156,148.4199981689453,151.69000244140625,147.00637817382812,40100,,,,,,,,
2020-07-15,153.11000061035156,154.89999389648438,150.97999572753906,153.41000366210938,148.67323303222656,51500,,,,,,,,
2020-07-16,153.4199981689453,154.17999267578125,152.0399932861328,153.4199981689453,148.6829376220703,69500,,,,,,,,
2020-07-17,153.69000244140625,157.99000549316406,153.25,157.8699951171875,152.99551391601562,91700,,,,,,,,
2020-07-20,158.5800018310547,159.35000610351562,156.86000061035156,158.9199981689453,154.01312255859375,76100,,,,,,,,
2020-07-21,158.83999633789062,161.3800048828125,158.83999633789062,159.85000610351562,154.91439819335938,78500,,,,,,,,
2020-07-22,159.7100067138672,161.13999938964844,158.55999755859375,160.2100067138672,155.26327514648438,68700,,,,,,,,
2020-07-23,160.83999633789062,162.85000610351562,159.8800048828125,161.05999755859375,156.08702087402344,70200,,,,,,,,
2020-07-24,160.10000610351562,161.72999572753906,159.25,161.3000030517578,156.31959533691406,115200,,,,,,,,
2020-07-27,161.69000244140625,162.63999938964844,159.61000061035156,161.8699951171875,156.87200927734375,122500,,,,,,,,
2020-07-28,162.0,162.41000366210938,159.9499969482422,161.66000366210938,156.66847229003906,93200,,,,,,,,
2020-07-29,161.66000366210938,163.6300048828125,161.24000549316406,162.22999572753906,157.22093200683594,88600,,,,,,,,
2020-07-30,162.33999633789062,178.57000732421875,161.9499969482422,169.55999755859375,164.32460021972656,103000,,,,,,,,
2020-07-31,170.0,170.0,164.72000122070312,168.0399932861328,162.85153198242188,48800,,,,,,,,
2020-08-03,168.47000122070312,168.89999389648438,165.88999938964844,166.2100067138672,161.0780029296875,73100,,,,,,,,
2020-08-04,165.25,166.0,163.58999633789062,164.0,158.93624877929688,87800,,,,,,,,
2020-08-05,164.02000427246094,164.38999938964844,161.27999877929688,162.07000732421875,157.0658416748047,114300,,,,,,,,
2020-08-06,162.16000366210938,163.0,161.0,162.99000549316406,157.9574432373047,65700,,,,,,,,
2020-08-07,162.36000061035156,163.24000549316406,159.77999877929688,160.57000732421875,155.6121368408203,63900,,,,,,,,
2020-08-10,160.60000610351562,160.60000610351562,158.1300048828125,158.55999755859375,153.6641845703125,43800,,,,,,,,
2020-08-11,159.2100067138672,161.22000122070312,158.1300048828125,158.64999389648438,153.75143432617188,70000,,,,,,,,
2020-08-12,159.91000366210938,160.89999389648438,157.8800048828125,158.6199951171875,153.72235107421875,47400,,,,,,,,
2020-08-13,159.13999938964844,160.14999389648438,157.52000427246094,158.19000244140625,153.30563354492188,56300,,,,,,,,
2020-08-14,157.5500030517578,158.9499969482422,156.50999450683594,157.30999755859375,152.45281982421875,67200,,,,,,,,
2020-08-17,158.1199951171875,158.86000061035156,156.58999633789062,157.13999938964844,152.28802490234375,59400,,,,,,,,
2020-08-18,156.5500030517578,158.30999755859375,156.05999755859375,157.00999450683594,152.16207885742188,80100,,,,,,,,
2020-08-19,157.5,158.66000366210938,156.00999450683594,158.08999633789062,153.208740234375,70400,,,,,,,,
2020-08-20,157.19000244140625,159.4499969482422,155.75999450683594,156.77000427246094,151.929443359375,104100,,,,,,,,
2020-08-21,157.24000549316406,158.05999755859375,155.41000366210938,156.9600067138672,152.11363220214844,67600,,,,,,,,
2020-08-24,156.7899932861328,158.11000061035156,155.69000244140625,156.72000122070312,151.88101196289062,53600,,,,,,,,
2020-08-25,156.44000244140625,159.24000549316406,155.97999572753906,158.9199981689453,154.01312255859375,61900,,,,,,,,
2020-08-26,159.41000366210938,162.47000122070312,158.22999572753906,161.92999267578125,156.93017578125,68900,,,,,,,,
2020-08-27,161.9499969482422,163.85000610351562,161.74000549316406,162.38999938964844,157.3759765625,73200,,,,,,,,
2020-08-28,162.22999572753906,162.61000061035156,160.7100067138672,161.75,156.75570678710938,50500,,,,,,,,
2020-08-31,161.55999755859375,161.89999389648438,159.9499969482422,160.14999389648438,155.20513916015625,79700,,,,,,,,
2020-09-01,160.7899932861328,166.6300048828125,159.74000549316406,164.9600067138672,159.86660766601562,159200,,,,,,,,
2020-09-02,163.25999450683594,164.57000732421875,159.75,163.89999389648438,158.83935546875,106000,,,,,,,,
2020-09-03,164.1199951171875,164.72999572753906,159.13999938964844,159.6999969482422,154.7689971923828,81600,,,,,,,,
2020-09-04,160.74000549316406,160.74000549316406,155.4499969482422,157.5800018310547,152.71450805664062,77100,,,,,,,,
2020-09-08,155.8800048828125,157.1300048828125,153.8300018310547,155.02999877929688,150.24317932128906,97500,,,,,,,,
2020-09-09,156.86000061035156,160.88999938964844,155.7899932861328,159.49000549316406,154.56552124023438,66700,,,,,,,,
2020-09-10,158.82000732421875,161.0800018310547,157.8800048828125,158.1699981689453,153.2862548828125,74100,,,,,,,,
2020-09-11,157.85000610351562,159.50999450683594,156.49000549316406,157.19000244140625,152.33653259277344,82800,,,,,,,,
2020-09-14,157.47999572753906,159.69000244140625,156.58999633789062,159.41000366210938,154.4879913330078,87000,,,,,,,,
2020-09-15,159.72999572753906,162.82000732421875,159.2100067138672,161.08999633789062,156.1160888671875,67700,,,,,,,,
2020-09-16,160.41000366210938,164.14999389648438,158.9600067138672,159.1999969482422,154.2844696044922,92400,,,,,,,,
2020-09-17,157.35000610351562,160.13999938964844,157.35000610351562,157.97000122070312,153.0924072265625,65400,,,,,,,,
2020-09-18,159.0,161.99000549316406,156.05999755859375,156.33999633789062,151.5127410888672,163200,,,,,,,,
2020-09-21,154.8800048828125,157.42999267578125,153.39999389648438,154.57000732421875,149.7974090576172,186600,,,,,,,,
2020-09-22,154.6999969482422,156.0,153.75,154.80999755859375,150.03001403808594,106600,,,,,,,,
2020-09-23,154.6300048828125,157.69000244140625,153.33999633789062,153.5800018310547,148.83798217773438,82100,,,,,,,,
2020-09-24,153.57000732421875,154.2899932861328,151.9199981689453,153.0,148.27589416503906,219900,,,,,,,,
2020-09-25,152.07000732421875,156.61000061035156,151.52999877929688,156.08999633789062,151.27049255371094,102300,,,,,,,,
2020-09-28,157.42999267578125,159.39999389648438,157.10000610351562,158.61000061035156,153.7127227783203,98600,,,,,,,,
2020-09-29,159.3300018310547,160.8800048828125,157.9600067138672,159.3000030517578,154.38134765625,76300,,,,,,,,
2020-09-30,159.8300018310547,161.50999450683594,158.47000122070312,160.61000061035156,155.65093994140625,102000,,,,,,,,
2020-10-01,161.27999877929688,163.5800018310547,159.22999572753906,163.19000244140625,158.1512451171875,150600,,,,,,,,
2020-10-02,162.1199951171875,164.8000030517578,161.36000061035156,164.00999450683594,158.94593811035156,149200,,,,,,,,
2020-10-05,164.99000549316406,164.99000549316406,161.52999877929688,163.77000427246094,158.71336364746094,143900,,,,,,,,
2020-10-06,163.58999633789062,166.4600067138672,163.4600067138672,165.7899932861328,160.6709747314453,97500,,,,,,,,
2020-10-07,165.8300018310547,170.11000061035156,165.6300048828125,170.0,164.75096130371094,123300,,,,,,,,
2020-10-08,171.1999969482422,178.60000610351562,171.16000366210938,178.3800048828125,172.8722686767578,132600,,,,,,,,
2020-10-09,178.25999450683594,182.08999633789062,177.5399932861328,180.3000030517578,174.73300170898438,82300,,,,,,,,
2020-10-12,181.8699951171875,184.57000732421875,181.2899932861328,182.85000610351562,177.20425415039062,84800,,,,,,,,
2020-10-13,182.85000610351562,184.92999267578125,182.85000610351562,184.39999389648438,178.70639038085938,61800,,,,,,,,
2020-10-14,184.52000427246094,184.89999389648438,180.99000549316406,182.4199981689453,176.78750610351562,86500,,,,,,,,
2020-10-15,181.72000122070312,183.69000244140625,181.02000427246094,182.17999267578125,176.84573364257812,53200,,,,,,,,
2020-10-16,182.4600067138672,185.11000061035156,182.02999877929688,184.44000244140625,179.0395965576172,62300,,,,,,,,
2020-10-19,185.47999572753906,186.8800048828125,181.77000427246094,182.22000122070312,176.8845977783203,44100,,,,,,,,
2020-10-20,182.0500030517578,185.64999389648438,181.36000061035156,183.85000610351562,178.46685791015625,105600,,,,,,,,
2020-10-21,184.6999969482422,188.6999969482422,183.77000427246094,184.27999877929688,178.88426208496094,99000,,,,,,,,
2020-10-22,184.6999969482422,185.27000427246094,183.0,184.0,178.6124725341797,74200,,,,,,,,
2020-10-23,183.8300018310547,185.14999389648438,183.60000610351562,184.55999755859375,179.15606689453125,51400,,,,,,,,
2020-10-26,183.5399932861328,183.64999389648438,181.4600067138672,182.69000244140625,177.34080505371094,45900,,,,,,,,
2020-10-27,179.2100067138672,184.67999267578125,179.2100067138672,183.19000244140625,177.82618713378906,74700,,,,,,,,
2020-10-28,182.22000122070312,182.22000122070312,176.75,178.77000427246094,173.5355987548828,291400,,,,,,,,
2020-10-29,180.36000061035156,201.69000244140625,180.36000061035156,195.75,190.01841735839844,398400,,,,,,,,
2020-10-30,194.22000122070312,195.57000732421875,186.9600067138672,190.3800048828125,184.80563354492188,88800,,,,,,,,
2020-11-02,189.72000122070312,195.5500030517578,189.35000610351562,195.00999450683594,189.30007934570312,134800,,,,,,,,
2020-11-03,195.6199951171875,200.9600067138672,194.7899932861328,199.30999755859375,193.4741668701172,120700,,,,,,,,
2020-11-04,201.49000549316406,209.5500030517578,201.49000549316406,206.60000610351562,200.55075073242188,124000,,,,,,,,
2020-11-05,207.97999572753906,207.97999572753906,204.92999267578125,206.5,200.45364379882812,99300,,,,,,,,
2020-11-06,206.7899932861328,209.63999938964844,205.05999755859375,208.39999389648438,202.29798889160156,96000,,,,,,,,
2020-11-09,212.0,215.8699951171875,210.33999633789062,213.2899932861328,207.04483032226562,282300,,,,,,,,
2020-11-10,213.19000244140625,215.17999267578125,211.50999450683594,212.4499969482422,206.2294464111328,160100,,,,,,,,
2020-11-11,212.83999633789062,214.94000244140625,210.88999938964844,213.61000061035156,207.35546875,138600,,,,,,,,
2020-11-12,213.5399932861328,213.5399932861328,204.3000030517578,206.77999877929688,200.72544860839844,86500,,,,,,,,
2020-11-13,206.88999938964844,209.50999450683594,204.10000610351562,206.2100067138672,200.17213439941406,97600,,,,,,,,
2020-11-16,206.6999969482422,207.9499969482422,202.1999969482422,205.0800018310547,199.0752410888672,80700,,,,,,,,
2020-11-17,203.5800018310547,204.8800048828125,201.88999938964844,204.44000244140625,198.45396423339844,48400,,,,,,,,
2020-11-18,204.35000610351562,204.35000610351562,197.9199981689453,198.6199951171875,192.8043975830078,80000,,,,,,,,
2020-11-19,198.1300048828125,200.89999389648438,198.0,200.47000122070312,194.6002197265625,58300,,,,,,,,
2020-11-20,200.0,204.75999450683594,198.97000122070312,202.9600067138672,197.01730346679688,126300,,,,,,,,
2020-11-23,202.25,202.91000366210938,196.41000366210938,199.0,193.17327880859375,114400,,,,,,,,
2020-11-24,199.80999755859375,200.0,198.19000244140625,198.64999389648438,192.83349609375,103000,,,,,,,,
2020-11-25,197.7100067138672,198.63999938964844,196.64999389648438,197.7899932861328,191.99867248535156,91200,,,,,,,,
2020-11-27,197.13999938964844,200.6199951171875,197.02999877929688,199.39999389648438,193.5615234375,74900,,,,,,,,
2020-11-30,199.7899932861328,201.14999389648438,199.42999267578125,200.10000610351562,194.2410430908203,122800,,,,,,,,
2020-12-01,201.1999969482422,203.4499969482422,200.5800018310547,203.33999633789062,197.38619995117188,71200,,,,,,,,
2020-12-02,202.3300018310547,203.27000427246094,201.33999633789062,202.0399932861328,196.12423706054688,131900,,,,,,,,
2020-12-03,202.0800018310547,202.72000122070312,199.69000244140625,200.6300048828125,194.75555419921875,49100,,,,,,,,
2020-12-04,200.89999389648438,203.08999633789062,200.89999389648438,201.36000061035156,195.46417236328125,63900,,,,,,,,
2020-12-07,202.47999572753906,204.6999969482422,200.0,200.6199951171875,194.74578857421875,205800,,,,,,,,
2020-12-08,199.3800048828125,201.8699951171875,197.0,201.08999633789062,195.20205688476562,148600,,,,,,,,
2020-12-09,202.32000732421875,203.49000549316406,200.42999267578125,202.64999389648438,196.71633911132812,142400,,,,,,,,
2020-12-10,202.08999633789062,204.35000610351562,201.6199951171875,204.30999755859375,198.3277587890625,141000,,,,,,,,
2020-12-11,204.6199951171875,206.36000061035156,202.61000061035156,204.85000610351562,198.85194396972656,192900,,,,,,,,
2020-12-14,205.86000061035156,211.50999450683594,205.86000061035156,208.19000244140625,202.09417724609375,123500,,,,,,,,
2020-12-15,208.67999267578125,209.6300048828125,207.0399932861328,208.92999267578125,202.81248474121094,87500,,,,,,,,
