date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'OLED')","('high', 'OLED')","('low', 'OLED')","('close', 'OLED')","('adj_close', 'OLED')","('volume', 'OLED')","('currency', '')"
2020-03-04,157.52999877929688,161.6199951171875,155.66000366210938,161.1199951171875,153.44570922851562,495800,,,,,,,,
2020-03-05,157.8000030517578,161.61000061035156,156.02999877929688,160.1300048828125,152.5028839111328,480400,,,,,,,,
2020-03-06,155.0,158.77999877929688,152.6699981689453,155.85000610351562,148.4267578125,642100,,,,,,,,
2020-03-09,142.66000366210938,153.25,141.0,147.08999633789062,140.083984375,801000,,,,,,,,
2020-03-10,152.3300018310547,158.86000061035156,148.27999877929688,158.77000427246094,151.20773315429688,942200,,,,,,,,
2020-03-11,153.99000549316406,156.42999267578125,146.49000549316406,147.89999389648438,140.8554229736328,630100,,,,,,,,
2020-03-12,133.72000122070312,146.0,132.82000732421875,140.47000122070312,133.7793426513672,1132800,,,,,,,,
2020-03-13,148.5800018310547,149.6199951171875,136.83999633789062,145.52000427246094,138.58883666992188,864800,,,,,,,,
2020-03-16,128.69000244140625,137.42999267578125,118.2300033569336,119.30999755859375,113.74441528320312,981400,,,,,,,,
2020-03-17,120.62999725341797,124.80000305175781,114.80000305175781,121.93000030517578,116.24221801757812,938600,,,,,,,,
2020-03-18,113.7300033569336,117.36000061035156,105.11000061035156,107.37000274658203,102.36140441894531,831400,,,,,,,,
2020-03-19,107.95999908447266,127.94000244140625,106.12000274658203,119.72000122070312,114.13529968261719,871600,,,,,,,,
2020-03-20,123.47000122070312,128.41000366210938,113.5,113.93000030517578,108.61540985107422,643200,,,,,,,,
2020-03-23,111.75,115.36000061035156,105.33000183105469,111.30000305175781,106.10811614990234,576700,,,,,,,,
2020-03-24,120.19000244140625,128.55999755859375,118.51000213623047,128.50999450683594,122.5152587890625,768400,,,,,,,,
2020-03-25,129.82000732421875,137.8800048828125,123.5199966430664,133.97999572753906,127.73011779785156,751600,,,,,,,,
2020-03-26,135.0,140.38999938964844,133.1199951171875,139.80999755859375,133.2881622314453,501900,,,,,,,,
2020-03-27,132.42999267578125,137.47999572753906,131.52999877929688,134.05999755859375,127.80635833740234,415600,,,,,,,,
2020-03-30,135.3800048828125,139.0,132.3000030517578,137.35000610351562,130.94290161132812,564900,,,,,,,,
2020-03-31,136.1699981689453,140.17999267578125,130.00999450683594,131.77999877929688,125.63276672363281,540600,,,,,,,,
2020-04-01,127.47000122070312,129.77999877929688,122.12999725341797,123.4000015258789,117.64366149902344,548200,,,,,,,,
2020-04-02,122.7300033569336,124.5,119.58999633789062,122.6500015258789,116.92861938476562,455300,,,,,,,,
2020-04-03,122.54000091552734,124.44000244140625,117.87999725341797,118.30999755859375,112.79108428955078,674900,,,,,,,,
2020-04-06,124.55000305175781,131.5800018310547,123.3499984741211,130.61000061035156,124.51730346679688,705400,,,,,,,,
2020-04-07,138.08999633789062,139.7899932861328,133.57000732421875,134.75,128.4641876220703,698900,,,,,,,,
2020-04-08,137.77999877929688,141.25,134.64999389648438,139.52000427246094,133.0116729736328,490700,,,,,,,,
2020-04-09,141.77999877929688,144.99000549316406,137.13999938964844,138.36000061035156,131.90579223632812,435300,,,,,,,,
2020-04-13,137.83999633789062,138.4600067138672,134.8000030517578,137.19000244140625,130.7904052734375,393200,,,,,,,,
2020-04-14,141.5,144.74000549316406,140.57000732421875,142.91000366210938,136.2435760498047,323900,,,,,,,,
2020-04-15,140.00999450683594,142.0,136.88999938964844,140.07000732421875,133.53604125976562,391700,,,,,,,,
2020-04-16,142.92999267578125,143.16000366210938,139.11000061035156,142.88999938964844,136.22445678710938,314800,,,,,,,,
2020-04-17,147.6199951171875,147.6199951171875,141.63999938964844,144.3000030517578,137.56866455078125,400600,,,,,,,,
2020-04-20,143.4600067138672,144.2100067138672,139.9600067138672,140.05999755859375,133.52650451660156,364300,,,,,,,,
2020-04-21,136.9600067138672,137.7899932861328,130.35000610351562,131.5399932861328,125.40392303466797,462000,,,,,,,,
2020-04-22,135.22000122070312,139.0399932861328,133.75999450683594,137.91000366210938,131.476806640625,379500,,,,,,,,
2020-04-23,138.97999572753906,141.27999877929688,137.00999450683594,137.64999389648438,131.22889709472656,296900,,,,,,,,
2020-04-24,138.32000732421875,139.49000549316406,136.08999633789062,138.52000427246094,132.05833435058594,321400,,,,,,,,
2020-04-27,141.6999969482422,144.8300018310547,140.66000366210938,142.80999755859375,136.14817810058594,298000,,,,,,,,
2020-04-28,145.99000549316406,147.63999938964844,142.25,142.69000244140625,136.03382873535156,379600,,,,,,,,
2020-04-29,144.00999450683594,156.16000366210938,144.00999450683594,155.0399932861328,147.8076934814453,700200,,,,,,,,
2020-04-30,153.00999450683594,154.3800048828125,149.02999877929688,150.1199951171875,143.11721801757812,420900,,,,,,,,
2020-05-01,145.24000549316406,147.6699981689453,140.60000610351562,141.35000610351562,134.7563018798828,404700,,,,,,,,
2020-05-04,142.6300048828125,147.77999877929688,141.4199981689453,147.22999572753906,140.3620147705078,504200,,,,,,,,
2020-05-05,150.64999389648438,152.74000549316406,146.39999389648438,147.00999450683594,140.1522674560547,392000,,,,,,,,
2020-05-06,149.13999938964844,152.6699981689453,146.3300018310547,146.57000732421875,139.73280334472656,591100,,,,,,,,
2020-05-07,149.0,156.24000549316406,148.52999877929688,155.5,148.2462158203125,902700,,,,,,,,
2020-05-08,155.0,158.52999877929688,147.0,150.5500030517578,143.52713012695312,1000100,,,,,,,,
2020-05-11,148.5,151.02999877929688,148.33999633789062,148.64999389648438,141.71575927734375,641500,,,,,,,,
2020-05-12,150.6999969482422,152.47999572753906,146.75999450683594,148.25,141.3344268798828,465500,,,,,,,,
2020-05-13,147.52999877929688,148.57000732421875,140.5,143.63999938964844,136.9394989013672,540500,,,,,,,,
2020-05-14,142.41000366210938,144.3300018310547,137.3000030517578,143.86000061035156,137.14923095703125,305800,,,,,,,,
2020-05-15,139.32000732421875,143.32000732421875,139.0500030517578,142.3800048828125,135.73828125,313200,,,,,,,,
2020-05-18,146.69000244140625,150.38999938964844,146.0,149.4199981689453,142.44985961914062,430000,,,,,,,,
2020-05-19,149.58999633789062,153.10000610351562,147.5,149.5800018310547,142.6024169921875,409400,,,,,,,,
2020-05-20,152.80999755859375,154.25,151.52000427246094,151.89999389648438,144.8141632080078,259900,,,,,,,,
2020-05-21,150.27000427246094,151.88999938964844,147.2100067138672,147.88999938964844,140.9912109375,282000,,,,,,,,
2020-05-22,147.0800018310547,148.52000427246094,145.2899932861328,147.85000610351562,140.95309448242188,311800,,,,,,,,
2020-05-26,151.9600067138672,153.3300018310547,144.3300018310547,145.47000122070312,138.68409729003906,683400,,,,,,,,
2020-05-27,147.0,153.9499969482422,143.27000427246094,153.57000732421875,146.4062957763672,465100,,,,,,,,
2020-05-28,152.94000244140625,152.94000244140625,146.5399932861328,146.9499969482422,140.09507751464844,421600,,,,,,,,
2020-05-29,147.0399932861328,149.07000732421875,144.7100067138672,146.60000610351562,139.7614288330078,403100,,,,,,,,
2020-06-01,146.57000732421875,148.13999938964844,144.97999572753906,145.88999938964844,139.08448791503906,414200,,,,,,,,
2020-06-02,147.38999938964844,148.6300048828125,144.0800018310547,148.55999755859375,141.62998962402344,347100,,,,,,,,
2020-06-03,149.8000030517578,157.5,149.25,157.33999633789062,150.0004119873047,653800,,,,,,,,
2020-06-04,155.33999633789062,162.05999755859375,154.0399932861328,157.82000732421875,150.45802307128906,565700,,,,,,,,
2020-06-05,162.25999450683594,166.3800048828125,161.3800048828125,165.0,157.30311584472656,594300,,,,,,,,
2020-06-08,167.0,168.75,162.8000030517578,165.0,157.30311584472656,472100,,,,,,,,
2020-06-09,161.1300048828125,166.1999969482422,160.08999633789062,165.10000610351562,157.3984375,287800,,,,,,,,
2020-06-10,165.52000427246094,165.97000122070312,160.3300018310547,164.41000366210938,156.74066162109375,448000,,,,,,,,
2020-06-11,158.91000366210938,159.67999267578125,152.38999938964844,153.27999877929688,146.1298065185547,541600,,,,,,,,
2020-06-12,157.9499969482422,159.38999938964844,150.5,153.9199981689453,146.88372802734375,376500,,,,,,,,
2020-06-15,149.6699981689453,153.67999267578125,147.6999969482422,153.57000732421875,146.5496826171875,435600,,,,,,,,
2020-06-16,158.11000061035156,158.77999877929688,152.5399932861328,155.85000610351562,148.7254638671875,349600,,,,,,,,
2020-06-17,158.3699951171875,158.3699951171875,154.91000366210938,155.33999633789062,148.23876953125,460200,,,,,,,,
2020-06-18,153.75999450683594,156.9600067138672,153.75999450683594,154.33999633789062,147.2844696044922,243100,,,,,,,,
2020-06-19,156.5800018310547,157.2899932861328,152.02000427246094,152.5500030517578,145.57632446289062,488100,,,,,,,,
2020-06-22,152.3800048828125,155.42999267578125,152.24000549316406,154.6999969482422,147.6280059814453,571700,,,,,,,,
2020-06-23,156.6999969482422,157.67999267578125,154.2899932861328,154.67999267578125,147.6089324951172,236100,,,,,,,,
2020-06-24,154.35000610351562,154.4499969482422,146.3000030517578,147.8000030517578,141.04344177246094,485800,,,,,,,,
2020-06-25,143.75999450683594,151.64999389648438,143.50999450683594,151.3300018310547,144.41209411621094,446700,,,,,,,,
2020-06-26,151.1300048828125,151.47999572753906,146.94000244140625,147.1699981689453,140.44227600097656,442000,,,,,,,,
2020-06-29,147.3000030517578,148.64999389648438,144.5,146.8800048828125,140.16552734375,350900,,,,,,,,
2020-06-30,147.3300018310547,151.2899932861328,147.3300018310547,149.6199951171875,142.78025817871094,300300,,,,,,,,
2020-07-01,150.0800018310547,150.57000732421875,146.5500030517578,147.08999633789062,140.36590576171875,258400,,,,,,,,
2020-07-02,149.8800048828125,150.25999450683594,147.10000610351562,149.5399932861328,142.7039337158203,372700,,,,,,,,
2020-07-06,151.67999267578125,154.27999877929688,150.0,153.86000061035156,146.826416015625,669200,,,,,,,,
2020-07-07,155.3699951171875,158.3800048828125,153.80999755859375,154.3000030517578,147.24630737304688,782500,,,,,,,,
2020-07-08,155.00999450683594,160.8300018310547,155.00999450683594,158.22000122070312,150.98712158203125,532700,,,,,,,,
2020-07-09,160.1999969482422,162.9600067138672,157.83999633789062,161.10000610351562,153.73550415039062,556900,,,,,,,,
2020-07-10,162.0,162.75999450683594,154.50999450683594,156.58999633789062,149.43162536621094,524200,,,,,,,,
2020-07-13,158.6999969482422,161.0,153.16000366210938,153.30999755859375,146.3015899658203,345400,,,,,,,,
2020-07-14,153.47999572753906,153.8699951171875,148.69000244140625,151.82000732421875,144.87974548339844,334800,,,,,,,,
2020-07-15,153.6300048828125,155.30999755859375,151.91000366210938,154.92999267578125,147.84750366210938,291500,,,,,,,,
2020-07-16,153.05999755859375,153.05999755859375,147.82000732421875,152.0500030517578,145.0991668701172,355000,,,,,,,,
2020-07-17,153.6300048828125,155.49000549316406,152.6300048828125,154.8800048828125,147.79978942871094,262600,,,,,,,,
2020-07-20,155.11000061035156,157.72999572753906,154.60000610351562,157.30999755859375,150.11871337890625,192800,,,,,,,,
2020-07-21,159.0,159.27999877929688,153.10000610351562,153.6300048828125,146.60696411132812,254000,,,,,,,,
2020-07-22,153.08999633789062,156.1300048828125,153.08999633789062,155.72999572753906,148.61090087890625,246300,,,,,,,,
2020-07-23,155.9499969482422,160.25,155.44000244140625,156.6999969482422,149.53659057617188,473400,,,,,,,,
2020-07-24,155.0,157.9499969482422,152.0,156.69000244140625,149.527099609375,368400,,,,,,,,
2020-07-27,159.42999267578125,170.97999572753906,159.0,170.41000366210938,162.61985778808594,782600,,,,,,,,
2020-07-28,168.16000366210938,169.80999755859375,164.11000061035156,164.4600067138672,156.94187927246094,493900,,,,,,,,
2020-07-29,166.97999572753906,169.30999755859375,164.27999877929688,168.42999267578125,160.73037719726562,353600,,,,,,,,
2020-07-30,166.02000427246094,170.0,165.3699951171875,168.25999450683594,160.56813049316406,307200,,,,,,,,
2020-07-31,170.36000061035156,175.3300018310547,164.77999877929688,174.4499969482422,166.47520446777344,772200,,,,,,,,
2020-08-03,177.3699951171875,177.89999389648438,175.22999572753906,177.22000122070312,169.11856079101562,514200,,,,,,,,
2020-08-04,178.0,187.6999969482422,177.52000427246094,186.00999450683594,177.5067138671875,978000,,,,,,,,
2020-08-05,184.6999969482422,191.9600067138672,183.44000244140625,190.0500030517578,181.36204528808594,697500,,,,,,,,
2020-08-06,190.5399932861328,191.0,183.47000122070312,186.55999755859375,178.0315704345703,1239400,,,,,,,,
2020-08-07,175.85000610351562,201.0,175.0,186.50999450683594,177.98385620117188,2239000,,,,,,,,
2020-08-10,187.2100067138672,187.25999450683594,179.61000061035156,185.5,177.02003479003906,531900,,,,,,,,
2020-08-11,185.6999969482422,187.86000061035156,183.36000061035156,184.30999755859375,175.88442993164062,531600,,,,,,,,
2020-08-12,185.10000610351562,189.1999969482422,184.69000244140625,188.3000030517578,179.69204711914062,327000,,,,,,,,
2020-08-13,188.22000122070312,191.49000549316406,187.77000427246094,188.5500030517578,179.9305877685547,272100,,,,,,,,
2020-08-14,189.0,190.2100067138672,186.2100067138672,187.52999877929688,178.9571990966797,255100,,,,,,,,
2020-08-17,189.5,190.42999267578125,184.83999633789062,187.33999633789062,178.77586364746094,306300,,,,,,,,
2020-08-18,188.14999389648438,189.3800048828125,184.5,184.92999267578125,176.47607421875,316000,,,,,,,,
2020-08-19,185.0500030517578,185.86000061035156,183.57000732421875,184.1199951171875,175.70310974121094,257200,,,,,,,,
2020-08-20,182.16000366210938,183.3699951171875,179.69000244140625,181.19000244140625,172.9070587158203,282100,,,,,,,,
2020-08-21,180.42999267578125,181.36000061035156,178.0800018310547,179.88999938964844,171.6664581298828,235400,,,,,,,,
2020-08-24,181.94000244140625,183.57000732421875,179.5,180.75999450683594,172.49667358398438,203500,,,,,,,,
2020-08-25,180.30999755859375,181.44000244140625,178.66000366210938,181.25999450683594,172.973876953125,264700,,,,,,,,
2020-08-26,182.3000030517578,182.9199981689453,179.5,181.50999450683594,173.21246337890625,309400,,,,,,,,
2020-08-27,182.0,182.5,178.1199951171875,178.19000244140625,170.04425048828125,242700,,,,,,,,
2020-08-28,179.3699951171875,181.7899932861328,178.52999877929688,181.38999938964844,173.0979461669922,264300,,,,,,,,
2020-08-31,180.19000244140625,180.92999267578125,175.5,175.5,167.47714233398438,347600,,,,,,,,
2020-09-01,176.5,177.33999633789062,173.7899932861328,174.94000244140625,166.94277954101562,340600,,,,,,,,
2020-09-02,176.3699951171875,182.0,174.55999755859375,181.6300048828125,173.32699584960938,353900,,,,,,,,
2020-09-03,179.02999877929688,180.61000061035156,171.86000061035156,173.30999755859375,165.38726806640625,469600,,,,,,,,
2020-09-04,172.55999755859375,173.92999267578125,165.88999938964844,171.8300018310547,163.97494506835938,385900,,,,,,,,
2020-09-08,167.08999633789062,170.64999389648438,164.0800018310547,165.9199981689453,158.3350830078125,343400,,,,,,,,
2020-09-09,168.47999572753906,172.83999633789062,168.16000366210938,170.27000427246094,162.48623657226562,380300,,,,,,,,
2020-09-10,171.5500030517578,173.52000427246094,165.0800018310547,165.72999572753906,158.15382385253906,224200,,,,,,,,
2020-09-11,167.91000366210938,168.75,163.5500030517578,165.1999969482422,157.6480255126953,175800,,,,,,,,
2020-09-14,168.5500030517578,169.6999969482422,166.88999938964844,168.35000610351562,160.65403747558594,255600,,,,,,,,
2020-09-15,170.0,174.25,170.0,172.6300048828125,164.8852996826172,325700,,,,,,,,
2020-09-16,173.6300048828125,175.72999572753906,171.22000122070312,171.52999877929688,163.8346405029297,231400,,,,,,,,
2020-09-17,168.0500030517578,169.92999267578125,166.74000549316406,168.75999450683594,161.1889190673828,345100,,,,,,,,
2020-09-18,170.39999389648438,170.75999450683594,161.8300018310547,164.17999267578125,156.8143768310547,666400,,,,,,,,
2020-09-21,161.07000732421875,167.24000549316406,161.00999450683594,167.10000610351562,159.60340881347656,358700,,,,,,,,
2020-09-22,168.9499969482422,172.52999877929688,166.92999267578125,172.36000061035156,164.62741088867188,329900,,,,,,,,
2020-09-23,171.69000244140625,174.11000061035156,169.05999755859375,169.39999389648438,161.80020141601562,274200,,,,,,,,
2020-09-24,167.55999755859375,173.27999877929688,167.30999755859375,169.72999572753906,162.1154022216797,273300,,,,,,,,
2020-09-25,168.69000244140625,172.99000549316406,167.36000061035156,172.1199951171875,164.3981475830078,229700,,,,,,,,
2020-09-28,174.1199951171875,175.42999267578125,172.00999450683594,174.60000610351562,166.76690673828125,286400,,,,,,,,
2020-09-29,173.30999755859375,180.1300048828125,173.30999755859375,178.8800048828125,170.8549041748047,337500,,,,,,,,
2020-09-30,178.6999969482422,182.85000610351562,178.63999938964844,180.74000549316406,172.63143920898438,329600,,,,,,,,
2020-10-01,182.47999572753906,185.6999969482422,181.35000610351562,183.55999755859375,175.32492065429688,236300,,,,,,,,
2020-10-02,178.58999633789062,183.89999389648438,176.60000610351562,179.42999267578125,171.38021850585938,190200,,,,,,,,
2020-10-05,180.6699981689453,185.5,180.6699981689453,184.75,176.46157836914062,399100,,,,,,,,
2020-10-06,185.0,189.8300018310547,184.32000732421875,186.0,177.65553283691406,291800,,,,,,,,
2020-10-07,188.4600067138672,191.75999450683594,187.3699951171875,191.16000366210938,182.58396911621094,277700,,,,,,,,
2020-10-08,192.66000366210938,198.22999572753906,192.66000366210938,197.24000549316406,188.39120483398438,344600,,,,,,,,
2020-10-09,198.32000732421875,203.97000122070312,198.32000732421875,202.1999969482422,193.128662109375,348900,,,,,,,,
2020-10-12,203.72000122070312,203.72000122070312,198.1199951171875,199.97999572753906,191.00827026367188,300100,,,,,,,,
2020-10-13,202.19000244140625,203.47999572753906,199.89999389648438,201.52999877929688,192.48876953125,267300,,,,,,,,
2020-10-14,202.0399932861328,208.0,198.88999938964844,198.9499969482422,190.0244903564453,328700,,,,,,,,
2020-10-15,193.1199951171875,196.72000122070312,190.3800048828125,192.36000061035156,183.73013305664062,354900,,,,,,,,
2020-10-16,194.19000244140625,194.19000244140625,190.41000366210938,190.88999938964844,182.3260955810547,251300,,,,,,,,
2020-10-19,191.8000030517578,195.22000122070312,189.0,189.4600067138672,180.9602508544922,265700,,,,,,,,
2020-10-20,191.6199951171875,192.5,189.08999633789062,189.47000122070312,180.96981811523438,245900,,,,,,,,
2020-10-21,189.44000244140625,192.0,186.1999969482422,186.1999969482422,177.84649658203125,185200,,,,,,,,
2020-10-22,188.19000244140625,193.5,187.86000061035156,192.6699981689453,184.0262451171875,380900,,,,,,,,
2020-10-23,193.42999267578125,194.13999938964844,190.1300048828125,193.47999572753906,184.7999267578125,139500,,,,,,,,
2020-10-26,191.39999389648438,193.80999755859375,188.5500030517578,190.9600067138672,182.39295959472656,241200,,,,,,,,
2020-10-27,191.47000122070312,196.39999389648438,190.0800018310547,195.66000366210938,186.8821563720703,338000,,,,,,,,
2020-10-28,192.0,194.11000061035156,189.75999450683594,190.25999450683594,181.724365234375,247600,,,,,,,,
2020-10-29,189.61000061035156,199.02000427246094,187.3699951171875,197.8000030517578,188.92608642578125,387300,,,,,,,,
2020-10-30,201.97999572753906,205.77000427246094,189.58999633789062,198.30999755859375,189.41323852539062,599700,,,,,,,,
2020-11-02,200.0,202.3800048828125,190.92999267578125,193.8300018310547,185.13417053222656,326100,,,,,,,,
2020-11-03,195.64999389648438,201.47000122070312,194.7100067138672,198.7899932861328,189.87164306640625,279100,,,,,,,,
2020-11-04,201.0500030517578,208.11000061035156,200.5399932861328,206.94000244140625,197.65603637695312,323500,,,,,,,,
2020-11-05,208.83999633789062,214.8300018310547,207.02000427246094,212.1199951171875,202.60366821289062,333100,,,,,,,,
2020-11-06,212.91000366210938,214.99000549316406,208.00999450683594,212.39999389648438,202.87109375,269900,,,,,,,,
2020-11-09,216.89999389648438,218.89999389648438,212.63999938964844,212.66000366210938,203.1194305419922,347100,,,,,,,,
2020-11-10,211.0,213.60000610351562,208.10000610351562,209.42999267578125,200.03431701660156,320000,,,,,,,,
2020-11-11,211.1999969482422,214.63999938964844,208.97000122070312,212.41000366210938,202.88064575195312,275500,,,,,,,,
2020-11-12,212.8300018310547,212.94000244140625,204.36000061035156,205.3800048828125,196.16603088378906,246400,,,,,,,,
2020-11-13,209.5399932861328,210.72999572753906,206.8699951171875,209.1199951171875,199.7382354736328,167200,,,,,,,,
2020-11-16,210.25,214.7899932861328,210.25,213.35000610351562,203.7784881591797,177600,,,,,,,,
2020-11-17,212.88999938964844,215.0,210.57000732421875,214.0500030517578,204.44708251953125,163400,,,,,,,,
2020-11-18,213.72999572753906,217.5,213.00999450683594,214.91000366210938,205.2684783935547,174300,,,,,,,,
2020-11-19,215.0,221.63999938964844,214.22000122070312,220.10000610351562,210.22564697265625,303100,,,,,,,,
2020-11-20,217.9600067138672,224.17999267578125,217.3800048828125,220.91000366210938,210.9993133544922,275000,,,,,,,,
2020-11-23,221.77000427246094,223.99000549316406,218.7899932861328,220.6999969482422,210.7987060546875,211800,,,,,,,,
2020-11-24,222.2100067138672,224.22000122070312,218.74000549316406,222.52000427246094,212.537109375,201900,,,,,,,,
2020-11-25,221.72999572753906,223.25999450683594,219.9499969482422,219.97999572753906,210.11099243164062,175100,,,,,,,,
2020-11-27,221.89999389648438,227.5500030517578,220.02999877929688,224.30999755859375,214.24679565429688,144300,,,,,,,,
2020-11-30,225.6999969482422,229.6999969482422,224.3800048828125,229.0399932861328,218.7645721435547,246400,,,,,,,,
2020-12-01,230.11000061035156,233.41000366210938,229.08999633789062,230.75999450683594,220.40737915039062,220700,,,,,,,,
2020-12-02,229.97999572753906,233.3800048828125,229.9499969482422,232.11000061035156,221.69683837890625,141700,,,,,,,,
2020-12-03,231.24000549316406,234.16000366210938,230.8800048828125,233.47999572753906,223.00538635253906,229000,,,,,,,,
2020-12-04,234.52999877929688,238.25,234.05999755859375,236.14999389648438,225.55557250976562,221800,,,,,,,,
2020-12-07,236.9600067138672,238.5,235.16000366210938,237.58999633789062,226.9310302734375,133500,,,,,,,,
2020-12-08,237.1699981689453,238.63999938964844,235.2899932861328,237.97999572753906,227.30348205566406,258800,,,,,,,,
2020-12-09,237.66000366210938,238.2899932861328,230.4199981689453,232.3699951171875,221.9451904296875,199800,,,,,,,,
2020-12-10,230.4499969482422,234.9600067138672,229.85000610351562,232.89999389648438,222.451416015625,156600,,,,,,,,
2020-12-11,231.77999877929688,236.4199981689453,231.27000427246094,231.91000366210938,221.50582885742188,155100,,,,,,,,
2020-12-14,232.91000366210938,235.4499969482422,231.58999633789062,232.5500030517578,222.26084899902344,251000,,,,,,,,
2020-12-15,238.10000610351562,244.75999450683594,236.99000549316406,242.1699981689453,231.45526123046875,305300,,,,,,,,
2020-12-16,242.30999755859375,243.10000610351562,235.88999938964844,240.72999572753906,230.07896423339844,269300,,,,,,,,
2020-12-17,239.0800018310547,242.60000610351562,239.0,241.66000366210938,230.96783447265625,174800,,,,,,,,
2020-12-18,243.69000244140625,246.97999572753906,237.75,240.1199951171875,229.49594116210938,635000,,,,,,,,
