date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'HBNB')","('high', 'HBNB')","('low', 'HBNB')","('close', 'HBNB')","('adj_close', 'HBNB')","('volume', 'HBNB')","('currency', '')"
2025-06-27,10.199999809265137,12.529999732971191,10.199999809265137,10.699999809265137,10.699999809265137,37400,,,,,,,,
2025-06-30,3.990000009536743,4.400000095367432,3.119999885559082,3.640000104904175,3.640000104904175,1334300,,,,,,,,
2025-07-01,4.0,4.170000076293945,2.75,3.2799999713897705,3.2799999713897705,1580500,,,,,,,,
2025-07-02,3.240000009536743,3.4000000953674316,2.8499999046325684,3.1500000953674316,3.1500000953674316,1003200,,,,,,,,
2025-07-03,3.3499999046325684,3.7300000190734863,3.259999990463257,3.4000000953674316,3.4000000953674316,626300,,,,,,,,
2025-07-07,3.390000104904175,3.496000051498413,3.119999885559082,3.200000047683716,3.200000047683716,358800,,,,,,,,
2025-07-08,3.180000066757202,3.380000114440918,3.1010000705718994,3.259999990463257,3.259999990463257,549200,,,,,,,,
2025-07-09,3.2300000190734863,3.638000011444092,3.1600000858306885,3.609999895095825,3.609999895095825,520600,,,,,,,,
2025-07-10,3.5,3.690000057220459,3.4100000858306885,3.4600000381469727,3.4600000381469727,245000,,,,,,,,
2025-07-11,3.4600000381469727,3.50600004196167,3.180000066757202,3.2799999713897705,3.2799999713897705,187200,,,,,,,,
2025-07-14,3.2200000286102295,3.2699999809265137,3.0299999713897705,3.049999952316284,3.049999952316284,201600,,,,,,,,
2025-07-15,3.0199999809265137,3.059999942779541,2.7799999713897705,2.9000000953674316,2.9000000953674316,264800,,,,,,,,
2025-07-16,2.9000000953674316,2.9000000953674316,2.5299999713897705,2.609999895095825,2.609999895095825,217500,,,,,,,,
2025-07-17,2.6700000762939453,2.683000087738037,2.384999990463257,2.430000066757202,2.430000066757202,234000,,,,,,,,
2025-07-18,2.390000104904175,2.453000068664551,2.0399999618530273,2.1700000762939453,2.1700000762939453,323400,,,,,,,,
2025-07-21,2.0799999237060547,2.5399999618530273,2.0199999809265137,2.5399999618530273,2.5399999618530273,300100,,,,,,,,
2025-07-22,2.440000057220459,2.569000005722046,2.25,2.3350000381469727,2.3350000381469727,176700,,,,,,,,
2025-07-23,2.3299999237060547,2.505000114440918,2.2899999618530273,2.4600000381469727,2.4600000381469727,90700,,,,,,,,
2025-07-24,2.4100000858306885,2.4779999256134033,2.309999942779541,2.4100000858306885,2.4100000858306885,33100,,,,,,,,
2025-07-25,2.4100000858306885,2.4800000190734863,2.3499999046325684,2.4649999141693115,2.4649999141693115,46500,,,,,,,,
2025-07-28,2.4700000286102295,2.9200000762939453,2.390000104904175,2.890000104904175,2.890000104904175,412900,,,,,,,,
2025-07-29,2.799999952316284,2.8399999141693115,2.440000057220459,2.609999895095825,2.609999895095825,185200,,,,,,,,
2025-07-30,2.618000030517578,2.6730000972747803,2.490000009536743,2.640000104904175,2.640000104904175,67700,,,,,,,,
2025-07-31,2.5899999141693115,2.5899999141693115,2.119999885559082,2.140000104904175,2.140000104904175,140600,,,,,,,,
2025-08-01,2.200000047683716,2.2909998893737793,2.009999990463257,2.0199999809265137,2.0199999809265137,139100,,,,,,,,
2025-08-04,2.0399999618530273,2.260999917984009,1.8550000190734863,1.9199999570846558,1.9199999570846558,124500,,,,,,,,
2025-08-05,1.899999976158142,1.9800000190734863,1.7200000286102295,1.7400000095367432,1.7400000095367432,135900,,,,,,,,
2025-08-06,1.7999999523162842,1.850000023841858,1.7669999599456787,1.8300000429153442,1.8300000429153442,42200,,,,,,,,
2025-08-07,1.7899999618530273,1.850000023841858,1.6699999570846558,1.7200000286102295,1.7200000286102295,44000,,,,,,,,
2025-08-08,1.7799999713897705,1.850000023841858,1.7000000476837158,1.75,1.75,53800,,,,,,,,
2025-08-11,1.7799999713897705,1.850000023841858,1.6299999952316284,1.659999966621399,1.659999966621399,98800,,,,,,,,
2025-08-12,1.6799999475479126,1.7960000038146973,1.5499999523162842,1.7799999713897705,1.7799999713897705,101300,,,,,,,,
2025-08-13,1.7999999523162842,2.0920000076293945,1.781999945640564,2.0799999237060547,2.0799999237060547,170500,,,,,,,,
2025-08-14,2.059999942779541,2.0799999237060547,1.7979999780654907,1.9900000095367432,1.9900000095367432,39200,,,,,,,,
2025-08-15,1.940000057220459,2.0399999618530273,1.8919999599456787,1.9700000286102295,1.9700000286102295,22600,,,,,,,,
2025-08-18,1.940000057220459,2.299999952316284,1.940000057220459,2.2699999809265137,2.2699999809265137,70000,,,,,,,,
2025-08-19,2.2699999809265137,2.2699999809265137,2.0999999046325684,2.2200000286102295,2.2200000286102295,31600,,,,,,,,
2025-08-20,2.2200000286102295,2.2799999713897705,2.0299999713897705,2.115000009536743,2.115000009536743,26400,,,,,,,,
2025-08-21,2.119999885559082,2.2309999465942383,2.059999942779541,2.1419999599456787,2.1419999599456787,24400,,,,,,,,
2025-08-22,2.1500000953674316,2.2899999618530273,1.8899999856948853,2.2339999675750732,2.2339999675750732,53000,,,,,,,,
2025-08-25,2.2799999713897705,2.2899999618530273,2.1600000858306885,2.240000009536743,2.240000009536743,44100,,,,,,,,
2025-08-26,2.109999895095825,2.490000009536743,2.109999895095825,2.4549999237060547,2.4549999237060547,94200,,,,,,,,
2025-08-27,2.440000057220459,2.5399999618530273,2.3340001106262207,2.509999990463257,2.509999990463257,48500,,,,,,,,
2025-08-28,2.440000057220459,2.549999952316284,2.4200000762939453,2.5199999809265137,2.5199999809265137,63500,,,,,,,,
2025-08-29,2.450000047683716,2.7899999618530273,2.4200000762939453,2.690000057220459,2.690000057220459,145800,,,,,,,,
2025-09-02,2.690000057220459,3.0799999237060547,2.690000057220459,3.0199999809265137,3.0199999809265137,243300,,,,,,,,
2025-09-03,3.1600000858306885,3.1600000858306885,2.7200000286102295,3.0799999237060547,3.0799999237060547,107800,,,,,,,,
2025-09-04,3.1040000915527344,3.1040000915527344,3.0199999809265137,3.0799999237060547,3.0799999237060547,33900,,,,,,,,
2025-09-05,3.0299999713897705,3.1600000858306885,3.0199999809265137,3.0899999141693115,3.0899999141693115,45500,,,,,,,,
2025-09-08,3.009999990463257,3.0999999046325684,2.75,2.9000000953674316,2.9000000953674316,128900,,,,,,,,
2025-09-09,2.8499999046325684,3.0299999713897705,2.8499999046325684,2.940000057220459,2.940000057220459,52000,,,,,,,,
2025-09-10,2.859999895095825,3.0,2.859999895095825,2.9600000381469727,2.9600000381469727,74400,,,,,,,,
2025-09-11,2.890000104904175,3.0999999046325684,2.880000114440918,2.9600000381469727,2.9600000381469727,54600,,,,,,,,
2025-09-12,3.049999952316284,3.138000011444092,2.9100000858306885,2.940000057220459,2.940000057220459,67600,,,,,,,,
2025-09-15,3.059999942779541,3.0889999866485596,2.9800000190734863,2.9800000190734863,2.9800000190734863,67700,,,,,,,,
2025-09-16,2.9800000190734863,3.0309998989105225,2.950000047683716,3.0,3.0,39200,,,,,,,,
2025-09-17,3.0299999713897705,3.0899999141693115,2.996999979019165,3.063999891281128,3.063999891281128,18700,,,,,,,,
2025-09-18,3.009999990463257,3.0799999237060547,2.950000047683716,3.049999952316284,3.049999952316284,24300,,,,,,,,
2025-09-19,3.0799999237060547,3.0899999141693115,2.9700000286102295,2.990000009536743,2.990000009536743,43000,,,,,,,,
2025-09-22,3.0799999237060547,3.0799999237060547,2.9700000286102295,3.0,3.0,38800,,,,,,,,
2025-09-23,2.990000009536743,3.0399999618530273,2.950000047683716,2.9800000190734863,2.9800000190734863,52000,,,,,,,,
2025-09-24,3.059999942779541,3.059999942779541,2.9800000190734863,2.990000009536743,2.990000009536743,64200,,,,,,,,
2025-09-25,3.0169999599456787,3.0169999599456787,2.9600000381469727,2.9800000190734863,2.9800000190734863,69800,,,,,,,,
2025-09-26,3.0,3.0199999809265137,2.990000009536743,2.990000009536743,2.990000009536743,51200,,,,,,,,
2025-09-29,3.0,3.0399999618530273,2.990000009536743,3.0199999809265137,3.0199999809265137,20300,,,,,,,,
2025-09-30,3.1500000953674316,3.1500000953674316,3.059999942779541,3.059999942779541,3.059999942779541,110900,,,,,,,,
2025-10-01,3.0,3.0399999618530273,2.9700000286102295,3.000999927520752,3.000999927520752,15600,,,,,,,,
2025-10-02,3.0199999809265137,3.049999952316284,3.0199999809265137,3.049999952316284,3.049999952316284,5700,,,,,,,,
2025-10-03,3.009999990463257,3.115000009536743,3.0,3.069999933242798,3.069999933242798,12400,,,,,,,,
2025-10-06,3.1600000858306885,3.1600000858306885,3.0399999618530273,3.140000104904175,3.140000104904175,34900,,,,,,,,
2025-10-07,3.125999927520752,3.1600000858306885,3.0899999141693115,3.0999999046325684,3.0999999046325684,25500,,,,,,,,
2025-10-08,3.0999999046325684,3.190000057220459,3.0299999713897705,3.190000057220459,3.190000057220459,55300,,,,,,,,
2025-10-09,3.180000066757202,3.200000047683716,3.109999895095825,3.200000047683716,3.200000047683716,10400,,,,,,,,
2025-10-10,3.200000047683716,3.430000066757202,3.190000057220459,3.430000066757202,3.430000066757202,39200,,,,,,,,
2025-10-13,3.4000000953674316,3.4700000286102295,3.2809998989105225,3.384999990463257,3.384999990463257,41600,,,,,,,,
2025-10-14,3.4200000762939453,3.4800000190734863,3.3399999141693115,3.4800000190734863,3.4800000190734863,14500,,,,,,,,
2025-10-15,3.4700000286102295,3.8559999465942383,3.444999933242798,3.5399999618530273,3.5399999618530273,97200,,,,,,,,
2025-10-16,3.6600000858306885,3.700000047683716,3.559999942779541,3.569999933242798,3.569999933242798,45000,,,,,,,,
2025-10-17,3.640000104904175,3.640000104904175,3.549999952316284,3.559999942779541,3.559999942779541,12600,,,,,,,,
2025-10-20,3.640000104904175,3.740000009536743,3.509999990463257,3.569999933242798,3.569999933242798,60500,,,,,,,,
2025-10-21,3.609999895095825,3.8499999046325684,3.609999895095825,3.8450000286102295,3.8450000286102295,141100,,,,,,,,
2025-10-22,3.880000114440918,3.930000066757202,3.700000047683716,3.7950000762939453,3.7950000762939453,24700,,,,,,,,
2025-10-23,3.7100000381469727,3.890000104904175,3.6600000858306885,3.890000104904175,3.890000104904175,31700,,,,,,,,
2025-10-24,3.819999933242798,4.599999904632568,3.819999933242798,4.550000190734863,4.550000190734863,82200,,,,,,,,
2025-10-27,4.800000190734863,5.900000095367432,4.75,5.449999809265137,5.449999809265137,105400,,,,,,,,
2025-10-28,5.570000171661377,5.625,4.260000228881836,4.619999885559082,4.619999885559082,66900,,,,,,,,
2025-10-29,4.650000095367432,5.0279998779296875,4.552000045776367,4.849999904632568,4.849999904632568,86700,,,,,,,,
2025-10-30,4.900000095367432,5.050000190734863,4.493000030517578,4.989999771118164,4.989999771118164,74900,,,,,,,,
2025-10-31,4.900000095367432,5.03000020980835,4.739999771118164,4.980000019073486,4.980000019073486,46600,,,,,,,,
2025-11-03,4.829999923706055,5.179999828338623,4.829999923706055,5.0929999351501465,5.0929999351501465,14600,,,,,,,,
2025-11-04,5.010000228881836,5.179999828338623,4.949999809265137,5.099999904632568,5.099999904632568,23600,,,,,,,,
2025-11-05,5.099999904632568,5.179999828338623,5.059999942779541,5.164000034332275,5.164000034332275,16900,,,,,,,,
2025-11-06,5.300000190734863,5.329999923706055,5.130000114440918,5.323999881744385,5.323999881744385,26900,,,,,,,,
2025-11-07,5.320000171661377,5.369999885559082,5.061999797821045,5.25,5.25,49700,,,,,,,,
2025-11-10,5.239999771118164,5.570000171661377,5.232999801635742,5.570000171661377,5.570000171661377,84600,,,,,,,,
2025-11-11,5.690000057220459,6.78000020980835,5.690000057220459,6.764999866485596,6.764999866485596,70900,,,,,,,,
2025-11-12,7.139999866485596,8.0,6.802000045776367,7.989999771118164,7.989999771118164,89300,,,,,,,,
2025-11-13,8.010000228881836,8.210000038146973,6.210000038146973,6.429999828338623,6.429999828338623,172100,,,,,,,,
2025-11-14,6.360000133514404,6.809999942779541,5.400000095367432,5.820000171661377,5.820000171661377,109200,,,,,,,,
2025-11-17,5.889999866485596,6.074999809265137,5.53000020980835,6.074999809265137,6.074999809265137,17600,,,,,,,,
2025-11-18,6.070000171661377,7.0,6.0,6.690000057220459,6.690000057220459,44600,,,,,,,,
2025-11-19,6.699999809265137,6.789999961853027,6.440000057220459,6.579999923706055,6.579999923706055,12200,,,,,,,,
2025-11-20,6.429999828338623,6.949999809265137,6.409999847412109,6.949999809265137,6.949999809265137,13400,,,,,,,,
2025-11-21,6.914999961853027,7.114999771118164,6.829999923706055,7.019999980926514,7.019999980926514,13300,,,,,,,,
2025-11-24,6.989999771118164,7.900000095367432,6.829999923706055,7.829999923706055,7.829999923706055,50700,,,,,,,,
2025-11-25,7.75,8.180000305175781,7.379000186920166,8.180000305175781,8.180000305175781,30400,,,,,,,,
2025-11-26,8.029999732971191,8.199999809265137,8.0,8.100000381469727,8.100000381469727,16000,,,,,,,,
2025-11-28,7.960000038146973,8.0,7.869999885559082,7.888999938964844,7.888999938964844,9000,,,,,,,,
2025-12-01,8.199999809265137,8.3100004196167,7.099999904632568,7.400000095367432,7.400000095367432,55400,,,,,,,,
2025-12-02,7.5,7.675000190734863,6.349999904632568,6.349999904632568,6.349999904632568,35300,,,,,,,,
2025-12-03,6.300000190734863,6.952000141143799,6.300000190734863,6.760000228881836,6.760000228881836,41500,,,,,,,,
2025-12-04,6.989999771118164,7.0,6.349999904632568,6.389999866485596,6.389999866485596,17600,,,,,,,,
2025-12-05,6.389999866485596,7.449999809265137,6.389999866485596,7.070000171661377,7.070000171661377,37500,,,,,,,,
2025-12-08,7.360000133514404,7.494999885559082,6.929999828338623,6.980000019073486,6.980000019073486,18200,,,,,,,,
2025-12-09,7.099999904632568,7.182000160217285,6.781000137329102,6.900000095367432,6.900000095367432,28800,,,,,,,,
2025-12-10,7.659999847412109,7.659999847412109,7.0,7.070000171661377,7.070000171661377,32800,,,,,,,,
2025-12-11,7.010000228881836,7.585000038146973,6.849999904632568,7.0,7.0,36700,,,,,,,,
2025-12-12,7.0,7.309999942779541,7.0,7.010000228881836,7.010000228881836,28500,,,,,,,,
2025-12-15,6.869999885559082,7.168000221252441,6.869999885559082,6.909999847412109,6.909999847412109,30100,,,,,,,,
2025-12-16,6.980000019073486,7.090000152587891,6.900000095367432,7.0,7.0,6000,,,,,,,,
2025-12-17,6.75,7.090000152587891,6.75,6.909999847412109,6.909999847412109,20200,,,,,,,,
2025-12-18,6.956999778747559,7.159999847412109,6.909999847412109,6.929999828338623,6.929999828338623,2900,,,,,,,,
2025-12-19,7.070000171661377,7.604000091552734,6.940000057220459,7.510000228881836,7.510000228881836,19900,,,,,,,,
2025-12-22,7.425000190734863,7.425000190734863,7.080999851226807,7.360000133514404,7.360000133514404,4700,,,,,,,,
2025-12-23,7.369999885559082,7.369999885559082,7.119999885559082,7.25,7.25,3700,,,,,,,,
2025-12-24,7.25,7.449999809265137,7.1519999504089355,7.449999809265137,7.449999809265137,2400,,,,,,,,
2025-12-26,7.369999885559082,7.369999885559082,7.03000020980835,7.236999988555908,7.236999988555908,4500,,,,,,,,
2025-12-29,7.224999904632568,7.559999942779541,7.224999904632568,7.559999942779541,7.559999942779541,3500,,,,,,,,
2025-12-30,7.650000095367432,7.650000095367432,7.019999980926514,7.454999923706055,7.454999923706055,75800,,,,,,,,
,HBNB,HBNB,HBNB,HBNB,HBNB,HBNB,,,,,,,,
