date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'OMC')","('high', 'OMC')","('low', 'OMC')","('close', 'OMC')","('adj_close', 'OMC')","('volume', 'OMC')","('currency', '')"
2020-04-08,54.439998626708984,55.150001525878906,52.900001525878906,54.66999816894531,44.37204360961914,2470600,,,,,,,,
2020-04-09,55.599998474121094,57.65999984741211,55.45000076293945,56.79999923706055,46.100830078125,2532400,,,,,,,,
2020-04-13,56.369998931884766,56.529998779296875,53.939998626708984,55.75,45.24860763549805,2116600,,,,,,,,
2020-04-14,56.959999084472656,57.02000045776367,55.470001220703125,55.59000015258789,45.118743896484375,1997800,,,,,,,,
2020-04-15,53.95000076293945,54.34000015258789,50.779998779296875,51.959999084472656,42.17251968383789,3606500,,,,,,,,
2020-04-16,52.36000061035156,53.29999923706055,49.58000183105469,53.02000045776367,43.03285598754883,3334900,,,,,,,,
2020-04-17,54.720001220703125,56.310001373291016,53.619998931884766,54.56999969482422,44.2908821105957,2450700,,,,,,,,
2020-04-20,53.400001525878906,55.380001068115234,52.08000183105469,53.91999816894531,43.76331329345703,2649700,,,,,,,,
2020-04-21,52.119998931884766,53.029998779296875,50.84000015258789,51.34000015258789,41.669307708740234,2785600,,,,,,,,
2020-04-22,52.40999984741211,52.68000030517578,50.470001220703125,50.689998626708984,41.14173889160156,2179500,,,,,,,,
2020-04-23,50.959999084472656,53.380001068115234,50.79999923706055,51.4900016784668,41.79104995727539,1897700,,,,,,,,
2020-04-24,51.7400016784668,52.369998931884766,51.220001220703125,52.029998779296875,42.229331970214844,1593600,,,,,,,,
2020-04-27,52.560001373291016,54.77000045776367,52.560001373291016,54.34000015258789,44.10420608520508,3014600,,,,,,,,
2020-04-28,54.5,56.97999954223633,54.040000915527344,56.5,45.857337951660156,3392600,,,,,,,,
2020-04-29,57.83000183105469,62.56999969482422,57.83000183105469,61.36000061035156,49.801876068115234,6059600,,,,,,,,
2020-04-30,59.68000030517578,60.04999923706055,56.88999938964844,57.029998779296875,46.28749465942383,3186500,,,,,,,,
2020-05-01,56.02000045776367,56.31999969482422,55.0099983215332,55.88999938964844,45.36223220825195,2367800,,,,,,,,
2020-05-04,54.849998474121094,54.900001525878906,52.959999084472656,54.27000045776367,44.047393798828125,2753900,,,,,,,,
2020-05-05,54.849998474121094,55.34000015258789,54.060001373291016,54.220001220703125,44.006805419921875,2330000,,,,,,,,
2020-05-06,54.5,54.7599983215332,53.31999969482422,54.34000015258789,44.10420608520508,1721800,,,,,,,,
2020-05-07,54.95000076293945,55.66999816894531,53.380001068115234,53.630001068115234,43.52793884277344,2703300,,,,,,,,
2020-05-08,54.779998779296875,55.43000030517578,54.31999969482422,55.11000061035156,44.72916030883789,1833700,,,,,,,,
2020-05-11,54.68000030517578,54.68000030517578,52.47999954223633,53.599998474121094,43.50359344482422,1937700,,,,,,,,
2020-05-12,53.7599983215332,54.209999084472656,51.849998474121094,51.86000061035156,42.09135818481445,1619100,,,,,,,,
2020-05-13,51.38999938964844,51.540000915527344,48.470001220703125,49.060001373291016,39.81877899169922,2630200,,,,,,,,
2020-05-14,48.38999938964844,50.40999984741211,46.630001068115234,50.2400016784668,40.7765007019043,3047600,,,,,,,,
2020-05-15,49.709999084472656,51.290000915527344,49.06999969482422,50.900001525878906,41.31218338012695,4187600,,,,,,,,
2020-05-18,53.2400016784668,53.97999954223633,53.0,53.16999816894531,43.15459060668945,1965400,,,,,,,,
2020-05-19,52.91999816894531,53.380001068115234,51.650001525878906,52.290000915527344,42.440364837646484,2297300,,,,,,,,
2020-05-20,52.83000183105469,53.5,52.279998779296875,52.439998626708984,42.56210708618164,2002100,,,,,,,,
2020-05-21,52.34000015258789,53.27000045776367,51.7599983215332,51.86000061035156,42.09135818481445,2300300,,,,,,,,
2020-05-22,51.86000061035156,52.65999984741211,51.189998626708984,51.779998779296875,42.026424407958984,2026800,,,,,,,,
2020-05-26,53.63999938964844,54.529998779296875,53.22999954223633,54.09000015258789,43.90129852294922,3991500,,,,,,,,
2020-05-27,55.66999816894531,58.04999923706055,55.5,57.810001373291016,46.92057800292969,3861700,,,,,,,,
2020-05-28,57.63999938964844,57.810001373291016,55.040000915527344,55.16999816894531,44.777854919433594,2083800,,,,,,,,
2020-05-29,54.5099983215332,54.95000076293945,53.150001525878906,54.790000915527344,44.46943664550781,3461800,,,,,,,,
2020-06-01,54.88999938964844,56.40999984741211,54.88999938964844,55.58000183105469,45.11063003540039,2155000,,,,,,,,
2020-06-02,56.20000076293945,56.290000915527344,55.02000045776367,55.2599983215332,44.85091018676758,2492800,,,,,,,,
2020-06-03,56.36000061035156,57.400001525878906,55.65999984741211,57.130001068115234,46.36865997314453,2904100,,,,,,,,
2020-06-04,56.68000030517578,57.90999984741211,55.41999816894531,57.86000061035156,46.96116256713867,2883500,,,,,,,,
2020-06-05,59.900001525878906,62.869998931884766,59.900001525878906,60.779998779296875,49.331119537353516,4737400,,,,,,,,
2020-06-08,61.380001068115234,64.0,61.380001068115234,63.900001525878906,51.86343002319336,3272900,,,,,,,,
2020-06-09,62.779998779296875,62.97999954223633,60.2400016784668,60.34000015258789,48.9740104675293,2670400,,,,,,,,
2020-06-10,60.119998931884766,60.119998931884766,57.31999969482422,58.119998931884766,47.17218017578125,2521300,,,,,,,,
2020-06-11,55.16999816894531,55.959999084472656,54.02000045776367,54.45000076293945,44.693328857421875,2879800,,,,,,,,
2020-06-12,56.150001525878906,57.16999816894531,53.869998931884766,55.029998779296875,45.169403076171875,2353600,,,,,,,,
2020-06-15,53.41999816894531,56.900001525878906,53.36000061035156,56.31999969482422,46.22824478149414,3217400,,,,,,,,
2020-06-16,58.099998474121094,58.95000076293945,55.869998931884766,56.36000061035156,46.26108169555664,2340800,,,,,,,,
2020-06-17,56.2599983215332,56.599998474121094,55.189998626708984,55.38999938964844,45.46488952636719,1693700,,,,,,,,
2020-06-18,54.45000076293945,55.709999084472656,54.20000076293945,55.41999816894531,45.48951721191406,2130800,,,,,,,,
2020-06-19,56.56999969482422,56.970001220703125,53.33000183105469,53.33000183105469,43.77402114868164,9272700,,,,,,,,
2020-06-22,53.02000045776367,53.369998931884766,51.77000045776367,52.7599983215332,43.306148529052734,2868100,,,,,,,,
2020-06-23,53.54999923706055,54.70000076293945,53.029998779296875,54.099998474121094,44.406044006347656,3605400,,,,,,,,
2020-06-24,53.369998931884766,53.63999938964844,52.0099983215332,52.45000076293945,43.051700592041016,2753100,,,,,,,,
2020-06-25,52.02000045776367,53.20000076293945,51.06999969482422,52.79999923706055,43.33898162841797,3319200,,,,,,,,
2020-06-26,52.52000045776367,52.93000030517578,51.25,52.779998779296875,43.322566986083984,4731100,,,,,,,,
2020-06-29,53.209999084472656,55.279998779296875,53.130001068115234,54.290000915527344,44.56199264526367,2924000,,,,,,,,
2020-06-30,54.27000045776367,55.04999923706055,53.88999938964844,54.599998474121094,44.81644821166992,2381400,,,,,,,,
2020-07-01,54.459999084472656,56.0,54.20000076293945,54.540000915527344,44.76720428466797,2206200,,,,,,,,
2020-07-02,55.5099983215332,55.939998626708984,54.36000061035156,54.61000061035156,44.82465362548828,1689100,,,,,,,,
2020-07-06,55.619998931884766,55.93000030517578,54.599998474121094,55.2599983215332,45.358184814453125,1540000,,,,,,,,
2020-07-07,54.650001525878906,55.720001220703125,54.119998931884766,55.709999084472656,45.727542877197266,2534100,,,,,,,,
2020-07-08,55.459999084472656,55.4900016784668,53.11000061035156,53.599998474121094,43.995628356933594,3267100,,,,,,,,
2020-07-09,53.439998626708984,53.59000015258789,50.869998931884766,51.65999984741211,42.403255462646484,2627800,,,,,,,,
2020-07-10,51.68000030517578,54.31999969482422,51.529998779296875,53.81999969482422,44.176212310791016,1708300,,,,,,,,
2020-07-13,54.27000045776367,55.459999084472656,54.06999969482422,54.529998779296875,44.75898742675781,1953900,,,,,,,,
2020-07-14,54.310001373291016,55.27000045776367,53.81999969482422,54.86000061035156,45.02985763549805,1429200,,,,,,,,
2020-07-15,56.0,56.619998931884766,55.29999923706055,56.22999954223633,46.15437698364258,1740100,,,,,,,,
2020-07-16,56.02000045776367,56.97999954223633,55.43000030517578,56.25,46.17079162597656,1352900,,,,,,,,
2020-07-17,56.22999954223633,56.310001373291016,55.029998779296875,55.689998626708984,45.71113204956055,1517600,,,,,,,,
2020-07-20,55.220001220703125,55.220001220703125,53.04999923706055,53.970001220703125,44.29933166503906,1712100,,,,,,,,
2020-07-21,54.13999938964844,55.41999816894531,54.0099983215332,54.5,44.734375,1283100,,,,,,,,
2020-07-22,54.369998931884766,55.290000915527344,54.130001068115234,54.97999954223633,45.12835693359375,1412000,,,,,,,,
2020-07-23,57.06999969482422,57.72999954223633,55.90999984741211,56.33000183105469,46.236454010009766,2647300,,,,,,,,
2020-07-24,56.61000061035156,57.720001220703125,55.650001525878906,56.560001373291016,46.42524719238281,2397600,,,,,,,,
2020-07-27,56.119998931884766,57.45000076293945,55.7599983215332,57.0099983215332,46.79460144042969,3765100,,,,,,,,
2020-07-28,53.0,55.2599983215332,52.25,54.65999984741211,44.86568832397461,5147800,,,,,,,,
2020-07-29,54.65999984741211,55.5099983215332,53.75,54.02000045776367,44.34037780761719,5704600,,,,,,,,
2020-07-30,53.38999938964844,53.650001525878906,52.38999938964844,53.2599983215332,43.716552734375,2506700,,,,,,,,
2020-07-31,53.38999938964844,53.79999923706055,52.22999954223633,53.72999954223633,44.10234451293945,3417000,,,,,,,,
2020-08-03,53.84000015258789,54.58000183105469,53.20000076293945,53.70000076293945,44.07771301269531,2273000,,,,,,,,
2020-08-04,53.45000076293945,54.06999969482422,52.970001220703125,53.13999938964844,43.61806106567383,1988000,,,,,,,,
2020-08-05,53.619998931884766,53.880001068115234,52.54999923706055,52.70000076293945,43.25690460205078,2426300,,,,,,,,
2020-08-06,52.5,53.95000076293945,52.43000030517578,53.68000030517578,44.06129837036133,2069200,,,,,,,,
2020-08-07,53.16999816894531,53.29999923706055,52.459999084472656,53.27000045776367,43.724761962890625,1817500,,,,,,,,
2020-08-10,53.459999084472656,55.2599983215332,53.33000183105469,55.0099983215332,45.152976989746094,2002500,,,,,,,,
2020-08-11,55.869998931884766,57.369998931884766,55.599998474121094,55.7400016784668,45.75217056274414,1690100,,,,,,,,
2020-08-12,56.11000061035156,56.310001373291016,54.08000183105469,54.150001525878906,44.44708251953125,1753000,,,,,,,,
2020-08-13,53.63999938964844,54.709999084472656,53.369998931884766,54.31999969482422,44.586612701416016,1256700,,,,,,,,
2020-08-14,53.939998626708984,55.369998931884766,53.939998626708984,54.849998474121094,45.02165222167969,1118400,,,,,,,,
2020-08-17,54.70000076293945,54.959999084472656,53.5099983215332,53.83000183105469,44.184425354003906,1962800,,,,,,,,
2020-08-18,53.81999969482422,54.619998931884766,53.5,54.119998931884766,44.42245864868164,1499200,,,,,,,,
2020-08-19,54.029998779296875,54.72999954223633,53.529998779296875,53.72999954223633,44.10234451293945,1075900,,,,,,,,
2020-08-20,53.41999816894531,53.630001068115234,52.83000183105469,52.86000061035156,43.38822555541992,1251500,,,,,,,,
2020-08-21,52.779998779296875,52.97999954223633,51.900001525878906,52.54999923706055,43.133785247802734,1960500,,,,,,,,
2020-08-24,52.709999084472656,54.709999084472656,52.349998474121094,54.4900016784668,44.726158142089844,1712200,,,,,,,,
2020-08-25,54.5,54.97999954223633,53.209999084472656,53.79999923706055,44.159793853759766,1083400,,,,,,,,
2020-08-26,53.56999969482422,54.0,52.81999969482422,53.65999984741211,44.04488754272461,1562100,,,,,,,,
2020-08-27,54.06999969482422,55.619998931884766,54.06999969482422,54.959999084472656,45.11193084716797,1839300,,,,,,,,
2020-08-28,54.97999954223633,55.2599983215332,54.279998779296875,55.11000061035156,45.23505401611328,1051800,,,,,,,,
2020-08-31,55.04999923706055,55.27000045776367,54.0099983215332,54.09000015258789,44.397830963134766,1704800,,,,,,,,
2020-09-01,53.720001220703125,53.849998474121094,52.9900016784668,53.02000045776367,43.51955795288086,1676800,,,,,,,,
2020-09-02,52.93000030517578,54.290000915527344,52.7599983215332,53.93000030517578,44.26649856567383,1719600,,,,,,,,
2020-09-03,54.540000915527344,55.95000076293945,53.63999938964844,54.290000915527344,44.56199264526367,1939300,,,,,,,,
2020-09-04,54.560001373291016,55.310001373291016,53.75,54.08000183105469,44.389625549316406,1320700,,,,,,,,
2020-09-08,53.970001220703125,54.34000015258789,53.34000015258789,53.83000183105469,44.184425354003906,1728500,,,,,,,,
2020-09-09,53.7400016784668,54.16999816894531,52.97999954223633,53.0,43.503143310546875,1387700,,,,,,,,
2020-09-10,53.0099983215332,53.619998931884766,51.58000183105469,51.79999923706055,42.51816940307617,1729100,,,,,,,,
2020-09-11,51.84000015258789,52.54999923706055,51.5099983215332,52.31999969482422,42.94498062133789,1517500,,,,,,,,
2020-09-14,52.900001525878906,54.560001373291016,52.540000915527344,53.83000183105469,44.184425354003906,1594800,,,,,,,,
2020-09-15,53.869998931884766,54.7599983215332,53.13999938964844,53.709999084472656,44.08591842651367,1927500,,,,,,,,
2020-09-16,54.06999969482422,55.18000030517578,53.650001525878906,53.91999816894531,44.258296966552734,2187600,,,,,,,,
2020-09-17,53.27000045776367,54.16999816894531,52.95000076293945,53.59000015258789,43.987422943115234,1799400,,,,,,,,
2020-09-18,52.58000183105469,53.380001068115234,51.41999816894531,51.54999923706055,42.832489013671875,3107100,,,,,,,,
2020-09-21,50.59000015258789,50.849998474121094,48.93000030517578,49.25,40.92142868041992,3091300,,,,,,,,
2020-09-22,49.33000183105469,50.040000915527344,49.09000015258789,49.709999084472656,41.30364990234375,1791700,,,,,,,,
2020-09-23,49.83000183105469,50.790000915527344,48.70000076293945,48.810001373291016,40.55583953857422,2032200,,,,,,,,
2020-09-24,48.81999969482422,49.56999969482422,48.0,48.900001525878906,40.630619049072266,1381200,,,,,,,,
2020-09-25,48.4900016784668,49.25,48.13999938964844,49.150001525878906,40.83833312988281,1422900,,,,,,,,
2020-09-28,49.91999816894531,50.290000915527344,49.40999984741211,49.63999938964844,41.245479583740234,1692100,,,,,,,,
2020-09-29,49.529998779296875,49.93000030517578,48.529998779296875,48.849998474121094,40.58907699584961,1470700,,,,,,,,
2020-09-30,49.18000030517578,49.97999954223633,48.93000030517578,49.5,41.1291618347168,1842500,,,,,,,,
2020-10-01,49.650001525878906,49.90999984741211,49.040000915527344,49.56999969482422,41.18731689453125,1618200,,,,,,,,
2020-10-02,48.970001220703125,51.599998474121094,48.810001373291016,51.33000183105469,42.649681091308594,1653600,,,,,,,,
2020-10-05,51.75,52.45000076293945,51.13999938964844,51.70000076293945,42.95711135864258,1726000,,,,,,,,
2020-10-06,52.18000030517578,52.75,51.040000915527344,51.220001220703125,42.55828857421875,1750300,,,,,,,,
2020-10-07,51.709999084472656,52.5099983215332,51.4900016784668,52.150001525878906,43.331016540527344,1518300,,,,,,,,
2020-10-08,52.72999954223633,53.209999084472656,52.4900016784668,53.150001525878906,44.16191101074219,1941100,,,,,,,,
2020-10-09,53.52000045776367,53.75,52.380001068115234,52.470001220703125,43.59690856933594,2161100,,,,,,,,
2020-10-12,53.209999084472656,53.83000183105469,52.83000183105469,53.45000076293945,44.41118240356445,2570600,,,,,,,,
2020-10-13,53.560001373291016,53.88999938964844,52.709999084472656,52.86000061035156,43.92094802856445,2054700,,,,,,,,
2020-10-14,52.529998779296875,53.560001373291016,52.529998779296875,53.18000030517578,44.18684768676758,2147000,,,,,,,,
2020-10-15,52.11000061035156,53.029998779296875,50.939998626708984,52.790000915527344,43.86279296875,1850400,,,,,,,,
2020-10-16,52.72999954223633,52.90999984741211,51.68000030517578,52.47999954223633,43.6052131652832,1748300,,,,,,,,
2020-10-19,52.56999969482422,52.61000061035156,50.65999984741211,50.84000015258789,42.242549896240234,1563700,,,,,,,,
2020-10-20,51.45000076293945,51.560001373291016,50.81999969482422,51.150001525878906,42.5001335144043,1464600,,,,,,,,
2020-10-21,51.290000915527344,52.15999984741211,50.560001373291016,51.5,42.79093551635742,2136400,,,,,,,,
2020-10-22,51.79999923706055,52.0,50.72999954223633,51.58000183105469,42.85741424560547,2141000,,,,,,,,
2020-10-23,52.22999954223633,52.779998779296875,51.81999969482422,52.720001220703125,43.80462646484375,2293900,,,,,,,,
2020-10-26,52.29999923706055,52.33000183105469,50.869998931884766,51.2400016784668,42.57490921020508,2665200,,,,,,,,
2020-10-27,53.0,53.0,48.47999954223633,48.81999969482422,40.564151763916016,6550400,,,,,,,,
2020-10-28,48.099998474121094,48.599998474121094,45.959999084472656,46.09000015258789,38.29581069946289,3626600,,,,,,,,
2020-10-29,45.72999954223633,46.38999938964844,44.5,45.79999923706055,38.05485534667969,4168400,,,,,,,,
2020-10-30,45.75,47.400001525878906,45.689998626708984,47.20000076293945,39.218101501464844,3068200,,,,,,,,
2020-11-02,47.959999084472656,49.209999084472656,47.65999984741211,48.720001220703125,40.48105239868164,2848500,,,,,,,,
2020-11-03,49.599998474121094,50.95000076293945,49.290000915527344,50.04999923706055,41.586151123046875,3219500,,,,,,,,
2020-11-04,49.77000045776367,49.77000045776367,47.619998931884766,47.84000015258789,39.74987030029297,3756100,,,,,,,,
2020-11-05,48.36000061035156,49.97999954223633,48.040000915527344,49.31999969482422,40.979591369628906,2040700,,,,,,,,
2020-11-06,49.2400016784668,49.66999816894531,48.04999923706055,48.36000061035156,40.18193054199219,2120800,,,,,,,,
2020-11-09,52.560001373291016,56.90999984741211,52.459999084472656,55.4900016784668,46.106201171875,6214800,,,,,,,,
2020-11-10,56.18000030517578,57.41999816894531,55.61000061035156,57.0,47.36084747314453,5467900,,,,,,,,
2020-11-11,57.15999984741211,57.790000915527344,56.33000183105469,57.22999954223633,47.55194854736328,4448300,,,,,,,,
2020-11-12,56.45000076293945,57.22999954223633,55.77000045776367,56.22999954223633,46.7210578918457,5381700,,,,,,,,
2020-11-13,56.72999954223633,58.40999984741211,56.650001525878906,58.36000061035156,48.49085235595703,2410100,,,,,,,,
2020-11-16,60.7400016784668,61.959999084472656,59.95000076293945,61.880001068115234,51.41559600830078,3680200,,,,,,,,
2020-11-17,61.0,62.310001373291016,60.720001220703125,61.84000015258789,51.382362365722656,2070800,,,,,,,,
2020-11-18,61.61000061035156,61.72999954223633,59.68000030517578,59.70000076293945,49.604251861572266,2971700,,,,,,,,
2020-11-19,59.29999923706055,59.540000915527344,58.119998931884766,59.38999938964844,49.346675872802734,1684600,,,,,,,,
2020-11-20,59.06999969482422,59.81999969482422,58.84000015258789,59.650001525878906,49.562713623046875,1693600,,,,,,,,
2020-11-23,60.27000045776367,61.470001220703125,59.61000061035156,61.099998474121094,50.76749801635742,1679700,,,,,,,,
2020-11-24,62.16999816894531,65.12000274658203,62.0,64.44000244140625,53.54267501831055,4414700,,,,,,,,
2020-11-25,63.43000030517578,64.55000305175781,63.349998474121094,64.16999816894531,53.31834030151367,2841500,,,,,,,,
2020-11-27,63.63999938964844,64.2699966430664,62.97999954223633,63.0,52.34619903564453,1525600,,,,,,,,
2020-11-30,63.0,63.95000076293945,62.560001373291016,63.0,52.34619903564453,4237900,,,,,,,,
2020-12-01,63.88999938964844,64.81999969482422,62.849998474121094,63.369998931884766,52.653629302978516,2243100,,,,,,,,
2020-12-02,63.41999816894531,64.19000244140625,63.150001525878906,63.66999816894531,52.90289306640625,2093000,,,,,,,,
2020-12-03,64.22000122070312,65.4800033569336,63.849998474121094,65.05999755859375,54.057830810546875,2173600,,,,,,,,
2020-12-04,65.30000305175781,65.80000305175781,64.73999786376953,64.98999786376953,53.99967575073242,1997200,,,,,,,,
2020-12-07,64.56999969482422,64.87999725341797,64.0,64.30000305175781,53.426361083984375,2142400,,,,,,,,
2020-12-08,63.77000045776367,64.69999694824219,63.68000030517578,64.6500015258789,53.7171630859375,1593000,,,,,,,,
2020-12-09,64.86000061035156,65.2300033569336,64.05000305175781,64.36000061035156,53.47621154785156,1749500,,,,,,,,
