date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FMCCN')","('high', 'FMCCN')","('low', 'FMCCN')","('close', 'FMCCN')","('adj_close', 'FMCCN')","('volume', 'FMCCN')","('currency', '')"
2020-02-19,16.5,16.5,16.5,16.5,16.5,0,,,,,,,,
2020-02-20,16.5,16.5,16.5,16.5,16.5,0,,,,,,,,
2020-02-21,16.5,16.5,16.5,16.5,16.5,0,,,,,,,,
2020-02-24,16.25,16.25,16.25,16.25,16.25,500,,,,,,,,
2020-02-25,16.030000686645508,16.100000381469727,15.8100004196167,16.100000381469727,16.100000381469727,6500,,,,,,,,
2020-02-26,16.100000381469727,16.100000381469727,16.100000381469727,16.100000381469727,16.100000381469727,0,,,,,,,,
2020-02-27,15.899999618530273,16.1200008392334,15.800000190734863,15.850000381469727,15.850000381469727,4900,,,,,,,,
2020-02-28,15.5,15.5,15.5,15.5,15.5,400,,,,,,,,
2020-03-02,15.0,15.0,15.0,15.0,15.0,500,,,,,,,,
2020-03-03,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2020-03-04,14.630000114440918,14.630000114440918,14.630000114440918,14.630000114440918,14.630000114440918,700,,,,,,,,
2020-03-05,14.600000381469727,14.600000381469727,14.5,14.5,14.5,1700,,,,,,,,
2020-03-06,14.260000228881836,14.260000228881836,14.0,14.0,14.0,1200,,,,,,,,
2020-03-09,13.75,13.75,12.010000228881836,12.010000228881836,12.010000228881836,1100,,,,,,,,
2020-03-10,11.800000190734863,11.800000190734863,11.800000190734863,11.800000190734863,11.800000190734863,500,,,,,,,,
2020-03-11,11.75,11.75,11.130000114440918,11.130000114440918,11.130000114440918,2200,,,,,,,,
2020-03-12,10.649999618530273,10.649999618530273,10.149999618530273,10.5,10.5,400,,,,,,,,
2020-03-13,10.0,10.350000381469727,10.0,10.350000381469727,10.350000381469727,2300,,,,,,,,
2020-03-16,9.300000190734863,9.300000190734863,9.300000190734863,9.300000190734863,9.300000190734863,500,,,,,,,,
2020-03-17,9.010000228881836,9.010000228881836,9.0,9.0,9.0,500,,,,,,,,
2020-03-18,8.550000190734863,8.550000190734863,7.0,7.0,7.0,600,,,,,,,,
2020-03-19,7.0,7.75,7.0,7.75,7.75,2200,,,,,,,,
2020-03-20,7.010000228881836,8.0,6.5,6.5,6.5,4500,,,,,,,,
2020-03-23,7.5,7.5,7.5,7.5,7.5,100,,,,,,,,
2020-03-24,7.5,7.5,7.5,7.5,7.5,0,,,,,,,,
2020-03-25,7.5,7.5,7.5,7.5,7.5,0,,,,,,,,
2020-03-26,8.75,8.760000228881836,8.75,8.75,8.75,600,,,,,,,,
2020-03-27,8.0,8.0,8.0,8.0,8.0,200,,,,,,,,
2020-03-30,8.0,8.0,8.0,8.0,8.0,0,,,,,,,,
2020-03-31,8.0,8.0,8.0,8.0,8.0,2000,,,,,,,,
2020-04-01,8.0,8.0,8.0,8.0,8.0,0,,,,,,,,
2020-04-02,7.0,7.0,7.0,7.0,7.0,100,,,,,,,,
2020-04-03,6.400000095367432,6.5,6.150000095367432,6.5,6.5,1600,,,,,,,,
2020-04-06,7.0,7.230000019073486,7.0,7.099999904632568,7.099999904632568,3600,,,,,,,,
2020-04-07,7.5,8.0,7.5,8.0,8.0,1400,,,,,,,,
2020-04-08,9.0,9.0,8.510000228881836,8.510000228881836,8.510000228881836,200,,,,,,,,
2020-04-09,9.0,9.359999656677246,9.0,9.359999656677246,9.359999656677246,1500,,,,,,,,
2020-04-13,9.4399995803833,9.4399995803833,9.4399995803833,9.4399995803833,9.4399995803833,800,,,,,,,,
2020-04-14,9.539999961853027,9.550000190734863,9.539999961853027,9.550000190734863,9.550000190734863,400,,,,,,,,
2020-04-15,9.010000228881836,9.010000228881836,9.0,9.0,9.0,300,,,,,,,,
2020-04-16,9.0,9.0,9.0,9.0,9.0,0,,,,,,,,
2020-04-17,9.470000267028809,9.75,9.350000381469727,9.75,9.75,2000,,,,,,,,
2020-04-20,9.75,9.75,9.75,9.75,9.75,0,,,,,,,,
2020-04-21,9.75,9.75,9.75,9.75,9.75,0,,,,,,,,
2020-04-22,9.75,9.75,9.75,9.75,9.75,0,,,,,,,,
2020-04-23,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,1700,,,,,,,,
2020-04-24,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,0,,,,,,,,
2020-04-27,8.850000381469727,9.050000190734863,8.850000381469727,9.050000190734863,9.050000190734863,200,,,,,,,,
2020-04-28,8.989999771118164,8.989999771118164,8.989999771118164,8.989999771118164,8.989999771118164,500,,,,,,,,
2020-04-29,9.0,9.0,8.720000267028809,8.720000267028809,8.720000267028809,800,,,,,,,,
2020-04-30,8.720000267028809,8.720000267028809,8.720000267028809,8.720000267028809,8.720000267028809,0,,,,,,,,
2020-05-01,8.720000267028809,8.720000267028809,8.720000267028809,8.720000267028809,8.720000267028809,0,,,,,,,,
2020-05-04,8.420000076293945,9.5,8.420000076293945,9.5,9.5,6800,,,,,,,,
2020-05-05,9.5,9.5,9.449999809265137,9.5,9.5,1100,,,,,,,,
2020-05-06,8.510000228881836,8.510000228881836,8.510000228881836,8.510000228881836,8.510000228881836,100,,,,,,,,
2020-05-07,9.199999809265137,9.350000381469727,9.199999809265137,9.350000381469727,9.350000381469727,1600,,,,,,,,
2020-05-08,9.699999809265137,9.899999618530273,9.520000457763672,9.520000457763672,9.520000457763672,1000,,,,,,,,
2020-05-11,9.600000381469727,9.899999618530273,9.600000381469727,9.899999618530273,9.899999618530273,700,,,,,,,,
2020-05-12,9.899999618530273,10.100000381469727,9.899999618530273,10.0600004196167,10.0600004196167,500,,,,,,,,
2020-05-13,10.010000228881836,10.010000228881836,9.75,9.75,9.75,500,,,,,,,,
2020-05-14,9.75,9.75,9.75,9.75,9.75,0,,,,,,,,
2020-05-15,9.75,9.75,9.75,9.75,9.75,0,,,,,,,,
2020-05-18,9.649999618530273,10.0,9.649999618530273,9.75,9.75,1100,,,,,,,,
2020-05-19,10.489999771118164,12.050000190734863,10.489999771118164,12.0,12.0,11900,,,,,,,,
2020-05-20,12.5,12.5,11.880000114440918,12.0,12.0,2700,,,,,,,,
2020-05-21,12.550000190734863,13.0,12.5,12.5,12.5,3300,,,,,,,,
2020-05-22,12.25,12.260000228881836,12.0,12.0,12.0,300,,,,,,,,
2020-05-26,12.470000267028809,12.470000267028809,12.470000267028809,12.470000267028809,12.470000267028809,100,,,,,,,,
2020-05-27,12.25,12.25,12.25,12.25,12.25,200,,,,,,,,
2020-05-28,12.25,12.25,12.25,12.25,12.25,0,,,,,,,,
2020-05-29,12.25,12.25,12.25,12.25,12.25,0,,,,,,,,
2020-06-01,12.25,12.25,12.25,12.25,12.25,0,,,,,,,,
2020-06-02,11.760000228881836,11.760000228881836,11.75,11.75,11.75,2900,,,,,,,,
2020-06-03,12.0,12.0,12.0,12.0,12.0,1000,,,,,,,,
2020-06-04,12.0,12.0,12.0,12.0,12.0,0,,,,,,,,
2020-06-05,12.0,12.0,12.0,12.0,12.0,0,,,,,,,,
2020-06-08,12.0,12.0,12.0,12.0,12.0,0,,,,,,,,
2020-06-09,12.170000076293945,12.170000076293945,12.170000076293945,12.170000076293945,12.170000076293945,200,,,,,,,,
2020-06-10,12.170000076293945,12.170000076293945,12.170000076293945,12.170000076293945,12.170000076293945,0,,,,,,,,
2020-06-11,12.020000457763672,12.020000457763672,12.0,12.0,12.0,2400,,,,,,,,
2020-06-12,12.0,12.0,12.0,12.0,12.0,0,,,,,,,,
2020-06-15,12.0,12.0,12.0,12.0,12.0,0,,,,,,,,
2020-06-16,11.899999618530273,12.75,11.899999618530273,12.029999732971191,12.029999732971191,4600,,,,,,,,
2020-06-17,12.029999732971191,12.029999732971191,12.029999732971191,12.029999732971191,12.029999732971191,0,,,,,,,,
2020-06-18,12.020000457763672,12.170000076293945,12.0,12.170000076293945,12.170000076293945,500,,,,,,,,
2020-06-19,11.369999885559082,11.699999809265137,11.0,11.199999809265137,11.199999809265137,10700,,,,,,,,
2020-06-22,10.699999809265137,10.800000190734863,10.600000381469727,10.800000190734863,10.800000190734863,900,,,,,,,,
2020-06-23,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,,,,,,,,
2020-06-24,11.0,11.25,10.75,10.75,10.75,8100,,,,,,,,
2020-06-25,11.25,11.25,11.25,11.25,11.25,100,,,,,,,,
2020-06-26,11.010000228881836,11.010000228881836,11.0,11.0,11.0,1100,,,,,,,,
2020-06-29,10.800000190734863,11.649999618530273,10.800000190734863,11.649999618530273,11.649999618530273,1700,,,,,,,,
2020-06-30,11.649999618530273,11.649999618530273,11.649999618530273,11.649999618530273,11.649999618530273,0,,,,,,,,
2020-07-01,11.619999885559082,11.619999885559082,11.619999885559082,11.619999885559082,11.619999885559082,100,,,,,,,,
2020-07-02,12.0,12.0,11.75,11.75,11.75,900,,,,,,,,
2020-07-06,11.75,12.0,11.5,11.5,11.5,2000,,,,,,,,
2020-07-07,11.770000457763672,11.770000457763672,11.75,11.75,11.75,400,,,,,,,,
2020-07-08,11.970000267028809,12.100000381469727,11.970000267028809,12.0,12.0,2100,,,,,,,,
2020-07-09,12.25,12.399999618530273,12.25,12.25,12.25,900,,,,,,,,
2020-07-10,13.0,13.25,13.0,13.25,13.25,1600,,,,,,,,
2020-07-13,13.510000228881836,13.510000228881836,13.510000228881836,13.510000228881836,13.510000228881836,1000,,,,,,,,
2020-07-14,14.0,14.25,13.90999984741211,14.25,14.25,2000,,,,,,,,
2020-07-15,14.180000305175781,14.25,14.149999618530273,14.149999618530273,14.149999618530273,3100,,,,,,,,
2020-07-16,14.149999618530273,14.149999618530273,14.149999618530273,14.149999618530273,14.149999618530273,0,,,,,,,,
2020-07-17,13.819999694824219,13.819999694824219,13.779999732971191,13.779999732971191,13.779999732971191,400,,,,,,,,
2020-07-20,13.680000305175781,13.829999923706055,13.65999984741211,13.65999984741211,13.65999984741211,300,,,,,,,,
2020-07-21,13.65999984741211,13.65999984741211,13.65999984741211,13.65999984741211,13.65999984741211,0,,,,,,,,
2020-07-22,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,100,,,,,,,,
2020-07-23,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,0,,,,,,,,
2020-07-24,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,0,,,,,,,,
2020-07-27,13.25,13.25,13.25,13.25,13.25,400,,,,,,,,
2020-07-28,12.960000038146973,13.25,12.949999809265137,12.949999809265137,12.949999809265137,1000,,,,,,,,
2020-07-29,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,0,,,,,,,,
2020-07-30,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,0,,,,,,,,
2020-07-31,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,0,,,,,,,,
2020-08-03,12.989999771118164,12.989999771118164,12.989999771118164,12.989999771118164,12.989999771118164,100,,,,,,,,
2020-08-04,12.989999771118164,12.989999771118164,12.989999771118164,12.989999771118164,12.989999771118164,0,,,,,,,,
2020-08-05,12.989999771118164,12.989999771118164,12.989999771118164,12.989999771118164,12.989999771118164,0,,,,,,,,
2020-08-06,13.0,13.0,13.0,13.0,13.0,200,,,,,,,,
2020-08-07,13.0,13.0,13.0,13.0,13.0,500,,,,,,,,
2020-08-10,13.0,13.0,13.0,13.0,13.0,0,,,,,,,,
2020-08-11,13.0,13.0,13.0,13.0,13.0,0,,,,,,,,
2020-08-12,13.0,13.0,13.0,13.0,13.0,0,,,,,,,,
2020-08-13,13.0,13.0,13.0,13.0,13.0,200,,,,,,,,
2020-08-14,13.0,13.0,13.0,13.0,13.0,100,,,,,,,,
2020-08-17,13.25,13.25,13.25,13.25,13.25,100,,,,,,,,
2020-08-18,13.25,14.0,13.25,13.850000381469727,13.850000381469727,800,,,,,,,,
2020-08-19,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,100,,,,,,,,
2020-08-20,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,0,,,,,,,,
2020-08-21,13.899999618530273,13.899999618530273,13.430000305175781,13.430000305175781,13.430000305175781,1600,,,,,,,,
2020-08-24,13.430000305175781,13.430000305175781,13.430000305175781,13.430000305175781,13.430000305175781,0,,,,,,,,
2020-08-25,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,1000,,,,,,,,
2020-08-26,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,0,,,,,,,,
2020-08-27,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,0,,,,,,,,
2020-08-28,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,0,,,,,,,,
2020-08-31,13.899999618530273,14.210000038146973,13.5,14.210000038146973,14.210000038146973,3100,,,,,,,,
2020-09-01,14.020000457763672,14.020000457763672,14.0,14.0,14.0,800,,,,,,,,
2020-09-02,14.0,14.0,14.0,14.0,14.0,0,,,,,,,,
2020-09-03,14.0,14.0,14.0,14.0,14.0,0,,,,,,,,
2020-09-04,14.0,14.0,14.0,14.0,14.0,0,,,,,,,,
2020-09-08,13.890000343322754,13.890000343322754,13.890000343322754,13.890000343322754,13.890000343322754,200,,,,,,,,
2020-09-09,13.890000343322754,13.890000343322754,13.890000343322754,13.890000343322754,13.890000343322754,0,,,,,,,,
2020-09-10,13.890000343322754,13.890000343322754,13.890000343322754,13.890000343322754,13.890000343322754,0,,,,,,,,
2020-09-11,12.899999618530273,12.899999618530273,12.899999618530273,12.899999618530273,12.899999618530273,300,,,,,,,,
2020-09-14,13.489999771118164,13.489999771118164,13.489999771118164,13.489999771118164,13.489999771118164,1000,,,,,,,,
2020-09-15,12.779999732971191,12.779999732971191,12.5,12.5,12.5,900,,,,,,,,
2020-09-16,12.5,12.5,12.5,12.5,12.5,0,,,,,,,,
2020-09-17,12.300000190734863,12.369999885559082,11.960000038146973,11.960000038146973,11.960000038146973,2800,,,,,,,,
2020-09-18,11.770000457763672,11.770000457763672,11.75,11.75,11.75,6500,,,,,,,,
2020-09-21,11.75,11.75,11.75,11.75,11.75,0,,,,,,,,
2020-09-22,11.75,11.75,11.75,11.75,11.75,900,,,,,,,,
2020-09-23,11.760000228881836,12.399999618530273,11.760000228881836,12.399999618530273,12.399999618530273,200,,,,,,,,
2020-09-24,11.699999809265137,11.949999809265137,11.699999809265137,11.9399995803833,11.9399995803833,3800,,,,,,,,
2020-09-25,11.670000076293945,12.199999809265137,11.670000076293945,12.0,12.0,7300,,,,,,,,
2020-09-28,12.470000267028809,12.470000267028809,12.470000267028809,12.470000267028809,12.470000267028809,200,,,,,,,,
2020-09-29,12.470000267028809,12.5,12.260000228881836,12.260000228881836,12.260000228881836,1600,,,,,,,,
2020-09-30,12.5,12.609999656677246,12.5,12.5,12.5,2800,,,,,,,,
2020-10-01,12.859999656677246,12.890000343322754,12.800000190734863,12.800000190734863,12.800000190734863,700,,,,,,,,
2020-10-02,12.300000190734863,12.449999809265137,11.899999618530273,12.100000381469727,12.100000381469727,3300,,,,,,,,
2020-10-05,12.0,12.170000076293945,12.0,12.149999618530273,12.149999618530273,1800,,,,,,,,
2020-10-06,12.149999618530273,12.149999618530273,12.149999618530273,12.149999618530273,12.149999618530273,0,,,,,,,,
2020-10-07,12.390000343322754,12.390000343322754,12.390000343322754,12.390000343322754,12.390000343322754,300,,,,,,,,
2020-10-08,12.399999618530273,12.399999618530273,12.210000038146973,12.300000190734863,12.300000190734863,1300,,,,,,,,
2020-10-09,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,100,,,,,,,,
2020-10-12,12.220000267028809,12.220000267028809,12.199999809265137,12.199999809265137,12.199999809265137,300,,,,,,,,
2020-10-13,12.130000114440918,12.449999809265137,12.109999656677246,12.430000305175781,12.430000305175781,6600,,,,,,,,
2020-10-14,12.300000190734863,12.479999542236328,12.300000190734863,12.479999542236328,12.479999542236328,3200,,,,,,,,
2020-10-15,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,200,,,,,,,,
2020-10-16,12.350000381469727,12.390000343322754,12.25,12.25,12.25,3000,,,,,,,,
2020-10-19,12.5,12.5,12.0,12.149999618530273,12.149999618530273,5000,,,,,,,,
2020-10-20,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,100,,,,,,,,
2020-10-21,12.270000457763672,12.270000457763672,12.0,12.0,12.0,5400,,,,,,,,
2020-10-22,12.0,12.0,12.0,12.0,12.0,0,,,,,,,,
2020-10-23,12.0,12.180000305175781,12.0,12.0,12.0,2400,,,,,,,,
2020-10-26,12.050000190734863,12.100000381469727,11.949999809265137,12.0,12.0,3500,,,,,,,,
2020-10-27,12.149999618530273,12.199999809265137,12.0,12.0,12.0,1800,,,,,,,,
2020-10-28,12.0,12.149999618530273,11.920000076293945,11.920000076293945,11.920000076293945,3700,,,,,,,,
2020-10-29,11.899999618530273,11.899999618530273,11.649999618530273,11.649999618530273,11.649999618530273,300,,,,,,,,
2020-10-30,11.649999618530273,11.649999618530273,11.649999618530273,11.649999618530273,11.649999618530273,200,,,,,,,,
2020-11-02,11.449999809265137,11.449999809265137,11.0,11.0,11.0,23500,,,,,,,,
2020-11-03,11.069999694824219,11.199999809265137,11.069999694824219,11.199999809265137,11.199999809265137,1500,,,,,,,,
2020-11-04,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,0,,,,,,,,
2020-11-05,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,200,,,,,,,,
2020-11-06,11.300000190734863,11.850000381469727,11.300000190734863,11.5,11.5,1600,,,,,,,,
2020-11-09,11.850000381469727,12.5,11.850000381469727,12.449999809265137,12.449999809265137,4500,,,,,,,,
2020-11-10,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,0,,,,,,,,
2020-11-11,12.5,12.520000457763672,12.5,12.5,12.5,300,,,,,,,,
2020-11-12,12.199999809265137,12.300000190734863,12.180000305175781,12.300000190734863,12.300000190734863,2100,,,,,,,,
2020-11-13,12.229999542236328,12.25,12.050000190734863,12.25,12.25,2300,,,,,,,,
2020-11-16,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,100,,,,,,,,
2020-11-17,11.800000190734863,12.0,11.800000190734863,12.0,12.0,8100,,,,,,,,
2020-11-18,11.600000381469727,12.100000381469727,11.600000381469727,12.0,12.0,12400,,,,,,,,
2020-11-19,12.819999694824219,14.5,12.819999694824219,14.5,14.5,8400,,,,,,,,
2020-11-20,14.5,14.5,14.0,14.489999771118164,14.489999771118164,500,,,,,,,,
2020-11-23,14.850000381469727,15.5,14.470000267028809,15.25,15.25,8000,,,,,,,,
2020-11-24,15.25,15.699999809265137,15.25,15.350000381469727,15.350000381469727,2600,,,,,,,,
2020-11-25,15.279999732971191,16.5,15.279999732971191,16.5,16.5,2400,,,,,,,,
2020-11-27,16.780000686645508,17.0,16.780000686645508,17.0,17.0,500,,,,,,,,
2020-11-30,17.25,17.5,17.25,17.5,17.5,4400,,,,,,,,
2020-12-01,17.239999771118164,17.239999771118164,16.760000228881836,17.239999771118164,17.239999771118164,1300,,,,,,,,
2020-12-02,16.68000030517578,16.68000030517578,16.280000686645508,16.280000686645508,16.280000686645508,700,,,,,,,,
2020-12-03,16.25,16.68000030517578,16.25,16.25,16.25,1400,,,,,,,,
2020-12-04,16.959999084472656,17.100000381469727,16.950000762939453,17.100000381469727,17.100000381469727,11900,,,,,,,,
2020-12-07,16.950000762939453,17.100000381469727,16.950000762939453,17.100000381469727,17.100000381469727,700,,,,,,,,
2020-12-08,16.450000762939453,16.770000457763672,16.450000762939453,16.450000762939453,16.450000762939453,500,,,,,,,,
2020-12-09,16.549999237060547,17.350000381469727,16.549999237060547,17.350000381469727,17.350000381469727,2300,,,,,,,,
2020-12-10,17.0,17.0,17.0,17.0,17.0,1300,,,,,,,,
2020-12-11,17.0,17.0,17.0,17.0,17.0,0,,,,,,,,
2020-12-14,17.0,17.0,17.0,17.0,17.0,0,,,,,,,,
2020-12-15,14.399999618530273,14.399999618530273,11.6899995803833,14.0,14.0,14000,,,,,,,,
2020-12-16,13.449999809265137,13.989999771118164,13.119999885559082,13.989999771118164,13.989999771118164,6800,,,,,,,,
2020-12-17,13.989999771118164,14.34000015258789,13.75,14.100000381469727,14.100000381469727,3400,,,,,,,,
2020-12-18,14.199999809265137,16.0,14.199999809265137,16.0,16.0,5200,,,,,,,,
2020-12-21,15.970000267028809,15.970000267028809,15.970000267028809,15.970000267028809,15.970000267028809,100,,,,,,,,
2020-12-22,15.970000267028809,15.970000267028809,15.970000267028809,15.970000267028809,15.970000267028809,0,,,,,,,,
2020-12-23,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,500,,,,,,,,
2020-12-24,15.260000228881836,15.510000228881836,14.149999618530273,14.149999618530273,14.149999618530273,1100,,,,,,,,
2020-12-28,14.149999618530273,14.979999542236328,13.600000381469727,13.760000228881836,13.760000228881836,3600,,,,,,,,
2020-12-29,13.760000228881836,13.760000228881836,13.760000228881836,13.760000228881836,13.760000228881836,0,,,,,,,,
2020-12-30,13.449999809265137,14.5,13.449999809265137,14.5,14.5,1600,,,,,,,,
2020-12-31,14.75,14.75,14.550000190734863,14.550000190734863,14.550000190734863,200,,,,,,,,
2021-01-04,13.600000381469727,13.600000381469727,13.579999923706055,13.579999923706055,13.579999923706055,800,,,,,,,,
2021-01-05,13.359999656677246,13.75,12.899999618530273,12.899999618530273,12.899999618530273,900,,,,,,,,
2021-01-06,12.5600004196167,12.5600004196167,11.5,12.149999618530273,12.149999618530273,3000,,,,,,,,
2021-01-07,11.550000190734863,11.550000190734863,11.0,11.100000381469727,11.100000381469727,1000,,,,,,,,
2021-01-08,10.5,10.75,10.5,10.649999618530273,10.649999618530273,1000,,,,,,,,
2021-01-11,10.5,10.5,10.5,10.5,10.5,300,,,,,,,,
2021-01-12,10.800000190734863,11.229999542236328,10.800000190734863,11.0,11.0,800,,,,,,,,
2021-01-13,10.5,10.5,9.670000076293945,9.800000190734863,9.800000190734863,1800,,,,,,,,
2021-01-14,10.0,10.220000267028809,9.949999809265137,9.949999809265137,9.949999809265137,800,,,,,,,,
2021-01-15,9.619999885559082,9.619999885559082,7.75,8.0,8.0,6300,,,,,,,,
2021-01-19,8.0,8.25,8.0,8.0,8.0,5600,,,,,,,,
2021-01-20,8.510000228881836,8.539999961853027,8.199999809265137,8.399999618530273,8.399999618530273,2000,,,,,,,,
2021-01-21,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,0,,,,,,,,
2021-01-22,8.380000114440918,8.399999618530273,8.0,8.34000015258789,8.34000015258789,3200,,,,,,,,
2021-01-25,8.010000228881836,8.25,7.949999809265137,8.0,8.0,2900,,,,,,,,
2021-01-26,8.34000015258789,8.34000015258789,8.34000015258789,8.34000015258789,8.34000015258789,500,,,,,,,,
2021-01-27,8.3100004196167,8.3100004196167,8.010000228881836,8.010000228881836,8.010000228881836,300,,,,,,,,
2021-01-28,8.130000114440918,8.149999618530273,7.75,7.75,7.75,1900,,,,,,,,
2021-01-29,7.71999979019165,7.880000114440918,7.539999961853027,7.880000114440918,7.880000114440918,1900,,,,,,,,
2021-02-01,7.710000038146973,7.710000038146973,7.699999809265137,7.699999809265137,7.699999809265137,1200,,,,,,,,
2021-02-02,7.869999885559082,7.869999885559082,7.869999885559082,7.869999885559082,7.869999885559082,300,,,,,,,,
2021-02-03,7.78000020980835,7.889999866485596,7.78000020980835,7.869999885559082,7.869999885559082,1100,,,,,,,,
2021-02-04,7.869999885559082,7.900000095367432,7.769999980926514,7.889999866485596,7.889999866485596,5300,,,,,,,,
2021-02-05,7.900000095367432,7.909999847412109,7.699999809265137,7.699999809265137,7.699999809265137,15400,,,,,,,,
2021-02-08,7.650000095367432,7.650000095367432,7.650000095367432,7.650000095367432,7.650000095367432,200,,,,,,,,
2021-02-09,7.550000190734863,7.650000095367432,7.550000190734863,7.650000095367432,7.650000095367432,1600,,,,,,,,
