date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FNMAO')","('high', 'FNMAO')","('low', 'FNMAO')","('close', 'FNMAO')","('adj_close', 'FNMAO')","('volume', 'FNMAO')","('currency', '')"
2020-01-02,17.5,17.5,17.5,17.5,17.5,0,,,,,,,,
2020-01-03,17.5,17.5,17.5,17.5,17.5,0,,,,,,,,
2020-01-06,17.5,17.5,17.5,17.5,17.5,0,,,,,,,,
2020-01-07,18.5,18.5,18.5,18.5,18.5,900,,,,,,,,
2020-01-08,18.5,18.5,18.5,18.5,18.5,0,,,,,,,,
2020-01-09,18.5,18.5,18.350000381469727,18.360000610351562,18.360000610351562,1100,,,,,,,,
2020-01-10,18.600000381469727,19.020000457763672,18.350000381469727,18.350000381469727,18.350000381469727,2500,,,,,,,,
2020-01-13,18.350000381469727,18.350000381469727,18.350000381469727,18.350000381469727,18.350000381469727,0,,,,,,,,
2020-01-14,18.049999237060547,18.200000762939453,17.700000762939453,17.75,17.75,5200,,,,,,,,
2020-01-15,17.75,17.75,17.75,17.75,17.75,100,,,,,,,,
2020-01-16,18.040000915527344,18.040000915527344,17.799999237060547,17.799999237060547,17.799999237060547,1100,,,,,,,,
2020-01-17,17.540000915527344,17.540000915527344,17.530000686645508,17.530000686645508,17.530000686645508,1800,,,,,,,,
2020-01-21,17.530000686645508,17.530000686645508,17.530000686645508,17.530000686645508,17.530000686645508,0,,,,,,,,
2020-01-22,19.0,19.0,19.0,19.0,19.0,500,,,,,,,,
2020-01-23,19.0,19.0,19.0,19.0,19.0,0,,,,,,,,
2020-01-24,19.0,19.0,19.0,19.0,19.0,0,,,,,,,,
2020-01-27,17.84000015258789,17.850000381469727,17.84000015258789,17.850000381469727,17.850000381469727,5000,,,,,,,,
2020-01-28,17.850000381469727,17.850000381469727,17.850000381469727,17.850000381469727,17.850000381469727,0,,,,,,,,
2020-01-29,17.25,17.5,17.0,17.329999923706055,17.329999923706055,4100,,,,,,,,
2020-01-30,17.040000915527344,17.040000915527344,17.0,17.0,17.0,600,,,,,,,,
2020-01-31,17.049999237060547,17.049999237060547,17.049999237060547,17.049999237060547,17.049999237060547,1600,,,,,,,,
2020-02-03,17.049999237060547,17.049999237060547,17.049999237060547,17.049999237060547,17.049999237060547,0,,,,,,,,
2020-02-04,17.25,17.25,16.899999618530273,17.0,17.0,8800,,,,,,,,
2020-02-05,17.100000381469727,17.299999237060547,17.0,17.049999237060547,17.049999237060547,4700,,,,,,,,
2020-02-06,17.049999237060547,17.049999237060547,16.899999618530273,16.899999618530273,16.899999618530273,800,,,,,,,,
2020-02-07,16.899999618530273,16.899999618530273,16.899999618530273,16.899999618530273,16.899999618530273,0,,,,,,,,
2020-02-10,16.899999618530273,16.899999618530273,16.899999618530273,16.899999618530273,16.899999618530273,0,,,,,,,,
2020-02-11,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,5700,,,,,,,,
2020-02-12,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,0,,,,,,,,
2020-02-13,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,0,,,,,,,,
2020-02-14,17.290000915527344,17.299999237060547,17.290000915527344,17.299999237060547,17.299999237060547,2300,,,,,,,,
2020-02-18,16.450000762939453,17.25,16.450000762939453,17.25,17.25,500,,,,,,,,
2020-02-19,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,500,,,,,,,,
2020-02-20,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,400,,,,,,,,
2020-02-21,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,0,,,,,,,,
2020-02-24,16.969999313354492,17.100000381469727,16.969999313354492,17.100000381469727,17.100000381469727,5500,,,,,,,,
2020-02-25,17.0,17.020000457763672,17.0,17.020000457763672,17.020000457763672,1400,,,,,,,,
2020-02-26,17.0,17.0,17.0,17.0,17.0,500,,,,,,,,
2020-02-27,16.649999618530273,16.649999618530273,16.5,16.5,16.5,300,,,,,,,,
2020-02-28,16.350000381469727,16.350000381469727,15.819999694824219,15.819999694824219,15.819999694824219,500,,,,,,,,
2020-03-02,15.800000190734863,15.800000190734863,15.800000190734863,15.800000190734863,15.800000190734863,500,,,,,,,,
2020-03-03,15.800000190734863,15.800000190734863,15.800000190734863,15.800000190734863,15.800000190734863,0,,,,,,,,
2020-03-04,15.9399995803833,16.059999465942383,15.9399995803833,16.059999465942383,16.059999465942383,200,,,,,,,,
2020-03-05,15.899999618530273,15.899999618530273,15.899999618530273,15.899999618530273,15.899999618530273,300,,,,,,,,
2020-03-06,15.899999618530273,15.899999618530273,15.800000190734863,15.800000190734863,15.800000190734863,200,,,,,,,,
2020-03-09,15.449999809265137,15.449999809265137,13.149999618530273,13.149999618530273,13.149999618530273,4400,,,,,,,,
2020-03-10,13.09000015258789,13.09000015258789,13.09000015258789,13.09000015258789,13.09000015258789,300,,,,,,,,
2020-03-11,13.050000190734863,13.050000190734863,12.550000190734863,12.550000190734863,12.550000190734863,800,,,,,,,,
2020-03-12,12.399999618530273,12.399999618530273,10.050000190734863,11.5,11.5,4000,,,,,,,,
2020-03-13,10.600000381469727,11.710000038146973,10.600000381469727,11.710000038146973,11.710000038146973,400,,,,,,,,
2020-03-16,10.0,10.0,9.619999885559082,9.619999885559082,9.619999885559082,700,,,,,,,,
2020-03-17,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,500,,,,,,,,
2020-03-18,9.600000381469727,9.600000381469727,7.5,8.0,8.0,1900,,,,,,,,
2020-03-19,7.739999771118164,7.739999771118164,7.739999771118164,7.739999771118164,7.739999771118164,500,,,,,,,,
2020-03-20,8.5,8.5,7.5,7.5,7.5,900,,,,,,,,
2020-03-23,7.0,7.010000228881836,6.75,7.010000228881836,7.010000228881836,2300,,,,,,,,
2020-03-24,8.5,8.5,7.690000057220459,7.690000057220459,7.690000057220459,16500,,,,,,,,
2020-03-25,8.220000267028809,8.239999771118164,8.220000267028809,8.239999771118164,8.239999771118164,1000,,,,,,,,
2020-03-26,8.989999771118164,9.800000190734863,8.989999771118164,9.699999809265137,9.699999809265137,2300,,,,,,,,
2020-03-27,9.010000228881836,9.010000228881836,9.010000228881836,9.010000228881836,9.010000228881836,400,,,,,,,,
2020-03-30,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,200,,,,,,,,
2020-03-31,9.5,9.5,9.5,9.5,9.5,500,,,,,,,,
2020-04-01,8.600000381469727,8.600000381469727,8.5,8.5,8.5,700,,,,,,,,
2020-04-02,8.5,8.5,8.5,8.5,8.5,0,,,,,,,,
2020-04-03,8.260000228881836,8.260000228881836,7.619999885559082,7.619999885559082,7.619999885559082,1400,,,,,,,,
2020-04-06,7.980000019073486,8.0,7.980000019073486,8.0,8.0,400,,,,,,,,
2020-04-07,8.0,9.0,8.0,8.949999809265137,8.949999809265137,2000,,,,,,,,
2020-04-08,9.699999809265137,9.850000381469727,9.489999771118164,9.489999771118164,9.489999771118164,700,,,,,,,,
2020-04-09,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,100,,,,,,,,
2020-04-13,10.449999809265137,10.449999809265137,10.25,10.25,10.25,200,,,,,,,,
2020-04-14,10.399999618530273,10.399999618530273,10.300000190734863,10.300000190734863,10.300000190734863,400,,,,,,,,
2020-04-15,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,0,,,,,,,,
2020-04-16,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,0,,,,,,,,
2020-04-17,10.5,10.5,10.5,10.5,10.5,800,,,,,,,,
2020-04-20,10.5,10.5,10.5,10.5,10.5,0,,,,,,,,
2020-04-21,10.5,10.5,10.5,10.5,10.5,0,,,,,,,,
2020-04-22,10.5,10.5,10.5,10.5,10.5,0,,,,,,,,
2020-04-23,10.5,10.5,10.5,10.5,10.5,0,,,,,,,,
2020-04-24,10.5,10.5,10.5,10.5,10.5,0,,,,,,,,
2020-04-27,10.5,10.5,10.5,10.5,10.5,0,,,,,,,,
2020-04-28,10.0,10.0,10.0,10.0,10.0,100,,,,,,,,
2020-04-29,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2020-04-30,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2020-05-01,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2020-05-04,10.0,10.0,10.0,10.0,10.0,100,,,,,,,,
2020-05-05,10.0,10.25,9.529999732971191,9.529999732971191,9.529999732971191,700,,,,,,,,
2020-05-06,10.0,10.0,9.449999809265137,9.449999809265137,9.449999809265137,2600,,,,,,,,
2020-05-07,9.729999542236328,9.899999618530273,9.550000190734863,9.550000190734863,9.550000190734863,700,,,,,,,,
2020-05-08,9.899999618530273,10.0,9.899999618530273,9.899999618530273,9.899999618530273,1400,,,,,,,,
2020-05-11,9.970000267028809,10.350000381469727,9.970000267028809,10.350000381469727,10.350000381469727,8300,,,,,,,,
