date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MGRC')","('high', 'MGRC')","('low', 'MGRC')","('close', 'MGRC')","('adj_close', 'MGRC')","('volume', 'MGRC')","('currency', '')"
2020-01-02,76.81999969482422,77.20999908447266,75.75,76.58999633789062,67.60114288330078,125300,,,,,,,,
2020-01-03,76.08999633789062,76.95999908447266,75.66000366210938,76.91000366210938,67.88358306884766,101800,,,,,,,,
2020-01-06,76.5,77.68000030517578,76.30000305175781,77.06999969482422,68.02479553222656,254400,,,,,,,,
2020-01-07,76.8499984741211,77.22000122070312,76.23999786376953,77.20999908447266,68.14838409423828,131200,,,,,,,,
2020-01-08,77.2300033569336,78.20999908447266,76.55999755859375,78.0,68.84566497802734,90700,,,,,,,,
2020-01-09,78.16000366210938,79.93000030517578,77.77999877929688,78.04000091552734,68.8809814453125,109500,,,,,,,,
2020-01-10,78.0999984741211,78.8499984741211,77.2699966430664,77.52999877929688,68.43080139160156,74600,,,,,,,,
2020-01-13,77.62000274658203,78.87000274658203,77.2300033569336,78.72000122070312,69.48117065429688,88600,,,,,,,,
2020-01-14,78.4800033569336,79.6500015258789,78.12000274658203,79.48999786376953,70.1607894897461,113000,,,,,,,,
2020-01-15,79.30999755859375,81.0,79.30999755859375,79.80999755859375,70.44322967529297,112000,,,,,,,,
2020-01-16,79.62000274658203,79.94999694824219,77.81999969482422,78.66999816894531,69.76483154296875,107100,,,,,,,,
2020-01-17,78.93000030517578,79.05000305175781,77.7300033569336,77.94000244140625,69.11744689941406,81700,,,,,,,,
2020-01-21,77.58000183105469,78.48999786376953,76.7699966430664,78.02999877929688,69.197265625,307700,,,,,,,,
2020-01-22,78.30999755859375,78.47000122070312,76.5,76.93000030517578,68.22179412841797,117000,,,,,,,,
2020-01-23,76.75,77.79000091552734,76.19000244140625,77.37000274658203,68.61197662353516,121200,,,,,,,,
2020-01-24,77.36000061035156,77.45999908447266,76.61000061035156,77.44999694824219,68.68292236328125,59900,,,,,,,,
2020-01-27,76.33999633789062,78.13999938964844,76.0,77.93000030517578,69.10858154296875,131700,,,,,,,,
2020-01-28,78.30000305175781,79.30000305175781,77.29000091552734,79.0,70.05744934082031,107100,,,,,,,,
2020-01-29,79.01000213623047,81.30999755859375,78.7300033569336,80.52999877929688,71.41427612304688,149500,,,,,,,,
2020-01-30,80.01000213623047,81.55999755859375,79.70999908447266,81.4000015258789,72.18580627441406,96700,,,,,,,,
2020-01-31,81.12999725341797,81.12999725341797,76.76000213623047,77.31999969482422,68.56763458251953,138300,,,,,,,,
2020-02-03,77.44999694824219,78.7699966430664,77.13999938964844,77.8499984741211,69.03765106201172,83700,,,,,,,,
2020-02-04,78.91000366210938,79.6500015258789,78.04000091552734,78.97000122070312,70.0308609008789,127300,,,,,,,,
2020-02-05,79.63999938964844,80.75,79.04000091552734,80.68000030517578,71.54730987548828,70500,,,,,,,,
2020-02-06,80.94999694824219,81.08999633789062,79.68000030517578,80.7699966430664,71.62711334228516,80000,,,,,,,,
2020-02-07,80.41999816894531,80.80999755859375,79.5999984741211,79.9000015258789,70.85557556152344,87300,,,,,,,,
2020-02-10,79.7699966430664,80.86000061035156,79.30000305175781,80.48999786376953,71.37879180908203,95200,,,,,,,,
2020-02-11,80.83999633789062,82.08999633789062,80.25,82.01000213623047,72.72673797607422,96900,,,,,,,,
2020-02-12,82.5,83.94999694824219,82.5,83.12999725341797,73.71995544433594,77700,,,,,,,,
2020-02-13,82.7699966430664,82.7699966430664,80.62000274658203,80.95999908447266,71.79559326171875,86700,,,,,,,,
2020-02-14,81.12999725341797,81.83999633789062,80.4000015258789,81.48999786376953,72.2656021118164,81700,,,,,,,,
2020-02-18,81.45999908447266,81.7699966430664,80.63999938964844,81.18000030517578,71.99068450927734,59700,,,,,,,,
2020-02-19,81.23999786376953,82.41000366210938,80.69999694824219,81.79000091552734,72.53165435791016,168300,,,,,,,,
2020-02-20,81.45999908447266,81.76000213623047,79.56999969482422,80.7300033569336,71.59162902832031,92200,,,,,,,,
2020-02-21,80.0199966430664,80.62000274658203,78.94000244140625,79.5,70.50086212158203,116800,,,,,,,,
2020-02-24,77.41999816894531,79.01000213623047,75.69000244140625,78.54000091552734,69.64952850341797,107800,,,,,,,,
2020-02-25,78.76000213623047,78.76000213623047,75.63999938964844,76.04000091552734,67.43252563476562,89600,,,,,,,,
2020-02-26,80.0,80.0,69.2300033569336,71.91999816894531,63.77888488769531,264700,,,,,,,,
2020-02-27,70.75,72.44000244140625,68.27999877929688,70.36000061035156,62.395477294921875,243100,,,,,,,,
2020-02-28,68.72000122070312,70.0999984741211,67.55999755859375,69.44999694824219,61.588497161865234,250300,,,,,,,,
2020-03-02,69.94000244140625,70.69999694824219,67.73999786376953,70.68000030517578,62.67925262451172,147300,,,,,,,,
2020-03-03,70.37999725341797,71.98999786376953,67.19999694824219,68.30999755859375,60.577537536621094,162700,,,,,,,,
2020-03-04,69.37000274658203,71.55000305175781,68.0999984741211,71.04000091552734,62.99851989746094,124200,,,,,,,,
2020-03-05,69.47000122070312,69.69999694824219,65.7699966430664,67.37000274658203,59.74394226074219,116600,,,,,,,,
2020-03-06,65.44000244140625,65.91999816894531,63.58000183105469,65.3499984741211,57.95260238647461,149700,,,,,,,,
2020-03-09,61.16999816894531,61.5099983215332,54.9900016784668,55.310001373291016,49.04909133911133,218300,,,,,,,,
2020-03-10,56.56999969482422,58.290000915527344,54.119998931884766,58.150001525878906,51.5676155090332,228500,,,,,,,,
2020-03-11,56.38999938964844,56.79999923706055,52.0099983215332,53.119998931884766,47.106998443603516,162500,,,,,,,,
