date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PPG')","('high', 'PPG')","('low', 'PPG')","('close', 'PPG')","('adj_close', 'PPG')","('volume', 'PPG')","('currency', '')"
2020-01-27,123.41999816894531,124.05999755859375,122.61000061035156,122.95999908447266,109.37063598632812,1368800,,,,,,,,
2020-01-28,123.47000122070312,124.52999877929688,123.06999969482422,124.02999877929688,110.3223876953125,1097900,,,,,,,,
2020-01-29,124.58000183105469,125.02999877929688,123.37999725341797,123.41999816894531,109.77977752685547,1142600,,,,,,,,
2020-01-30,122.18000030517578,123.25,120.93000030517578,123.11000061035156,109.50405883789062,1246300,,,,,,,,
2020-01-31,122.26000213623047,122.66000366210938,119.3499984741211,119.83999633789062,106.59545135498047,2323100,,,,,,,,
2020-02-03,120.48999786376953,122.05000305175781,119.93000030517578,121.33999633789062,107.92967224121094,2339800,,,,,,,,
2020-02-04,122.83999633789062,123.9800033569336,121.5199966430664,122.52999877929688,108.98817443847656,2238600,,,,,,,,
2020-02-05,123.58999633789062,125.0999984741211,122.5999984741211,124.86000061035156,111.06066131591797,2648300,,,,,,,,
2020-02-06,125.30000305175781,125.44000244140625,123.61000061035156,124.36000061035156,110.61592102050781,1384100,,,,,,,,
2020-02-07,123.69999694824219,123.86000061035156,122.2699966430664,122.61000061035156,109.05929565429688,1314800,,,,,,,,
2020-02-10,122.05000305175781,122.05000305175781,120.36000061035156,120.88999938964844,107.5293960571289,1944000,,,,,,,,
2020-02-11,121.45999908447266,122.94000244140625,121.19999694824219,121.94999694824219,108.47223663330078,1437700,,,,,,,,
2020-02-12,122.6500015258789,122.72000122070312,121.51000213623047,122.36000061035156,108.8369369506836,897300,,,,,,,,
2020-02-13,121.9000015258789,121.9000015258789,120.31999969482422,120.45999908447266,107.14692687988281,1263000,,,,,,,,
2020-02-14,120.41000366210938,120.94000244140625,119.51000213623047,120.1500015258789,106.8711929321289,1576900,,,,,,,,
2020-02-18,119.73999786376953,120.44000244140625,118.91000366210938,119.33000183105469,106.14180755615234,1081200,,,,,,,,
2020-02-19,119.58000183105469,120.0,119.13999938964844,119.5199966430664,106.3108139038086,1153700,,,,,,,,
2020-02-20,118.62000274658203,119.83000183105469,118.30999755859375,119.36000061035156,106.62348175048828,1733600,,,,,,,,
2020-02-21,118.9800033569336,119.29000091552734,118.37000274658203,118.91000366210938,106.22149658203125,1100800,,,,,,,,
2020-02-24,116.70999908447266,117.05999755859375,114.48999786376953,115.2699966430664,102.96990203857422,1870500,,,,,,,,
2020-02-25,115.69000244140625,115.73999786376953,109.5199966430664,109.62999725341797,97.9317398071289,2506500,,,,,,,,
2020-02-26,110.48999786376953,111.62999725341797,108.9800033569336,109.08999633789062,97.4493408203125,2067000,,,,,,,,
2020-02-27,107.62000274658203,109.12999725341797,103.55999755859375,103.58999633789062,92.5362319946289,2287200,,,,,,,,
2020-02-28,100.58000183105469,104.48999786376953,100.2300033569336,104.44999694824219,93.30447387695312,4461000,,,,,,,,
2020-03-02,104.91999816894531,106.30999755859375,104.06999969482422,105.30999755859375,94.07270050048828,3748800,,,,,,,,
2020-03-03,105.06999969482422,106.94999694824219,102.75,104.38999938964844,93.2508773803711,2642100,,,,,,,,
2020-03-04,105.87999725341797,107.95999908447266,104.94999694824219,107.95999908447266,96.43994903564453,2941400,,,,,,,,
2020-03-05,105.22000122070312,105.31999969482422,101.02999877929688,102.6500015258789,91.69654083251953,2865500,,,,,,,,
2020-03-06,99.66000366210938,102.81999969482422,99.56999969482422,101.44999694824219,90.62459564208984,2480400,,,,,,,,
2020-03-09,95.79000091552734,103.02999877929688,95.47000122070312,97.41000366210938,87.01570129394531,4053500,,,,,,,,
2020-03-10,100.2699966430664,102.0,97.52999877929688,101.9800033569336,91.09803009033203,3491700,,,,,,,,
2020-03-11,99.18000030517578,99.18000030517578,95.22000122070312,96.97000122070312,86.62262725830078,2183900,,,,,,,,
2020-03-12,87.51000213623047,92.30999755859375,86.44000244140625,89.9000015258789,80.30704498291016,2981400,,,,,,,,
2020-03-13,94.30999755859375,95.33000183105469,90.11000061035156,94.19000244140625,84.13927459716797,2716100,,,,,,,,
2020-03-16,82.93000030517578,88.55999755859375,81.19999694824219,82.41999816894531,73.62520599365234,2741800,,,,,,,,
2020-03-17,84.33000183105469,84.33000183105469,79.61000061035156,82.62000274658203,73.80388641357422,3407300,,,,,,,,
2020-03-18,78.55000305175781,80.0,70.30999755859375,72.91999816894531,65.1389389038086,3112000,,,,,,,,
2020-03-19,72.20999908447266,78.83000183105469,69.7699966430664,76.55999755859375,68.39051818847656,2642100,,,,,,,,
2020-03-20,77.11000061035156,80.45999908447266,71.75,79.72000122070312,71.21333312988281,4507300,,,,,,,,
2020-03-23,78.37999725341797,80.62999725341797,71.52999877929688,72.5,64.76374816894531,3043000,,,,,,,,
2020-03-24,75.81999969482422,82.23999786376953,75.62000274658203,82.05000305175781,73.29470825195312,2550500,,,,,,,,
2020-03-25,77.7699966430664,89.58000183105469,77.7699966430664,85.70999908447266,76.56414031982422,3782700,,,,,,,,
2020-03-26,86.23999786376953,90.38999938964844,85.0,89.76000213623047,80.18199920654297,1984100,,,,,,,,
2020-03-27,86.19000244140625,87.27999877929688,84.44999694824219,85.0,75.92992401123047,1669600,,,,,,,,
2020-03-30,85.8499984741211,87.19999694824219,83.66999816894531,85.91999816894531,76.75174713134766,1579100,,,,,,,,
2020-03-31,85.13999938964844,87.33000183105469,83.12000274658203,83.5999984741211,74.67931365966797,1897100,,,,,,,,
2020-04-01,80.55999755859375,82.30000305175781,79.69999694824219,79.88999938964844,71.36518859863281,2031800,,,,,,,,
2020-04-02,79.58999633789062,82.31999969482422,78.01000213623047,80.7300033569336,72.11557006835938,3956300,,,,,,,,
2020-04-03,80.38999938964844,81.68000030517578,80.16999816894531,80.43000030517578,71.84756469726562,2421800,,,,,,,,
2020-04-06,84.38999938964844,87.68000030517578,84.0,86.62999725341797,77.38597869873047,2850100,,,,,,,,
2020-04-07,89.08999633789062,93.27999877929688,89.08999633789062,91.08999633789062,81.37007141113281,2115500,,,,,,,,
2020-04-08,91.98999786376953,94.0999984741211,91.06999969482422,93.3499984741211,83.38890838623047,1722400,,,,,,,,
2020-04-09,94.72000122070312,98.80999755859375,94.19999694824219,97.16999816894531,86.8012924194336,2184700,,,,,,,,
2020-04-13,95.91999816894531,96.98999786376953,93.0199966430664,93.68000030517578,83.6836929321289,1557400,,,,,,,,
2020-04-14,95.88999938964844,95.88999938964844,92.2300033569336,92.79000091552734,82.88866424560547,1960900,,,,,,,,
2020-04-15,90.41000366210938,91.52999877929688,87.80000305175781,88.4800033569336,79.0385513305664,1291700,,,,,,,,
2020-04-16,88.9000015258789,89.4800033569336,86.30000305175781,88.9000015258789,79.41375732421875,1733100,,,,,,,,
2020-04-17,91.4800033569336,94.0199966430664,91.19000244140625,93.30999755859375,83.35316467285156,1345400,,,,,,,,
2020-04-20,91.62999725341797,93.30000305175781,90.16999816894531,91.0999984741211,81.37899017333984,1045800,,,,,,,,
2020-04-21,88.7699966430664,89.83999633789062,87.75,88.01000213623047,78.61872863769531,1511500,,,,,,,,
2020-04-22,89.76000213623047,90.80000305175781,89.05999755859375,90.06999969482422,80.45892333984375,1287300,,,,,,,,
2020-04-23,90.86000061035156,92.66000366210938,90.45999908447266,90.5199966430664,80.86090087890625,1040200,,,,,,,,
2020-04-24,91.30999755859375,93.16999816894531,89.43000030517578,92.73999786376953,82.843994140625,1782400,,,,,,,,
2020-04-27,93.3499984741211,96.63999938964844,93.1500015258789,96.0,85.7561264038086,1764600,,,,,,,,
2020-04-28,97.5,99.08999633789062,90.94000244140625,91.48999786376953,81.7273941040039,3226900,,,,,,,,
2020-04-29,93.29000091552734,97.37000274658203,92.86000061035156,95.87999725341797,85.6489486694336,2614900,,,,,,,,
2020-04-30,94.19000244140625,94.19000244140625,90.52999877929688,90.83000183105469,81.1378173828125,2266300,,,,,,,,
2020-05-01,89.19999694824219,89.33999633789062,86.69000244140625,88.0,78.60980224609375,1730000,,,,,,,,
2020-05-04,86.69999694824219,87.08000183105469,85.19000244140625,86.83000183105469,77.56463623046875,2777000,,,,,,,,
2020-05-05,88.16000366210938,89.72000122070312,87.7699966430664,88.2699966430664,78.85099029541016,1983700,,,,,,,,
2020-05-06,89.55000305175781,91.55999755859375,88.31999969482422,88.80000305175781,79.32443237304688,1758700,,,,,,,,
2020-05-07,89.93000030517578,90.94000244140625,89.5199966430664,90.36000061035156,80.71797180175781,1680700,,,,,,,,
2020-05-08,91.54000091552734,92.70999908447266,90.87000274658203,91.9800033569336,82.63148498535156,1818800,,,,,,,,
2020-05-11,90.80000305175781,91.08000183105469,89.61000061035156,90.41999816894531,81.23002624511719,1600400,,,,,,,,
2020-05-12,90.93000030517578,91.58000183105469,87.5999984741211,87.62999725341797,78.72359466552734,1668700,,,,,,,,
2020-05-13,87.01000213623047,87.4800033569336,83.5999984741211,84.23999786376953,75.67816162109375,1488800,,,,,,,,
2020-05-14,82.63999938964844,86.02999877929688,81.43000030517578,85.97000122070312,77.23230743408203,2149700,,,,,,,,
2020-05-15,85.31999969482422,86.93000030517578,84.5999984741211,86.91999816894531,78.08577728271484,1889300,,,,,,,,
2020-05-18,90.86000061035156,92.62999725341797,89.94999694824219,91.8499984741211,82.51467895507812,1601800,,,,,,,,
2020-05-19,91.30999755859375,94.19000244140625,90.3499984741211,93.22000122070312,83.7454605102539,2714200,,,,,,,,
2020-05-20,94.63999938964844,96.31999969482422,94.63999938964844,95.98999786376953,86.23391723632812,2277700,,,,,,,,
2020-05-21,95.5999984741211,96.44000244140625,94.61000061035156,95.08999633789062,85.42539978027344,3132800,,,,,,,,
2020-05-22,95.13999938964844,96.23999786376953,94.4800033569336,96.18000030517578,86.40460968017578,1046400,,,,,,,,
2020-05-26,99.72000122070312,101.33999633789062,99.20999908447266,100.0,89.83634948730469,1696800,,,,,,,,
2020-05-27,102.61000061035156,104.29000091552734,101.7300033569336,102.3499984741211,91.947509765625,1998600,,,,,,,,
2020-05-28,103.16000366210938,103.18000030517578,100.91999816894531,102.63999938964844,92.2080078125,2030300,,,,,,,,
2020-05-29,102.0,102.44000244140625,100.55999755859375,101.66999816894531,91.33663177490234,2772600,,,,,,,,
2020-06-01,101.73999786376953,103.55999755859375,101.16000366210938,103.37000274658203,92.86384582519531,1659800,,,,,,,,
2020-06-02,103.79000091552734,107.94000244140625,103.76000213623047,107.5199966430664,96.592041015625,2752200,,,,,,,,
2020-06-03,109.16000366210938,112.76000213623047,108.5199966430664,111.68000030517578,100.32923889160156,2728800,,,,,,,,
2020-06-04,110.05999755859375,111.69999694824219,109.48999786376953,111.12000274658203,99.82615661621094,1710500,,,,,,,,
2020-06-05,114.5,116.44999694824219,113.61000061035156,113.94999694824219,102.36851501464844,2057200,,,,,,,,
2020-06-08,114.86000061035156,116.37999725341797,112.6500015258789,113.4000015258789,101.87443542480469,1522500,,,,,,,,
2020-06-09,111.88999938964844,112.16999816894531,109.72000122070312,111.41999816894531,100.09567260742188,1559500,,,,,,,,
2020-06-10,111.33000183105469,111.62999725341797,108.33000183105469,109.04000091552734,97.95755767822266,1826200,,,,,,,,
2020-06-11,105.7699966430664,105.7699966430664,99.30000305175781,99.55999755859375,89.44107818603516,2452500,,,,,,,,
2020-06-12,102.58999633789062,104.37000274658203,100.16999816894531,101.62999725341797,91.30069732666016,1224600,,,,,,,,
2020-06-15,98.97000122070312,103.70999908447266,98.41000366210938,103.19999694824219,92.71111297607422,1068700,,,,,,,,
2020-06-16,106.45999908447266,107.83000183105469,103.73999786376953,104.76000213623047,94.1125717163086,816600,,,,,,,,
2020-06-17,105.58000183105469,106.30000305175781,104.16999816894531,104.87000274658203,94.2114028930664,848300,,,,,,,,
2020-06-18,104.26000213623047,105.54000091552734,103.93000030517578,104.41999816894531,93.80712890625,876300,,,,,,,,
2020-06-19,107.36000061035156,107.61000061035156,102.87999725341797,103.72000122070312,93.17828369140625,1809100,,,,,,,,
2020-06-22,103.26000213623047,104.4000015258789,101.88999938964844,103.66999816894531,93.13336181640625,856400,,,,,,,,
2020-06-23,105.11000061035156,105.51000213623047,103.4800033569336,103.69000244140625,93.15132904052734,1097900,,,,,,,,
2020-06-24,102.41999816894531,102.94000244140625,100.4000015258789,101.87999725341797,91.5252685546875,1239400,,,,,,,,
2020-06-25,101.7300033569336,102.9000015258789,100.13999938964844,102.7699966430664,92.3248291015625,899600,,,,,,,,
2020-06-26,102.23999786376953,103.19999694824219,101.19000244140625,102.13999938964844,91.75885009765625,3616700,,,,,,,,
2020-06-29,103.30000305175781,104.9800033569336,102.55000305175781,103.94000244140625,93.37592315673828,1218800,,,,,,,,
2020-06-30,105.2300033569336,106.9800033569336,104.0999984741211,106.05999755859375,95.28042602539062,1259300,,,,,,,,
2020-07-01,106.16999816894531,107.0199966430664,105.0999984741211,106.3499984741211,95.54096221923828,1382400,,,,,,,,
2020-07-02,108.11000061035156,110.12000274658203,107.80999755859375,109.06999969482422,97.98452758789062,1395400,,,,,,,,
2020-07-06,110.8499984741211,111.8499984741211,107.8499984741211,109.87999725341797,98.71220397949219,1606100,,,,,,,,
2020-07-07,108.88999938964844,109.2699966430664,107.47000122070312,108.41999816894531,97.40057373046875,1641800,,,,,,,,
2020-07-08,108.18000030517578,109.11000061035156,105.19000244140625,106.47000122070312,95.64876556396484,1314700,,,,,,,,
2020-07-09,106.5,106.5,103.58000183105469,105.08000183105469,94.4000473022461,1326000,,,,,,,,
2020-07-10,105.5199966430664,107.0999984741211,104.87000274658203,107.04000091552734,96.16084289550781,738500,,,,,,,,
2020-07-13,108.31999969482422,110.81999969482422,107.76000213623047,109.37999725341797,98.26302337646484,1926900,,,,,,,,
2020-07-14,108.98999786376953,112.23999786376953,108.13999938964844,111.72000122070312,100.36518859863281,1602300,,,,,,,,
2020-07-15,113.56999969482422,116.18000030517578,112.94000244140625,115.62000274658203,103.86880493164062,1532100,,,,,,,,
2020-07-16,115.2300033569336,115.91000366210938,113.3499984741211,115.26000213623047,103.54536437988281,1919400,,,,,,,,
2020-07-17,118.80999755859375,119.02999877929688,110.55999755859375,111.87999725341797,100.50891876220703,5558100,,,,,,,,
2020-07-20,112.83999633789062,112.91000366210938,109.13999938964844,109.38999938964844,98.2719955444336,2061200,,,,,,,,
2020-07-21,109.91999816894531,111.41000366210938,109.75,110.16000366210938,98.96371459960938,1545200,,,,,,,,
2020-07-22,109.76000213623047,112.01000213623047,109.4800033569336,111.68000030517578,100.32923889160156,1935600,,,,,,,,
2020-07-23,111.4800033569336,112.33000183105469,110.19999694824219,110.83000183105469,99.56563568115234,1187100,,,,,,,,
2020-07-24,110.6500015258789,111.66999816894531,110.06999969482422,110.55999755859375,99.32305908203125,957000,,,,,,,,
2020-07-27,110.58999633789062,111.58000183105469,109.6500015258789,110.2300033569336,99.02661895751953,1428900,,,,,,,,
2020-07-28,109.8499984741211,110.58000183105469,108.3499984741211,108.58000183105469,97.54432678222656,1237300,,,,,,,,
2020-07-29,109.79000091552734,110.55999755859375,108.38999938964844,110.41000366210938,99.1883544921875,1364200,,,,,,,,
2020-07-30,108.55000305175781,108.94000244140625,107.58000183105469,108.19999694824219,97.20291900634766,1112100,,,,,,,,
2020-07-31,108.55000305175781,108.55000305175781,105.94000244140625,107.6500015258789,96.70884704589844,1293500,,,,,,,,
2020-08-03,107.83999633789062,108.77999877929688,107.05999755859375,107.37999725341797,96.4662857055664,1185400,,,,,,,,
2020-08-04,107.11000061035156,108.44999694824219,106.93000030517578,107.79000091552734,96.8346176147461,1210900,,,,,,,,
2020-08-05,108.41000366210938,112.55999755859375,108.41000366210938,111.66000366210938,100.31126403808594,2123800,,,,,,,,
2020-08-06,111.75,112.43000030517578,110.4000015258789,111.44000244140625,100.11365509033203,1516300,,,,,,,,
2020-08-07,110.55999755859375,113.7300033569336,110.44000244140625,113.70999908447266,102.65032958984375,1548500,,,,,,,,
2020-08-10,113.54000091552734,115.91999816894531,113.5,115.73999786376953,104.48289489746094,841000,,,,,,,,
2020-08-11,119.55000305175781,123.5999984741211,119.45999908447266,120.88999938964844,109.13200378417969,3354300,,,,,,,,
2020-08-12,122.11000061035156,122.47000122070312,119.1500015258789,120.98999786376953,109.22225952148438,1581100,,,,,,,,
2020-08-13,120.01000213623047,120.68000030517578,118.6500015258789,118.80999755859375,107.25428009033203,1084700,,,,,,,,
2020-08-14,118.33000183105469,119.94999694824219,117.66000366210938,118.9800033569336,107.40776824951172,871900,,,,,,,,
2020-08-17,119.86000061035156,120.12999725341797,118.56999969482422,118.91999816894531,107.35359191894531,841700,,,,,,,,
2020-08-18,119.16000366210938,119.43000030517578,118.26000213623047,118.69000244140625,107.14595794677734,957400,,,,,,,,
2020-08-19,119.2300033569336,119.69999694824219,118.18000030517578,118.63999938964844,107.10084533691406,1104000,,,,,,,,
2020-08-20,117.68000030517578,118.6500015258789,117.3499984741211,118.23999786376953,106.7397232055664,736300,,,,,,,,
2020-08-21,117.9800033569336,118.66000366210938,117.30000305175781,118.2300033569336,106.73072052001953,940800,,,,,,,,
2020-08-24,119.16000366210938,121.16000366210938,118.77999877929688,121.08000183105469,109.30351257324219,736200,,,,,,,,
2020-08-25,121.52999877929688,121.70999908447266,119.2699966430664,119.81999969482422,108.16607666015625,850200,,,,,,,,
2020-08-26,119.58000183105469,120.87999725341797,119.37000274658203,119.94999694824219,108.28340148925781,619900,,,,,,,,
2020-08-27,120.94000244140625,121.54000091552734,120.05000305175781,120.79000091552734,109.0417251586914,941500,,,,,,,,
2020-08-28,120.94999694824219,122.30000305175781,120.12000274658203,122.12000274658203,110.24236297607422,877000,,,,,,,,
2020-08-31,122.0999984741211,122.30000305175781,119.95999908447266,120.4000015258789,108.68964385986328,938100,,,,,,,,
2020-09-01,119.94000244140625,124.0,119.5,124.0,111.93949890136719,1539700,,,,,,,,
2020-09-02,123.6500015258789,126.30000305175781,123.5199966430664,125.9800033569336,113.72694396972656,1475400,,,,,,,,
2020-09-03,125.7699966430664,126.05000305175781,121.2300033569336,122.79000091552734,110.8471908569336,1486500,,,,,,,,
2020-09-04,123.77999877929688,124.80999755859375,121.9000015258789,122.61000061035156,110.68470764160156,1230100,,,,,,,,
2020-09-08,121.69999694824219,121.9800033569336,119.38999938964844,120.98999786376953,109.22225952148438,1329400,,,,,,,,
2020-09-09,122.63999938964844,126.06999969482422,122.52999877929688,125.33999633789062,113.14917755126953,1789700,,,,,,,,
2020-09-10,125.75,127.41000366210938,125.37000274658203,125.73999786376953,113.5102767944336,1723200,,,,,,,,
2020-09-11,125.94000244140625,127.5999984741211,125.08999633789062,127.0999984741211,114.73799896240234,1263200,,,,,,,,
2020-09-14,128.0,131.0500030517578,127.63999938964844,130.2100067138672,117.5455093383789,1779900,,,,,,,,
2020-09-15,130.61000061035156,131.08999633789062,128.8800048828125,129.9199981689453,117.28370666503906,1411000,,,,,,,,
2020-09-16,130.05999755859375,131.0,129.0,129.0399932861328,116.48930358886719,1325100,,,,,,,,
2020-09-17,127.9800033569336,130.0,127.11000061035156,129.25,116.67887878417969,1115800,,,,,,,,
2020-09-18,128.6199951171875,129.27000427246094,125.37000274658203,125.7699966430664,113.53734588623047,1916800,,,,,,,,
2020-09-21,123.56999969482422,123.88999938964844,118.80000305175781,120.08000183105469,108.4007797241211,1441500,,,,,,,,
2020-09-22,119.77999877929688,121.19000244140625,119.33999633789062,120.81999969482422,109.06880187988281,1362100,,,,,,,,
2020-09-23,120.36000061035156,121.1500015258789,117.76000213623047,118.31999969482422,106.81195068359375,1795900,,,,,,,,
2020-09-24,118.6500015258789,120.08999633789062,116.94999694824219,118.94999694824219,107.38068389892578,1066600,,,,,,,,
2020-09-25,118.25,120.72000122070312,118.02999877929688,120.25,108.55423736572266,789600,,,,,,,,
2020-09-28,122.37999725341797,123.62999725341797,121.62999725341797,121.73999786376953,109.89930725097656,1094300,,,,,,,,
2020-09-29,122.19999694824219,122.7699966430664,120.29000091552734,120.33000183105469,108.62647247314453,687800,,,,,,,,
2020-09-30,121.12000274658203,123.5999984741211,120.19000244140625,122.08000183105469,110.20625305175781,1477400,,,,,,,,
2020-10-01,122.41000366210938,124.01000213623047,121.19999694824219,121.77999877929688,109.93543243408203,1409100,,,,,,,,
2020-10-02,120.19000244140625,123.87999725341797,120.0,123.2699966430664,111.28048706054688,1356200,,,,,,,,
2020-10-05,124.19999694824219,126.48999786376953,124.19999694824219,125.91999816894531,113.67276000976562,1459600,,,,,,,,
2020-10-06,127.0,129.0399932861328,124.37000274658203,124.55000305175781,112.43600463867188,1714800,,,,,,,,
2020-10-07,126.55999755859375,129.67999267578125,126.44999694824219,128.94000244140625,116.39904022216797,1383400,,,,,,,,
2020-10-08,132.22999572753906,136.50999450683594,131.3000030517578,134.99000549316406,121.86060333251953,3161300,,,,,,,,
2020-10-09,135.4600067138672,137.0,133.4499969482422,135.8800048828125,122.66403198242188,2083700,,,,,,,,
2020-10-12,136.35000610351562,137.0800018310547,134.50999450683594,136.0500030517578,122.8175048828125,1312100,,,,,,,,
2020-10-13,135.22000122070312,135.99000549316406,133.1199951171875,133.57000732421875,120.57869720458984,1322200,,,,,,,,
2020-10-14,133.8000030517578,135.72000122070312,133.8000030517578,134.58999633789062,121.4994888305664,946300,,,,,,,,
2020-10-15,132.55999755859375,137.2899932861328,132.5,136.74000549316406,123.44042205810547,1261800,,,,,,,,
2020-10-16,137.33999633789062,138.38999938964844,136.0800018310547,137.16000366210938,123.81953430175781,1281300,,,,,,,,
2020-10-19,137.19000244140625,138.39999389648438,134.32000732421875,134.32000732421875,121.25575256347656,1490400,,,,,,,,
2020-10-20,135.55999755859375,137.69000244140625,133.61000061035156,134.6300048828125,121.53561401367188,1684300,,,,,,,,
2020-10-21,134.97000122070312,137.47999572753906,133.9600067138672,134.02999877929688,120.99398803710938,1208000,,,,,,,,
2020-10-22,134.64999389648438,135.11000061035156,132.80999755859375,133.6999969482422,120.69607543945312,1128100,,,,,,,,
2020-10-23,135.11000061035156,135.99000549316406,133.91000366210938,134.27000427246094,121.21061706542969,980600,,,,,,,,
2020-10-26,132.5,132.82000732421875,129.4600067138672,131.3300018310547,118.55658721923828,1203700,,,,,,,,
2020-10-27,131.1300048828125,131.6999969482422,127.30000305175781,127.38999938964844,114.99979400634766,1193600,,,,,,,,
2020-10-28,124.62000274658203,127.58000183105469,124.5,125.20999908447266,113.03181457519531,1464500,,,,,,,,
2020-10-29,124.70999908447266,129.3800048828125,123.5199966430664,128.10000610351562,115.6407241821289,1238800,,,,,,,,
2020-10-30,127.4800033569336,130.00999450683594,126.80000305175781,129.72000122070312,117.10318756103516,2202400,,,,,,,,
2020-11-02,131.83999633789062,135.89999389648438,130.80999755859375,135.17999267578125,122.0321044921875,1938900,,,,,,,,
2020-11-03,136.4600067138672,138.02999877929688,134.63999938964844,136.86000061035156,123.54872131347656,1479500,,,,,,,,
2020-11-04,135.19000244140625,136.07000732421875,131.14999389648438,132.80999755859375,119.89263153076172,1866100,,,,,,,,
2020-11-05,135.5,139.6300048828125,135.3800048828125,138.25999450683594,124.81255340576172,1176500,,,,,,,,
2020-11-06,138.4600067138672,139.60000610351562,137.0399932861328,138.75999450683594,125.26392364501953,809800,,,,,,,,
2020-11-09,146.41000366210938,149.33999633789062,139.9199981689453,141.8699951171875,128.57180786132812,1783800,,,,,,,,
2020-11-10,142.11000061035156,143.97000122070312,140.89999389648438,142.82000732421875,129.43275451660156,1141500,,,,,,,,
2020-11-11,143.77000427246094,143.77000427246094,141.2899932861328,142.64999389648438,129.27867126464844,1105300,,,,,,,,
2020-11-12,141.75,142.22999572753906,138.41000366210938,139.8699951171875,126.75921630859375,768200,,,,,,,,
2020-11-13,141.22999572753906,143.22999572753906,140.6999969482422,142.82000732421875,129.43275451660156,748900,,,,,,,,
2020-11-16,145.0,145.6699981689453,142.89999389648438,144.27000427246094,130.74679565429688,1043800,,,,,,,,
2020-11-17,143.0500030517578,143.72999572753906,140.5500030517578,143.27000427246094,129.84056091308594,917100,,,,,,,,
2020-11-18,144.0800018310547,144.8699951171875,142.69000244140625,142.8000030517578,129.41464233398438,873800,,,,,,,,
2020-11-19,142.02999877929688,143.77999877929688,140.66000366210938,143.22000122070312,129.79527282714844,745300,,,,,,,,
2020-11-20,142.9600067138672,143.89999389648438,141.3300018310547,143.0399932861328,129.63211059570312,915500,,,,,,,,
2020-11-23,144.19000244140625,145.69000244140625,143.5500030517578,144.77999877929688,131.20901489257812,822600,,,,,,,,
2020-11-24,146.39999389648438,148.08999633789062,145.88999938964844,147.92999267578125,134.06375122070312,1480700,,,,,,,,
2020-11-25,147.5,147.8300018310547,145.8300018310547,146.69000244140625,132.9399871826172,779200,,,,,,,,
2020-11-27,146.99000549316406,147.89999389648438,146.4199981689453,147.77999877929688,133.9278106689453,321900,,,,,,,,
2020-11-30,147.3000030517578,147.35000610351562,144.35000610351562,146.77000427246094,133.0124969482422,1414900,,,,,,,,
2020-12-01,149.16000366210938,149.8800048828125,147.83999633789062,149.11000061035156,135.1331787109375,1253900,,,,,,,,
2020-12-02,148.6300048828125,149.3000030517578,146.86000061035156,147.11000061035156,133.3206024169922,801300,,,,,,,,
2020-12-03,147.16000366210938,148.02999877929688,145.16000366210938,145.42999267578125,131.79806518554688,992800,,,,,,,,
2020-12-04,146.27999877929688,147.74000549316406,146.02999877929688,146.92999267578125,133.15748596191406,1112500,,,,,,,,
2020-12-07,146.5,146.89999389648438,144.72000122070312,144.89999389648438,131.31777954101562,917100,,,,,,,,
2020-12-08,144.17999267578125,145.8300018310547,143.97000122070312,144.8800048828125,131.29965209960938,1024200,,,,,,,,
