date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'GSM')","('high', 'GSM')","('low', 'GSM')","('close', 'GSM')","('adj_close', 'GSM')","('volume', 'GSM')","('currency', '')"
2020-04-14,0.49000000953674316,0.5400000214576721,0.46000000834465027,0.5199999809265137,0.5071714520454407,371100,,,,,,,,
2020-04-15,0.49000000953674316,0.5199999809265137,0.49000000953674316,0.5199999809265137,0.5071714520454407,236300,,,,,,,,
2020-04-16,0.5199999809265137,0.5199999809265137,0.49000000953674316,0.5,0.4876648783683777,306900,,,,,,,,
2020-04-17,0.5199999809265137,0.5299999713897705,0.44999998807907104,0.44999998807907104,0.4388984143733978,702500,,,,,,,,
2020-04-20,0.4699999988079071,0.49000000953674316,0.44999998807907104,0.46000000834465027,0.4486517012119293,244400,,,,,,,,
2020-04-21,0.46000000834465027,0.4699999988079071,0.4000000059604645,0.44999998807907104,0.4388984143733978,191300,,,,,,,,
2020-04-22,0.44999998807907104,0.4699999988079071,0.41999998688697815,0.44999998807907104,0.4388984143733978,168100,,,,,,,,
2020-04-23,0.44999998807907104,0.47999998927116394,0.44999998807907104,0.4699999988079071,0.4584049582481384,240500,,,,,,,,
2020-04-24,0.4699999988079071,0.49000000953674316,0.4399999976158142,0.47999998927116394,0.4681583046913147,142100,,,,,,,,
2020-04-27,0.4699999988079071,0.5,0.46000000834465027,0.47999998927116394,0.4681583046913147,213800,,,,,,,,
2020-04-28,0.49000000953674316,0.5,0.47999998927116394,0.49000000953674316,0.4779115915298462,107200,,,,,,,,
2020-04-29,0.5,0.5400000214576721,0.5,0.5099999904632568,0.4974181652069092,222600,,,,,,,,
2020-04-30,0.5099999904632568,0.550000011920929,0.47999998927116394,0.5199999809265137,0.5071714520454407,106200,,,,,,,,
2020-05-01,0.5299999713897705,0.5299999713897705,0.5,0.5199999809265137,0.5071714520454407,266200,,,,,,,,
2020-05-04,0.5099999904632568,0.5099999904632568,0.47999998927116394,0.5,0.4876648783683777,51600,,,,,,,,
2020-05-05,0.5099999904632568,0.5299999713897705,0.5,0.5299999713897705,0.5169247984886169,208300,,,,,,,,
2020-05-06,0.5299999713897705,0.5299999713897705,0.5,0.5199999809265137,0.5071714520454407,323100,,,,,,,,
2020-05-07,0.5199999809265137,0.5600000023841858,0.5199999809265137,0.550000011920929,0.5364314317703247,232900,,,,,,,,
2020-05-08,0.5600000023841858,0.5799999833106995,0.550000011920929,0.5799999833106995,0.5656912326812744,243300,,,,,,,,
2020-05-11,0.5799999833106995,0.6000000238418579,0.5699999928474426,0.5899999737739563,0.5754446387290955,211700,,,,,,,,
2020-05-12,0.5899999737739563,0.7599999904632568,0.5899999737739563,0.7400000095367432,0.7217440605163574,606200,,,,,,,,
2020-05-13,0.75,0.7599999904632568,0.6399999856948853,0.6899999976158142,0.6729775667190552,312900,,,,,,,,
2020-05-14,0.6800000071525574,0.7099999785423279,0.6200000047683716,0.6499999761581421,0.6339644193649292,278400,,,,,,,,
2020-05-15,0.6600000262260437,0.7200000286102295,0.6499999761581421,0.6899999976158142,0.6729775667190552,212400,,,,,,,,
2020-05-18,0.6899999976158142,0.7699999809265137,0.6499999761581421,0.7699999809265137,0.7510039806365967,248200,,,,,,,,
2020-05-19,0.800000011920929,0.800000011920929,0.7099999785423279,0.75,0.7314972877502441,132700,,,,,,,,
2020-05-20,0.75,0.800000011920929,0.7300000190734863,0.7900000214576721,0.7705105543136597,232000,,,,,,,,
2020-05-21,0.7799999713897705,0.8199999928474426,0.7599999904632568,0.7699999809265137,0.7510039806365967,598600,,,,,,,,
2020-05-22,0.7699999809265137,0.7900000214576721,0.7300000190734863,0.7799999713897705,0.7607572078704834,117900,,,,,,,,
2020-05-26,0.800000011920929,0.8399999737739563,0.7900000214576721,0.800000011920929,0.7802638411521912,222400,,,,,,,,
2020-05-27,0.800000011920929,0.8299999833106995,0.7900000214576721,0.800000011920929,0.7802638411521912,267000,,,,,,,,
2020-05-28,0.800000011920929,0.8299999833106995,0.7200000286102295,0.75,0.7314972877502441,379800,,,,,,,,
2020-05-29,0.7599999904632568,0.7699999809265137,0.699999988079071,0.7099999785423279,0.6924842000007629,188600,,,,,,,,
2020-06-01,0.7200000286102295,0.7300000190734863,0.6600000262260437,0.7099999785423279,0.6924842000007629,277200,,,,,,,,
2020-06-02,0.699999988079071,0.7300000190734863,0.6700000166893005,0.7200000286102295,0.7022375464439392,243900,,,,,,,,
2020-06-03,0.7300000190734863,0.8199999928474426,0.7300000190734863,0.8100000023841858,0.7900171279907227,517900,,,,,,,,
2020-06-04,0.7699999809265137,0.800000011920929,0.7099999785423279,0.7699999809265137,0.7510039806365967,454500,,,,,,,,
2020-06-05,0.800000011920929,0.8299999833106995,0.7400000095367432,0.8299999833106995,0.8095238208770752,443300,,,,,,,,
2020-06-08,0.8100000023841858,0.8799999952316284,0.800000011920929,0.8100000023841858,0.7900171279907227,894500,,,,,,,,
2020-06-09,0.8399999737739563,0.8399999737739563,0.7300000190734863,0.7799999713897705,0.7607572078704834,542400,,,,,,,,
2020-06-10,0.7400000095367432,0.7699999809265137,0.699999988079071,0.7099999785423279,0.6924842000007629,268000,,,,,,,,
2020-06-11,0.8500000238418579,0.8500000238418579,0.6700000166893005,0.6899999976158142,0.6729775667190552,320300,,,,,,,,
2020-06-12,0.699999988079071,0.7400000095367432,0.6299999952316284,0.699999988079071,0.6827309131622314,519100,,,,,,,,
2020-06-15,0.6800000071525574,0.699999988079071,0.6299999952316284,0.6399999856948853,0.6242111325263977,350200,,,,,,,,
2020-06-16,0.6600000262260437,0.699999988079071,0.6200000047683716,0.6200000047683716,0.6047044396400452,551100,,,,,,,,
2020-06-17,0.6299999952316284,0.6600000262260437,0.550000011920929,0.5699999928474426,0.5559379458427429,565000,,,,,,,,
2020-06-18,0.6000000238418579,0.6000000238418579,0.5600000023841858,0.5799999833106995,0.5656912326812744,298400,,,,,,,,
2020-06-19,0.5899999737739563,0.6100000143051147,0.550000011920929,0.5699999928474426,0.5559379458427429,569700,,,,,,,,
2020-06-22,0.5799999833106995,0.5899999737739563,0.5099999904632568,0.5299999713897705,0.5169247984886169,388900,,,,,,,,
2020-06-23,0.5600000023841858,0.5699999928474426,0.5199999809265137,0.550000011920929,0.5364314317703247,466800,,,,,,,,
2020-06-24,0.5600000023841858,0.5600000023841858,0.49000000953674316,0.5199999809265137,0.5071714520454407,529000,,,,,,,,
2020-06-25,0.5199999809265137,0.5199999809265137,0.47999998927116394,0.49000000953674316,0.4779115915298462,471200,,,,,,,,
2020-06-26,0.49000000953674316,0.5199999809265137,0.47999998927116394,0.5,0.4876648783683777,350600,,,,,,,,
2020-06-29,0.5099999904632568,0.5699999928474426,0.5,0.5199999809265137,0.5071714520454407,436600,,,,,,,,
2020-06-30,0.5400000214576721,0.5699999928474426,0.49000000953674316,0.5,0.4876648783683777,454900,,,,,,,,
2020-07-01,0.5,0.5199999809265137,0.44999998807907104,0.4699999988079071,0.4584049582481384,539700,,,,,,,,
2020-07-02,0.47999998927116394,0.5,0.44999998807907104,0.4699999988079071,0.4584049582481384,320600,,,,,,,,
2020-07-06,0.5,0.6200000047683716,0.46000000834465027,0.5899999737739563,0.5754446387290955,2111600,,,,,,,,
2020-07-07,0.5899999737739563,0.5899999737739563,0.5099999904632568,0.5299999713897705,0.5169247984886169,1310500,,,,,,,,
2020-07-08,0.5199999809265137,0.550000011920929,0.49000000953674316,0.5099999904632568,0.4974181652069092,2270300,,,,,,,,
2020-07-09,0.5099999904632568,0.5099999904632568,0.4699999988079071,0.5,0.4876648783683777,2187000,,,,,,,,
2020-07-10,0.47999998927116394,0.5,0.46000000834465027,0.5,0.4876648783683777,1342500,,,,,,,,
2020-07-13,0.5299999713897705,0.5299999713897705,0.49000000953674316,0.5099999904632568,0.4974181652069092,2588900,,,,,,,,
2020-07-14,0.5,0.5299999713897705,0.47999998927116394,0.5,0.4876648783683777,2038300,,,,,,,,
2020-07-15,0.5400000214576721,0.550000011920929,0.49000000953674316,0.5,0.4876648783683777,2520000,,,,,,,,
2020-07-16,0.5099999904632568,0.5299999713897705,0.49000000953674316,0.5,0.4876648783683777,1350000,,,,,,,,
2020-07-17,0.49000000953674316,0.5,0.47999998927116394,0.49000000953674316,0.4779115915298462,680500,,,,,,,,
2020-07-20,0.49000000953674316,0.5,0.4699999988079071,0.4699999988079071,0.4584049582481384,802700,,,,,,,,
2020-07-21,0.4699999988079071,0.47999998927116394,0.46000000834465027,0.4699999988079071,0.4584049582481384,774600,,,,,,,,
2020-07-22,0.47999998927116394,0.5199999809265137,0.4699999988079071,0.47999998927116394,0.4681583046913147,3420300,,,,,,,,
2020-07-23,0.47999998927116394,0.5699999928474426,0.4699999988079071,0.5699999928474426,0.5559379458427429,8870700,,,,,,,,
2020-07-24,0.550000011920929,0.5600000023841858,0.5099999904632568,0.5299999713897705,0.5169247984886169,1733600,,,,,,,,
2020-07-27,0.5299999713897705,0.5299999713897705,0.5,0.5099999904632568,0.4974181652069092,1150900,,,,,,,,
2020-07-28,0.5299999713897705,0.5299999713897705,0.5,0.5199999809265137,0.5071714520454407,1020400,,,,,,,,
2020-07-29,0.5199999809265137,0.550000011920929,0.5099999904632568,0.5400000214576721,0.5266780853271484,1106500,,,,,,,,
2020-07-30,0.5299999713897705,0.5299999713897705,0.5,0.5,0.4876648783683777,885200,,,,,,,,
2020-07-31,0.5,0.5199999809265137,0.4699999988079071,0.49000000953674316,0.4779115915298462,1293900,,,,,,,,
2020-08-03,0.49000000953674316,0.5,0.4699999988079071,0.5,0.4876648783683777,1296100,,,,,,,,
2020-08-04,0.47999998927116394,0.49000000953674316,0.47999998927116394,0.49000000953674316,0.4779115915298462,478600,,,,,,,,
2020-08-05,0.49000000953674316,0.5299999713897705,0.49000000953674316,0.5099999904632568,0.4974181652069092,1115900,,,,,,,,
2020-08-06,0.5199999809265137,0.5299999713897705,0.47999998927116394,0.5099999904632568,0.4974181652069092,2413900,,,,,,,,
2020-08-07,0.5199999809265137,0.6499999761581421,0.5199999809265137,0.550000011920929,0.5364314317703247,8199600,,,,,,,,
2020-08-10,0.550000011920929,0.5899999737739563,0.5299999713897705,0.5400000214576721,0.5266780853271484,1878900,,,,,,,,
2020-08-11,0.5400000214576721,0.5600000023841858,0.5,0.5099999904632568,0.4974181652069092,1863500,,,,,,,,
2020-08-12,0.5,0.5099999904632568,0.4699999988079071,0.5,0.4876648783683777,1175600,,,,,,,,
2020-08-13,0.49000000953674316,0.5099999904632568,0.47999998927116394,0.5099999904632568,0.4974181652069092,1009900,,,,,,,,
2020-08-14,0.5099999904632568,0.5199999809265137,0.49000000953674316,0.5099999904632568,0.4974181652069092,735800,,,,,,,,
2020-08-17,0.5099999904632568,0.5299999713897705,0.5,0.5199999809265137,0.5071714520454407,951000,,,,,,,,
2020-08-18,0.5199999809265137,0.5199999809265137,0.49000000953674316,0.5,0.4876648783683777,584500,,,,,,,,
2020-08-19,0.5,0.5099999904632568,0.47999998927116394,0.5,0.4876648783683777,437900,,,,,,,,
2020-08-20,0.5,0.5099999904632568,0.47999998927116394,0.49000000953674316,0.4779115915298462,495500,,,,,,,,
2020-08-21,0.49000000953674316,0.49000000953674316,0.46000000834465027,0.47999998927116394,0.4681583046913147,857600,,,,,,,,
2020-08-24,0.47999998927116394,0.49000000953674316,0.4699999988079071,0.4699999988079071,0.4584049582481384,448100,,,,,,,,
2020-08-25,0.47999998927116394,0.5,0.4699999988079071,0.49000000953674316,0.4779115915298462,649200,,,,,,,,
2020-08-26,0.49000000953674316,0.5,0.4699999988079071,0.49000000953674316,0.4779115915298462,405600,,,,,,,,
2020-08-27,0.4699999988079071,0.49000000953674316,0.4699999988079071,0.47999998927116394,0.4681583046913147,278000,,,,,,,,
2020-08-28,0.47999998927116394,0.5099999904632568,0.4699999988079071,0.5099999904632568,0.4974181652069092,736300,,,,,,,,
2020-08-31,0.47999998927116394,0.5099999904632568,0.4699999988079071,0.49000000953674316,0.4779115915298462,1319700,,,,,,,,
2020-09-01,0.5299999713897705,0.5299999713897705,0.4699999988079071,0.49000000953674316,0.4779115915298462,1035200,,,,,,,,
2020-09-02,0.49000000953674316,0.49000000953674316,0.4399999976158142,0.46000000834465027,0.4486517012119293,1649200,,,,,,,,
2020-09-03,0.46000000834465027,0.47999998927116394,0.4399999976158142,0.44999998807907104,0.4388984143733978,560800,,,,,,,,
2020-09-04,0.4399999976158142,0.44999998807907104,0.4000000059604645,0.4399999976158142,0.42914509773254395,629200,,,,,,,,
2020-09-08,0.4300000071525574,0.46000000834465027,0.41999998688697815,0.4300000071525574,0.41939184069633484,304800,,,,,,,,
2020-09-09,0.4300000071525574,0.46000000834465027,0.41999998688697815,0.4300000071525574,0.41939184069633484,343900,,,,,,,,
2020-09-10,0.44999998807907104,0.47999998927116394,0.4300000071525574,0.44999998807907104,0.4388984143733978,488200,,,,,,,,
2020-09-11,0.44999998807907104,0.44999998807907104,0.41999998688697815,0.4399999976158142,0.42914509773254395,406700,,,,,,,,
2020-09-14,0.4399999976158142,0.47999998927116394,0.4300000071525574,0.47999998927116394,0.4681583046913147,562400,,,,,,,,
2020-09-15,0.47999998927116394,0.5699999928474426,0.4699999988079071,0.550000011920929,0.5364314317703247,1378800,,,,,,,,
2020-09-16,0.550000011920929,0.6899999976158142,0.550000011920929,0.6600000262260437,0.6437177062034607,2966500,,,,,,,,
2020-09-17,0.6299999952316284,0.7200000286102295,0.6200000047683716,0.699999988079071,0.6827309131622314,1651300,,,,,,,,
2020-09-18,0.7099999785423279,0.8299999833106995,0.6700000166893005,0.7699999809265137,0.7510039806365967,1515200,,,,,,,,
2020-09-21,0.7900000214576721,0.7900000214576721,0.6700000166893005,0.7200000286102295,0.7022375464439392,653500,,,,,,,,
2020-09-22,0.7200000286102295,0.7200000286102295,0.6399999856948853,0.6700000166893005,0.653471052646637,555400,,,,,,,,
2020-09-23,0.7400000095367432,0.8299999833106995,0.6700000166893005,0.6899999976158142,0.6729775667190552,893600,,,,,,,,
2020-09-24,0.7099999785423279,0.7200000286102295,0.6399999856948853,0.6499999761581421,0.6339644193649292,719300,,,,,,,,
2020-09-25,0.6499999761581421,0.7200000286102295,0.5899999737739563,0.6700000166893005,0.653471052646637,360900,,,,,,,,
2020-09-28,0.6800000071525574,0.7599999904632568,0.6800000071525574,0.7200000286102295,0.7022375464439392,481600,,,,,,,,
2020-09-29,0.7200000286102295,0.75,0.699999988079071,0.7300000190734863,0.7119907140731812,503600,,,,,,,,
2020-09-30,0.7300000190734863,0.75,0.6499999761581421,0.6700000166893005,0.653471052646637,1238600,,,,,,,,
2020-10-01,0.6600000262260437,0.8100000023841858,0.6399999856948853,0.6499999761581421,0.6339644193649292,744500,,,,,,,,
2020-10-02,0.6399999856948853,0.6700000166893005,0.6200000047683716,0.6399999856948853,0.6242111325263977,488000,,,,,,,,
2020-10-05,0.6399999856948853,0.6700000166893005,0.6200000047683716,0.6299999952316284,0.6144577264785767,451300,,,,,,,,
2020-10-06,0.6299999952316284,0.6499999761581421,0.6100000143051147,0.6100000143051147,0.5949511528015137,275000,,,,,,,,
2020-10-07,0.6399999856948853,0.75,0.6100000143051147,0.6200000047683716,0.6047044396400452,2755700,,,,,,,,
2020-10-08,0.6700000166893005,0.6800000071525574,0.6100000143051147,0.6200000047683716,0.6047044396400452,526100,,,,,,,,
2020-10-09,0.6000000238418579,0.6600000262260437,0.6000000238418579,0.6399999856948853,0.6242111325263977,1681300,,,,,,,,
2020-10-12,0.6600000262260437,0.6600000262260437,0.6100000143051147,0.6299999952316284,0.6144577264785767,351000,,,,,,,,
2020-10-13,0.6299999952316284,0.6399999856948853,0.6100000143051147,0.6299999952316284,0.6144577264785767,332100,,,,,,,,
2020-10-14,0.6200000047683716,0.6399999856948853,0.6100000143051147,0.6299999952316284,0.6144577264785767,146700,,,,,,,,
2020-10-15,0.6399999856948853,0.6399999856948853,0.6200000047683716,0.6299999952316284,0.6144577264785767,358200,,,,,,,,
2020-10-16,0.6399999856948853,0.6499999761581421,0.6100000143051147,0.6200000047683716,0.6047044396400452,183700,,,,,,,,
2020-10-19,0.6399999856948853,0.6800000071525574,0.6299999952316284,0.6399999856948853,0.6242111325263977,752900,,,,,,,,
2020-10-20,0.6600000262260437,0.6600000262260437,0.6100000143051147,0.6200000047683716,0.6047044396400452,418800,,,,,,,,
2020-10-21,0.6200000047683716,0.6399999856948853,0.6000000238418579,0.6299999952316284,0.6144577264785767,455300,,,,,,,,
2020-10-22,0.6299999952316284,0.6800000071525574,0.6200000047683716,0.6600000262260437,0.6437177062034607,798500,,,,,,,,
2020-10-23,0.6499999761581421,0.75,0.6499999761581421,0.6899999976158142,0.6729775667190552,1035600,,,,,,,,
2020-10-26,0.6899999976158142,0.7200000286102295,0.6399999856948853,0.7200000286102295,0.7022375464439392,452000,,,,,,,,
2020-10-27,0.7300000190734863,0.800000011920929,0.7099999785423279,0.7200000286102295,0.7022375464439392,1002400,,,,,,,,
2020-10-28,0.699999988079071,0.7699999809265137,0.6299999952316284,0.6700000166893005,0.653471052646637,405700,,,,,,,,
2020-10-29,0.6700000166893005,0.6700000166893005,0.6200000047683716,0.6299999952316284,0.6144577264785767,419700,,,,,,,,
2020-10-30,0.6200000047683716,0.6299999952316284,0.5899999737739563,0.6200000047683716,0.6047044396400452,677900,,,,,,,,
2020-11-02,0.6100000143051147,0.6499999761581421,0.6000000238418579,0.6100000143051147,0.5949511528015137,127100,,,,,,,,
2020-11-03,0.6399999856948853,0.6499999761581421,0.6000000238418579,0.6499999761581421,0.6339644193649292,131100,,,,,,,,
2020-11-04,0.6499999761581421,0.6600000262260437,0.6299999952316284,0.6499999761581421,0.6339644193649292,107000,,,,,,,,
2020-11-05,0.6399999856948853,0.6899999976158142,0.6200000047683716,0.6399999856948853,0.6242111325263977,239100,,,,,,,,
2020-11-06,0.6399999856948853,0.7099999785423279,0.6200000047683716,0.7099999785423279,0.6924842000007629,501600,,,,,,,,
2020-11-09,0.7300000190734863,0.7400000095367432,0.6700000166893005,0.6899999976158142,0.6729775667190552,275200,,,,,,,,
2020-11-10,0.699999988079071,0.7200000286102295,0.6700000166893005,0.6899999976158142,0.6729775667190552,269200,,,,,,,,
2020-11-11,0.7099999785423279,0.7300000190734863,0.6800000071525574,0.6899999976158142,0.6729775667190552,522800,,,,,,,,
2020-11-12,0.699999988079071,0.7099999785423279,0.6600000262260437,0.6700000166893005,0.653471052646637,426100,,,,,,,,
2020-11-13,0.6700000166893005,0.699999988079071,0.6299999952316284,0.6600000262260437,0.6437177062034607,808300,,,,,,,,
2020-11-16,0.6800000071525574,0.699999988079071,0.6499999761581421,0.6899999976158142,0.6729775667190552,872200,,,,,,,,
2020-11-17,0.6700000166893005,0.6899999976158142,0.6499999761581421,0.6700000166893005,0.653471052646637,425500,,,,,,,,
2020-11-18,0.6399999856948853,0.7699999809265137,0.6399999856948853,0.7300000190734863,0.7119907140731812,999800,,,,,,,,
