date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NGSCF')","('high', 'NGSCF')","('low', 'NGSCF')","('close', 'NGSCF')","('adj_close', 'NGSCF')","('volume', 'NGSCF')","('currency', '')"
2020-01-02,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-03,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-06,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-07,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-08,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-09,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-10,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-13,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-14,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-15,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-16,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-17,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-21,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-22,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-23,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-24,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-27,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-28,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-29,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-30,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-01-31,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-02-03,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-02-04,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-02-05,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-02-06,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-02-07,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2020-02-10,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2024-03-25,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2024-03-26,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2024-03-27,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,271.8338928222656,0,,,,,,,,
2024-03-28,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-01,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-02,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-03,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-04,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-05,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-08,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-09,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-10,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-11,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-12,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-15,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-16,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-17,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-18,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-19,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-22,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-23,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-24,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-25,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-26,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-29,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-04-30,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-05-01,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-05-02,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-05-03,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-05-06,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
2024-05-07,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,-157.09532165527344,0,,,,,,,,
