date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FANUF')","('high', 'FANUF')","('low', 'FANUF')","('close', 'FANUF')","('adj_close', 'FANUF')","('volume', 'FANUF')","('currency', '')"
2020-02-03,37.130001068115234,37.2400016784668,37.130001068115234,37.2400016784668,33.69832229614258,5000,,,,,,,,
2020-02-04,37.231998443603516,37.231998443603516,36.30799865722656,36.30799865722656,32.854957580566406,2500,,,,,,,,
2020-02-05,37.487998962402344,37.487998962402344,37.00400161743164,37.20800018310547,33.66937255859375,500,,,,,,,,
2020-02-06,37.79999923706055,38.119998931884766,37.54800033569336,38.119998931884766,34.494632720947266,500,,,,,,,,
2020-02-07,37.35599899291992,37.35599899291992,37.35599899291992,37.35599899291992,33.803287506103516,500,,,,,,,,
2020-02-10,37.04999923706055,37.25,37.04999923706055,37.25,33.70737838745117,500,,,,,,,,
2020-02-11,37.400001525878906,37.400001525878906,37.400001525878906,37.400001525878906,33.84310531616211,500,,,,,,,,
2020-02-12,38.32600021362305,38.32600021362305,37.55799865722656,37.55799865722656,33.9860725402832,500,,,,,,,,
2020-02-13,38.29199981689453,38.29199981689453,38.29199981689453,38.29199981689453,34.650272369384766,500,,,,,,,,
2020-02-14,37.05799865722656,37.05799865722656,37.04999923706055,37.04999923706055,33.52639389038086,500,,,,,,,,
2020-02-18,37.040000915527344,37.040000915527344,37.040000915527344,37.040000915527344,33.51734161376953,1500,,,,,,,,
2020-02-19,37.36000061035156,37.36000061035156,36.50600051879883,36.75400161743164,33.258541107177734,3000,,,,,,,,
2020-02-20,36.402000427246094,36.900001525878906,36.402000427246094,36.900001525878906,33.39065933227539,1500,,,,,,,,
2020-02-21,35.84199905395508,35.84199905395508,35.816001892089844,35.816001892089844,32.409751892089844,1000,,,,,,,,
2020-02-24,34.99599838256836,35.63999938964844,34.99599838256836,35.59199905395508,32.207054138183594,1000,,,,,,,,
2020-02-25,34.891998291015625,35.487998962402344,33.95000076293945,35.44200134277344,32.071327209472656,2000,,,,,,,,
2020-02-26,34.400001525878906,34.61000061035156,33.95000076293945,33.95000076293945,30.721210479736328,2000,,,,,,,,
2020-02-27,33.645999908447266,33.94599914550781,33.645999908447266,33.94599914550781,30.71759605407715,1500,,,,,,,,
2020-02-28,31.917999267578125,33.79999923706055,31.549999237060547,31.658000946044922,28.647197723388672,3500,,,,,,,,
2020-03-02,32.507999420166016,33.987998962402344,32.507999420166016,32.54999923706055,29.454360961914062,2000,,,,,,,,
2020-03-03,31.986000061035156,32.72600173950195,31.97800064086914,32.72600173950195,29.613624572753906,500,,,,,,,,
2020-03-04,32.29999923706055,32.29999923706055,32.29999923706055,32.29999923706055,29.22813606262207,500,,,,,,,,
2020-03-05,32.731998443603516,32.731998443603516,32.540000915527344,32.540000915527344,29.445316314697266,3500,,,,,,,,
2020-03-06,32.20000076293945,32.400001525878906,31.549999237060547,31.549999237060547,28.54946517944336,3000,,,,,,,,
2020-03-09,31.399999618530273,31.992000579833984,29.649999618530273,29.658000946044922,26.837404251098633,1500,,,,,,,,
2020-03-10,30.538000106811523,30.899999618530273,30.538000106811523,30.899999618530273,27.961280822753906,1000,,,,,,,,
2020-03-11,31.29199981689453,31.299999237060547,30.0,31.299999237060547,28.3232421875,500,,,,,,,,
2020-03-12,28.600000381469727,30.149999618530273,26.75,29.25,26.46820640563965,15000,,,,,,,,
2020-03-13,26.15999984741211,27.75,26.149999618530273,26.149999618530273,23.663026809692383,23000,,,,,,,,
2020-03-16,26.0,26.889999389648438,24.75,26.54199981689453,24.01774787902832,6000,,,,,,,,
2020-03-17,24.450000762939453,25.299999237060547,24.450000762939453,25.299999237060547,22.893861770629883,1000,,,,,,,,
2020-03-18,24.399999618530273,25.392000198364258,24.399999618530273,25.392000198364258,22.97711944580078,10000,,,,,,,,
2020-03-19,23.200000762939453,23.200000762939453,22.20800018310547,23.148000717163086,20.946533203125,7000,,,,,,,,
2020-03-20,24.290000915527344,24.290000915527344,24.290000915527344,24.290000915527344,21.979921340942383,1000,,,,,,,,
2020-03-23,22.191999435424805,24.799999237060547,22.191999435424805,23.0,20.812606811523438,9500,,,,,,,,
2020-03-24,28.691999435424805,28.691999435424805,26.535999298095703,27.875999450683594,25.224878311157227,3000,,,,,,,,
2020-03-25,29.437999725341797,29.437999725341797,26.15999984741211,26.15999984741211,23.672075271606445,2000,,,,,,,,
2020-03-26,28.392000198364258,28.399999618530273,27.0,28.399999618530273,25.699045181274414,9000,,,,,,,,
2020-03-27,27.979999542236328,29.142000198364258,27.058000564575195,29.142000198364258,26.3704776763916,500,,,,,,,,
2020-03-30,27.100000381469727,28.649999618530273,27.100000381469727,27.200000762939453,24.889549255371094,1000,,,,,,,,
2020-03-31,27.200000762939453,27.200000762939453,27.200000762939453,27.200000762939453,24.889549255371094,0,,,,,,,,
2020-04-01,26.399999618530273,26.399999618530273,24.799999237060547,25.941999435424805,23.738405227661133,9500,,,,,,,,
2020-04-02,25.941999435424805,25.941999435424805,25.941999435424805,25.941999435424805,23.738405227661133,0,,,,,,,,
2020-04-03,24.06599998474121,26.149999618530273,24.06599998474121,25.049999237060547,22.922176361083984,2000,,,,,,,,
2020-04-06,25.658000946044922,25.70800018310547,25.649999618530273,25.700000762939453,23.516963958740234,500,,,,,,,,
2020-04-07,27.549999237060547,27.549999237060547,27.0,27.0,24.7065372467041,7000,,,,,,,,
2020-04-08,27.100000381469727,27.100000381469727,27.100000381469727,27.100000381469727,24.798044204711914,500,,,,,,,,
2020-04-09,27.257999420166016,27.257999420166016,27.257999420166016,27.257999420166016,24.9426212310791,500,,,,,,,,
2020-04-13,27.399999618530273,27.399999618530273,27.076000213623047,27.076000213623047,24.776079177856445,1000,,,,,,,,
2020-04-14,28.09000015258789,28.850000381469727,27.639999389648438,28.850000381469727,26.399389266967773,4000,,,,,,,,
2020-04-15,26.649999618530273,28.0,26.649999618530273,28.0,25.621593475341797,2500,,,,,,,,
2020-04-16,28.0,28.0,28.0,28.0,25.621593475341797,0,,,,,,,,
2020-04-17,26.908000946044922,26.908000946044922,26.899999618530273,26.899999618530273,24.615026473999023,9500,,,,,,,,
2020-04-20,28.200000762939453,28.200000762939453,27.892000198364258,27.895999908447266,25.52642822265625,1000,,,,,,,,
2020-04-21,26.576000213623047,27.200000762939453,25.950000762939453,26.516000747680664,24.263648986816406,1500,,,,,,,,
2020-04-22,27.950000762939453,27.950000762939453,26.649999618530273,26.6560001373291,24.391759872436523,12000,,,,,,,,
2020-04-23,28.100000381469727,28.257999420166016,28.100000381469727,28.257999420166016,25.857677459716797,500,,,,,,,,
2020-04-24,27.610000610351562,28.299999237060547,27.610000610351562,28.299999237060547,25.89611053466797,5000,,,,,,,,
2020-04-27,30.049999237060547,31.673999786376953,30.049999237060547,31.673999786376953,28.9835147857666,4000,,,,,,,,
2020-04-28,31.559999465942383,32.650001525878906,31.559999465942383,31.926000595092773,29.214107513427734,500,,,,,,,,
2020-04-29,32.31800079345703,32.31800079345703,32.31800079345703,32.31800079345703,29.572811126708984,500,,,,,,,,
2020-04-30,32.349998474121094,33.35599899291992,32.25,32.290000915527344,29.54718780517578,1500,,,,,,,,
2020-05-01,31.441999435424805,31.996000289916992,31.441999435424805,31.549999237060547,28.870044708251953,6000,,,,,,,,
2020-05-04,31.399999618530273,32.0359992980957,31.399999618530273,32.0359992980957,29.314762115478516,500,,,,,,,,
2020-05-05,32.0359992980957,32.0359992980957,32.0359992980957,32.0359992980957,29.314762115478516,0,,,,,,,,
2020-05-06,31.77400016784668,31.944000244140625,31.77400016784668,31.944000244140625,29.230579376220703,500,,,,,,,,
2020-05-07,32.784000396728516,32.784000396728516,32.784000396728516,32.784000396728516,29.999229431152344,500,,,,,,,,
2020-05-08,33.0,33.11000061035156,33.0,33.11000061035156,30.297536849975586,500,,,,,,,,
2020-05-11,33.11000061035156,33.11000061035156,33.11000061035156,33.11000061035156,30.297536849975586,0,,,,,,,,
2020-05-12,33.11000061035156,33.11000061035156,33.11000061035156,33.11000061035156,30.297536849975586,0,,,,,,,,
2020-05-13,33.52399826049805,33.53200149536133,32.70000076293945,32.70000076293945,29.92236328125,1000,,,,,,,,
2020-05-14,31.507999420166016,31.507999420166016,31.507999420166016,31.507999420166016,28.831615447998047,500,,,,,,,,
2020-05-15,32.560001373291016,32.7400016784668,32.560001373291016,32.7400016784668,29.95896339416504,500,,,,,,,,
2020-05-18,33.54199981689453,33.54999923706055,33.54199981689453,33.54999923706055,30.70016098022461,500,,,,,,,,
2020-05-19,34.2760009765625,34.2760009765625,34.2760009765625,34.2760009765625,31.364492416381836,1000,,,,,,,,
2020-05-20,34.0880012512207,34.0880012512207,33.959999084472656,33.959999084472656,31.075332641601562,27500,,,,,,,,
2020-05-21,33.959999084472656,33.959999084472656,33.959999084472656,33.959999084472656,31.075332641601562,6000,,,,,,,,
2020-05-22,34.04199981689453,34.04999923706055,32.75,32.75,29.968116760253906,1500,,,,,,,,
2020-05-26,33.74399948120117,34.433998107910156,33.71799850463867,34.018001556396484,31.128406524658203,3500,,,,,,,,
2020-05-27,35.891998291015625,35.95000076293945,35.891998291015625,35.95000076293945,32.89630126953125,4500,,,,,,,,
2020-05-28,36.513999938964844,37.0,36.38800048828125,36.40999984741211,33.31721878051758,3500,,,,,,,,
2020-05-29,35.65800094604492,36.19200134277344,34.99599838256836,36.19200134277344,33.11773681640625,500,,,,,,,,
2020-06-01,34.757999420166016,35.86199951171875,34.75,35.86199951171875,32.815773010253906,18500,,,,,,,,
2020-06-02,35.86199951171875,35.86199951171875,35.86199951171875,35.86199951171875,32.815773010253906,0,,,,,,,,
2020-06-03,35.86199951171875,35.86199951171875,35.86199951171875,35.86199951171875,32.815773010253906,0,,,,,,,,
2020-06-04,35.93199920654297,36.242000579833984,35.93199920654297,36.242000579833984,33.16349792480469,500,,,,,,,,
2020-06-05,37.65599822998047,37.65599822998047,36.150001525878906,36.150001525878906,33.079307556152344,500,,,,,,,,
2020-06-08,37.28799819946289,38.29999923706055,37.28799819946289,38.141998291015625,34.902095794677734,8500,,,,,,,,
2020-06-09,38.290000915527344,39.055999755859375,37.150001525878906,38.70000076293945,35.41270065307617,11500,,,,,,,,
2020-06-10,38.52000045776367,38.52000045776367,38.52000045776367,38.52000045776367,35.24799346923828,500,,,,,,,,
2020-06-11,36.25,37.099998474121094,36.25,37.099998474121094,33.9486083984375,500,,,,,,,,
2020-06-12,37.599998474121094,37.599998474121094,36.04999923706055,36.04999923706055,32.98780059814453,500,,,,,,,,
2020-06-15,35.832000732421875,35.832000732421875,35.832000732421875,35.832000732421875,32.7883186340332,500,,,,,,,,
2020-06-16,36.242000579833984,36.512001037597656,36.23400115966797,36.512001037597656,33.410560607910156,500,,,,,,,,
2020-06-17,36.400001525878906,36.459999084472656,36.400001525878906,36.459999084472656,33.36297607421875,2000,,,,,,,,
2020-06-18,36.459999084472656,36.470001220703125,36.459999084472656,36.470001220703125,33.372127532958984,500,,,,,,,,
2020-06-19,36.20000076293945,36.20000076293945,36.20000076293945,36.20000076293945,33.12506103515625,500,,,,,,,,
2020-06-22,35.849998474121094,36.0,35.849998474121094,36.0,32.942047119140625,500,,,,,,,,
2020-06-23,36.0,37.099998474121094,35.939998626708984,35.939998626708984,32.887142181396484,500,,,,,,,,
2020-06-24,35.757999420166016,35.79999923706055,35.45000076293945,35.45000076293945,32.43876647949219,1000,,,,,,,,
2020-06-25,35.45000076293945,35.45000076293945,35.45000076293945,35.45000076293945,32.43876647949219,12000,,,,,,,,
2020-06-26,35.45000076293945,35.45000076293945,35.45000076293945,35.45000076293945,32.43876647949219,500,,,,,,,,
2020-06-29,34.54999923706055,34.54999923706055,34.54999923706055,34.54999923706055,31.61521339416504,500,,,,,,,,
2020-06-30,34.72800064086914,34.72800064086914,34.62799835205078,34.62799835205078,31.68659210205078,1000,,,,,,,,
2020-07-01,37.0,37.0,35.2859992980957,37.0,33.85710144042969,1000,,,,,,,,
2020-07-02,33.900001525878906,36.84199905395508,33.900001525878906,36.84199905395508,33.7125244140625,500,,,,,,,,
2020-07-06,36.84199905395508,36.84199905395508,36.84199905395508,36.84199905395508,33.7125244140625,0,,,,,,,,
2020-07-07,37.09199905395508,37.099998474121094,37.09199905395508,37.099998474121094,33.9486083984375,500,,,,,,,,
2020-07-08,37.099998474121094,37.099998474121094,37.099998474121094,37.099998474121094,33.9486083984375,0,,,,,,,,
2020-07-09,37.04199981689453,37.04199981689453,36.42599868774414,36.42599868774414,33.33186340332031,2000,,,,,,,,
2020-07-10,37.018001556396484,37.018001556396484,37.0099983215332,37.018001556396484,33.87358093261719,2500,,,,,,,,
2020-07-13,37.22999954223633,38.77199935913086,37.22999954223633,37.54600143432617,34.35673141479492,5000,,,,,,,,
2020-07-14,37.54600143432617,37.54600143432617,37.54600143432617,37.54600143432617,34.35673141479492,0,,,,,,,,
2020-07-15,39.141998291015625,39.141998291015625,39.141998291015625,39.141998291015625,35.81715774536133,1000,,,,,,,,
2020-07-16,37.70000076293945,39.04199981689453,37.70000076293945,39.04199981689453,35.72565460205078,500,,,,,,,,
2020-07-17,38.0,38.41400146484375,37.90599822998047,38.41400146484375,35.150997161865234,3000,,,,,,,,
2020-07-20,39.099998474121094,39.242000579833984,38.400001525878906,38.400001525878906,35.13819122314453,500,,,,,,,,
2020-07-21,39.566001892089844,39.566001892089844,38.400001525878906,38.400001525878906,35.13819122314453,1500,,,,,,,,
2020-07-22,38.40800094604492,38.79999923706055,38.400001525878906,38.400001525878906,35.13819122314453,15000,,,,,,,,
2020-07-23,38.599998474121094,38.599998474121094,38.400001525878906,38.400001525878906,35.13819122314453,500,,,,,,,,
2020-07-24,38.15800094604492,38.400001525878906,38.150001525878906,38.400001525878906,35.13819122314453,1500,,,,,,,,
2020-07-27,39.0,39.04999923706055,38.108001708984375,38.108001708984375,34.870994567871094,1000,,,,,,,,
2020-07-28,37.70000076293945,37.75,37.70000076293945,37.70000076293945,34.497650146484375,1500,,,,,,,,
2020-07-29,37.099998474121094,37.099998474121094,35.3380012512207,35.3380012512207,32.336280822753906,500,,,,,,,,
2020-07-30,33.599998474121094,35.54999923706055,33.599998474121094,35.54999923706055,32.530277252197266,500,,,,,,,,
2020-07-31,34.512001037597656,34.512001037597656,33.11600112915039,33.11600112915039,30.303024291992188,1500,,,,,,,,
2020-08-03,34.20800018310547,34.70000076293945,34.20800018310547,34.290000915527344,31.377300262451172,500,,,,,,,,
2020-08-04,34.28200149536133,35.70000076293945,34.28200149536133,35.25600051879883,32.2612419128418,0,,,,,,,,
2020-08-05,35.29999923706055,35.29999923706055,35.29999923706055,35.29999923706055,32.301509857177734,1000,,,,,,,,
2020-08-06,34.939998626708984,34.939998626708984,34.47999954223633,34.47999954223633,31.551156997680664,500,,,,,,,,
2020-08-07,34.47999954223633,34.47999954223633,34.47999954223633,34.47999954223633,31.551156997680664,0,,,,,,,,
2020-08-10,35.6619987487793,35.66999816894531,33.57400131225586,33.57400131225586,30.722122192382812,500,,,,,,,,
2020-08-11,35.849998474121094,35.849998474121094,35.2859992980957,35.59199905395508,32.568702697753906,1000,,,,,,,,
2020-08-12,36.29199981689453,36.29999923706055,36.29199981689453,36.29999923706055,33.21656799316406,500,,,,,,,,
2020-08-13,37.891998291015625,37.891998291015625,36.69200134277344,36.69200134277344,33.57527160644531,500,,,,,,,,
2020-08-14,35.529998779296875,36.0,35.529998779296875,36.0,32.942047119140625,4500,,,,,,,,
2020-08-17,35.65800094604492,35.65800094604492,35.650001525878906,35.650001525878906,32.62178039550781,500,,,,,,,,
2020-08-18,36.5260009765625,36.5260009765625,36.5260009765625,36.5260009765625,33.423370361328125,500,,,,,,,,
2020-08-19,35.608001708984375,36.61600112915039,35.608001708984375,36.61600112915039,33.50572967529297,500,,,,,,,,
2020-08-20,36.849998474121094,36.849998474121094,35.608001708984375,35.608001708984375,32.58334732055664,3500,,,,,,,,
2020-08-21,35.608001708984375,35.608001708984375,35.608001708984375,35.608001708984375,32.58334732055664,0,,,,,,,,
2020-08-24,35.94200134277344,35.94200134277344,35.007999420166016,35.007999420166016,32.03431701660156,500,,,,,,,,
2020-08-25,35.007999420166016,35.58000183105469,34.75,34.75,31.798227310180664,2000,,,,,,,,
2020-08-26,34.95800018310547,34.95800018310547,34.95800018310547,34.95800018310547,31.988554000854492,500,,,,,,,,
2020-08-27,34.39799880981445,35.007999420166016,34.39799880981445,35.0,32.02699279785156,500,,,,,,,,
2020-08-28,35.20000076293945,35.69200134277344,35.20000076293945,35.69200134277344,32.66020965576172,500,,,,,,,,
2020-08-31,35.391998291015625,35.391998291015625,35.35200119018555,35.35200119018555,32.349090576171875,500,,,,,,,,
2020-09-01,35.20000076293945,35.400001525878906,34.93600082397461,34.93600082397461,31.96843147277832,4000,,,,,,,,
2020-09-02,36.0,36.0,36.0,36.0,32.942047119140625,4500,,,,,,,,
2020-09-03,36.70000076293945,36.70000076293945,36.0,36.27000045776367,33.18911361694336,21500,,,,,,,,
2020-09-04,37.09600067138672,37.097999572753906,36.698001861572266,36.698001861572266,33.58076095581055,500,,,,,,,,
2020-09-08,38.0,38.948001861572266,38.0,38.45000076293945,35.183937072753906,500,,,,,,,,
2020-09-09,38.22800064086914,38.95600128173828,38.220001220703125,38.95600128173828,35.64695739746094,500,,,,,,,,
2020-09-10,39.599998474121094,39.79999923706055,39.599998474121094,39.79999923706055,36.41926193237305,1500,,,,,,,,
2020-09-11,40.54199981689453,40.54199981689453,40.20000076293945,40.20000076293945,36.7852897644043,500,,,,,,,,
2020-09-14,40.20000076293945,40.20000076293945,39.215999603271484,39.6619987487793,36.29298400878906,1000,,,,,,,,
2020-09-15,40.22200012207031,40.22200012207031,40.22200012207031,40.22200012207031,36.80542755126953,500,,,,,,,,
2020-09-16,39.79199981689453,39.79999923706055,39.79199981689453,39.79999923706055,36.41926193237305,500,,,,,,,,
2020-09-17,39.428001403808594,39.428001403808594,39.428001403808594,39.428001403808594,36.0788688659668,7000,,,,,,,,
2020-09-18,39.428001403808594,39.428001403808594,39.428001403808594,39.428001403808594,36.0788688659668,0,,,,,,,,
2020-09-21,38.6879997253418,38.6879997253418,38.040000915527344,38.040000915527344,34.80876541137695,500,,,,,,,,
2020-09-22,39.70600128173828,39.70600128173828,38.00199890136719,38.00199890136719,34.77399444580078,500,,,,,,,,
2020-09-23,38.83000183105469,39.29399871826172,38.36000061035156,38.36000061035156,35.10158157348633,10500,,,,,,,,
2020-09-24,39.04199981689453,39.04999923706055,38.08000183105469,38.08000183105469,34.84537124633789,500,,,,,,,,
2020-09-25,37.97999954223633,37.97999954223633,37.400001525878906,37.400001525878906,34.22313690185547,500,,,,,,,,
2020-09-28,37.689998626708984,38.400001525878906,37.689998626708984,38.400001525878906,35.13819122314453,1000,,,,,,,,
2020-09-29,39.0,39.15800094604492,39.0,39.15800094604492,35.987937927246094,500,,,,,,,,
2020-09-30,37.939998626708984,38.70000076293945,37.939998626708984,38.70000076293945,35.56700897216797,500,,,,,,,,
2020-10-01,38.70000076293945,38.79999923706055,38.5,38.5,35.38319778442383,1500,,,,,,,,
2020-10-02,38.84199905395508,38.849998474121094,38.630001068115234,38.630001068115234,35.502685546875,1000,,,,,,,,
2020-10-05,39.20000076293945,39.20000076293945,38.30799865722656,38.30799865722656,35.20674133300781,3000,,,,,,,,
2020-10-06,39.29199981689453,39.29999923706055,39.29199981689453,39.29999923706055,36.118438720703125,1500,,,,,,,,
2020-10-07,40.650001525878906,40.650001525878906,39.08000183105469,39.08000183105469,35.91625213623047,3000,,,,,,,,
2020-10-08,39.29199981689453,39.29999923706055,39.29199981689453,39.29999923706055,36.118438720703125,500,,,,,,,,
2020-10-09,38.20000076293945,39.25,38.099998474121094,39.25,36.072486877441406,3500,,,,,,,,
2020-10-12,39.25,39.25,39.25,39.25,36.072486877441406,0,,,,,,,,
2020-10-13,39.29999923706055,40.04999923706055,39.04999923706055,40.04999923706055,36.80772018432617,1000,,,,,,,,
2020-10-14,40.04999923706055,40.04999923706055,39.400001525878906,39.400001525878906,36.210350036621094,1500,,,,,,,,
2020-10-15,38.992000579833984,39.0,38.992000579833984,39.0,35.84272766113281,1000,,,,,,,,
2020-10-16,38.349998474121094,38.349998474121094,37.91999816894531,37.91999816894531,34.85015869140625,1500,,,,,,,,
2020-10-19,37.91999816894531,37.91999816894531,37.91999816894531,37.91999816894531,34.85015869140625,0,,,,,,,,
2020-10-20,39.108001708984375,39.108001708984375,39.108001708984375,39.108001708984375,35.941986083984375,500,,,,,,,,
2020-10-21,39.108001708984375,39.108001708984375,39.108001708984375,39.108001708984375,35.941986083984375,0,,,,,,,,
2020-10-22,39.54999923706055,40.599998474121094,39.54999923706055,40.599998474121094,37.313201904296875,1500,,,,,,,,
2020-10-23,40.599998474121094,41.0,40.599998474121094,41.0,37.680816650390625,500,,,,,,,,
2020-10-26,39.400001525878906,39.400001525878906,39.400001525878906,39.400001525878906,36.210350036621094,500,,,,,,,,
2020-10-27,41.29199981689453,41.29199981689453,40.358001708984375,41.29199981689453,37.94917678833008,1000,,,,,,,,
2020-10-28,39.79999923706055,39.849998474121094,39.720001220703125,39.720001220703125,36.50444030761719,500,,,,,,,,
2020-10-29,41.79999923706055,42.2599983215332,41.0099983215332,41.79999923706055,38.416046142578125,1000,,,,,,,,
2020-10-30,43.3120002746582,43.3120002746582,42.90399932861328,42.90399932861328,39.43067932128906,500,,,,,,,,
2020-11-02,41.858001708984375,43.099998474121094,41.858001708984375,43.09000015258789,39.60162353515625,2000,,,,,,,,
2020-11-03,43.097999572753906,43.097999572753906,43.09000015258789,43.09000015258789,39.60162353515625,1000,,,,,,,,
2020-11-04,43.09000015258789,43.09000015258789,43.09000015258789,43.09000015258789,39.60162353515625,4500,,,,,,,,
2020-11-05,42.65999984741211,43.099998474121094,42.65999984741211,43.099998474121094,39.61080551147461,1500,,,,,,,,
2020-11-06,43.099998474121094,43.099998474121094,43.099998474121094,43.099998474121094,39.61080551147461,0,,,,,,,,
2020-11-09,43.36000061035156,46.79999923706055,43.2599983215332,44.99399948120117,41.351478576660156,3500,,,,,,,,
2020-11-10,44.3380012512207,45.512001037597656,44.3380012512207,45.512001037597656,41.82754135131836,2500,,,,,,,,
2020-11-11,46.492000579833984,46.5,46.492000579833984,46.5,42.73555374145508,500,,,,,,,,
2020-11-12,48.21799850463867,48.22600173950195,46.0,46.099998474121094,42.36793899536133,1000,,,,,,,,
2020-11-13,46.439998626708984,46.439998626708984,46.439998626708984,46.439998626708984,42.68041229248047,500,,,,,,,,
2020-11-16,47.391998291015625,47.391998291015625,45.70000076293945,45.70800018310547,42.0076789855957,1000,,,,,,,,
2020-11-17,47.59199905395508,47.720001220703125,46.400001525878906,46.400001525878906,42.64365768432617,1000,,,,,,,,
2020-11-18,46.400001525878906,46.400001525878906,46.400001525878906,46.400001525878906,42.64365768432617,0,,,,,,,,
2020-11-19,48.09199905395508,48.099998474121094,46.599998474121094,46.599998474121094,42.82746124267578,500,,,,,,,,
2020-11-20,48.91999816894531,48.91999816894531,47.959999084472656,47.959999084472656,44.077362060546875,3500,,,,,,,,
2020-11-23,47.959999084472656,47.959999084472656,47.959999084472656,47.959999084472656,44.077362060546875,0,,,,,,,,
2020-11-24,49.79199981689453,49.79199981689453,49.79199981689453,49.79199981689453,45.761051177978516,500,,,,,,,,
2020-11-25,50.689998626708984,50.689998626708984,48.70000076293945,48.70000076293945,44.75746154785156,500,,,,,,,,
2020-11-27,51.08399963378906,51.08399963378906,49.099998474121094,49.099998474121094,45.12506866455078,500,,,,,,,,
2020-11-30,49.0,49.29199981689453,47.900001525878906,47.900001525878906,44.022220611572266,1500,,,,,,,,
2020-12-01,50.0,50.20000076293945,50.0,50.20000076293945,46.136024475097656,6500,,,,,,,,
2020-12-02,50.70000076293945,50.79999923706055,50.25,50.25,46.181976318359375,2000,,,,,,,,
2020-12-03,50.25,50.25,50.25,50.25,46.181976318359375,0,,,,,,,,
2020-12-04,50.869998931884766,50.869998931884766,50.150001525878906,50.150001525878906,46.090065002441406,2500,,,,,,,,
2020-12-07,50.492000579833984,50.492000579833984,50.492000579833984,50.492000579833984,46.404380798339844,500,,,,,,,,
2020-12-08,49.29199981689453,49.29999923706055,49.29199981689453,49.29199981689453,45.30152893066406,8000,,,,,,,,
2020-12-09,50.492000579833984,50.492000579833984,50.391998291015625,50.400001525878906,46.319828033447266,22500,,,,,,,,
2020-12-10,50.69200134277344,50.70000076293945,50.69200134277344,50.70000076293945,46.595542907714844,500,,,,,,,,
2020-12-11,47.900001525878906,48.784000396728516,47.900001525878906,48.784000396728516,44.83464813232422,1000,,,,,,,,
2020-12-14,50.19200134277344,50.20000076293945,49.5880012512207,49.5880012512207,45.57357406616211,1000,,,,,,,,
2020-12-15,49.900001525878906,51.19200134277344,49.900001525878906,51.19200134277344,47.04771423339844,500,,,,,,,,
2020-12-16,52.939998626708984,52.939998626708984,51.79199981689453,51.79199981689453,47.59914016723633,500,,,,,,,,
2020-12-17,51.099998474121094,51.099998474121094,51.09199905395508,51.099998474121094,46.963157653808594,500,,,,,,,,
2020-12-18,49.20800018310547,50.400001525878906,49.20000076293945,49.20800018310547,45.224327087402344,500,,,,,,,,
