date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RCIT')","('high', 'RCIT')","('low', 'RCIT')","('close', 'RCIT')","('adj_close', 'RCIT')","('volume', 'RCIT')","('currency', '')"
2020-03-12,1626.989990234375,1626.989990234375,1451.1500244140625,1458.8499755859375,1458.8499755859375,0,,,,,,,,
2020-03-13,1504.6400146484375,1585.699951171875,1454.800048828125,1584.0,1584.0,0,,,,,,,,
2020-03-16,1584.52001953125,1584.52001953125,1301.9599609375,1302.5899658203125,1302.5899658203125,0,,,,,,,,
2020-03-17,1302.5899658203125,1402.7099609375,1286.3699951171875,1376.27001953125,1376.27001953125,0,,,,,,,,
2020-03-18,1376.27001953125,1376.27001953125,1186.239990234375,1234.8699951171875,1234.8699951171875,0,,,,,,,,
2020-03-19,1235.0,1265.3699951171875,1179.469970703125,1239.949951171875,1239.949951171875,0,,,,,,,,
2020-03-20,1240.260009765625,1292.2099609375,1178.75,1189.1700439453125,1189.1700439453125,0,,,,,,,,
2020-03-23,1189.1800537109375,1189.1800537109375,1098.800048828125,1125.43994140625,1125.43994140625,0,,,,,,,,
2020-03-24,1176.800048828125,1221.1300048828125,1157.3399658203125,1218.6800537109375,1218.6800537109375,0,,,,,,,,
2020-03-25,1218.75,1352.949951171875,1217.449951171875,1287.6199951171875,1287.6199951171875,0,,,,,,,,
2020-03-26,1287.8900146484375,1388.4100341796875,1287.8900146484375,1385.97998046875,1385.97998046875,0,,,,,,,,
2020-03-27,1385.97998046875,1418.510009765625,1333.3499755859375,1384.6300048828125,1384.6300048828125,0,,,,,,,,
2020-03-30,1398.510009765625,1411.6700439453125,1350.5899658203125,1407.93994140625,1407.93994140625,0,,,,,,,,
2020-03-31,1408.6400146484375,1408.6400146484375,1336.739990234375,1373.47998046875,1373.47998046875,0,,,,,,,,
2020-04-01,1373.8800048828125,1373.8800048828125,1254.199951171875,1279.5999755859375,1279.5999755859375,0,,,,,,,,
2020-04-02,1279.6800537109375,1310.8299560546875,1259.4599609375,1285.2900390625,1285.2900390625,0,,,,,,,,
2020-04-03,1285.4100341796875,1287.050048828125,1237.6400146484375,1263.1300048828125,1263.1300048828125,0,,,,,,,,
2020-04-06,1263.1800537109375,1362.8900146484375,1263.1800537109375,1358.6099853515625,1358.6099853515625,0,,,,,,,,
2020-04-07,1358.6099853515625,1434.550048828125,1358.6099853515625,1369.719970703125,1369.719970703125,0,,,,,,,,
2020-04-08,1369.8800048828125,1475.010009765625,1369.8800048828125,1468.5799560546875,1468.5799560546875,0,,,,,,,,
2020-04-09,1468.6800537109375,1576.300048828125,1468.6800537109375,1554.3199462890625,1554.3199462890625,0,,,,,,,,
2020-04-13,1555.0699462890625,1555.0699462890625,1478.9200439453125,1487.9200439453125,1487.9200439453125,0,,,,,,,,
2020-04-14,1488.1500244140625,1543.0699462890625,1488.1500244140625,1530.43994140625,1530.43994140625,0,,,,,,,,
2020-04-15,1530.5,1530.5,1452.1400146484375,1466.9200439453125,1466.9200439453125,0,,,,,,,,
2020-04-16,1467.02001953125,1477.800048828125,1440.6099853515625,1449.5899658203125,1449.5899658203125,0,,,,,,,,
2020-04-17,1449.5899658203125,1503.3900146484375,1449.5899658203125,1498.27001953125,1498.27001953125,0,,,,,,,,
2020-04-20,1469.949951171875,1473.8599853515625,1440.6199951171875,1440.699951171875,1440.699951171875,0,,,,,,,,
2020-04-21,1440.800048828125,1440.800048828125,1399.489990234375,1418.8599853515625,1418.8599853515625,0,,,,,,,,
2020-04-22,1418.8599853515625,1450.72998046875,1418.8599853515625,1441.25,1441.25,0,,,,,,,,
2020-04-23,1441.25,1455.8199462890625,1422.81005859375,1426.949951171875,1426.949951171875,0,,,,,,,,
2020-04-24,1426.949951171875,1438.97998046875,1414.3299560546875,1431.510009765625,1431.510009765625,0,,,,,,,,
2020-04-27,1431.510009765625,1485.4000244140625,1431.510009765625,1479.760009765625,1479.760009765625,0,,,,,,,,
2020-04-28,1479.760009765625,1530.239990234375,1479.760009765625,1495.0699462890625,1495.0699462890625,0,,,,,,,,
2020-04-29,1531.6099853515625,1539.1700439453125,1511.3599853515625,1518.1300048828125,1518.1300048828125,0,,,,,,,,
2020-04-30,1518.25,1518.25,1475.6700439453125,1499.5999755859375,1499.5999755859375,0,,,,,,,,
2020-05-01,1459.0999755859375,1465.969970703125,1435.3599853515625,1448.469970703125,1448.469970703125,0,,,,,,,,
2020-05-04,1448.469970703125,1448.469970703125,1412.1199951171875,1443.719970703125,1443.719970703125,0,,,,,,,,
2020-05-05,1443.719970703125,1474.1400146484375,1443.719970703125,1451.780029296875,1451.780029296875,0,,,,,,,,
2020-05-06,1451.780029296875,1463.8499755859375,1425.56005859375,1425.6700439453125,1425.6700439453125,0,,,,,,,,
2020-05-07,1425.93994140625,1465.199951171875,1425.93994140625,1445.3699951171875,1445.3699951171875,0,,,,,,,,
2020-05-08,1445.6300048828125,1482.239990234375,1445.6300048828125,1480.1300048828125,1480.1300048828125,0,,,,,,,,
2020-05-11,1480.1400146484375,1480.300048828125,1449.9100341796875,1457.280029296875,1457.280029296875,0,,,,,,,,
2020-05-12,1457.5699462890625,1463.6099853515625,1391.550048828125,1391.5799560546875,1391.5799560546875,0,,,,,,,,
2020-05-13,1391.72998046875,1391.72998046875,1352.68994140625,1358.6199951171875,1358.6199951171875,0,,,,,,,,
2020-05-14,1338.3900146484375,1364.9599609375,1309.5699462890625,1364.9599609375,1364.9599609375,0,,,,,,,,
2020-05-15,1365.260009765625,1365.260009765625,1335.9300537109375,1358.7900390625,1358.7900390625,0,,,,,,,,
2020-05-18,1411.6800537109375,1449.0899658203125,1411.6800537109375,1439.1199951171875,1439.1199951171875,0,,,,,,,,
2020-05-19,1439.4599609375,1440.93994140625,1419.93994140625,1420.2099609375,1420.2099609375,0,,,,,,,,
2020-05-20,1420.3299560546875,1438.5999755859375,1420.3299560546875,1434.280029296875,1434.280029296875,0,,,,,,,,
2020-05-21,1434.2900390625,1442.949951171875,1419.3599853515625,1432.31005859375,1432.31005859375,0,,,,,,,,
2020-05-22,1432.31005859375,1454.97998046875,1427.6500244140625,1454.219970703125,1454.219970703125,0,,,,,,,,
2020-05-26,1454.219970703125,1514.0999755859375,1454.219970703125,1507.18994140625,1507.18994140625,0,,,,,,,,
2020-05-27,1507.260009765625,1542.219970703125,1498.72998046875,1536.75,1536.75,0,,,,,,,,
2020-05-28,1536.949951171875,1555.68994140625,1530.8900146484375,1543.3199462890625,1543.3199462890625,0,,,,,,,,
2020-05-29,1543.489990234375,1543.489990234375,1517.300048828125,1526.02001953125,1526.02001953125,0,,,,,,,,
2020-06-01,1526.02001953125,1572.8599853515625,1524.510009765625,1562.219970703125,1562.219970703125,0,,,,,,,,
2020-06-02,1562.219970703125,1579.6700439453125,1560.260009765625,1572.3199462890625,1572.3199462890625,0,,,,,,,,
2020-06-03,1572.3199462890625,1628.9000244140625,1572.3199462890625,1622.9000244140625,1622.9000244140625,0,,,,,,,,
2020-06-04,1622.93994140625,1622.93994140625,1593.8199462890625,1608.969970703125,1608.969970703125,0,,,,,,,,
2020-06-05,1609.010009765625,1696.4599609375,1609.010009765625,1667.1800537109375,1667.1800537109375,0,,,,,,,,
2020-06-08,1667.1800537109375,1713.4300537109375,1667.1800537109375,1713.1300048828125,1713.1300048828125,0,,,,,,,,
2020-06-09,1713.1600341796875,1713.1600341796875,1664.1600341796875,1684.1700439453125,1684.1700439453125,0,,,,,,,,
2020-06-10,1684.1800537109375,1684.1800537109375,1628.02001953125,1639.6300048828125,1639.6300048828125,0,,,,,,,,
2020-06-11,1640.3399658203125,1640.3399658203125,1533.81005859375,1535.6199951171875,1535.6199951171875,0,,,,,,,,
2020-06-12,1537.02001953125,1597.93994140625,1537.02001953125,1593.3900146484375,1593.3900146484375,0,,,,,,,,
2020-06-15,1594.06005859375,1622.7900390625,1541.06005859375,1614.1700439453125,1614.1700439453125,0,,,,,,,,
2020-06-16,1614.1700439453125,1674.489990234375,1614.1700439453125,1646.449951171875,1646.449951171875,0,,,,,,,,
2020-06-17,1646.6400146484375,1656.989990234375,1622.2099609375,1622.510009765625,1622.510009765625,0,,,,,,,,
2020-06-18,1623.3199462890625,1623.3199462890625,1596.5699462890625,1604.199951171875,1604.199951171875,0,,,,,,,,
2020-06-19,1625.8699951171875,1625.8699951171875,1574.0400390625,1582.3900146484375,1582.3900146484375,0,,,,,,,,
2020-06-22,1575.800048828125,1583.239990234375,1554.6700439453125,1579.5400390625,1579.5400390625,0,,,,,,,,
2020-06-23,1579.5400390625,1597.4000244140625,1569.8900146484375,1574.3599853515625,1574.3599853515625,0,,,,,,,,
2020-06-24,1574.4000244140625,1574.4000244140625,1495.4599609375,1530.97998046875,1530.97998046875,0,,,,,,,,
2020-06-25,1520.25,1551.9300537109375,1518.1400146484375,1551.0999755859375,1551.0999755859375,0,,,,,,,,
2020-06-26,1543.6400146484375,1550.9599609375,1519.0999755859375,1519.8499755859375,1519.8499755859375,0,,,,,,,,
2020-06-29,1536.0699462890625,1550.550048828125,1514.3699951171875,1548.8599853515625,1548.8599853515625,0,,,,,,,,
2020-06-30,1549.3399658203125,1574.1500244140625,1545.3599853515625,1567.3399658203125,1567.3399658203125,0,,,,,,,,
2020-07-01,1567.6199951171875,1608.02001953125,1567.6199951171875,1602.68994140625,1602.68994140625,0,,,,,,,,
2020-07-02,1602.760009765625,1631.0799560546875,1589.4100341796875,1594.5400390625,1594.5400390625,0,,,,,,,,
2020-07-06,1594.5400390625,1628.0400390625,1592.760009765625,1595.02001953125,1595.02001953125,0,,,,,,,,
2020-07-07,1595.06005859375,1595.06005859375,1562.3599853515625,1563.260009765625,1563.260009765625,0,,,,,,,,
2020-07-08,1563.260009765625,1572.260009765625,1548.3800048828125,1561.8199462890625,1561.8199462890625,0,,,,,,,,
2020-07-09,1562.5400390625,1562.5400390625,1528.81005859375,1551.2900390625,1551.2900390625,0,,,,,,,,
2020-07-10,1550.9200439453125,1563.2900390625,1546.030029296875,1558.72998046875,1558.72998046875,0,,,,,,,,
2020-07-13,1558.800048828125,1572.8299560546875,1538.31005859375,1539.6199951171875,1539.6199951171875,0,,,,,,,,
2020-07-14,1539.8499755859375,1557.0899658203125,1536.469970703125,1553.75,1553.75,0,,,,,,,,
2020-07-15,1580.219970703125,1582.760009765625,1559.3199462890625,1570.530029296875,1570.530029296875,0,,,,,,,,
2020-07-16,1560.47998046875,1567.06005859375,1547.1099853515625,1551.239990234375,1551.239990234375,0,,,,,,,,
2020-07-17,1551.239990234375,1577.949951171875,1548.8599853515625,1572.0,1572.0,0,,,,,,,,
2020-07-20,1572.0,1577.6600341796875,1548.0899658203125,1553.22998046875,1553.22998046875,0,,,,,,,,
2020-07-21,1553.22998046875,1573.5400390625,1553.22998046875,1558.219970703125,1558.219970703125,0,,,,,,,,
2020-07-22,1558.22998046875,1583.760009765625,1547.9300537109375,1583.5,1583.5,0,,,,,,,,
2020-07-23,1577.6700439453125,1587.3800048828125,1557.550048828125,1574.5699462890625,1574.5699462890625,0,,,,,,,,
2020-07-24,1573.77001953125,1578.530029296875,1561.719970703125,1562.8499755859375,1562.8499755859375,0,,,,,,,,
2020-07-27,1562.8499755859375,1581.449951171875,1546.3699951171875,1580.0899658203125,1580.0899658203125,0,,,,,,,,
2020-07-28,1580.0899658203125,1619.3900146484375,1577.050048828125,1611.5999755859375,1611.5999755859375,0,,,,,,,,
2020-07-29,1620.77001953125,1642.6800537109375,1617.719970703125,1642.43994140625,1642.43994140625,0,,,,,,,,
2020-07-30,1619.030029296875,1633.22998046875,1611.969970703125,1632.02001953125,1632.02001953125,0,,,,,,,,
2020-07-31,1632.1300048828125,1632.1700439453125,1604.5,1628.3900146484375,1628.3900146484375,0,,,,,,,,
2020-08-03,1628.4000244140625,1628.4000244140625,1600.93994140625,1608.8699951171875,1608.8699951171875,0,,,,,,,,
2020-08-04,1608.8699951171875,1635.449951171875,1605.81005859375,1631.0899658203125,1631.0899658203125,0,,,,,,,,
2020-08-05,1631.0899658203125,1642.550048828125,1616.1600341796875,1624.469970703125,1624.469970703125,0,,,,,,,,
2020-08-06,1624.469970703125,1631.4300537109375,1617.2099609375,1626.6199951171875,1626.6199951171875,0,,,,,,,,
2020-08-07,1626.8499755859375,1648.969970703125,1619.81005859375,1648.9300537109375,1648.9300537109375,0,,,,,,,,
2020-08-10,1648.9300537109375,1662.219970703125,1644.949951171875,1651.300048828125,1651.300048828125,0,,,,,,,,
2020-08-11,1668.06005859375,1670.1500244140625,1620.699951171875,1626.1500244140625,1626.1500244140625,0,,,,,,,,
2020-08-12,1626.219970703125,1644.199951171875,1626.219970703125,1642.8699951171875,1642.8699951171875,0,,,,,,,,
2020-08-13,1643.510009765625,1650.800048828125,1619.1199951171875,1621.22998046875,1621.22998046875,0,,,,,,,,
2020-08-14,1618.2099609375,1637.8900146484375,1616.8599853515625,1622.75,1622.75,0,,,,,,,,
2020-08-17,1623.1099853515625,1636.97998046875,1618.2900390625,1636.9599609375,1636.9599609375,0,,,,,,,,
2020-08-18,1637.3199462890625,1637.75,1619.06005859375,1628.6500244140625,1628.6500244140625,0,,,,,,,,
2020-08-19,1628.6500244140625,1631.5899658203125,1596.6400146484375,1598.4300537109375,1598.4300537109375,0,,,,,,,,
2020-08-20,1598.449951171875,1624.77001953125,1588.3399658203125,1615.02001953125,1615.02001953125,0,,,,,,,,
2020-08-21,1615.030029296875,1624.25,1598.18994140625,1615.760009765625,1615.760009765625,0,,,,,,,,
2020-08-24,1615.8399658203125,1627.52001953125,1598.6300048828125,1627.4100341796875,1627.4100341796875,0,,,,,,,,
2020-08-25,1627.4100341796875,1632.9599609375,1614.9000244140625,1630.0,1630.0,0,,,,,,,,
2020-08-26,1630.0,1630.0,1605.2900390625,1614.6700439453125,1614.6700439453125,0,,,,,,,,
2020-08-27,1614.7099609375,1643.1800537109375,1614.7099609375,1638.9200439453125,1638.9200439453125,0,,,,,,,,
2020-08-28,1644.1400146484375,1648.800048828125,1626.6500244140625,1648.800048828125,1648.800048828125,0,,,,,,,,
2020-08-31,1645.5400390625,1645.68994140625,1627.1700439453125,1632.6400146484375,1632.6400146484375,0,,,,,,,,
2020-09-01,1632.6400146484375,1634.8900146484375,1616.260009765625,1632.1800537109375,1632.1800537109375,0,,,,,,,,
2020-09-02,1632.1800537109375,1664.43994140625,1622.1300048828125,1663.5999755859375,1663.5999755859375,0,,,,,,,,
2020-09-03,1666.219970703125,1676.300048828125,1631.1600341796875,1641.6700439453125,1641.6700439453125,0,,,,,,,,
2020-09-04,1641.7099609375,1656.6400146484375,1606.9000244140625,1635.3699951171875,1635.3699951171875,0,,,,,,,,
2020-09-08,1635.3699951171875,1635.3699951171875,1604.8299560546875,1613.6700439453125,1613.6700439453125,0,,,,,,,,
2020-09-09,1613.97998046875,1650.75,1613.97998046875,1631.469970703125,1631.469970703125,0,,,,,,,,
2020-09-10,1631.469970703125,1633.8499755859375,1608.5799560546875,1609.1099853515625,1609.1099853515625,0,,,,,,,,
2020-09-11,1609.1099853515625,1613.68994140625,1587.1400146484375,1600.800048828125,1600.800048828125,0,,,,,,,,
2020-09-14,1602.9200439453125,1645.489990234375,1602.9200439453125,1641.6800537109375,1641.6800537109375,0,,,,,,,,
2020-09-15,1646.9300537109375,1674.800048828125,1646.6400146484375,1659.75,1659.75,0,,,,,,,,
2020-09-16,1660.3599853515625,1684.6800537109375,1660.3599853515625,1668.0799560546875,1668.0799560546875,0,,,,,,,,
2020-09-17,1668.2099609375,1668.2099609375,1627.3599853515625,1636.719970703125,1636.719970703125,0,,,,,,,,
2020-09-18,1636.8299560546875,1636.8299560546875,1599.449951171875,1602.0999755859375,1602.0999755859375,0,,,,,,,,
2020-09-21,1581.0,1581.5799560546875,1547.1099853515625,1554.4200439453125,1554.4200439453125,0,,,,,,,,
2020-09-22,1554.4200439453125,1585.469970703125,1554.4200439453125,1572.7099609375,1572.7099609375,0,,,,,,,,
2020-09-23,1572.780029296875,1573.06005859375,1524.739990234375,1525.68994140625,1525.68994140625,0,,,,,,,,
2020-09-24,1526.22998046875,1554.4300537109375,1519.199951171875,1532.6700439453125,1532.6700439453125,0,,,,,,,,
2020-09-25,1533.3900146484375,1565.5999755859375,1525.050048828125,1564.3299560546875,1564.3299560546875,0,,,,,,,,
2020-09-28,1564.4300537109375,1604.800048828125,1564.4300537109375,1597.9200439453125,1597.9200439453125,0,,,,,,,,
2020-09-29,1601.7099609375,1601.7099609375,1572.5400390625,1584.56005859375,1584.56005859375,0,,,,,,,,
2020-09-30,1585.6700439453125,1607.5799560546875,1574.6500244140625,1590.449951171875,1590.449951171875,0,,,,,,,,
2020-10-01,1590.719970703125,1621.8499755859375,1588.8199462890625,1621.5699462890625,1621.5699462890625,0,,,,,,,,
2020-10-02,1621.719970703125,1653.1800537109375,1593.68994140625,1648.1199951171875,1648.1199951171875,0,,,,,,,,
2020-10-05,1648.1199951171875,1659.989990234375,1626.6300048828125,1656.8800048828125,1656.8800048828125,0,,,,,,,,
2020-10-06,1656.9200439453125,1670.050048828125,1640.489990234375,1645.93994140625,1645.93994140625,0,,,,,,,,
2020-10-07,1645.989990234375,1656.719970703125,1640.8499755859375,1647.8199462890625,1647.8199462890625,0,,,,,,,,
2020-10-08,1648.5999755859375,1680.0999755859375,1648.5999755859375,1675.8699951171875,1675.8699951171875,0,,,,,,,,
2020-10-09,1685.0,1686.0899658203125,1662.4100341796875,1667.949951171875,1667.949951171875,0,,,,,,,,
2020-10-12,1670.800048828125,1680.3699951171875,1659.6300048828125,1676.5999755859375,1676.5999755859375,0,,,,,,,,
2020-10-13,1665.969970703125,1667.77001953125,1639.18994140625,1648.219970703125,1648.219970703125,0,,,,,,,,
2020-10-14,1646.699951171875,1650.219970703125,1626.8599853515625,1628.1400146484375,1628.1400146484375,0,,,,,,,,
2020-10-15,1617.489990234375,1648.6800537109375,1616.0799560546875,1636.75,1636.75,0,,,,,,,,
2020-10-16,1632.56005859375,1636.31005859375,1622.7099609375,1624.719970703125,1624.719970703125,0,,,,,,,,
2020-10-19,1624.719970703125,1632.5799560546875,1598.1600341796875,1599.1600341796875,1599.1600341796875,0,,,,,,,,
2020-10-20,1599.1600341796875,1623.300048828125,1599.1600341796875,1612.0799560546875,1612.0799560546875,0,,,,,,,,
2020-10-21,1607.27001953125,1613.9000244140625,1600.989990234375,1607.3199462890625,1607.3199462890625,0,,,,,,,,
2020-10-22,1607.3499755859375,1613.97998046875,1600.989990234375,1607.3499755859375,1607.3499755859375,0,,,,,,,,
2020-10-23,1607.4300537109375,1624.050048828125,1606.199951171875,1618.739990234375,1618.739990234375,0,,,,,,,,
2020-10-26,1618.739990234375,1618.739990234375,1581.260009765625,1595.239990234375,1595.239990234375,0,,,,,,,,
2020-10-27,1595.239990234375,1605.0400390625,1570.4599609375,1570.47998046875,1570.47998046875,0,,,,,,,,
2020-10-28,1570.47998046875,1570.47998046875,1527.68994140625,1531.760009765625,1531.760009765625,0,,,,,,,,
2020-10-29,1532.06005859375,1561.4100341796875,1520.3399658203125,1550.68994140625,1550.68994140625,0,,,,,,,,
2020-10-30,1543.3299560546875,1552.3900146484375,1522.0999755859375,1539.3399658203125,1539.3399658203125,0,,,,,,,,
2020-11-02,1539.3399658203125,1577.06005859375,1539.3399658203125,1577.06005859375,1577.06005859375,0,,,,,,,,
2020-11-03,1594.3199462890625,1615.7900390625,1587.7099609375,1608.3199462890625,1608.3199462890625,0,,,,,,,,
2020-11-04,1607.8800048828125,1633.0799560546875,1596.6199951171875,1609.3199462890625,1609.3199462890625,0,,,,,,,,
2020-11-05,1622.0,1631.3900146484375,1611.27001953125,1616.530029296875,1616.530029296875,0,,,,,,,,
2020-11-06,1616.6800537109375,1628.6600341796875,1600.0400390625,1605.300048828125,1605.300048828125,0,,,,,,,,
2020-11-09,1605.81005859375,1764.780029296875,1605.81005859375,1659.06005859375,1659.06005859375,0,,,,,,,,
2020-11-10,1659.3399658203125,1688.1300048828125,1654.3399658203125,1687.530029296875,1687.530029296875,0,,,,,,,,
2020-11-11,1687.530029296875,1700.719970703125,1678.3299560546875,1694.02001953125,1694.02001953125,0,,,,,,,,
2020-11-12,1694.050048828125,1694.050048828125,1660.1099853515625,1672.1300048828125,1672.1300048828125,0,,,,,,,,
2020-11-13,1672.8699951171875,1718.81005859375,1672.8699951171875,1716.0899658203125,1716.0899658203125,0,,,,,,,,
2020-11-16,1716.0899658203125,1753.719970703125,1713.9100341796875,1733.93994140625,1733.93994140625,0,,,,,,,,
2020-11-17,1734.27001953125,1742.75,1712.43994140625,1735.9100341796875,1735.9100341796875,0,,,,,,,,
2020-11-18,1735.989990234375,1752.1400146484375,1704.6300048828125,1704.8299560546875,1704.8299560546875,0,,,,,,,,
2020-11-19,1704.8499755859375,1711.9300537109375,1684.780029296875,1710.18994140625,1710.18994140625,0,,,,,,,,
2020-11-20,1710.18994140625,1711.530029296875,1695.280029296875,1702.699951171875,1702.699951171875,0,,,,,,,,
2020-11-23,1702.699951171875,1725.219970703125,1702.699951171875,1705.6700439453125,1705.6700439453125,0,,,,,,,,
2020-11-24,1705.6700439453125,1738.3699951171875,1705.6700439453125,1716.030029296875,1716.030029296875,0,,,,,,,,
2020-11-25,1716.0699462890625,1717.8299560546875,1701.22998046875,1715.68994140625,1715.68994140625,0,,,,,,,,
2020-11-27,1720.1700439453125,1721.02001953125,1701.3699951171875,1708.0400390625,1708.0400390625,0,,,,,,,,
2020-11-30,1708.2099609375,1708.2099609375,1684.4599609375,1688.22998046875,1688.22998046875,0,,,,,,,,
2020-12-01,1688.260009765625,1717.02001953125,1688.260009765625,1710.469970703125,1710.469970703125,0,,,,,,,,
2020-12-02,1710.469970703125,1715.6600341796875,1695.9300537109375,1696.81005859375,1696.81005859375,0,,,,,,,,
2020-12-03,1697.0,1718.0699462890625,1697.0,1710.1199951171875,1710.1199951171875,0,,,,,,,,
