date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'JBTM')","('high', 'JBTM')","('low', 'JBTM')","('close', 'JBTM')","('adj_close', 'JBTM')","('volume', 'JBTM')","('currency', '')"
2020-03-23,63.5099983215332,65.44000244140625,60.34000015258789,61.65999984741211,60.42715072631836,222300,,,,,,,,
2020-03-24,65.8499984741211,70.83999633789062,64.5,70.55999755859375,69.14921569824219,207700,,,,,,,,
2020-03-25,70.58000183105469,76.73999786376953,69.7699966430664,72.62000274658203,71.16802215576172,235600,,,,,,,,
2020-03-26,74.19999694824219,83.06999969482422,73.5999984741211,83.06999969482422,81.40906524658203,236500,,,,,,,,
2020-03-27,78.95999908447266,78.95999908447266,73.43000030517578,74.5199966430664,73.03001403808594,328300,,,,,,,,
2020-03-30,74.62999725341797,78.2699966430664,73.58999633789062,77.5,75.9504623413086,248600,,,,,,,,
2020-03-31,76.3499984741211,77.87000274658203,72.63999938964844,74.2699966430664,72.78502655029297,377900,,,,,,,,
2020-04-01,70.88999938964844,72.16000366210938,65.0199966430664,65.76000213623047,64.44518280029297,300500,,,,,,,,
2020-04-02,64.25,67.0,62.779998779296875,66.19999694824219,64.87639617919922,207600,,,,,,,,
2020-04-03,65.04000091552734,67.76000213623047,62.91999816894531,64.95999908447266,63.661163330078125,207500,,,,,,,,
2020-04-06,68.66000366210938,75.30999755859375,68.61000061035156,74.63999938964844,73.14762878417969,309300,,,,,,,,
2020-04-07,77.66999816894531,79.5,73.5999984741211,76.33999633789062,74.81364440917969,226900,,,,,,,,
2020-04-08,78.0199966430664,81.33000183105469,75.54000091552734,80.30999755859375,78.70426177978516,164500,,,,,,,,
2020-04-09,84.30000305175781,88.0199966430664,82.37000274658203,87.4800033569336,85.73091888427734,192800,,,,,,,,
2020-04-13,86.86000061035156,86.86000061035156,75.2300033569336,77.44999694824219,75.90144348144531,275200,,,,,,,,
2020-04-14,79.80000305175781,82.5999984741211,77.45999908447266,79.7300033569336,78.13587188720703,219200,,,,,,,,
2020-04-15,76.08000183105469,76.33000183105469,71.2699966430664,71.38999938964844,69.96261596679688,227900,,,,,,,,
2020-04-16,71.27999877929688,74.83000183105469,66.48999786376953,68.0,66.64038848876953,401900,,,,,,,,
2020-04-17,71.4000015258789,73.41000366210938,69.94999694824219,71.63999938964844,70.2076187133789,359100,,,,,,,,
2020-04-20,69.22000122070312,72.3499984741211,68.08000183105469,71.19000244140625,69.7666015625,300400,,,,,,,,
2020-04-21,68.23999786376953,73.91000366210938,66.83000183105469,73.33999633789062,71.87362670898438,195000,,,,,,,,
2020-04-22,75.68000030517578,75.68000030517578,70.4800033569336,70.58000183105469,69.16881561279297,162100,,,,,,,,
2020-04-23,71.06999969482422,74.0,70.98999786376953,72.97000122070312,71.51102447509766,225200,,,,,,,,
2020-04-24,73.41999816894531,74.3499984741211,70.97000122070312,73.31999969482422,71.85401153564453,168900,,,,,,,,
2020-04-27,74.79000091552734,77.7300033569336,73.7300033569336,77.16000366210938,75.61724853515625,305900,,,,,,,,
2020-04-28,80.16999816894531,81.83000183105469,78.30000305175781,80.7300033569336,79.11585998535156,240400,,,,,,,,
2020-04-29,84.18000030517578,86.06999969482422,83.4000015258789,84.13999938964844,82.45770263671875,311400,,,,,,,,
2020-04-30,86.66000366210938,88.13999938964844,76.38999938964844,76.73999786376953,75.20564270019531,370000,,,,,,,,
2020-05-01,74.04000091552734,75.33000183105469,70.7300033569336,71.91999816894531,70.48200988769531,245800,,,,,,,,
2020-05-04,70.61000061035156,70.66999816894531,68.30000305175781,69.93000030517578,68.53179931640625,207000,,,,,,,,
2020-05-05,71.66000366210938,72.9800033569336,70.0999984741211,70.37000274658203,68.96302795410156,169700,,,,,,,,
2020-05-06,70.6500015258789,70.6500015258789,67.4000015258789,68.18000030517578,66.81681823730469,161300,,,,,,,,
2020-05-07,69.79000091552734,70.44000244140625,67.69999694824219,70.2699966430664,68.86500549316406,252900,,,,,,,,
2020-05-08,72.33000183105469,73.72000122070312,71.0,73.54000091552734,72.06964874267578,224000,,,,,,,,
2020-05-11,71.94000244140625,72.3499984741211,68.5,69.79000091552734,68.39461517333984,231700,,,,,,,,
2020-05-12,70.22000122070312,71.05000305175781,65.47000122070312,65.73999786376953,64.4255599975586,165400,,,,,,,,
2020-05-13,65.0,65.63999938964844,59.20000076293945,60.77000045776367,59.55494689941406,377900,,,,,,,,
2020-05-14,58.7400016784668,61.22999954223633,56.16999816894531,61.04999923706055,59.829349517822266,474000,,,,,,,,
2020-05-15,62.130001068115234,66.44999694824219,60.33000183105469,66.37999725341797,65.05278778076172,490000,,,,,,,,
2020-05-18,69.91999816894531,75.91999816894531,69.91999816894531,75.11000061035156,73.60823059082031,365700,,,,,,,,
2020-05-19,74.05000305175781,78.5199966430664,73.48999786376953,75.91999816894531,74.40203094482422,378600,,,,,,,,
2020-05-20,78.0,81.31999969482422,77.87999725341797,81.05999755859375,79.43927001953125,324600,,,,,,,,
2020-05-21,80.54000091552734,81.6500015258789,79.83000183105469,80.38999938964844,78.78267669677734,307900,,,,,,,,
2020-05-22,81.08999633789062,81.4000015258789,79.51000213623047,80.30000305175781,78.69446563720703,156700,,,,,,,,
2020-05-26,84.94000244140625,89.73999786376953,84.63999938964844,88.9000015258789,87.12249755859375,357300,,,,,,,,
2020-05-27,90.41000366210938,93.2699966430664,87.41999816894531,89.51000213623047,87.81910705566406,215900,,,,,,,,
2020-05-28,90.9000015258789,90.9000015258789,85.87000274658203,86.31999969482422,84.68936157226562,147500,,,,,,,,
2020-05-29,84.55999755859375,85.37999725341797,81.44999694824219,82.1500015258789,80.59814453125,255100,,,,,,,,
2020-06-01,82.61000061035156,85.75,81.70999908447266,84.45999908447266,82.86448669433594,174300,,,,,,,,
2020-06-02,85.3499984741211,86.12999725341797,84.20999908447266,84.68000030517578,83.08033752441406,161000,,,,,,,,
2020-06-03,87.12999725341797,92.02999877929688,87.12999725341797,91.25,89.52622985839844,162200,,,,,,,,
2020-06-04,90.05000305175781,94.12000274658203,89.6500015258789,92.41999816894531,90.67411041259766,173900,,,,,,,,
2020-06-05,97.91000366210938,101.91000366210938,95.05000305175781,95.9000015258789,94.0884017944336,272700,,,,,,,,
2020-06-08,97.37999725341797,98.27999877929688,94.97000122070312,95.55999755859375,93.75482940673828,134600,,,,,,,,
2020-06-09,92.72000122070312,93.93000030517578,91.41000366210938,91.86000061035156,90.12472534179688,193500,,,,,,,,
2020-06-10,90.79000091552734,90.79000091552734,86.9000015258789,87.25,85.6017837524414,236100,,,,,,,,
2020-06-11,82.11000061035156,82.58000183105469,73.8499984741211,74.66999816894531,73.25942993164062,647500,,,,,,,,
2020-06-12,79.30999755859375,79.38999938964844,74.51000213623047,76.95999908447266,75.50615692138672,403200,,,,,,,,
2020-06-15,73.45999908447266,81.93000030517578,73.45999908447266,80.7699966430664,79.24418640136719,231100,,,,,,,,
2020-06-16,85.04000091552734,85.0999984741211,79.33000183105469,82.95999908447266,81.39285278320312,215200,,,,,,,,
2020-06-17,83.27999877929688,83.27999877929688,81.19999694824219,81.77999877929688,80.2351303100586,215500,,,,,,,,
2020-06-18,80.7300033569336,81.9800033569336,78.19000244140625,78.93000030517578,77.43897247314453,229100,,,,,,,,
2020-06-19,80.30000305175781,81.30999755859375,77.0,77.52999877929688,76.06542205810547,376300,,,,,,,,
2020-06-22,76.83999633789062,78.33000183105469,75.9800033569336,78.11000061035156,76.63447570800781,177200,,,,,,,,
2020-06-23,79.94000244140625,80.58999633789062,79.16000366210938,79.62999725341797,78.12571716308594,202400,,,,,,,,
2020-06-24,78.12999725341797,78.55000305175781,76.45999908447266,77.05999755859375,75.60427856445312,304000,,,,,,,,
2020-06-25,76.20999908447266,79.43000030517578,75.37000274658203,79.33999633789062,77.84120178222656,259900,,,,,,,,
2020-06-26,78.58000183105469,78.75,75.7699966430664,77.12999725341797,75.67296600341797,400100,,,,,,,,
2020-06-29,79.19999694824219,84.1500015258789,78.86000061035156,82.83000183105469,81.2652816772461,257000,,,,,,,,
2020-06-30,82.4000015258789,86.30000305175781,82.4000015258789,86.0199966430664,84.39501190185547,493300,,,,,,,,
2020-07-01,86.12999725341797,87.13999938964844,81.11000061035156,81.38999938964844,79.85249328613281,302600,,,,,,,,
2020-07-02,83.66999816894531,85.66000366210938,83.0199966430664,83.31999969482422,81.74604034423828,199900,,,,,,,,
2020-07-06,85.76000213623047,86.55000305175781,83.30000305175781,84.2300033569336,82.63886260986328,131300,,,,,,,,
2020-07-07,82.9800033569336,84.11000061035156,81.18000030517578,81.55000305175781,80.00947570800781,148900,,,,,,,,
2020-07-08,81.0999984741211,83.22000122070312,80.7300033569336,82.62000274658203,81.05925750732422,125500,,,,,,,,
2020-07-09,82.08000183105469,82.69999694824219,78.98999786376953,81.08000183105469,79.54833984375,150900,,,,,,,,
2020-07-10,81.66999816894531,85.22000122070312,81.0999984741211,84.54000091552734,82.94300079345703,114500,,,,,,,,
2020-07-13,85.68000030517578,87.19000244140625,83.6500015258789,84.0199966430664,82.43280792236328,153500,,,,,,,,
2020-07-14,83.58999633789062,86.26000213623047,83.4000015258789,86.13999938964844,84.51277923583984,130900,,,,,,,,
2020-07-15,88.9000015258789,90.16999816894531,87.41000366210938,89.2699966430664,87.5836410522461,182300,,,,,,,,
2020-07-16,88.38999938964844,89.4000015258789,83.88999938964844,85.25,83.63956451416016,266400,,,,,,,,
2020-07-17,85.48999786376953,87.97000122070312,85.11000061035156,86.91999816894531,85.27802276611328,137000,,,,,,,,
2020-07-20,86.01000213623047,87.20999908447266,84.94999694824219,86.41000366210938,84.77767181396484,108800,,,,,,,,
2020-07-21,87.98999786376953,90.4000015258789,87.06999969482422,88.3499984741211,86.6810073852539,194600,,,,,,,,
2020-07-22,87.30999755859375,88.58000183105469,86.6500015258789,87.62999725341797,85.97461700439453,143900,,,,,,,,
2020-07-23,87.16999816894531,92.5,87.16999816894531,91.80999755859375,90.07567596435547,182100,,,,,,,,
2020-07-24,91.43000030517578,92.56999969482422,89.36000061035156,89.94999694824219,88.25077819824219,165500,,,,,,,,
2020-07-27,89.54000091552734,91.19999694824219,87.98999786376953,90.69000244140625,88.97681427001953,128200,,,,,,,,
2020-07-28,92.94999694824219,95.33000183105469,91.0,94.2699966430664,92.48917388916016,351000,,,,,,,,
2020-07-29,95.37999725341797,97.68000030517578,95.13999938964844,95.94999694824219,94.13744354248047,262400,,,,,,,,
2020-07-30,93.83000183105469,95.19999694824219,93.0999984741211,94.44000244140625,92.6559829711914,179600,,,,,,,,
2020-07-31,93.31999969482422,93.91000366210938,89.98999786376953,93.76000213623047,91.98883056640625,217400,,,,,,,,
2020-08-03,94.19000244140625,96.88999938964844,93.69000244140625,96.4800033569336,94.6574478149414,173400,,,,,,,,
2020-08-04,95.97000122070312,97.19999694824219,95.44999694824219,96.37999725341797,94.55933380126953,162600,,,,,,,,
2020-08-05,98.16000366210938,100.76000213623047,97.91999816894531,100.29000091552734,98.39545440673828,207500,,,,,,,,
2020-08-06,100.43000030517578,100.43000030517578,96.73999786376953,98.75,96.88455200195312,230900,,,,,,,,
2020-08-07,98.12999725341797,102.7699966430664,98.12999725341797,102.66000366210938,100.720703125,162800,,,,,,,,
2020-08-10,103.0,108.0999984741211,102.98999786376953,106.9000015258789,104.88060760498047,211100,,,,,,,,
2020-08-11,108.51000213623047,110.61000061035156,105.5199966430664,106.05000305175781,104.0466537475586,160100,,,,,,,,
2020-08-12,108.16999816894531,108.16999816894531,103.75,105.18000030517578,103.19308471679688,142400,,,,,,,,
2020-08-13,103.79000091552734,104.7699966430664,102.52999877929688,102.79000091552734,100.8482437133789,75000,,,,,,,,
2020-08-14,101.43000030517578,103.87999725341797,100.75,101.91000366210938,99.98486328125,100900,,,,,,,,
2020-08-17,101.94000244140625,102.55999755859375,100.5999984741211,100.72000122070312,98.81733703613281,90600,,,,,,,,
2020-08-18,100.62000274658203,101.01000213623047,98.80999755859375,99.11000061035156,97.23775482177734,136000,,,,,,,,
2020-08-19,98.86000061035156,100.79000091552734,98.86000061035156,99.79000091552734,97.90492248535156,120700,,,,,,,,
2020-08-20,98.06999969482422,100.06999969482422,97.93000030517578,99.80999755859375,97.92452239990234,119500,,,,,,,,
2020-08-21,98.68000030517578,100.54000091552734,98.3499984741211,99.5199966430664,97.73794555664062,135600,,,,,,,,
2020-08-24,100.73999786376953,103.19999694824219,99.62000274658203,103.16000366210938,101.31275177001953,130000,,,,,,,,
2020-08-25,104.06999969482422,104.06999969482422,101.55000305175781,101.94000244140625,100.11460876464844,147700,,,,,,,,
2020-08-26,101.37999725341797,102.58000183105469,101.08000183105469,101.87000274658203,100.04586029052734,106200,,,,,,,,
2020-08-27,103.06999969482422,104.68000030517578,102.69999694824219,103.26000213623047,101.41097259521484,105700,,,,,,,,
2020-08-28,103.66999816894531,105.19999694824219,103.01000213623047,104.5,102.6287612915039,88700,,,,,,,,
2020-08-31,104.2699966430664,104.31999969482422,102.51000213623047,102.51000213623047,100.67437744140625,128300,,,,,,,,
2020-09-01,101.72000122070312,105.88999938964844,101.43000030517578,105.72000122070312,103.8269271850586,165100,,,,,,,,
2020-09-02,105.8499984741211,107.33999633789062,104.94999694824219,106.58999633789062,104.68133544921875,93900,,,,,,,,
2020-09-03,105.41000366210938,106.33999633789062,100.75,101.0199966430664,99.21107482910156,159600,,,,,,,,
2020-09-04,103.08000183105469,103.45999908447266,99.9000015258789,101.31999969482422,99.50569152832031,98700,,,,,,,,
2020-09-08,100.3499984741211,100.77999877929688,98.87000274658203,99.25,97.47276306152344,128300,,,,,,,,
2020-09-09,100.16000366210938,101.41000366210938,99.08999633789062,100.45999908447266,98.66110229492188,119000,,,,,,,,
2020-09-10,101.41999816894531,101.52999877929688,98.63999938964844,98.9800033569336,97.20760345458984,114100,,,,,,,,
2020-09-11,99.25,99.88999938964844,97.5199966430664,98.47000122070312,96.70672607421875,151500,,,,,,,,
2020-09-14,99.55000305175781,100.0999984741211,98.6500015258789,99.55999755859375,97.77721405029297,94900,,,,,,,,
2020-09-15,100.05999755859375,100.11000061035156,98.83000183105469,99.7300033569336,97.94415283203125,121700,,,,,,,,
2020-09-16,100.26000213623047,101.37000274658203,99.52999877929688,100.47000122070312,98.67092895507812,135900,,,,,,,,
2020-09-17,98.86000061035156,101.79000091552734,97.69999694824219,100.30000305175781,98.50396728515625,154200,,,,,,,,
2020-09-18,101.12000274658203,101.69999694824219,98.54000091552734,99.0,97.22723388671875,492700,,,,,,,,
2020-09-21,96.0,96.83000183105469,92.95999908447266,95.0999984741211,93.39706420898438,191100,,,,,,,,
2020-09-22,95.27999877929688,97.87000274658203,94.80000305175781,97.79000091552734,96.03890228271484,127400,,,,,,,,
2020-09-23,97.75,99.37000274658203,96.02999877929688,96.18000030517578,94.45773315429688,212600,,,,,,,,
2020-09-24,96.69000244140625,97.95999908447266,95.51000213623047,96.19999694824219,94.47737884521484,203000,,,,,,,,
2020-09-25,95.11000061035156,95.91999816894531,94.2699966430664,95.20999908447266,93.5051040649414,262900,,,,,,,,
2020-09-28,96.2699966430664,98.55000305175781,95.80000305175781,95.94000244140625,94.2220458984375,224400,,,,,,,,
2020-09-29,95.91000366210938,96.4000015258789,93.88999938964844,94.12999725341797,92.44444274902344,201700,,,,,,,,
2020-09-30,94.0,94.5,91.45999908447266,91.88999938964844,90.24453735351562,541200,,,,,,,,
2020-10-01,92.0199966430664,93.30000305175781,89.08999633789062,89.38999938964844,87.78931427001953,334800,,,,,,,,
2020-10-02,87.37999725341797,90.2699966430664,87.37999725341797,89.52999877929688,87.92682647705078,292400,,,,,,,,
2020-10-05,90.95999908447266,92.77999877929688,90.37999725341797,90.81999969482422,89.19371795654297,246200,,,,,,,,
2020-10-06,91.9800033569336,92.05000305175781,89.23999786376953,89.30999755859375,87.71076202392578,344400,,,,,,,,
2020-10-07,90.0,90.58000183105469,88.56999969482422,89.2699966430664,87.67147827148438,327600,,,,,,,,
2020-10-08,90.16999816894531,90.5,89.37999725341797,89.91000366210938,88.30003356933594,210100,,,,,,,,
2020-10-09,91.08000183105469,91.4800033569336,89.5199966430664,90.2300033569336,88.61428833007812,126300,,,,,,,,
2020-10-12,90.20999908447266,91.63999938964844,89.44999694824219,91.1500015258789,89.51781463623047,102200,,,,,,,,
2020-10-13,90.12000274658203,91.18000030517578,89.77999877929688,89.79000091552734,88.18217468261719,142700,,,,,,,,
2020-10-14,89.80999755859375,91.48999786376953,89.62000274658203,89.9800033569336,88.36874389648438,126400,,,,,,,,
2020-10-15,88.20999908447266,91.87999725341797,88.20999908447266,91.0,89.37049865722656,186200,,,,,,,,
2020-10-16,91.01000213623047,91.87999725341797,89.16000366210938,89.37000274658203,87.76969146728516,147500,,,,,,,,
2020-10-19,89.62000274658203,90.62999725341797,86.62000274658203,86.97000122070312,85.41265869140625,205900,,,,,,,,
2020-10-20,88.22000122070312,90.08000183105469,88.01000213623047,88.22000122070312,86.6402816772461,116100,,,,,,,,
2020-10-21,88.06999969482422,88.83999633789062,87.6500015258789,87.70999908447266,86.13941192626953,104100,,,,,,,,
2020-10-22,88.36000061035156,89.72000122070312,87.66999816894531,88.94000244140625,87.3473892211914,165400,,,,,,,,
2020-10-23,89.75,90.04000091552734,88.01000213623047,89.7300033569336,88.12326049804688,103300,,,,,,,,
2020-10-26,88.2300033569336,88.5,85.44000244140625,86.62999725341797,85.07875061035156,151600,,,,,,,,
2020-10-27,86.37000274658203,86.8499984741211,83.77999877929688,83.77999877929688,82.27978515625,220900,,,,,,,,
2020-10-28,81.41999816894531,87.66000366210938,80.73999786376953,84.81999969482422,83.30113983154297,288400,,,,,,,,
2020-10-29,83.77999877929688,86.79000091552734,83.77999877929688,86.3499984741211,84.80376434326172,193100,,,,,,,,
2020-10-30,86.0,86.69999694824219,83.05000305175781,83.97000122070312,82.46638488769531,179900,,,,,,,,
2020-11-02,85.5999984741211,87.52999877929688,85.56999969482422,87.41000366210938,85.84478759765625,182800,,,,,,,,
2020-11-03,89.37999725341797,89.79000091552734,87.08000183105469,87.29000091552734,85.7269058227539,203000,,,,,,,,
2020-11-04,85.19999694824219,85.25,81.2699966430664,82.8499984741211,81.36643981933594,273800,,,,,,,,
2020-11-05,83.19999694824219,88.94999694824219,83.19999694824219,88.01000213623047,86.43403625488281,271700,,,,,,,,
2020-11-06,88.22000122070312,88.41999816894531,85.66999816894531,86.48999786376953,84.94126892089844,159800,,,,,,,,
2020-11-09,93.6500015258789,102.43000030517578,93.6500015258789,101.12000274658203,99.30927276611328,367700,,,,,,,,
2020-11-10,102.25,106.83999633789062,101.94999694824219,105.37999725341797,103.49296569824219,235200,,,,,,,,
2020-11-11,105.88999938964844,105.88999938964844,98.5999984741211,99.62999725341797,97.845947265625,155300,,,,,,,,
2020-11-12,98.04000091552734,99.1500015258789,95.5199966430664,96.79000091552734,95.05683135986328,143400,,,,,,,,
2020-11-13,97.9000015258789,99.27999877929688,97.33999633789062,98.19999694824219,96.44157409667969,122800,,,,,,,,
2020-11-16,100.0,102.97000122070312,99.23999786376953,102.94000244140625,101.0967025756836,153700,,,,,,,,
2020-11-17,101.58000183105469,106.4000015258789,98.62999725341797,105.41999816894531,103.53228759765625,269000,,,,,,,,
2020-11-18,105.63999938964844,106.44999694824219,104.52999877929688,105.0,103.11981201171875,162000,,,,,,,,
2020-11-19,104.31999969482422,105.16000366210938,103.05000305175781,105.01000213623047,103.1296157836914,83300,,,,,,,,
2020-11-20,104.20999908447266,106.62999725341797,103.4000015258789,106.55000305175781,104.64204406738281,190900,,,,,,,,
2020-11-23,107.79000091552734,110.7300033569336,107.4800033569336,110.41000366210938,108.43292999267578,173500,,,,,,,,
2020-11-24,112.41999816894531,115.69000244140625,111.79000091552734,115.69000244140625,113.6183853149414,228900,,,,,,,,
2020-11-25,114.2300033569336,115.0999984741211,112.47000122070312,113.4800033569336,111.44795989990234,186400,,,,,,,,
2020-11-27,113.63999938964844,114.31999969482422,111.44000244140625,113.13999938964844,111.11405181884766,58400,,,,,,,,
2020-11-30,112.06999969482422,113.56999969482422,110.1500015258789,110.55999755859375,108.58023834228516,153200,,,,,,,,
2020-12-01,112.44999694824219,113.47000122070312,110.56999969482422,113.01000213623047,110.98637390136719,151100,,,,,,,,
2020-12-02,112.58999633789062,115.0,110.62999725341797,114.44999694824219,112.40058135986328,137900,,,,,,,,
2020-12-03,114.43000030517578,117.22000122070312,113.77999877929688,115.30000305175781,113.23538208007812,94500,,,,,,,,
2020-12-04,116.52999877929688,124.86000061035156,115.30999755859375,124.70999908447266,122.47686004638672,229700,,,,,,,,
2020-12-07,123.87999725341797,125.51000213623047,122.86000061035156,125.5,123.2527084350586,177200,,,,,,,,
2020-12-08,125.04000091552734,129.72999572753906,125.04000091552734,128.4199981689453,126.12042999267578,222200,,,,,,,,
2020-12-09,129.3800048828125,129.3800048828125,126.01000213623047,127.01000213623047,124.73567962646484,265300,,,,,,,,
2020-12-10,125.26000213623047,126.86000061035156,121.73999786376953,122.45999908447266,120.26713562011719,188100,,,,,,,,
2020-12-11,120.55000305175781,124.2699966430664,119.91000366210938,120.77999877929688,118.71415710449219,220300,,,,,,,,
2020-12-14,123.68000030517578,123.95999908447266,118.4000015258789,118.4000015258789,116.37489318847656,193500,,,,,,,,
2020-12-15,120.54000091552734,122.93000030517578,119.19999694824219,122.5,120.40473937988281,125900,,,,,,,,
