date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SLNO')","('high', 'SLNO')","('low', 'SLNO')","('close', 'SLNO')","('adj_close', 'SLNO')","('volume', 'SLNO')","('currency', '')"
2020-04-15,46.5,47.25,44.15999984741211,46.349998474121094,46.349998474121094,3780,,,,,,,,
2020-04-16,47.25,47.54999923706055,43.650001525878906,46.349998474121094,46.349998474121094,5233,,,,,,,,
2020-04-17,45.0,45.75,43.79999923706055,44.70000076293945,44.70000076293945,5707,,,,,,,,
2020-04-20,44.849998474121094,46.349998474121094,40.095001220703125,40.875,40.875,13320,,,,,,,,
2020-04-21,41.25,43.79999923706055,40.5,40.95000076293945,40.95000076293945,4187,,,,,,,,
2020-04-22,42.0,44.25,40.650001525878906,41.400001525878906,41.400001525878906,7740,,,,,,,,
2020-04-23,42.45000076293945,46.349998474121094,41.29499816894531,45.0,45.0,11940,,,,,,,,
2020-04-24,45.45000076293945,46.349998474121094,43.79999923706055,44.25,44.25,7613,,,,,,,,
2020-04-27,44.25,45.04499816894531,41.849998474121094,43.20000076293945,43.20000076293945,5747,,,,,,,,
2020-04-28,44.400001525878906,44.849998474121094,42.900001525878906,42.900001525878906,42.900001525878906,4993,,,,,,,,
2020-04-29,43.349998474121094,47.25,42.900001525878906,46.20000076293945,46.20000076293945,14487,,,,,,,,
2020-04-30,45.29999923706055,47.099998474121094,43.650001525878906,45.75,45.75,4953,,,,,,,,
2020-05-01,45.75,47.70000076293945,41.099998474121094,45.0,45.0,10027,,,,,,,,
2020-05-04,45.0,50.25,44.099998474121094,48.900001525878906,48.900001525878906,28533,,,,,,,,
2020-05-05,50.54999923706055,59.400001525878906,49.709999084472656,54.75,54.75,36600,,,,,,,,
2020-05-06,54.599998474121094,56.099998474121094,50.25,51.900001525878906,51.900001525878906,12880,,,,,,,,
2020-05-07,52.95000076293945,54.599998474121094,51.0,51.599998474121094,51.599998474121094,14547,,,,,,,,
2020-05-08,51.900001525878906,54.45000076293945,50.25,50.25,50.25,8813,,,,,,,,
2020-05-11,51.0,53.849998474121094,51.0,51.29999923706055,51.29999923706055,11107,,,,,,,,
2020-05-12,51.900001525878906,53.54999923706055,49.04999923706055,49.5,49.5,9793,,,,,,,,
2020-05-13,51.900001525878906,51.900001525878906,46.5,48.75,48.75,12000,,,,,,,,
2020-05-14,48.900001525878906,50.70000076293945,48.75,49.5,49.5,14813,,,,,,,,
2020-05-15,49.349998474121094,52.349998474121094,48.75,49.650001525878906,49.650001525878906,5960,,,,,,,,
2020-05-18,49.349998474121094,52.79999923706055,48.0,51.150001525878906,51.150001525878906,11987,,,,,,,,
2020-05-19,51.45000076293945,57.75,49.650001525878906,57.150001525878906,57.150001525878906,15613,,,,,,,,
2020-05-20,57.75,65.4000015258789,57.45000076293945,61.79999923706055,61.79999923706055,37680,,,,,,,,
2020-05-21,63.150001525878906,65.8499984741211,61.5,63.45000076293945,63.45000076293945,17747,,,,,,,,
2020-05-22,64.05000305175781,65.4000015258789,58.20000076293945,60.0,60.0,16727,,,,,,,,
2020-05-26,59.70000076293945,64.5,58.650001525878906,60.75,60.75,16133,,,,,,,,
2020-05-27,60.29999923706055,63.0,54.0,57.900001525878906,57.900001525878906,23420,,,,,,,,
2020-05-28,58.95000076293945,59.06999969482422,52.5,53.400001525878906,53.400001525878906,19500,,,,,,,,
2020-05-29,53.25,56.849998474121094,47.849998474121094,50.400001525878906,50.400001525878906,25913,,,,,,,,
2020-06-01,49.79999923706055,56.32500076293945,49.79999923706055,54.599998474121094,54.599998474121094,15453,,,,,,,,
2020-06-02,57.900001525878906,58.349998474121094,52.20000076293945,52.349998474121094,52.349998474121094,18067,,,,,,,,
2020-06-03,51.900001525878906,54.0,51.150001525878906,53.099998474121094,53.099998474121094,11167,,,,,,,,
2020-06-04,53.400001525878906,55.349998474121094,49.650001525878906,51.150001525878906,51.150001525878906,15533,,,,,,,,
2020-06-05,48.150001525878906,52.95000076293945,48.150001525878906,48.900001525878906,48.900001525878906,26793,,,,,,,,
2020-06-08,49.650001525878906,53.099998474121094,48.29999923706055,48.599998474121094,48.599998474121094,188867,,,,,,,,
2020-06-09,25.799999237060547,35.099998474121094,23.25,31.5,31.5,838627,,,,,,,,
2020-06-10,29.25,31.200000762939453,28.5,29.549999237060547,29.549999237060547,145900,,,,,,,,
2020-06-11,28.799999237060547,28.875,25.649999618530273,26.549999237060547,26.549999237060547,131067,,,,,,,,
2020-06-12,29.700000762939453,29.700000762939453,27.014999389648438,28.350000381469727,28.350000381469727,70587,,,,,,,,
2020-06-15,28.5,31.200000762939453,27.75,29.399999618530273,29.399999618530273,149767,,,,,,,,
2020-06-16,30.75,31.5,29.25,31.350000381469727,31.350000381469727,81953,,,,,,,,
2020-06-17,31.5,31.5,28.649999618530273,29.700000762939453,29.700000762939453,55760,,,,,,,,
2020-06-18,28.799999237060547,30.450000762939453,28.5,28.5,28.5,43267,,,,,,,,
2020-06-19,29.100000381469727,30.0,28.350000381469727,28.799999237060547,28.799999237060547,35267,,,,,,,,
2020-06-22,29.100000381469727,29.34000015258789,27.450000762939453,28.5,28.5,42067,,,,,,,,
2020-06-23,28.200000762939453,28.5,27.0,27.149999618530273,27.149999618530273,57827,,,,,,,,
2020-06-24,26.850000381469727,30.299999237060547,26.700000762939453,28.049999237060547,28.049999237060547,322727,,,,,,,,
2020-06-25,28.350000381469727,30.450000762939453,27.299999237060547,28.5,28.5,91707,,,,,,,,
2020-06-26,28.649999618530273,30.0,27.0,27.600000381469727,27.600000381469727,322660,,,,,,,,
2020-06-29,30.0,31.350000381469727,27.899999618530273,31.200000762939453,31.200000762939453,172193,,,,,,,,
2020-06-30,31.5,34.349998474121094,30.149999618530273,33.29999923706055,33.29999923706055,149727,,,,,,,,
2020-07-01,33.29999923706055,34.349998474121094,30.149999618530273,30.899999618530273,30.899999618530273,100760,,,,,,,,
2020-07-02,31.799999237060547,32.849998474121094,30.75,32.70000076293945,32.70000076293945,61160,,,,,,,,
2020-07-06,32.849998474121094,32.849998474121094,29.25,31.350000381469727,31.350000381469727,77847,,,,,,,,
2020-07-07,31.950000762939453,34.20000076293945,31.649999618530273,31.799999237060547,31.799999237060547,72487,,,,,,,,
2020-07-08,31.649999618530273,32.25,30.450000762939453,31.799999237060547,31.799999237060547,52473,,,,,,,,
2020-07-09,31.799999237060547,32.25,29.25,30.450000762939453,30.450000762939453,48167,,,,,,,,
2020-07-10,30.299999237060547,30.899999618530273,29.700000762939453,30.0,30.0,37367,,,,,,,,
2020-07-13,30.299999237060547,30.450000762939453,27.299999237060547,27.75,27.75,108153,,,,,,,,
2020-07-14,27.899999618530273,28.454999923706055,26.549999237060547,27.299999237060547,27.299999237060547,38007,,,,,,,,
2020-07-15,27.299999237060547,29.100000381469727,27.299999237060547,28.5,28.5,36727,,,,,,,,
2020-07-16,28.649999618530273,30.600000381469727,27.899999618530273,29.25,29.25,27700,,,,,,,,
2020-07-17,29.549999237060547,30.0,27.899999618530273,28.350000381469727,28.350000381469727,25093,,,,,,,,
2020-07-20,28.950000762939453,29.25,27.600000381469727,28.799999237060547,28.799999237060547,35820,,,,,,,,
2020-07-21,29.25,29.850000381469727,28.200000762939453,28.649999618530273,28.649999618530273,36920,,,,,,,,
2020-07-22,28.950000762939453,28.950000762939453,27.899999618530273,28.799999237060547,28.799999237060547,22753,,,,,,,,
2020-07-23,28.950000762939453,29.700000762939453,28.049999237060547,28.350000381469727,28.350000381469727,31400,,,,,,,,
2020-07-24,28.5,28.725000381469727,27.149999618530273,27.450000762939453,27.450000762939453,29487,,,,,,,,
2020-07-27,27.450000762939453,28.200000762939453,27.299999237060547,27.899999618530273,27.899999618530273,28360,,,,,,,,
2020-07-28,28.350000381469727,28.5,26.549999237060547,26.850000381469727,26.850000381469727,42287,,,,,,,,
2020-07-29,26.850000381469727,27.0,25.350000381469727,25.649999618530273,25.649999618530273,40613,,,,,,,,
2020-07-30,25.649999618530273,27.0,24.75,27.0,27.0,40367,,,,,,,,
2020-07-31,26.850000381469727,27.0,25.049999237060547,25.799999237060547,25.799999237060547,30280,,,,,,,,
2020-08-03,25.649999618530273,26.700000762939453,25.049999237060547,26.399999618530273,26.399999618530273,25720,,,,,,,,
2020-08-04,26.399999618530273,27.75,25.950000762939453,27.600000381469727,27.600000381469727,31480,,,,,,,,
2020-08-05,27.75,27.75,26.549999237060547,27.0,27.0,22153,,,,,,,,
2020-08-06,26.850000381469727,27.0,26.100000381469727,26.850000381469727,26.850000381469727,12120,,,,,,,,
2020-08-07,26.549999237060547,27.149999618530273,26.549999237060547,26.850000381469727,26.850000381469727,20493,,,,,,,,
2020-08-10,26.850000381469727,28.5,26.549999237060547,28.200000762939453,28.200000762939453,42920,,,,,,,,
2020-08-11,28.350000381469727,30.0,28.049999237060547,28.5,28.5,37227,,,,,,,,
2020-08-12,28.799999237060547,29.100000381469727,26.625,27.0,27.0,25633,,,,,,,,
2020-08-13,26.850000381469727,28.5,26.850000381469727,28.049999237060547,28.049999237060547,22980,,,,,,,,
2020-08-14,28.049999237060547,28.649999618530273,27.600000381469727,28.049999237060547,28.049999237060547,13840,,,,,,,,
2020-08-17,28.200000762939453,28.350000381469727,26.924999237060547,27.75,27.75,23280,,,,,,,,
2020-08-18,27.75,28.799999237060547,27.600000381469727,28.5,28.5,20540,,,,,,,,
2020-08-19,28.799999237060547,32.70000076293945,28.21500015258789,30.299999237060547,30.299999237060547,146447,,,,,,,,
2020-08-20,30.299999237060547,30.75,29.399999618530273,29.850000381469727,29.850000381469727,24553,,,,,,,,
2020-08-21,29.850000381469727,30.299999237060547,28.200000762939453,29.549999237060547,29.549999237060547,39200,,,,,,,,
2020-08-24,29.549999237060547,29.850000381469727,27.75,28.649999618530273,28.649999618530273,38993,,,,,,,,
2020-08-25,28.799999237060547,29.850000381469727,28.5,28.950000762939453,28.950000762939453,25160,,,,,,,,
2020-08-26,28.950000762939453,30.600000381469727,28.950000762939453,30.149999618530273,30.149999618530273,37560,,,,,,,,
2020-08-27,30.0,30.149999618530273,28.649999618530273,28.799999237060547,28.799999237060547,29887,,,,,,,,
2020-08-28,28.799999237060547,30.149999618530273,28.5,30.149999618530273,30.149999618530273,20427,,,,,,,,
2020-08-31,30.149999618530273,32.70000076293945,29.25,32.099998474121094,32.099998474121094,40513,,,,,,,,
2020-09-01,31.799999237060547,32.099998474121094,30.0,30.75,30.75,24607,,,,,,,,
2020-09-02,31.5,31.5,30.450000762939453,31.350000381469727,31.350000381469727,16107,,,,,,,,
2020-09-03,31.200000762939453,31.200000762939453,29.100000381469727,30.149999618530273,30.149999618530273,21113,,,,,,,,
2020-09-04,30.299999237060547,31.200000762939453,28.5,30.600000381469727,30.600000381469727,47007,,,,,,,,
2020-09-08,30.600000381469727,35.25,30.0,30.75,30.75,107867,,,,,,,,
2020-09-09,30.899999618530273,34.79999923706055,30.899999618530273,32.400001525878906,32.400001525878906,32640,,,,,,,,
2020-09-10,32.54999923706055,34.04999923706055,29.700000762939453,30.299999237060547,30.299999237060547,35667,,,,,,,,
2020-09-11,30.450000762939453,31.799999237060547,29.850000381469727,30.149999618530273,30.149999618530273,23613,,,,,,,,
2020-09-14,30.75,33.45000076293945,30.600000381469727,32.25,32.25,49793,,,,,,,,
2020-09-15,32.70000076293945,34.650001525878906,31.5,31.799999237060547,31.799999237060547,29540,,,,,,,,
2020-09-16,31.950000762939453,33.75,28.799999237060547,29.399999618530273,29.399999618530273,80340,,,,,,,,
2020-09-17,29.100000381469727,30.75,29.100000381469727,29.850000381469727,29.850000381469727,27160,,,,,,,,
2020-09-18,30.450000762939453,31.5,28.950000762939453,29.100000381469727,29.100000381469727,214193,,,,,,,,
2020-09-21,28.649999618530273,30.600000381469727,27.899999618530273,28.649999618530273,28.649999618530273,34067,,,,,,,,
2020-09-22,28.649999618530273,29.700000762939453,28.200000762939453,29.475000381469727,29.475000381469727,31993,,,,,,,,
2020-09-23,29.399999618530273,29.850000381469727,27.0,27.075000762939453,27.075000762939453,26127,,,,,,,,
2020-09-24,27.299999237060547,27.75,26.549999237060547,27.149999618530273,27.149999618530273,18020,,,,,,,,
2020-09-25,27.149999618530273,28.125,26.850000381469727,27.75,27.75,12127,,,,,,,,
2020-09-28,27.75,29.25,27.0,27.899999618530273,27.899999618530273,27607,,,,,,,,
2020-09-29,29.100000381469727,31.350000381469727,28.5,31.049999237060547,31.049999237060547,52640,,,,,,,,
2020-09-30,30.600000381469727,45.0,30.0,37.650001525878906,37.650001525878906,373840,,,,,,,,
2020-10-01,33.0,34.349998474121094,30.75,33.375,33.375,101740,,,,,,,,
2020-10-02,30.899999618530273,32.849998474121094,30.75,30.899999618530273,30.899999618530273,26813,,,,,,,,
2020-10-05,30.899999618530273,32.099998474121094,28.049999237060547,30.75,30.75,93347,,,,,,,,
2020-10-06,29.25,30.450000762939453,29.100000381469727,29.549999237060547,29.549999237060547,30747,,,,,,,,
2020-10-07,29.700000762939453,31.799999237060547,29.700000762939453,31.5,31.5,26653,,,,,,,,
2020-10-08,31.799999237060547,32.14500045776367,30.600000381469727,30.600000381469727,30.600000381469727,12813,,,,,,,,
2020-10-09,31.200000762939453,31.200000762939453,29.850000381469727,30.299999237060547,30.299999237060547,12380,,,,,,,,
2020-10-12,30.149999618530273,30.299999237060547,29.850000381469727,30.149999618530273,30.149999618530273,21547,,,,,,,,
2020-10-13,30.0,30.149999618530273,29.399999618530273,29.549999237060547,29.549999237060547,19133,,,,,,,,
2020-10-14,29.549999237060547,30.299999237060547,29.549999237060547,29.850000381469727,29.850000381469727,20793,,,,,,,,
2020-10-15,29.549999237060547,30.0,29.174999237060547,29.399999618530273,29.399999618530273,26900,,,,,,,,
2020-10-16,29.399999618530273,29.850000381469727,29.354999542236328,29.399999618530273,29.399999618530273,16673,,,,,,,,
2020-10-19,29.549999237060547,29.850000381469727,27.825000762939453,28.049999237060547,28.049999237060547,17680,,,,,,,,
2020-10-20,28.350000381469727,28.799999237060547,27.825000762939453,28.049999237060547,28.049999237060547,23787,,,,,,,,
2020-10-21,28.200000762939453,28.5,27.75,28.049999237060547,28.049999237060547,12767,,,,,,,,
2020-10-22,28.200000762939453,28.649999618530273,27.600000381469727,27.899999618530273,27.899999618530273,14273,,,,,,,,
2020-10-23,27.75,28.350000381469727,27.600000381469727,27.75,27.75,18920,,,,,,,,
2020-10-26,28.049999237060547,28.049999237060547,25.950000762939453,26.100000381469727,26.100000381469727,24573,,,,,,,,
2020-10-27,26.700000762939453,26.700000762939453,25.950000762939453,25.950000762939453,25.950000762939453,19793,,,,,,,,
2020-10-28,25.799999237060547,25.799999237060547,24.0,24.299999237060547,24.299999237060547,31020,,,,,,,,
2020-10-29,24.75,25.049999237060547,23.399999618530273,24.149999618530273,24.149999618530273,18267,,,,,,,,
2020-10-30,24.149999618530273,26.475000381469727,22.5,26.100000381469727,26.100000381469727,128227,,,,,,,,
2020-11-02,26.549999237060547,26.549999237060547,25.350000381469727,26.100000381469727,26.100000381469727,16867,,,,,,,,
2020-11-03,26.549999237060547,26.850000381469727,25.950000762939453,26.700000762939453,26.700000762939453,12027,,,,,,,,
2020-11-04,27.149999618530273,29.700000762939453,27.0,29.549999237060547,29.549999237060547,29027,,,,,,,,
2020-11-05,29.549999237060547,30.299999237060547,29.325000762939453,29.549999237060547,29.549999237060547,22347,,,,,,,,
2020-11-06,29.549999237060547,29.850000381469727,28.424999237060547,29.100000381469727,29.100000381469727,16107,,,,,,,,
2020-11-09,29.700000762939453,30.75,28.799999237060547,29.850000381469727,29.850000381469727,21147,,,,,,,,
2020-11-10,30.450000762939453,30.450000762939453,29.549999237060547,30.149999618530273,30.149999618530273,13227,,,,,,,,
2020-11-11,29.100000381469727,30.0,28.350000381469727,28.649999618530273,28.649999618530273,26907,,,,,,,,
2020-11-12,28.5,30.299999237060547,27.75,29.700000762939453,29.700000762939453,14220,,,,,,,,
2020-11-13,29.700000762939453,31.649999618530273,29.700000762939453,30.899999618530273,30.899999618530273,15747,,,,,,,,
2020-11-16,30.75,30.899999618530273,29.399999618530273,30.75,30.75,13407,,,,,,,,
2020-11-17,30.0,30.600000381469727,29.399999618530273,29.549999237060547,29.549999237060547,11760,,,,,,,,
2020-11-18,29.549999237060547,30.899999618530273,29.549999237060547,29.850000381469727,29.850000381469727,13620,,,,,,,,
2020-11-19,30.149999618530273,30.524999618530273,29.549999237060547,30.299999237060547,30.299999237060547,5813,,,,,,,,
2020-11-20,30.0,30.149999618530273,29.549999237060547,29.850000381469727,29.850000381469727,16093,,,,,,,,
2020-11-23,29.700000762939453,30.0,29.100000381469727,29.25,29.25,14000,,,,,,,,
2020-11-24,29.25,29.850000381469727,28.799999237060547,29.100000381469727,29.100000381469727,12973,,,,,,,,
2020-11-25,29.100000381469727,29.549999237060547,28.799999237060547,29.100000381469727,29.100000381469727,9300,,,,,,,,
2020-11-27,28.950000762939453,29.100000381469727,28.5,28.799999237060547,28.799999237060547,7153,,,,,,,,
2020-11-30,28.799999237060547,29.850000381469727,28.350000381469727,29.399999618530273,29.399999618530273,16440,,,,,,,,
2020-12-01,29.549999237060547,30.0,28.5,28.649999618530273,28.649999618530273,11600,,,,,,,,
2020-12-02,28.799999237060547,29.399999618530273,28.350000381469727,28.649999618530273,28.649999618530273,13980,,,,,,,,
2020-12-03,28.649999618530273,29.100000381469727,28.5,28.799999237060547,28.799999237060547,9800,,,,,,,,
2020-12-04,28.649999618530273,29.100000381469727,28.5,28.950000762939453,28.950000762939453,12827,,,,,,,,
2020-12-07,28.799999237060547,29.399999618530273,28.5,28.5,28.5,15560,,,,,,,,
2020-12-08,28.799999237060547,28.950000762939453,27.149999618530273,27.899999618530273,27.899999618530273,22693,,,,,,,,
2020-12-09,27.450000762939453,28.68000030517578,27.0,27.299999237060547,27.299999237060547,14093,,,,,,,,
2020-12-10,27.299999237060547,27.899999618530273,27.075000762939453,27.899999618530273,27.899999618530273,5213,,,,,,,,
2020-12-11,27.75,27.75,26.25,27.299999237060547,27.299999237060547,22027,,,,,,,,
2020-12-14,27.299999237060547,28.5,27.299999237060547,27.899999618530273,27.899999618530273,14087,,,,,,,,
2020-12-15,27.600000381469727,28.649999618530273,27.524999618530273,28.350000381469727,28.350000381469727,15487,,,,,,,,
2020-12-16,28.950000762939453,28.950000762939453,27.149999618530273,28.5,28.5,13107,,,,,,,,
2020-12-17,28.950000762939453,29.100000381469727,27.899999618530273,28.799999237060547,28.799999237060547,8820,,,,,,,,
2020-12-18,28.950000762939453,30.899999618530273,28.200000762939453,30.899999618530273,30.899999618530273,45547,,,,,,,,
2020-12-21,29.850000381469727,30.299999237060547,28.799999237060547,29.25,29.25,13100,,,,,,,,
2020-12-22,29.100000381469727,29.850000381469727,27.899999618530273,29.100000381469727,29.100000381469727,20980,,,,,,,,
2020-12-23,29.100000381469727,30.0,28.575000762939453,29.100000381469727,29.100000381469727,9813,,,,,,,,
2020-12-24,28.950000762939453,29.549999237060547,28.5,28.5,28.5,5607,,,,,,,,
2020-12-28,29.100000381469727,29.700000762939453,28.5,28.649999618530273,28.649999618530273,8173,,,,,,,,
2020-12-29,29.100000381469727,29.25,27.75,28.049999237060547,28.049999237060547,13727,,,,,,,,
2020-12-30,28.350000381469727,30.450000762939453,28.049999237060547,29.100000381469727,29.100000381469727,16073,,,,,,,,
2020-12-31,29.25,29.385000228881836,28.049999237060547,28.950000762939453,28.950000762939453,19707,,,,,,,,
2021-01-04,29.399999618530273,30.299999237060547,28.5,30.149999618530273,30.149999618530273,21260,,,,,,,,
2021-01-05,30.600000381469727,31.350000381469727,30.299999237060547,31.049999237060547,31.049999237060547,16113,,,,,,,,
2021-01-06,31.049999237060547,31.950000762939453,29.700000762939453,31.5,31.5,27920,,,,,,,,
2021-01-07,31.350000381469727,32.70000076293945,30.75,32.400001525878906,32.400001525878906,9713,,,,,,,,
2021-01-08,32.54999923706055,33.75,32.400001525878906,33.599998474121094,33.599998474121094,16327,,,,,,,,
2021-01-11,32.849998474121094,34.5,32.849998474121094,33.75,33.75,11807,,,,,,,,
2021-01-12,33.75,34.650001525878906,33.75,34.5,34.5,13947,,,,,,,,
2021-01-13,34.650001525878906,34.665000915527344,31.799999237060547,32.400001525878906,32.400001525878906,14740,,,,,,,,
