date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'TGT')","('high', 'TGT')","('low', 'TGT')","('close', 'TGT')","('adj_close', 'TGT')","('volume', 'TGT')","('currency', '')"
2020-03-17,95.12000274658203,106.48999786376953,95.05999755859375,103.62999725341797,88.91322326660156,10586400,,,,,,,,
2020-03-18,98.94000244140625,108.3499984741211,96.8499984741211,102.81999969482422,88.21826171875,8845700,,,,,,,,
2020-03-19,102.72000122070312,107.12000274658203,99.80999755859375,100.5,86.22773742675781,7414200,,,,,,,,
2020-03-20,99.30000305175781,102.4800033569336,96.37999725341797,97.4000015258789,83.56798553466797,8057200,,,,,,,,
2020-03-23,96.55000305175781,99.19999694824219,93.80999755859375,96.69000244140625,82.95881652832031,7104300,,,,,,,,
2020-03-24,100.13999938964844,101.6500015258789,96.0,100.55999755859375,86.27922821044922,6498600,,,,,,,,
2020-03-25,99.12000274658203,99.33000183105469,90.5199966430664,91.04000091552734,78.11119842529297,12563200,,,,,,,,
2020-03-26,91.38999938964844,96.47000122070312,91.20999908447266,96.06999969482422,82.42684173583984,7014000,,,,,,,,
2020-03-27,94.48999786376953,97.83000183105469,92.93000030517578,94.73999786376953,81.28572845458984,4902800,,,,,,,,
2020-03-30,96.18000030517578,97.7699966430664,95.5,96.01000213623047,82.3753890991211,4485600,,,,,,,,
2020-03-31,95.27999877929688,96.77999877929688,92.16000366210938,92.97000122070312,79.76709747314453,6388400,,,,,,,,
2020-04-01,91.63999938964844,96.13999938964844,91.29000091552734,95.2699966430664,81.74046325683594,8581000,,,,,,,,
2020-04-02,94.2699966430664,95.66999816894531,92.12000274658203,94.36000061035156,80.9596939086914,5929200,,,,,,,,
2020-04-03,93.52999877929688,94.12999725341797,90.16999816894531,92.56999969482422,79.42388916015625,6815300,,,,,,,,
2020-04-06,93.22000122070312,97.81999969482422,92.12999725341797,97.51000213623047,83.662353515625,7107800,,,,,,,,
2020-04-07,98.75,101.66000366210938,97.02999877929688,98.26000213623047,84.30584716796875,6599300,,,,,,,,
2020-04-08,100.3499984741211,105.69000244140625,100.0,104.62999725341797,89.7712173461914,7542900,,,,,,,,
2020-04-09,102.0,104.83000183105469,101.5,104.19999694824219,89.40229034423828,7069200,,,,,,,,
2020-04-13,104.19999694824219,105.37000274658203,102.91000366210938,104.68000030517578,89.81412506103516,3235500,,,,,,,,
2020-04-14,108.48999786376953,109.91000366210938,105.87999725341797,108.37999725341797,92.98866271972656,5032300,,,,,,,,
2020-04-15,108.76000213623047,109.0,105.25,106.23999786376953,91.152587890625,4225600,,,,,,,,
2020-04-16,107.0,109.88999938964844,106.6500015258789,109.30000305175781,93.77803039550781,5950300,,,,,,,,
2020-04-17,110.9000015258789,114.06999969482422,108.43000030517578,113.41999816894531,97.31293487548828,7617500,,,,,,,,
2020-04-20,112.5,112.5,108.72000122070312,108.9800033569336,93.50345611572266,5329600,,,,,,,,
2020-04-21,108.26000213623047,108.26000213623047,105.91000366210938,106.9000015258789,91.71885681152344,4519700,,,,,,,,
2020-04-22,108.19000244140625,108.52999877929688,106.41999816894531,106.83999633789062,91.66738891601562,2954600,,,,,,,,
2020-04-23,100.69999694824219,105.5,100.5,103.86000061035156,89.11058807373047,16508000,,,,,,,,
2020-04-24,104.5,108.44999694824219,103.86000061035156,107.81999969482422,92.50820922851562,6088600,,,,,,,,
2020-04-27,108.68000030517578,111.19999694824219,108.51000213623047,109.87999725341797,94.27565002441406,4340700,,,,,,,,
2020-04-28,111.51000213623047,113.87999725341797,110.11000061035156,112.0,96.09458923339844,4904700,,,,,,,,
2020-04-29,113.5,114.04000091552734,110.11000061035156,112.0999984741211,96.18038177490234,4929800,,,,,,,,
2020-04-30,111.08000183105469,111.19999694824219,108.88999938964844,109.73999786376953,94.15550994873047,4769600,,,,,,,,
2020-05-01,108.8499984741211,109.4800033569336,106.0999984741211,108.2300033569336,92.8599853515625,4590500,,,,,,,,
2020-05-04,107.83000183105469,112.02999877929688,107.62999725341797,111.70999908447266,95.84578704833984,4578300,,,,,,,,
2020-05-05,111.69999694824219,113.37999725341797,110.47000122070312,111.76000213623047,95.88867950439453,4201100,,,,,,,,
2020-05-06,112.88999938964844,115.62000274658203,112.55999755859375,113.58000183105469,97.4502182006836,4913900,,,,,,,,
2020-05-07,114.76000213623047,115.29000091552734,113.0999984741211,113.36000061035156,97.261474609375,3689800,,,,,,,,
2020-05-08,114.70999908447266,116.83000183105469,114.12000274658203,115.83000183105469,99.38069152832031,4266900,,,,,,,,
2020-05-11,116.81999969482422,120.73999786376953,115.93000030517578,120.18000030517578,103.11293029785156,5996300,,,,,,,,
2020-05-12,121.0,122.94999694824219,119.38999938964844,119.38999938964844,102.43510437011719,4897000,,,,,,,,
2020-05-13,119.44999694824219,120.62999725341797,118.13999938964844,119.13999938964844,102.22062683105469,4677900,,,,,,,,
2020-05-14,117.94000244140625,120.83000183105469,117.12000274658203,119.94000244140625,102.9070053100586,5635600,,,,,,,,
2020-05-15,120.3499984741211,122.6500015258789,119.80000305175781,120.94000244140625,103.76499938964844,8354200,,,,,,,,
2020-05-18,123.26000213623047,125.55000305175781,122.7699966430664,125.19999694824219,107.4200210571289,6320900,,,,,,,,
2020-05-19,125.11000061035156,125.97000122070312,122.7699966430664,123.16999816894531,106.23837280273438,7914900,,,,,,,,
2020-05-20,124.08999633789062,124.91000366210938,119.29000091552734,119.62999725341797,103.18496704101562,12897000,,,,,,,,
2020-05-21,119.62999725341797,120.37000274658203,117.63999938964844,118.68000030517578,102.36557006835938,7620700,,,,,,,,
2020-05-22,118.83000183105469,119.36000061035156,117.18000030517578,117.48999786376953,101.33916473388672,4902900,,,,,,,,
2020-05-26,118.80000305175781,119.95999908447266,114.80999755859375,115.12000274658203,99.29496765136719,7274600,,,,,,,,
2020-05-27,115.62999725341797,117.44999694824219,114.2300033569336,117.41000366210938,101.2701644897461,8260300,,,,,,,,
2020-05-28,117.95999908447266,120.23999786376953,117.45999908447266,118.43000030517578,102.14993286132812,6137300,,,,,,,,
2020-05-29,118.73999786376953,122.77999877929688,118.16000366210938,122.33000183105469,105.51382446289062,8705900,,,,,,,,
2020-06-01,120.44999694824219,120.73999786376953,118.81999969482422,119.48999786376953,103.06421661376953,6020100,,,,,,,,
2020-06-02,119.66000366210938,120.77999877929688,118.19000244140625,118.8499984741211,102.51219940185547,5144600,,,,,,,,
2020-06-03,119.13999938964844,122.30000305175781,118.30000305175781,121.7300033569336,104.9963150024414,5815800,,,,,,,,
2020-06-04,121.87999725341797,122.73999786376953,119.55000305175781,119.95999908447266,103.46961212158203,3963600,,,,,,,,
2020-06-05,121.41000366210938,122.51000213623047,119.68000030517578,121.52999877929688,104.82378387451172,4578800,,,,,,,,
2020-06-08,120.80999755859375,122.45999908447266,120.58000183105469,122.37000274658203,105.54833221435547,3578400,,,,,,,,
2020-06-09,122.54000091552734,122.7300033569336,120.29000091552734,120.72000122070312,104.12513732910156,2923500,,,,,,,,
2020-06-10,120.75,122.18000030517578,119.77999877929688,120.0,103.50411224365234,3653700,,,,,,,,
2020-06-11,118.56999969482422,120.94000244140625,117.77999877929688,118.01000213623047,101.78770446777344,5005100,,,,,,,,
2020-06-12,119.58000183105469,119.75,114.80999755859375,116.9000015258789,100.83024597167969,4953400,,,,,,,,
2020-06-15,115.45999908447266,118.69000244140625,115.2300033569336,118.1500015258789,101.90843200683594,4593800,,,,,,,,
2020-06-16,120.44000244140625,121.33000183105469,117.22000122070312,119.20999908447266,102.82272338867188,5138000,,,,,,,,
2020-06-17,119.47000122070312,119.47000122070312,117.77999877929688,118.2699966430664,102.01192474365234,3808600,,,,,,,,
2020-06-18,118.23999786376953,118.26000213623047,116.87000274658203,117.30000305175781,101.17528533935547,3261100,,,,,,,,
2020-06-19,120.19999694824219,122.93000030517578,119.2300033569336,120.55999755859375,103.98713684082031,12611200,,,,,,,,
2020-06-22,120.5,123.11000061035156,119.0999984741211,122.43000030517578,105.6000747680664,4671200,,,,,,,,
2020-06-23,123.02999877929688,124.43000030517578,121.26000213623047,121.5,104.79792785644531,4307000,,,,,,,,
2020-06-24,121.16999816894531,121.98999786376953,118.62999725341797,119.72000122070312,103.26261138916016,4181600,,,,,,,,
2020-06-25,119.38999938964844,119.94999694824219,118.29000091552734,119.80999755859375,103.34024047851562,2759500,,,,,,,,
2020-06-26,120.0,120.6500015258789,116.75,117.0199966430664,100.93375396728516,6670800,,,,,,,,
2020-06-29,117.48999786376953,119.27999877929688,116.7699966430664,118.56999969482422,102.27068328857422,3258900,,,,,,,,
2020-06-30,118.87999725341797,120.44000244140625,118.2699966430664,119.93000030517578,103.44374084472656,3633900,,,,,,,,
2020-07-01,119.91000366210938,120.36000061035156,118.83000183105469,118.95999908447266,102.60708618164062,2836400,,,,,,,,
2020-07-02,119.9800033569336,120.58999633789062,118.88999938964844,119.12000274658203,102.74510192871094,2216100,,,,,,,,
2020-07-06,120.01000213623047,120.25,117.9800033569336,119.23999786376953,102.84859466552734,3766400,,,,,,,,
2020-07-07,118.30000305175781,119.55000305175781,117.80999755859375,118.05999755859375,101.83080291748047,3908300,,,,,,,,
2020-07-08,118.1500015258789,118.5,116.7300033569336,117.69999694824219,101.52029418945312,2845100,,,,,,,,
2020-07-09,117.45999908447266,119.30999755859375,117.12999725341797,117.9000015258789,101.69279479980469,2861000,,,,,,,,
2020-07-10,117.81999969482422,118.9800033569336,117.05999755859375,118.86000061035156,102.52082061767578,2033500,,,,,,,,
2020-07-13,119.37999725341797,121.76000213623047,118.37999725341797,118.7300033569336,102.40870666503906,3469700,,,,,,,,
2020-07-14,118.73999786376953,120.16999816894531,117.41999816894531,120.08000183105469,103.57311248779297,2578200,,,,,,,,
2020-07-15,121.30999755859375,122.72000122070312,120.01000213623047,121.66999816894531,104.94453430175781,3533900,,,,,,,,
2020-07-16,121.26000213623047,122.98999786376953,121.13999938964844,121.94999694824219,105.1860580444336,3109900,,,,,,,,
2020-07-17,122.63999938964844,123.20999908447266,121.44999694824219,121.66999816894531,104.94453430175781,2715500,,,,,,,,
2020-07-20,121.54000091552734,121.87000274658203,119.04000091552734,119.81999969482422,103.34884643554688,3825900,,,,,,,,
2020-07-21,120.3499984741211,120.98999786376953,120.0199966430664,120.19999694824219,103.67662048339844,3195400,,,,,,,,
2020-07-22,120.30000305175781,123.18000030517578,120.0,123.13999938964844,106.21246337890625,3876600,,,,,,,,
2020-07-23,123.44999694824219,123.5999984741211,121.94000244140625,122.3499984741211,105.53108215332031,3267500,,,,,,,,
2020-07-24,122.54000091552734,125.52999877929688,122.05999755859375,123.70999908447266,106.7041244506836,3832900,,,,,,,,
2020-07-27,124.25,124.48999786376953,122.16000366210938,122.69000244140625,105.82434844970703,2423400,,,,,,,,
2020-07-28,122.61000061035156,124.45999908447266,122.12000274658203,123.29000091552734,106.34184265136719,2337000,,,,,,,,
2020-07-29,123.47000122070312,124.4800033569336,122.9000015258789,123.68000030517578,106.67822265625,2095800,,,,,,,,
2020-07-30,122.33000183105469,125.41999816894531,121.81999969482422,124.58000183105469,107.45450592041016,3606300,,,,,,,,
2020-07-31,124.27999877929688,125.93000030517578,123.79000091552734,125.87999725341797,108.5758056640625,3267100,,,,,,,,
2020-08-03,126.5,128.24000549316406,126.25,127.83999633789062,110.26636505126953,3319200,,,,,,,,
2020-08-04,127.93000030517578,130.77000427246094,127.58000183105469,130.4499969482422,112.51758575439453,3924500,,,,,,,,
2020-08-05,130.75,131.92999267578125,128.66000366210938,129.3699951171875,111.5860595703125,3688800,,,,,,,,
2020-08-06,129.5,129.92999267578125,128.1300048828125,129.00999450683594,111.2755355834961,1979900,,,,,,,,
2020-08-07,129.24000549316406,131.8800048828125,129.0,131.75,113.63890075683594,2303100,,,,,,,,
2020-08-10,132.07000732421875,134.11000061035156,131.25,132.94000244140625,114.6653060913086,3002900,,,,,,,,
2020-08-11,133.7100067138672,134.58999633789062,131.35000610351562,131.72000122070312,113.6130142211914,3915900,,,,,,,,
2020-08-12,135.11000061035156,135.11000061035156,132.77000427246094,134.60000610351562,116.09712982177734,4860900,,,,,,,,
2020-08-13,133.99000549316406,134.94000244140625,133.61000061035156,134.80999755859375,116.27826690673828,2324800,,,,,,,,
2020-08-14,135.9199981689453,137.0,135.22000122070312,136.52999877929688,117.76179504394531,3180900,,,,,,,,
2020-08-17,137.97999572753906,138.69000244140625,137.39999389648438,138.24000549316406,119.23675537109375,4632300,,,,,,,,
2020-08-18,137.00999450683594,137.97000122070312,134.6699981689453,136.89999389648438,118.66465759277344,5756800,,,,,,,,
2020-08-19,148.5,154.69000244140625,146.5399932861328,154.22000122070312,133.67762756347656,40211800,,,,,,,,
2020-08-20,154.92999267578125,156.10000610351562,151.72000122070312,152.24000549316406,131.96136474609375,12046000,,,,,,,,
2020-08-21,152.3300018310547,155.61000061035156,152.1300048828125,153.6300048828125,133.1662139892578,7061400,,,,,,,,
2020-08-24,154.5,154.6199951171875,152.6300048828125,153.24000549316406,132.82815551757812,4355300,,,,,,,,
2020-08-25,154.14999389648438,154.27999877929688,152.36000061035156,152.85000610351562,132.49009704589844,2984400,,,,,,,,
2020-08-26,152.75,153.57000732421875,152.08999633789062,152.7100067138672,132.3687286376953,3061600,,,,,,,,
2020-08-27,152.66000366210938,152.75,149.6699981689453,150.30999755859375,130.2884063720703,3773100,,,,,,,,
2020-08-28,150.30999755859375,151.6699981689453,149.60000610351562,150.85000610351562,130.75650024414062,2835600,,,,,,,,
2020-08-31,151.13999938964844,151.91000366210938,150.32000732421875,151.2100067138672,131.0685577392578,3025600,,,,,,,,
2020-09-01,150.61000061035156,151.77000427246094,150.1199951171875,150.5500030517578,130.49649047851562,3603500,,,,,,,,
2020-09-02,150.5,150.8699951171875,148.4199981689453,149.83999633789062,129.88101196289062,4128200,,,,,,,,
2020-09-03,149.47000122070312,149.97999572753906,145.41000366210938,146.02999877929688,126.57850646972656,4135300,,,,,,,,
2020-09-04,146.69000244140625,148.5500030517578,143.69000244140625,147.22999572753906,127.61870574951172,4742100,,,,,,,,
2020-09-08,146.67999267578125,146.7899932861328,143.3800048828125,144.0,124.8189468383789,3503200,,,,,,,,
2020-09-09,144.75999450683594,148.60000610351562,144.75999450683594,147.5500030517578,127.89608001708984,3279300,,,,,,,,
2020-09-10,147.60000610351562,148.33999633789062,145.30999755859375,146.0399932861328,126.58716583251953,2828100,,,,,,,,
2020-09-11,146.86000061035156,147.9600067138672,146.17999267578125,147.64999389648438,127.98274230957031,2356400,,,,,,,,
2020-09-14,148.5500030517578,150.38999938964844,147.83999633789062,148.44000244140625,128.66754150390625,2706900,,,,,,,,
2020-09-15,148.11000061035156,149.83999633789062,147.36000061035156,149.07000732421875,129.2135772705078,2206200,,,,,,,,
2020-09-16,149.33999633789062,149.72999572753906,147.91000366210938,147.99000549316406,128.27745056152344,2072500,,,,,,,,
2020-09-17,147.38999938964844,148.77000427246094,146.5500030517578,147.61000061035156,127.94807434082031,2391200,,,,,,,,
2020-09-18,147.72000122070312,149.52000427246094,147.25999450683594,148.82000732421875,128.9969482421875,3614800,,,,,,,,
2020-09-21,148.69000244140625,149.99000549316406,146.4499969482422,149.86000061035156,129.8983917236328,3360000,,,,,,,,
2020-09-22,151.14999389648438,154.44000244140625,150.92999267578125,154.0800018310547,133.5562286376953,4334500,,,,,,,,
2020-09-23,153.8800048828125,155.1999969482422,150.3699951171875,151.00999450683594,130.89515686035156,2801300,,,,,,,,
2020-09-24,151.6199951171875,153.55999755859375,150.10000610351562,152.0,131.75326538085938,3223100,,,,,,,,
2020-09-25,151.86000061035156,155.16000366210938,151.75,154.35000610351562,133.79029846191406,2743300,,,,,,,,
2020-09-28,154.9499969482422,157.7100067138672,154.64999389648438,156.4600067138672,135.61924743652344,3627600,,,,,,,,
2020-09-29,156.75,158.42999267578125,155.8699951171875,156.94000244140625,136.03530883789062,2784200,,,,,,,,
2020-09-30,157.4499969482422,159.14999389648438,156.5,157.4199981689453,136.45138549804688,2806000,,,,,,,,
2020-10-01,158.41000366210938,160.88999938964844,158.10000610351562,158.60000610351562,137.47418212890625,3866000,,,,,,,,
2020-10-02,156.97000122070312,159.99000549316406,156.16000366210938,159.10000610351562,137.90756225585938,1978700,,,,,,,,
2020-10-05,159.99000549316406,162.30999755859375,159.99000549316406,161.49000549316406,139.97921752929688,2268600,,,,,,,,
2020-10-06,161.47000122070312,161.97999572753906,157.61000061035156,158.41000366210938,137.3094940185547,2932600,,,,,,,,
2020-10-07,160.05999755859375,161.61000061035156,159.61000061035156,160.67999267578125,139.27711486816406,2927000,,,,,,,,
2020-10-08,162.60000610351562,163.32000732421875,161.38999938964844,161.86000061035156,140.29994201660156,2189200,,,,,,,,
2020-10-09,162.1999969482422,164.80999755859375,162.10000610351562,163.7100067138672,141.90350341796875,2582700,,,,,,,,
2020-10-12,164.3000030517578,165.49000549316406,163.6199951171875,164.57000732421875,142.6489715576172,2436300,,,,,,,,
2020-10-13,164.57000732421875,166.67999267578125,164.14999389648438,165.63999938964844,143.57643127441406,2015200,,,,,,,,
2020-10-14,165.97999572753906,166.16000366210938,162.60000610351562,163.97000122070312,142.12887573242188,2284700,,,,,,,,
2020-10-15,161.83999633789062,165.4600067138672,161.1199951171875,165.4600067138672,143.42037963867188,1859000,,,,,,,,
2020-10-16,165.91000366210938,167.25,164.36000061035156,164.9199981689453,142.9523468017578,5047900,,,,,,,,
2020-10-19,166.2100067138672,166.9600067138672,163.82000732421875,164.0500030517578,142.19825744628906,2322500,,,,,,,,
2020-10-20,164.9499969482422,167.4199981689453,163.82000732421875,164.8699951171875,142.9090118408203,2698500,,,,,,,,
2020-10-21,165.75,166.1999969482422,162.9499969482422,163.2899932861328,141.5394744873047,3033500,,,,,,,,
2020-10-22,163.07000732421875,163.3800048828125,159.33999633789062,159.60000610351562,138.3409881591797,3647400,,,,,,,,
2020-10-23,160.38999938964844,160.38999938964844,158.80999755859375,160.22999572753906,138.88706970214844,1816800,,,,,,,,
2020-10-26,158.83999633789062,159.38999938964844,156.3000030517578,157.97000122070312,136.9281005859375,2310600,,,,,,,,
2020-10-27,158.07000732421875,158.8800048828125,156.67999267578125,157.02999877929688,136.11329650878906,2406100,,,,,,,,
2020-10-28,154.91000366210938,157.27000427246094,154.11000061035156,155.2100067138672,134.5357208251953,2655700,,,,,,,,
2020-10-29,155.24000549316406,156.08999633789062,153.3699951171875,154.25,133.70364379882812,2157700,,,,,,,,
2020-10-30,153.32000732421875,154.13999938964844,150.8000030517578,152.22000122070312,131.94403076171875,3694100,,,,,,,,
2020-11-02,154.0,155.1199951171875,152.8000030517578,154.38999938964844,133.82496643066406,2674300,,,,,,,,
2020-11-03,156.32000732421875,158.7100067138672,155.42999267578125,156.72999572753906,135.85325622558594,2545400,,,,,,,,
2020-11-04,157.22000122070312,159.49000549316406,155.25,156.6199951171875,135.75791931152344,3156600,,,,,,,,
2020-11-05,159.74000549316406,159.8699951171875,156.5399932861328,158.6300048828125,137.50021362304688,3114900,,,,,,,,
2020-11-06,158.64999389648438,161.89999389648438,158.52999877929688,161.5,139.98788452148438,3498000,,,,,,,,
2020-11-09,163.14999389648438,163.16000366210938,154.75,154.91000366210938,134.2756805419922,5092800,,,,,,,,
2020-11-10,157.0399932861328,159.05999755859375,156.55999755859375,158.07000732421875,137.0147705078125,3577900,,,,,,,,
2020-11-11,159.4499969482422,162.57000732421875,158.75,159.69000244140625,138.41897583007812,3336500,,,,,,,,
2020-11-12,159.6699981689453,160.99000549316406,158.63999938964844,159.52999877929688,138.28028869628906,2708500,,,,,,,,
2020-11-13,160.99000549316406,163.4499969482422,160.60000610351562,162.8800048828125,141.18409729003906,2765800,,,,,,,,
2020-11-16,165.0,165.99000549316406,163.35000610351562,165.17999267578125,143.1776580810547,5035600,,,,,,,,
2020-11-17,164.0,164.7100067138672,160.50999450683594,163.0399932861328,141.90696716308594,6299900,,,,,,,,
2020-11-18,165.94000244140625,172.1199951171875,164.5500030517578,166.85000610351562,145.22312927246094,13092300,,,,,,,,
2020-11-19,168.7100067138672,173.44000244140625,167.89999389648438,171.3699951171875,149.15721130371094,6834900,,,,,,,,
2020-11-20,172.22000122070312,174.41000366210938,171.4499969482422,172.30999755859375,149.97535705566406,6652900,,,,,,,,
2020-11-23,174.25,179.02000427246094,173.58999633789062,177.55999755859375,154.54486083984375,5755700,,,,,,,,
2020-11-24,179.75999450683594,179.83999633789062,177.10000610351562,177.86000061035156,154.8059844970703,4688400,,,,,,,,
2020-11-25,177.72999572753906,180.47999572753906,177.35000610351562,179.82000732421875,156.511962890625,3780700,,,,,,,,
2020-11-27,180.80999755859375,181.11000061035156,178.9499969482422,179.77000427246094,156.4684295654297,2371900,,,,,,,,
2020-11-30,178.25,180.07000732421875,176.24000549316406,179.52999877929688,156.259521484375,8010000,,,,,,,,
2020-12-01,179.80999755859375,181.1699981689453,177.10000610351562,179.0500030517578,155.84178161621094,5034900,,,,,,,,
2020-12-02,178.02000427246094,178.2100067138672,175.47000122070312,176.41000366210938,153.5439453125,3109300,,,,,,,,
2020-12-03,176.47000122070312,176.47000122070312,173.77999877929688,174.9199981689453,152.24705505371094,4214600,,,,,,,,
2020-12-04,174.3800048828125,175.16000366210938,173.22999572753906,175.02999877929688,152.34280395507812,2935700,,,,,,,,
2020-12-07,174.27000427246094,174.9499969482422,171.41000366210938,172.91000366210938,150.4976043701172,3430800,,,,,,,,
2020-12-08,172.5,173.77999877929688,171.74000549316406,172.72000122070312,150.33224487304688,2682200,,,,,,,,
2020-12-09,173.35000610351562,174.9199981689453,172.41000366210938,174.07000732421875,151.5072784423828,2853800,,,,,,,,
2020-12-10,173.58999633789062,174.24000549316406,172.07000732421875,172.39999389648438,150.05368041992188,2643700,,,,,,,,
