date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'LXP')","('high', 'LXP')","('low', 'LXP')","('close', 'LXP')","('adj_close', 'LXP')","('volume', 'LXP')","('currency', '')"
2020-02-20,57.29999923706055,58.849998474121094,56.95000076293945,58.75,44.50224685668945,377960,,,,,,,,
2020-02-21,58.599998474121094,59.099998474121094,58.45000076293945,58.70000076293945,44.46437072753906,440400,,,,,,,,
2020-02-24,57.75,58.79999923706055,57.650001525878906,58.599998474121094,44.38862228393555,550240,,,,,,,,
2020-02-25,58.75,59.099998474121094,57.25,57.25,43.36602020263672,560420,,,,,,,,
2020-02-26,57.400001525878906,57.79999923706055,56.349998474121094,56.349998474121094,42.684288024902344,374960,,,,,,,,
2020-02-27,55.54999923706055,55.95000076293945,52.75,52.849998474121094,40.0330810546875,528360,,,,,,,,
2020-02-28,51.900001525878906,52.70000076293945,50.5,51.849998474121094,39.27559280395508,1087240,,,,,,,,
2020-03-02,52.099998474121094,53.70000076293945,49.900001525878906,53.599998474121094,40.60120391845703,573740,,,,,,,,
2020-03-03,53.75,55.650001525878906,52.95000076293945,54.599998474121094,41.358680725097656,829980,,,,,,,,
2020-03-04,55.45000076293945,56.25,55.04999923706055,55.95000076293945,42.38129806518555,342100,,,,,,,,
2020-03-05,54.900001525878906,55.849998474121094,54.5,55.70000076293945,42.191925048828125,522360,,,,,,,,
2020-03-06,54.20000076293945,55.650001525878906,53.650001525878906,55.45000076293945,42.00254440307617,564300,,,,,,,,
2020-03-09,52.849998474121094,52.95000076293945,50.5,50.599998474121094,38.32875442504883,533360,,,,,,,,
2020-03-10,51.650001525878906,52.04999923706055,49.099998474121094,52.04999923706055,39.427093505859375,523880,,,,,,,,
2020-03-11,50.79999923706055,50.900001525878906,48.599998474121094,49.099998474121094,37.192508697509766,447980,,,,,,,,
2020-03-12,45.900001525878906,47.0,43.20000076293945,43.75,33.13998031616211,486140,,,,,,,,
2020-03-13,45.79999923706055,48.79999923706055,42.400001525878906,48.79999923706055,36.96527099609375,605100,,,,,,,,
2020-03-16,43.849998474121094,44.849998474121094,42.54999923706055,43.25,32.76123046875,494500,,,,,,,,
2020-03-17,43.650001525878906,48.70000076293945,41.45000076293945,47.099998474121094,35.67755126953125,757320,,,,,,,,
2020-03-18,44.0,46.0,41.95000076293945,44.0,33.32933807373047,594540,,,,,,,,
2020-03-19,43.650001525878906,47.650001525878906,41.75,46.95000076293945,35.563926696777344,721280,,,,,,,,
2020-03-20,47.25,49.150001525878906,42.900001525878906,43.400001525878906,32.87485122680664,1062160,,,,,,,,
2020-03-23,43.150001525878906,43.79999923706055,39.29999923706055,40.599998474121094,30.753887176513672,1008620,,,,,,,,
2020-03-24,42.5,44.349998474121094,40.04999923706055,43.25,32.76123046875,866860,,,,,,,,
2020-03-25,43.25,49.599998474121094,43.25,46.25,35.033687591552734,866880,,,,,,,,
2020-03-26,46.900001525878906,49.349998474121094,46.150001525878906,48.150001525878906,36.472904205322266,668680,,,,,,,,
2020-03-27,46.400001525878906,50.150001525878906,45.70000076293945,48.400001525878906,36.66228103637695,354880,,,,,,,,
2020-03-30,48.5,50.099998474121094,46.70000076293945,49.75,38.098140716552734,588720,,,,,,,,
2020-03-31,49.0,51.400001525878906,46.04999923706055,49.650001525878906,38.02156066894531,938780,,,,,,,,
2020-04-01,46.95000076293945,47.75,43.650001525878906,46.54999923706055,35.647613525390625,473760,,,,,,,,
2020-04-02,45.5,48.25,44.95000076293945,48.25,36.94944763183594,339140,,,,,,,,
2020-04-03,48.0,48.400001525878906,45.849998474121094,47.25,36.183658599853516,471360,,,,,,,,
2020-04-06,49.29999923706055,51.5,48.599998474121094,51.0,39.055381774902344,393400,,,,,,,,
2020-04-07,53.0,53.70000076293945,49.900001525878906,50.79999923706055,38.902217864990234,448500,,,,,,,,
2020-04-08,51.70000076293945,53.25,50.79999923706055,51.45000076293945,39.39999008178711,337920,,,,,,,,
2020-04-09,52.900001525878906,54.400001525878906,51.95000076293945,54.400001525878906,41.6590690612793,453880,,,,,,,,
2020-04-13,53.599998474121094,54.0,51.5,52.04999923706055,39.85945129394531,244520,,,,,,,,
2020-04-14,53.400001525878906,54.099998474121094,53.0,53.150001525878906,40.70183563232422,286620,,,,,,,,
2020-04-15,51.599998474121094,52.29999923706055,49.79999923706055,50.900001525878906,38.97879409790039,325840,,,,,,,,
2020-04-16,51.099998474121094,52.04999923706055,49.849998474121094,50.79999923706055,38.902217864990234,360340,,,,,,,,
2020-04-17,52.20000076293945,52.54999923706055,50.79999923706055,51.29999923706055,39.285118103027344,292260,,,,,,,,
2020-04-20,49.95000076293945,50.349998474121094,49.20000076293945,49.5,37.90668487548828,270200,,,,,,,,
2020-04-21,48.04999923706055,50.099998474121094,47.5,49.79999923706055,38.13643264770508,219160,,,,,,,,
2020-04-22,51.20000076293945,51.599998474121094,50.5,51.04999923706055,39.09367370605469,349900,,,,,,,,
2020-04-23,50.75,51.599998474121094,50.29999923706055,50.95000076293945,39.017093658447266,270240,,,,,,,,
2020-04-24,51.400001525878906,51.400001525878906,50.04999923706055,50.70000076293945,38.82563400268555,174120,,,,,,,,
2020-04-27,51.150001525878906,52.95000076293945,51.150001525878906,52.25,40.01261901855469,238780,,,,,,,,
2020-04-28,52.95000076293945,54.70000076293945,52.54999923706055,52.70000076293945,40.357215881347656,210380,,,,,,,,
2020-04-29,54.400001525878906,55.650001525878906,53.75,54.45000076293945,41.69735336303711,313260,,,,,,,,
2020-04-30,52.95000076293945,53.099998474121094,51.099998474121094,52.25,40.01261901855469,376420,,,,,,,,
2020-05-01,50.5,51.150001525878906,49.20000076293945,50.29999923706055,38.519325256347656,280620,,,,,,,,
2020-05-04,49.400001525878906,49.849998474121094,48.75,49.29999923706055,37.753536224365234,217600,,,,,,,,
2020-05-05,50.29999923706055,51.150001525878906,49.70000076293945,49.849998474121094,38.17471694946289,172120,,,,,,,,
2020-05-06,50.04999923706055,50.599998474121094,49.650001525878906,49.650001525878906,38.02156066894531,182320,,,,,,,,
2020-05-07,50.20000076293945,51.70000076293945,49.349998474121094,51.150001525878906,39.170249938964844,286300,,,,,,,,
2020-05-08,52.20000076293945,52.54999923706055,50.849998474121094,51.79999923706055,39.66801071166992,250060,,,,,,,,
2020-05-11,50.45000076293945,51.0,49.349998474121094,50.20000076293945,38.4427490234375,322380,,,,,,,,
2020-05-12,48.0,48.5,46.25,46.75,35.80076599121094,1952960,,,,,,,,
2020-05-13,46.70000076293945,46.79999923706055,43.150001525878906,43.45000076293945,33.27365493774414,1408500,,,,,,,,
2020-05-14,42.5,43.70000076293945,42.0,43.54999923706055,33.3502311706543,859760,,,,,,,,
2020-05-15,43.5,44.04999923706055,42.650001525878906,43.849998474121094,33.57996368408203,624720,,,,,,,,
2020-05-18,45.5,47.25,45.20000076293945,46.150001525878906,35.3412971496582,449980,,,,,,,,
2020-05-19,45.79999923706055,46.29999923706055,45.20000076293945,45.20000076293945,34.61378479003906,339280,,,,,,,,
2020-05-20,46.04999923706055,46.70000076293945,45.5,46.29999923706055,35.45615768432617,391360,,,,,,,,
2020-05-21,45.95000076293945,46.849998474121094,45.900001525878906,46.29999923706055,35.45615768432617,343240,,,,,,,,
2020-05-22,46.349998474121094,46.599998474121094,45.900001525878906,46.29999923706055,35.45615768432617,259840,,,,,,,,
2020-05-26,47.849998474121094,48.20000076293945,47.29999923706055,47.400001525878906,36.298526763916016,403540,,,,,,,,
2020-05-27,48.349998474121094,48.849998474121094,47.5,48.29999923706055,36.987735748291016,456520,,,,,,,,
2020-05-28,48.29999923706055,48.400001525878906,47.599998474121094,48.0,36.75800323486328,480520,,,,,,,,
2020-05-29,47.45000076293945,48.75,47.0,48.599998474121094,37.21747589111328,1046120,,,,,,,,
2020-06-01,48.599998474121094,49.0,47.75,48.29999923706055,36.987735748291016,591980,,,,,,,,
2020-06-02,48.900001525878906,50.29999923706055,48.45000076293945,49.75,38.098140716552734,337740,,,,,,,,
2020-06-03,50.650001525878906,52.599998474121094,50.29999923706055,52.400001525878906,40.12749099731445,409180,,,,,,,,
2020-06-04,52.0,52.29999923706055,51.20000076293945,51.70000076293945,39.591434478759766,373340,,,,,,,,
2020-06-05,53.5,54.29999923706055,53.150001525878906,53.45000076293945,40.93157196044922,425380,,,,,,,,
2020-06-08,53.150001525878906,54.099998474121094,52.650001525878906,53.54999923706055,41.008148193359375,383860,,,,,,,,
2020-06-09,52.54999923706055,52.95000076293945,52.099998474121094,52.45000076293945,40.1657829284668,507040,,,,,,,,
2020-06-10,52.20000076293945,52.54999923706055,50.25,50.95000076293945,39.017093658447266,278200,,,,,,,,
2020-06-11,48.400001525878906,49.599998474121094,48.25,48.75,37.332340240478516,474680,,,,,,,,
2020-06-12,50.400001525878906,51.25,49.150001525878906,51.20000076293945,39.20854187011719,548740,,,,,,,,
2020-06-15,49.650001525878906,53.099998474121094,49.349998474121094,53.0,40.58696365356445,948580,,,,,,,,
2020-06-16,54.79999923706055,55.70000076293945,53.849998474121094,54.95000076293945,42.08026123046875,605160,,,,,,,,
2020-06-17,55.400001525878906,55.54999923706055,54.349998474121094,54.95000076293945,42.08026123046875,485020,,,,,,,,
2020-06-18,54.349998474121094,55.650001525878906,54.150001525878906,54.95000076293945,42.08026123046875,601060,,,,,,,,
2020-06-19,55.349998474121094,55.54999923706055,53.04999923706055,53.349998474121094,40.854984283447266,3358000,,,,,,,,
2020-06-22,52.95000076293945,53.75,51.70000076293945,53.400001525878906,40.89327621459961,565480,,,,,,,,
2020-06-23,54.04999923706055,54.20000076293945,53.0,53.04999923706055,40.62525177001953,506540,,,,,,,,
2020-06-24,52.29999923706055,52.900001525878906,50.70000076293945,52.04999923706055,39.85945129394531,413420,,,,,,,,
2020-06-25,51.849998474121094,52.75,51.75,52.599998474121094,40.28064727783203,390440,,,,,,,,
2020-06-26,52.29999923706055,52.70000076293945,51.400001525878906,51.650001525878906,39.55314254760742,708260,,,,,,,,
2020-06-29,51.849998474121094,52.25,51.0,51.75,40.03668212890625,330860,,,,,,,,
2020-06-30,51.70000076293945,53.20000076293945,51.70000076293945,52.75,40.81033706665039,341640,,,,,,,,
2020-07-01,53.0,54.45000076293945,52.900001525878906,54.04999923706055,41.816078186035156,216940,,,,,,,,
2020-07-02,55.0,55.25,53.900001525878906,54.099998474121094,41.85477066040039,210380,,,,,,,,
2020-07-06,55.29999923706055,55.29999923706055,53.900001525878906,54.0,41.77739715576172,170720,,,,,,,,
2020-07-07,53.04999923706055,53.54999923706055,52.5,52.70000076293945,40.771636962890625,259440,,,,,,,,
2020-07-08,52.599998474121094,52.95000076293945,52.0,52.150001525878906,40.34613037109375,266420,,,,,,,,
2020-07-09,52.04999923706055,52.29999923706055,51.04999923706055,51.95000076293945,40.19140625,270940,,,,,,,,
2020-07-10,52.20000076293945,52.79999923706055,51.900001525878906,52.0,40.23009490966797,276100,,,,,,,,
2020-07-13,52.29999923706055,52.5,51.650001525878906,51.79999923706055,40.07536315917969,421120,,,,,,,,
2020-07-14,51.849998474121094,52.25,51.650001525878906,52.099998474121094,40.307456970214844,249980,,,,,,,,
2020-07-15,53.25,53.599998474121094,52.0,52.25,40.42350769042969,439220,,,,,,,,
2020-07-16,51.900001525878906,52.29999923706055,50.900001525878906,51.150001525878906,39.57249069213867,362860,,,,,,,,
2020-07-17,51.29999923706055,52.599998474121094,50.95000076293945,52.400001525878906,40.53955841064453,211760,,,,,,,,
2020-07-20,52.25,52.29999923706055,51.900001525878906,52.099998474121094,40.307456970214844,144380,,,,,,,,
2020-07-21,52.900001525878906,54.400001525878906,52.70000076293945,54.0,41.77739715576172,634720,,,,,,,,
2020-07-22,53.599998474121094,55.599998474121094,53.45000076293945,55.29999923706055,42.78314971923828,652800,,,,,,,,
2020-07-23,54.79999923706055,55.349998474121094,54.25,54.75,42.357635498046875,297240,,,,,,,,
2020-07-24,54.650001525878906,55.0,54.04999923706055,54.29999923706055,42.00949478149414,205080,,,,,,,,
2020-07-27,54.29999923706055,55.849998474121094,53.79999923706055,55.70000076293945,43.092620849609375,343020,,,,,,,,
2020-07-28,55.29999923706055,57.29999923706055,55.04999923706055,56.70000076293945,43.86627197265625,422160,,,,,,,,
2020-07-29,56.849998474121094,58.099998474121094,56.849998474121094,58.04999923706055,44.910701751708984,301800,,,,,,,,
2020-07-30,57.20000076293945,58.5,57.099998474121094,58.04999923706055,44.910701751708984,301180,,,,,,,,
2020-07-31,57.900001525878906,58.349998474121094,57.349998474121094,58.0,44.87202453613281,648320,,,,,,,,
2020-08-03,58.29999923706055,58.29999923706055,56.650001525878906,57.400001525878906,44.40782928466797,223820,,,,,,,,
2020-08-04,57.04999923706055,58.70000076293945,56.900001525878906,58.45000076293945,45.22016525268555,305280,,,,,,,,
2020-08-05,59.0,59.79999923706055,58.400001525878906,59.45000076293945,45.99382781982422,279260,,,,,,,,
2020-08-06,58.650001525878906,60.400001525878906,58.45000076293945,59.599998474121094,46.109867095947266,226760,,,,,,,,
2020-08-07,59.54999923706055,59.849998474121094,59.25,59.70000076293945,46.1872444152832,238860,,,,,,,,
2020-08-10,59.79999923706055,59.900001525878906,59.45000076293945,59.599998474121094,46.109867095947266,225220,,,,,,,,
2020-08-11,60.0,60.0,58.099998474121094,58.29999923706055,45.104122161865234,258240,,,,,,,,
2020-08-12,58.79999923706055,59.04999923706055,58.29999923706055,58.650001525878906,45.37489318847656,257800,,,,,,,,
2020-08-13,58.29999923706055,59.099998474121094,57.900001525878906,57.95000076293945,44.833343505859375,200900,,,,,,,,
2020-08-14,57.75,58.650001525878906,57.650001525878906,57.79999923706055,44.717288970947266,184660,,,,,,,,
2020-08-17,56.45000076293945,58.75,56.150001525878906,58.650001525878906,45.37489318847656,195500,,,,,,,,
2020-08-18,58.400001525878906,58.79999923706055,58.25,58.400001525878906,45.181495666503906,205300,,,,,,,,
2020-08-19,58.400001525878906,58.5,57.150001525878906,57.25,44.291778564453125,250220,,,,,,,,
2020-08-20,57.0,58.45000076293945,57.0,57.54999923706055,44.52387619018555,270500,,,,,,,,
2020-08-21,57.599998474121094,58.599998474121094,57.599998474121094,57.900001525878906,44.7946662902832,463240,,,,,,,,
2020-08-24,58.25,58.349998474121094,57.349998474121094,58.29999923706055,45.104122161865234,296980,,,,,,,,
2020-08-25,58.599998474121094,58.79999923706055,57.900001525878906,58.29999923706055,45.104122161865234,287340,,,,,,,,
2020-08-26,58.25,58.650001525878906,57.75,57.95000076293945,44.833343505859375,301440,,,,,,,,
2020-08-27,58.20000076293945,58.900001525878906,57.75,58.04999923706055,44.910701751708984,309320,,,,,,,,
2020-08-28,58.650001525878906,58.650001525878906,57.45000076293945,57.599998474121094,44.562564849853516,209540,,,,,,,,
2020-08-31,57.54999923706055,58.099998474121094,56.79999923706055,56.849998474121094,43.98231506347656,545900,,,,,,,,
2020-09-01,56.349998474121094,57.349998474121094,56.25,56.849998474121094,43.98231506347656,467680,,,,,,,,
2020-09-02,56.849998474121094,57.5,56.25,57.29999923706055,44.330467224121094,657240,,,,,,,,
2020-09-03,57.45000076293945,58.29999923706055,56.650001525878906,57.0,44.098365783691406,280580,,,,,,,,
2020-09-04,57.29999923706055,57.70000076293945,55.349998474121094,56.349998474121094,43.595497131347656,243920,,,,,,,,
2020-09-08,56.04999923706055,56.04999923706055,55.04999923706055,55.45000076293945,42.89919662475586,269780,,,,,,,,
2020-09-09,55.849998474121094,56.900001525878906,55.79999923706055,56.400001525878906,43.634178161621094,279520,,,,,,,,
2020-09-10,56.20000076293945,56.400001525878906,55.5,55.75,43.13129806518555,290480,,,,,,,,
2020-09-11,55.849998474121094,55.849998474121094,54.45000076293945,55.099998474121094,42.62841033935547,329480,,,,,,,,
2020-09-14,55.5,56.79999923706055,55.45000076293945,56.45000076293945,43.6728515625,359080,,,,,,,,
2020-09-15,56.650001525878906,57.099998474121094,56.099998474121094,56.150001525878906,43.440765380859375,336260,,,,,,,,
2020-09-16,56.400001525878906,56.400001525878906,54.849998474121094,55.20000076293945,42.70579528808594,536700,,,,,,,,
2020-09-17,54.70000076293945,55.29999923706055,53.900001525878906,54.150001525878906,41.893455505371094,448760,,,,,,,,
2020-09-18,54.5,55.0,53.0,53.04999923706055,41.04243469238281,992480,,,,,,,,
2020-09-21,52.20000076293945,52.650001525878906,50.900001525878906,51.150001525878906,39.57249069213867,774840,,,,,,,,
2020-09-22,51.29999923706055,52.75,51.150001525878906,52.5,40.616920471191406,395680,,,,,,,,
2020-09-23,52.25,53.0,51.29999923706055,51.349998474121094,39.72720718383789,390720,,,,,,,,
2020-09-24,51.45000076293945,52.599998474121094,51.349998474121094,51.650001525878906,39.95931625366211,238720,,,,,,,,
2020-09-25,51.29999923706055,52.29999923706055,51.29999923706055,52.25,40.42350769042969,266640,,,,,,,,
2020-09-28,53.04999923706055,54.0,52.75,53.75,41.58399200439453,810000,,,,,,,,
2020-09-29,53.349998474121094,53.349998474121094,52.29999923706055,52.70000076293945,41.173805236816406,292720,,,,,,,,
2020-09-30,52.849998474121094,53.099998474121094,51.79999923706055,52.25,40.82223129272461,405780,,,,,,,,
2020-10-01,52.349998474121094,53.099998474121094,51.70000076293945,53.0,41.408203125,411960,,,,,,,,
2020-10-02,52.150001525878906,54.20000076293945,51.79999923706055,54.099998474121094,42.267608642578125,379280,,,,,,,,
2020-10-05,54.5,54.75,53.599998474121094,54.20000076293945,42.345741271972656,267000,,,,,,,,
2020-10-06,54.5,55.099998474121094,53.45000076293945,53.650001525878906,41.91603469848633,530880,,,,,,,,
2020-10-07,54.04999923706055,54.29999923706055,53.54999923706055,53.599998474121094,41.87696838378906,418080,,,,,,,,
2020-10-08,54.04999923706055,55.150001525878906,54.04999923706055,54.599998474121094,42.65824890136719,190660,,,,,,,,
2020-10-09,55.099998474121094,55.400001525878906,54.599998474121094,54.75,42.775447845458984,214760,,,,,,,,
2020-10-12,54.900001525878906,55.45000076293945,54.54999923706055,55.04999923706055,43.009830474853516,295360,,,,,,,,
2020-10-13,54.650001525878906,55.25,53.75,53.849998474121094,42.072296142578125,288200,,,,,,,,
2020-10-14,53.70000076293945,53.75,52.29999923706055,52.29999923706055,40.861297607421875,158120,,,,,,,,
2020-10-15,51.900001525878906,53.70000076293945,51.79999923706055,53.349998474121094,41.681640625,269720,,,,,,,,
2020-10-16,53.25,53.45000076293945,52.650001525878906,52.75,41.2128791809082,240200,,,,,,,,
2020-10-19,53.150001525878906,53.150001525878906,51.70000076293945,51.70000076293945,40.39252853393555,325900,,,,,,,,
2020-10-20,52.150001525878906,52.95000076293945,51.75,52.650001525878906,41.13475036621094,224980,,,,,,,,
2020-10-21,52.5,53.04999923706055,52.29999923706055,53.0,41.408203125,428480,,,,,,,,
2020-10-22,53.0,53.599998474121094,52.849998474121094,53.349998474121094,41.681640625,324160,,,,,,,,
2020-10-23,53.75,54.099998474121094,53.150001525878906,53.95000076293945,42.150421142578125,265780,,,,,,,,
2020-10-26,53.29999923706055,53.5,52.400001525878906,52.849998474121094,41.29099655151367,378840,,,,,,,,
2020-10-27,52.79999923706055,53.20000076293945,51.79999923706055,51.79999923706055,40.47065353393555,194280,,,,,,,,
2020-10-28,50.849998474121094,51.25,49.79999923706055,50.0,39.064334869384766,356700,,,,,,,,
2020-10-29,49.75,50.25,49.349998474121094,50.099998474121094,39.14246368408203,275060,,,,,,,,
2020-10-30,50.04999923706055,50.25,49.099998474121094,49.650001525878906,38.79088592529297,237480,,,,,,,,
2020-11-02,50.29999923706055,50.70000076293945,49.54999923706055,50.150001525878906,39.1815299987793,328880,,,,,,,,
2020-11-03,50.95000076293945,51.650001525878906,50.45000076293945,51.45000076293945,40.197208404541016,292220,,,,,,,,
2020-11-04,51.150001525878906,51.45000076293945,50.54999923706055,51.20000076293945,40.00188446044922,297620,,,,,,,,
2020-11-05,51.29999923706055,51.650001525878906,50.04999923706055,50.5,39.45497512817383,242780,,,,,,,,
2020-11-06,50.650001525878906,50.650001525878906,49.099998474121094,49.150001525878906,38.40024948120117,347680,,,,,,,,
2020-11-09,51.79999923706055,53.849998474121094,49.75,49.849998474121094,38.9471435546875,710100,,,,,,,,
2020-11-10,50.25,51.79999923706055,49.20000076293945,51.75,40.43159103393555,436840,,,,,,,,
2020-11-11,52.0,52.25,51.04999923706055,51.79999923706055,40.47065353393555,317680,,,,,,,,
2020-11-12,51.400001525878906,52.099998474121094,50.95000076293945,51.29999923706055,40.08000946044922,297200,,,,,,,,
2020-11-13,51.70000076293945,53.349998474121094,51.70000076293945,53.099998474121094,41.486324310302734,422080,,,,,,,,
2020-11-16,54.599998474121094,55.150001525878906,53.599998474121094,55.04999923706055,43.009830474853516,451860,,,,,,,,
2020-11-17,54.45000076293945,54.79999923706055,53.150001525878906,54.29999923706055,42.423866271972656,360240,,,,,,,,
2020-11-18,54.25,54.349998474121094,52.650001525878906,52.70000076293945,41.173805236816406,378580,,,,,,,,
2020-11-19,52.29999923706055,52.400001525878906,51.5,52.29999923706055,40.861297607421875,324240,,,,,,,,
2020-11-20,51.849998474121094,52.04999923706055,51.04999923706055,51.25,40.040950775146484,286440,,,,,,,,
2020-11-23,51.650001525878906,52.54999923706055,51.45000076293945,51.95000076293945,40.58784103393555,370620,,,,,,,,
2020-11-24,52.5,53.45000076293945,52.150001525878906,52.25,40.82223129272461,418500,,,,,,,,
2020-11-25,53.400001525878906,53.400001525878906,52.04999923706055,52.79999923706055,41.2519416809082,354600,,,,,,,,
2020-11-27,52.95000076293945,53.04999923706055,51.5,51.849998474121094,40.50971221923828,124360,,,,,,,,
2020-11-30,51.5,51.79999923706055,50.95000076293945,51.04999923706055,39.88469314575195,530660,,,,,,,,
2020-12-01,51.5,52.45000076293945,50.599998474121094,51.95000076293945,40.58784103393555,308400,,,,,,,,
2020-12-02,51.900001525878906,51.900001525878906,50.79999923706055,50.849998474121094,39.72842788696289,361280,,,,,,,,
2020-12-03,50.849998474121094,52.04999923706055,50.849998474121094,51.70000076293945,40.39252853393555,314660,,,,,,,,
2020-12-04,52.04999923706055,52.95000076293945,52.04999923706055,52.95000076293945,41.36913299560547,295540,,,,,,,,
2020-12-07,52.650001525878906,53.099998474121094,52.5,52.599998474121094,41.09568405151367,476240,,,,,,,,
2020-12-08,52.45000076293945,52.900001525878906,52.20000076293945,52.54999923706055,41.056617736816406,336860,,,,,,,,
2020-12-09,52.70000076293945,53.54999923706055,52.45000076293945,53.45000076293945,41.7597770690918,512940,,,,,,,,
2020-12-10,53.849998474121094,54.0,53.099998474121094,53.25,41.603515625,306860,,,,,,,,
2020-12-11,52.95000076293945,53.54999923706055,52.900001525878906,53.20000076293945,41.564456939697266,297660,,,,,,,,
2020-12-14,53.70000076293945,54.650001525878906,53.599998474121094,53.75,41.99416732788086,584300,,,,,,,,
2020-12-15,54.29999923706055,55.349998474121094,53.599998474121094,55.349998474121094,43.244224548339844,388040,,,,,,,,
2020-12-16,55.45000076293945,55.900001525878906,55.04999923706055,55.45000076293945,43.32234573364258,509760,,,,,,,,
2020-12-17,55.650001525878906,56.04999923706055,55.29999923706055,55.75,43.556732177734375,353520,,,,,,,,
2020-12-18,55.95000076293945,55.95000076293945,53.400001525878906,53.79999923706055,42.033233642578125,1076520,,,,,,,,
2020-12-21,52.75,53.29999923706055,52.54999923706055,53.25,41.603515625,978640,,,,,,,,
2020-12-22,53.099998474121094,54.400001525878906,52.95000076293945,54.25,42.384803771972656,319300,,,,,,,,
2020-12-23,54.54999923706055,54.95000076293945,53.20000076293945,53.29999923706055,41.642578125,336380,,,,,,,,
2020-12-24,53.5,53.900001525878906,52.95000076293945,53.79999923706055,42.033233642578125,114320,,,,,,,,
2020-12-28,54.04999923706055,54.75,53.54999923706055,54.70000076293945,42.736385345458984,276240,,,,,,,,
2020-12-29,54.95000076293945,55.099998474121094,53.349998474121094,53.5,41.7988395690918,427760,,,,,,,,
2020-12-30,53.150001525878906,53.75,52.70000076293945,52.849998474121094,41.71201705932617,280680,,,,,,,,
2020-12-31,52.70000076293945,53.20000076293945,52.25,53.099998474121094,41.909332275390625,348740,,,,,,,,
