date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NEWP')","('high', 'NEWP')","('low', 'NEWP')","('close', 'NEWP')","('adj_close', 'NEWP')","('volume', 'NEWP')","('currency', '')"
2020-03-26,3.700000047683716,3.9800000190734863,3.5199999809265137,3.5199999809265137,3.5199999809265137,266700,,,,,,,,
2020-03-27,3.3299999237060547,3.7300000190734863,3.240000009536743,3.4800000190734863,3.4800000190734863,151400,,,,,,,,
2020-03-30,3.109999895095825,3.609999895095825,3.109999895095825,3.4000000953674316,3.4000000953674316,114900,,,,,,,,
2020-03-31,3.2300000190734863,3.5999999046325684,3.2300000190734863,3.5999999046325684,3.5999999046325684,71900,,,,,,,,
2020-04-01,3.200000047683716,3.5999999046325684,3.200000047683716,3.440000057220459,3.440000057220459,133200,,,,,,,,
2020-04-02,3.200000047683716,3.5999999046325684,3.200000047683716,3.5199999809265137,3.5199999809265137,66800,,,,,,,,
2020-04-03,3.430000066757202,3.5999999046325684,3.299999952316284,3.5399999618530273,3.5399999618530273,68500,,,,,,,,
2020-04-06,3.5999999046325684,3.930000066757202,3.490000009536743,3.549999952316284,3.549999952316284,130200,,,,,,,,
2020-04-07,3.5799999237060547,3.619999885559082,3.380000114440918,3.4200000762939453,3.4200000762939453,121800,,,,,,,,
2020-04-08,3.4000000953674316,3.509999990463257,3.25,3.5,3.5,116100,,,,,,,,
2020-04-09,3.450000047683716,3.619999885559082,3.450000047683716,3.5399999618530273,3.5399999618530273,170700,,,,,,,,
2020-04-13,3.619999885559082,3.890000104904175,3.5799999237060547,3.890000104904175,3.890000104904175,410700,,,,,,,,
2020-04-14,3.9000000953674316,3.9800000190734863,3.450000047683716,3.5999999046325684,3.5999999046325684,402000,,,,,,,,
2020-04-15,3.5899999141693115,3.690000057220459,3.240000009536743,3.309999942779541,3.309999942779541,298500,,,,,,,,
2020-04-16,3.319999933242798,3.440000057220459,3.0999999046325684,3.0999999046325684,3.0999999046325684,214000,,,,,,,,
2020-04-17,3.450000047683716,3.75,3.180000066757202,3.190000057220459,3.190000057220459,811800,,,,,,,,
2020-04-20,3.130000114440918,3.8399999141693115,2.890000104904175,3.799999952316284,3.799999952316284,565100,,,,,,,,
2020-04-21,3.6700000762939453,4.340000152587891,3.630000114440918,4.099999904632568,4.099999904632568,301200,,,,,,,,
2020-04-22,4.340000152587891,4.5,4.050000190734863,4.489999771118164,4.489999771118164,224600,,,,,,,,
2020-04-23,4.75,4.75,3.9200000762939453,4.119999885559082,4.119999885559082,374700,,,,,,,,
2020-04-24,4.210000038146973,4.260000228881836,3.9000000953674316,4.110000133514404,4.110000133514404,452600,,,,,,,,
2020-04-27,4.03000020980835,4.460000038146973,3.809999942779541,4.440000057220459,4.440000057220459,449700,,,,,,,,
2020-04-28,4.449999809265137,4.5,4.349999904632568,4.460000038146973,4.460000038146973,433400,,,,,,,,
2020-04-29,4.5,4.5,4.300000190734863,4.349999904632568,4.349999904632568,406000,,,,,,,,
2020-04-30,4.449999809265137,4.610000133514404,4.340000152587891,4.440000057220459,4.440000057220459,263100,,,,,,,,
2020-05-01,4.440000057220459,4.550000190734863,4.28000020980835,4.5,4.5,200800,,,,,,,,
2020-05-04,4.760000228881836,4.800000190734863,4.550000190734863,4.639999866485596,4.639999866485596,302900,,,,,,,,
2020-05-05,4.75,4.829999923706055,4.460000038146973,4.699999809265137,4.699999809265137,171600,,,,,,,,
2020-05-06,4.639999866485596,4.760000228881836,4.550000190734863,4.75,4.75,117200,,,,,,,,
2020-05-07,4.75,4.940000057220459,4.619999885559082,4.800000190734863,4.800000190734863,187300,,,,,,,,
2020-05-08,4.78000020980835,5.059999942779541,4.619999885559082,4.650000095367432,4.650000095367432,161900,,,,,,,,
2020-05-11,4.800000190734863,4.940000057220459,4.599999904632568,4.869999885559082,4.869999885559082,158800,,,,,,,,
2020-05-12,4.869999885559082,4.909999847412109,4.800000190734863,4.829999923706055,4.829999923706055,112800,,,,,,,,
2020-05-13,4.849999904632568,4.889999866485596,4.539999961853027,4.699999809265137,4.699999809265137,141000,,,,,,,,
2020-05-14,4.820000171661377,4.829999923706055,4.5,4.539999961853027,4.539999961853027,151800,,,,,,,,
2020-05-15,4.809999942779541,4.809999942779541,4.409999847412109,4.739999771118164,4.739999771118164,184100,,,,,,,,
2020-05-18,5.25,5.329999923706055,4.800000190734863,5.300000190734863,5.300000190734863,228600,,,,,,,,
2020-05-19,4.980000019073486,5.210000038146973,4.550000190734863,4.630000114440918,4.630000114440918,562800,,,,,,,,
2020-05-20,4.320000171661377,4.409999847412109,4.099999904632568,4.170000076293945,4.170000076293945,597900,,,,,,,,
2020-05-21,4.400000095367432,4.400000095367432,3.799999952316284,3.9000000953674316,3.9000000953674316,269100,,,,,,,,
2020-05-22,3.8499999046325684,4.010000228881836,3.609999895095825,3.809999942779541,3.809999942779541,344900,,,,,,,,
2020-05-26,3.799999952316284,4.059999942779541,3.549999952316284,4.039999961853027,4.039999961853027,248800,,,,,,,,
2020-05-27,4.0,4.050000190734863,3.700000047683716,4.050000190734863,4.050000190734863,121300,,,,,,,,
2020-05-28,4.099999904632568,4.21999979019165,4.039999961853027,4.150000095367432,4.150000095367432,185500,,,,,,,,
2020-05-29,4.21999979019165,4.440000057220459,4.170000076293945,4.210000038146973,4.210000038146973,321800,,,,,,,,
2020-06-01,4.269999980926514,4.320000171661377,4.139999866485596,4.289999961853027,4.289999961853027,223600,,,,,,,,
2020-06-02,4.269999980926514,4.489999771118164,4.179999828338623,4.25,4.25,186300,,,,,,,,
2020-06-03,4.25,4.360000133514404,4.019999980926514,4.059999942779541,4.059999942779541,163400,,,,,,,,
2020-06-04,3.7899999618530273,4.21999979019165,3.7799999713897705,4.179999828338623,4.179999828338623,117200,,,,,,,,
2020-06-05,4.139999866485596,4.179999828338623,3.890000104904175,4.03000020980835,4.03000020980835,226900,,,,,,,,
2020-06-08,4.0,4.150000095367432,4.0,4.019999980926514,4.019999980926514,106300,,,,,,,,
2020-06-09,4.03000020980835,4.119999885559082,3.8299999237060547,3.9600000381469727,3.9600000381469727,114700,,,,,,,,
2020-06-10,4.25,4.25,3.9800000190734863,4.03000020980835,4.03000020980835,90600,,,,,,,,
2020-06-11,3.9600000381469727,4.090000152587891,3.890000104904175,3.9200000762939453,3.9200000762939453,168800,,,,,,,,
2020-06-12,3.869999885559082,3.990000009536743,3.799999952316284,3.799999952316284,3.799999952316284,120500,,,,,,,,
2020-06-15,3.859999895095825,4.010000228881836,3.740000009536743,3.9100000858306885,3.9100000858306885,214500,,,,,,,,
2020-06-16,4.019999980926514,4.019999980926514,3.75,3.8499999046325684,3.8499999046325684,88900,,,,,,,,
2020-06-17,3.8399999141693115,3.940000057220459,3.759999990463257,3.9000000953674316,3.9000000953674316,48200,,,,,,,,
2020-06-18,3.859999895095825,4.070000171661377,3.6500000953674316,3.6500000953674316,3.6500000953674316,104900,,,,,,,,
2020-06-19,3.7300000190734863,3.819999933242798,3.5799999237060547,3.5799999237060547,3.5799999237060547,110700,,,,,,,,
2020-06-22,3.609999895095825,3.75,3.549999952316284,3.6700000762939453,3.6700000762939453,143500,,,,,,,,
2020-06-23,3.700000047683716,3.799999952316284,3.6500000953674316,3.7300000190734863,3.7300000190734863,336200,,,,,,,,
2020-06-24,3.890000104904175,3.890000104904175,3.680000066757202,3.700000047683716,3.700000047683716,163700,,,,,,,,
2020-06-25,3.6500000953674316,3.740000009536743,3.6500000953674316,3.7200000286102295,3.7200000286102295,92900,,,,,,,,
2020-06-26,3.890000104904175,3.9000000953674316,3.7200000286102295,3.8499999046325684,3.8499999046325684,100700,,,,,,,,
2020-06-29,3.869999885559082,4.059999942779541,3.8399999141693115,4.0,4.0,125600,,,,,,,,
2020-06-30,4.0,4.110000133514404,3.9000000953674316,4.079999923706055,4.079999923706055,191800,,,,,,,,
2020-07-01,4.130000114440918,4.25,4.110000133514404,4.159999847412109,4.159999847412109,105000,,,,,,,,
2020-07-02,4.159999847412109,4.300000190734863,3.990000009536743,4.0,4.0,110900,,,,,,,,
2020-07-06,4.079999923706055,4.25,4.019999980926514,4.059999942779541,4.059999942779541,143400,,,,,,,,
2020-07-07,4.0,4.119999885559082,3.940000057220459,4.079999923706055,4.079999923706055,154200,,,,,,,,
2020-07-08,4.050000190734863,4.269999980926514,4.050000190734863,4.21999979019165,4.21999979019165,200500,,,,,,,,
2020-07-09,4.289999961853027,4.289999961853027,4.159999847412109,4.210000038146973,4.210000038146973,94800,,,,,,,,
2020-07-10,4.25,4.260000228881836,4.0,4.070000171661377,4.070000171661377,95600,,,,,,,,
2020-07-13,4.0,4.139999866485596,3.819999933242798,3.880000114440918,3.880000114440918,217100,,,,,,,,
2020-07-14,3.8399999141693115,4.0,3.7799999713897705,3.9000000953674316,3.9000000953674316,74900,,,,,,,,
2020-07-15,3.9600000381469727,4.059999942779541,3.8299999237060547,4.010000228881836,4.010000228881836,102900,,,,,,,,
2020-07-16,4.210000038146973,4.340000152587891,3.9700000286102295,3.9800000190734863,3.9800000190734863,95000,,,,,,,,
2020-07-17,4.190000057220459,4.190000057220459,3.9000000953674316,4.050000190734863,4.050000190734863,159400,,,,,,,,
2020-07-20,3.9000000953674316,4.300000190734863,3.9000000953674316,4.139999866485596,4.139999866485596,236200,,,,,,,,
2020-07-21,4.25,4.369999885559082,4.050000190734863,4.050000190734863,4.050000190734863,718800,,,,,,,,
2020-07-22,4.03000020980835,4.349999904632568,3.75,4.099999904632568,4.099999904632568,308600,,,,,,,,
2020-07-23,4.150000095367432,4.300000190734863,4.050000190734863,4.190000057220459,4.190000057220459,140000,,,,,,,,
2020-07-24,4.300000190734863,4.300000190734863,4.03000020980835,4.079999923706055,4.079999923706055,157500,,,,,,,,
2020-07-27,4.159999847412109,4.599999904632568,4.159999847412109,4.5,4.5,463500,,,,,,,,
2020-07-28,4.5,4.599999904632568,4.380000114440918,4.449999809265137,4.449999809265137,251300,,,,,,,,
2020-07-29,4.400000095367432,4.5,4.260000228881836,4.260000228881836,4.260000228881836,227600,,,,,,,,
2020-07-30,4.300000190734863,4.369999885559082,4.139999866485596,4.150000095367432,4.150000095367432,126800,,,,,,,,
2020-07-31,4.300000190734863,4.460000038146973,4.190000057220459,4.420000076293945,4.420000076293945,233100,,,,,,,,
2020-08-03,4.449999809265137,4.599999904632568,4.420000076293945,4.579999923706055,4.579999923706055,76900,,,,,,,,
2020-08-04,4.599999904632568,4.630000114440918,4.25,4.400000095367432,4.400000095367432,244500,,,,,,,,
2020-08-05,4.550000190734863,4.550000190734863,4.139999866485596,4.300000190734863,4.300000190734863,279200,,,,,,,,
2020-08-06,4.349999904632568,4.389999866485596,4.21999979019165,4.389999866485596,4.389999866485596,127000,,,,,,,,
2020-08-07,4.269999980926514,4.53000020980835,4.269999980926514,4.53000020980835,4.53000020980835,529800,,,,,,,,
2020-08-10,4.579999923706055,4.690000057220459,4.480000019073486,4.630000114440918,4.630000114440918,172800,,,,,,,,
2020-08-11,4.53000020980835,4.650000095367432,4.230000019073486,4.420000076293945,4.420000076293945,216400,,,,,,,,
2020-08-12,4.78000020980835,4.800000190734863,4.190000057220459,4.46999979019165,4.46999979019165,118400,,,,,,,,
2020-08-13,4.5,4.699999809265137,4.429999828338623,4.650000095367432,4.650000095367432,202400,,,,,,,,
2020-08-14,4.699999809265137,4.75,4.5,4.659999847412109,4.659999847412109,106400,,,,,,,,
2020-08-17,4.699999809265137,4.800000190734863,4.550000190734863,4.630000114440918,4.630000114440918,136000,,,,,,,,
2020-08-18,4.679999828338623,4.699999809265137,4.400000095367432,4.519999980926514,4.519999980926514,110300,,,,,,,,
2020-08-19,4.559999942779541,4.650000095367432,4.510000228881836,4.539999961853027,4.539999961853027,90000,,,,,,,,
2020-08-20,4.460000038146973,4.650000095367432,4.460000038146973,4.570000171661377,4.570000171661377,79000,,,,,,,,
2020-08-21,4.539999961853027,4.619999885559082,4.300000190734863,4.360000133514404,4.360000133514404,95500,,,,,,,,
2020-08-24,4.460000038146973,4.46999979019165,4.300000190734863,4.300000190734863,4.300000190734863,70600,,,,,,,,
2020-08-25,4.28000020980835,4.420000076293945,4.190000057220459,4.289999961853027,4.289999961853027,215400,,,,,,,,
2020-08-26,4.340000152587891,4.349999904632568,4.050000190734863,4.320000171661377,4.320000171661377,228900,,,,,,,,
2020-08-27,4.440000057220459,4.75,4.050000190734863,4.75,4.75,269000,,,,,,,,
2020-08-28,4.800000190734863,4.820000171661377,4.599999904632568,4.800000190734863,4.800000190734863,129400,,,,,,,,
2020-08-31,4.460000038146973,5.0,4.440000057220459,4.820000171661377,4.820000171661377,244400,,,,,,,,
2020-09-01,4.980000019073486,4.980000019073486,4.769999980926514,4.900000095367432,4.900000095367432,132600,,,,,,,,
2020-09-02,5.019999980926514,5.019999980926514,4.610000133514404,4.829999923706055,4.829999923706055,68200,,,,,,,,
2020-09-03,4.960000038146973,4.960000038146973,4.75,4.829999923706055,4.829999923706055,122100,,,,,,,,
2020-09-04,4.809999942779541,4.869999885559082,4.659999847412109,4.849999904632568,4.849999904632568,108600,,,,,,,,
2020-09-08,4.849999904632568,4.849999904632568,4.309999942779541,4.679999828338623,4.679999828338623,115800,,,,,,,,
2020-09-09,4.420000076293945,4.78000020980835,4.420000076293945,4.690000057220459,4.690000057220459,67900,,,,,,,,
2020-09-10,4.599999904632568,4.900000095367432,4.599999904632568,4.78000020980835,4.78000020980835,61700,,,,,,,,
2020-09-11,4.920000076293945,4.920000076293945,4.610000133514404,4.849999904632568,4.849999904632568,67300,,,,,,,,
2020-09-14,5.0,5.150000095367432,4.849999904632568,5.150000095367432,5.150000095367432,204900,,,,,,,,
2020-09-15,5.179999828338623,5.369999885559082,5.019999980926514,5.199999809265137,5.199999809265137,120000,,,,,,,,
2020-09-16,5.230000019073486,5.449999809265137,5.099999904632568,5.329999923706055,5.329999923706055,137900,,,,,,,,
2020-09-17,5.150000095367432,5.449999809265137,5.079999923706055,5.300000190734863,5.300000190734863,105800,,,,,,,,
2020-09-18,5.300000190734863,5.409999847412109,4.710000038146973,4.949999809265137,4.949999809265137,128800,,,,,,,,
2020-09-21,4.730000019073486,4.739999771118164,4.300000190734863,4.739999771118164,4.739999771118164,218700,,,,,,,,
2020-09-22,4.480000019073486,4.960000038146973,4.480000019073486,4.929999828338623,4.929999828338623,79300,,,,,,,,
2020-09-23,4.630000114440918,4.929999828338623,4.440000057220459,4.539999961853027,4.539999961853027,140700,,,,,,,,
2020-09-24,4.239999771118164,4.690000057220459,4.239999771118164,4.619999885559082,4.619999885559082,171300,,,,,,,,
2020-09-25,4.670000076293945,4.869999885559082,4.570000171661377,4.75,4.75,59000,,,,,,,,
2020-09-28,4.71999979019165,4.909999847412109,4.650000095367432,4.730000019073486,4.730000019073486,59500,,,,,,,,
2020-09-29,4.949999809265137,5.199999809265137,4.800000190734863,5.179999828338623,5.179999828338623,224100,,,,,,,,
2020-09-30,5.070000171661377,5.170000076293945,4.800000190734863,4.829999923706055,4.829999923706055,103300,,,,,,,,
2020-10-01,4.710000038146973,5.0,4.710000038146973,4.96999979019165,4.96999979019165,56600,,,,,,,,
2020-10-02,4.809999942779541,4.980000019073486,4.789999961853027,4.909999847412109,4.909999847412109,67100,,,,,,,,
2020-10-05,4.949999809265137,5.0,4.760000228881836,4.820000171661377,4.820000171661377,110600,,,,,,,,
2020-10-06,4.889999866485596,4.929999828338623,4.679999828338623,4.71999979019165,4.71999979019165,56000,,,,,,,,
2020-10-07,4.760000228881836,4.880000114440918,4.599999904632568,4.75,4.75,43200,,,,,,,,
2020-10-08,4.78000020980835,4.849999904632568,4.699999809265137,4.789999961853027,4.789999961853027,33400,,,,,,,,
2020-10-09,4.840000152587891,4.96999979019165,4.670000076293945,4.869999885559082,4.869999885559082,107600,,,,,,,,
2020-10-12,4.699999809265137,5.0,4.699999809265137,4.829999923706055,4.829999923706055,88600,,,,,,,,
2020-10-13,4.900000095367432,4.920000076293945,4.699999809265137,4.900000095367432,4.900000095367432,46500,,,,,,,,
2020-10-14,4.900000095367432,5.0,4.699999809265137,4.739999771118164,4.739999771118164,58300,,,,,,,,
2020-10-15,4.449999809265137,4.820000171661377,4.449999809265137,4.75,4.75,37200,,,,,,,,
2020-10-16,4.710000038146973,4.849999904632568,4.699999809265137,4.840000152587891,4.840000152587891,47800,,,,,,,,
2020-10-19,5.099999904632568,5.099999904632568,4.389999866485596,4.420000076293945,4.420000076293945,74500,,,,,,,,
2020-10-20,4.380000114440918,4.699999809265137,4.380000114440918,4.539999961853027,4.539999961853027,57300,,,,,,,,
2020-10-21,4.5,4.75,4.5,4.699999809265137,4.699999809265137,38100,,,,,,,,
2020-10-22,4.570000171661377,4.75,4.449999809265137,4.489999771118164,4.489999771118164,99600,,,,,,,,
2020-10-23,4.489999771118164,4.539999961853027,4.25,4.329999923706055,4.329999923706055,160500,,,,,,,,
2020-10-26,4.130000114440918,4.349999904632568,3.9000000953674316,4.099999904632568,4.099999904632568,215100,,,,,,,,
2020-10-27,4.300000190734863,4.739999771118164,4.179999828338623,4.710000038146973,4.710000038146973,207700,,,,,,,,
2020-10-28,4.699999809265137,4.860000133514404,4.349999904632568,4.440000057220459,4.440000057220459,146500,,,,,,,,
2020-10-29,4.420000076293945,4.5,4.400000095367432,4.480000019073486,4.480000019073486,83400,,,,,,,,
2020-10-30,4.46999979019165,4.519999980926514,4.199999809265137,4.480000019073486,4.480000019073486,97000,,,,,,,,
2020-11-02,4.260000228881836,4.409999847412109,4.150000095367432,4.309999942779541,4.309999942779541,123000,,,,,,,,
2020-11-03,4.579999923706055,4.630000114440918,4.369999885559082,4.539999961853027,4.539999961853027,49800,,,,,,,,
2020-11-04,4.800000190734863,4.849999904632568,4.309999942779541,4.849999904632568,4.849999904632568,60800,,,,,,,,
2020-11-05,4.889999866485596,4.949999809265137,4.559999942779541,4.820000171661377,4.820000171661377,146000,,,,,,,,
2020-11-06,4.300000190734863,4.980000019073486,4.300000190734863,4.980000019073486,4.980000019073486,179300,,,,,,,,
2020-11-09,5.059999942779541,5.199999809265137,4.699999809265137,4.96999979019165,4.96999979019165,140000,,,,,,,,
2020-11-10,4.699999809265137,5.070000171661377,4.409999847412109,5.039999961853027,5.039999961853027,83800,,,,,,,,
2020-11-11,4.989999771118164,5.25,4.949999809265137,5.190000057220459,5.190000057220459,117900,,,,,,,,
2020-11-12,5.21999979019165,5.329999923706055,4.980000019073486,5.329999923706055,5.329999923706055,57100,,,,,,,,
2020-11-13,5.380000114440918,5.380000114440918,5.039999961853027,5.139999866485596,5.139999866485596,58800,,,,,,,,
2020-11-16,5.409999847412109,5.409999847412109,4.96999979019165,5.329999923706055,5.329999923706055,62500,,,,,,,,
2020-11-17,5.349999904632568,5.349999904632568,5.139999866485596,5.21999979019165,5.21999979019165,25500,,,,,,,,
2020-11-18,5.210000038146973,5.329999923706055,5.119999885559082,5.25,5.25,40900,,,,,,,,
2020-11-19,5.150000095367432,5.289999961853027,5.0,5.25,5.25,70600,,,,,,,,
2020-11-20,5.199999809265137,5.340000152587891,5.199999809265137,5.289999961853027,5.289999961853027,37200,,,,,,,,
2020-11-23,5.389999866485596,5.400000095367432,5.21999979019165,5.260000228881836,5.260000228881836,64400,,,,,,,,
2020-11-24,5.320000171661377,5.550000190734863,5.210000038146973,5.25,5.25,74200,,,,,,,,
2020-11-25,5.639999866485596,5.639999866485596,5.199999809265137,5.389999866485596,5.389999866485596,88800,,,,,,,,
2020-11-27,5.400000095367432,5.409999847412109,5.03000020980835,5.190000057220459,5.190000057220459,66100,,,,,,,,
2020-11-30,5.210000038146973,5.5,5.059999942779541,5.5,5.5,271700,,,,,,,,
2020-12-01,5.5,5.510000228881836,5.159999847412109,5.5,5.5,89400,,,,,,,,
2020-12-02,5.199999809265137,5.53000020980835,5.199999809265137,5.5,5.5,61700,,,,,,,,
2020-12-03,5.510000228881836,5.550000190734863,5.369999885559082,5.53000020980835,5.53000020980835,65300,,,,,,,,
2020-12-04,5.539999961853027,5.550000190734863,5.039999961853027,5.079999923706055,5.079999923706055,83100,,,,,,,,
2020-12-07,5.320000171661377,5.320000171661377,4.690000057220459,4.71999979019165,4.71999979019165,166500,,,,,,,,
2020-12-08,5.039999961853027,5.039999961853027,4.590000152587891,4.690000057220459,4.690000057220459,85000,,,,,,,,
2020-12-09,4.730000019073486,4.920000076293945,4.539999961853027,4.559999942779541,4.559999942779541,109300,,,,,,,,
2020-12-10,4.5,4.639999866485596,4.320000171661377,4.599999904632568,4.599999904632568,48100,,,,,,,,
2020-12-11,4.409999847412109,4.599999904632568,4.409999847412109,4.570000171661377,4.570000171661377,57700,,,,,,,,
2020-12-14,4.570000171661377,4.679999828338623,4.389999866485596,4.400000095367432,4.400000095367432,107900,,,,,,,,
2020-12-15,4.400000095367432,4.590000152587891,4.369999885559082,4.46999979019165,4.46999979019165,97000,,,,,,,,
2020-12-16,4.5,4.920000076293945,4.480000019073486,4.909999847412109,4.909999847412109,89200,,,,,,,,
2020-12-17,4.940000057220459,5.190000057220459,4.940000057220459,5.099999904632568,5.099999904632568,185400,,,,,,,,
