date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MCK')","('high', 'MCK')","('low', 'MCK')","('close', 'MCK')","('adj_close', 'MCK')","('volume', 'MCK')","('currency', '')"
2020-02-04,148.00999450683594,152.8000030517578,147.75,149.25,143.36476135253906,2440400,,,,,,,,
2020-02-05,150.00999450683594,156.1199951171875,149.72999572753906,152.14999389648438,146.15037536621094,1615300,,,,,,,,
2020-02-06,154.77999877929688,159.10000610351562,154.49000549316406,158.32000732421875,152.07708740234375,2128200,,,,,,,,
2020-02-07,160.14999389648438,161.92999267578125,155.77000427246094,156.32000732421875,150.15597534179688,1792300,,,,,,,,
2020-02-10,161.61000061035156,164.83999633789062,159.77999877929688,162.13999938964844,155.74644470214844,6018500,,,,,,,,
2020-02-11,162.33999633789062,165.41000366210938,160.75,164.64999389648438,158.15744018554688,3337100,,,,,,,,
2020-02-12,165.2100067138672,168.3800048828125,164.0399932861328,168.02000427246094,161.3946075439453,3604400,,,,,,,,
2020-02-13,166.27000427246094,169.6699981689453,166.02000427246094,167.91000366210938,161.28892517089844,5000500,,,,,,,,
2020-02-14,167.08999633789062,168.5,164.25,168.02999877929688,161.40420532226562,6157600,,,,,,,,
2020-02-18,168.3800048828125,169.02999877929688,166.75999450683594,167.6300048828125,161.02001953125,5202300,,,,,,,,
2020-02-19,167.9199981689453,168.35000610351562,166.1699981689453,168.00999450683594,161.38497924804688,4262400,,,,,,,,
2020-02-20,168.1999969482422,171.22000122070312,167.0,170.77999877929688,164.0457305908203,3313600,,,,,,,,
2020-02-21,169.75,172.17999267578125,168.47999572753906,170.9600067138672,164.2187042236328,3727200,,,,,,,,
2020-02-24,167.02999877929688,169.25999450683594,165.2899932861328,165.55999755859375,159.03155517578125,6332900,,,,,,,,
2020-02-25,167.1999969482422,167.3699951171875,160.19000244140625,160.85000610351562,154.50732421875,5059200,,,,,,,,
2020-02-26,161.83999633789062,163.13999938964844,157.7100067138672,158.97999572753906,152.71104431152344,5578100,,,,,,,,
2020-02-27,156.0,157.10000610351562,147.66000366210938,147.7100067138672,141.88543701171875,5900100,,,,,,,,
2020-02-28,143.3699951171875,146.86000061035156,137.94000244140625,139.86000061035156,134.7189483642578,9285800,,,,,,,,
2020-03-02,141.57000732421875,150.49000549316406,139.25,150.41000366210938,144.88111877441406,11921100,,,,,,,,
2020-03-03,150.55999755859375,154.7899932861328,145.77000427246094,147.8000030517578,142.3671112060547,18003100,,,,,,,,
2020-03-04,153.07000732421875,153.6199951171875,149.1699981689453,152.25999450683594,146.66314697265625,18687000,,,,,,,,
2020-03-05,149.47999572753906,151.1999969482422,141.1199951171875,145.1199951171875,139.7855682373047,16884200,,,,,,,,
2020-03-06,140.0,145.2100067138672,137.10000610351562,141.49000549316406,136.2890167236328,22272500,,,,,,,,
2020-03-09,132.27000427246094,137.30999755859375,121.30999755859375,131.97000122070312,127.11894989013672,25015700,,,,,,,,
2020-03-10,134.57000732421875,138.07000732421875,129.00999450683594,138.0,132.92730712890625,17595400,,,,,,,,
2020-03-11,134.13999938964844,139.8699951171875,133.3800048828125,135.1699981689453,130.2013702392578,9719600,,,,,,,,
2020-03-12,128.7100067138672,132.0,120.5199966430664,124.02999877929688,119.4708251953125,10738600,,,,,,,,
2020-03-13,131.7100067138672,132.9600067138672,124.0199966430664,132.57000732421875,127.6968994140625,9345300,,,,,,,,
2020-03-16,119.38999938964844,129.99000549316406,112.5999984741211,121.27999877929688,116.82191467285156,9402600,,,,,,,,
2020-03-17,124.5,140.05999755859375,120.0,139.47000122070312,134.3433074951172,6674700,,,,,,,,
2020-03-18,131.55999755859375,147.11000061035156,124.80000305175781,135.89999389648438,130.90451049804688,5796000,,,,,,,,
2020-03-19,132.77999877929688,139.99000549316406,126.31999969482422,127.4000015258789,122.71696472167969,3531600,,,,,,,,
2020-03-20,127.87999725341797,131.49000549316406,119.51000213623047,124.97000122070312,120.37628173828125,2993800,,,,,,,,
2020-03-23,123.2300033569336,123.94000244140625,113.70999908447266,115.75,111.49520874023438,2754100,,,,,,,,
2020-03-24,122.36000061035156,126.9000015258789,118.6500015258789,126.30999755859375,121.66703796386719,3116500,,,,,,,,
2020-03-25,126.20999908447266,130.1300048828125,120.12000274658203,121.23999786376953,116.78338623046875,2491400,,,,,,,,
2020-03-26,123.30000305175781,132.02999877929688,121.37999725341797,131.66000366210938,126.82035827636719,2282200,,,,,,,,
2020-03-27,126.12999725341797,128.63999938964844,122.95999908447266,125.69999694824219,121.07945251464844,9223000,,,,,,,,
2020-03-30,127.23999786376953,139.63999938964844,127.22000122070312,138.02000427246094,132.9466094970703,2538400,,,,,,,,
2020-03-31,133.27000427246094,138.6300048828125,132.3300018310547,135.25999450683594,130.2880096435547,3114200,,,,,,,,
2020-04-01,130.4600067138672,134.57000732421875,129.14999389648438,133.05999755859375,128.16888427734375,1902600,,,,,,,,
2020-04-02,128.8800048828125,130.75999450683594,121.1500015258789,129.1999969482422,124.45079040527344,2926000,,,,,,,,
2020-04-03,128.00999450683594,129.99000549316406,123.23999786376953,125.48999786376953,120.87716674804688,2268000,,,,,,,,
2020-04-06,131.1199951171875,135.8800048828125,128.1300048828125,135.1999969482422,130.23023986816406,2327100,,,,,,,,
2020-04-07,140.0,141.57000732421875,131.5399932861328,132.0800018310547,127.22494506835938,1988200,,,,,,,,
2020-04-08,131.35000610351562,134.2100067138672,128.80999755859375,131.55999755859375,126.72403717041016,2106500,,,,,,,,
2020-04-09,132.16000366210938,135.83999633789062,130.61000061035156,133.32000732421875,128.4193572998047,1857000,,,,,,,,
2020-04-13,132.9499969482422,133.97000122070312,129.16000366210938,131.02000427246094,126.20391082763672,1604200,,,,,,,,
2020-04-14,136.13999938964844,137.77000427246094,133.0800018310547,137.66000366210938,132.5998077392578,2701700,,,,,,,,
2020-04-15,136.9499969482422,139.24000549316406,133.39999389648438,137.97999572753906,132.90802001953125,2131800,,,,,,,,
2020-04-16,136.67999267578125,139.6300048828125,135.1199951171875,138.11000061035156,133.03326416015625,2213100,,,,,,,,
2020-04-17,141.47000122070312,141.75999450683594,137.41000366210938,141.61000061035156,136.40464782714844,1558300,,,,,,,,
2020-04-20,140.19000244140625,142.25,138.25999450683594,140.49000549316406,135.32577514648438,899100,,,,,,,,
2020-04-21,138.5,138.5,131.27000427246094,132.44000244140625,127.57170867919922,2193100,,,,,,,,
2020-04-22,134.2899932861328,136.58999633789062,134.2899932861328,135.22000122070312,130.24949645996094,1395700,,,,,,,,
2020-04-23,135.77999877929688,139.36000061035156,134.39999389648438,136.57000732421875,131.5498809814453,1023900,,,,,,,,
2020-04-24,136.89999389648438,140.19000244140625,135.32000732421875,139.94000244140625,134.79600524902344,2660500,,,,,,,,
2020-04-27,141.5500030517578,144.19000244140625,139.41000366210938,143.27999877929688,138.0132598876953,1264800,,,,,,,,
2020-04-28,145.0,145.41000366210938,139.94000244140625,140.36000061035156,135.20057678222656,1966800,,,,,,,,
2020-04-29,142.0,142.49000549316406,139.27999877929688,140.25999450683594,135.104248046875,1252800,,,,,,,,
2020-04-30,139.50999450683594,142.4499969482422,138.0500030517578,141.25,136.0578155517578,2536400,,,,,,,,
2020-05-01,139.1300048828125,139.1300048828125,132.97999572753906,134.6999969482422,129.74859619140625,1071500,,,,,,,,
2020-05-04,134.0,136.22999572753906,132.80999755859375,135.67999267578125,130.69259643554688,908900,,,,,,,,
2020-05-05,137.47999572753906,138.22000122070312,132.94000244140625,133.5500030517578,128.6409149169922,1705000,,,,,,,,
2020-05-06,134.50999450683594,135.16000366210938,131.35000610351562,131.86000061035156,127.01302337646484,1096000,,,,,,,,
2020-05-07,133.44000244140625,136.0399932861328,133.02000427246094,134.5800018310547,129.63304138183594,1421400,,,,,,,,
2020-05-08,136.47000122070312,137.4199981689453,134.47000122070312,135.97000122070312,130.9719696044922,943100,,,,,,,,
2020-05-11,138.0,141.7899932861328,137.11000061035156,140.25999450683594,135.104248046875,1571800,,,,,,,,
2020-05-12,141.17999267578125,141.6999969482422,134.72000122070312,134.77000427246094,129.81605529785156,1627000,,,,,,,,
2020-05-13,133.77999877929688,134.02999877929688,128.8800048828125,129.6300048828125,124.864990234375,2064200,,,,,,,,
2020-05-14,127.98999786376953,129.92999267578125,125.6500015258789,129.4199981689453,124.66270446777344,1909000,,,,,,,,
2020-05-15,130.8699951171875,136.57000732421875,130.3699951171875,136.4499969482422,131.43431091308594,2173300,,,,,,,,
2020-05-18,140.13999938964844,143.85000610351562,139.1699981689453,142.67999267578125,137.43528747558594,1730600,,,,,,,,
2020-05-19,143.02000427246094,146.0500030517578,142.5500030517578,144.6300048828125,139.3135986328125,1877800,,,,,,,,
2020-05-20,140.10000610351562,151.32000732421875,139.22000122070312,146.36000061035156,140.98001098632812,3224100,,,,,,,,
2020-05-21,145.0,149.39999389648438,144.52000427246094,145.82000732421875,140.4598846435547,1598100,,,,,,,,
2020-05-22,145.91000366210938,150.0,145.88999938964844,149.4199981689453,143.92755126953125,902900,,,,,,,,
2020-05-26,152.4499969482422,153.7100067138672,148.82000732421875,149.19000244140625,143.7059783935547,1259700,,,,,,,,
2020-05-27,149.60000610351562,155.3800048828125,149.60000610351562,155.33999633789062,149.62994384765625,1561600,,,,,,,,
2020-05-28,156.72999572753906,159.30999755859375,155.6300048828125,156.86000061035156,151.0940399169922,1573700,,,,,,,,
2020-05-29,157.08999633789062,159.07000732421875,155.10000610351562,158.6699981689453,153.23802185058594,1642300,,,,,,,,
2020-06-01,158.3300018310547,160.5800018310547,157.6300048828125,158.94000244140625,153.49880981445312,991800,,,,,,,,
2020-06-02,158.89999389648438,163.35000610351562,156.4199981689453,163.19000244140625,157.6033172607422,3981800,,,,,,,,
2020-06-03,164.64999389648438,164.64999389648438,161.1199951171875,161.72000122070312,156.18360900878906,1147200,,,,,,,,
2020-06-04,160.3800048828125,162.25,158.38999938964844,159.52000427246094,154.05894470214844,1558100,,,,,,,,
2020-06-05,161.0800018310547,165.0399932861328,160.6999969482422,161.6199951171875,156.0870819091797,1518200,,,,,,,,
2020-06-08,161.2100067138672,165.1300048828125,161.0500030517578,164.67999267578125,159.04229736328125,1272200,,,,,,,,
2020-06-09,163.4199981689453,163.4199981689453,160.42999267578125,161.19000244140625,155.67178344726562,787100,,,,,,,,
2020-06-10,161.6300048828125,161.8800048828125,154.3699951171875,154.38999938964844,149.10458374023438,1435600,,,,,,,,
2020-06-11,151.47999572753906,151.80999755859375,144.55999755859375,146.55999755859375,141.54261779785156,1570400,,,,,,,,
2020-06-12,150.42999267578125,151.10000610351562,144.74000549316406,148.25,143.17478942871094,894600,,,,,,,,
2020-06-15,145.83999633789062,152.35000610351562,144.39999389648438,151.72000122070312,146.5259552001953,1856800,,,,,,,,
2020-06-16,155.82000732421875,157.61000061035156,153.3000030517578,156.32000732421875,150.96852111816406,1067500,,,,,,,,
2020-06-17,156.82000732421875,156.97000122070312,154.17999267578125,154.4499969482422,149.1625213623047,780500,,,,,,,,
2020-06-18,153.24000549316406,154.24000549316406,151.83999633789062,153.4199981689453,148.1677703857422,771300,,,,,,,,
2020-06-19,156.16000366210938,158.44000244140625,154.77000427246094,156.6999969482422,151.3354949951172,1502300,,,,,,,,
2020-06-22,156.42999267578125,157.47999572753906,153.97000122070312,154.88999938964844,149.58743286132812,1001200,,,,,,,,
2020-06-23,156.27000427246094,156.41000366210938,153.4199981689453,153.6699981689453,148.4092559814453,1132500,,,,,,,,
2020-06-24,152.5500030517578,154.3300018310547,148.6699981689453,150.55999755859375,145.4057159423828,1008500,,,,,,,,
2020-06-25,150.42999267578125,151.77999877929688,149.10000610351562,151.2899932861328,146.1107177734375,877900,,,,,,,,
2020-06-26,150.60000610351562,152.3000030517578,147.1999969482422,148.2100067138672,143.13612365722656,3726300,,,,,,,,
2020-06-29,149.35000610351562,152.32000732421875,149.05999755859375,151.77000427246094,146.5742950439453,817200,,,,,,,,
2020-06-30,150.8300018310547,154.49000549316406,149.9600067138672,153.4199981689453,148.1677703857422,1038800,,,,,,,,
2020-07-01,153.4199981689453,154.88999938964844,150.39999389648438,150.91000366210938,145.74375915527344,1168600,,,,,,,,
2020-07-02,152.1300048828125,155.8300018310547,152.1300048828125,152.72999572753906,147.50140380859375,841000,,,,,,,,
2020-07-06,154.42999267578125,154.82000732421875,150.3800048828125,151.50999450683594,146.32315063476562,706400,,,,,,,,
2020-07-07,148.2100067138672,149.6199951171875,145.75999450683594,145.8000030517578,140.8086395263672,1571300,,,,,,,,
2020-07-08,146.27000427246094,147.44000244140625,143.52999877929688,144.57000732421875,139.62074279785156,1190300,,,,,,,,
2020-07-09,144.74000549316406,145.4600067138672,139.75999450683594,140.88999938964844,136.06671142578125,1141100,,,,,,,,
2020-07-10,141.0,143.8800048828125,140.85000610351562,143.02000427246094,138.123779296875,958400,,,,,,,,
2020-07-13,143.9199981689453,146.97000122070312,142.38999938964844,144.97999572753906,140.01669311523438,1078500,,,,,,,,
2020-07-14,144.0500030517578,148.3000030517578,143.07000732421875,147.83999633789062,142.77879333496094,1259000,,,,,,,,
2020-07-15,149.91000366210938,153.8699951171875,149.5,153.5,148.24502563476562,1339100,,,,,,,,
2020-07-16,153.0,155.39999389648438,151.94000244140625,153.3699951171875,148.11949157714844,635400,,,,,,,,
2020-07-17,153.69000244140625,155.64999389648438,153.4600067138672,154.80999755859375,149.5101776123047,653500,,,,,,,,
2020-07-20,154.80999755859375,155.17999267578125,151.7899932861328,153.5,148.24502563476562,630000,,,,,,,,
2020-07-21,154.0,157.02000427246094,153.5,155.97999572753906,150.64016723632812,856800,,,,,,,,
2020-07-22,155.8300018310547,157.66000366210938,155.0399932861328,156.25,150.90090942382812,988300,,,,,,,,
2020-07-23,156.6300048828125,158.0800018310547,155.8699951171875,156.66000366210938,151.29684448242188,891300,,,,,,,,
2020-07-24,156.66000366210938,157.77999877929688,154.8699951171875,155.33999633789062,150.02206420898438,594300,,,,,,,,
2020-07-27,154.49000549316406,157.3800048828125,152.82000732421875,157.14999389648438,151.7700958251953,744400,,,,,,,,
2020-07-28,157.0,157.1300048828125,153.63999938964844,153.88999938964844,148.62168884277344,921600,,,,,,,,
2020-07-29,154.97999572753906,157.1199951171875,152.77000427246094,155.6999969482422,150.36972045898438,1451900,,,,,,,,
2020-07-30,154.49000549316406,154.49000549316406,150.99000549316406,153.61000061035156,148.35125732421875,748200,,,,,,,,
2020-07-31,153.5,153.5,146.77000427246094,150.16000366210938,145.0194091796875,1487700,,,,,,,,
2020-08-03,155.66000366210938,160.38999938964844,154.5399932861328,159.89999389648438,154.42591857910156,1452000,,,,,,,,
2020-08-04,159.0,159.30999755859375,156.0,157.02000427246094,151.64451599121094,1051300,,,,,,,,
2020-08-05,158.02999877929688,158.25,152.75,153.6699981689453,148.4092559814453,1234100,,,,,,,,
2020-08-06,152.63999938964844,153.52000427246094,151.02000427246094,151.75,146.5549774169922,1216600,,,,,,,,
2020-08-07,150.8300018310547,152.11000061035156,150.72999572753906,152.0,146.79635620117188,569000,,,,,,,,
2020-08-10,151.94000244140625,153.77999877929688,150.77000427246094,152.38999938964844,147.173095703125,816500,,,,,,,,
2020-08-11,153.27000427246094,154.1300048828125,150.6699981689453,151.30999755859375,146.1300048828125,892000,,,,,,,,
2020-08-12,152.0,154.61000061035156,150.9499969482422,153.0,147.76223754882812,920100,,,,,,,,
2020-08-13,152.10000610351562,152.3300018310547,149.02999877929688,152.19000244140625,146.9799041748047,874800,,,,,,,,
2020-08-14,151.3699951171875,160.0,151.05999755859375,158.6699981689453,153.23802185058594,3209700,,,,,,,,
2020-08-17,160.0,160.0800018310547,155.58999633789062,155.7899932861328,150.45664978027344,1069400,,,,,,,,
2020-08-18,155.5800018310547,157.3000030517578,155.38999938964844,155.5399932861328,150.21517944335938,727500,,,,,,,,
2020-08-19,155.36000061035156,156.1699981689453,152.97000122070312,153.33999633789062,148.09048461914062,599700,,,,,,,,
2020-08-20,151.9600067138672,153.07000732421875,151.42999267578125,151.88999938964844,146.69017028808594,629500,,,,,,,,
2020-08-21,151.47000122070312,151.97000122070312,149.64999389648438,150.97000122070312,145.80166625976562,1335900,,,,,,,,
2020-08-24,151.9600067138672,152.0,148.0399932861328,149.66000366210938,144.5364990234375,783600,,,,,,,,
2020-08-25,150.0800018310547,152.3000030517578,148.80999755859375,152.0,146.79635620117188,669100,,,,,,,,
2020-08-26,150.9600067138672,152.5500030517578,149.75,152.0800018310547,146.8736572265625,587800,,,,,,,,
2020-08-27,152.42999267578125,155.36000061035156,150.66000366210938,154.25999450683594,148.9790496826172,935000,,,,,,,,
2020-08-28,154.25999450683594,154.5800018310547,152.22999572753906,153.8699951171875,148.60240173339844,517500,,,,,,,,
2020-08-31,153.1300048828125,155.10000610351562,152.24000549316406,153.44000244140625,148.5926971435547,952200,,,,,,,,
2020-09-01,154.1699981689453,154.50999450683594,148.38999938964844,150.22000122070312,145.4744110107422,1276300,,,,,,,,
2020-09-02,150.41000366210938,156.8699951171875,150.10000610351562,156.25,151.31393432617188,1386600,,,,,,,,
2020-09-03,158.13999938964844,159.05999755859375,152.69000244140625,154.32000732421875,149.44488525390625,1308300,,,,,,,,
2020-09-04,153.3699951171875,155.6699981689453,150.08999633789062,152.42999267578125,147.6146240234375,1095800,,,,,,,,
2020-09-08,152.3000030517578,153.75999450683594,149.6999969482422,149.92999267578125,145.1935577392578,1234100,,,,,,,,
2020-09-09,151.02999877929688,153.8000030517578,149.85000610351562,152.30999755859375,147.49839782714844,1002200,,,,,,,,
2020-09-10,152.3800048828125,154.91000366210938,150.6199951171875,150.72999572753906,145.96829223632812,934100,,,,,,,,
2020-09-11,151.3000030517578,152.0500030517578,149.69000244140625,150.3699951171875,145.61964416503906,730800,,,,,,,,
2020-09-14,151.13999938964844,152.91000366210938,149.50999450683594,150.89999389648438,146.13294982910156,1016500,,,,,,,,
2020-09-15,151.33999633789062,153.66000366210938,150.80999755859375,150.8699951171875,146.10386657714844,982100,,,,,,,,
2020-09-16,151.83999633789062,154.69000244140625,151.58999633789062,152.75,147.92449951171875,1411800,,,,,,,,
2020-09-17,150.36000061035156,153.02000427246094,149.44000244140625,151.5,146.71400451660156,1515600,,,,,,,,
2020-09-18,150.5,153.9199981689453,150.5,152.1300048828125,147.32408142089844,2188300,,,,,,,,
2020-09-21,149.0399932861328,150.0,146.4600067138672,148.22999572753906,143.5472869873047,1461000,,,,,,,,
2020-09-22,148.11000061035156,150.86000061035156,148.11000061035156,149.61000061035156,144.88368225097656,1437500,,,,,,,,
2020-09-23,149.42999267578125,151.14999389648438,146.8300018310547,147.08999633789062,142.44329833984375,1002500,,,,,,,,
2020-09-24,146.80999755859375,149.57000732421875,145.0,146.55999755859375,141.93002319335938,1024500,,,,,,,,
2020-09-25,146.5,149.19000244140625,146.1199951171875,148.50999450683594,143.81838989257812,993500,,,,,,,,
2020-09-28,150.85000610351562,151.61000061035156,149.0500030517578,150.08999633789062,145.34852600097656,1161000,,,,,,,,
2020-09-29,150.27999877929688,150.27999877929688,146.5,146.55999755859375,141.93002319335938,1465600,,,,,,,,
2020-09-30,146.22999572753906,150.49000549316406,146.05999755859375,148.92999267578125,144.22518920898438,1384500,,,,,,,,
2020-10-01,149.4499969482422,150.16000366210938,146.27000427246094,146.9600067138672,142.31741333007812,1377700,,,,,,,,
2020-10-02,145.22999572753906,148.82000732421875,144.5800018310547,146.97999572753906,142.3367919921875,1330400,,,,,,,,
2020-10-05,148.0,150.10000610351562,147.32000732421875,149.17999267578125,144.46731567382812,982300,,,,,,,,
2020-10-06,149.55999755859375,150.66000366210938,145.75999450683594,146.22999572753906,141.61045837402344,1550200,,,,,,,,
2020-10-07,147.1999969482422,148.8699951171875,146.67999267578125,148.1300048828125,143.45040893554688,857300,,,,,,,,
2020-10-08,148.86000061035156,154.08999633789062,148.1300048828125,153.99000549316406,149.12533569335938,1013400,,,,,,,,
2020-10-09,154.4600067138672,154.55999755859375,150.82000732421875,151.2899932861328,146.51063537597656,1075300,,,,,,,,
2020-10-12,151.9199981689453,152.4499969482422,150.25999450683594,150.67999267578125,145.91993713378906,616900,,,,,,,,
2020-10-13,149.8000030517578,152.6999969482422,149.66000366210938,151.63999938964844,146.84957885742188,642200,,,,,,,,
2020-10-14,151.0,154.8000030517578,151.0,154.00999450683594,149.1446990966797,854200,,,,,,,,
2020-10-15,152.27999877929688,156.6999969482422,152.27999877929688,156.5500030517578,151.60447692871094,899800,,,,,,,,
2020-10-16,157.11000061035156,158.9199981689453,155.80999755859375,156.6699981689453,151.7206573486328,977800,,,,,,,,
2020-10-19,156.47000122070312,158.8000030517578,152.27000427246094,152.4199981689453,147.60496520996094,686900,,,,,,,,
2020-10-20,153.88999938964844,155.39999389648438,152.57000732421875,153.0399932861328,148.205322265625,785000,,,,,,,,
2020-10-21,152.72999572753906,154.4499969482422,152.07000732421875,152.6199951171875,147.79861450195312,889500,,,,,,,,
2020-10-22,152.83999633789062,154.75,152.2899932861328,154.22999572753906,149.35768127441406,602400,,,,,,,,
2020-10-23,155.07000732421875,156.5500030517578,154.3800048828125,156.41000366210938,151.46885681152344,556600,,,,,,,,
2020-10-26,155.0800018310547,155.3699951171875,151.22999572753906,152.27000427246094,147.4596405029297,639600,,,,,,,,
2020-10-27,152.13999938964844,153.30999755859375,149.11000061035156,149.2100067138672,144.496337890625,618600,,,,,,,,
2020-10-28,146.50999450683594,148.74000549316406,143.88999938964844,144.10000610351562,139.54774475097656,919900,,,,,,,,
2020-10-29,143.83999633789062,145.1999969482422,141.32000732421875,143.7899932861328,139.24752807617188,1012900,,,,,,,,
2020-10-30,143.25999450683594,147.58999633789062,143.25999450683594,147.49000549316406,142.83065795898438,1125100,,,,,,,,
2020-11-02,150.33999633789062,152.5800018310547,148.22000122070312,152.02999877929688,147.2272491455078,1348500,,,,,,,,
2020-11-03,156.10000610351562,163.24000549316406,155.3000030517578,160.00999450683594,154.95513916015625,1706000,,,,,,,,
2020-11-04,164.5,170.22999572753906,164.0399932861328,166.0399932861328,160.79464721679688,1903100,,,,,,,,
2020-11-05,168.5500030517578,174.0500030517578,167.86000061035156,170.9499969482422,165.54957580566406,1119300,,,,,,,,
2020-11-06,170.00999450683594,172.1999969482422,169.57000732421875,170.9199981689453,165.52053833007812,730800,,,,,,,,
2020-11-09,180.02000427246094,183.42999267578125,176.2100067138672,178.50999450683594,172.87069702148438,2200400,,,,,,,,
2020-11-10,180.0,186.02999877929688,179.72999572753906,183.44000244140625,177.6449432373047,1633600,,,,,,,,
2020-11-11,184.0,184.5,177.52000427246094,177.80999755859375,172.1928253173828,1338000,,,,,,,,
2020-11-12,176.5800018310547,179.72999572753906,176.25999450683594,177.94000244140625,172.31874084472656,818600,,,,,,,,
2020-11-13,178.7100067138672,184.16000366210938,178.1699981689453,182.99000549316406,177.2091827392578,805800,,,,,,,,
2020-11-16,186.85000610351562,187.6699981689453,182.5800018310547,183.66000366210938,177.85800170898438,1272400,,,,,,,,
2020-11-17,178.02000427246094,178.75,169.82000732421875,173.63999938964844,168.15457153320312,3924300,,,,,,,,
2020-11-18,176.6999969482422,179.89999389648438,174.00999450683594,176.52999877929688,170.9532470703125,2010500,,,,,,,,
2020-11-19,175.9499969482422,175.9499969482422,169.69000244140625,171.94000244140625,166.50827026367188,1816900,,,,,,,,
2020-11-20,171.25999450683594,172.64999389648438,168.8800048828125,169.8699951171875,164.50364685058594,1131000,,,,,,,,
2020-11-23,171.85000610351562,174.41000366210938,170.5399932861328,173.47999572753906,167.9995880126953,991100,,,,,,,,
2020-11-24,176.5,181.2100067138672,174.5,179.75,174.0716094970703,1937300,,,,,,,,
2020-11-25,181.39999389648438,181.39999389648438,178.33999633789062,179.5,173.82943725585938,991100,,,,,,,,
2020-11-27,179.66000366210938,181.77000427246094,179.10000610351562,180.0,174.31361389160156,469400,,,,,,,,
2020-11-30,180.75,182.52000427246094,179.24000549316406,179.91000366210938,174.6339569091797,1797900,,,,,,,,
2020-12-01,183.05999755859375,183.5399932861328,178.82000732421875,179.0,173.75064086914062,1163200,,,,,,,,
2020-12-02,178.80999755859375,181.9199981689453,178.5800018310547,180.85000610351562,175.54641723632812,990100,,,,,,,,
2020-12-03,180.5500030517578,181.07000732421875,178.7100067138672,179.16000366210938,173.9059295654297,946000,,,,,,,,
2020-12-04,179.44000244140625,181.19000244140625,178.77999877929688,180.75999450683594,175.45901489257812,812100,,,,,,,,
2020-12-07,180.10000610351562,180.3300018310547,177.13999938964844,178.25999450683594,173.03236389160156,981200,,,,,,,,
2020-12-08,176.97000122070312,180.94000244140625,176.5800018310547,180.4199981689453,175.12901306152344,953400,,,,,,,,
2020-12-09,180.5500030517578,181.14999389648438,176.88999938964844,178.67999267578125,173.44003295898438,777100,,,,,,,,
2020-12-10,177.5500030517578,179.13999938964844,176.92999267578125,177.67999267578125,172.46934509277344,905300,,,,,,,,
2020-12-11,176.9499969482422,177.08999633789062,173.10000610351562,174.66000366210938,169.5379638671875,747400,,,,,,,,
2020-12-14,176.5,176.5,171.8000030517578,172.3300018310547,167.2762908935547,910500,,,,,,,,
