date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MGMNF')","('high', 'MGMNF')","('low', 'MGMNF')","('close', 'MGMNF')","('adj_close', 'MGMNF')","('volume', 'MGMNF')","('currency', '')"
2022-11-11,0.4099999964237213,0.4309999942779541,0.4099000096321106,0.42500001192092896,0.42500001192092896,59650,,,,,,,,
2022-11-14,0.44999998807907104,0.44999998807907104,0.4300000071525574,0.4300000071525574,0.4300000071525574,42000,,,,,,,,
2022-11-15,0.4300000071525574,0.4300000071525574,0.3799999952316284,0.3799999952316284,0.3799999952316284,26810,,,,,,,,
2022-11-16,0.39660000801086426,0.41999998688697815,0.39660000801086426,0.4000000059604645,0.4000000059604645,44390,,,,,,,,
2022-11-17,0.4000000059604645,0.4050000011920929,0.4000000059604645,0.4050000011920929,0.4050000011920929,25150,,,,,,,,
2022-11-18,0.3935999870300293,0.40299999713897705,0.3935999870300293,0.4000999927520752,0.4000999927520752,140950,,,,,,,,
2022-11-21,0.4000000059604645,0.4000000059604645,0.36000001430511475,0.36000001430511475,0.36000001430511475,40650,,,,,,,,
2022-11-22,0.37470000982284546,0.3922699987888336,0.37470000982284546,0.382999986410141,0.382999986410141,188500,,,,,,,,
2022-11-23,0.38199999928474426,0.3824999928474426,0.38199999928474426,0.3824999928474426,0.3824999928474426,15000,,,,,,,,
2022-11-25,0.38499999046325684,0.38499999046325684,0.38499999046325684,0.38499999046325684,0.38499999046325684,24080,,,,,,,,
2022-11-28,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,10920,,,,,,,,
2022-11-29,0.4300000071525574,0.47999998927116394,0.4300000071525574,0.4699999988079071,0.4699999988079071,574550,,,,,,,,
2022-11-30,0.492000013589859,0.492000013589859,0.492000013589859,0.492000013589859,0.492000013589859,7100,,,,,,,,
2022-12-01,0.4950000047683716,0.4950000047683716,0.4950000047683716,0.4950000047683716,0.4950000047683716,10000,,,,,,,,
2022-12-02,0.49000000953674316,0.49000000953674316,0.48500001430511475,0.48500001430511475,0.48500001430511475,10750,,,,,,,,
2022-12-05,0.5157999992370605,0.5157999992370605,0.5157999992370605,0.5157999992370605,0.5157999992370605,6500,,,,,,,,
2022-12-06,0.5450000166893005,0.5450000166893005,0.5080000162124634,0.5080000162124634,0.5080000162124634,18651,,,,,,,,
2022-12-07,0.47999998927116394,0.47999998927116394,0.4749999940395355,0.4749999940395355,0.4749999940395355,20460,,,,,,,,
2022-12-08,0.47999998927116394,0.47999998927116394,0.43799999356269836,0.44999998807907104,0.44999998807907104,41150,,,,,,,,
2022-12-09,0.44999998807907104,0.46299999952316284,0.4480000138282776,0.46299999952316284,0.46299999952316284,49750,,,,,,,,
2022-12-12,0.46299999952316284,0.5099999904632568,0.46299999952316284,0.5099999904632568,0.5099999904632568,12960,,,,,,,,
2022-12-13,0.6000000238418579,0.6000000238418579,0.5148000121116638,0.5148000121116638,0.5148000121116638,50845,,,,,,,,
2022-12-14,0.5149999856948853,0.5199999809265137,0.5149999856948853,0.5199999809265137,0.5199999809265137,12450,,,,,,,,
2022-12-15,0.5199999809265137,0.5299999713897705,0.4902999997138977,0.5299999713897705,0.5299999713897705,57901,,,,,,,,
2022-12-16,0.550000011920929,0.550000011920929,0.47999998927116394,0.49000000953674316,0.49000000953674316,65411,,,,,,,,
2022-12-19,0.5799999833106995,0.5799999833106995,0.5400000214576721,0.5400000214576721,0.5400000214576721,30801,,,,,,,,
2022-12-20,0.550000011920929,0.5649999976158142,0.550000011920929,0.5649999976158142,0.5649999976158142,10950,,,,,,,,
2022-12-21,0.5400000214576721,0.5899999737739563,0.5400000214576721,0.5899999737739563,0.5899999737739563,29900,,,,,,,,
2022-12-22,0.5321000218391418,0.5550000071525574,0.5321000218391418,0.5550000071525574,0.5550000071525574,10700,,,,,,,,
2022-12-23,0.5799999833106995,0.5799999833106995,0.5699999928474426,0.5699999928474426,0.5699999928474426,39100,,,,,,,,
2022-12-27,0.5699999928474426,0.5699999928474426,0.5699999928474426,0.5699999928474426,0.5699999928474426,0,,,,,,,,
2022-12-28,0.6000000238418579,0.6299999952316284,0.5952000021934509,0.5952000021934509,0.5952000021934509,80800,,,,,,,,
2022-12-29,0.6049000024795532,0.699999988079071,0.6049000024795532,0.6549999713897705,0.6549999713897705,40965,,,,,,,,
2022-12-30,0.6629999876022339,0.699999988079071,0.6618000268936157,0.6650000214576721,0.6650000214576721,58585,,,,,,,,
2023-01-03,0.699999988079071,0.7099999785423279,0.6449999809265137,0.6449999809265137,0.6449999809265137,92015,,,,,,,,
2023-01-04,0.6399999856948853,0.6520000100135803,0.6349999904632568,0.6499999761581421,0.6499999761581421,89850,,,,,,,,
2023-01-05,0.6499999761581421,0.7799999713897705,0.6499999761581421,0.7799999713897705,0.7799999713897705,184303,,,,,,,,
2023-01-06,0.810699999332428,0.8399999737739563,0.7850000262260437,0.8199999928474426,0.8199999928474426,86637,,,,,,,,
2023-01-09,0.9100000262260437,0.9700000286102295,0.9100000262260437,0.949999988079071,0.949999988079071,169286,,,,,,,,
2023-01-10,1.0099999904632568,1.0199999809265137,0.8899999856948853,1.0,1.0,111215,,,,,,,,
2023-01-11,0.949999988079071,1.1299999952316284,0.949999988079071,1.0399999618530273,1.0399999618530273,272813,,,,,,,,
2023-01-12,1.059999942779541,1.0700000524520874,0.989799976348877,1.0299999713897705,1.0299999713897705,327732,,,,,,,,
2023-01-13,1.0199999809265137,1.0399999618530273,0.9100000262260437,0.9200000166893005,0.9200000166893005,168550,,,,,,,,
2023-01-17,0.9200000166893005,0.9300000071525574,0.7799999713897705,0.8299999833106995,0.8299999833106995,151950,,,,,,,,
2023-01-18,0.7973999977111816,0.9200000166893005,0.7973999977111816,0.9100000262260437,0.9100000262260437,45000,,,,,,,,
2023-01-19,0.8600000143051147,0.9100000262260437,0.8600000143051147,0.8899999856948853,0.8899999856948853,68820,,,,,,,,
2023-01-20,0.8999999761581421,0.9100000262260437,0.8700000047683716,0.8899999856948853,0.8899999856948853,56100,,,,,,,,
2023-01-23,0.8700000047683716,0.8999999761581421,0.8700000047683716,0.8849999904632568,0.8849999904632568,39350,,,,,,,,
2023-01-24,0.8880000114440918,0.8999999761581421,0.8399999737739563,0.8600000143051147,0.8600000143051147,16038,,,,,,,,
2023-01-25,0.8931000232696533,0.8931000232696533,0.8600000143051147,0.8679999709129333,0.8679999709129333,17645,,,,,,,,
2023-01-26,0.8399999737739563,0.8500000238418579,0.8199999928474426,0.8199999928474426,0.8199999928474426,94955,,,,,,,,
2023-01-27,0.8198999762535095,0.8198999762535095,0.7524999976158142,0.7524999976158142,0.7524999976158142,49315,,,,,,,,
2023-01-30,0.7749999761581421,0.7910000085830688,0.7597000002861023,0.7799999713897705,0.7799999713897705,120471,,,,,,,,
2023-01-31,0.800000011920929,0.8050000071525574,0.7874000072479248,0.8050000071525574,0.8050000071525574,32955,,,,,,,,
2023-02-01,0.8500000238418579,0.8700000047683716,0.8500000238418579,0.8600000143051147,0.8600000143051147,75743,,,,,,,,
2023-02-02,0.8600000143051147,0.9760000109672546,0.8399999737739563,0.9300000071525574,0.9300000071525574,105572,,,,,,,,
2023-02-03,0.8999999761581421,0.9311000108718872,0.8500000238418579,0.8774999976158142,0.8774999976158142,66998,,,,,,,,
2023-02-06,0.8600000143051147,0.8600000143051147,0.8399999737739563,0.8399999737739563,0.8399999737739563,51270,,,,,,,,
2023-02-07,0.8809999823570251,0.9100000262260437,0.8799999952316284,0.8999999761581421,0.8999999761581421,33500,,,,,,,,
2023-02-08,0.8999999761581421,0.949999988079071,0.8999999761581421,0.9300000071525574,0.9300000071525574,17597,,,,,,,,
2023-02-09,0.949999988079071,0.9990000128746033,0.949999988079071,0.95169997215271,0.95169997215271,46800,,,,,,,,
2023-02-10,0.9100000262260437,0.949999988079071,0.9100000262260437,0.949999988079071,0.949999988079071,35000,,,,,,,,
2023-02-13,0.9350000023841858,0.949999988079071,0.9350000023841858,0.949999988079071,0.949999988079071,90800,,,,,,,,
2023-02-14,0.9800000190734863,0.9800000190734863,0.8939999938011169,0.9018999934196472,0.9018999934196472,86100,,,,,,,,
2023-02-15,0.9132000207901001,0.9132000207901001,0.8799999952316284,0.8880000114440918,0.8880000114440918,60500,,,,,,,,
2023-02-16,0.9100000262260437,0.9100000262260437,0.8899999856948853,0.891700029373169,0.891700029373169,34867,,,,,,,,
2023-02-17,0.9100000262260437,0.9100000262260437,0.8798999786376953,0.8798999786376953,0.8798999786376953,67832,,,,,,,,
2023-02-21,0.8899999856948853,0.8999999761581421,0.8727999925613403,0.8799999952316284,0.8799999952316284,85212,,,,,,,,
2023-02-22,0.8833000063896179,0.9049999713897705,0.8833000063896179,0.9049999713897705,0.9049999713897705,30600,,,,,,,,
2023-02-23,0.8521000146865845,0.8700000047683716,0.8370000123977661,0.8532999753952026,0.8532999753952026,24800,,,,,,,,
2023-02-24,0.8199999928474426,0.8321999907493591,0.7879999876022339,0.8321999907493591,0.8321999907493591,51000,,,,,,,,
2023-02-27,0.8299999833106995,0.8500000238418579,0.8299999833106995,0.8500000238418579,0.8500000238418579,24599,,,,,,,,
2023-02-28,0.8712999820709229,0.8712999820709229,0.7699999809265137,0.8500000238418579,0.8500000238418579,19940,,,,,,,,
2023-03-01,0.8485000133514404,0.8500000238418579,0.8450000286102295,0.8495000004768372,0.8495000004768372,25550,,,,,,,,
2023-03-02,0.8799999952316284,0.8799999952316284,0.8100000023841858,0.8100000023841858,0.8100000023841858,18814,,,,,,,,
2023-03-03,0.8100000023841858,0.8299999833106995,0.800000011920929,0.8149999976158142,0.8149999976158142,25715,,,,,,,,
2023-03-06,0.8100000023841858,0.8100000023841858,0.7799999713897705,0.7799999713897705,0.7799999713897705,15530,,,,,,,,
2023-03-07,0.7400000095367432,0.7434999942779541,0.7400000095367432,0.7400000095367432,0.7400000095367432,37885,,,,,,,,
2023-03-08,0.7121000289916992,0.7799999713897705,0.7089999914169312,0.7799999713897705,0.7799999713897705,22850,,,,,,,,
2023-03-09,0.7738999724388123,0.7799999713897705,0.7099999785423279,0.7135000228881836,0.7135000228881836,21500,,,,,,,,
2023-03-10,0.6700000166893005,0.6899999976158142,0.6600000262260437,0.6800000071525574,0.6800000071525574,69920,,,,,,,,
2023-03-13,0.6025000214576721,0.699999988079071,0.6000000238418579,0.6553000211715698,0.6553000211715698,74600,,,,,,,,
