date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'JKHY')","('high', 'JKHY')","('low', 'JKHY')","('close', 'JKHY')","('adj_close', 'JKHY')","('volume', 'JKHY')","('currency', '')"
2020-06-26,180.60000610351562,182.41000366210938,177.69000244140625,178.49000549316406,166.891357421875,1042700,,,,,,,,
2020-06-29,178.89999389648438,181.47999572753906,175.9199981689453,181.47999572753906,169.68704223632812,693700,,,,,,,,
2020-06-30,180.8800048828125,184.83999633789062,180.8800048828125,184.02999877929688,172.07139587402344,712300,,,,,,,,
2020-07-01,184.80999755859375,184.92999267578125,180.6699981689453,183.8300018310547,171.88433837890625,388400,,,,,,,,
2020-07-02,185.36000061035156,187.0,183.66000366210938,184.50999450683594,172.52015686035156,256900,,,,,,,,
2020-07-06,185.7899932861328,188.41000366210938,182.52999877929688,183.05999755859375,171.16439819335938,402200,,,,,,,,
2020-07-07,182.07000732421875,185.35000610351562,179.6199951171875,179.82000732421875,168.1349334716797,453600,,,,,,,,
2020-07-08,181.6300048828125,182.74000549316406,180.80999755859375,181.9600067138672,170.13583374023438,248100,,,,,,,,
2020-07-09,182.1199951171875,182.85000610351562,179.39999389648438,182.3000030517578,170.45375061035156,573300,,,,,,,,
2020-07-10,183.47000122070312,183.86000061035156,180.3000030517578,181.52999877929688,169.7338104248047,378100,,,,,,,,
2020-07-13,181.55999755859375,182.82000732421875,177.88999938964844,178.3800048828125,166.78848266601562,723800,,,,,,,,
2020-07-14,178.5399932861328,181.0,176.0,180.05999755859375,168.35934448242188,360300,,,,,,,,
2020-07-15,181.61000061035156,182.2899932861328,178.7899932861328,180.1300048828125,168.42477416992188,568400,,,,,,,,
2020-07-16,179.6699981689453,180.0,177.6699981689453,178.82000732421875,167.19992065429688,464700,,,,,,,,
2020-07-17,179.22000122070312,182.11000061035156,178.94000244140625,181.5800018310547,169.78057861328125,367600,,,,,,,,
2020-07-20,179.36000061035156,183.1999969482422,179.36000061035156,182.85000610351562,170.968017578125,579800,,,,,,,,
2020-07-21,184.63999938964844,184.97000122070312,181.94000244140625,183.27999877929688,171.37008666992188,275900,,,,,,,,
2020-07-22,183.0,184.5800018310547,181.47000122070312,184.05999755859375,172.09942626953125,306300,,,,,,,,
2020-07-23,184.49000549316406,186.85000610351562,181.14999389648438,181.77000427246094,169.95819091796875,298300,,,,,,,,
2020-07-24,181.24000549316406,181.55999755859375,178.88999938964844,179.58999633789062,167.9198760986328,213400,,,,,,,,
2020-07-27,179.39999389648438,181.22999572753906,179.25999450683594,180.6999969482422,168.9577178955078,268100,,,,,,,,
2020-07-28,179.39999389648438,180.25999450683594,175.9499969482422,176.5399932861328,165.0680389404297,429900,,,,,,,,
2020-07-29,177.32000732421875,181.2100067138672,176.00999450683594,180.75,169.00450134277344,377000,,,,,,,,
2020-07-30,178.3000030517578,180.64999389648438,176.89999389648438,178.49000549316406,166.891357421875,435300,,,,,,,,
2020-07-31,179.27000427246094,179.27000427246094,176.17999267578125,178.3000030517578,166.71371459960938,580100,,,,,,,,
2020-08-03,179.6999969482422,183.05999755859375,178.25,182.0,170.17324829101562,545400,,,,,,,,
2020-08-04,182.9600067138672,182.9600067138672,178.7100067138672,179.58999633789062,167.9198760986328,569700,,,,,,,,
2020-08-05,180.55999755859375,181.4600067138672,179.3699951171875,179.6999969482422,168.02272033691406,445600,,,,,,,,
2020-08-06,179.85000610351562,182.63999938964844,179.72999572753906,182.42999267578125,170.57528686523438,370100,,,,,,,,
2020-08-07,181.5500030517578,185.39999389648438,181.3000030517578,184.0,172.0432891845703,665300,,,,,,,,
2020-08-10,183.0800018310547,185.4600067138672,182.22000122070312,183.77999877929688,171.8375701904297,732400,,,,,,,,
2020-08-11,183.80999755859375,184.91000366210938,180.99000549316406,182.8800048828125,170.99606323242188,412200,,,,,,,,
2020-08-12,184.5500030517578,188.07000732421875,182.77000427246094,187.86000061035156,175.65243530273438,382200,,,,,,,,
2020-08-13,187.57000732421875,193.07000732421875,187.57000732421875,191.97999572753906,179.50474548339844,542400,,,,,,,,
2020-08-14,192.27000427246094,194.99000549316406,191.6199951171875,194.36000061035156,181.73007202148438,620400,,,,,,,,
2020-08-17,195.0,199.67999267578125,195.0,199.1300048828125,186.1901092529297,435100,,,,,,,,
2020-08-18,198.05999755859375,200.97999572753906,195.7899932861328,197.6699981689453,184.82496643066406,642900,,,,,,,,
2020-08-19,184.55999755859375,185.74000549316406,171.19000244140625,172.22000122070312,161.02877807617188,2445600,,,,,,,,
2020-08-20,170.6999969482422,173.4600067138672,167.85000610351562,168.1999969482422,157.27000427246094,1227100,,,,,,,,
2020-08-21,168.33999633789062,168.4499969482422,163.9600067138672,165.85000610351562,155.07273864746094,877300,,,,,,,,
2020-08-24,167.10000610351562,168.1999969482422,162.89999389648438,164.72999572753906,154.02549743652344,608300,,,,,,,,
2020-08-25,164.22999572753906,166.77999877929688,163.25999450683594,166.3800048828125,155.56829833984375,585800,,,,,,,,
2020-08-26,166.13999938964844,168.3699951171875,163.0,167.25999450683594,156.39108276367188,493500,,,,,,,,
2020-08-27,168.30999755859375,168.30999755859375,164.5,165.85000610351562,155.07273864746094,536200,,,,,,,,
2020-08-28,166.47000122070312,168.30999755859375,165.97000122070312,167.47999572753906,156.5968017578125,523700,,,,,,,,
2020-08-31,168.00999450683594,168.5,164.6999969482422,165.4199981689453,154.670654296875,577900,,,,,,,,
2020-09-01,165.67999267578125,167.27000427246094,163.5,164.36000061035156,153.6795654296875,535900,,,,,,,,
2020-09-02,165.8300018310547,171.80999755859375,164.3800048828125,171.10000610351562,159.98153686523438,585700,,,,,,,,
2020-09-03,170.16000366210938,170.25999450683594,163.1199951171875,165.6999969482422,154.9324493408203,1088100,,,,,,,,
2020-09-04,165.39999389648438,166.5800018310547,160.36000061035156,163.1699981689453,152.56686401367188,618900,,,,,,,,
2020-09-08,160.27999877929688,160.82000732421875,156.8800048828125,158.50999450683594,148.60130310058594,592900,,,,,,,,
2020-09-09,160.94000244140625,162.10000610351562,159.5399932861328,160.7100067138672,150.66375732421875,407900,,,,,,,,
2020-09-10,160.85000610351562,161.89999389648438,155.67999267578125,156.0399932861328,146.28570556640625,450200,,,,,,,,
2020-09-11,156.75,157.49000549316406,154.16000366210938,155.77999877929688,146.04197692871094,316100,,,,,,,,
2020-09-14,158.35000610351562,159.60000610351562,156.97000122070312,158.47000122070312,148.56382751464844,411200,,,,,,,,
2020-09-15,159.99000549316406,160.42999267578125,158.08999633789062,159.7899932861328,149.80126953125,568100,,,,,,,,
2020-09-16,160.39999389648438,161.99000549316406,155.50999450683594,155.6699981689453,145.93882751464844,541000,,,,,,,,
2020-09-17,154.0399932861328,162.07000732421875,153.35000610351562,161.75999450683594,151.64813232421875,771400,,,,,,,,
2020-09-18,161.69000244140625,164.69000244140625,161.14999389648438,161.8300018310547,151.7137451171875,1847600,,,,,,,,
2020-09-21,160.52000427246094,160.83999633789062,157.1699981689453,159.2100067138672,149.25755310058594,482100,,,,,,,,
2020-09-22,160.35000610351562,163.5500030517578,158.99000549316406,163.1199951171875,152.923095703125,355300,,,,,,,,
2020-09-23,162.8699951171875,163.39999389648438,159.0399932861328,159.41000366210938,149.44503784179688,515300,,,,,,,,
2020-09-24,158.3300018310547,159.63999938964844,156.69000244140625,157.6199951171875,147.7669219970703,526900,,,,,,,,
2020-09-25,158.86000061035156,161.08999633789062,157.02000427246094,161.0,150.93565368652344,577300,,,,,,,,
2020-09-28,162.8300018310547,165.3800048828125,161.82000732421875,162.72000122070312,152.54812622070312,447700,,,,,,,,
2020-09-29,162.75,164.5399932861328,162.1300048828125,162.1300048828125,151.99502563476562,365700,,,,,,,,
2020-09-30,161.3800048828125,164.10000610351562,161.3800048828125,162.58999633789062,152.4262237548828,378700,,,,,,,,
2020-10-01,163.8000030517578,165.58999633789062,162.5,163.5399932861328,153.3168182373047,466600,,,,,,,,
2020-10-02,161.60000610351562,163.08999633789062,160.8000030517578,161.55999755859375,151.46063232421875,354900,,,,,,,,
2020-10-05,163.24000549316406,163.50999450683594,161.27999877929688,162.08999633789062,151.95745849609375,381300,,,,,,,,
2020-10-06,163.0,165.27999877929688,161.83999633789062,162.05999755859375,151.92938232421875,346600,,,,,,,,
2020-10-07,163.0,165.0,162.57000732421875,164.44000244140625,154.16058349609375,339700,,,,,,,,
2020-10-08,165.39999389648438,166.49000549316406,163.1300048828125,164.32000732421875,154.0481414794922,302600,,,,,,,,
2020-10-09,164.6199951171875,165.77999877929688,164.0,164.49000549316406,154.20745849609375,520500,,,,,,,,
2020-10-12,165.97000122070312,165.97000122070312,163.57000732421875,164.7100067138672,154.41375732421875,510300,,,,,,,,
2020-10-13,164.58999633789062,166.22000122070312,161.63999938964844,161.91000366210938,151.78875732421875,472300,,,,,,,,
2020-10-14,163.24000549316406,163.25999450683594,160.27000427246094,160.92999267578125,150.87002563476562,362200,,,,,,,,
2020-10-15,157.8300018310547,162.52999877929688,157.67999267578125,162.30999755859375,152.1637420654297,334800,,,,,,,,
2020-10-16,161.1199951171875,163.74000549316406,161.1199951171875,162.25999450683594,152.11688232421875,289700,,,,,,,,
2020-10-19,162.83999633789062,163.24000549316406,157.69000244140625,158.07000732421875,148.18882751464844,312500,,,,,,,,
2020-10-20,158.00999450683594,161.25,158.00999450683594,159.25,149.29502868652344,268700,,,,,,,,
2020-10-21,159.5399932861328,160.83999633789062,158.9499969482422,158.99000549316406,149.05130004882812,283400,,,,,,,,
2020-10-22,159.0500030517578,159.14999389648438,157.0800018310547,157.80999755859375,147.945068359375,371000,,,,,,,,
2020-10-23,157.80999755859375,159.0,157.08999633789062,158.30999755859375,148.41378784179688,278900,,,,,,,,
2020-10-26,156.9600067138672,156.9600067138672,152.47000122070312,154.1199951171875,144.4857177734375,334100,,,,,,,,
2020-10-27,154.75,155.6999969482422,151.17999267578125,151.22000122070312,141.76698303222656,339000,,,,,,,,
2020-10-28,150.0800018310547,151.27999877929688,148.0399932861328,149.57000732421875,140.22015380859375,584100,,,,,,,,
2020-10-29,149.3800048828125,150.97999572753906,148.14999389648438,149.3300018310547,139.99513244628906,496400,,,,,,,,
2020-10-30,148.2899932861328,150.25999450683594,146.69000244140625,148.25,138.98265075683594,453200,,,,,,,,
2020-11-02,150.6199951171875,152.5399932861328,149.3000030517578,151.77000427246094,142.28262329101562,500600,,,,,,,,
2020-11-03,153.27999877929688,157.19000244140625,153.27999877929688,156.14999389648438,146.38882446289062,410500,,,,,,,,
2020-11-04,158.1300048828125,163.47999572753906,157.66000366210938,162.4199981689453,152.26687622070312,674500,,,,,,,,
2020-11-05,168.1199951171875,168.1199951171875,152.30999755859375,153.66000366210938,144.0544891357422,1137400,,,,,,,,
2020-11-06,156.1999969482422,159.6300048828125,154.52000427246094,157.16000366210938,147.33567810058594,555100,,,,,,,,
2020-11-09,161.97000122070312,165.92999267578125,158.72000122070312,158.8300018310547,148.9013214111328,704100,,,,,,,,
2020-11-10,158.83999633789062,160.72999572753906,157.72000122070312,160.52000427246094,150.4856414794922,783300,,,,,,,,
2020-11-11,161.2100067138672,162.8000030517578,159.6300048828125,161.0800018310547,151.0106201171875,426000,,,,,,,,
2020-11-12,161.0500030517578,161.99000549316406,158.60000610351562,159.85000610351562,149.85755920410156,305200,,,,,,,,
2020-11-13,161.0800018310547,162.49000549316406,158.82000732421875,161.47999572753906,151.38565063476562,328400,,,,,,,,
2020-11-16,163.1999969482422,163.75,157.75,159.02999877929688,149.0887451171875,458600,,,,,,,,
2020-11-17,159.16000366210938,159.99000549316406,157.4600067138672,158.85000610351562,148.92002868652344,521400,,,,,,,,
2020-11-18,159.47999572753906,160.47000122070312,156.9499969482422,158.7100067138672,148.78880310058594,424600,,,,,,,,
2020-11-19,158.75,163.0,155.74000549316406,161.52000427246094,151.4231414794922,493400,,,,,,,,
2020-11-20,161.75,162.27999877929688,160.05999755859375,160.1699981689453,150.15753173828125,402400,,,,,,,,
2020-11-23,160.10000610351562,161.5800018310547,159.47000122070312,159.99000549316406,149.9888153076172,327300,,,,,,,,
2020-11-24,160.5500030517578,161.0500030517578,157.0399932861328,157.1300048828125,147.30755615234375,732800,,,,,,,,
2020-11-25,158.27999877929688,159.32000732421875,156.52000427246094,157.8699951171875,148.0012664794922,572200,,,,,,,,
2020-11-27,158.6199951171875,158.99000549316406,156.3699951171875,157.8000030517578,147.93568420410156,270900,,,,,,,,
2020-11-30,158.36000061035156,162.05999755859375,156.88999938964844,160.86000061035156,150.80441284179688,1348800,,,,,,,,
2020-12-01,161.2899932861328,162.8800048828125,160.13999938964844,161.33999633789062,151.6597900390625,766000,,,,,,,,
2020-12-02,161.47999572753906,162.83999633789062,159.22000122070312,159.97999572753906,150.3813934326172,361000,,,,,,,,
2020-12-03,159.22000122070312,160.13999938964844,156.57000732421875,158.00999450683594,148.52957153320312,500200,,,,,,,,
2020-12-04,158.8800048828125,160.42999267578125,157.8800048828125,158.47999572753906,148.97137451171875,481100,,,,,,,,
2020-12-07,157.25,159.97000122070312,157.25,158.49000549316406,148.9807891845703,525400,,,,,,,,
2020-12-08,158.82000732421875,160.42999267578125,158.1999969482422,160.0,150.40020751953125,748700,,,,,,,,
2020-12-09,159.6199951171875,159.82000732421875,156.92999267578125,157.0,147.58021545410156,687000,,,,,,,,
2020-12-10,157.38999938964844,157.77999877929688,153.7100067138672,153.83999633789062,144.60975646972656,612300,,,,,,,,
2020-12-11,153.25,156.08999633789062,152.77999877929688,155.82000732421875,146.4710235595703,672500,,,,,,,,
2020-12-14,156.49000549316406,159.0500030517578,156.4199981689453,157.3800048828125,147.93739318847656,584500,,,,,,,,
