date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MCO')","('high', 'MCO')","('low', 'MCO')","('close', 'MCO')","('adj_close', 'MCO')","('volume', 'MCO')","('currency', '')"
2020-04-13,238.8000030517578,240.0,229.58999633789062,231.08999633789062,220.2686767578125,944100,,,,,,,,
2020-04-14,238.25,240.89999389648438,235.2100067138672,237.75999450683594,226.62631225585938,926900,,,,,,,,
2020-04-15,230.4199981689453,233.44000244140625,227.7899932861328,229.8300018310547,219.06768798828125,989000,,,,,,,,
2020-04-16,231.11000061035156,238.0,229.6300048828125,234.7100067138672,223.71917724609375,1263900,,,,,,,,
2020-04-17,242.92999267578125,246.77999877929688,235.5,239.36000061035156,228.1514434814453,1523500,,,,,,,,
2020-04-20,235.64999389648438,240.94000244140625,235.0,239.47000122070312,228.25625610351562,809400,,,,,,,,
2020-04-21,233.1300048828125,235.1199951171875,227.75,228.25999450683594,217.57119750976562,807400,,,,,,,,
2020-04-22,233.4600067138672,241.5,233.07000732421875,239.8300018310547,228.59934997558594,788300,,,,,,,,
2020-04-23,239.22999572753906,243.61000061035156,236.5,240.0,228.76144409179688,757900,,,,,,,,
2020-04-24,242.36000061035156,245.9499969482422,237.64999389648438,245.1999969482422,233.71792602539062,1024700,,,,,,,,
2020-04-27,248.74000549316406,257.1300048828125,248.0,254.55999755859375,242.63963317871094,1032900,,,,,,,,
2020-04-28,261.2200012207031,263.3900146484375,251.14999389648438,252.02999877929688,240.22811889648438,877800,,,,,,,,
2020-04-29,255.4199981689453,259.9800109863281,253.2899932861328,254.97999572753906,243.03994750976562,1203400,,,,,,,,
2020-04-30,241.0,251.52000427246094,235.13999938964844,243.89999389648438,232.47879028320312,1578300,,,,,,,,
2020-05-01,241.39999389648438,242.66000366210938,238.1300048828125,241.83999633789062,230.5153045654297,780700,,,,,,,,
2020-05-04,239.0,245.88999938964844,236.32000732421875,245.38999938964844,233.8990478515625,830000,,,,,,,,
2020-05-05,249.07000732421875,252.7899932861328,246.33999633789062,250.47000122070312,238.7411346435547,1106200,,,,,,,,
2020-05-06,251.60000610351562,252.16000366210938,240.2899932861328,241.49000549316406,230.1816864013672,843900,,,,,,,,
2020-05-07,245.52999877929688,249.25999450683594,244.22000122070312,247.69000244140625,236.0913543701172,764100,,,,,,,,
2020-05-08,251.74000549316406,253.72000122070312,249.75,251.75,239.96124267578125,576600,,,,,,,,
2020-05-11,248.9499969482422,255.24000549316406,247.3000030517578,253.05999755859375,241.2098388671875,690300,,,,,,,,
2020-05-12,254.97999572753906,257.2799987792969,250.49000549316406,250.49000549316406,238.76022338867188,655700,,,,,,,,
2020-05-13,248.8800048828125,253.39999389648438,244.2899932861328,247.72000122070312,236.11996459960938,751800,,,,,,,,
2020-05-14,244.5800018310547,254.32000732421875,243.1300048828125,253.8699951171875,241.98194885253906,1117900,,,,,,,,
2020-05-15,258.1400146484375,261.3800048828125,249.22000122070312,251.30999755859375,239.5417938232422,2691200,,,,,,,,
2020-05-18,257.0,262.5899963378906,256.4599914550781,259.80999755859375,247.643798828125,1125100,,,,,,,,
2020-05-19,259.2799987792969,261.2900085449219,253.5399932861328,253.9199981689453,242.5524139404297,958300,,,,,,,,
2020-05-20,257.989990234375,259.82000732421875,255.47000122070312,256.2699890136719,244.79714965820312,740600,,,,,,,,
2020-05-21,255.63999938964844,256.44000244140625,252.02000427246094,253.77000427246094,242.40911865234375,1228500,,,,,,,,
2020-05-22,255.77999877929688,258.4800109863281,252.11000061035156,256.82000732421875,245.32257080078125,384500,,,,,,,,
2020-05-26,263.010009765625,263.7799987792969,259.1000061035156,259.70001220703125,248.07363891601562,805800,,,,,,,,
2020-05-27,263.3999938964844,263.70001220703125,255.38999938964844,258.7900085449219,247.20437622070312,806100,,,,,,,,
2020-05-28,261.0,268.6400146484375,259.19000244140625,264.7900085449219,252.93577575683594,1249400,,,,,,,,
2020-05-29,265.95001220703125,268.1300048828125,262.1099853515625,267.4100036621094,255.43853759765625,1245800,,,,,,,,
2020-06-01,269.6400146484375,277.9800109863281,269.6400146484375,277.0400085449219,264.6373596191406,988600,,,,,,,,
2020-06-02,277.1499938964844,277.739990234375,273.3599853515625,276.44000244140625,264.0642395019531,1034000,,,,,,,,
2020-06-03,279.5899963378906,283.489990234375,276.92999267578125,282.5799865722656,269.9292907714844,764900,,,,,,,,
2020-06-04,280.0,282.1000061035156,273.6600036621094,276.0299987792969,263.6725769042969,780300,,,,,,,,
2020-06-05,281.4700012207031,283.6400146484375,277.760009765625,279.69000244140625,267.168701171875,990900,,,,,,,,
2020-06-08,276.17999267578125,281.8699951171875,273.3399963378906,281.80999755859375,269.1938171386719,1089800,,,,,,,,
2020-06-09,277.0,279.1000061035156,274.69000244140625,274.9800109863281,262.6695556640625,946400,,,,,,,,
2020-06-10,276.7300109863281,280.6099853515625,273.92999267578125,276.79998779296875,264.4080810546875,683700,,,,,,,,
2020-06-11,271.239990234375,271.239990234375,257.75,258.2799987792969,246.7172393798828,901100,,,,,,,,
2020-06-12,266.3299865722656,268.1600036621094,260.0,266.9800109863281,255.0277557373047,805800,,,,,,,,
2020-06-15,262.0,271.6099853515625,260.510009765625,270.2099914550781,258.1131286621094,609600,,,,,,,,
2020-06-16,279.3800048828125,279.7799987792969,268.75,274.54998779296875,262.2588806152344,596100,,,,,,,,
2020-06-17,275.19000244140625,278.17999267578125,273.8900146484375,275.0199890136719,262.7077331542969,362100,,,,,,,,
2020-06-18,274.20001220703125,276.57000732421875,272.7300109863281,274.8900146484375,262.5836181640625,369500,,,,,,,,
2020-06-19,279.82000732421875,281.79998779296875,272.8299865722656,275.2300109863281,262.90838623046875,784900,,,,,,,,
2020-06-22,274.8800048828125,276.95001220703125,272.69000244140625,276.57000732421875,264.1883850097656,495200,,,,,,,,
2020-06-23,279.2300109863281,280.1199951171875,275.8500061035156,277.0299987792969,264.62774658203125,405900,,,,,,,,
2020-06-24,274.0,274.760009765625,264.30999755859375,265.5299987792969,253.6426239013672,825600,,,,,,,,
2020-06-25,266.0899963378906,276.4700012207031,262.7200012207031,276.1700134277344,263.806396484375,642400,,,,,,,,
2020-06-26,272.9800109863281,275.17999267578125,268.2699890136719,268.9800109863281,256.938232421875,902400,,,,,,,,
2020-06-29,271.989990234375,271.989990234375,265.510009765625,269.1099853515625,257.0623474121094,665700,,,,,,,,
2020-06-30,269.3800048828125,275.510009765625,268.2799987792969,274.7300109863281,262.43084716796875,1386600,,,,,,,,
2020-07-01,274.6300048828125,280.1300048828125,273.9700012207031,278.3900146484375,265.9269714355469,517300,,,,,,,,
2020-07-02,282.8500061035156,284.2099914550781,277.82000732421875,278.010009765625,265.56390380859375,489500,,,,,,,,
2020-07-06,282.20001220703125,287.30999755859375,282.07000732421875,283.6499938964844,270.9513854980469,686300,,,,,,,,
2020-07-07,281.9700012207031,287.989990234375,280.3399963378906,285.3699951171875,272.59442138671875,679600,,,,,,,,
2020-07-08,287.239990234375,294.3900146484375,287.239990234375,294.239990234375,281.06732177734375,692600,,,,,,,,
2020-07-09,294.8299865722656,296.6600036621094,290.3399963378906,294.2900085449219,281.1150817871094,610200,,,,,,,,
2020-07-10,293.57000732421875,294.2699890136719,290.5799865722656,292.9200134277344,279.80645751953125,432000,,,,,,,,
2020-07-13,294.760009765625,296.4100036621094,284.3399963378906,285.760009765625,272.9669494628906,558800,,,,,,,,
2020-07-14,284.489990234375,291.42999267578125,282.8599853515625,291.239990234375,278.2016906738281,543700,,,,,,,,
2020-07-15,296.1600036621094,296.3599853515625,290.1499938964844,293.5199890136719,280.3795471191406,478400,,,,,,,,
2020-07-16,291.2799987792969,292.44000244140625,286.2300109863281,289.3800048828125,276.4250183105469,484900,,,,,,,,
2020-07-17,291.0899963378906,292.82000732421875,288.75,292.510009765625,279.414794921875,493100,,,,,,,,
2020-07-20,292.9700012207031,295.32000732421875,291.9700012207031,293.92999267578125,280.7712707519531,446600,,,,,,,,
2020-07-21,296.1099853515625,296.1099853515625,289.989990234375,290.8800048828125,277.85772705078125,538600,,,,,,,,
2020-07-22,290.3500061035156,293.9200134277344,290.3500061035156,293.5,280.36041259765625,575000,,,,,,,,
2020-07-23,293.54998779296875,295.75,286.3500061035156,288.1199951171875,275.2213439941406,535600,,,,,,,,
2020-07-24,288.04998779296875,290.9599914550781,284.3599853515625,289.67999267578125,276.71148681640625,583600,,,,,,,,
2020-07-27,289.9800109863281,295.5299987792969,288.3699951171875,289.5,276.5395812988281,943300,,,,,,,,
2020-07-28,289.19000244140625,289.19000244140625,282.0799865722656,282.6600036621094,270.0057678222656,780900,,,,,,,,
2020-07-29,282.8999938964844,292.1300048828125,282.2699890136719,291.3599853515625,278.3161926269531,694900,,,,,,,,
2020-07-30,285.25,288.6000061035156,280.0799865722656,283.7699890136719,271.0660400390625,760700,,,,,,,,
2020-07-31,285.3800048828125,285.3800048828125,276.7200012207031,281.29998779296875,268.7066345214844,925600,,,,,,,,
2020-08-03,284.95001220703125,286.3399963378906,279.8999938964844,280.6300048828125,268.066650390625,546500,,,,,,,,
2020-08-04,279.0400085449219,279.9599914550781,271.32000732421875,276.0,263.6439514160156,807100,,,,,,,,
2020-08-05,275.9100036621094,278.6300048828125,274.32000732421875,277.6199951171875,265.19140625,761900,,,,,,,,
2020-08-06,276.54998779296875,279.3399963378906,274.4100036621094,279.32000732421875,266.8153381347656,574100,,,,,,,,
2020-08-07,277.6099853515625,277.82000732421875,272.70001220703125,275.5199890136719,263.1853942871094,548500,,,,,,,,
2020-08-10,273.54998779296875,274.9800109863281,270.54998779296875,271.1499938964844,259.0110778808594,486700,,,,,,,,
2020-08-11,272.760009765625,276.6099853515625,268.19000244140625,274.5299987792969,262.2397766113281,825700,,,,,,,,
2020-08-12,277.1199951171875,282.1499938964844,277.1199951171875,278.8399963378906,266.3568115234375,579500,,,,,,,,
2020-08-13,278.44000244140625,282.8699951171875,277.80999755859375,281.9700012207031,269.3465881347656,506100,,,,,,,,
2020-08-14,282.7099914550781,283.75,279.760009765625,281.04998779296875,268.4678039550781,428300,,,,,,,,
2020-08-17,281.4100036621094,285.04998779296875,281.3699951171875,283.6199951171875,270.9228210449219,507700,,,,,,,,
2020-08-18,283.510009765625,286.989990234375,282.6400146484375,285.489990234375,272.7091064453125,589900,,,,,,,,
2020-08-19,286.1199951171875,288.3599853515625,281.5400085449219,281.69000244140625,269.6080627441406,578800,,,,,,,,
2020-08-20,279.79998779296875,284.8399963378906,279.0199890136719,283.4599914550781,271.3021240234375,581800,,,,,,,,
2020-08-21,284.4800109863281,285.2699890136719,281.07000732421875,284.4700012207031,272.2687683105469,906900,,,,,,,,
2020-08-24,286.44000244140625,286.55999755859375,283.8800048828125,284.2200012207031,272.02947998046875,787400,,,,,,,,
2020-08-25,286.0199890136719,286.0199890136719,283.4800109863281,285.3800048828125,273.1397399902344,589200,,,,,,,,
2020-08-26,285.0400085449219,293.75,284.0199890136719,291.95001220703125,279.427978515625,533000,,,,,,,,
2020-08-27,292.44000244140625,295.1499938964844,289.989990234375,292.1600036621094,279.62896728515625,403000,,,,,,,,
2020-08-28,293.3599853515625,294.9800109863281,291.6300048828125,294.3900146484375,281.76336669921875,404100,,,,,,,,
2020-08-31,294.7699890136719,297.1600036621094,292.69000244140625,294.6400146484375,282.0025329589844,543900,,,,,,,,
2020-09-01,294.0,297.0400085449219,292.82000732421875,296.07000732421875,283.3712158203125,425600,,,,,,,,
2020-09-02,297.6700134277344,305.9599914550781,297.6700134277344,304.489990234375,291.43011474609375,568000,,,,,,,,
2020-09-03,302.4200134277344,302.4200134277344,288.79998779296875,291.25,278.7579345703125,696300,,,,,,,,
2020-09-04,292.5299987792969,292.6700134277344,277.4800109863281,282.4700012207031,270.3546142578125,601500,,,,,,,,
2020-09-08,277.9700012207031,281.8900146484375,274.239990234375,278.70001220703125,266.746337890625,1030800,,,,,,,,
2020-09-09,283.8800048828125,290.1600036621094,282.489990234375,288.4100036621094,276.03985595703125,642100,,,,,,,,
2020-09-10,287.42999267578125,290.8999938964844,281.8699951171875,283.7799987792969,271.6083679199219,674100,,,,,,,,
2020-09-11,283.95001220703125,287.8299865722656,282.1300048828125,284.94000244140625,272.7186279296875,609000,,,,,,,,
2020-09-14,289.2799987792969,292.2200012207031,286.8800048828125,288.67999267578125,276.2982177734375,644300,,,,,,,,
2020-09-15,289.5400085449219,293.0,286.760009765625,286.95001220703125,274.6424255371094,682300,,,,,,,,
2020-09-16,287.0,290.07000732421875,285.6700134277344,286.82000732421875,274.5180358886719,624100,,,,,,,,
2020-09-17,282.9599914550781,285.510009765625,279.67999267578125,282.7099914550781,270.5843811035156,495300,,,,,,,,
2020-09-18,280.8999938964844,284.80999755859375,278.6000061035156,280.82000732421875,268.7753601074219,864800,,,,,,,,
2020-09-21,277.0400085449219,280.4200134277344,274.79998779296875,280.0400085449219,268.02880859375,917000,,,,,,,,
2020-09-22,279.8500061035156,282.0,274.5199890136719,279.1300048828125,267.1577453613281,520200,,,,,,,,
2020-09-23,279.5199890136719,281.1099853515625,273.42999267578125,273.6600036621094,261.9224548339844,432500,,,,,,,,
2020-09-24,273.3900146484375,278.8599853515625,272.6099853515625,275.510009765625,263.693115234375,471200,,,,,,,,
2020-09-25,273.7799987792969,281.3599853515625,273.1099853515625,280.489990234375,268.45953369140625,515200,,,,,,,,
2020-09-28,283.6600036621094,286.5,282.6499938964844,285.1600036621094,272.92913818359375,556900,,,,,,,,
2020-09-29,285.5299987792969,288.2900085449219,282.94000244140625,285.7300109863281,273.47479248046875,378100,,,,,,,,
2020-09-30,286.8800048828125,292.6300048828125,286.0,289.8500061035156,277.4180603027344,680300,,,,,,,,
2020-10-01,294.0799865722656,298.17999267578125,290.42999267578125,293.5,280.91143798828125,655300,,,,,,,,
2020-10-02,289.8800048828125,296.3999938964844,287.67999267578125,293.9599914550781,281.3516845703125,453900,,,,,,,,
2020-10-05,295.8800048828125,297.92999267578125,292.0799865722656,295.17999267578125,282.5193786621094,333700,,,,,,,,
2020-10-06,296.3500061035156,296.7699890136719,286.0199890136719,287.94000244140625,275.5899963378906,680200,,,,,,,,
2020-10-07,288.8599853515625,291.2200012207031,287.19000244140625,288.25,275.88665771484375,463300,,,,,,,,
2020-10-08,289.2200012207031,294.0299987792969,289.2200012207031,292.1400146484375,279.60980224609375,343800,,,,,,,,
2020-10-09,293.7900085449219,295.19000244140625,292.6499938964844,294.7300109863281,282.0887451171875,384400,,,,,,,,
2020-10-12,296.8999938964844,297.1400146484375,292.7799987792969,293.3299865722656,280.74871826171875,498800,,,,,,,,
2020-10-13,293.9800109863281,296.5,290.8399963378906,293.4100036621094,280.82537841796875,385300,,,,,,,,
2020-10-14,294.1300048828125,296.1700134277344,289.8999938964844,290.1099853515625,277.6668701171875,479400,,,,,,,,
2020-10-15,288.2799987792969,290.739990234375,284.3900146484375,290.4800109863281,278.02099609375,613000,,,,,,,,
2020-10-16,291.4800109863281,296.04998779296875,288.989990234375,289.05999755859375,276.6619873046875,510400,,,,,,,,
2020-10-19,289.6700134277344,293.07000732421875,283.3800048828125,284.5299987792969,272.3262634277344,629600,,,,,,,,
2020-10-20,284.9800109863281,288.6499938964844,282.5899963378906,285.3900146484375,273.1493225097656,475900,,,,,,,,
2020-10-21,284.8999938964844,287.260009765625,277.010009765625,277.1600036621094,265.2723388671875,479400,,,,,,,,
2020-10-22,277.1300048828125,278.2900085449219,271.20001220703125,272.7200012207031,261.0226745605469,968500,,,,,,,,
2020-10-23,273.3699951171875,274.7799987792969,270.19000244140625,271.8800048828125,260.21875,737400,,,,,,,,
2020-10-26,269.2799987792969,270.9200134277344,266.3500061035156,269.0,257.4622497558594,719400,,,,,,,,
2020-10-27,270.1000061035156,272.3299865722656,265.20001220703125,266.19000244140625,254.77288818359375,608200,,,,,,,,
2020-10-28,261.4599914550781,263.7099914550781,257.95001220703125,261.8599853515625,250.62855529785156,895000,,,,,,,,
2020-10-29,261.2099914550781,266.0,253.1699981689453,263.0,251.7196807861328,1233300,,,,,,,,
2020-10-30,261.260009765625,268.3399963378906,259.45001220703125,262.8999938964844,251.6239776611328,1152200,,,,,,,,
2020-11-02,266.54998779296875,273.489990234375,263.6199951171875,265.92999267578125,254.52395629882812,921400,,,,,,,,
2020-11-03,269.3800048828125,273.55999755859375,268.44000244140625,269.17999267578125,257.63458251953125,708300,,,,,,,,
2020-11-04,272.6300048828125,288.3900146484375,272.6300048828125,285.6099853515625,273.35992431640625,895500,,,,,,,,
2020-11-05,290.44000244140625,293.739990234375,287.45001220703125,291.05999755859375,278.5762023925781,671200,,,,,,,,
2020-11-06,291.0799865722656,292.7300109863281,285.9599914550781,290.6300048828125,278.16461181640625,488100,,,,,,,,
2020-11-09,302.70001220703125,304.6400146484375,274.6300048828125,275.45001220703125,263.63568115234375,1496500,,,,,,,,
2020-11-10,276.4599914550781,276.4599914550781,268.04998779296875,270.3299865722656,258.7351989746094,1067500,,,,,,,,
2020-11-11,273.42999267578125,282.29998779296875,273.42999267578125,280.25,268.22979736328125,683700,,,,,,,,
2020-11-12,280.8299865722656,281.6700134277344,274.989990234375,276.3399963378906,264.4875183105469,593200,,,,,,,,
2020-11-13,277.54998779296875,278.20001220703125,273.25,275.4100036621094,263.597412109375,582100,,,,,,,,
2020-11-16,277.0299987792969,278.0199890136719,272.9100036621094,275.5400085449219,263.72186279296875,637800,,,,,,,,
2020-11-17,273.3900146484375,276.6700134277344,273.30999755859375,274.69000244140625,262.908203125,623000,,,,,,,,
2020-11-18,276.0,276.55999755859375,272.6199951171875,272.6199951171875,260.92706298828125,601300,,,,,,,,
2020-11-19,273.5,275.0299987792969,271.0199890136719,274.1199951171875,262.3627014160156,527600,,,,,,,,
2020-11-20,273.739990234375,275.6600036621094,271.54998779296875,272.94000244140625,261.76812744140625,737500,,,,,,,,
2020-11-23,275.2300109863281,277.05999755859375,270.5,270.8399963378906,259.7540588378906,619800,,,,,,,,
2020-11-24,271.7099914550781,272.8599853515625,268.7200012207031,271.5799865722656,260.4637145996094,1370200,,,,,,,,
2020-11-25,273.0,276.70001220703125,271.2900085449219,276.57000732421875,265.24945068359375,1038000,,,,,,,,
2020-11-27,279.19000244140625,281.1400146484375,276.29998779296875,277.2200012207031,265.8729248046875,391800,,,,,,,,
2020-11-30,280.260009765625,283.3500061035156,277.3299865722656,282.3399963378906,270.7833557128906,1527200,,,,,,,,
2020-12-01,283.7099914550781,285.3599853515625,277.5400085449219,279.20001220703125,267.7718811035156,1175300,,,,,,,,
2020-12-02,279.07000732421875,280.8800048828125,276.989990234375,277.9700012207031,266.5921936035156,741500,,,,,,,,
2020-12-03,277.0299987792969,281.1000061035156,277.0299987792969,279.8800048828125,268.42401123046875,1140000,,,,,,,,
2020-12-04,280.6000061035156,288.3699951171875,280.32000732421875,285.6600036621094,273.9673767089844,1052800,,,,,,,,
2020-12-07,286.1000061035156,286.3699951171875,281.4100036621094,283.1000061035156,271.5121765136719,614700,,,,,,,,
2020-12-08,281.75,282.760009765625,278.4700012207031,278.80999755859375,267.3978576660156,779400,,,,,,,,
2020-12-09,278.8800048828125,278.94000244140625,270.95001220703125,275.32000732421875,264.05072021484375,1000800,,,,,,,,
2020-12-10,274.5400085449219,276.7099914550781,272.1199951171875,273.9800109863281,262.76544189453125,529300,,,,,,,,
2020-12-11,272.82000732421875,275.8699951171875,271.8599853515625,274.6400146484375,263.39849853515625,386600,,,,,,,,
2020-12-14,276.7799987792969,280.6300048828125,274.4700012207031,274.6199951171875,263.3793029785156,596800,,,,,,,,
2020-12-15,275.7300109863281,280.0,274.4800109863281,277.3900146484375,266.0359802246094,692700,,,,,,,,
2020-12-16,277.9800109863281,281.29998779296875,276.239990234375,280.54998779296875,269.0665588378906,808300,,,,,,,,
