date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'GL')","('high', 'GL')","('low', 'GL')","('close', 'GL')","('adj_close', 'GL')","('volume', 'GL')","('currency', '')"
2020-02-20,110.2699966430664,111.43000030517578,109.3499984741211,111.16000366210938,105.76422119140625,414100,,,,,,,,
2020-02-21,110.70999908447266,111.12000274658203,109.62999725341797,110.13999938964844,104.79373931884766,428800,,,,,,,,
2020-02-24,107.69000244140625,108.4800033569336,106.22000122070312,106.66999816894531,101.49215698242188,371800,,,,,,,,
2020-02-25,106.91000366210938,106.91000366210938,102.69000244140625,103.08000183105469,98.07642364501953,454500,,,,,,,,
2020-02-26,103.5,104.19000244140625,100.66999816894531,100.73999786376953,95.85002136230469,676000,,,,,,,,
2020-02-27,99.0,100.48999786376953,95.44000244140625,95.4800033569336,90.84535217285156,744300,,,,,,,,
2020-02-28,92.47000122070312,93.80999755859375,90.2699966430664,92.66000366210938,88.16222381591797,1402400,,,,,,,,
2020-03-02,93.16000366210938,96.16000366210938,92.08000183105469,96.13999938964844,91.4732894897461,773200,,,,,,,,
2020-03-03,95.68000030517578,96.80999755859375,90.9800033569336,91.18000030517578,86.75406646728516,822600,,,,,,,,
2020-03-04,92.7699966430664,95.12999725341797,90.33000183105469,95.05000305175781,90.43621063232422,787800,,,,,,,,
2020-03-05,92.0,92.45999908447266,88.52999877929688,89.6500015258789,85.29833221435547,639200,,,,,,,,
2020-03-06,86.05999755859375,87.62999725341797,84.7300033569336,86.5999984741211,82.39636993408203,990300,,,,,,,,
2020-03-09,79.0,80.16000366210938,74.16000366210938,74.97000122070312,71.33091735839844,1235900,,,,,,,,
2020-03-10,77.25,78.77999877929688,73.86000061035156,78.7300033569336,74.90839385986328,959600,,,,,,,,
2020-03-11,76.45999908447266,77.2300033569336,72.87999725341797,73.37000274658203,69.80857849121094,1029400,,,,,,,,
2020-03-12,67.98999786376953,68.69000244140625,62.56999969482422,63.779998779296875,60.6840705871582,1134700,,,,,,,,
2020-03-13,68.18000030517578,71.6500015258789,63.79999923706055,71.58000183105469,68.10545349121094,1003300,,,,,,,,
2020-03-16,62.56999969482422,67.63999938964844,61.599998474121094,61.95000076293945,58.94290542602539,947300,,,,,,,,
2020-03-17,63.290000915527344,67.79000091552734,60.72999954223633,67.62999725341797,64.34717559814453,928600,,,,,,,,
2020-03-18,63.91999816894531,69.01000213623047,62.0099983215332,67.05999755859375,63.80485153198242,1512500,,,,,,,,
2020-03-19,65.66000366210938,67.08999633789062,62.380001068115234,64.5,61.36912536621094,804800,,,,,,,,
2020-03-20,64.62000274658203,66.9800033569336,61.029998779296875,61.40999984741211,58.429107666015625,1224500,,,,,,,,
2020-03-23,61.5,61.5,56.7400016784668,58.150001525878906,55.32735824584961,720100,,,,,,,,
2020-03-24,60.56999969482422,65.5999984741211,60.5099983215332,65.37999725341797,62.20640563964844,660300,,,,,,,,
2020-03-25,64.9000015258789,71.6500015258789,63.66999816894531,67.81999969482422,64.52796173095703,978300,,,,,,,,
2020-03-26,68.7300033569336,73.0,67.06999969482422,72.30999755859375,68.80001831054688,1027100,,,,,,,,
2020-03-27,70.12999725341797,72.98999786376953,68.91999816894531,71.2300033569336,67.77246856689453,631200,,,,,,,,
2020-03-30,70.9800033569336,74.63999938964844,68.95999908447266,74.22000122070312,70.6173324584961,808400,,,,,,,,
2020-03-31,73.19000244140625,74.77999877929688,71.29000091552734,71.97000122070312,68.47653198242188,869100,,,,,,,,
2020-04-01,68.06999969482422,69.68000030517578,65.04000091552734,66.0199966430664,62.815345764160156,857100,,,,,,,,
2020-04-02,65.05000305175781,67.83999633789062,64.91000366210938,66.95999908447266,63.89165496826172,768600,,,,,,,,
2020-04-03,65.80999755859375,66.72000122070312,63.08000183105469,63.93000030517578,61.00050354003906,816700,,,,,,,,
2020-04-06,67.80999755859375,72.5,67.33999633789062,71.87000274658203,68.57666015625,715200,,,,,,,,
2020-04-07,75.68000030517578,76.5999984741211,71.04000091552734,71.30000305175781,68.03277587890625,727700,,,,,,,,
2020-04-08,71.58000183105469,75.62999725341797,70.63999938964844,75.20999908447266,71.76361846923828,614500,,,,,,,,
2020-04-09,76.06999969482422,81.2699966430664,75.94000244140625,80.4000015258789,76.71578216552734,668400,,,,,,,,
2020-04-13,78.75,80.23999786376953,77.52999877929688,79.70999908447266,76.0573959350586,517200,,,,,,,,
2020-04-14,81.5,81.66999816894531,78.62999725341797,80.0199966430664,76.35318756103516,834700,,,,,,,,
2020-04-15,77.19000244140625,77.2699966430664,74.56999969482422,75.0,71.563232421875,698300,,,,,,,,
2020-04-16,74.19000244140625,75.1500015258789,72.55000305175781,72.80000305175781,69.46403503417969,610400,,,,,,,,
2020-04-17,76.12999725341797,77.81999969482422,74.9000015258789,77.25,73.71012878417969,646600,,,,,,,,
2020-04-20,75.81999969482422,76.69999694824219,74.06999969482422,75.5999984741211,72.1357421875,723400,,,,,,,,
2020-04-21,73.55999755859375,74.75,72.88999938964844,73.51000213623047,70.14152526855469,599000,,,,,,,,
2020-04-22,75.66999816894531,75.66999816894531,73.19999694824219,73.22000122070312,69.86481475830078,503700,,,,,,,,
2020-04-23,72.88999938964844,77.11000061035156,71.6500015258789,74.86000061035156,71.42963409423828,871200,,,,,,,,
2020-04-24,75.69000244140625,76.20999908447266,73.88999938964844,76.06999969482422,72.58419799804688,599900,,,,,,,,
2020-04-27,76.37000274658203,82.48999786376953,76.33999633789062,82.2300033569336,78.46192169189453,863700,,,,,,,,
2020-04-28,84.44000244140625,86.08000183105469,82.81999969482422,83.06999969482422,79.26343536376953,759700,,,,,,,,
2020-04-29,85.69999694824219,86.41000366210938,83.66000366210938,85.38999938964844,81.47714233398438,439500,,,,,,,,
2020-04-30,83.0999984741211,84.56999969482422,82.25,82.33999633789062,78.56690216064453,485900,,,,,,,,
2020-05-01,80.80000305175781,81.04000091552734,79.05999755859375,79.98999786376953,76.32457733154297,532200,,,,,,,,
2020-05-04,78.98999786376953,79.70999908447266,77.45999908447266,78.55999755859375,74.9601058959961,641300,,,,,,,,
2020-05-05,80.4000015258789,80.61000061035156,77.5,77.54000091552734,73.9868392944336,475900,,,,,,,,
2020-05-06,78.06999969482422,78.31999969482422,74.08999633789062,74.19000244140625,70.79035949707031,529200,,,,,,,,
2020-05-07,75.04000091552734,77.8499984741211,75.04000091552734,75.7300033569336,72.25979614257812,661700,,,,,,,,
2020-05-08,77.44999694824219,77.75,75.5199966430664,77.75,74.1872329711914,614900,,,,,,,,
2020-05-11,76.47000122070312,77.27999877929688,75.0,75.11000061035156,71.6681900024414,612500,,,,,,,,
2020-05-12,74.9800033569336,75.38999938964844,71.61000061035156,71.61000061035156,68.32858276367188,574200,,,,,,,,
2020-05-13,70.80999755859375,70.80999755859375,65.9000015258789,66.55000305175781,63.50043869018555,821800,,,,,,,,
2020-05-14,65.29000091552734,67.55000305175781,62.75,67.37000274658203,64.2828598022461,754400,,,,,,,,
2020-05-15,66.4800033569336,69.02999877929688,65.30999755859375,68.76000213623047,65.60917663574219,2836500,,,,,,,,
2020-05-18,72.48999786376953,75.04000091552734,71.5999984741211,73.94000244140625,70.55180358886719,1604300,,,,,,,,
2020-05-19,73.68000030517578,73.83000183105469,70.73999786376953,70.75,67.50798034667969,487900,,,,,,,,
2020-05-20,71.80999755859375,73.62000274658203,71.56999969482422,72.5999984741211,69.27322387695312,447500,,,,,,,,
2020-05-21,72.12000274658203,73.8499984741211,72.12000274658203,73.37999725341797,70.01747131347656,397300,,,,,,,,
2020-05-22,73.36000061035156,73.44999694824219,71.66999816894531,72.54000091552734,69.21595764160156,546900,,,,,,,,
2020-05-26,75.81999969482422,78.2300033569336,75.2699966430664,76.83000183105469,73.30937194824219,472000,,,,,,,,
2020-05-27,80.3499984741211,81.05999755859375,78.13999938964844,78.44000244140625,74.84561920166016,578300,,,,,,,,
2020-05-28,79.18000030517578,79.18000030517578,76.7300033569336,77.08000183105469,73.54792022705078,516500,,,,,,,,
2020-05-29,76.04000091552734,77.80999755859375,75.25,77.0199966430664,73.49065399169922,878100,,,,,,,,
2020-06-01,77.33000183105469,79.94999694824219,76.37999725341797,79.25,75.61848449707031,696200,,,,,,,,
2020-06-02,80.66999816894531,81.01000213623047,78.51000213623047,78.94000244140625,75.32268524169922,620500,,,,,,,,
2020-06-03,80.94000244140625,82.7699966430664,80.33999633789062,80.86000061035156,77.15470123291016,521300,,,,,,,,
2020-06-04,80.25,82.68000030517578,79.54000091552734,82.63999938964844,78.85315704345703,651300,,,,,,,,
2020-06-05,87.36000061035156,88.43000030517578,85.69000244140625,85.91999816894531,81.98281860351562,611800,,,,,,,,
2020-06-08,86.31999969482422,88.52999877929688,86.22000122070312,87.23999786376953,83.24236297607422,649800,,,,,,,,
2020-06-09,84.62999725341797,85.94000244140625,83.7699966430664,85.01000213623047,81.11453247070312,441700,,,,,,,,
2020-06-10,84.41000366210938,84.91000366210938,82.30999755859375,82.48999786376953,78.71001434326172,551600,,,,,,,,
2020-06-11,78.13999938964844,79.69000244140625,73.91999816894531,74.0,70.60906219482422,591800,,,,,,,,
2020-06-12,77.2699966430664,77.75,73.69000244140625,75.9000015258789,72.42198944091797,511800,,,,,,,,
2020-06-15,72.94999694824219,77.4000015258789,72.81999969482422,76.86000061035156,73.3379898071289,537500,,,,,,,,
2020-06-16,81.0,81.0,76.72000122070312,78.22000122070312,74.63568115234375,605100,,,,,,,,
2020-06-17,78.43000030517578,78.63999938964844,76.11000061035156,76.4800033569336,72.97542572021484,897100,,,,,,,,
2020-06-18,75.41999816894531,77.43000030517578,75.33000183105469,76.63999938964844,73.12808227539062,394200,,,,,,,,
2020-06-19,78.63999938964844,78.63999938964844,74.5999984741211,76.19999694824219,72.70824432373047,1027200,,,,,,,,
2020-06-22,75.80999755859375,75.80999755859375,74.31999969482422,75.44999694824219,71.99259948730469,499600,,,,,,,,
2020-06-23,77.04000091552734,77.25,74.7699966430664,74.81999969482422,71.39149475097656,647800,,,,,,,,
2020-06-24,73.83000183105469,73.83000183105469,71.12999725341797,71.19000244140625,67.92781066894531,978500,,,,,,,,
2020-06-25,70.6500015258789,72.80000305175781,70.45999908447266,72.66000366210938,69.33045959472656,651100,,,,,,,,
2020-06-26,71.54000091552734,72.02999877929688,70.19000244140625,70.8499984741211,67.6033935546875,888600,,,,,,,,
2020-06-29,72.12999725341797,73.0199966430664,71.13999938964844,72.3499984741211,69.03466033935547,501400,,,,,,,,
2020-06-30,72.18000030517578,74.76000213623047,72.18000030517578,74.2300033569336,70.82850646972656,631500,,,,,,,,
2020-07-01,74.5999984741211,74.62999725341797,72.2699966430664,72.80000305175781,69.46403503417969,583500,,,,,,,,
2020-07-02,74.61000061035156,75.04000091552734,72.29000091552734,72.52999877929688,69.38562774658203,424200,,,,,,,,
2020-07-06,74.4000015258789,75.18000030517578,73.05999755859375,73.91999816894531,70.71534729003906,537600,,,,,,,,
2020-07-07,72.79000091552734,73.08000183105469,71.37999725341797,71.5,68.4002456665039,760600,,,,,,,,
2020-07-08,71.81999969482422,73.0999984741211,71.19999694824219,72.19999694824219,69.06990814208984,846800,,,,,,,,
2020-07-09,72.1500015258789,72.1500015258789,69.47000122070312,70.19000244140625,67.14704132080078,426700,,,,,,,,
2020-07-10,70.37000274658203,72.3499984741211,70.31999969482422,72.31999969482422,69.18470001220703,661300,,,,,,,,
2020-07-13,73.3499984741211,73.68000030517578,71.9800033569336,72.5199966430664,69.37600708007812,379900,,,,,,,,
2020-07-14,72.25,73.6500015258789,71.77999877929688,73.37999725341797,70.19876098632812,387500,,,,,,,,
2020-07-15,75.05000305175781,75.79000091552734,74.12000274658203,75.30999755859375,72.04509735107422,344400,,,,,,,,
2020-07-16,74.55999755859375,77.31999969482422,74.4000015258789,75.97000122070312,72.67645263671875,380300,,,,,,,,
2020-07-17,76.19000244140625,76.19000244140625,74.73999786376953,75.31999969482422,72.05465698242188,423400,,,,,,,,
2020-07-20,74.77999877929688,75.12000274658203,73.52999877929688,74.13999938964844,70.9258041381836,354900,,,,,,,,
2020-07-21,74.30999755859375,76.1500015258789,74.22000122070312,75.20999908447266,71.94938659667969,502200,,,,,,,,
2020-07-22,74.55999755859375,75.86000061035156,74.44000244140625,75.68000030517578,72.3990478515625,469600,,,,,,,,
2020-07-23,78.97000122070312,80.88999938964844,78.02999877929688,80.31999969482422,76.83788299560547,999500,,,,,,,,
2020-07-24,81.18000030517578,81.26000213623047,78.94000244140625,80.37000274658203,76.88572692871094,773300,,,,,,,,
2020-07-27,79.61000061035156,80.22000122070312,78.72000122070312,79.56999969482422,76.12036895751953,716900,,,,,,,,
2020-07-28,79.12000274658203,80.0999984741211,78.30999755859375,78.38999938964844,74.99154663085938,334400,,,,,,,,
2020-07-29,78.13999938964844,81.0999984741211,78.13999938964844,80.73999786376953,77.23967742919922,505600,,,,,,,,
2020-07-30,78.87999725341797,80.11000061035156,78.47000122070312,79.73999786376953,76.28302764892578,608000,,,,,,,,
2020-07-31,79.62999725341797,80.41000366210938,78.93000030517578,79.5999984741211,76.1490707397461,678300,,,,,,,,
2020-08-03,79.83999633789062,80.19000244140625,78.94000244140625,79.55000305175781,76.10128021240234,503800,,,,,,,,
2020-08-04,79.22000122070312,79.58000183105469,78.55999755859375,78.68000030517578,75.26897430419922,339700,,,,,,,,
2020-08-05,79.44999694824219,80.70999908447266,79.30000305175781,80.30000305175781,76.81874084472656,617700,,,,,,,,
2020-08-06,80.05000305175781,81.0999984741211,79.91999816894531,80.33000183105469,76.84746551513672,580700,,,,,,,,
2020-08-07,79.91000366210938,82.80000305175781,79.80999755859375,82.68000030517578,79.09556579589844,431400,,,,,,,,
2020-08-10,82.81999969482422,85.08000183105469,82.76000213623047,84.79000091552734,81.11408996582031,431200,,,,,,,,
2020-08-11,86.56999969482422,87.51000213623047,85.41000366210938,85.76000213623047,82.04204559326172,487900,,,,,,,,
2020-08-12,87.27999877929688,87.27999877929688,84.62000274658203,85.54000091552734,81.83157348632812,330100,,,,,,,,
2020-08-13,84.5,85.54000091552734,83.83999633789062,84.9800033569336,81.29585266113281,267100,,,,,,,,
2020-08-14,84.37000274658203,85.94000244140625,84.37000274658203,85.4800033569336,81.77418518066406,250500,,,,,,,,
2020-08-17,85.16999816894531,85.41000366210938,83.27999877929688,83.41000366210938,79.7939224243164,358800,,,,,,,,
2020-08-18,83.37000274658203,83.86000061035156,82.26000213623047,82.66000366210938,79.07643127441406,473200,,,,,,,,
2020-08-19,82.68000030517578,83.55999755859375,82.43000030517578,82.61000061035156,79.02859497070312,271000,,,,,,,,
2020-08-20,81.3499984741211,82.12000274658203,81.01000213623047,81.16000366210938,77.64146423339844,283900,,,,,,,,
2020-08-21,81.04000091552734,81.66000366210938,80.29000091552734,80.7300033569336,77.2301254272461,317900,,,,,,,,
2020-08-24,81.38999938964844,84.5,80.9800033569336,84.48999786376953,80.82710266113281,398200,,,,,,,,
2020-08-25,85.38999938964844,85.62999725341797,83.91000366210938,84.30999755859375,80.65489196777344,349000,,,,,,,,
2020-08-26,84.08999633789062,84.58999633789062,83.23999786376953,84.16000366210938,80.51142120361328,346000,,,,,,,,
2020-08-27,83.91000366210938,85.91999816894531,83.91000366210938,85.08999633789062,81.40109252929688,406400,,,,,,,,
2020-08-28,85.7699966430664,85.7699966430664,84.44999694824219,84.81999969482422,81.14279174804688,430600,,,,,,,,
2020-08-31,84.66000366210938,84.66000366210938,82.44000244140625,82.4800033569336,78.90422821044922,499900,,,,,,,,
2020-09-01,81.86000061035156,83.5999984741211,81.44999694824219,82.02999877929688,78.4737548828125,494100,,,,,,,,
2020-09-02,82.0,83.56999969482422,81.61000061035156,82.9800033569336,79.382568359375,599400,,,,,,,,
2020-09-03,83.87999725341797,85.98999786376953,81.47000122070312,81.8499984741211,78.30154418945312,625400,,,,,,,,
2020-09-04,84.0,84.72000122070312,82.79000091552734,83.88999938964844,80.25311279296875,640900,,,,,,,,
2020-09-08,83.4000015258789,83.4000015258789,80.62999725341797,81.5199966430664,77.98585510253906,527800,,,,,,,,
2020-09-09,82.36000061035156,82.58000183105469,81.2699966430664,81.5999984741211,78.06238555908203,440600,,,,,,,,
2020-09-10,82.16000366210938,82.69999694824219,80.06999969482422,80.06999969482422,76.5987319946289,480300,,,,,,,,
2020-09-11,80.08000183105469,81.9000015258789,79.55000305175781,81.47000122070312,77.93801879882812,368700,,,,,,,,
2020-09-14,82.23999786376953,83.83000183105469,82.23999786376953,83.2300033569336,79.62171936035156,346000,,,,,,,,
2020-09-15,83.1500015258789,84.01000213623047,82.37999725341797,83.38999938964844,79.77479553222656,576500,,,,,,,,
2020-09-16,83.25,85.18000030517578,83.25,83.80999755859375,80.17657470703125,591000,,,,,,,,
2020-09-17,83.0,84.1500015258789,82.55999755859375,83.4000015258789,79.78433990478516,542200,,,,,,,,
2020-09-18,82.9800033569336,84.0199966430664,82.36000061035156,82.45999908447266,78.8851089477539,836900,,,,,,,,
2020-09-21,80.47000122070312,81.31999969482422,78.22000122070312,79.29000091552734,75.8525390625,861400,,,,,,,,
2020-09-22,78.98999786376953,80.66999816894531,78.98999786376953,79.47000122070312,76.02474212646484,786600,,,,,,,,
2020-09-23,79.87999725341797,80.95999908447266,77.30999755859375,77.41000366210938,74.0540542602539,443700,,,,,,,,
2020-09-24,77.37000274658203,79.18000030517578,75.38999938964844,77.77999877929688,74.40798950195312,463800,,,,,,,,
2020-09-25,77.0,78.91999816894531,76.87000274658203,78.47000122070312,75.06807708740234,326000,,,,,,,,
2020-09-28,79.87999725341797,80.70999908447266,79.26000213623047,79.8499984741211,76.38826751708984,450600,,,,,,,,
2020-09-29,79.38999938964844,80.02999877929688,78.72000122070312,79.01000213623047,75.5846939086914,414600,,,,,,,,
2020-09-30,79.37000274658203,80.6500015258789,79.11000061035156,79.9000015258789,76.43609619140625,511100,,,,,,,,
2020-10-01,79.79000091552734,80.7699966430664,78.88999938964844,80.5199966430664,77.0291976928711,415900,,,,,,,,
2020-10-02,79.26000213623047,81.62000274658203,79.08000183105469,80.79000091552734,77.46837615966797,372200,,,,,,,,
2020-10-05,81.91000366210938,82.80000305175781,81.45999908447266,82.16999816894531,78.7916259765625,323200,,,,,,,,
2020-10-06,82.86000061035156,83.77999877929688,80.91000366210938,81.05999755859375,77.72727966308594,409400,,,,,,,,
2020-10-07,81.94000244140625,83.04000091552734,81.70999908447266,82.13999938964844,78.76287078857422,399400,,,,,,,,
2020-10-08,82.9000015258789,83.5999984741211,82.19000244140625,82.97000122070312,79.55875396728516,457000,,,,,,,,
2020-10-09,83.83000183105469,84.0,81.7699966430664,81.79000091552734,78.42725372314453,300600,,,,,,,,
2020-10-12,81.75,82.98999786376953,81.75,82.44000244140625,79.05054473876953,266600,,,,,,,,
2020-10-13,81.75,82.4000015258789,80.77999877929688,81.31999969482422,77.97657775878906,537800,,,,,,,,
2020-10-14,81.86000061035156,83.0199966430664,81.44000244140625,81.5199966430664,78.1683578491211,451200,,,,,,,,
2020-10-15,80.43000030517578,83.26000213623047,80.2300033569336,82.87000274658203,79.46287536621094,428700,,,,,,,,
2020-10-16,82.98999786376953,83.80999755859375,82.30000305175781,83.23999786376953,79.81765747070312,414000,,,,,,,,
2020-10-19,83.22000122070312,84.56999969482422,82.44000244140625,82.68000030517578,79.28067779541016,398100,,,,,,,,
2020-10-20,83.25,84.5999984741211,83.12999725341797,83.44999694824219,80.0190200805664,440300,,,,,,,,
2020-10-21,83.45999908447266,84.66999816894531,83.45999908447266,84.12999725341797,80.67106628417969,591000,,,,,,,,
2020-10-22,84.08000183105469,86.98999786376953,81.9800033569336,86.4800033569336,82.92444610595703,814900,,,,,,,,
2020-10-23,87.16000366210938,87.75,85.4000015258789,86.13999938964844,82.59840393066406,499300,,,,,,,,
2020-10-26,85.0,85.0,83.4800033569336,83.83000183105469,80.38340759277344,472000,,,,,,,,
2020-10-27,83.36000061035156,83.94000244140625,81.26000213623047,81.3499984741211,78.0053482055664,414900,,,,,,,,
2020-10-28,79.80999755859375,80.62000274658203,78.62000274658203,78.79000091552734,75.55060577392578,513100,,,,,,,,
2020-10-29,78.4800033569336,80.47000122070312,77.70999908447266,79.7699966430664,76.49030303955078,484100,,,,,,,,
2020-10-30,79.58000183105469,81.62999725341797,79.3499984741211,81.08999633789062,77.75603485107422,731600,,,,,,,,
2020-11-02,82.52999877929688,83.73999786376953,81.66000366210938,83.25,79.82723999023438,379700,,,,,,,,
2020-11-03,84.86000061035156,86.33999633789062,84.2699966430664,85.1500015258789,81.64912414550781,478400,,,,,,,,
2020-11-04,83.01000213623047,86.36000061035156,82.25,83.75,80.30667877197266,361900,,,,,,,,
2020-11-05,84.2699966430664,86.75,84.2699966430664,86.30000305175781,82.75184631347656,326900,,,,,,,,
2020-11-06,86.72000122070312,87.3499984741211,84.2300033569336,84.69999694824219,81.21760559082031,283400,,,,,,,,
2020-11-09,93.01000213623047,93.58999633789062,90.02999877929688,91.47000122070312,87.70927429199219,744900,,,,,,,,
2020-11-10,91.83000183105469,93.4000015258789,91.44000244140625,92.7699966430664,88.95582580566406,388500,,,,,,,,
2020-11-11,93.18000030517578,93.18000030517578,90.7699966430664,91.98999786376953,88.2078857421875,340100,,,,,,,,
2020-11-12,91.02999877929688,91.4000015258789,88.56999969482422,89.3499984741211,85.67642974853516,342600,,,,,,,,
2020-11-13,90.44000244140625,92.56999969482422,90.36000061035156,92.04000091552734,88.2558364868164,331000,,,,,,,,
2020-11-16,94.56999969482422,94.97000122070312,92.93000030517578,94.26000213623047,90.38457489013672,369600,,,,,,,,
2020-11-17,92.98999786376953,94.22000122070312,92.25,93.79000091552734,89.93390655517578,334500,,,,,,,,
2020-11-18,93.88999938964844,95.20999908447266,92.37999725341797,92.45999908447266,88.65857696533203,381900,,,,,,,,
2020-11-19,91.75,93.61000061035156,91.19999694824219,93.3499984741211,89.51199340820312,399400,,,,,,,,
2020-11-20,92.9800033569336,93.7300033569336,92.54000091552734,93.29000091552734,89.45445251464844,373800,,,,,,,,
2020-11-23,94.4800033569336,95.05999755859375,93.70999908447266,94.62999725341797,90.73936462402344,413000,,,,,,,,
2020-11-24,96.30999755859375,97.5999984741211,95.38999938964844,97.5199966430664,93.51052856445312,503300,,,,,,,,
2020-11-25,96.5999984741211,96.94999694824219,95.33999633789062,96.6500015258789,92.67631530761719,308900,,,,,,,,
2020-11-27,96.16999816894531,97.44999694824219,95.83999633789062,96.0199966430664,92.07221221923828,194100,,,,,,,,
2020-11-30,95.25,95.77999877929688,92.93000030517578,93.0999984741211,89.27227020263672,1550200,,,,,,,,
2020-12-01,94.93000030517578,95.55000305175781,93.86000061035156,94.44000244140625,90.55716705322266,477800,,,,,,,,
2020-12-02,94.25,95.33999633789062,94.11000061035156,95.12999725341797,91.21880340576172,268000,,,,,,,,
2020-12-03,94.69999694824219,95.7300033569336,94.56999969482422,94.94999694824219,91.04618072509766,323200,,,,,,,,
2020-12-04,95.7300033569336,97.16999816894531,95.66000366210938,96.45999908447266,92.49410247802734,370400,,,,,,,,
2020-12-07,95.7699966430664,96.0199966430664,94.55999755859375,94.87999725341797,90.97908782958984,294800,,,,,,,,
2020-12-08,93.70999908447266,94.75,93.70999908447266,94.55000305175781,90.66265869140625,426400,,,,,,,,
2020-12-09,95.16999816894531,95.25,93.81999969482422,94.36000061035156,90.48046112060547,341000,,,,,,,,
2020-12-10,93.58000183105469,95.1500015258789,93.58000183105469,94.87999725341797,90.97908782958984,395100,,,,,,,,
2020-12-11,93.7699966430664,95.16000366210938,93.48999786376953,93.69999694824219,89.84759521484375,332200,,,,,,,,
2020-12-14,95.06999969482422,95.06999969482422,91.7699966430664,91.7699966430664,87.99694061279297,426600,,,,,,,,
2020-12-15,92.83999633789062,93.87999725341797,92.0999984741211,93.70999908447266,89.857177734375,411600,,,,,,,,
