date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'STLAP.PA')","('high', 'STLAP.PA')","('low', 'STLAP.PA')","('close', 'STLAP.PA')","('adj_close', 'STLAP.PA')","('volume', 'STLAP.PA')","('currency', '')"
2020-01-02,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-03,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-06,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-07,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-08,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-09,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-10,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-13,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-14,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-15,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-16,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-17,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-20,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-21,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-22,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-23,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-24,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-27,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-28,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-29,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-30,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-01-31,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-03,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-04,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-05,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-06,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-07,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-10,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-11,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-12,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-13,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-14,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-17,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-18,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-19,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-20,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-21,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-24,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-25,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-26,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-27,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-02-28,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-03-02,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-03-03,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-03-04,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-03-05,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-03-06,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-03-09,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-03-10,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-03-11,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-03-12,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-03-13,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-03-16,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-03-17,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-03-18,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
2020-03-19,6.536244869232178,6.536244869232178,6.536244869232178,6.536244869232178,3.3067209720611572,0,,,,,,,,
