date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'TJX')","('high', 'TJX')","('low', 'TJX')","('close', 'TJX')","('adj_close', 'TJX')","('volume', 'TJX')","('currency', '')"
2020-01-02,61.33000183105469,61.70000076293945,61.060001373291016,61.70000076293945,57.08140563964844,5190200,,,,,,,,
2020-01-03,61.04999923706055,61.56999969482422,60.77000045776367,61.2400016784668,56.655845642089844,3229200,,,,,,,,
2020-01-06,61.20000076293945,61.63999938964844,60.90999984741211,61.630001068115234,57.01666259765625,5223000,,,,,,,,
2020-01-07,61.22999954223633,61.66999816894531,61.13999938964844,61.59000015258789,56.97964096069336,4586700,,,,,,,,
2020-01-08,61.72999954223633,62.38999938964844,61.72999954223633,61.91999816894531,57.28494644165039,3658100,,,,,,,,
2020-01-09,62.06999969482422,62.84000015258789,62.0099983215332,62.63999938964844,57.9510383605957,5584400,,,,,,,,
2020-01-10,62.65999984741211,63.029998779296875,62.20000076293945,62.34000015258789,57.67349624633789,3853400,,,,,,,,
2020-01-13,62.31999969482422,62.65999984741211,62.029998779296875,62.52000045776367,57.84003448486328,3486500,,,,,,,,
2020-01-14,62.5,62.79999923706055,62.04999923706055,62.720001220703125,58.02506637573242,5316800,,,,,,,,
2020-01-15,62.56999969482422,62.849998474121094,61.709999084472656,61.79999923706055,57.17392349243164,5020500,,,,,,,,
2020-01-16,62.20000076293945,62.83000183105469,62.150001525878906,62.810001373291016,58.10831832885742,4114600,,,,,,,,
2020-01-17,62.81999969482422,62.97999954223633,62.470001220703125,62.68000030517578,57.98805236816406,5382300,,,,,,,,
2020-01-21,62.439998626708984,62.7599983215332,62.09000015258789,62.29999923706055,57.63649368286133,5090600,,,,,,,,
2020-01-22,62.779998779296875,63.0099983215332,62.41999816894531,62.43000030517578,57.756771087646484,2943100,,,,,,,,
2020-01-23,62.34000015258789,62.529998779296875,61.93000030517578,62.45000076293945,57.775272369384766,3529600,,,,,,,,
2020-01-24,62.45000076293945,62.5,60.9900016784668,61.189998626708984,56.609596252441406,3909500,,,,,,,,
2020-01-27,60.2599983215332,61.220001220703125,60.16999816894531,60.93000030517578,56.369056701660156,3795700,,,,,,,,
2020-01-28,60.91999816894531,61.63999938964844,60.779998779296875,61.29999923706055,56.71135330200195,3928500,,,,,,,,
2020-01-29,61.689998626708984,61.779998779296875,61.08000183105469,61.09000015258789,56.5170783996582,3449200,,,,,,,,
2020-01-30,60.68000030517578,61.0099983215332,60.0,60.5,55.97124099731445,5375600,,,,,,,,
2020-01-31,60.380001068115234,60.459999084472656,58.84000015258789,59.040000915527344,54.62053680419922,6151900,,,,,,,,
2020-02-03,59.619998931884766,60.77000045776367,59.459999084472656,60.2400016784668,55.73069763183594,6333100,,,,,,,,
2020-02-04,61.20000076293945,61.869998931884766,61.08000183105469,61.279998779296875,56.6928596496582,4266700,,,,,,,,
2020-02-05,62.0,62.45000076293945,61.86000061035156,62.220001220703125,57.56248474121094,4353200,,,,,,,,
2020-02-06,62.470001220703125,62.5,61.810001373291016,61.81999969482422,57.19242477416992,4588900,,,,,,,,
2020-02-07,61.599998474121094,61.849998474121094,61.13999938964844,61.380001068115234,56.78537368774414,3727200,,,,,,,,
2020-02-10,61.45000076293945,61.869998931884766,61.189998626708984,61.650001525878906,57.035160064697266,3449700,,,,,,,,
2020-02-11,62.2599983215332,62.560001373291016,61.84000015258789,62.459999084472656,57.784523010253906,4490100,,,,,,,,
2020-02-12,62.790000915527344,63.369998931884766,62.38999938964844,63.290000915527344,58.76880645751953,4304700,,,,,,,,
2020-02-13,63.04999923706055,63.5099983215332,62.79999923706055,63.36000061035156,58.83379364013672,5195300,,,,,,,,
2020-02-14,63.630001068115234,63.88999938964844,63.150001525878906,63.380001068115234,58.85236740112305,5472300,,,,,,,,
2020-02-18,63.36000061035156,63.86000061035156,63.04999923706055,63.459999084472656,58.92665100097656,3498200,,,,,,,,
2020-02-19,63.58000183105469,63.91999816894531,63.38999938964844,63.810001373291016,59.25165557861328,3384500,,,,,,,,
2020-02-20,64.0,64.30000305175781,63.15999984741211,63.869998931884766,59.307369232177734,3015200,,,,,,,,
2020-02-21,63.52000045776367,63.91999816894531,63.04999923706055,63.310001373291016,58.78738021850586,4681000,,,,,,,,
2020-02-24,61.68000030517578,62.22999954223633,61.290000915527344,61.75,57.33881378173828,5638500,,,,,,,,
2020-02-25,61.970001220703125,62.119998931884766,59.619998931884766,59.720001220703125,55.453834533691406,8317600,,,,,,,,
2020-02-26,64.12000274658203,64.94999694824219,63.220001220703125,63.9900016784668,59.418800354003906,14677500,,,,,,,,
2020-02-27,61.7599983215332,63.70000076293945,60.060001373291016,60.119998931884766,55.82524871826172,12640100,,,,,,,,
2020-02-28,58.84000015258789,60.720001220703125,58.13999938964844,59.79999923706055,55.528106689453125,12935400,,,,,,,,
2020-03-02,60.220001220703125,62.31999969482422,59.369998931884766,62.189998626708984,57.74737548828125,10155000,,,,,,,,
2020-03-03,62.189998626708984,63.59000015258789,59.790000915527344,60.61000061035156,56.280250549316406,10092900,,,,,,,,
2020-03-04,61.09000015258789,62.439998626708984,60.13999938964844,62.27000045776367,57.82167053222656,6853500,,,,,,,,
2020-03-05,60.5,61.540000915527344,59.189998626708984,59.56999969482422,55.31454849243164,9162300,,,,,,,,
2020-03-06,57.2599983215332,59.2599983215332,57.02000045776367,58.560001373291016,54.376705169677734,10401300,,,,,,,,
2020-03-09,55.34000015258789,57.720001220703125,54.79999923706055,57.20000076293945,53.11384963989258,11188700,,,,,,,,
2020-03-10,58.560001373291016,59.130001068115234,55.68000030517578,57.970001220703125,53.82884216308594,12575500,,,,,,,,
2020-03-11,56.72999954223633,57.349998474121094,55.29999923706055,55.61000061035156,51.63743591308594,12107500,,,,,,,,
2020-03-12,51.95000076293945,52.119998931884766,48.0,49.36000061035156,45.833900451660156,13572800,,,,,,,,
2020-03-13,51.880001068115234,52.130001068115234,47.599998474121094,51.56999969482422,47.886024475097656,11254400,,,,,,,,
2020-03-16,45.91999816894531,45.93000030517578,40.810001373291016,41.04999923706055,38.11753845214844,13684100,,,,,,,,
2020-03-17,41.63999938964844,43.709999084472656,39.0,42.5099983215332,39.47323226928711,18604500,,,,,,,,
2020-03-18,39.27000045776367,41.04999923706055,36.959999084472656,40.849998474121094,37.931827545166016,18300900,,,,,,,,
2020-03-19,40.439998626708984,43.0,34.36000061035156,41.650001525878906,38.67467498779297,22567100,,,,,,,,
2020-03-20,42.72999954223633,42.75,37.0,37.369998931884766,34.70042037963867,13402000,,,,,,,,
2020-03-23,35.900001525878906,37.2400016784668,32.720001220703125,36.7599983215332,34.13400650024414,21303700,,,,,,,,
2020-03-24,39.45000076293945,41.75,38.86000061035156,41.040000915527344,38.10826873779297,14467600,,,,,,,,
2020-03-25,42.40999984741211,47.02000045776367,42.25,44.08000183105469,40.93108367919922,14331800,,,,,,,,
2020-03-26,44.619998931884766,48.7599983215332,44.220001220703125,47.959999084472656,44.53391647338867,17080100,,,,,,,,
2020-03-27,46.15999984741211,48.279998779296875,44.619998931884766,46.79999923706055,43.456787109375,12743200,,,,,,,,
2020-03-30,47.16999816894531,48.18000030517578,45.400001525878906,47.54999923706055,44.15320587158203,12442400,,,,,,,,
2020-03-31,47.29999923706055,48.689998626708984,46.459999084472656,47.810001373291016,44.394630432128906,18375300,,,,,,,,
2020-04-01,44.279998779296875,46.650001525878906,43.93000030517578,44.619998931884766,41.43251037597656,8810000,,,,,,,,
2020-04-02,44.4900016784668,45.540000915527344,41.91999816894531,43.790000915527344,40.66180419921875,9665200,,,,,,,,
2020-04-03,43.25,43.34000015258789,40.720001220703125,40.959999084472656,38.033973693847656,12141200,,,,,,,,
2020-04-06,43.02000045776367,46.849998474121094,42.529998779296875,46.11000061035156,42.81608200073242,12722100,,,,,,,,
2020-04-07,49.650001525878906,50.43000030517578,46.209999084472656,46.68000030517578,43.34536361694336,14116000,,,,,,,,
2020-04-08,47.34000015258789,50.04999923706055,47.040000915527344,49.11000061035156,45.60177230834961,9146300,,,,,,,,
2020-04-09,50.08000183105469,51.2400016784668,48.369998931884766,48.810001373291016,45.323204040527344,11108600,,,,,,,,
2020-04-13,48.61000061035156,48.77000045776367,47.27000045776367,47.849998474121094,44.43177795410156,10381300,,,,,,,,
2020-04-14,48.58000183105469,50.380001068115234,48.43000030517578,50.220001220703125,46.63247299194336,8871200,,,,,,,,
2020-04-15,47.79999923706055,48.959999084472656,47.290000915527344,48.290000915527344,44.84035110473633,10240300,,,,,,,,
2020-04-16,48.2599983215332,48.2599983215332,46.290000915527344,46.45000076293945,43.13178634643555,13209900,,,,,,,,
2020-04-17,47.63999938964844,49.97999954223633,47.599998474121094,49.72999954223633,46.17747497558594,15547100,,,,,,,,
2020-04-20,48.97999954223633,48.9900016784668,47.709999084472656,47.790000915527344,44.376060485839844,8325500,,,,,,,,
2020-04-21,46.15999984741211,46.959999084472656,45.63999938964844,46.04999923706055,42.76036071777344,9508600,,,,,,,,
2020-04-22,46.9900016784668,47.16999816894531,46.02000045776367,46.380001068115234,43.06678771972656,7715700,,,,,,,,
2020-04-23,46.869998931884766,46.970001220703125,45.709999084472656,45.7400016784668,42.47250747680664,8092400,,,,,,,,
2020-04-24,46.18000030517578,46.54999923706055,44.869998931884766,46.04999923706055,42.76036071777344,9493400,,,,,,,,
2020-04-27,46.52000045776367,48.22999954223633,45.959999084472656,47.84000015258789,44.4224853515625,10028200,,,,,,,,
2020-04-28,49.56999969482422,50.810001373291016,48.880001068115234,49.09000015258789,45.58320617675781,14079500,,,,,,,,
2020-04-29,52.2400016784668,52.810001373291016,50.5099983215332,51.540000915527344,47.85817337036133,10941200,,,,,,,,
2020-04-30,50.52000045776367,50.81999969482422,48.869998931884766,49.04999923706055,45.546051025390625,14765400,,,,,,,,
2020-05-01,48.0,48.439998626708984,47.470001220703125,48.25,44.803199768066406,5910300,,,,,,,,
2020-05-04,47.43000030517578,48.220001220703125,46.720001220703125,47.70000076293945,44.29249572753906,10082700,,,,,,,,
2020-05-05,48.27000045776367,48.95000076293945,47.959999084472656,48.16999816894531,44.72891616821289,7951000,,,,,,,,
2020-05-06,48.52000045776367,48.939998626708984,47.47999954223633,47.68000030517578,44.27391815185547,5804100,,,,,,,,
2020-05-07,48.63999938964844,49.459999084472656,48.470001220703125,48.5,45.03533935546875,9375000,,,,,,,,
2020-05-08,49.189998626708984,49.41999816894531,48.25,48.5099983215332,45.04462814331055,5586500,,,,,,,,
2020-05-11,47.86000061035156,48.97999954223633,47.36000061035156,48.349998474121094,44.89605712890625,6726100,,,,,,,,
2020-05-12,48.689998626708984,48.81999969482422,45.91999816894531,45.959999084472656,42.67679214477539,6713700,,,,,,,,
2020-05-13,45.77000045776367,45.970001220703125,43.709999084472656,44.029998779296875,40.88466262817383,14312400,,,,,,,,
2020-05-14,43.33000183105469,44.7599983215332,42.52000045776367,44.7400016784668,41.543949127197266,11424800,,,,,,,,
2020-05-15,43.72999954223633,47.16999816894531,43.529998779296875,47.16999816894531,43.800350189208984,20593600,,,,,,,,
2020-05-18,49.790000915527344,51.06999969482422,49.2599983215332,49.7599983215332,46.20532989501953,13385100,,,,,,,,
2020-05-19,49.880001068115234,51.31999969482422,48.470001220703125,50.2599983215332,46.66961669921875,11220300,,,,,,,,
2020-05-20,50.7400016784668,51.630001068115234,50.400001525878906,50.849998474121094,47.217472076416016,9771600,,,,,,,,
2020-05-21,53.599998474121094,55.290000915527344,52.7400016784668,54.29999923706055,50.4210090637207,23101500,,,,,,,,
2020-05-22,53.84000015258789,54.84000015258789,53.04999923706055,53.40999984741211,49.5945930480957,13446900,,,,,,,,
2020-05-26,55.0,55.68000030517578,54.5099983215332,55.29999923706055,51.349578857421875,12240600,,,,,,,,
2020-05-27,56.33000183105469,56.68000030517578,54.7599983215332,55.290000915527344,51.34028625488281,10793000,,,,,,,,
2020-05-28,55.52000045776367,55.849998474121094,53.93000030517578,54.08000183105469,50.216739654541016,10447400,,,,,,,,
2020-05-29,53.349998474121094,54.099998474121094,52.459999084472656,52.7599983215332,48.991024017333984,13006100,,,,,,,,
2020-06-01,52.9900016784668,53.59000015258789,52.36000061035156,53.33000183105469,49.520294189453125,6906200,,,,,,,,
2020-06-02,53.70000076293945,54.40999984741211,53.099998474121094,54.34000015258789,50.45815658569336,9785500,,,,,,,,
2020-06-03,54.65999984741211,55.81999969482422,54.5,55.2400016784668,51.29386901855469,7033800,,,,,,,,
2020-06-04,54.43000030517578,55.869998931884766,54.43000030517578,54.83000183105469,50.91315841674805,14901700,,,,,,,,
