date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'LFUS')","('high', 'LFUS')","('low', 'LFUS')","('close', 'LFUS')","('adj_close', 'LFUS')","('volume', 'LFUS')","('currency', '')"
2020-03-30,124.79000091552734,133.66000366210938,121.26000213623047,132.47000122070312,125.15180206298828,141800,,,,,,,,
2020-03-31,131.58999633789062,134.8699951171875,130.63999938964844,133.4199981689453,126.04932403564453,156800,,,,,,,,
2020-04-01,126.44999694824219,128.63999938964844,119.79000091552734,121.38999938964844,114.68392181396484,152800,,,,,,,,
2020-04-02,120.19999694824219,130.1699981689453,120.19999694824219,129.33999633789062,122.19470977783203,123200,,,,,,,,
2020-04-03,129.19000244140625,131.6999969482422,125.75,129.39999389648438,122.25142669677734,101600,,,,,,,,
2020-04-06,134.85000610351562,136.2899932861328,129.9600067138672,135.25999450683594,127.78763580322266,172400,,,,,,,,
2020-04-07,138.7100067138672,142.0500030517578,134.82000732421875,135.1300048828125,127.66484832763672,114700,,,,,,,,
2020-04-08,137.5,138.72999572753906,136.1300048828125,138.0,130.37631225585938,120500,,,,,,,,
2020-04-09,141.02999877929688,145.05999755859375,137.0,138.0500030517578,130.42356872558594,157400,,,,,,,,
2020-04-13,136.97999572753906,138.1699981689453,131.97999572753906,134.19000244140625,126.77678680419922,99300,,,,,,,,
2020-04-14,137.63999938964844,140.75,136.05999755859375,136.72000122070312,129.16700744628906,109500,,,,,,,,
2020-04-15,131.36000061035156,132.50999450683594,130.3699951171875,130.55999755859375,123.34730529785156,160900,,,,,,,,
2020-04-16,133.0,133.11000061035156,127.01000213623047,129.97999572753906,122.79934692382812,156400,,,,,,,,
2020-04-17,133.75,138.0399932861328,133.75,135.08999633789062,127.6270751953125,128300,,,,,,,,
2020-04-20,130.77000427246094,134.74000549316406,125.5199966430664,131.08999633789062,123.84805297851562,288600,,,,,,,,
2020-04-21,127.0199966430664,131.50999450683594,125.02999877929688,128.8800048828125,121.76014709472656,113600,,,,,,,,
2020-04-22,131.25999450683594,133.74000549316406,130.6999969482422,131.57000732421875,124.30154418945312,228700,,,,,,,,
2020-04-23,131.0,135.10000610351562,128.67999267578125,132.0800018310547,124.78336334228516,129600,,,,,,,,
2020-04-24,133.13999938964844,137.17999267578125,132.0,135.49000549316406,128.00497436523438,88300,,,,,,,,
2020-04-27,135.1699981689453,143.35000610351562,133.9499969482422,141.82000732421875,133.9852752685547,163800,,,,,,,,
2020-04-28,143.88999938964844,146.47999572753906,142.61000061035156,142.91000366210938,135.0150604248047,114600,,,,,,,,
2020-04-29,149.6699981689453,160.38999938964844,149.6199951171875,156.3300018310547,147.69371032714844,296900,,,,,,,,
2020-04-30,151.49000549316406,154.77999877929688,145.16000366210938,145.24000549316406,137.21630859375,149600,,,,,,,,
2020-05-01,142.72000122070312,146.58999633789062,139.25999450683594,145.69000244140625,137.6414794921875,212600,,,,,,,,
2020-05-04,143.50999450683594,145.1199951171875,139.5500030517578,140.27999877929688,132.5303497314453,136500,,,,,,,,
2020-05-05,143.9199981689453,146.50999450683594,139.3699951171875,140.13999938964844,132.3981170654297,140000,,,,,,,,
2020-05-06,140.08999633789062,142.99000549316406,138.66000366210938,139.60000610351562,131.88792419433594,83900,,,,,,,,
2020-05-07,141.27999877929688,142.80999755859375,140.27000427246094,141.05999755859375,133.26722717285156,90300,,,,,,,,
2020-05-08,143.0800018310547,146.72000122070312,143.0800018310547,146.63999938964844,138.53900146484375,157700,,,,,,,,
2020-05-11,144.58999633789062,150.75,143.25999450683594,150.33999633789062,142.03456115722656,235600,,,,,,,,
2020-05-12,150.5500030517578,150.5500030517578,140.9600067138672,141.14999389648438,133.3522491455078,124100,,,,,,,,
2020-05-13,140.55999755859375,140.99000549316406,134.49000549316406,136.16000366210938,128.63796997070312,92100,,,,,,,,
2020-05-14,135.16000366210938,138.99000549316406,131.80999755859375,138.88999938964844,131.2171630859375,137300,,,,,,,,
2020-05-15,138.5500030517578,140.24000549316406,135.8300018310547,139.57000732421875,131.8595733642578,138500,,,,,,,,
2020-05-18,151.32000732421875,156.6300048828125,148.0,155.3000030517578,146.7205810546875,164900,,,,,,,,
2020-05-19,155.22999572753906,157.52000427246094,153.8300018310547,154.3800048828125,145.85145568847656,95300,,,,,,,,
2020-05-20,157.07000732421875,160.42999267578125,155.0800018310547,156.50999450683594,148.32492065429688,127300,,,,,,,,
2020-05-21,156.3000030517578,157.8800048828125,153.69000244140625,154.47999572753906,146.40106201171875,121900,,,,,,,,
2020-05-22,155.22999572753906,156.67999267578125,152.47999572753906,155.99000549316406,147.83209228515625,107400,,,,,,,,
2020-05-26,161.32000732421875,165.88999938964844,161.32000732421875,164.35000610351562,155.75491333007812,118800,,,,,,,,
2020-05-27,167.6999969482422,170.60000610351562,165.8800048828125,165.97000122070312,157.2901611328125,141000,,,,,,,,
2020-05-28,167.00999450683594,167.00999450683594,161.27999877929688,162.44000244140625,153.94479370117188,112700,,,,,,,,
2020-05-29,161.41000366210938,163.4499969482422,157.9499969482422,162.49000549316406,153.99220275878906,108400,,,,,,,,
2020-06-01,162.82000732421875,166.8699951171875,161.6999969482422,166.4600067138672,157.7545623779297,94300,,,,,,,,
2020-06-02,166.5,168.6999969482422,165.30999755859375,166.97999572753906,158.2473907470703,166300,,,,,,,,
2020-06-03,169.25,177.6199951171875,169.25,176.75999450683594,167.51588439941406,140200,,,,,,,,
2020-06-04,175.55999755859375,180.0,174.02999877929688,176.47000122070312,167.2410888671875,161400,,,,,,,,
2020-06-05,181.6199951171875,184.97999572753906,179.27000427246094,181.9199981689453,172.40602111816406,205400,,,,,,,,
2020-06-08,183.1999969482422,184.97999572753906,178.6999969482422,179.89999389648438,170.49166870117188,124600,,,,,,,,
2020-06-09,179.2899932861328,185.5800018310547,177.6300048828125,182.35000610351562,172.81353759765625,181600,,,,,,,,
2020-06-10,183.07000732421875,183.27000427246094,174.85000610351562,175.13999938964844,165.98062133789062,111600,,,,,,,,
2020-06-11,168.50999450683594,169.74000549316406,162.0,162.47000122070312,153.97325134277344,104000,,,,,,,,
2020-06-12,166.0399932861328,168.0800018310547,160.1199951171875,164.6199951171875,156.01077270507812,86900,,,,,,,,
2020-06-15,159.5,166.92999267578125,159.11000061035156,165.72000122070312,157.05325317382812,63800,,,,,,,,
2020-06-16,172.39999389648438,175.5399932861328,165.49000549316406,166.92999267578125,158.19993591308594,147700,,,,,,,,
2020-06-17,167.02000427246094,168.50999450683594,165.55999755859375,166.02000427246094,157.3376007080078,80600,,,,,,,,
2020-06-18,164.49000549316406,165.4600067138672,162.82000732421875,163.7100067138672,155.14837646484375,74600,,,,,,,,
2020-06-19,165.72999572753906,167.89999389648438,162.02999877929688,165.33999633789062,156.693115234375,144400,,,,,,,,
2020-06-22,164.7100067138672,167.75999450683594,161.9600067138672,167.22000122070312,158.4748077392578,106200,,,,,,,,
2020-06-23,169.5800018310547,169.5800018310547,165.50999450683594,167.60000610351562,158.83493041992188,94800,,,,,,,,
2020-06-24,166.0800018310547,169.13999938964844,161.94000244140625,164.33999633789062,155.74542236328125,99500,,,,,,,,
2020-06-25,163.8000030517578,167.52000427246094,161.61000061035156,167.49000549316406,158.730712890625,102300,,,,,,,,
2020-06-26,167.17999267578125,170.05999755859375,164.82000732421875,166.25999450683594,157.56503295898438,210400,,,,,,,,
2020-06-29,166.67999267578125,169.6999969482422,164.92999267578125,167.72000122070312,158.9486846923828,97700,,,,,,,,
2020-06-30,167.47000122070312,171.67999267578125,167.47000122070312,170.6300048828125,161.70643615722656,191200,,,,,,,,
2020-07-01,170.27000427246094,170.27000427246094,162.0800018310547,162.8800048828125,154.3617706298828,172200,,,,,,,,
2020-07-02,165.60000610351562,167.9499969482422,163.38999938964844,164.6999969482422,156.08657836914062,64800,,,,,,,,
2020-07-06,168.6699981689453,169.10000610351562,164.7100067138672,168.4600067138672,159.6499481201172,72700,,,,,,,,
2020-07-07,167.0500030517578,170.47000122070312,165.91000366210938,167.2899932861328,158.54115295410156,109900,,,,,,,,
2020-07-08,166.92999267578125,169.49000549316406,166.88999938964844,168.63999938964844,159.820556640625,115400,,,,,,,,
2020-07-09,168.36000061035156,170.8300018310547,164.33999633789062,166.10000610351562,157.4133758544922,99000,,,,,,,,
2020-07-10,165.1699981689453,168.22000122070312,164.10000610351562,166.6300048828125,157.91566467285156,65100,,,,,,,,
2020-07-13,168.50999450683594,170.86000061035156,165.1300048828125,166.4499969482422,157.74510192871094,67700,,,,,,,,
2020-07-14,166.0399932861328,168.77999877929688,162.00999450683594,168.38999938964844,159.58358764648438,125300,,,,,,,,
2020-07-15,171.99000549316406,174.25,168.5399932861328,173.52999877929688,164.4547576904297,96700,,,,,,,,
2020-07-16,173.52999877929688,174.6699981689453,168.72000122070312,171.30999755859375,162.35092163085938,72600,,,,,,,,
2020-07-17,171.94000244140625,173.97000122070312,170.8699951171875,173.25,164.18943786621094,55700,,,,,,,,
2020-07-20,173.0500030517578,173.41000366210938,171.3699951171875,172.72999572753906,163.6966552734375,50600,,,,,,,,
2020-07-21,175.13999938964844,176.25999450683594,172.39999389648438,172.77999877929688,163.7439727783203,51100,,,,,,,,
2020-07-22,172.5,176.85000610351562,172.5,174.0800018310547,164.97601318359375,123700,,,,,,,,
2020-07-23,173.27000427246094,175.7899932861328,172.89999389648438,174.94000244140625,165.7910614013672,91100,,,,,,,,
2020-07-24,173.85000610351562,175.42999267578125,172.4600067138672,172.6199951171875,163.59237670898438,59400,,,,,,,,
2020-07-27,172.2899932861328,178.6300048828125,172.2899932861328,177.1999969482422,167.93289184570312,87600,,,,,,,,
2020-07-28,176.2100067138672,177.57000732421875,170.99000549316406,172.11000061035156,163.10906982421875,72100,,,,,,,,
2020-07-29,181.89999389648438,192.5,181.50999450683594,182.4499969482422,172.90829467773438,183800,,,,,,,,
2020-07-30,178.77999877929688,181.94000244140625,174.44000244140625,177.72000122070312,168.4257049560547,120000,,,,,,,,
2020-07-31,177.69000244140625,178.35000610351562,170.02000427246094,177.64999389648438,168.35935974121094,101300,,,,,,,,
2020-08-03,177.64999389648438,181.9600067138672,177.2100067138672,181.49000549316406,171.99850463867188,97800,,,,,,,,
2020-08-04,181.61000061035156,186.10000610351562,180.99000549316406,184.6300048828125,174.97430419921875,80300,,,,,,,,
2020-08-05,185.0,187.36000061035156,183.35000610351562,185.89999389648438,176.17787170410156,81400,,,,,,,,
2020-08-06,185.7899932861328,186.0800018310547,178.9600067138672,185.5500030517578,175.84619140625,66900,,,,,,,,
2020-08-07,185.5500030517578,186.97999572753906,181.75999450683594,185.16000366210938,175.47659301757812,68400,,,,,,,,
2020-08-10,185.1199951171875,190.9499969482422,185.00999450683594,189.0,179.1157684326172,140000,,,,,,,,
2020-08-11,189.60000610351562,193.52999877929688,185.74000549316406,191.3300018310547,181.32391357421875,137300,,,,,,,,
2020-08-12,192.72999572753906,193.0,188.67999267578125,191.13999938964844,181.1438751220703,80300,,,,,,,,
2020-08-13,190.8800048828125,191.9499969482422,189.24000549316406,189.94000244140625,180.00660705566406,50700,,,,,,,,
2020-08-14,188.97000122070312,191.1300048828125,187.1999969482422,187.88999938964844,178.06381225585938,57700,,,,,,,,
2020-08-17,188.3300018310547,190.5500030517578,187.72999572753906,188.6999969482422,178.8314971923828,67300,,,,,,,,
2020-08-18,187.9199981689453,188.36000061035156,185.33999633789062,185.74000549316406,176.0262908935547,46400,,,,,,,,
2020-08-19,186.13999938964844,187.36000061035156,183.35000610351562,183.77999877929688,174.62002563476562,59100,,,,,,,,
2020-08-20,182.3000030517578,182.3000030517578,180.5800018310547,180.86000061035156,171.8455810546875,50500,,,,,,,,
2020-08-21,179.74000549316406,181.22000122070312,178.49000549316406,181.14999389648438,172.12107849121094,44700,,,,,,,,
2020-08-24,182.92999267578125,186.49000549316406,182.92999267578125,186.00999450683594,176.73892211914062,58100,,,,,,,,
2020-08-25,187.24000549316406,187.49000549316406,184.00999450683594,186.33999633789062,177.05242919921875,50800,,,,,,,,
2020-08-26,186.19000244140625,187.05999755859375,182.5800018310547,184.30999755859375,175.1236114501953,57800,,,,,,,,
2020-08-27,185.58999633789062,185.58999633789062,180.89999389648438,181.75,172.69125366210938,58100,,,,,,,,
2020-08-28,182.75,184.5399932861328,181.85000610351562,183.74000549316406,174.58201599121094,118100,,,,,,,,
2020-08-31,184.41000366210938,184.41000366210938,180.83999633789062,180.83999633789062,171.82652282714844,64700,,,,,,,,
2020-09-01,180.8800048828125,183.5,179.1999969482422,183.5,174.35398864746094,56000,,,,,,,,
2020-09-02,185.0,186.2899932861328,182.30999755859375,185.8800048828125,176.61537170410156,43100,,,,,,,,
2020-09-03,184.77000427246094,185.44000244140625,177.66000366210938,178.35000610351562,169.46067810058594,110900,,,,,,,,
2020-09-04,179.02000427246094,181.6999969482422,175.17999267578125,180.05999755859375,171.08546447753906,59400,,,,,,,,
2020-09-08,177.52000427246094,178.77999877929688,173.77999877929688,173.77999877929688,165.11843872070312,60400,,,,,,,,
2020-09-09,174.9499969482422,178.8800048828125,174.9499969482422,177.25,168.41551208496094,84100,,,,,,,,
2020-09-10,178.1699981689453,178.58999633789062,173.67999267578125,173.67999267578125,165.0234832763672,48300,,,,,,,,
2020-09-11,175.8000030517578,178.25,173.67999267578125,175.3300018310547,166.59120178222656,61400,,,,,,,,
2020-09-14,176.77999877929688,179.05999755859375,176.50999450683594,177.9499969482422,169.08062744140625,45600,,,,,,,,
2020-09-15,179.8699951171875,180.14999389648438,178.02000427246094,178.55999755859375,169.6602325439453,37400,,,,,,,,
2020-09-16,180.1699981689453,182.25,178.27999877929688,178.72000122070312,169.81224060058594,72900,,,,,,,,
2020-09-17,176.1699981689453,182.3699951171875,175.55999755859375,179.75,170.79087829589844,77800,,,,,,,,
2020-09-18,180.0500030517578,180.82000732421875,175.4600067138672,176.69000244140625,167.8834228515625,197300,,,,,,,,
2020-09-21,173.41000366210938,173.41000366210938,165.9600067138672,167.74000549316406,159.3794708251953,77300,,,,,,,,
2020-09-22,168.52999877929688,173.0500030517578,166.22000122070312,170.08999633789062,161.61236572265625,71300,,,,,,,,
2020-09-23,168.85000610351562,171.5500030517578,166.61000061035156,166.8699951171875,158.55287170410156,59100,,,,,,,,
2020-09-24,165.4499969482422,170.24000549316406,165.4499969482422,168.83999633789062,160.4246368408203,59400,,,,,,,,
2020-09-25,168.07000732421875,171.0,167.42999267578125,169.5500030517578,161.0992889404297,54300,,,,,,,,
2020-09-28,172.0800018310547,177.10000610351562,171.24000549316406,176.80999755859375,167.99742126464844,59900,,,,,,,,
2020-09-29,176.0500030517578,179.4499969482422,176.0399932861328,177.72999572753906,168.87156677246094,74600,,,,,,,,
2020-09-30,178.2899932861328,180.1999969482422,176.11000061035156,177.33999633789062,168.50099182128906,93700,,,,,,,,
2020-10-01,178.22999572753906,185.24000549316406,177.36000061035156,183.8300018310547,174.66754150390625,151600,,,,,,,,
2020-10-02,180.05999755859375,182.5399932861328,179.02999877929688,181.13999938964844,172.1116180419922,46500,,,,,,,,
2020-10-05,183.9199981689453,186.8800048828125,183.9199981689453,186.63999938964844,177.33749389648438,42800,,,,,,,,
2020-10-06,188.38999938964844,188.38999938964844,183.50999450683594,185.36000061035156,176.1212615966797,107800,,,,,,,,
2020-10-07,188.22999572753906,190.0,186.0399932861328,189.3800048828125,179.94090270996094,86600,,,,,,,,
2020-10-08,190.0,190.0,187.60000610351562,188.0500030517578,178.67723083496094,57600,,,,,,,,
2020-10-09,189.97000122070312,189.97000122070312,186.5500030517578,187.5,178.15460205078125,95500,,,,,,,,
2020-10-12,188.8000030517578,189.3000030517578,187.38999938964844,188.9499969482422,179.5323486328125,68600,,,,,,,,
2020-10-13,188.66000366210938,189.86000061035156,187.05999755859375,189.13999938964844,179.71287536621094,91300,,,,,,,,
2020-10-14,189.61000061035156,191.49000549316406,188.49000549316406,188.9499969482422,179.5323486328125,45400,,,,,,,,
2020-10-15,186.83999633789062,192.60000610351562,186.32000732421875,192.1300048828125,182.55384826660156,84700,,,,,,,,
2020-10-16,193.0500030517578,193.8699951171875,190.39999389648438,192.77999877929688,183.17147827148438,24500,,,,,,,,
2020-10-19,192.77999877929688,194.82000732421875,190.63999938964844,191.14999389648438,181.6226806640625,69500,,,,,,,,
2020-10-20,193.36000061035156,196.16000366210938,192.74000549316406,192.8800048828125,183.26644897460938,51800,,,,,,,,
2020-10-21,194.25,198.42999267578125,194.25,196.44000244140625,186.64901733398438,120800,,,,,,,,
2020-10-22,197.17999267578125,200.75999450683594,196.74000549316406,200.16000366210938,190.1836395263672,104900,,,,,,,,
2020-10-23,202.30999755859375,204.14999389648438,199.63999938964844,202.57000732421875,192.47349548339844,132000,,,,,,,,
2020-10-26,200.17999267578125,200.17999267578125,193.13999938964844,195.97999572753906,186.21192932128906,113900,,,,,,,,
2020-10-27,194.97000122070312,196.5800018310547,192.52999877929688,196.5,186.7060546875,108000,,,,,,,,
2020-10-28,196.8300018310547,197.80999755859375,190.8800048828125,192.42999267578125,182.83889770507812,137800,,,,,,,,
2020-10-29,191.1999969482422,201.92999267578125,191.1999969482422,200.00999450683594,190.0410919189453,118700,,,,,,,,
2020-10-30,199.1699981689453,200.60000610351562,194.72000122070312,197.94000244140625,188.07427978515625,84700,,,,,,,,
2020-11-02,199.57000732421875,202.27999877929688,198.30999755859375,202.16000366210938,192.08395385742188,96300,,,,,,,,
2020-11-03,204.8000030517578,208.6999969482422,204.8000030517578,206.58999633789062,196.2931365966797,96700,,,,,,,,
2020-11-04,206.36000061035156,207.39999389648438,202.36000061035156,203.75999450683594,193.6042022705078,120800,,,,,,,,
2020-11-05,207.72000122070312,214.0399932861328,207.72000122070312,211.27999877929688,200.74932861328125,143600,,,,,,,,
2020-11-06,211.22000122070312,214.47999572753906,206.05999755859375,213.2899932861328,202.6591796875,56100,,,,,,,,
2020-11-09,220.0,226.74000549316406,213.9499969482422,214.6699981689453,203.9704132080078,123700,,,,,,,,
2020-11-10,213.77000427246094,223.25,213.0,221.30999755859375,210.2794189453125,245100,,,,,,,,
2020-11-11,220.77999877929688,222.13999938964844,219.50999450683594,221.0399932861328,210.02291870117188,76800,,,,,,,,
2020-11-12,220.0,222.13999938964844,217.05999755859375,219.35000610351562,208.4171142578125,119800,,,,,,,,
2020-11-13,220.0,226.47999572753906,219.5800018310547,224.92999267578125,213.718994140625,140900,,,,,,,,
2020-11-16,228.60000610351562,235.27999877929688,227.1199951171875,231.4199981689453,219.88555908203125,130900,,,,,,,,
2020-11-17,228.0,230.10000610351562,225.0399932861328,229.80999755859375,218.3557891845703,138900,,,,,,,,
2020-11-18,230.2899932861328,233.3300018310547,228.11000061035156,230.99000549316406,219.93638610839844,126900,,,,,,,,
2020-11-19,229.75,233.0399932861328,228.02000427246094,231.9499969482422,220.85040283203125,128500,,,,,,,,
2020-11-20,231.64999389648438,233.33999633789062,229.88999938964844,232.47000122070312,221.34555053710938,120000,,,,,,,,
2020-11-23,233.3300018310547,236.39999389648438,231.6300048828125,235.52000427246094,224.2495880126953,103900,,,,,,,,
2020-11-24,236.33999633789062,244.27000427246094,236.33999633789062,241.69000244140625,230.12432861328125,145600,,,,,,,,
2020-11-25,240.80999755859375,241.5500030517578,237.0500030517578,239.7100067138672,228.23910522460938,49500,,,,,,,,
2020-11-27,238.8300018310547,243.27999877929688,238.72999572753906,242.38999938964844,230.79087829589844,25500,,,,,,,,
2020-11-30,241.75,242.38999938964844,237.6300048828125,240.52999877929688,229.01983642578125,104500,,,,,,,,
2020-12-01,244.52000427246094,245.0399932861328,240.07000732421875,241.55999755859375,230.00054931640625,94600,,,,,,,,
2020-12-02,239.75,244.5800018310547,236.2899932861328,239.9600067138672,228.47711181640625,123700,,,,,,,,
2020-12-03,240.89999389648438,244.3800048828125,238.75999450683594,242.44000244140625,230.83843994140625,67900,,,,,,,,
2020-12-04,244.3699951171875,249.47000122070312,232.14999389648438,247.02000427246094,235.19927978515625,80400,,,,,,,,
2020-12-07,247.02000427246094,249.24000549316406,244.3000030517578,247.5500030517578,235.70391845703125,102200,,,,,,,,
2020-12-08,246.0,250.64999389648438,246.0,250.14999389648438,238.17947387695312,89800,,,,,,,,
2020-12-09,251.19000244140625,252.94000244140625,246.72999572753906,249.41000366210938,237.47491455078125,95600,,,,,,,,
2020-12-10,246.8000030517578,247.94000244140625,243.52000427246094,244.77000427246094,233.0569305419922,145400,,,,,,,,
2020-12-11,242.75999450683594,248.86000061035156,242.75999450683594,246.72999572753906,234.92312622070312,100000,,,,,,,,
2020-12-14,248.82000732421875,250.89999389648438,242.83999633789062,243.1300048828125,231.4954071044922,96100,,,,,,,,
2020-12-15,246.35000610351562,249.64999389648438,244.6199951171875,249.02999877929688,237.1130828857422,75000,,,,,,,,
