date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'INTU')","('high', 'INTU')","('low', 'INTU')","('close', 'INTU')","('adj_close', 'INTU')","('volume', 'INTU')","('currency', '')"
2020-03-19,224.36000061035156,224.99000549316406,210.52000427246094,215.88999938964844,208.04824829101562,2340900,,,,,,,,
2020-03-20,217.72999572753906,219.22999572753906,199.38999938964844,201.83999633789062,194.5085906982422,3858400,,,,,,,,
2020-03-23,202.33999633789062,202.33999633789062,187.67999267578125,194.72000122070312,187.64720153808594,3415600,,,,,,,,
2020-03-24,206.16000366210938,235.55999755859375,204.33999633789062,233.82000732421875,225.32701110839844,3329600,,,,,,,,
2020-03-25,229.77999877929688,240.74000549316406,223.5399932861328,232.5800018310547,224.1320343017578,2505000,,,,,,,,
2020-03-26,234.5500030517578,249.6699981689453,228.50999450683594,248.38999938964844,239.36776733398438,2245400,,,,,,,,
2020-03-27,240.0,247.5399932861328,226.67999267578125,229.69000244140625,221.34698486328125,2143700,,,,,,,,
2020-03-30,236.99000549316406,240.44000244140625,233.22999572753906,238.0500030517578,229.4033660888672,1321100,,,,,,,,
2020-03-31,236.2899932861328,238.4199981689453,229.6199951171875,230.0,221.64573669433594,1698100,,,,,,,,
2020-04-01,224.0500030517578,228.85000610351562,216.07000732421875,218.1199951171875,210.19723510742188,1646700,,,,,,,,
2020-04-02,216.10000610351562,228.33999633789062,215.5500030517578,225.22000122070312,217.0393829345703,1584400,,,,,,,,
2020-04-03,223.85000610351562,225.22000122070312,216.8000030517578,218.38999938964844,210.45745849609375,1553400,,,,,,,,
2020-04-06,231.72999572753906,241.69000244140625,227.1699981689453,240.1199951171875,231.39817810058594,2535600,,,,,,,,
2020-04-07,247.6199951171875,248.97999572753906,239.02000427246094,239.75999450683594,231.05120849609375,1466200,,,,,,,,
2020-04-08,241.4600067138672,247.86000061035156,240.3800048828125,245.92999267578125,236.99708557128906,1223200,,,,,,,,
2020-04-09,246.80999755859375,254.94000244140625,245.8699951171875,252.10000610351562,243.46766662597656,1646900,,,,,,,,
2020-04-13,250.7100067138672,252.77000427246094,244.55999755859375,250.08999633789062,241.52651977539062,1298900,,,,,,,,
2020-04-14,257.17999267578125,262.3500061035156,252.66000366210938,261.32000732421875,252.3719940185547,1817900,,,,,,,,
2020-04-15,256.95001220703125,257.4700012207031,250.72999572753906,251.9600067138672,243.33248901367188,1198400,,,,,,,,
2020-04-16,256.1499938964844,259.4700012207031,251.83999633789062,257.44000244140625,248.62484741210938,1087700,,,,,,,,
2020-04-17,264.7300109863281,267.3299865722656,259.010009765625,265.3599853515625,256.27362060546875,1423600,,,,,,,,
2020-04-20,260.489990234375,267.9200134277344,260.3299865722656,264.0,254.96023559570312,1297300,,,,,,,,
2020-04-21,259.4800109863281,260.8800048828125,246.4199981689453,249.14999389648438,240.61871337890625,1525800,,,,,,,,
2020-04-22,254.91000366210938,265.9100036621094,252.00999450683594,263.8500061035156,254.81544494628906,1258600,,,,,,,,
2020-04-23,263.0299987792969,267.79998779296875,256.9800109863281,258.05999755859375,249.22360229492188,1309200,,,,,,,,
2020-04-24,260.17999267578125,264.8399963378906,256.5799865722656,263.6600036621094,254.6318817138672,1069900,,,,,,,,
2020-04-27,267.42999267578125,273.0799865722656,265.2200012207031,271.8299865722656,262.5220642089844,941200,,,,,,,,
2020-04-28,273.3399963378906,276.9800109863281,265.7799987792969,266.30999755859375,257.19110107421875,1000000,,,,,,,,
2020-04-29,269.9100036621094,274.94000244140625,267.69000244140625,273.42999267578125,264.0673828125,1132400,,,,,,,,
2020-04-30,272.760009765625,275.1000061035156,268.2200012207031,269.80999755859375,260.5712585449219,1410900,,,,,,,,
2020-05-01,265.3299865722656,267.5299987792969,259.75,261.1300048828125,252.1884765625,1193600,,,,,,,,
2020-05-04,259.0,268.010009765625,258.29998779296875,267.7799987792969,258.61077880859375,1366500,,,,,,,,
2020-05-05,270.0799865722656,277.8399963378906,269.5400085449219,274.4800109863281,265.0814208984375,1052700,,,,,,,,
2020-05-06,276.010009765625,278.239990234375,273.8900146484375,275.8699951171875,266.4237365722656,754500,,,,,,,,
2020-05-07,278.989990234375,284.0400085449219,278.25,280.79998779296875,271.1849365234375,954200,,,,,,,,
2020-05-08,282.0,282.9599914550781,277.1600036621094,280.3599853515625,270.7600402832031,1209500,,,,,,,,
2020-05-11,280.4700012207031,289.2799987792969,279.6400146484375,287.8399963378906,277.9839172363281,882200,,,,,,,,
2020-05-12,288.989990234375,289.7699890136719,280.7300109863281,281.67999267578125,272.0347595214844,933500,,,,,,,,
2020-05-13,281.5799865722656,286.1700134277344,273.54998779296875,277.1600036621094,267.66961669921875,957100,,,,,,,,
2020-05-14,274.94000244140625,280.55999755859375,270.9100036621094,280.2699890136719,270.6730651855469,912900,,,,,,,,
2020-05-15,277.239990234375,285.0799865722656,276.5899963378906,284.3900146484375,274.652099609375,850000,,,,,,,,
2020-05-18,290.8699951171875,295.3699951171875,286.4100036621094,290.3699951171875,280.42724609375,1187500,,,,,,,,
2020-05-19,290.8900146484375,292.9800109863281,286.5400085449219,286.75,276.9312438964844,1318200,,,,,,,,
2020-05-20,288.6300048828125,293.6300048828125,288.6300048828125,290.489990234375,280.5430603027344,1418100,,,,,,,,
2020-05-21,291.1499938964844,293.4700012207031,286.3999938964844,290.0,280.06988525390625,1358300,,,,,,,,
2020-05-22,286.17999267578125,289.6400146484375,280.5899963378906,287.6099853515625,277.76177978515625,1770100,,,,,,,,
2020-05-26,291.4599914550781,291.94000244140625,280.9700012207031,282.20001220703125,272.5369873046875,1775700,,,,,,,,
2020-05-27,283.1400146484375,283.1400146484375,271.5400085449219,281.2099914550781,271.5809631347656,1479400,,,,,,,,
2020-05-28,282.0,290.239990234375,281.3800048828125,283.8699951171875,274.1498718261719,1717800,,,,,,,,
2020-05-29,285.8599853515625,290.8699951171875,281.95001220703125,290.32000732421875,280.3790588378906,1689000,,,,,,,,
2020-06-01,289.1099853515625,291.7200012207031,288.0799865722656,289.95001220703125,280.02166748046875,1283800,,,,,,,,
2020-06-02,289.95001220703125,290.0,283.7099914550781,287.17999267578125,277.34649658203125,1132900,,,,,,,,
2020-06-03,288.55999755859375,290.7200012207031,285.6499938964844,290.1000061035156,280.16650390625,1309700,,,,,,,,
2020-06-04,286.92999267578125,288.4599914550781,280.9599914550781,282.9200134277344,273.2323913574219,1316500,,,,,,,,
2020-06-05,280.7699890136719,289.0,275.6300048828125,288.1099853515625,278.24462890625,1874000,,,,,,,,
2020-06-08,285.3599853515625,293.2900085449219,284.1099853515625,293.04998779296875,283.0155029296875,1067200,,,,,,,,
2020-06-09,292.6300048828125,295.25,290.6000061035156,291.25,281.2771301269531,1283000,,,,,,,,
2020-06-10,293.95001220703125,298.0,291.1000061035156,295.8699951171875,285.7388916015625,1072000,,,,,,,,
2020-06-11,293.8999938964844,294.9800109863281,277.7200012207031,277.8699951171875,268.35528564453125,1392600,,,,,,,,
2020-06-12,283.9100036621094,287.0400085449219,275.95001220703125,280.67999267578125,271.0691223144531,1173500,,,,,,,,
2020-06-15,275.0,285.1400146484375,274.19000244140625,283.1400146484375,273.44482421875,943100,,,,,,,,
2020-06-16,289.9800109863281,293.3999938964844,285.4200134277344,288.5799865722656,278.6985168457031,1225500,,,,,,,,
2020-06-17,291.30999755859375,291.95001220703125,285.9700012207031,286.489990234375,276.68011474609375,855500,,,,,,,,
2020-06-18,285.010009765625,287.9100036621094,282.3699951171875,287.2300109863281,277.394775390625,1127000,,,,,,,,
2020-06-19,289.5299987792969,291.989990234375,285.2699890136719,286.32000732421875,276.5158996582031,2482200,,,,,,,,
2020-06-22,285.79998779296875,294.20001220703125,285.2900085449219,294.1199951171875,284.04888916015625,1179100,,,,,,,,
2020-06-23,294.9800109863281,296.489990234375,292.44000244140625,293.8299865722656,283.7687683105469,1291400,,,,,,,,
2020-06-24,291.44000244140625,296.0,284.20001220703125,286.1300048828125,276.33245849609375,951000,,,,,,,,
2020-06-25,286.25,289.3399963378906,281.9800109863281,288.75,278.8627014160156,966600,,,,,,,,
2020-06-26,286.5,290.0,283.9200134277344,286.5199890136719,276.7090759277344,1376800,,,,,,,,
2020-06-29,285.80999755859375,289.7799987792969,281.75,287.9200134277344,278.06121826171875,965700,,,,,,,,
2020-06-30,289.1499938964844,297.9200134277344,288.0,296.19000244140625,286.0479736328125,1621800,,,,,,,,
2020-07-01,297.4100036621094,304.9200134277344,297.0199890136719,302.5799865722656,292.21917724609375,1653400,,,,,,,,
2020-07-02,304.8500061035156,307.7799987792969,303.1099853515625,305.29998779296875,294.845947265625,1228500,,,,,,,,
2020-07-06,308.0,314.1400146484375,308.0,309.6499938964844,299.0470886230469,1161800,,,,,,,,
2020-07-07,309.17999267578125,314.7300109863281,307.19000244140625,307.92999267578125,297.3859558105469,1133100,,,,,,,,
2020-07-08,310.5400085449219,312.07000732421875,307.7699890136719,310.3800048828125,299.75213623046875,774500,,,,,,,,
2020-07-09,309.7200012207031,311.0,303.95001220703125,307.9100036621094,297.8753662109375,1027500,,,,,,,,
2020-07-10,307.7799987792969,308.6400146484375,303.0,307.54998779296875,297.52703857421875,762400,,,,,,,,
2020-07-13,309.0,311.2300109863281,296.9800109863281,297.6400146484375,287.9400634765625,1383100,,,,,,,,
2020-07-14,294.57000732421875,294.7099914550781,280.989990234375,285.3699951171875,276.0699157714844,3106100,,,,,,,,
2020-07-15,288.0299987792969,290.8800048828125,284.7699890136719,289.9700012207031,280.51995849609375,1526100,,,,,,,,
2020-07-16,287.92999267578125,288.4100036621094,281.19000244140625,285.70001220703125,276.3891296386719,1128500,,,,,,,,
2020-07-17,287.92999267578125,290.4200134277344,284.5899963378906,289.2699890136719,279.8427734375,896300,,,,,,,,
2020-07-20,289.5,300.4100036621094,289.010009765625,298.7200012207031,288.98480224609375,1019900,,,,,,,,
2020-07-21,299.4200134277344,300.7099914550781,296.8500061035156,297.8800048828125,288.17218017578125,1042300,,,,,,,,
2020-07-22,300.1600036621094,300.1600036621094,294.2200012207031,296.44000244140625,286.7791748046875,1145100,,,,,,,,
2020-07-23,295.94000244140625,298.8800048828125,290.20001220703125,291.54998779296875,282.0484619140625,1266100,,,,,,,,
2020-07-24,290.45001220703125,291.1099853515625,286.3500061035156,288.67999267578125,279.27203369140625,1193300,,,,,,,,
2020-07-27,290.4700012207031,297.42999267578125,290.4599914550781,296.1499938964844,286.49853515625,1227800,,,,,,,,
2020-07-28,292.2799987792969,300.6700134277344,292.2099914550781,296.79998779296875,287.1273193359375,1050300,,,,,,,,
2020-07-29,298.8699951171875,305.2200012207031,298.0199890136719,302.17999267578125,292.33203125,1115500,,,,,,,,
2020-07-30,297.1000061035156,305.04998779296875,295.04998779296875,303.94000244140625,294.0346984863281,867300,,,,,,,,
2020-07-31,304.7699890136719,306.489990234375,298.8699951171875,306.3699951171875,296.3855285644531,1015500,,,,,,,,
2020-08-03,309.8399963378906,313.45001220703125,308.9700012207031,311.70001220703125,301.5418701171875,1248300,,,,,,,,
2020-08-04,310.80999755859375,312.3800048828125,307.239990234375,310.6400146484375,300.516357421875,1200900,,,,,,,,
2020-08-05,311.260009765625,312.7200012207031,308.6400146484375,310.95001220703125,300.81634521484375,863000,,,,,,,,
2020-08-06,310.3599853515625,312.4200134277344,307.8699951171875,312.2300109863281,302.0545959472656,716700,,,,,,,,
2020-08-07,311.3900146484375,312.42999267578125,306.2200012207031,309.42999267578125,299.3457336425781,752000,,,,,,,,
2020-08-10,308.1000061035156,308.75,301.010009765625,304.17999267578125,294.2668762207031,569000,,,,,,,,
2020-08-11,303.6300048828125,305.1499938964844,298.4700012207031,299.20001220703125,289.44915771484375,828300,,,,,,,,
2020-08-12,299.92999267578125,305.6000061035156,299.8800048828125,304.75,294.8182678222656,813900,,,,,,,,
2020-08-13,305.25,310.7099914550781,305.25,306.7099914550781,296.7144775390625,760800,,,,,,,,
2020-08-14,307.54998779296875,308.739990234375,304.82000732421875,305.5400085449219,295.5826416015625,596000,,,,,,,,
2020-08-17,307.8399963378906,310.0199890136719,306.8299865722656,308.010009765625,297.97198486328125,714900,,,,,,,,
2020-08-18,310.0,311.0,306.5799865722656,308.8999938964844,298.8330383300781,755800,,,,,,,,
2020-08-19,308.6700134277344,313.95001220703125,305.8599853515625,310.54998779296875,300.42926025390625,990900,,,,,,,,
2020-08-20,310.0,320.6499938964844,309.94000244140625,320.05999755859375,309.6294250488281,1083500,,,,,,,,
2020-08-21,319.8599853515625,322.6000061035156,318.3999938964844,322.2300109863281,311.7286376953125,1174500,,,,,,,,
2020-08-24,325.2699890136719,334.1499938964844,324.6300048828125,333.1199951171875,322.2637634277344,2088000,,,,,,,,
2020-08-25,332.5,337.3699951171875,329.95001220703125,336.4200134277344,325.4561767578125,1718400,,,,,,,,
2020-08-26,356.8599853515625,360.0,338.07000732421875,342.3399963378906,331.1832275390625,3108600,,,,,,,,
2020-08-27,341.8399963378906,349.510009765625,339.05999755859375,345.0,333.7566223144531,1880500,,,,,,,,
2020-08-28,346.7300109863281,347.3800048828125,343.8399963378906,346.1099853515625,334.8304748535156,1189400,,,,,,,,
2020-08-31,345.8900146484375,346.239990234375,342.1000061035156,345.3900146484375,334.1338806152344,1070800,,,,,,,,
2020-09-01,344.9200134277344,349.3299865722656,343.55999755859375,347.17999267578125,335.8656005859375,1074500,,,,,,,,
2020-09-02,348.6700134277344,355.6700134277344,347.4700012207031,354.17999267578125,342.6374206542969,1438000,,,,,,,,
2020-09-03,353.1099853515625,353.1099853515625,336.6600036621094,339.6300048828125,328.5615539550781,1570100,,,,,,,,
2020-09-04,337.760009765625,340.5299987792969,324.6099853515625,333.1099853515625,322.2539978027344,1219500,,,,,,,,
2020-09-08,320.7900085449219,329.3599853515625,319.6499938964844,320.82000732421875,310.3646545410156,1578500,,,,,,,,
2020-09-09,324.3999938964844,331.30999755859375,319.739990234375,328.2099914550781,317.5137939453125,1303200,,,,,,,,
2020-09-10,329.5799865722656,332.6600036621094,317.07000732421875,320.3900146484375,309.9485168457031,1254100,,,,,,,,
2020-09-11,323.82000732421875,325.3500061035156,311.4100036621094,315.0,304.7342529296875,955200,,,,,,,,
2020-09-14,320.1700134277344,321.25,315.7699890136719,318.30999755859375,307.9364929199219,888800,,,,,,,,
2020-09-15,321.3800048828125,324.1499938964844,319.3800048828125,322.4700012207031,311.96087646484375,1111600,,,,,,,,
2020-09-16,324.8599853515625,326.2300109863281,312.6099853515625,313.3800048828125,303.16705322265625,1668800,,,,,,,,
2020-09-17,304.9100036621094,308.3999938964844,301.3399963378906,307.2300109863281,297.2175598144531,1818200,,,,,,,,
2020-09-18,307.70001220703125,312.95001220703125,296.7699890136719,300.1300048828125,290.3488464355469,2284400,,,,,,,,
2020-09-21,296.2900085449219,308.0199890136719,295.3699951171875,307.70001220703125,297.6721496582031,1594200,,,,,,,,
2020-09-22,309.80999755859375,318.1199951171875,306.70001220703125,317.2799987792969,306.9399719238281,2099900,,,,,,,,
2020-09-23,315.3999938964844,315.9800109863281,303.05999755859375,304.92999267578125,294.992431640625,1412100,,,,,,,,
2020-09-24,304.6700134277344,312.6300048828125,301.94000244140625,308.5899963378906,298.53314208984375,1216900,,,,,,,,
2020-09-25,309.8999938964844,318.7900085449219,307.7699890136719,318.5,308.12017822265625,1239800,,,,,,,,
2020-09-28,325.42999267578125,326.1300048828125,322.260009765625,325.54998779296875,314.94036865234375,1134300,,,,,,,,
2020-09-29,325.5400085449219,329.2200012207031,323.04998779296875,323.6400146484375,313.0927429199219,1115500,,,,,,,,
2020-09-30,323.0199890136719,329.1400146484375,319.6700134277344,326.2099914550781,315.57891845703125,1804900,,,,,,,,
2020-10-01,330.739990234375,333.9800109863281,329.8500061035156,332.3399963378906,321.5092468261719,1091400,,,,,,,,
2020-10-02,326.1600036621094,329.4800109863281,319.9100036621094,321.8900146484375,311.39971923828125,902700,,,,,,,,
2020-10-05,330.3299865722656,332.0,327.1199951171875,331.3599853515625,320.5611267089844,1296500,,,,,,,,
2020-10-06,331.30999755859375,333.8699951171875,323.9100036621094,325.3800048828125,314.77593994140625,1042400,,,,,,,,
2020-10-07,327.739990234375,336.9100036621094,327.0799865722656,334.9100036621094,323.9953918457031,1235700,,,,,,,,
2020-10-08,336.3599853515625,337.760009765625,333.260009765625,334.989990234375,324.644775390625,788200,,,,,,,,
2020-10-09,336.6199951171875,342.20001220703125,335.7699890136719,341.80999755859375,331.2540588378906,846800,,,,,,,,
2020-10-12,345.17999267578125,353.9800109863281,342.2099914550781,350.92999267578125,340.0925598144531,1571000,,,,,,,,
2020-10-13,352.6700134277344,353.739990234375,347.510009765625,349.5899963378906,338.7938537597656,1118700,,,,,,,,
2020-10-14,351.489990234375,351.489990234375,341.2300109863281,345.29998779296875,334.63629150390625,896400,,,,,,,,
2020-10-15,341.2900085449219,343.17999267578125,338.0,341.9700012207031,331.4091796875,790000,,,,,,,,
2020-10-16,343.7799987792969,346.82000732421875,340.95001220703125,341.1499938964844,330.61444091796875,790000,,,,,,,,
2020-10-19,343.32000732421875,344.2300109863281,334.04998779296875,335.2699890136719,324.9160461425781,822700,,,,,,,,
2020-10-20,338.3500061035156,338.9700012207031,333.45001220703125,334.510009765625,324.1795654296875,1131200,,,,,,,,
2020-10-21,335.69000244140625,336.67999267578125,331.30999755859375,332.7900085449219,322.5126037597656,816800,,,,,,,,
2020-10-22,332.94000244140625,333.9100036621094,325.30999755859375,331.82000732421875,321.5726318359375,803400,,,,,,,,
2020-10-23,333.32000732421875,334.5899963378906,330.0,334.4200134277344,324.09234619140625,721900,,,,,,,,
2020-10-26,330.9100036621094,332.1000061035156,323.44000244140625,328.0899963378906,317.9577941894531,927800,,,,,,,,
2020-10-27,330.5899963378906,333.3999938964844,329.30999755859375,330.2699890136719,320.0704345703125,838700,,,,,,,,
2020-10-28,323.4700012207031,325.1000061035156,317.9599914550781,318.510009765625,308.67364501953125,948400,,,,,,,,
2020-10-29,319.42999267578125,329.3900146484375,319.3299865722656,325.6099853515625,315.55438232421875,896800,,,,,,,,
2020-10-30,321.9100036621094,325.1700134277344,312.04998779296875,314.67999267578125,304.9619445800781,1682700,,,,,,,,
2020-11-02,317.760009765625,321.8699951171875,312.1700134277344,316.4200134277344,306.6481628417969,1109900,,,,,,,,
2020-11-03,319.9100036621094,326.94000244140625,317.8299865722656,324.7300109863281,314.7015380859375,1114900,,,,,,,,
2020-11-04,339.7200012207031,347.9100036621094,334.1099853515625,343.0,332.4073791503906,1344400,,,,,,,,
2020-11-05,350.9200134277344,352.010009765625,346.2099914550781,350.9599914550781,340.1214904785156,1074200,,,,,,,,
2020-11-06,351.4800109863281,353.8500061035156,344.79998779296875,352.260009765625,341.3814392089844,623100,,,,,,,,
2020-11-09,365.95001220703125,377.1499938964844,359.30999755859375,360.1400146484375,349.0180358886719,1820100,,,,,,,,
2020-11-10,358.1499938964844,358.1499938964844,339.3500061035156,342.260009765625,331.690185546875,1544100,,,,,,,,
2020-11-11,345.6499938964844,356.54998779296875,342.92999267578125,352.3999938964844,341.5170593261719,1127000,,,,,,,,
2020-11-12,352.9700012207031,356.6400146484375,347.6499938964844,349.510009765625,338.7163391113281,947700,,,,,,,,
2020-11-13,351.8399963378906,358.3299865722656,350.42999267578125,356.95001220703125,345.92657470703125,1179400,,,,,,,,
2020-11-16,356.5400085449219,361.2200012207031,353.3299865722656,357.05999755859375,346.0331726074219,1158800,,,,,,,,
2020-11-17,354.9800109863281,360.0,353.42999267578125,358.75,347.6709289550781,953900,,,,,,,,
2020-11-18,356.239990234375,360.260009765625,353.760009765625,354.739990234375,343.7847900390625,912000,,,,,,,,
2020-11-19,353.20001220703125,363.3900146484375,349.04998779296875,361.44000244140625,350.2778625488281,1533600,,,,,,,,
2020-11-20,358.8500061035156,359.989990234375,347.510009765625,347.69000244140625,336.9525451660156,2369800,,,,,,,,
2020-11-23,348.07000732421875,350.32000732421875,337.7200012207031,343.3299865722656,332.7271423339844,1529400,,,,,,,,
2020-11-24,345.0,347.7300109863281,342.5199890136719,345.20001220703125,334.53948974609375,1045500,,,,,,,,
2020-11-25,345.7200012207031,352.4700012207031,345.010009765625,350.4700012207031,339.6466979980469,1199300,,,,,,,,
2020-11-27,353.92999267578125,358.0400085449219,351.8299865722656,354.239990234375,343.3002624511719,528300,,,,,,,,
2020-11-30,353.45001220703125,356.44000244140625,348.1300048828125,352.0199890136719,341.1488342285156,1875700,,,,,,,,
2020-12-01,356.010009765625,359.2900085449219,352.2900085449219,356.82000732421875,345.80059814453125,1088900,,,,,,,,
2020-12-02,355.6600036621094,356.1499938964844,350.05999755859375,355.489990234375,344.5116271972656,760700,,,,,,,,
2020-12-03,355.19000244140625,366.67999267578125,353.4700012207031,363.70001220703125,352.46807861328125,1841100,,,,,,,,
2020-12-04,365.1499938964844,371.94000244140625,364.07000732421875,368.6000061035156,357.2168273925781,1404400,,,,,,,,
2020-12-07,367.82000732421875,373.9800109863281,367.2799987792969,372.19000244140625,360.6958312988281,1909800,,,,,,,,
2020-12-08,372.3999938964844,380.5,370.5299987792969,372.5899963378906,361.08355712890625,1705200,,,,,,,,
2020-12-09,368.9100036621094,370.1400146484375,361.1099853515625,364.17999267578125,352.93328857421875,2477800,,,,,,,,
2020-12-10,361.2300109863281,364.3999938964844,357.45001220703125,362.5,351.3051452636719,1499200,,,,,,,,
2020-12-11,362.1199951171875,364.6499938964844,358.0,364.32000732421875,353.0689392089844,1194000,,,,,,,,
2020-12-14,364.44000244140625,369.30999755859375,363.6099853515625,365.510009765625,354.2221984863281,1366000,,,,,,,,
