date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MEOBF')","('high', 'MEOBF')","('low', 'MEOBF')","('close', 'MEOBF')","('adj_close', 'MEOBF')","('volume', 'MEOBF')","('currency', '')"
2020-01-02,1.409999966621399,1.409999966621399,1.409999966621399,1.409999966621399,1.409999966621399,500,,,,,,,,
2020-01-03,1.409999966621399,1.409999966621399,1.409999966621399,1.409999966621399,1.409999966621399,0,,,,,,,,
2020-01-06,1.409999966621399,1.409999966621399,1.409999966621399,1.409999966621399,1.409999966621399,0,,,,,,,,
2020-01-07,1.409999966621399,1.409999966621399,1.409999966621399,1.409999966621399,1.409999966621399,0,,,,,,,,
2020-01-08,1.409999966621399,1.409999966621399,1.409999966621399,1.409999966621399,1.409999966621399,0,,,,,,,,
2020-01-09,1.409999966621399,1.409999966621399,1.409999966621399,1.409999966621399,1.409999966621399,0,,,,,,,,
2020-01-10,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,500,,,,,,,,
2020-01-13,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0,,,,,,,,
2020-01-14,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0,,,,,,,,
2020-01-15,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0,,,,,,,,
2020-01-16,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0,,,,,,,,
2020-01-17,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0,,,,,,,,
2020-01-21,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0,,,,,,,,
2020-01-22,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0,,,,,,,,
2020-01-23,1.4600000381469727,1.4600000381469727,1.4600000381469727,1.4600000381469727,1.4600000381469727,100,,,,,,,,
2020-01-24,1.4600000381469727,1.4600000381469727,1.4600000381469727,1.4600000381469727,1.4600000381469727,0,,,,,,,,
2020-01-27,1.4600000381469727,1.4600000381469727,1.4600000381469727,1.4600000381469727,1.4600000381469727,0,,,,,,,,
2020-01-28,1.4600000381469727,1.4600000381469727,1.4600000381469727,1.4600000381469727,1.4600000381469727,0,,,,,,,,
2020-01-29,1.4600000381469727,1.4600000381469727,1.4600000381469727,1.4600000381469727,1.4600000381469727,0,,,,,,,,
2020-01-30,1.4600000381469727,1.4600000381469727,1.4600000381469727,1.4600000381469727,1.4600000381469727,0,,,,,,,,
2020-01-31,1.4600000381469727,1.4600000381469727,1.4600000381469727,1.4600000381469727,1.4600000381469727,0,,,,,,,,
2020-02-03,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1200,,,,,,,,
2020-02-04,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,,,,,,,,
2020-02-05,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,,,,,,,,
2020-02-06,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,,,,,,,,
2020-02-07,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,,,,,,,,
2020-02-10,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,,,,,,,,
2020-02-11,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,,,,,,,,
2020-02-12,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,,,,,,,,
2020-02-13,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,,,,,,,,
2020-02-14,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,,,,,,,,
2020-02-18,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,,,,,,,,
2020-02-19,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,27200,,,,,,,,
2020-02-20,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,,,,,,,,
2020-02-21,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,,,,,,,,
2020-02-24,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,,,,,,,,
2020-02-25,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,,,,,,,,
2020-02-26,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,,,,,,,,
2020-02-27,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,31000,,,,,,,,
2020-02-28,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,,,,,,,,
2020-03-02,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,,,,,,,,
2020-03-03,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1400,,,,,,,,
2020-03-04,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,,,,,,,
2020-03-05,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,,,,,,,
2020-03-06,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,,,,,,,
2020-03-09,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,,,,,,,
2020-03-10,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,5100,,,,,,,,
2020-03-11,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,,,,,,,
2020-03-12,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,,,,,,,
2020-03-13,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,,,,,,,
2020-03-16,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,,,,,,,
2020-03-17,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,,,,,,,
2020-03-18,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,,,,,,,
2020-03-19,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,,,,,,,
2020-03-20,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,,,,,,,
2020-03-23,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,,,,,,,
2020-03-24,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,,,,,,,
2020-03-25,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,,,,,,,
2020-03-26,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,,,,,,,
2020-03-27,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,,,,,,,
2020-03-30,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,,,,,,,
2020-03-31,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,,,,,,,
2020-04-01,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,100,,,,,,,,
2020-04-02,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,0,,,,,,,,
2020-04-03,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,0,,,,,,,,
2020-04-06,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,7000,,,,,,,,
2020-04-07,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,300,,,,,,,,
2020-04-08,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,0,,,,,,,,
2020-04-09,1.649999976158142,1.7100000381469727,1.649999976158142,1.649999976158142,1.649999976158142,500,,,,,,,,
2020-04-13,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0,,,,,,,,
2020-04-14,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0,,,,,,,,
2020-04-15,1.4700000286102295,1.4700000286102295,1.4299999475479126,1.4299999475479126,1.4299999475479126,1000300,,,,,,,,
2020-04-16,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1200,,,,,,,,
2020-04-17,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,500,,,,,,,,
2020-04-20,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,200,,,,,,,,
2020-04-21,1.2899999618530273,1.2899999618530273,1.2899999618530273,1.2899999618530273,1.2899999618530273,200,,,,,,,,
