date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'TEVJF')","('high', 'TEVJF')","('low', 'TEVJF')","('close', 'TEVJF')","('adj_close', 'TEVJF')","('volume', 'TEVJF')","('currency', '')"
2020-05-15,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,500,,,,,,,,
2020-05-18,10.75,11.350000381469727,10.699999809265137,11.350000381469727,11.350000381469727,5600,,,,,,,,
2020-05-19,11.5,11.5,11.5,11.5,11.5,100,,,,,,,,
2020-05-20,11.25,11.25,11.25,11.25,11.25,1100,,,,,,,,
2020-05-21,9.75,12.0,9.75,11.789999961853027,11.789999961853027,1500,,,,,,,,
2020-05-22,11.880000114440918,11.880000114440918,11.050000190734863,11.050000190734863,11.050000190734863,300,,,,,,,,
2020-05-26,9.399999618530273,11.550000190734863,9.399999618530273,9.5,9.5,1400,,,,,,,,
2020-05-27,11.0,11.0,11.0,11.0,11.0,400,,,,,,,,
2020-05-28,11.25,11.25,11.25,11.25,11.25,1000,,,,,,,,
2020-05-29,11.25,11.25,11.25,11.25,11.25,0,,,,,,,,
2020-06-01,13.0,13.239999771118164,10.600000381469727,10.649999618530273,10.649999618530273,1300,,,,,,,,
2020-06-02,10.34000015258789,10.34000015258789,10.34000015258789,10.34000015258789,10.34000015258789,200,,,,,,,,
2020-06-03,10.34000015258789,10.34000015258789,10.34000015258789,10.34000015258789,10.34000015258789,0,,,,,,,,
2020-06-04,11.5,11.5,11.5,11.5,11.5,200,,,,,,,,
2020-06-05,13.0,13.0,11.0,11.0,11.0,700,,,,,,,,
2020-06-08,12.859999656677246,12.859999656677246,12.859999656677246,12.859999656677246,12.859999656677246,3700,,,,,,,,
2020-06-09,12.0,13.0,12.0,13.0,13.0,1800,,,,,,,,
2020-06-10,13.0,13.0,13.0,13.0,13.0,0,,,,,,,,
2020-06-11,13.0,13.0,13.0,13.0,13.0,0,,,,,,,,
2020-06-12,13.0,13.0,13.0,13.0,13.0,100,,,,,,,,
2020-06-15,13.0,13.0,13.0,13.0,13.0,100,,,,,,,,
2020-06-16,13.0,13.0,11.0,13.0,13.0,1000,,,,,,,,
2020-06-17,13.0,13.0,13.0,13.0,13.0,100,,,,,,,,
2020-06-18,13.0,13.0,13.0,13.0,13.0,100,,,,,,,,
2020-06-19,10.0,10.0,10.0,10.0,10.0,100,,,,,,,,
2020-06-22,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2020-06-23,13.0,13.0,12.050000190734863,12.800000190734863,12.800000190734863,1400,,,,,,,,
2020-06-24,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,0,,,,,,,,
2020-06-25,10.5,10.5,10.5,10.5,10.5,500,,,,,,,,
2020-06-26,10.5,10.5,10.5,10.5,10.5,0,,,,,,,,
2020-06-29,10.5,10.5,10.5,10.5,10.5,0,,,,,,,,
2020-06-30,10.5,10.5,10.5,10.5,10.5,0,,,,,,,,
2020-07-01,10.5,10.5,10.5,10.5,10.5,0,,,,,,,,
2020-07-02,11.75,11.75,10.75,10.75,10.75,600,,,,,,,,
2020-07-06,10.75,10.75,10.75,10.75,10.75,0,,,,,,,,
2020-07-07,10.75,10.75,10.75,10.75,10.75,3200,,,,,,,,
2020-07-08,10.75,10.75,10.75,10.75,10.75,0,,,,,,,,
2020-07-09,10.34000015258789,12.600000381469727,10.34000015258789,12.600000381469727,12.600000381469727,400,,,,,,,,
2020-07-10,12.0,12.0,11.5,11.979999542236328,11.979999542236328,800,,,,,,,,
2020-07-13,12.0,12.0,12.0,12.0,12.0,400,,,,,,,,
2020-07-14,12.0,12.0,12.0,12.0,12.0,0,,,,,,,,
2020-07-15,13.880000114440918,13.880000114440918,13.880000114440918,13.880000114440918,13.880000114440918,200,,,,,,,,
2020-07-16,11.729999542236328,11.729999542236328,11.729999542236328,11.729999542236328,11.729999542236328,100,,,,,,,,
2020-07-17,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,300,,,,,,,,
2020-07-20,12.0,12.0,12.0,12.0,12.0,700,,,,,,,,
2020-07-21,13.199999809265137,13.199999809265137,13.199999809265137,13.199999809265137,13.199999809265137,600,,,,,,,,
2020-07-22,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,200,,,,,,,,
2020-07-23,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,0,,,,,,,,
2020-07-24,11.600000381469727,11.600000381469727,10.75,10.75,10.75,400,,,,,,,,
2020-07-27,10.75,10.75,10.75,10.75,10.75,0,,,,,,,,
2020-07-28,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,300,,,,,,,,
2020-07-29,13.390000343322754,13.390000343322754,11.170000076293945,11.170000076293945,11.170000076293945,1700,,,,,,,,
2020-07-30,11.100000381469727,12.0,11.100000381469727,12.0,12.0,800,,,,,,,,
2020-07-31,12.0,12.0,12.0,12.0,12.0,0,,,,,,,,
2020-08-03,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,1000,,,,,,,,
2020-08-04,11.119999885559082,11.119999885559082,11.050000190734863,11.050000190734863,11.050000190734863,0,,,,,,,,
2020-08-05,13.199999809265137,13.199999809265137,13.199999809265137,13.199999809265137,13.199999809265137,200,,,,,,,,
2020-08-06,13.25,13.25,13.25,13.25,13.25,200,,,,,,,,
2020-08-07,13.25,13.25,13.25,13.25,13.25,0,,,,,,,,
2020-08-10,12.5,12.5,12.0,12.0,12.0,600,,,,,,,,
2020-08-11,12.0,12.0,12.0,12.0,12.0,0,,,,,,,,
2020-08-12,12.0,12.989999771118164,12.0,12.989999771118164,12.989999771118164,300,,,,,,,,
2020-08-13,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,100,,,,,,,,
2020-08-14,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,0,,,,,,,,
2020-08-17,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,0,,,,,,,,
2020-08-18,11.25,11.25,10.0,11.0,11.0,5400,,,,,,,,
2020-08-19,10.0,10.199999809265137,10.0,10.199999809265137,10.199999809265137,2500,,,,,,,,
2020-08-20,10.0,10.0,9.5,9.699999809265137,9.699999809265137,1300,,,,,,,,
2020-08-21,9.550000190734863,9.5600004196167,9.550000190734863,9.5600004196167,9.5600004196167,300,,,,,,,,
2020-08-24,8.050000190734863,9.5,8.050000190734863,9.5,9.5,500,,,,,,,,
2020-08-25,10.9399995803833,10.9399995803833,9.5,9.5,9.5,2200,,,,,,,,
2020-08-26,9.550000190734863,9.550000190734863,9.5,9.5,9.5,400,,,,,,,,
2020-08-27,9.550000190734863,9.550000190734863,8.75,8.75,8.75,1100,,,,,,,,
2020-08-28,8.960000038146973,8.960000038146973,8.960000038146973,8.960000038146973,8.960000038146973,100,,,,,,,,
2020-08-31,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,200,,,,,,,,
2020-09-01,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,0,,,,,,,,
2020-09-02,8.760000228881836,8.760000228881836,8.760000228881836,8.760000228881836,8.760000228881836,500,,,,,,,,
2020-09-03,8.760000228881836,8.760000228881836,8.760000228881836,8.760000228881836,8.760000228881836,0,,,,,,,,
2020-09-04,8.760000228881836,8.760000228881836,8.760000228881836,8.760000228881836,8.760000228881836,0,,,,,,,,
2020-09-08,8.760000228881836,8.760000228881836,8.760000228881836,8.760000228881836,8.760000228881836,0,,,,,,,,
2020-09-09,8.760000228881836,8.760000228881836,8.760000228881836,8.760000228881836,8.760000228881836,0,,,,,,,,
2020-09-10,8.859999656677246,9.390000343322754,8.850000381469727,9.390000343322754,9.390000343322754,2900,,,,,,,,
2020-09-11,9.390000343322754,9.390000343322754,9.390000343322754,9.390000343322754,9.390000343322754,0,,,,,,,,
2020-09-14,9.390000343322754,9.390000343322754,9.390000343322754,9.390000343322754,9.390000343322754,100,,,,,,,,
2020-09-15,9.390000343322754,9.390000343322754,9.390000343322754,9.390000343322754,9.390000343322754,0,,,,,,,,
2020-09-16,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,400,,,,,,,,
2020-09-17,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,0,,,,,,,,
2020-09-18,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,100,,,,,,,,
2020-09-21,8.550000190734863,9.029999732971191,8.550000190734863,9.029999732971191,9.029999732971191,200,,,,,,,,
2020-09-22,9.029999732971191,9.029999732971191,9.029999732971191,9.029999732971191,9.029999732971191,0,,,,,,,,
2020-09-23,9.029999732971191,9.029999732971191,9.029999732971191,9.029999732971191,9.029999732971191,0,,,,,,,,
2020-09-24,9.039999961853027,9.039999961853027,9.039999961853027,9.039999961853027,9.039999961853027,300,,,,,,,,
2020-09-25,9.039999961853027,9.039999961853027,9.039999961853027,9.039999961853027,9.039999961853027,0,,,,,,,,
2020-09-28,9.039999961853027,9.039999961853027,9.039999961853027,9.039999961853027,9.039999961853027,0,,,,,,,,
2020-09-29,9.039999961853027,9.039999961853027,9.039999961853027,9.039999961853027,9.039999961853027,0,,,,,,,,
2020-09-30,9.039999961853027,9.039999961853027,9.039999961853027,9.039999961853027,9.039999961853027,0,,,,,,,,
2020-10-01,9.039999961853027,9.039999961853027,9.039999961853027,9.039999961853027,9.039999961853027,0,,,,,,,,
2020-10-02,9.039999961853027,9.039999961853027,9.039999961853027,9.039999961853027,9.039999961853027,0,,,,,,,,
2020-10-05,9.039999961853027,9.039999961853027,9.039999961853027,9.039999961853027,9.039999961853027,0,,,,,,,,
2020-10-06,8.899999618530273,8.899999618530273,8.899999618530273,8.899999618530273,8.899999618530273,500,,,,,,,,
2020-10-07,8.899999618530273,8.899999618530273,8.899999618530273,8.899999618530273,8.899999618530273,0,,,,,,,,
2020-10-08,8.899999618530273,8.899999618530273,8.899999618530273,8.899999618530273,8.899999618530273,0,,,,,,,,
2020-10-09,9.899999618530273,9.899999618530273,9.0,9.0,9.0,7400,,,,,,,,
2020-10-12,9.550000190734863,9.880000114440918,9.550000190734863,9.770000457763672,9.770000457763672,13800,,,,,,,,
2020-10-13,8.579999923706055,8.579999923706055,8.579999923706055,8.579999923706055,8.579999923706055,100,,,,,,,,
2020-10-14,9.989999771118164,9.989999771118164,9.15999984741211,9.15999984741211,9.15999984741211,200,,,,,,,,
2020-10-15,9.15999984741211,9.15999984741211,9.15999984741211,9.15999984741211,9.15999984741211,0,,,,,,,,
2020-10-16,9.989999771118164,9.989999771118164,9.15999984741211,9.15999984741211,9.15999984741211,100,,,,,,,,
2020-10-19,9.15999984741211,9.15999984741211,9.15999984741211,9.15999984741211,9.15999984741211,100,,,,,,,,
2020-10-20,9.15999984741211,9.15999984741211,9.15999984741211,9.15999984741211,9.15999984741211,0,,,,,,,,
2020-10-21,9.569999694824219,9.9399995803833,9.569999694824219,9.9399995803833,9.9399995803833,1100,,,,,,,,
2020-10-22,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,0,,,,,,,,
2020-10-23,9.010000228881836,9.010000228881836,9.010000228881836,9.010000228881836,9.010000228881836,500,,,,,,,,
2020-10-26,9.010000228881836,9.010000228881836,9.010000228881836,9.010000228881836,9.010000228881836,0,,,,,,,,
2020-10-27,9.0,9.0,9.0,9.0,9.0,100,,,,,,,,
2020-10-28,8.529999732971191,8.529999732971191,8.529999732971191,8.529999732971191,8.529999732971191,100,,,,,,,,
2020-10-29,9.260000228881836,9.260000228881836,9.260000228881836,9.260000228881836,9.260000228881836,400,,,,,,,,
2020-10-30,8.9399995803833,8.9399995803833,8.9399995803833,8.9399995803833,8.9399995803833,300,,,,,,,,
2020-11-02,9.0,9.0,9.0,9.0,9.0,500,,,,,,,,
2020-11-03,9.0,9.0,9.0,9.0,9.0,0,,,,,,,,
2020-11-04,9.0,9.0,9.0,9.0,9.0,0,,,,,,,,
2020-11-05,9.0,9.0,9.0,9.0,9.0,500,,,,,,,,
2020-11-06,8.520000457763672,10.0,8.520000457763672,9.300000190734863,9.300000190734863,6100,,,,,,,,
2020-11-09,10.0,10.0,9.069999694824219,9.300000190734863,9.300000190734863,5400,,,,,,,,
2020-11-10,9.300000190734863,9.300000190734863,9.300000190734863,9.300000190734863,9.300000190734863,600,,,,,,,,
2020-11-11,9.079999923706055,9.079999923706055,9.079999923706055,9.079999923706055,9.079999923706055,500,,,,,,,,
2020-11-12,9.079999923706055,9.079999923706055,9.079999923706055,9.079999923706055,9.079999923706055,0,,,,,,,,
2020-11-13,9.079999923706055,9.079999923706055,9.079999923706055,9.079999923706055,9.079999923706055,0,,,,,,,,
2020-11-16,9.079999923706055,9.079999923706055,9.079999923706055,9.079999923706055,9.079999923706055,100,,,,,,,,
2020-11-17,9.149999618530273,9.149999618530273,9.149999618530273,9.149999618530273,9.149999618530273,5100,,,,,,,,
2020-11-18,9.149999618530273,9.149999618530273,9.149999618530273,9.149999618530273,9.149999618530273,0,,,,,,,,
2020-11-19,9.25,9.25,9.25,9.25,9.25,1000,,,,,,,,
2020-11-20,9.25,9.25,9.25,9.25,9.25,100,,,,,,,,
2020-11-23,9.25,9.25,9.25,9.25,9.25,100,,,,,,,,
2020-11-24,9.25,9.25,9.25,9.25,9.25,100,,,,,,,,
2020-11-25,9.25,9.25,9.25,9.25,9.25,0,,,,,,,,
2020-11-27,9.25,9.25,9.25,9.25,9.25,0,,,,,,,,
2020-11-30,9.630000114440918,9.630000114440918,9.630000114440918,9.630000114440918,9.630000114440918,200,,,,,,,,
2020-12-01,9.630000114440918,9.630000114440918,9.630000114440918,9.630000114440918,9.630000114440918,0,,,,,,,,
2020-12-02,9.630000114440918,9.630000114440918,9.630000114440918,9.630000114440918,9.630000114440918,0,,,,,,,,
2020-12-03,9.649999618530273,10.369999885559082,9.649999618530273,10.369999885559082,10.369999885559082,2000,,,,,,,,
2020-12-04,9.130000114440918,10.300000190734863,9.130000114440918,10.300000190734863,10.300000190734863,200,,,,,,,,
2020-12-07,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,100,,,,,,,,
2020-12-08,11.300000190734863,11.300000190734863,11.25,11.260000228881836,11.260000228881836,1400,,,,,,,,
2020-12-09,11.680000305175781,11.680000305175781,11.0,11.0,11.0,400,,,,,,,,
2020-12-10,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,800,,,,,,,,
2020-12-11,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0,,,,,,,,
2020-12-14,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0,,,,,,,,
2020-12-15,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0,,,,,,,,
2020-12-16,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0,,,,,,,,
2020-12-17,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0,,,,,,,,
2020-12-18,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0,,,,,,,,
2020-12-21,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,100,,,,,,,,
2020-12-22,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0,,,,,,,,
2020-12-23,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0,,,,,,,,
2020-12-24,9.75,9.75,9.75,9.75,9.75,200,,,,,,,,
2020-12-28,9.75,9.75,9.75,9.75,9.75,0,,,,,,,,
2020-12-29,9.75,9.75,9.75,9.75,9.75,0,,,,,,,,
2020-12-30,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,1000,,,,,,,,
2020-12-31,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,0,,,,,,,,
2021-01-04,9.510000228881836,9.75,9.399999618530273,9.399999618530273,9.399999618530273,400,,,,,,,,
2021-01-05,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,0,,,,,,,,
2021-01-06,10.90999984741211,11.300000190734863,10.90999984741211,11.25,11.25,6700,,,,,,,,
2021-01-07,11.90999984741211,11.90999984741211,10.649999618530273,10.75,10.75,1100,,,,,,,,
2021-01-08,11.100000381469727,11.100000381469727,10.800000190734863,10.800000190734863,10.800000190734863,2300,,,,,,,,
2021-01-11,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,100,,,,,,,,
2021-01-12,10.970000267028809,11.5,10.970000267028809,11.5,11.5,800,,,,,,,,
2021-01-13,11.90999984741211,11.90999984741211,11.90999984741211,11.90999984741211,11.90999984741211,1300,,,,,,,,
2021-01-14,11.90999984741211,11.90999984741211,11.90999984741211,11.90999984741211,11.90999984741211,300,,,,,,,,
2021-01-15,11.75,11.75,11.449999809265137,11.449999809265137,11.449999809265137,1200,,,,,,,,
2021-01-19,12.0,12.260000228881836,12.0,12.260000228881836,12.260000228881836,3300,,,,,,,,
2021-01-20,12.5,12.5,12.4399995803833,12.4399995803833,12.4399995803833,500,,,,,,,,
2021-01-21,12.260000228881836,12.260000228881836,12.0,12.0,12.0,400,,,,,,,,
2021-01-22,12.0,12.0,12.0,12.0,12.0,100,,,,,,,,
2021-01-25,11.75,12.5,11.75,12.5,12.5,1100,,,,,,,,
2021-01-26,12.5,12.5,12.5,12.5,12.5,0,,,,,,,,
2021-01-27,12.140000343322754,12.140000343322754,11.050000190734863,11.050000190734863,11.050000190734863,200,,,,,,,,
2021-01-28,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,100,,,,,,,,
2021-01-29,11.40999984741211,11.40999984741211,11.050000190734863,11.050000190734863,11.050000190734863,2200,,,,,,,,
2021-02-01,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,0,,,,,,,,
2021-02-02,12.0,12.5,11.699999809265137,11.699999809265137,11.699999809265137,6100,,,,,,,,
2021-02-03,11.699999809265137,11.699999809265137,11.699999809265137,11.699999809265137,11.699999809265137,0,,,,,,,,
2021-02-04,12.0,12.1899995803833,12.0,12.1899995803833,12.1899995803833,400,,,,,,,,
2021-02-05,12.1899995803833,12.1899995803833,12.1899995803833,12.1899995803833,12.1899995803833,0,,,,,,,,
