date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'TFX')","('high', 'TFX')","('low', 'TFX')","('close', 'TFX')","('adj_close', 'TFX')","('volume', 'TFX')","('currency', '')"
2020-01-31,379.010009765625,379.739990234375,370.95001220703125,371.510009765625,358.3270263671875,147600,,,,,,,,
2020-02-03,374.30999755859375,376.20001220703125,371.3900146484375,373.6700134277344,360.410400390625,261900,,,,,,,,
2020-02-04,378.4800109863281,384.9599914550781,378.19000244140625,383.2699890136719,369.669677734375,142300,,,,,,,,
2020-02-05,386.04998779296875,390.2200012207031,384.70001220703125,385.4700012207031,371.7916564941406,103400,,,,,,,,
2020-02-06,385.19000244140625,387.2799987792969,380.7200012207031,381.4100036621094,367.875732421875,215400,,,,,,,,
2020-02-07,381.0899963378906,381.17999267578125,373.1099853515625,375.07000732421875,361.7607116699219,137900,,,,,,,,
2020-02-10,372.42999267578125,377.510009765625,372.010009765625,376.79998779296875,363.4292907714844,195300,,,,,,,,
2020-02-11,378.010009765625,383.0400085449219,377.5899963378906,378.8299865722656,365.38720703125,218900,,,,,,,,
2020-02-12,379.0299987792969,379.9200134277344,374.5899963378906,377.3900146484375,363.9984130859375,166500,,,,,,,,
2020-02-13,375.0899963378906,381.80999755859375,374.6700134277344,381.7799987792969,368.23260498046875,210100,,,,,,,,
2020-02-14,382.05999755859375,386.9200134277344,381.7900085449219,386.6499938964844,372.92974853515625,175200,,,,,,,,
2020-02-18,385.8999938964844,387.9700012207031,381.6600036621094,387.760009765625,374.0003356933594,170000,,,,,,,,
2020-02-19,389.4200134277344,398.6499938964844,386.3399963378906,395.1400146484375,381.1185302734375,288100,,,,,,,,
2020-02-20,391.0400085449219,394.489990234375,379.17999267578125,384.3599853515625,370.72100830078125,341400,,,,,,,,
2020-02-21,382.82000732421875,382.82000732421875,365.75,370.3999938964844,357.2564392089844,308700,,,,,,,,
2020-02-24,363.989990234375,363.989990234375,356.3399963378906,361.5899963378906,348.759033203125,228300,,,,,,,,
2020-02-25,360.95001220703125,361.8999938964844,346.6700134277344,348.1099853515625,335.7573547363281,293300,,,,,,,,
2020-02-26,350.4700012207031,356.5400085449219,344.739990234375,345.29998779296875,333.0470275878906,187100,,,,,,,,
2020-02-27,339.8500061035156,347.2200012207031,336.1199951171875,337.1000061035156,325.1380920410156,231800,,,,,,,,
2020-02-28,326.7099914550781,335.0199890136719,314.7799987792969,335.0199890136719,323.4580993652344,406100,,,,,,,,
2020-03-02,335.010009765625,354.29998779296875,334.2699890136719,353.6099853515625,341.4065246582031,403400,,,,,,,,
2020-03-03,352.2900085449219,359.6700134277344,330.1199951171875,337.1099853515625,325.4759521484375,398800,,,,,,,,
2020-03-04,345.739990234375,352.4200134277344,343.8900146484375,351.3800048828125,339.2535400390625,207900,,,,,,,,
2020-03-05,342.7699890136719,346.760009765625,334.6400146484375,340.4700012207031,328.7199401855469,265800,,,,,,,,
2020-03-06,331.8999938964844,349.57000732421875,328.2900085449219,346.9200134277344,334.9474792480469,337200,,,,,,,,
2020-03-09,325.7099914550781,341.4800109863281,322.3800048828125,334.2900085449219,322.7533264160156,466500,,,,,,,,
2020-03-10,340.0199890136719,356.7099914550781,330.8999938964844,356.3699951171875,344.0712585449219,290700,,,,,,,,
2020-03-11,345.0,349.3699951171875,327.7900085449219,342.0799865722656,330.2743835449219,427300,,,,,,,,
2020-03-12,321.1700134277344,321.1700134277344,297.6499938964844,297.7099914550781,287.4356994628906,429000,,,,,,,,
2020-03-13,316.9599914550781,319.25,295.6400146484375,318.4200134277344,307.4309997558594,353800,,,,,,,,
2020-03-16,288.9700012207031,288.9700012207031,266.0,282.6600036621094,272.90509033203125,581600,,,,,,,,
2020-03-17,289.69000244140625,290.239990234375,250.0800018310547,262.8399963378906,253.7691192626953,575800,,,,,,,,
2020-03-18,249.82000732421875,256.25,233.77000427246094,245.0500030517578,236.5930633544922,428300,,,,,,,,
2020-03-19,247.5500030517578,257.1000061035156,227.27000427246094,254.39999389648438,245.62034606933594,364200,,,,,,,,
2020-03-20,258.7900085449219,267.45001220703125,240.9199981689453,243.83999633789062,235.42481994628906,319800,,,,,,,,
2020-03-23,244.17999267578125,248.2100067138672,221.27000427246094,225.30999755859375,217.53433227539062,367800,,,,,,,,
2020-03-24,234.30999755859375,257.8299865722656,234.30999755859375,255.8800048828125,247.04930114746094,410700,,,,,,,,
2020-03-25,254.75,288.4700012207031,247.94000244140625,280.8599853515625,271.1671447753906,431500,,,,,,,,
2020-03-26,281.1400146484375,297.5799865722656,278.9800109863281,289.989990234375,279.98211669921875,366600,,,,,,,,
2020-03-27,280.3800048828125,287.2200012207031,270.1600036621094,282.510009765625,272.76031494140625,295900,,,,,,,,
2020-03-30,284.8699951171875,293.17999267578125,278.3900146484375,288.3399963378906,278.3891296386719,225300,,,,,,,,
2020-03-31,289.6000061035156,296.5799865722656,281.2099914550781,292.8599853515625,282.7530517578125,545700,,,,,,,,
2020-04-01,281.7300109863281,288.3699951171875,275.010009765625,279.79998779296875,270.143798828125,330500,,,,,,,,
2020-04-02,278.1300048828125,296.6199951171875,271.989990234375,295.29998779296875,285.1089172363281,385500,,,,,,,,
2020-04-03,296.20001220703125,299.0,286.6300048828125,294.3699951171875,284.21099853515625,519400,,,,,,,,
2020-04-06,305.44000244140625,322.989990234375,305.44000244140625,321.45001220703125,310.3564453125,360400,,,,,,,,
2020-04-07,333.8299865722656,336.92999267578125,306.0299987792969,308.3900146484375,297.74713134765625,371900,,,,,,,,
2020-04-08,311.1199951171875,323.8500061035156,307.5,321.5799865722656,310.4819030761719,269900,,,,,,,,
2020-04-09,322.17999267578125,329.1600036621094,320.07000732421875,325.55999755859375,314.32470703125,323200,,,,,,,,
2020-04-13,325.4100036621094,326.57000732421875,313.5799865722656,321.0400085449219,309.9605712890625,192400,,,,,,,,
2020-04-14,325.5199890136719,334.07000732421875,325.5199890136719,330.92999267578125,319.5093078613281,278000,,,,,,,,
2020-04-15,324.2099914550781,332.9800109863281,323.94000244140625,331.0400085449219,319.615478515625,279300,,,,,,,,
2020-04-16,334.3599853515625,337.3500061035156,326.760009765625,330.0799865722656,318.6885681152344,285800,,,,,,,,
2020-04-17,338.9700012207031,351.54998779296875,338.8599853515625,346.67999267578125,334.7156982421875,330500,,,,,,,,
2020-04-20,343.57000732421875,347.2099914550781,339.1199951171875,344.8500061035156,332.94891357421875,173500,,,,,,,,
2020-04-21,334.8399963378906,338.8500061035156,327.2699890136719,328.3500061035156,317.01837158203125,216300,,,,,,,,
2020-04-22,332.94000244140625,335.1600036621094,328.3500061035156,334.0299987792969,322.5023193359375,172400,,,,,,,,
2020-04-23,336.0,341.5199890136719,333.7300109863281,334.42999267578125,322.88848876953125,156400,,,,,,,,
2020-04-24,338.5799865722656,346.04998779296875,333.1000061035156,338.3900146484375,326.7118835449219,510800,,,,,,,,
2020-04-27,342.260009765625,354.42999267578125,339.4100036621094,350.0799865722656,337.99835205078125,299300,,,,,,,,
2020-04-28,353.5899963378906,354.8800048828125,339.5299987792969,340.2699890136719,328.5269775390625,227000,,,,,,,,
2020-04-29,344.3900146484375,354.7099914550781,342.2900085449219,353.1300048828125,340.943115234375,352200,,,,,,,,
2020-04-30,346.0,357.7200012207031,332.6099853515625,335.3999938964844,323.82501220703125,543300,,,,,,,,
2020-05-01,329.3699951171875,341.70001220703125,322.29998779296875,329.3699951171875,318.0030822753906,539700,,,,,,,,
2020-05-04,328.94000244140625,332.0299987792969,321.79998779296875,325.7799987792969,314.5370788574219,637800,,,,,,,,
2020-05-05,325.8999938964844,344.7699890136719,325.2300109863281,340.75,328.9903259277344,446000,,,,,,,,
2020-05-06,341.5899963378906,345.6499938964844,336.44000244140625,336.7099914550781,325.08978271484375,194700,,,,,,,,
2020-05-07,342.1400146484375,346.5,340.7799987792969,343.2699890136719,331.4233703613281,173700,,,,,,,,
2020-05-08,344.0,348.4700012207031,339.9700012207031,340.29998779296875,328.55584716796875,193200,,,,,,,,
2020-05-11,339.0799865722656,348.75,336.75,347.45001220703125,335.4590759277344,202300,,,,,,,,
2020-05-12,348.260009765625,351.3999938964844,340.2300109863281,340.2300109863281,328.4883728027344,230900,,,,,,,,
2020-05-13,339.5400085449219,342.6000061035156,332.1700134277344,337.989990234375,326.32562255859375,271200,,,,,,,,
2020-05-14,333.6600036621094,335.9200134277344,328.6400146484375,334.3500061035156,323.13629150390625,311900,,,,,,,,
2020-05-15,332.30999755859375,337.67999267578125,330.8900146484375,335.69000244140625,324.4313049316406,135700,,,,,,,,
2020-05-18,345.2699890136719,358.8299865722656,345.2699890136719,353.0799865722656,341.2381286621094,204800,,,,,,,,
2020-05-19,354.239990234375,356.8800048828125,345.6499938964844,345.6499938964844,334.05731201171875,153900,,,,,,,,
2020-05-20,349.69000244140625,353.7300109863281,346.42999267578125,352.2699890136719,340.45526123046875,182500,,,,,,,,
2020-05-21,351.1300048828125,354.7799987792969,346.239990234375,351.5,339.7110290527344,322800,,,,,,,,
2020-05-22,353.80999755859375,363.7300109863281,348.6600036621094,363.239990234375,351.057373046875,282400,,,,,,,,
2020-05-26,375.1400146484375,377.510009765625,344.67999267578125,350.0,338.2613830566406,438600,,,,,,,,
2020-05-27,350.1199951171875,354.57000732421875,335.19000244140625,347.6300048828125,335.9709167480469,544200,,,,,,,,
2020-05-28,351.42999267578125,359.3399963378906,349.0199890136719,358.2900085449219,346.2733459472656,315900,,,,,,,,
2020-05-29,360.0,363.1099853515625,357.57000732421875,362.8599853515625,350.6900329589844,353000,,,,,,,,
2020-06-01,361.7200012207031,369.0899963378906,361.3599853515625,365.4800109863281,353.22222900390625,294900,,,,,,,,
2020-06-02,368.6099853515625,370.79998779296875,361.239990234375,365.19000244140625,352.94195556640625,331300,,,,,,,,
2020-06-03,365.6000061035156,373.67999267578125,362.82000732421875,370.8800048828125,358.44122314453125,256000,,,,,,,,
2020-06-04,369.0,373.57000732421875,362.6300048828125,366.6000061035156,354.30474853515625,279000,,,,,,,,
2020-06-05,370.3999938964844,382.8699951171875,368.54998779296875,376.5799865722656,363.95001220703125,290900,,,,,,,,
2020-06-08,372.1300048828125,377.1300048828125,370.4599914550781,375.07000732421875,362.49053955078125,239800,,,,,,,,
2020-06-09,374.6499938964844,376.1700134277344,365.9800109863281,367.17999267578125,354.86517333984375,245900,,,,,,,,
2020-06-10,369.5,371.45001220703125,363.1400146484375,366.7300109863281,354.4302978515625,242700,,,,,,,,
2020-06-11,360.6099853515625,360.6099853515625,348.3699951171875,350.92999267578125,339.1601867675781,409500,,,,,,,,
2020-06-12,361.3599853515625,364.8399963378906,346.17999267578125,352.25,340.4358825683594,204800,,,,,,,,
2020-06-15,346.6700134277344,361.0799865722656,343.1099853515625,359.8500061035156,347.78106689453125,262800,,,,,,,,
2020-06-16,369.3800048828125,370.5799865722656,360.760009765625,364.1700134277344,351.95611572265625,135600,,,,,,,,
2020-06-17,366.69000244140625,369.8999938964844,363.1099853515625,367.80999755859375,355.4739990234375,159900,,,,,,,,
2020-06-18,367.1000061035156,368.7300109863281,363.19000244140625,365.57000732421875,353.30926513671875,169400,,,,,,,,
2020-06-19,371.8900146484375,375.17999267578125,366.5799865722656,368.3900146484375,356.0346374511719,348100,,,,,,,,
2020-06-22,366.79998779296875,371.2200012207031,361.3699951171875,368.1000061035156,355.7543640136719,162200,,,,,,,,
2020-06-23,372.7900085449219,374.3999938964844,367.3999938964844,368.4700012207031,356.11187744140625,141900,,,,,,,,
2020-06-24,364.69000244140625,367.0899963378906,347.8599853515625,355.30999755859375,343.39337158203125,409500,,,,,,,,
2020-06-25,356.07000732421875,356.07000732421875,347.5899963378906,354.9599914550781,343.05511474609375,191900,,,,,,,,
2020-06-26,354.9800109863281,357.3500061035156,350.4599914550781,355.8699951171875,343.93450927734375,508300,,,,,,,,
2020-06-29,357.5,357.5,350.80999755859375,355.44000244140625,343.5190124511719,256000,,,,,,,,
2020-06-30,355.95001220703125,365.54998779296875,355.8500061035156,363.9800109863281,351.7725830078125,240400,,,,,,,,
2020-07-01,363.9700012207031,375.0,363.9700012207031,368.92999267578125,356.5565185546875,287000,,,,,,,,
2020-07-02,372.04998779296875,373.7200012207031,367.5,368.1499938964844,355.80267333984375,191500,,,,,,,,
2020-07-06,373.94000244140625,374.9800109863281,367.6300048828125,368.1499938964844,355.80267333984375,219300,,,,,,,,
2020-07-07,364.8699951171875,367.94000244140625,360.010009765625,360.69000244140625,348.5928649902344,188500,,,,,,,,
2020-07-08,360.8900146484375,363.5799865722656,357.9599914550781,360.260009765625,348.17730712890625,169500,,,,,,,,
2020-07-09,358.57000732421875,360.5899963378906,352.1499938964844,356.9599914550781,344.9880065917969,200900,,,,,,,,
2020-07-10,357.8500061035156,358.9800109863281,351.6400146484375,354.7799987792969,342.8811340332031,117300,,,,,,,,
2020-07-13,358.0899963378906,362.5299987792969,349.3500061035156,350.239990234375,338.4933776855469,247300,,,,,,,,
2020-07-14,349.2900085449219,363.0299987792969,349.2900085449219,362.3500061035156,350.1971740722656,166300,,,,,,,,
2020-07-15,365.5799865722656,377.6700134277344,365.5799865722656,374.4100036621094,361.85272216796875,145000,,,,,,,,
2020-07-16,373.510009765625,374.6400146484375,366.1000061035156,369.94000244140625,357.5325927734375,100900,,,,,,,,
2020-07-17,372.5199890136719,383.989990234375,371.6499938964844,381.8800048828125,369.0722351074219,162900,,,,,,,,
2020-07-20,381.8599853515625,385.760009765625,380.42999267578125,384.79998779296875,371.8942565917969,133100,,,,,,,,
2020-07-21,385.0,387.8800048828125,382.3900146484375,385.3800048828125,372.45477294921875,127400,,,,,,,,
2020-07-22,385.69000244140625,390.9800109863281,383.1099853515625,389.4100036621094,376.349609375,157900,,,,,,,,
2020-07-23,390.54998779296875,395.4200134277344,387.1700134277344,388.8399963378906,375.7987060546875,111200,,,,,,,,
2020-07-24,387.8699951171875,389.25,382.30999755859375,387.6600036621094,374.6583557128906,142600,,,,,,,,
2020-07-27,386.3500061035156,387.5799865722656,383.04998779296875,385.0,372.0874938964844,182700,,,,,,,,
2020-07-28,386.5199890136719,387.9200134277344,382.1199951171875,384.6700134277344,371.7686462402344,221700,,,,,,,,
2020-07-29,387.3699951171875,405.07000732421875,387.3699951171875,400.989990234375,387.5411682128906,250600,,,,,,,,
2020-07-30,392.95001220703125,393.0,365.8500061035156,385.1700134277344,372.2519226074219,307800,,,,,,,,
2020-07-31,383.2900085449219,384.3299865722656,368.0,373.1000061035156,360.5866394042969,245600,,,,,,,,
2020-08-03,373.7699890136719,376.3299865722656,370.70001220703125,373.6499938964844,361.11822509765625,180200,,,,,,,,
2020-08-04,373.3800048828125,375.25,364.44000244140625,368.260009765625,355.9089660644531,254800,,,,,,,,
2020-08-05,368.8900146484375,377.1700134277344,367.3599853515625,374.25,361.6981201171875,276800,,,,,,,,
2020-08-06,374.25,374.5299987792969,364.6600036621094,369.57000732421875,357.17498779296875,134700,,,,,,,,
2020-08-07,370.6199951171875,376.6199951171875,369.54998779296875,373.5,360.97320556640625,136900,,,,,,,,
2020-08-10,372.42999267578125,378.5199890136719,371.4100036621094,376.3999938964844,363.7760009765625,192900,,,,,,,,
2020-08-11,378.5,383.5,374.67999267578125,375.260009765625,362.6742248535156,152400,,,,,,,,
2020-08-12,378.7699890136719,380.510009765625,375.42999267578125,376.010009765625,363.3989562988281,209000,,,,,,,,
2020-08-13,374.75,383.8900146484375,374.75,382.1000061035156,369.6190185546875,115800,,,,,,,,
2020-08-14,380.45001220703125,380.8399963378906,376.510009765625,378.4700012207031,366.1075439453125,102600,,,,,,,,
2020-08-17,378.6600036621094,380.5899963378906,374.5299987792969,374.7300109863281,362.4897766113281,164000,,,,,,,,
2020-08-18,376.8500061035156,376.8500061035156,371.92999267578125,373.989990234375,361.7739562988281,128600,,,,,,,,
2020-08-19,376.69000244140625,376.69000244140625,371.4800109863281,371.79998779296875,359.65545654296875,110800,,,,,,,,
2020-08-20,369.6099853515625,374.0299987792969,367.9200134277344,370.75,358.6398010253906,162400,,,,,,,,
2020-08-21,371.0799865722656,371.7699890136719,367.010009765625,371.6300048828125,359.4909973144531,154000,,,,,,,,
2020-08-24,372.7200012207031,373.739990234375,365.2900085449219,370.8500061035156,358.7365417480469,161600,,,,,,,,
2020-08-25,373.739990234375,378.7900085449219,369.4100036621094,377.4800109863281,365.14996337890625,247900,,,,,,,,
2020-08-26,375.9800109863281,377.4200134277344,368.0,375.92999267578125,363.6505432128906,131800,,,,,,,,
2020-08-27,376.2900085449219,385.1400146484375,374.6700134277344,380.2799987792969,367.85845947265625,169400,,,,,,,,
2020-08-28,380.010009765625,386.04998779296875,376.3500061035156,385.0199890136719,372.443603515625,150600,,,,,,,,
2020-08-31,383.0199890136719,395.1700134277344,383.0199890136719,392.95001220703125,380.1146240234375,221300,,,,,,,,
2020-09-01,391.30999755859375,399.17999267578125,390.45001220703125,398.3500061035156,385.3382568359375,213300,,,,,,,,
2020-09-02,399.260009765625,409.2699890136719,395.8900146484375,408.17999267578125,394.84716796875,223700,,,,,,,,
2020-09-03,405.79998779296875,407.3299865722656,390.8999938964844,396.5799865722656,383.62603759765625,251100,,,,,,,,
2020-09-04,399.760009765625,400.1199951171875,384.3500061035156,389.3900146484375,376.67095947265625,144000,,,,,,,,
2020-09-08,385.0,389.7699890136719,381.54998779296875,381.94000244140625,369.4642639160156,235800,,,,,,,,
2020-09-09,387.2699890136719,395.05999755859375,384.75,389.4700012207031,376.7482604980469,139900,,,,,,,,
2020-09-10,390.2900085449219,391.1300048828125,377.3500061035156,378.07000732421875,365.72064208984375,212100,,,,,,,,
2020-09-11,379.6600036621094,380.3999938964844,367.8800048828125,370.57000732421875,358.46563720703125,268700,,,,,,,,
2020-09-14,375.2900085449219,376.7900085449219,371.44000244140625,371.8800048828125,359.7328186035156,281000,,,,,,,,
2020-09-15,374.6499938964844,377.8500061035156,369.1499938964844,369.8299865722656,357.7498474121094,293300,,,,,,,,
2020-09-16,372.6700134277344,372.6700134277344,353.1499938964844,357.8999938964844,346.20953369140625,406700,,,,,,,,
2020-09-17,355.7699890136719,355.7699890136719,344.739990234375,346.5799865722656,335.2592468261719,377300,,,,,,,,
2020-09-18,345.6000061035156,350.5,337.0199890136719,337.9599914550781,326.92083740234375,458500,,,,,,,,
2020-09-21,331.4700012207031,331.4700012207031,321.8800048828125,326.70001220703125,316.0286560058594,365700,,,,,,,,
2020-09-22,326.69000244140625,332.8900146484375,320.3299865722656,331.8299865722656,320.9911193847656,607300,,,,,,,,
2020-09-23,333.9200134277344,339.4800109863281,329.6300048828125,330.7699890136719,319.96563720703125,256900,,,,,,,,
2020-09-24,326.9700012207031,331.57000732421875,324.8900146484375,329.5199890136719,318.7565002441406,319100,,,,,,,,
2020-09-25,326.1499938964844,337.9200134277344,326.0899963378906,335.80999755859375,324.8410339355469,171000,,,,,,,,
2020-09-28,341.92999267578125,345.95001220703125,340.1600036621094,341.8900146484375,330.7224426269531,161400,,,,,,,,
2020-09-29,343.29998779296875,345.6300048828125,335.3299865722656,335.5400085449219,324.579833984375,188100,,,,,,,,
2020-09-30,336.6199951171875,344.5400085449219,336.6199951171875,340.4200134277344,329.3004455566406,167800,,,,,,,,
2020-10-01,343.760009765625,347.94000244140625,334.80999755859375,337.239990234375,326.2243347167969,231400,,,,,,,,
2020-10-02,334.6099853515625,337.8699951171875,330.4200134277344,335.8999938964844,324.9280700683594,172900,,,,,,,,
2020-10-05,340.1700134277344,342.3399963378906,337.57000732421875,339.29998779296875,328.217041015625,136200,,,,,,,,
2020-10-06,339.0299987792969,342.739990234375,335.6400146484375,336.3699951171875,325.38275146484375,181000,,,,,,,,
2020-10-07,337.2200012207031,350.4599914550781,337.2200012207031,348.0299987792969,336.6618347167969,274200,,,,,,,,
2020-10-08,350.0,355.2300109863281,348.7900085449219,354.3399963378906,342.7657775878906,198700,,,,,,,,
2020-10-09,358.42999267578125,365.8299865722656,354.9700012207031,363.510009765625,351.63629150390625,219300,,,,,,,,
2020-10-12,367.3999938964844,370.8999938964844,360.30999755859375,367.6199951171875,355.612060546875,152600,,,,,,,,
2020-10-13,364.9700012207031,367.54998779296875,361.1400146484375,362.54998779296875,350.7076110839844,163900,,,,,,,,
2020-10-14,365.9700012207031,372.6199951171875,362.0799865722656,364.5,352.5939025878906,170000,,,,,,,,
2020-10-15,358.3500061035156,362.7300109863281,356.8599853515625,361.79998779296875,349.9820556640625,134500,,,,,,,,
2020-10-16,363.57000732421875,369.25,361.760009765625,365.3900146484375,353.454833984375,201000,,,,,,,,
2020-10-19,367.57000732421875,370.92999267578125,359.3699951171875,361.6300048828125,349.8177185058594,315000,,,,,,,,
2020-10-20,363.19000244140625,369.1499938964844,361.29998779296875,361.79998779296875,349.9820556640625,217500,,,,,,,,
2020-10-21,361.7799987792969,362.3599853515625,358.0,359.05999755859375,347.3316345214844,165200,,,,,,,,
2020-10-22,359.07000732421875,369.3599853515625,357.4100036621094,368.2200012207031,356.1923828125,179700,,,,,,,,
2020-10-23,371.989990234375,371.989990234375,365.6099853515625,366.239990234375,354.2770080566406,171700,,,,,,,,
2020-10-26,361.3800048828125,363.05999755859375,354.6300048828125,357.3599853515625,345.6871032714844,174800,,,,,,,,
2020-10-27,357.0,357.04998779296875,350.75,351.4599914550781,339.97979736328125,229000,,,,,,,,
2020-10-28,341.1300048828125,346.3299865722656,334.82000732421875,335.0299987792969,324.08648681640625,284200,,,,,,,,
2020-10-29,339.1199951171875,342.4100036621094,321.6700134277344,326.6499938964844,315.980224609375,543400,,,,,,,,
2020-10-30,322.0,326.1300048828125,312.3299865722656,318.2300109863281,307.83538818359375,425100,,,,,,,,
2020-11-02,326.3800048828125,334.0899963378906,312.69000244140625,319.9700012207031,309.5184020996094,343100,,,,,,,,
2020-11-03,326.3599853515625,336.2099914550781,325.05999755859375,332.19000244140625,321.33935546875,238700,,,,,,,,
2020-11-04,336.57000732421875,340.7699890136719,328.5,328.75,318.0116271972656,375900,,,,,,,,
2020-11-05,335.75,346.0199890136719,334.1099853515625,337.2699890136719,326.25335693359375,253300,,,,,,,,
2020-11-06,338.07000732421875,340.0,334.17999267578125,335.94000244140625,324.966796875,185500,,,,,,,,
2020-11-09,357.92999267578125,380.6300048828125,357.9100036621094,363.9599914550781,352.071533203125,523700,,,,,,,,
2020-11-10,361.92999267578125,369.1700134277344,350.7699890136719,368.45001220703125,356.4149169921875,324700,,,,,,,,
2020-11-11,370.70001220703125,371.489990234375,360.0199890136719,362.9700012207031,351.1139221191406,224400,,,,,,,,
2020-11-12,358.4599914550781,362.7699890136719,353.8999938964844,356.739990234375,345.4108581542969,105700,,,,,,,,
2020-11-13,358.0400085449219,365.6099853515625,356.3299865722656,364.3999938964844,352.82763671875,142200,,,,,,,,
2020-11-16,366.80999755859375,375.260009765625,361.2099914550781,375.2200012207031,363.30401611328125,269200,,,,,,,,
2020-11-17,374.32000732421875,379.2799987792969,371.25,375.5,363.5751647949219,381200,,,,,,,,
2020-11-18,375.17999267578125,378.4200134277344,369.75,370.1700134277344,358.4144592285156,294400,,,,,,,,
2020-11-19,368.5400085449219,372.54998779296875,363.1600036621094,372.2699890136719,360.44775390625,254700,,,,,,,,
2020-11-20,372.739990234375,374.5199890136719,367.17999267578125,370.6099853515625,358.84039306640625,226000,,,,,,,,
2020-11-23,372.760009765625,376.0199890136719,367.0299987792969,373.1400146484375,361.2901306152344,362900,,,,,,,,
2020-11-24,375.1300048828125,384.7099914550781,371.9700012207031,381.6199951171875,369.5008239746094,294600,,,,,,,,
2020-11-25,379.7200012207031,381.5199890136719,372.9200134277344,373.6600036621094,361.7936096191406,211700,,,,,,,,
2020-11-27,374.1099853515625,374.4100036621094,368.3900146484375,371.04998779296875,359.2664794921875,103700,,,,,,,,
2020-11-30,371.95001220703125,384.70001220703125,368.989990234375,382.75,370.5949401855469,518600,,,,,,,,
2020-12-01,384.8699951171875,386.3299865722656,378.45001220703125,380.4700012207031,368.3872375488281,295300,,,,,,,,
2020-12-02,379.1400146484375,384.04998779296875,376.8800048828125,380.3800048828125,368.3001708984375,260700,,,,,,,,
2020-12-03,379.1300048828125,387.42999267578125,376.45001220703125,377.989990234375,365.986083984375,191200,,,,,,,,
2020-12-04,375.94000244140625,387.4100036621094,375.94000244140625,386.9700012207031,374.68096923828125,173600,,,,,,,,
2020-12-07,386.5299987792969,387.30999755859375,380.7200012207031,382.8599853515625,370.7014465332031,141100,,,,,,,,
2020-12-08,379.9100036621094,386.3500061035156,379.9100036621094,382.9599914550781,370.79827880859375,139100,,,,,,,,
2020-12-09,383.6499938964844,384.8999938964844,379.0799865722656,381.3699951171875,369.2586975097656,204100,,,,,,,,
2020-12-10,380.3699951171875,388.7200012207031,380.3699951171875,383.3500061035156,371.1758117675781,218100,,,,,,,,
2020-12-11,381.3699951171875,384.54998779296875,378.0,383.4200134277344,371.2436828613281,241900,,,,,,,,
2020-12-14,386.69000244140625,394.94000244140625,380.6600036621094,380.6700134277344,368.58099365234375,209300,,,,,,,,
2020-12-15,385.5799865722656,393.739990234375,382.3399963378906,392.67999267578125,380.2095642089844,240900,,,,,,,,
2020-12-16,392.0,399.7200012207031,390.7799987792969,397.3299865722656,384.71197509765625,245500,,,,,,,,
2020-12-17,398.3599853515625,404.760009765625,395.69000244140625,402.8999938964844,390.1050109863281,196300,,,,,,,,
