date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MRP')","('high', 'MRP')","('low', 'MRP')","('close', 'MRP')","('adj_close', 'MRP')","('volume', 'MRP')","('currency', '')"
2025-03-12,21.229999542236328,21.950000762939453,21.209999084472656,21.799999237060547,20.500680923461914,1879800,,,,,,,,
2025-03-13,21.790000915527344,21.84000015258789,21.020000457763672,21.3700008392334,20.096309661865234,2583300,,,,,,,,
2025-03-14,21.690000534057617,22.15999984741211,21.280000686645508,21.739999771118164,20.444257736206055,1326300,,,,,,,,
2025-03-17,21.65999984741211,22.25,21.420000076293945,22.0,20.68876075744629,1322100,,,,,,,,
2025-03-18,22.899999618530273,24.889999389648438,22.899999618530273,24.239999771118164,22.795251846313477,5626600,,,,,,,,
2025-03-19,24.3799991607666,26.170000076293945,24.1200008392334,25.389999389648438,23.876710891723633,2738100,,,,,,,,
2025-03-20,25.040000915527344,25.809999465942383,24.559999465942383,24.670000076293945,23.19962501525879,2951300,,,,,,,,
2025-03-21,24.75,25.40999984741211,24.375,25.350000381469727,23.839094161987305,10986800,,,,,,,,
2025-03-24,25.420000076293945,26.275999069213867,25.229999542236328,26.190000534057617,24.629030227661133,2128800,,,,,,,,
2025-03-25,26.100000381469727,26.639999389648438,25.920000076293945,26.1200008392334,24.563203811645508,2133800,,,,,,,,
2025-03-26,26.270000457763672,26.989999771118164,25.829999923706055,25.850000381469727,24.309293746948242,1611300,,,,,,,,
2025-03-27,25.649999618530273,26.645000457763672,25.40999984741211,26.420000076293945,24.845321655273438,1564500,,,,,,,,
2025-03-28,26.6299991607666,26.700000762939453,26.059999465942383,26.520000457763672,24.939361572265625,1442600,,,,,,,,
2025-03-31,26.25,26.649999618530273,25.920000076293945,26.510000228881836,24.929956436157227,1169200,,,,,,,,
2025-04-01,26.34000015258789,26.479999542236328,25.850000381469727,26.0,24.450353622436523,1038600,,,,,,,,
2025-04-02,25.75,26.709999084472656,25.600000381469727,26.5,24.92055320739746,1267800,,,,,,,,
2025-04-03,25.809999465942383,26.204999923706055,25.43000030517578,25.670000076293945,24.14002227783203,1816700,,,,,,,,
2025-04-04,24.8799991607666,24.90999984741211,23.799999237060547,23.940000534057617,22.851409912109375,2372500,,,,,,,,
2025-04-07,23.3799991607666,24.540000915527344,22.799999237060547,23.549999237060547,22.479143142700195,1904600,,,,,,,,
2025-04-08,23.75,24.06999969482422,22.170000076293945,22.510000228881836,21.486433029174805,1904900,,,,,,,,
2025-04-09,21.899999618530273,24.0,21.635000228881836,23.639999389648438,22.56505012512207,2569700,,,,,,,,
2025-04-10,23.40999984741211,23.530000686645508,22.579999923706055,22.770000457763672,21.73461151123047,1160800,,,,,,,,
2025-04-11,22.700000762939453,23.399999618530273,22.204999923706055,23.309999465942383,22.25005531311035,1139000,,,,,,,,
2025-04-14,23.739999771118164,24.219999313354492,23.420000076293945,23.600000381469727,22.526870727539062,1099400,,,,,,,,
2025-04-15,23.450000762939453,23.959999084472656,23.325000762939453,23.75,22.6700496673584,952300,,,,,,,,
2025-04-16,23.809999465942383,24.075000762939453,23.34000015258789,23.399999618530273,22.33596420288086,671300,,,,,,,,
2025-04-17,23.399999618530273,24.1299991607666,23.399999618530273,23.920000076293945,22.832317352294922,884700,,,,,,,,
2025-04-21,23.639999389648438,23.989999771118164,23.010000228881836,23.520000457763672,22.45050811767578,1238900,,,,,,,,
2025-04-22,23.899999618530273,24.43000030517578,23.69099998474121,24.399999618530273,23.29049301147461,1082500,,,,,,,,
2025-04-23,24.790000915527344,25.183000564575195,24.395000457763672,24.530000686645508,23.414581298828125,1202400,,,,,,,,
2025-04-24,24.809999465942383,25.139999389648438,24.489999771118164,25.040000915527344,23.901391983032227,733800,,,,,,,,
2025-04-25,25.190000534057617,25.200000762939453,24.6299991607666,24.84000015258789,23.710485458374023,612700,,,,,,,,
2025-04-28,24.940000534057617,25.229999542236328,24.780000686645508,25.020000457763672,23.882299423217773,610300,,,,,,,,
2025-04-29,25.010000228881836,25.15999984741211,24.649999618530273,25.0,23.863208770751953,716200,,,,,,,,
2025-04-30,24.84000015258789,25.139999389648438,24.600000381469727,25.040000915527344,23.901391983032227,949700,,,,,,,,
2025-05-01,25.219999313354492,25.59000015258789,25.0049991607666,25.389999389648438,24.235475540161133,834200,,,,,,,,
2025-05-02,25.68000030517578,25.934999465942383,25.520000457763672,25.84000015258789,24.665014266967773,702300,,,,,,,,
2025-05-05,25.75,26.200000762939453,25.549999237060547,25.84000015258789,24.665014266967773,785400,,,,,,,,
2025-05-06,25.65999984741211,25.889999389648438,25.6200008392334,25.780000686645508,24.60774040222168,537600,,,,,,,,
2025-05-07,25.770000457763672,25.860000610351562,25.3700008392334,25.420000076293945,24.264110565185547,1662200,,,,,,,,
2025-05-08,25.520000457763672,26.1200008392334,25.389999389648438,26.020000457763672,24.836828231811523,827200,,,,,,,,
2025-05-09,26.190000534057617,26.399999618530273,25.219999313354492,25.31999969482422,24.168659210205078,2065700,,,,,,,,
2025-05-12,26.059999465942383,26.440000534057617,25.6200008392334,26.290000915527344,25.09455108642578,890700,,,,,,,,
2025-05-13,26.56999969482422,26.729999542236328,26.030000686645508,26.639999389648438,25.428634643554688,1480500,,,,,,,,
2025-05-14,27.079999923706055,28.899999618530273,27.0,27.809999465942383,26.545433044433594,2088700,,,,,,,,
2025-05-15,27.84000015258789,28.799999237060547,27.84000015258789,28.6299991607666,27.328147888183594,1067300,,,,,,,,
2025-05-16,28.6299991607666,28.739999771118164,28.18000030517578,28.610000610351562,27.309057235717773,1073700,,,,,,,,
2025-05-19,28.139999389648438,28.729999542236328,28.041000366210938,28.700000762939453,27.39496612548828,812400,,,,,,,,
2025-05-20,28.719999313354492,28.790000915527344,28.3799991607666,28.610000610351562,27.309057235717773,774200,,,,,,,,
2025-05-21,28.420000076293945,28.989999771118164,28.104999542236328,28.110000610351562,26.8317928314209,1003600,,,,,,,,
2025-05-22,28.139999389648438,28.34000015258789,27.65999984741211,28.030000686645508,26.755430221557617,1486200,,,,,,,,
2025-05-23,27.81999969482422,28.204999923706055,27.760000228881836,28.030000686645508,26.755430221557617,725000,,,,,,,,
2025-05-27,28.299999237060547,28.399999618530273,27.719999313354492,27.8700008392334,26.602706909179688,716300,,,,,,,,
2025-05-28,27.790000915527344,27.920000076293945,27.459999084472656,27.56999969482422,26.316347122192383,680100,,,,,,,,
2025-05-29,27.56999969482422,27.950000762939453,27.424999237060547,27.8799991607666,26.61224937438965,602700,,,,,,,,
2025-05-30,27.790000915527344,27.920000076293945,27.475000381469727,27.8700008392334,26.602706909179688,1556500,,,,,,,,
2025-06-02,27.729999542236328,28.010000228881836,27.450000762939453,27.68000030517578,26.42134666442871,710200,,,,,,,,
2025-06-03,27.719999313354492,27.93000030517578,27.510000228881836,27.829999923706055,26.564525604248047,790000,,,,,,,,
2025-06-04,27.799999237060547,27.969999313354492,27.6200008392334,27.780000686645508,26.516799926757812,784600,,,,,,,,
2025-06-05,27.700000762939453,27.979999542236328,27.440000534057617,27.479999542236328,26.230440139770508,610100,,,,,,,,
2025-06-06,27.68000030517578,27.905000686645508,27.540000915527344,27.639999389648438,26.38316535949707,511200,,,,,,,,
2025-06-09,27.81999969482422,27.920000076293945,27.514999389648438,27.760000228881836,26.49770736694336,481900,,,,,,,,
2025-06-10,27.780000686645508,28.010000228881836,27.6200008392334,27.93000030517578,26.659976959228516,606700,,,,,,,,
2025-06-11,27.959999084472656,28.29400062561035,27.56999969482422,27.6299991607666,26.373619079589844,640500,,,,,,,,
2025-06-12,27.600000381469727,27.920000076293945,27.19300079345703,27.34000015258789,26.096805572509766,520700,,,,,,,,
2025-06-13,27.15999984741211,27.3799991607666,26.91200065612793,27.200000762939453,25.963172912597656,618700,,,,,,,,
2025-06-16,27.260000228881836,27.690000534057617,27.110000610351562,27.329999923706055,26.087261199951172,998600,,,,,,,,
2025-06-17,27.40999984741211,28.03499984741211,27.3700008392334,27.799999237060547,26.535886764526367,1165800,,,,,,,,
2025-06-18,27.75,28.450000762939453,27.6200008392334,28.209999084472656,26.92724609375,807700,,,,,,,,
2025-06-20,28.299999237060547,28.56999969482422,28.010000228881836,28.43000030517578,27.137243270874023,3383700,,,,,,,,
2025-06-23,28.299999237060547,28.6200008392334,27.90999984741211,28.219999313354492,26.93678855895996,822600,,,,,,,,
2025-06-24,28.260000228881836,28.790000915527344,28.100000381469727,28.670000076293945,27.366329193115234,743500,,,,,,,,
2025-06-25,28.600000381469727,28.645000457763672,27.84000015258789,27.920000076293945,26.650432586669922,526900,,,,,,,,
2025-06-26,27.799999237060547,28.30500030517578,27.530000686645508,28.270000457763672,26.98451805114746,719300,,,,,,,,
2025-06-27,28.350000381469727,28.75,28.19499969482422,28.719999313354492,27.414052963256836,2242600,,,,,,,,
2025-06-30,28.770000457763672,28.908000946044922,28.360000610351562,28.510000228881836,27.213603973388672,1664300,,,,,,,,
2025-07-01,28.399999618530273,28.84000015258789,28.399999618530273,28.59000015258789,27.289966583251953,1250000,,,,,,,,
2025-07-02,28.459999084472656,28.920000076293945,28.200000762939453,28.8799991607666,27.5667781829834,1208200,,,,,,,,
2025-07-03,28.110000610351562,28.3700008392334,27.93000030517578,28.030000686645508,27.41031837463379,714100,,,,,,,,
2025-07-07,28.020000457763672,28.350000381469727,27.780000686645508,28.040000915527344,27.42009735107422,929800,,,,,,,,
2025-07-08,27.8799991607666,28.329999923706055,27.469999313354492,27.510000228881836,26.901813507080078,1203400,,,,,,,,
2025-07-09,27.6200008392334,29.3700008392334,27.608999252319336,28.959999084472656,28.31975555419922,2676900,,,,,,,,
2025-07-10,29.329999923706055,29.940000534057617,29.156999588012695,29.5,28.84781837463379,1435900,,,,,,,,
2025-07-11,29.350000381469727,30.0,29.312999725341797,29.8700008392334,29.209640502929688,1091300,,,,,,,,
2025-07-14,30.06999969482422,30.670000076293945,30.0,30.25,29.58123779296875,1300300,,,,,,,,
2025-07-15,30.139999389648438,30.75,30.091999053955078,30.200000762939453,29.532344818115234,1488600,,,,,,,,
2025-07-16,30.43000030517578,30.985000610351562,30.280000686645508,30.760000228881836,30.07996368408203,1391500,,,,,,,,
2025-07-17,30.6200008392334,31.06999969482422,30.6200008392334,30.729999542236328,30.05062484741211,999500,,,,,,,,
2025-07-18,30.899999618530273,31.020000457763672,30.3799991607666,30.68000030517578,30.001731872558594,1025100,,,,,,,,
2025-07-21,30.899999618530273,31.309999465942383,30.760000228881836,30.93000030517578,30.246204376220703,1041400,,,,,,,,
2025-07-22,30.850000381469727,31.440000534057617,30.780000686645508,31.219999313354492,30.52979278564453,1012700,,,,,,,,
2025-07-23,31.350000381469727,31.479999542236328,30.940000534057617,31.270000457763672,30.57868766784668,877600,,,,,,,,
2025-07-24,31.270000457763672,31.329999923706055,30.729999542236328,30.75,30.0701847076416,625900,,,,,,,,
2025-07-25,30.950000762939453,31.229999542236328,30.559999465942383,30.940000534057617,30.255983352661133,562600,,,,,,,,
2025-07-28,31.0,31.0,30.639999389648438,30.799999237060547,30.119077682495117,557800,,,,,,,,
2025-07-29,30.809999465942383,30.979999542236328,30.604999542236328,30.75,30.0701847076416,851200,,,,,,,,
2025-07-30,30.860000610351562,31.079999923706055,30.469999313354492,30.540000915527344,29.86482810974121,865600,,,,,,,,
2025-07-31,31.149999618530273,31.559999465942383,29.979999542236328,29.989999771118164,29.32698631286621,841000,,,,,,,,
2025-08-01,30.540000915527344,30.84000015258789,29.729999542236328,29.940000534057617,29.278091430664062,980300,,,,,,,,
2025-08-04,30.110000610351562,30.6200008392334,29.920000076293945,30.31999969482422,29.649690628051758,698900,,,,,,,,
2025-08-05,30.559999465942383,31.315000534057617,30.329999923706055,31.260000228881836,30.56890869140625,1503500,,,,,,,,
2025-08-06,31.260000228881836,31.790000915527344,31.049999237060547,31.6299991607666,30.930728912353516,1165800,,,,,,,,
2025-08-07,31.3799991607666,31.739999771118164,31.25,31.34000015258789,30.647140502929688,795500,,,,,,,,
2025-08-08,31.329999923706055,31.614999771118164,31.145000457763672,31.34000015258789,30.647140502929688,890500,,,,,,,,
2025-08-11,31.260000228881836,31.56999969482422,31.09000015258789,31.15999984741211,30.471118927001953,1004000,,,,,,,,
2025-08-12,31.260000228881836,31.760000228881836,31.049999237060547,31.760000228881836,31.0578556060791,1157100,,,,,,,,
2025-08-13,31.829999923706055,32.599998474121094,31.639999389648438,32.400001525878906,31.68370819091797,1600500,,,,,,,,
2025-08-14,32.33000183105469,32.45000076293945,31.979999542236328,32.09000015258789,31.38055992126465,1161000,,,,,,,,
2025-08-15,32.13999938964844,32.20500183105469,31.5,31.739999771118164,31.038297653198242,1022200,,,,,,,,
2025-08-18,31.719999313354492,32.040000915527344,31.549999237060547,31.809999465942383,31.106748580932617,1598400,,,,,,,,
2025-08-19,31.68000030517578,32.54999923706055,31.6299991607666,32.54999923706055,31.83038902282715,794500,,,,,,,,
2025-08-20,32.540000915527344,32.79499816894531,32.29999923706055,32.689998626708984,31.96729278564453,879500,,,,,,,,
2025-08-21,32.5,33.380001068115234,32.38999938964844,33.34000015258789,32.60292434692383,746300,,,,,,,,
2025-08-22,33.369998931884766,34.55500030517578,33.31999969482422,34.29999923706055,33.54169845581055,998700,,,,,,,,
2025-08-25,34.209999084472656,34.75,34.189998626708984,34.720001220703125,33.952415466308594,809500,,,,,,,,
2025-08-26,34.849998474121094,35.22999954223633,34.72999954223633,35.16999816894531,34.39246368408203,900700,,,,,,,,
2025-08-27,35.04999923706055,35.459999084472656,34.880001068115234,35.38999938964844,34.607601165771484,626200,,,,,,,,
2025-08-28,35.38999938964844,36.0,35.3650016784668,35.5,34.715171813964844,1110600,,,,,,,,
2025-08-29,35.5,35.58000183105469,35.0,35.310001373291016,34.52937316894531,1414200,,,,,,,,
2025-09-02,35.09000015258789,35.33000183105469,33.84000015258789,34.150001525878906,33.39501953125,1813400,,,,,,,,
2025-09-03,34.189998626708984,34.77299880981445,34.09000015258789,34.54999923706055,33.78617477416992,2093700,,,,,,,,
2025-09-04,34.54999923706055,34.724998474121094,34.11000061035156,34.22999954223633,33.47324752807617,1033000,,,,,,,,
2025-09-05,34.22999954223633,34.65999984741211,34.18000030517578,34.209999084472656,33.45368957519531,832700,,,,,,,,
2025-09-08,33.9900016784668,34.43000030517578,33.82500076293945,34.279998779296875,33.52214050292969,1395200,,,,,,,,
2025-09-09,34.43000030517578,35.0099983215332,34.16999816894531,35.0,34.226226806640625,1042700,,,,,,,,
2025-09-10,35.08000183105469,35.28499984741211,34.869998931884766,34.90999984741211,34.138214111328125,596400,,,,,,,,
2025-09-11,35.08000183105469,35.16999816894531,34.56999969482422,34.84000015258789,34.06976318359375,920300,,,,,,,,
2025-09-12,34.849998474121094,35.02000045776367,34.59000015258789,34.63999938964844,33.874183654785156,813300,,,,,,,,
2025-09-15,34.720001220703125,35.369998931884766,34.40999984741211,35.20000076293945,34.42180633544922,1376200,,,,,,,,
2025-09-16,35.119998931884766,35.45000076293945,34.32500076293945,34.61000061035156,33.8448486328125,1189200,,,,,,,,
2025-09-17,34.5099983215332,34.96500015258789,34.08000183105469,34.16999816894531,33.414573669433594,837800,,,,,,,,
2025-09-18,34.18000030517578,34.83000183105469,34.08000183105469,34.630001068115234,33.86440658569336,807200,,,,,,,,
2025-09-19,34.95500183105469,34.95500183105469,34.11000061035156,34.349998474121094,33.59059524536133,3023700,,,,,,,,
2025-09-22,34.54999923706055,34.54999923706055,33.880001068115234,34.06999969482422,33.3167839050293,761200,,,,,,,,
2025-09-23,34.349998474121094,35.099998474121094,34.310001373291016,34.61000061035156,33.8448486328125,974000,,,,,,,,
2025-09-24,34.52000045776367,34.70000076293945,34.334999084472656,34.439998626708984,33.67860412597656,764600,,,,,,,,
2025-09-25,34.47999954223633,34.630001068115234,34.0099983215332,34.45000076293945,33.688385009765625,771300,,,,,,,,
2025-09-26,34.45000076293945,34.512001037597656,33.90999984741211,34.029998779296875,33.27766799926758,1445200,,,,,,,,
2025-09-29,34.13999938964844,34.13999938964844,33.529998779296875,33.86000061035156,33.111427307128906,1628800,,,,,,,,
2025-09-30,33.91999816894531,33.93000030517578,33.41999816894531,33.61000061035156,32.8669548034668,896900,,,,,,,,
2025-10-01,33.5,33.96500015258789,33.38999938964844,33.58000183105469,32.83761978149414,1865000,,,,,,,,
2025-10-02,33.599998474121094,34.029998779296875,32.94499969482422,33.02000045776367,32.290000915527344,1385300,,,,,,,,
2025-10-03,32.36000061035156,32.540000915527344,32.150001525878906,32.18000030517578,32.18000030517578,1347900,,,,,,,,
2025-10-06,32.18000030517578,32.30500030517578,31.329999923706055,31.8700008392334,31.8700008392334,1302300,,,,,,,,
2025-10-07,31.829999923706055,32.790000915527344,31.59000015258789,32.0099983215332,32.0099983215332,2027100,,,,,,,,
2025-10-08,32.34000015258789,33.05500030517578,32.2400016784668,32.689998626708984,32.689998626708984,1604600,,,,,,,,
2025-10-09,32.70000076293945,33.00199890136719,32.06399917602539,32.38999938964844,32.38999938964844,1016400,,,,,,,,
2025-10-10,31.690000534057617,31.979999542236328,30.299999237060547,31.229999542236328,31.229999542236328,4134500,,,,,,,,
2025-10-13,31.469999313354492,31.850000381469727,30.709999084472656,31.079999923706055,31.079999923706055,2079900,,,,,,,,
2025-10-14,31.079999923706055,31.899999618530273,30.959999084472656,31.510000228881836,31.510000228881836,1134800,,,,,,,,
2025-10-15,32.0099983215332,32.400001525878906,31.600000381469727,32.08000183105469,32.08000183105469,1559600,,,,,,,,
2025-10-16,32.029998779296875,32.31999969482422,31.889999389648438,32.290000915527344,32.290000915527344,1353800,,,,,,,,
2025-10-17,32.189998626708984,32.720001220703125,32.099998474121094,32.709999084472656,32.709999084472656,950300,,,,,,,,
2025-10-20,32.84000015258789,33.025001525878906,32.59000015258789,32.84000015258789,32.84000015258789,1098500,,,,,,,,
2025-10-21,32.83000183105469,33.45000076293945,32.439998626708984,33.04999923706055,33.04999923706055,1177700,,,,,,,,
2025-10-22,33.22999954223633,33.43000030517578,32.814998626708984,33.029998779296875,33.029998779296875,1362600,,,,,,,,
2025-10-23,33.4900016784668,33.4900016784668,32.17499923706055,32.79999923706055,32.79999923706055,1578100,,,,,,,,
2025-10-24,33.0099983215332,33.369998931884766,32.349998474121094,32.40999984741211,32.40999984741211,1482500,,,,,,,,
2025-10-27,32.5099983215332,33.2400016784668,32.46500015258789,32.900001525878906,32.900001525878906,1310300,,,,,,,,
2025-10-28,32.58000183105469,32.900001525878906,32.31999969482422,32.709999084472656,32.709999084472656,993000,,,,,,,,
2025-10-29,32.939998626708984,33.119998931884766,31.854999542236328,32.09000015258789,32.09000015258789,1631500,,,,,,,,
2025-10-30,32.290000915527344,32.540000915527344,32.02000045776367,32.380001068115234,32.380001068115234,1394800,,,,,,,,
2025-10-31,32.27000045776367,32.290000915527344,31.6299991607666,32.209999084472656,32.209999084472656,1429700,,,,,,,,
2025-11-03,31.979999542236328,31.979999542236328,31.079999923706055,31.540000915527344,31.540000915527344,1545600,,,,,,,,
2025-11-04,31.31999969482422,31.8700008392334,31.190000534057617,31.8700008392334,31.8700008392334,1417100,,,,,,,,
2025-11-05,31.75,32.02000045776367,31.18000030517578,31.200000762939453,31.200000762939453,2080300,,,,,,,,
2025-11-06,31.670000076293945,31.670000076293945,31.075000762939453,31.229999542236328,31.229999542236328,1029100,,,,,,,,
2025-11-07,31.100000381469727,31.84000015258789,30.959999084472656,31.829999923706055,31.829999923706055,1220600,,,,,,,,
2025-11-10,31.899999618530273,31.96500015258789,31.389999389648438,31.670000076293945,31.670000076293945,1388800,,,,,,,,
2025-11-11,31.65999984741211,32.33000183105469,31.65999984741211,32.18000030517578,32.18000030517578,1598000,,,,,,,,
2025-11-12,32.189998626708984,32.529998779296875,31.790000915527344,31.790000915527344,31.790000915527344,1512300,,,,,,,,
2025-11-13,31.790000915527344,31.899999618530273,31.15999984741211,31.239999771118164,31.239999771118164,1136500,,,,,,,,
2025-11-14,31.200000762939453,31.56599998474121,31.15999984741211,31.170000076293945,31.170000076293945,1124900,,,,,,,,
2025-11-17,31.239999771118164,31.309999465942383,29.06999969482422,29.5,29.5,3782100,,,,,,,,
2025-11-18,29.020000457763672,29.71500015258789,28.809999465942383,29.68000030517578,29.68000030517578,4901400,,,,,,,,
2025-11-19,29.6299991607666,29.780000686645508,29.075000762939453,29.1200008392334,29.1200008392334,6377700,,,,,,,,
2025-11-20,29.139999389648438,29.719999313354492,28.770000457763672,29.239999771118164,29.239999771118164,7678800,,,,,,,,
2025-11-21,29.450000762939453,31.09000015258789,29.360000610351562,30.489999771118164,30.489999771118164,6368400,,,,,,,,
2025-11-24,31.209999084472656,31.84000015258789,30.950000762939453,31.100000381469727,31.100000381469727,7505600,,,,,,,,
2025-11-25,31.3700008392334,32.2599983215332,31.110000610351562,31.719999313354492,31.719999313354492,12549200,,,,,,,,
2025-11-26,31.549999237060547,31.899999618530273,30.575000762939453,30.649999618530273,30.649999618530273,4065700,,,,,,,,
2025-11-28,30.68000030517578,30.93000030517578,30.459999084472656,30.459999084472656,30.459999084472656,2658800,,,,,,,,
2025-12-01,29.790000915527344,30.610000610351562,29.645000457763672,30.229999542236328,30.229999542236328,7378600,,,,,,,,
2025-12-02,30.139999389648438,30.875,29.889999389648438,30.829999923706055,30.829999923706055,4370400,,,,,,,,
2025-12-03,30.8799991607666,32.119998931884766,30.649999618530273,31.979999542236328,31.979999542236328,2848200,,,,,,,,
2025-12-04,31.979999542236328,32.0,31.40999984741211,31.520000457763672,31.520000457763672,2074500,,,,,,,,
2025-12-05,31.209999084472656,31.850000381469727,30.799999237060547,31.709999084472656,31.709999084472656,2233800,,,,,,,,
2025-12-08,31.809999465942383,31.809999465942383,31.059999465942383,31.100000381469727,31.100000381469727,2379600,,,,,,,,
2025-12-09,31.100000381469727,31.510000228881836,30.969999313354492,31.0,31.0,1954900,,,,,,,,
2025-12-10,31.059999465942383,32.290000915527344,30.920000076293945,32.13999938964844,32.13999938964844,3310400,,,,,,,,
2025-12-11,32.13999938964844,32.47999954223633,31.790000915527344,31.979999542236328,31.979999542236328,1686100,,,,,,,,
2025-12-12,32.0,32.0099983215332,31.649999618530273,31.700000762939453,31.700000762939453,1187600,,,,,,,,
2025-12-15,31.6299991607666,31.854999542236328,31.239999771118164,31.639999389648438,31.639999389648438,1439900,,,,,,,,
2025-12-16,31.579999923706055,31.579999923706055,30.75,30.780000686645508,30.780000686645508,1761200,,,,,,,,
2025-12-17,30.969999313354492,31.1299991607666,29.725000381469727,29.780000686645508,29.780000686645508,3514600,,,,,,,,
2025-12-18,30.149999618530273,30.389999389648438,29.600000381469727,29.670000076293945,29.670000076293945,2060000,,,,,,,,
2025-12-19,29.19499969482422,29.649999618530273,28.989999771118164,29.420000076293945,29.420000076293945,4720300,,,,,,,,
2025-12-22,29.440000534057617,29.61400032043457,29.0,29.110000610351562,29.110000610351562,1701400,,,,,,,,
2025-12-23,29.389999389648438,30.25,29.309999465942383,29.780000686645508,29.780000686645508,1833400,,,,,,,,
2025-12-24,29.979999542236328,30.264999389648438,29.850000381469727,30.09000015258789,30.09000015258789,902400,,,,,,,,
2025-12-26,30.25,30.524999618530273,30.020000457763672,30.389999389648438,30.389999389648438,816200,,,,,,,,
2025-12-29,30.420000076293945,30.420000076293945,29.84000015258789,29.899999618530273,29.899999618530273,1496500,,,,,,,,
2025-12-30,29.829999923706055,30.065000534057617,29.729999542236328,30.020000457763672,30.020000457763672,1511200,,,,,,,,
,MRP,MRP,MRP,MRP,MRP,MRP,,,,,,,,
