date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'JJSF')","('high', 'JJSF')","('low', 'JJSF')","('close', 'JJSF')","('adj_close', 'JJSF')","('volume', 'JJSF')","('currency', '')"
2020-04-30,135.5,135.5,124.13999938964844,127.02999877929688,113.46338653564453,176400,,,,,,,,
2020-05-01,125.2300033569336,125.2300033569336,120.19000244140625,123.41000366210938,110.22998809814453,158300,,,,,,,,
2020-05-04,121.45999908447266,122.54000091552734,120.27999877929688,121.44000244140625,108.47039031982422,210200,,,,,,,,
2020-05-05,122.86000061035156,125.76000213623047,122.51000213623047,124.0999984741211,110.84628295898438,161400,,,,,,,,
2020-05-06,124.9000015258789,124.9000015258789,117.5199966430664,118.05000305175781,105.44243621826172,137000,,,,,,,,
2020-05-07,119.0999984741211,120.95999908447266,118.4000015258789,119.3499984741211,106.60359954833984,108900,,,,,,,,
2020-05-08,121.2699966430664,128.32000732421875,121.2699966430664,128.32000732421875,114.6156005859375,201900,,,,,,,,
2020-05-11,126.44000244140625,126.44000244140625,121.37999725341797,121.55000305175781,108.56861114501953,157000,,,,,,,,
2020-05-12,125.27999877929688,130.30999755859375,122.5,127.2300033569336,113.64200592041016,134800,,,,,,,,
2020-05-13,125.7300033569336,127.44000244140625,124.11000061035156,126.58000183105469,113.06143188476562,169700,,,,,,,,
2020-05-14,124.91999816894531,126.08000183105469,121.29000091552734,122.4800033569336,109.39932250976562,142800,,,,,,,,
2020-05-15,121.56999969482422,124.0,120.0199966430664,120.95999908447266,108.04164123535156,166100,,,,,,,,
2020-05-18,125.0,128.41000366210938,124.80000305175781,126.81999969482422,113.27579498291016,84100,,,,,,,,
2020-05-19,127.1500015258789,127.95999908447266,123.02999877929688,123.04000091552734,109.89949798583984,83700,,,,,,,,
2020-05-20,125.29000091552734,127.5,123.77999877929688,125.83000183105469,112.39153289794922,107700,,,,,,,,
2020-05-21,125.77999877929688,125.83000183105469,122.70999908447266,122.80000305175781,109.68514251708984,116100,,,,,,,,
2020-05-22,122.93000030517578,124.55999755859375,121.70999908447266,124.47000122070312,111.17676544189453,52300,,,,,,,,
2020-05-26,128.66000366210938,130.33999633789062,127.41999816894531,129.25999450683594,115.45520782470703,119300,,,,,,,,
2020-05-27,132.38999938964844,138.1999969482422,131.41000366210938,137.7100067138672,123.00277709960938,152900,,,,,,,,
2020-05-28,139.1699981689453,139.1699981689453,129.47000122070312,129.85000610351562,115.98221588134766,135700,,,,,,,,
2020-05-29,128.75999450683594,129.1199951171875,126.31999969482422,128.6300048828125,114.89250946044922,174100,,,,,,,,
2020-06-01,129.38999938964844,133.0399932861328,127.5,131.11000061035156,117.1076431274414,97200,,,,,,,,
2020-06-02,131.2100067138672,131.82000732421875,128.16000366210938,128.74000549316406,114.99076080322266,107000,,,,,,,,
2020-06-03,130.92999267578125,134.41000366210938,129.38999938964844,131.42999267578125,117.3934555053711,89400,,,,,,,,
2020-06-04,130.41000366210938,134.36000061035156,129.88999938964844,133.0800018310547,118.86727142333984,97300,,,,,,,,
2020-06-05,137.4600067138672,141.99000549316406,136.5,139.63999938964844,124.72666931152344,109300,,,,,,,,
2020-06-08,141.1699981689453,143.69000244140625,140.1300048828125,143.1300048828125,127.84393310546875,94300,,,,,,,,
2020-06-09,141.30999755859375,141.30999755859375,136.82000732421875,136.8300018310547,122.21673583984375,75100,,,,,,,,
2020-06-10,137.07000732421875,137.97000122070312,134.13999938964844,134.6300048828125,120.25172424316406,60700,,,,,,,,
2020-06-11,131.8300018310547,131.8300018310547,123.43000030517578,124.12999725341797,110.87310028076172,138600,,,,,,,,
2020-06-12,128.00999450683594,128.00999450683594,124.20999908447266,126.7699966430664,113.75809478759766,76900,,,,,,,,
2020-06-15,123.0199966430664,130.17999267578125,122.31999969482422,129.0500030517578,115.8040771484375,71800,,,,,,,,
2020-06-16,131.83999633789062,133.22000122070312,128.60000610351562,131.1699981689453,117.70646667480469,60300,,,,,,,,
2020-06-17,131.47000122070312,131.5500030517578,128.94000244140625,129.99000549316406,116.64762115478516,60400,,,,,,,,
2020-06-18,130.82000732421875,131.10000610351562,127.48999786376953,128.8300018310547,115.6066665649414,46900,,,,,,,,
2020-06-19,130.02000427246094,130.02000427246094,126.37999725341797,126.61000061035156,113.61453247070312,129500,,,,,,,,
2020-06-22,126.62000274658203,126.62000274658203,124.4800033569336,126.19000244140625,113.23766326904297,68900,,,,,,,,
2020-06-23,127.41000366210938,128.07000732421875,125.43000030517578,126.77999877929688,113.76707458496094,72900,,,,,,,,
2020-06-24,125.83000183105469,126.55000305175781,120.87999725341797,121.37000274658203,108.91236877441406,116300,,,,,,,,
2020-06-25,121.58000183105469,122.30000305175781,119.95999908447266,121.66000366210938,109.172607421875,95000,,,,,,,,
2020-06-26,120.33000183105469,120.94999694824219,117.9000015258789,118.16999816894531,106.04082489013672,301500,,,,,,,,
2020-06-29,119.97000122070312,125.5,119.33999633789062,124.55999755859375,111.77494812011719,90700,,,,,,,,
2020-06-30,125.33999633789062,127.98999786376953,124.9000015258789,127.12999725341797,114.08116149902344,124800,,,,,,,,
2020-07-01,127.55999755859375,129.33999633789062,123.62000274658203,124.33000183105469,111.56855010986328,68400,,,,,,,,
2020-07-02,126.3499984741211,127.2699966430664,122.63999938964844,123.58000183105469,110.89554595947266,71500,,,,,,,,
2020-07-06,126.05999755859375,126.98999786376953,124.61000061035156,124.98999786376953,112.16081237792969,105400,,,,,,,,
2020-07-07,123.5,124.04000091552734,121.43000030517578,123.55999755859375,110.87759399414062,92000,,,,,,,,
2020-07-08,123.31999969482422,123.58999633789062,121.41000366210938,122.91999816894531,110.30326843261719,76300,,,,,,,,
2020-07-09,122.91999816894531,122.91999816894531,119.5,120.02999877929688,107.70989227294922,69500,,,,,,,,
2020-07-10,119.81999969482422,122.13999938964844,119.4800033569336,121.81999969482422,109.3161849975586,103100,,,,,,,,
2020-07-13,122.76000213623047,123.5,121.68000030517578,121.79000091552734,109.28925323486328,62700,,,,,,,,
2020-07-14,122.2300033569336,124.27999877929688,121.12000274658203,123.9800033569336,111.25446319580078,74600,,,,,,,,
2020-07-15,125.76000213623047,129.89999389648438,125.76000213623047,126.08999633789062,113.14788055419922,131600,,,,,,,,
2020-07-16,125.12000274658203,128.97000122070312,124.51000213623047,127.94000244140625,114.80801391601562,113300,,,,,,,,
2020-07-17,128.0,129.5,126.70999908447266,127.68000030517578,114.57469177246094,107100,,,,,,,,
2020-07-20,127.20999908447266,127.41999816894531,124.18000030517578,126.33999633789062,113.37224578857422,76100,,,,,,,,
2020-07-21,128.1300048828125,129.7100067138672,127.08999633789062,127.73999786376953,114.62852478027344,95000,,,,,,,,
2020-07-22,126.87999725341797,129.16000366210938,125.91000366210938,128.27000427246094,115.1041488647461,90400,,,,,,,,
2020-07-23,128.67999267578125,131.33999633789062,128.67999267578125,130.47000122070312,117.07833099365234,84500,,,,,,,,
2020-07-24,130.88999938964844,131.7100067138672,127.61000061035156,128.47000122070312,115.28360748291016,102400,,,,,,,,
2020-07-27,128.3699951171875,131.13999938964844,127.51000213623047,130.07000732421875,116.71940612792969,104600,,,,,,,,
2020-07-28,115.0,128.5,115.0,125.98999786376953,113.05815124511719,225100,,,,,,,,
2020-07-29,125.79000091552734,128.6999969482422,123.62000274658203,124.68000030517578,111.88260650634766,77200,,,,,,,,
2020-07-30,123.12999725341797,124.94000244140625,121.66999816894531,122.05999755859375,109.53153991699219,112400,,,,,,,,
2020-07-31,121.04000091552734,123.27999877929688,120.69000244140625,123.12999725341797,110.49171447753906,121000,,,,,,,,
2020-08-03,123.33999633789062,124.4000015258789,121.38999938964844,123.55999755859375,110.87759399414062,105500,,,,,,,,
2020-08-04,123.58000183105469,125.83000183105469,122.63999938964844,125.5,112.61845397949219,179400,,,,,,,,
2020-08-05,126.16999816894531,128.02999877929688,124.52999877929688,127.5199966430664,114.43109893798828,113200,,,,,,,,
2020-08-06,127.20999908447266,127.93000030517578,124.33000183105469,127.0199966430664,113.9824447631836,104800,,,,,,,,
2020-08-07,126.41000366210938,129.0500030517578,124.5999984741211,128.6699981689453,115.46307373046875,82500,,,,,,,,
2020-08-10,129.08999633789062,132.9199981689453,124.6500015258789,131.35000610351562,117.86799621582031,112000,,,,,,,,
2020-08-11,132.77999877929688,134.1300048828125,130.60000610351562,131.0,117.5539321899414,129300,,,,,,,,
2020-08-12,131.99000549316406,132.97999572753906,130.3800048828125,131.38999938964844,117.9039077758789,93200,,,,,,,,
2020-08-13,131.25999450683594,131.8800048828125,130.69000244140625,131.11000061035156,117.65264129638672,56400,,,,,,,,
2020-08-14,129.7100067138672,132.52999877929688,129.41000366210938,131.42999267578125,117.93978118896484,80800,,,,,,,,
2020-08-17,131.3000030517578,131.52000427246094,129.52000427246094,130.92999267578125,117.49111938476562,73700,,,,,,,,
2020-08-18,131.5500030517578,132.24000549316406,130.02000427246094,131.17999267578125,117.7154541015625,112300,,,,,,,,
2020-08-19,131.75999450683594,131.77000427246094,129.8800048828125,131.47000122070312,117.97570037841797,114700,,,,,,,,
2020-08-20,130.5800018310547,135.22000122070312,130.57000732421875,132.6699981689453,119.05248260498047,106500,,,,,,,,
2020-08-21,131.75,132.5800018310547,130.88999938964844,132.5500030517578,118.94483184814453,57800,,,,,,,,
2020-08-24,133.88999938964844,136.0,132.6199951171875,136.0,122.04071807861328,98600,,,,,,,,
2020-08-25,137.44000244140625,139.33999633789062,134.8800048828125,135.3800048828125,121.48435974121094,214500,,,,,,,,
2020-08-26,135.17999267578125,137.5399932861328,131.3800048828125,132.50999450683594,118.908935546875,638100,,,,,,,,
2020-08-27,132.83999633789062,138.0800018310547,132.83999633789062,135.8699951171875,121.924072265625,131100,,,,,,,,
2020-08-28,136.4499969482422,137.5800018310547,133.00999450683594,137.22999572753906,123.14445495605469,78100,,,,,,,,
2020-08-31,136.72000122070312,138.9199981689453,135.1999969482422,135.9499969482422,121.99581909179688,99600,,,,,,,,
2020-09-01,135.80999755859375,136.91000366210938,134.19000244140625,135.4199981689453,121.520263671875,72800,,,,,,,,
2020-09-02,135.5800018310547,139.11000061035156,135.00999450683594,138.88999938964844,124.63406372070312,79400,,,,,,,,
2020-09-03,139.5,142.69000244140625,138.41000366210938,139.8699951171875,125.51351165771484,136800,,,,,,,,
2020-09-04,141.47000122070312,142.94000244140625,139.67999267578125,142.24000549316406,127.6402359008789,106200,,,,,,,,
2020-09-08,140.55999755859375,141.77000427246094,139.02000427246094,139.91000366210938,125.54938507080078,117700,,,,,,,,
2020-09-09,140.38999938964844,142.6199951171875,138.36000061035156,138.8699951171875,124.61614990234375,97300,,,,,,,,
2020-09-10,139.02999877929688,139.1699981689453,136.22999572753906,136.25999450683594,122.2740249633789,92400,,,,,,,,
2020-09-11,136.47999572753906,137.05999755859375,133.7100067138672,134.64999389648438,120.82928466796875,87700,,,,,,,,
2020-09-14,135.4499969482422,138.10000610351562,134.42999267578125,135.89999389648438,121.95097351074219,70100,,,,,,,,
2020-09-15,136.24000549316406,137.6199951171875,135.49000549316406,135.8800048828125,121.93302917480469,72500,,,,,,,,
2020-09-16,135.16000366210938,137.3300018310547,135.10000610351562,135.75999450683594,121.82536315917969,138900,,,,,,,,
2020-09-17,134.55999755859375,136.22000122070312,133.64999389648438,134.55999755859375,120.74849700927734,112700,,,,,,,,
2020-09-18,135.69000244140625,136.25999450683594,131.39999389648438,132.1300048828125,118.56795501708984,240100,,,,,,,,
2020-09-21,129.85000610351562,129.85000610351562,126.02999877929688,127.7300033569336,114.61956787109375,159100,,,,,,,,
2020-09-22,127.33999633789062,128.0399932861328,124.9000015258789,125.62999725341797,112.73509979248047,264400,,,,,,,,
2020-09-23,125.7300033569336,128.5,125.7300033569336,127.02999877929688,113.99140167236328,678400,,,,,,,,
2020-09-24,127.4800033569336,130.30999755859375,126.41999816894531,128.0399932861328,114.89773559570312,151200,,,,,,,,
2020-09-25,127.2699966430664,129.33999633789062,126.44000244140625,128.88999938964844,115.6605224609375,120400,,,,,,,,
2020-09-28,129.85000610351562,131.7899932861328,129.7899932861328,130.3800048828125,117.52184295654297,109300,,,,,,,,
2020-09-29,130.60000610351562,130.60000610351562,128.9199981689453,129.35000610351562,116.59343719482422,70900,,,,,,,,
2020-09-30,130.25999450683594,131.92999267578125,129.4600067138672,130.38999938964844,117.53086853027344,114800,,,,,,,,
2020-10-01,130.72999572753906,132.5,130.25,131.91000366210938,118.90097045898438,108700,,,,,,,,
2020-10-02,130.30999755859375,133.50999450683594,129.27999877929688,132.52999877929688,119.45980072021484,123900,,,,,,,,
2020-10-05,133.52000427246094,133.52000427246094,131.74000549316406,132.92999267578125,119.82035064697266,69300,,,,,,,,
2020-10-06,133.97000122070312,134.85000610351562,131.80999755859375,132.82000732421875,119.72119903564453,99200,,,,,,,,
2020-10-07,133.57000732421875,134.39999389648438,131.52999877929688,133.85000610351562,120.64961242675781,105700,,,,,,,,
2020-10-08,134.83999633789062,134.83999633789062,132.13999938964844,133.8300018310547,120.63160705566406,115500,,,,,,,,
2020-10-09,134.3800048828125,135.49000549316406,132.5500030517578,133.32000732421875,120.17192840576172,59100,,,,,,,,
2020-10-12,133.7899932861328,134.1699981689453,132.80999755859375,133.52999877929688,120.3611831665039,70300,,,,,,,,
2020-10-13,132.92999267578125,133.33999633789062,130.58999633789062,131.82000732421875,118.81982421875,89900,,,,,,,,
2020-10-14,131.75,133.0,129.6199951171875,131.38999938964844,118.4322509765625,83000,,,,,,,,
2020-10-15,130.47000122070312,132.89999389648438,129.72999572753906,131.8000030517578,118.80181121826172,91600,,,,,,,,
2020-10-16,131.5,132.25,130.66000366210938,131.07000732421875,118.1438217163086,71000,,,,,,,,
2020-10-19,131.7100067138672,132.6199951171875,128.67999267578125,128.74000549316406,116.04359436035156,83300,,,,,,,,
2020-10-20,129.97999572753906,130.86000061035156,128.10000610351562,129.67999267578125,116.89087677001953,87400,,,,,,,,
2020-10-21,129.8800048828125,132.22999572753906,129.8800048828125,131.57000732421875,118.594482421875,54700,,,,,,,,
2020-10-22,132.1199951171875,135.00999450683594,131.86000061035156,134.97999572753906,121.668212890625,59900,,,,,,,,
2020-10-23,136.47999572753906,137.52000427246094,134.00999450683594,136.99000549316406,123.47997283935547,69700,,,,,,,,
2020-10-26,135.22999572753906,136.49000549316406,134.25999450683594,135.9499969482422,122.54251861572266,109100,,,,,,,,
2020-10-27,136.5500030517578,138.97000122070312,134.42999267578125,136.0500030517578,122.63267517089844,237900,,,,,,,,
2020-10-28,134.1199951171875,135.8699951171875,131.52999877929688,132.41000366210938,119.35164642333984,624900,,,,,,,,
2020-10-29,131.33999633789062,136.7899932861328,131.02999877929688,136.22999572753906,122.79489135742188,127600,,,,,,,,
2020-10-30,135.5500030517578,138.57000732421875,134.39999389648438,135.57000732421875,122.20003509521484,144000,,,,,,,,
2020-11-02,136.30999755859375,138.24000549316406,135.47000122070312,137.9199981689453,124.31824493408203,117700,,,,,,,,
2020-11-03,139.1699981689453,144.0,138.22000122070312,142.97000122070312,128.87022399902344,108900,,,,,,,,
2020-11-04,142.13999938964844,144.13999938964844,140.7899932861328,141.5399932861328,127.58126068115234,72900,,,,,,,,
2020-11-05,142.16000366210938,144.42999267578125,141.11000061035156,142.83999633789062,128.7530517578125,93300,,,,,,,,
2020-11-06,147.1199951171875,148.0,138.14999389648438,139.3800048828125,125.63429260253906,137400,,,,,,,,
2020-11-09,147.33999633789062,162.27000427246094,147.33999633789062,159.52000427246094,143.78805541992188,266600,,,,,,,,
2020-11-10,160.88999938964844,163.55999755859375,151.3000030517578,162.44000244140625,146.42007446289062,158400,,,,,,,,
2020-11-11,162.44000244140625,162.44000244140625,156.44000244140625,157.16000366210938,141.6608123779297,106000,,,,,,,,
2020-11-12,156.16000366210938,157.6199951171875,154.67999267578125,157.33999633789062,141.82302856445312,112600,,,,,,,,
2020-11-13,158.3699951171875,161.3000030517578,155.3800048828125,161.2899932861328,145.3834686279297,83100,,,,,,,,
2020-11-16,164.0,166.27000427246094,162.57000732421875,164.1999969482422,148.00653076171875,171600,,,,,,,,
2020-11-17,162.25999450683594,165.6699981689453,159.91000366210938,164.14999389648438,147.96144104003906,100500,,,,,,,,
2020-11-18,164.9499969482422,164.9499969482422,159.02000427246094,159.02000427246094,143.33737182617188,71400,,,,,,,,
2020-11-19,158.44000244140625,158.44000244140625,155.74000549316406,156.22000122070312,140.81350708007812,86000,,,,,,,,
2020-11-20,154.8800048828125,155.10000610351562,150.3699951171875,151.25,136.33360290527344,192900,,,,,,,,
2020-11-23,152.97000122070312,152.97000122070312,149.6199951171875,152.6699981689453,137.6136016845703,161000,,,,,,,,
2020-11-24,154.64999389648438,157.25999450683594,149.8699951171875,156.33999633789062,140.92166137695312,196100,,,,,,,,
2020-11-25,155.30999755859375,155.30999755859375,148.77000427246094,153.69000244140625,138.5330047607422,680900,,,,,,,,
2020-11-27,154.80999755859375,155.02000427246094,150.94000244140625,153.47000122070312,138.33470153808594,38400,,,,,,,,
2020-11-30,153.0,153.0,145.24000549316406,145.38999938964844,131.05157470703125,213500,,,,,,,,
2020-12-01,146.86000061035156,147.10000610351562,143.5500030517578,144.5399932861328,130.28536987304688,140600,,,,,,,,
2020-12-02,143.89999389648438,143.89999389648438,140.27000427246094,141.66000366210938,127.68939971923828,102500,,,,,,,,
2020-12-03,141.72999572753906,145.2899932861328,140.27999877929688,143.94000244140625,129.7445831298828,121600,,,,,,,,
2020-12-04,144.5399932861328,147.77000427246094,143.8300018310547,146.11000061035156,131.70053100585938,79500,,,,,,,,
2020-12-07,146.6199951171875,147.8300018310547,144.0800018310547,147.8000030517578,133.22389221191406,94200,,,,,,,,
2020-12-08,146.5800018310547,151.2899932861328,145.2100067138672,150.55999755859375,135.71163940429688,173700,,,,,,,,
2020-12-09,151.82000732421875,152.30999755859375,149.9199981689453,151.6699981689453,136.71221923828125,114300,,,,,,,,
2020-12-10,151.3800048828125,153.02000427246094,148.47000122070312,152.36000061035156,137.33419799804688,83000,,,,,,,,
2020-12-11,150.8300018310547,153.0399932861328,150.35000610351562,152.5399932861328,137.49644470214844,52900,,,,,,,,
2020-12-14,153.10000610351562,155.58999633789062,151.99000549316406,152.25999450683594,137.2440185546875,83500,,,,,,,,
