date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RMD')","('high', 'RMD')","('low', 'RMD')","('close', 'RMD')","('adj_close', 'RMD')","('volume', 'RMD')","('currency', '')"
2020-03-31,153.60000610351562,155.38999938964844,145.6300048828125,147.2899932861328,140.25173950195312,1281800,,,,,,,,
2020-04-01,140.72999572753906,145.3800048828125,138.16000366210938,142.2899932861328,135.49066162109375,974000,,,,,,,,
2020-04-02,140.49000549316406,150.6300048828125,140.2899932861328,150.1300048828125,142.95603942871094,955000,,,,,,,,
2020-04-03,148.0,155.0,147.0,152.97000122070312,145.66033935546875,1262600,,,,,,,,
2020-04-06,157.99000549316406,159.2899932861328,155.58999633789062,158.3000030517578,150.73565673828125,822100,,,,,,,,
2020-04-07,159.27999877929688,159.8300018310547,152.41000366210938,153.67999267578125,146.33642578125,1044600,,,,,,,,
2020-04-08,155.00999450683594,156.32000732421875,149.60000610351562,155.16000366210938,147.7456817626953,691600,,,,,,,,
2020-04-09,150.49000549316406,160.6199951171875,149.6999969482422,159.82000732421875,152.18299865722656,936600,,,,,,,,
2020-04-13,158.30999755859375,159.0,154.13999938964844,157.19000244140625,149.6787109375,471000,,,,,,,,
2020-04-14,160.6699981689453,164.58999633789062,160.10000610351562,163.6699981689453,155.84906005859375,571800,,,,,,,,
2020-04-15,159.02999877929688,161.32000732421875,157.9499969482422,160.1699981689453,152.51629638671875,609200,,,,,,,,
2020-04-16,161.8699951171875,163.83999633789062,160.1999969482422,161.32000732421875,153.6113739013672,542900,,,,,,,,
2020-04-17,164.38999938964844,165.35000610351562,160.50999450683594,165.16000366210938,157.26783752441406,754100,,,,,,,,
2020-04-20,163.3000030517578,165.9499969482422,161.8300018310547,164.27999877929688,156.4298858642578,689800,,,,,,,,
2020-04-21,160.9600067138672,161.5,156.5,157.35000610351562,149.83106994628906,426100,,,,,,,,
2020-04-22,160.13999938964844,161.92999267578125,157.1699981689453,160.9199981689453,153.2304229736328,409800,,,,,,,,
2020-04-23,161.58999633789062,162.52999877929688,158.61000061035156,158.72999572753906,151.1450958251953,541900,,,,,,,,
2020-04-24,161.39999389648438,161.88999938964844,158.66000366210938,161.0,153.306640625,483400,,,,,,,,
2020-04-27,163.11000061035156,163.8000030517578,160.1699981689453,162.77000427246094,154.99205017089844,634600,,,,,,,,
2020-04-28,164.0,164.1199951171875,156.77999877929688,158.22000122070312,150.6594696044922,627600,,,,,,,,
2020-04-29,160.0800018310547,160.82000732421875,156.1199951171875,156.30999755859375,148.8407440185547,619100,,,,,,,,
2020-04-30,155.0,156.32000732421875,152.27000427246094,155.32000732421875,147.8980712890625,912100,,,,,,,,
2020-05-01,157.0,164.0,156.82000732421875,159.07000732421875,151.4688720703125,1267800,,,,,,,,
2020-05-04,159.02000427246094,159.33999633789062,153.1199951171875,154.77999877929688,147.3838348388672,939800,,,,,,,,
2020-05-05,155.32000732421875,162.8699951171875,154.27000427246094,159.41000366210938,151.79258728027344,880400,,,,,,,,
2020-05-06,160.05999755859375,163.22000122070312,159.3300018310547,159.92999267578125,152.2877655029297,564400,,,,,,,,
2020-05-07,161.7100067138672,162.7899932861328,160.0399932861328,160.6999969482422,153.02096557617188,493900,,,,,,,,
2020-05-08,161.91000366210938,165.47000122070312,160.88999938964844,162.75,154.9729766845703,543100,,,,,,,,
2020-05-11,160.9600067138672,171.69000244140625,160.9600067138672,169.27999877929688,161.1909637451172,1128300,,,,,,,,
2020-05-12,170.5,172.05999755859375,167.14999389648438,167.14999389648438,159.16278076171875,648400,,,,,,,,
2020-05-13,166.25999450683594,168.66000366210938,162.0,164.3699951171875,156.8816375732422,590600,,,,,,,,
2020-05-14,162.5399932861328,164.41000366210938,158.75,162.9600067138672,155.53587341308594,518600,,,,,,,,
2020-05-15,162.0500030517578,165.72000122070312,161.16000366210938,164.1199951171875,156.64297485351562,405400,,,,,,,,
2020-05-18,166.5,169.64999389648438,165.49000549316406,167.1699981689453,159.55401611328125,590500,,,,,,,,
2020-05-19,166.66000366210938,168.67999267578125,162.0,162.57000732421875,155.1636505126953,516800,,,,,,,,
2020-05-20,164.41000366210938,165.0399932861328,161.4600067138672,161.75999450683594,154.3905029296875,645100,,,,,,,,
2020-05-21,161.2100067138672,161.32000732421875,158.08999633789062,160.67999267578125,153.35972595214844,472000,,,,,,,,
2020-05-22,161.13999938964844,163.07000732421875,159.75999450683594,161.35000610351562,153.99920654296875,426200,,,,,,,,
2020-05-26,164.33999633789062,164.77999877929688,159.6199951171875,160.47999572753906,153.16885375976562,761700,,,,,,,,
2020-05-27,159.3000030517578,159.74000549316406,149.16000366210938,153.7100067138672,146.707275390625,1016100,,,,,,,,
2020-05-28,154.97000122070312,160.4199981689453,154.1999969482422,158.82000732421875,151.58447265625,541100,,,,,,,,
2020-05-29,161.0,161.60000610351562,157.08999633789062,160.82000732421875,153.49339294433594,943500,,,,,,,,
2020-06-01,160.1300048828125,162.8699951171875,159.25,161.1199951171875,153.7797088623047,472400,,,,,,,,
2020-06-02,161.0,161.0,157.05999755859375,159.75999450683594,152.48167419433594,512600,,,,,,,,
2020-06-03,160.30999755859375,162.47999572753906,158.8800048828125,161.80999755859375,154.43824768066406,516100,,,,,,,,
2020-06-04,160.6999969482422,164.3000030517578,159.49000549316406,160.80999755859375,153.4838104248047,819400,,,,,,,,
2020-06-05,161.80999755859375,165.69000244140625,159.1699981689453,160.83999633789062,153.51243591308594,718400,,,,,,,,
2020-06-08,159.00999450683594,162.8699951171875,156.57000732421875,162.8300018310547,155.41180419921875,674500,,,,,,,,
2020-06-09,162.67999267578125,164.02999877929688,161.14999389648438,161.49000549316406,154.13282775878906,423400,,,,,,,,
2020-06-10,162.74000549316406,167.9499969482422,162.47000122070312,166.5,158.91458129882812,758800,,,,,,,,
2020-06-11,164.69000244140625,165.57000732421875,157.0800018310547,158.1999969482422,150.99273681640625,774400,,,,,,,,
2020-06-12,162.9199981689453,165.8800048828125,158.72999572753906,160.69000244140625,153.36929321289062,799500,,,,,,,,
2020-06-15,158.7899932861328,164.08999633789062,157.77999877929688,163.75,156.2898712158203,587700,,,,,,,,
2020-06-16,167.0,170.30999755859375,165.39999389648438,168.99000549316406,161.2911834716797,877700,,,,,,,,
2020-06-17,170.0,173.58999633789062,169.77000427246094,172.39999389648438,164.54579162597656,766700,,,,,,,,
2020-06-18,173.1199951171875,176.58999633789062,172.85000610351562,173.74000549316406,165.82479858398438,659900,,,,,,,,
2020-06-19,176.42999267578125,177.0,172.1199951171875,172.72000122070312,164.8512420654297,1090000,,,,,,,,
2020-06-22,176.5,180.13999938964844,174.25999450683594,179.11000061035156,170.95005798339844,930800,,,,,,,,
2020-06-23,180.4499969482422,183.89999389648438,179.47999572753906,181.9499969482422,173.6607208251953,733600,,,,,,,,
2020-06-24,180.83999633789062,183.72999572753906,178.5500030517578,181.86000061035156,173.5748291015625,828700,,,,,,,,
2020-06-25,182.0,187.00999450683594,180.74000549316406,186.3000030517578,177.81251525878906,817900,,,,,,,,
2020-06-26,186.42999267578125,189.05999755859375,185.0,185.6300048828125,177.17308044433594,1534400,,,,,,,,
2020-06-29,186.35000610351562,188.39999389648438,184.13999938964844,188.32000732421875,179.7405242919922,684000,,,,,,,,
2020-06-30,188.0399932861328,193.1999969482422,188.0399932861328,192.0,183.2528839111328,698500,,,,,,,,
2020-07-01,190.14999389648438,191.5500030517578,186.30999755859375,190.86000061035156,182.16481018066406,963800,,,,,,,,
2020-07-02,192.2899932861328,193.91000366210938,191.6199951171875,192.47999572753906,183.71099853515625,623100,,,,,,,,
2020-07-06,195.13999938964844,197.3800048828125,192.61000061035156,193.6199951171875,184.799072265625,619000,,,,,,,,
2020-07-07,193.3300018310547,195.77000427246094,191.3000030517578,191.47000122070312,182.7469940185547,545400,,,,,,,,
2020-07-08,192.33999633789062,193.67999267578125,190.08999633789062,192.72000122070312,183.94004821777344,478000,,,,,,,,
2020-07-09,193.4600067138672,195.08999633789062,189.55999755859375,193.69000244140625,184.86587524414062,424600,,,,,,,,
2020-07-10,193.83999633789062,195.36000061035156,190.8300018310547,192.08999633789062,183.3387451171875,391200,,,,,,,,
2020-07-13,192.92999267578125,194.97999572753906,187.22000122070312,188.08999633789062,179.52099609375,559000,,,,,,,,
2020-07-14,187.91000366210938,195.5,187.4499969482422,195.0399932861328,186.15435791015625,544300,,,,,,,,
2020-07-15,196.97999572753906,198.44000244140625,194.86000061035156,197.5500030517578,188.54998779296875,523400,,,,,,,,
2020-07-16,196.83999633789062,196.88999938964844,192.99000549316406,195.82000732421875,186.89886474609375,375700,,,,,,,,
2020-07-17,197.22000122070312,200.27000427246094,196.77000427246094,199.0,189.93392944335938,517100,,,,,,,,
2020-07-20,199.42999267578125,203.58999633789062,198.64999389648438,203.00999450683594,193.76129150390625,379800,,,,,,,,
2020-07-21,203.72999572753906,204.99000549316406,201.77999877929688,204.39999389648438,195.08795166015625,525100,,,,,,,,
2020-07-22,205.0,205.89999389648438,203.36000061035156,205.3300018310547,195.97555541992188,511800,,,,,,,,
2020-07-23,205.97999572753906,209.0,203.05999755859375,204.05999755859375,194.76341247558594,430500,,,,,,,,
2020-07-24,203.42999267578125,203.42999267578125,199.5,202.44000244140625,193.21725463867188,358900,,,,,,,,
2020-07-27,203.69000244140625,207.0399932861328,203.52000427246094,205.6300048828125,196.26187133789062,368100,,,,,,,,
2020-07-28,205.0399932861328,205.5,202.10000610351562,202.22999572753906,193.01681518554688,345600,,,,,,,,
2020-07-29,203.64999389648438,205.39999389648438,202.64999389648438,204.10000610351562,194.80160522460938,578700,,,,,,,,
2020-07-30,201.5399932861328,204.7899932861328,201.33999633789062,204.4600067138672,195.14523315429688,537500,,,,,,,,
2020-07-31,205.52999877929688,206.1699981689453,200.80999755859375,202.50999450683594,193.28402709960938,659500,,,,,,,,
2020-08-03,200.0,203.3000030517578,200.0,202.0,192.79727172851562,745400,,,,,,,,
2020-08-04,201.9600067138672,203.83999633789062,200.72999572753906,202.77000427246094,193.5322265625,802400,,,,,,,,
2020-08-05,203.47000122070312,205.27999877929688,202.64999389648438,202.9600067138672,193.71353149414062,961800,,,,,,,,
2020-08-06,190.0,190.22999572753906,173.33999633789062,175.52000427246094,167.5236358642578,2215000,,,,,,,,
2020-08-07,176.60000610351562,178.2100067138672,172.75,173.24000549316406,165.34756469726562,1257300,,,,,,,,
2020-08-10,175.0,176.74000549316406,173.36000061035156,175.14999389648438,167.1704864501953,1004500,,,,,,,,
2020-08-11,174.8699951171875,175.63999938964844,171.69000244140625,172.97999572753906,165.099365234375,789100,,,,,,,,
2020-08-12,174.0,177.3699951171875,173.75,175.83999633789062,167.82907104492188,829700,,,,,,,,
2020-08-13,175.72999572753906,178.07000732421875,173.94000244140625,177.50999450683594,169.42295837402344,425400,,,,,,,,
2020-08-14,177.3000030517578,178.22000122070312,176.50999450683594,176.77999877929688,168.7262420654297,468700,,,,,,,,
2020-08-17,177.5500030517578,183.25,177.5500030517578,183.1999969482422,174.85377502441406,986700,,,,,,,,
2020-08-18,183.1999969482422,183.72000122070312,179.7899932861328,183.02999877929688,174.69151306152344,606500,,,,,,,,
2020-08-19,183.63999938964844,185.1699981689453,182.10000610351562,183.42999267578125,175.44712829589844,674300,,,,,,,,
2020-08-20,182.1300048828125,183.5,180.60000610351562,180.97000122070312,173.09420776367188,505000,,,,,,,,
2020-08-21,180.88999938964844,180.91000366210938,177.67999267578125,179.3699951171875,171.56381225585938,608600,,,,,,,,
2020-08-24,180.86000061035156,181.30999755859375,174.63999938964844,176.4199981689453,168.7421875,717900,,,,,,,,
2020-08-25,177.49000549316406,179.16000366210938,176.25999450683594,179.08999633789062,171.29605102539062,556500,,,,,,,,
2020-08-26,178.1300048828125,180.4600067138672,175.9600067138672,180.0800018310547,172.24293518066406,366100,,,,,,,,
2020-08-27,180.17999267578125,181.19000244140625,177.80999755859375,180.67999267578125,172.8168182373047,372500,,,,,,,,
2020-08-28,180.60000610351562,180.6199951171875,178.3800048828125,180.22999572753906,172.3864288330078,290500,,,,,,,,
2020-08-31,179.38999938964844,181.3000030517578,177.41000366210938,180.77999877929688,172.91244506835938,587500,,,,,,,,
2020-09-01,181.0,181.75999450683594,177.24000549316406,178.91000366210938,171.12387084960938,436900,,,,,,,,
2020-09-02,180.39999389648438,184.3000030517578,179.02999877929688,183.0,175.03585815429688,628800,,,,,,,,
2020-09-03,183.39999389648438,183.39999389648438,175.27000427246094,177.86000061035156,170.1195526123047,608800,,,,,,,,
2020-09-04,176.0500030517578,177.0,169.77000427246094,173.55999755859375,166.00665283203125,476600,,,,,,,,
2020-09-08,171.02000427246094,173.5800018310547,168.9499969482422,171.4199981689453,163.9597930908203,548700,,,,,,,,
2020-09-09,173.9199981689453,176.86000061035156,173.0399932861328,174.67999267578125,167.07794189453125,445800,,,,,,,,
2020-09-10,174.7100067138672,176.00999450683594,171.4499969482422,172.05999755859375,164.5719757080078,430400,,,,,,,,
2020-09-11,173.75999450683594,174.83999633789062,170.86000061035156,172.0,164.51455688476562,365200,,,,,,,,
2020-09-14,174.10000610351562,175.52000427246094,172.91000366210938,174.42999267578125,166.83880615234375,364600,,,,,,,,
2020-09-15,175.49000549316406,177.69000244140625,175.05999755859375,175.5500030517578,167.91009521484375,396000,,,,,,,,
2020-09-16,176.9600067138672,177.69000244140625,173.1300048828125,174.05999755859375,166.48492431640625,590700,,,,,,,,
2020-09-17,172.44000244140625,173.6999969482422,171.00999450683594,172.88999938964844,165.36582946777344,476100,,,,,,,,
2020-09-18,171.75,173.27000427246094,167.7100067138672,170.00999450683594,162.61117553710938,965500,,,,,,,,
2020-09-21,168.69000244140625,171.58999633789062,165.72000122070312,171.50999450683594,164.04588317871094,714300,,,,,,,,
2020-09-22,171.3300018310547,172.60000610351562,169.6199951171875,172.25999450683594,164.7632598876953,411100,,,,,,,,
2020-09-23,172.00999450683594,172.35000610351562,168.24000549316406,168.6999969482422,161.3582000732422,442400,,,,,,,,
2020-09-24,167.8000030517578,169.89999389648438,166.49000549316406,168.13999938964844,160.82254028320312,261200,,,,,,,,
2020-09-25,166.6999969482422,169.30999755859375,166.00999450683594,169.0399932861328,161.6833953857422,893300,,,,,,,,
2020-09-28,171.0,174.1999969482422,169.85000610351562,172.0,164.51455688476562,572500,,,,,,,,
2020-09-29,172.0,174.0399932861328,171.91000366210938,172.66000366210938,165.1458740234375,340800,,,,,,,,
2020-09-30,173.0500030517578,174.8300018310547,170.60000610351562,171.42999267578125,163.96937561035156,682400,,,,,,,,
2020-10-01,172.83999633789062,174.42999267578125,168.58999633789062,169.50999450683594,162.13294982910156,505900,,,,,,,,
2020-10-02,167.52999877929688,169.3800048828125,165.9199981689453,167.5,160.21038818359375,1132800,,,,,,,,
2020-10-05,168.22000122070312,171.14999389648438,168.11000061035156,170.80999755859375,163.3763427734375,663600,,,,,,,,
2020-10-06,171.25,171.63999938964844,167.24000549316406,167.64999389648438,160.35385131835938,431900,,,,,,,,
2020-10-07,169.25,171.5500030517578,168.9199981689453,170.6999969482422,163.2711181640625,427400,,,,,,,,
2020-10-08,172.55999755859375,173.6699981689453,171.1300048828125,172.6999969482422,165.18411254882812,484100,,,,,,,,
2020-10-09,173.5,176.72000122070312,173.27000427246094,176.1199951171875,168.4552764892578,456400,,,,,,,,
2020-10-12,177.6699981689453,178.2899932861328,176.47999572753906,177.42999267578125,169.70822143554688,339700,,,,,,,,
2020-10-13,177.5,179.6699981689453,176.0800018310547,177.66000366210938,169.9282684326172,387100,,,,,,,,
2020-10-14,178.0,181.02999877929688,177.3699951171875,177.80999755859375,170.0717010498047,403900,,,,,,,,
2020-10-15,175.97000122070312,179.66000366210938,174.83999633789062,179.60000610351562,171.78384399414062,393100,,,,,,,,
2020-10-16,179.6199951171875,182.35000610351562,178.80999755859375,180.7899932861328,172.92201232910156,464900,,,,,,,,
2020-10-19,181.35000610351562,183.07000732421875,178.83999633789062,179.41000366210938,171.6020965576172,425600,,,,,,,,
2020-10-20,179.75,181.63999938964844,178.83999633789062,179.42999267578125,171.6212158203125,386700,,,,,,,,
2020-10-21,179.7899932861328,181.3300018310547,177.92999267578125,179.1300048828125,171.33424377441406,285200,,,,,,,,
2020-10-22,179.1300048828125,183.5500030517578,178.99000549316406,182.82000732421875,174.8636932373047,403300,,,,,,,,
2020-10-23,182.52000427246094,183.6999969482422,181.02999877929688,183.02999877929688,175.0645294189453,305000,,,,,,,,
2020-10-26,181.16000366210938,182.1699981689453,179.25,180.52999877929688,172.67330932617188,366000,,,,,,,,
2020-10-27,181.99000549316406,187.58999633789062,181.00999450683594,184.85000610351562,176.8053436279297,657200,,,,,,,,
2020-10-28,181.80999755859375,182.97000122070312,180.32000732421875,180.66000366210938,172.7976837158203,612300,,,,,,,,
2020-10-29,180.0,181.74000549316406,177.6999969482422,179.50999450683594,171.6977081298828,581300,,,,,,,,
2020-10-30,195.8000030517578,198.0,189.1300048828125,191.94000244140625,183.58676147460938,897600,,,,,,,,
2020-11-02,195.16000366210938,197.39999389648438,193.19000244140625,196.8000030517578,188.2352752685547,870200,,,,,,,,
2020-11-03,197.1999969482422,203.5500030517578,196.6699981689453,202.4600067138672,193.64894104003906,707000,,,,,,,,
2020-11-04,203.58999633789062,212.27999877929688,203.25,209.4199981689453,200.3060760498047,675200,,,,,,,,
2020-11-05,212.0,215.63999938964844,210.4499969482422,212.80999755859375,203.54847717285156,562000,,,,,,,,
2020-11-06,212.02999877929688,216.05999755859375,211.08999633789062,214.19000244140625,204.86846923828125,549600,,,,,,,,
2020-11-09,219.5399932861328,224.24000549316406,218.0,220.58999633789062,210.98992919921875,1145500,,,,,,,,
2020-11-10,219.14999389648438,219.14999389648438,210.9499969482422,212.11000061035156,203.23829650878906,784000,,,,,,,,
2020-11-11,214.55999755859375,218.25,214.13999938964844,215.8300018310547,206.80270385742188,562700,,,,,,,,
2020-11-12,215.02000427246094,215.7899932861328,210.57000732421875,212.7899932861328,203.889892578125,396800,,,,,,,,
2020-11-13,213.42999267578125,214.94000244140625,212.0800018310547,214.74000549316406,205.75830078125,265700,,,,,,,,
2020-11-16,215.58999633789062,216.6199951171875,213.58999633789062,215.5399932861328,206.52481079101562,307100,,,,,,,,
2020-11-17,213.50999450683594,215.1699981689453,211.50999450683594,214.14999389648438,205.19296264648438,332900,,,,,,,,
2020-11-18,214.6999969482422,214.85000610351562,210.94000244140625,211.07000732421875,202.24180603027344,388900,,,,,,,,
2020-11-19,211.75999450683594,213.1699981689453,210.32000732421875,211.75999450683594,202.90293884277344,319000,,,,,,,,
2020-11-20,211.6300048828125,212.10000610351562,210.25,211.02000427246094,202.1939239501953,384200,,,,,,,,
2020-11-23,211.52000427246094,213.60000610351562,207.89999389648438,209.57000732421875,200.80458068847656,391400,,,,,,,,
2020-11-24,210.60000610351562,211.0,204.7899932861328,206.52999877929688,197.89169311523438,580700,,,,,,,,
2020-11-25,206.2100067138672,206.9499969482422,204.5800018310547,206.02999877929688,197.41261291503906,306900,,,,,,,,
2020-11-27,207.24000549316406,210.25,205.67999267578125,209.63999938964844,200.87161254882812,261000,,,,,,,,
2020-11-30,208.94000244140625,211.02000427246094,207.8699951171875,209.60000610351562,200.8332977294922,828200,,,,,,,,
2020-12-01,210.4600067138672,212.36000061035156,209.74000549316406,211.61000061035156,202.75921630859375,558600,,,,,,,,
2020-12-02,209.57000732421875,210.5800018310547,208.3000030517578,209.25999450683594,200.50750732421875,378800,,,,,,,,
2020-12-03,208.36000061035156,209.25,206.75,207.39999389648438,198.72531127929688,376300,,,,,,,,
2020-12-04,207.4199981689453,209.9199981689453,206.8800048828125,209.69000244140625,200.91954040527344,305800,,,,,,,,
2020-12-07,209.52000427246094,211.47000122070312,208.5800018310547,209.2100067138672,200.45957946777344,290200,,,,,,,,
2020-12-08,208.25999450683594,212.38999938964844,207.47999572753906,212.11000061035156,203.23829650878906,429800,,,,,,,,
2020-12-09,212.52999877929688,213.25999450683594,210.44000244140625,211.77000427246094,202.9125213623047,366400,,,,,,,,
2020-12-10,211.05999755859375,213.02000427246094,208.0399932861328,208.72999572753906,199.99966430664062,400700,,,,,,,,
2020-12-11,207.32000732421875,207.8699951171875,203.61000061035156,204.52999877929688,195.97535705566406,583900,,,,,,,,
2020-12-14,206.1699981689453,210.17999267578125,205.72999572753906,206.3800048828125,197.7479705810547,485300,,,,,,,,
2020-12-15,207.8000030517578,209.1999969482422,206.3699951171875,208.64999389648438,199.92300415039062,533000,,,,,,,,
2020-12-16,209.52000427246094,211.77000427246094,207.72999572753906,210.50999450683594,201.70518493652344,500100,,,,,,,,
2020-12-17,211.0,213.8800048828125,210.52000427246094,213.72999572753906,204.79052734375,402800,,,,,,,,
