date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'LEU')","('high', 'LEU')","('low', 'LEU')","('close', 'LEU')","('adj_close', 'LEU')","('volume', 'LEU')","('currency', '')"
2020-01-28,6.449999809265137,6.71999979019165,6.349999904632568,6.440000057220459,6.440000057220459,80800,,,,,,,,
2020-01-29,6.510000228881836,6.510000228881836,6.360000133514404,6.369999885559082,6.369999885559082,4000,,,,,,,,
2020-01-30,6.309999942779541,6.369999885559082,6.0,6.119999885559082,6.119999885559082,47500,,,,,,,,
2020-01-31,6.369999885559082,6.5,6.0,6.320000171661377,6.320000171661377,53900,,,,,,,,
2020-02-03,6.489999771118164,6.53000020980835,6.010000228881836,6.429999828338623,6.429999828338623,16900,,,,,,,,
2020-02-04,6.400000095367432,6.699999809265137,6.070000171661377,6.650000095367432,6.650000095367432,44500,,,,,,,,
2020-02-05,6.699999809265137,6.699999809265137,6.25,6.25,6.25,21500,,,,,,,,
2020-02-06,6.449999809265137,6.5,6.099999904632568,6.150000095367432,6.150000095367432,18300,,,,,,,,
2020-02-07,6.130000114440918,6.480000019073486,6.130000114440918,6.199999809265137,6.199999809265137,9300,,,,,,,,
2020-02-10,6.25,6.440000057220459,6.25,6.420000076293945,6.420000076293945,18800,,,,,,,,
2020-02-11,6.360000133514404,6.630000114440918,6.210000038146973,6.269999980926514,6.269999980926514,16200,,,,,,,,
2020-02-12,6.369999885559082,6.590000152587891,6.260000228881836,6.300000190734863,6.300000190734863,10400,,,,,,,,
2020-02-13,6.300000190734863,7.179999828338623,6.199999809265137,7.010000228881836,7.010000228881836,70700,,,,,,,,
2020-02-14,7.199999809265137,7.800000190734863,7.0,7.019999980926514,7.019999980926514,52800,,,,,,,,
2020-02-18,7.019999980926514,7.289999961853027,6.510000228881836,6.510000228881836,6.510000228881836,20000,,,,,,,,
2020-02-19,6.510000228881836,7.139999866485596,6.510000228881836,6.710000038146973,6.710000038146973,20600,,,,,,,,
2020-02-20,6.900000095367432,7.800000190734863,6.690000057220459,6.929999828338623,6.929999828338623,86100,,,,,,,,
2020-02-21,7.090000152587891,7.800000190734863,7.090000152587891,7.309999942779541,7.309999942779541,83800,,,,,,,,
2020-02-24,7.289999961853027,8.470000267028809,6.599999904632568,8.470000267028809,8.470000267028809,85200,,,,,,,,
2020-02-25,8.5,9.0,7.639999866485596,7.929999828338623,7.929999828338623,71700,,,,,,,,
2020-02-26,7.900000095367432,8.539999961853027,7.309999942779541,7.710000038146973,7.710000038146973,61400,,,,,,,,
2020-02-27,7.630000114440918,7.909999847412109,6.809999942779541,7.71999979019165,7.71999979019165,74300,,,,,,,,
2020-02-28,7.230000019073486,8.350000381469727,7.21999979019165,7.980000019073486,7.980000019073486,138200,,,,,,,,
2020-03-02,8.0,8.680000305175781,7.949999809265137,8.3100004196167,8.3100004196167,118400,,,,,,,,
2020-03-03,8.460000038146973,9.25,8.1899995803833,8.579999923706055,8.579999923706055,138100,,,,,,,,
2020-03-04,8.6899995803833,8.989999771118164,8.350000381469727,8.4399995803833,8.4399995803833,42100,,,,,,,,
2020-03-05,8.369999885559082,8.449999809265137,7.849999904632568,8.029999732971191,8.029999732971191,45800,,,,,,,,
2020-03-06,7.949999809265137,8.119999885559082,7.360000133514404,7.619999885559082,7.619999885559082,53600,,,,,,,,
2020-03-09,7.199999809265137,7.590000152587891,6.989999771118164,7.46999979019165,7.46999979019165,26400,,,,,,,,
2020-03-10,7.5,8.079999923706055,6.579999923706055,7.920000076293945,7.920000076293945,57400,,,,,,,,
2020-03-11,7.840000152587891,8.329999923706055,7.150000095367432,7.670000076293945,7.670000076293945,14500,,,,,,,,
2020-03-12,7.0,8.020000457763672,5.880000114440918,7.489999771118164,7.489999771118164,68700,,,,,,,,
2020-03-13,7.53000020980835,7.590000152587891,6.5,6.5,6.5,38600,,,,,,,,
2020-03-16,6.199999809265137,6.420000076293945,5.329999923706055,6.0,6.0,52700,,,,,,,,
2020-03-17,6.0,6.5,5.820000171661377,6.489999771118164,6.489999771118164,30400,,,,,,,,
2020-03-18,6.0,6.0,4.949999809265137,4.949999809265137,4.949999809265137,101800,,,,,,,,
2020-03-19,4.519999980926514,5.0,3.759999990463257,5.0,5.0,89000,,,,,,,,
2020-03-20,5.0,5.0,4.039999961853027,4.25,4.25,27100,,,,,,,,
2020-03-23,4.75,4.880000114440918,4.260000228881836,4.599999904632568,4.599999904632568,51900,,,,,,,,
2020-03-24,4.800000190734863,4.940000057220459,4.699999809265137,4.699999809265137,4.699999809265137,56600,,,,,,,,
2020-03-25,4.71999979019165,5.940000057220459,4.5,5.829999923706055,5.829999923706055,68500,,,,,,,,
2020-03-26,6.130000114440918,6.440000057220459,5.380000114440918,5.460000038146973,5.460000038146973,29400,,,,,,,,
2020-03-27,5.460000038146973,5.460000038146973,5.079999923706055,5.199999809265137,5.199999809265137,5300,,,,,,,,
2020-03-30,5.199999809265137,5.389999866485596,5.010000228881836,5.389999866485596,5.389999866485596,9000,,,,,,,,
2020-03-31,5.539999961853027,5.730000019073486,4.989999771118164,5.070000171661377,5.070000171661377,20500,,,,,,,,
2020-04-01,5.199999809265137,5.539999961853027,4.800000190734863,5.119999885559082,5.119999885559082,23800,,,,,,,,
2020-04-02,5.53000020980835,5.53000020980835,4.800000190734863,5.119999885559082,5.119999885559082,32100,,,,,,,,
2020-04-03,4.940000057220459,5.170000076293945,4.5,4.690000057220459,4.690000057220459,59000,,,,,,,,
2020-04-06,5.010000228881836,5.130000114440918,4.75,4.800000190734863,4.800000190734863,14400,,,,,,,,
2020-04-07,5.139999866485596,5.570000171661377,4.849999904632568,4.900000095367432,4.900000095367432,25100,,,,,,,,
2020-04-08,5.150000095367432,5.190000057220459,4.849999904632568,5.179999828338623,5.179999828338623,27500,,,,,,,,
2020-04-09,5.309999942779541,5.579999923706055,5.110000133514404,5.329999923706055,5.329999923706055,19000,,,,,,,,
2020-04-13,5.159999847412109,5.440000057220459,5.150000095367432,5.210000038146973,5.210000038146973,13000,,,,,,,,
2020-04-14,5.210000038146973,5.300000190734863,5.159999847412109,5.300000190734863,5.300000190734863,18100,,,,,,,,
2020-04-15,5.28000020980835,5.880000114440918,5.28000020980835,5.710000038146973,5.710000038146973,59100,,,,,,,,
2020-04-16,5.46999979019165,5.940000057220459,5.360000133514404,5.389999866485596,5.389999866485596,23300,,,,,,,,
2020-04-17,5.5,5.980000019073486,5.409999847412109,5.889999866485596,5.889999866485596,25400,,,,,,,,
2020-04-20,5.889999866485596,6.480000019073486,5.78000020980835,6.170000076293945,6.170000076293945,32400,,,,,,,,
2020-04-21,6.199999809265137,6.289999961853027,5.800000190734863,6.050000190734863,6.050000190734863,7900,,,,,,,,
2020-04-22,6.019999980926514,6.849999904632568,6.0,6.730000019073486,6.730000019073486,59700,,,,,,,,
2020-04-23,6.800000190734863,7.190000057220459,5.909999847412109,6.28000020980835,6.28000020980835,87100,,,,,,,,
2020-04-24,6.300000190734863,6.46999979019165,5.889999866485596,6.179999828338623,6.179999828338623,24200,,,,,,,,
2020-04-27,6.179999828338623,6.449999809265137,6.099999904632568,6.099999904632568,6.099999904632568,12500,,,,,,,,
2020-04-28,6.050000190734863,6.590000152587891,6.050000190734863,6.400000095367432,6.400000095367432,15100,,,,,,,,
2020-04-29,6.840000152587891,6.900000095367432,6.579999923706055,6.699999809265137,6.699999809265137,39600,,,,,,,,
2020-04-30,6.650000095367432,6.840000152587891,6.570000171661377,6.710000038146973,6.710000038146973,21100,,,,,,,,
2020-05-01,6.670000076293945,6.880000114440918,6.460000038146973,6.699999809265137,6.699999809265137,42900,,,,,,,,
2020-05-04,6.079999923706055,6.550000190734863,6.079999923706055,6.5,6.5,34200,,,,,,,,
2020-05-05,6.5,6.829999923706055,6.329999923706055,6.650000095367432,6.650000095367432,23600,,,,,,,,
2020-05-06,6.650000095367432,6.78000020980835,6.559999942779541,6.579999923706055,6.579999923706055,41900,,,,,,,,
2020-05-07,6.900000095367432,6.900000095367432,6.519999980926514,6.53000020980835,6.53000020980835,32600,,,,,,,,
2020-05-08,6.599999904632568,7.0,6.599999904632568,6.690000057220459,6.690000057220459,74100,,,,,,,,
2020-05-11,6.480000019073486,7.349999904632568,6.480000019073486,6.78000020980835,6.78000020980835,160200,,,,,,,,
2020-05-12,7.110000133514404,7.449999809265137,6.929999828338623,6.929999828338623,6.929999828338623,46800,,,,,,,,
2020-05-13,6.900000095367432,7.300000190734863,6.650000095367432,7.0,7.0,78000,,,,,,,,
2020-05-14,7.199999809265137,7.980000019073486,6.860000133514404,7.920000076293945,7.920000076293945,66000,,,,,,,,
2020-05-15,7.949999809265137,8.479999542236328,7.949999809265137,8.270000457763672,8.270000457763672,40400,,,,,,,,
2020-05-18,8.489999771118164,8.819999694824219,8.09000015258789,8.329999923706055,8.329999923706055,67000,,,,,,,,
2020-05-19,8.420000076293945,8.84000015258789,8.25,8.5,8.5,102100,,,,,,,,
2020-05-20,8.520000457763672,8.880000114440918,8.460000038146973,8.699999809265137,8.699999809265137,39000,,,,,,,,
2020-05-21,8.529999732971191,8.850000381469727,8.5,8.609999656677246,8.609999656677246,15800,,,,,,,,
2020-05-22,8.640000343322754,8.800000190734863,8.460000038146973,8.569999694824219,8.569999694824219,22400,,,,,,,,
2020-05-26,8.649999618530273,8.649999618530273,8.100000381469727,8.199999809265137,8.199999809265137,79900,,,,,,,,
2020-05-27,8.25,8.550000190734863,8.100000381469727,8.170000076293945,8.170000076293945,71300,,,,,,,,
2020-05-28,8.029999732971191,8.75,8.020000457763672,8.529999732971191,8.529999732971191,98000,,,,,,,,
2020-05-29,8.199999809265137,8.729999542236328,8.199999809265137,8.550000190734863,8.550000190734863,115900,,,,,,,,
2020-06-01,8.600000381469727,9.350000381469727,8.5600004196167,9.170000076293945,9.170000076293945,109700,,,,,,,,
2020-06-02,9.170000076293945,9.859999656677246,9.119999885559082,9.649999618530273,9.649999618530273,86000,,,,,,,,
2020-06-03,9.569999694824219,10.479999542236328,9.510000228881836,10.260000228881836,10.260000228881836,119800,,,,,,,,
2020-06-04,10.229999542236328,12.010000228881836,10.229999542236328,11.5600004196167,11.5600004196167,138900,,,,,,,,
2020-06-05,11.380000114440918,11.5,10.59000015258789,10.949999809265137,10.949999809265137,72100,,,,,,,,
2020-06-08,11.470000267028809,12.0,11.100000381469727,11.84000015258789,11.84000015258789,84200,,,,,,,,
2020-06-09,11.720000267028809,12.0,11.270000457763672,11.270000457763672,11.270000457763672,61800,,,,,,,,
2020-06-10,11.3100004196167,11.720000267028809,10.699999809265137,10.930000305175781,10.930000305175781,69300,,,,,,,,
2020-06-11,10.399999618530273,10.729999542236328,9.710000038146973,9.710000038146973,9.710000038146973,55100,,,,,,,,
2020-06-12,10.0,10.729999542236328,9.850000381469727,10.050000190734863,10.050000190734863,40800,,,,,,,,
2020-06-15,9.050000190734863,10.779999732971191,9.0,10.569999694824219,10.569999694824219,36600,,,,,,,,
2020-06-16,10.960000038146973,11.279999732971191,10.6899995803833,10.6899995803833,10.6899995803833,17300,,,,,,,,
2020-06-17,10.680000305175781,11.899999618530273,10.380000114440918,10.380000114440918,10.380000114440918,33300,,,,,,,,
2020-06-18,11.119999885559082,11.119999885559082,10.510000228881836,10.529999732971191,10.529999732971191,25700,,,,,,,,
2020-06-19,10.399999618530273,11.210000038146973,10.199999809265137,10.300000190734863,10.300000190734863,57700,,,,,,,,
2020-06-22,9.90999984741211,10.720000267028809,9.729999542236328,9.920000076293945,9.920000076293945,41300,,,,,,,,
2020-06-23,9.600000381469727,10.210000038146973,9.5,9.619999885559082,9.619999885559082,54800,,,,,,,,
2020-06-24,9.680000305175781,10.229999542236328,9.680000305175781,10.149999618530273,10.149999618530273,28800,,,,,,,,
2020-06-25,9.989999771118164,10.84000015258789,9.989999771118164,10.199999809265137,10.199999809265137,14600,,,,,,,,
2020-06-26,10.029999732971191,10.569999694824219,9.319999694824219,10.399999618530273,10.399999618530273,32200,,,,,,,,
2020-06-29,10.399999618530273,10.949999809265137,9.550000190734863,9.739999771118164,9.739999771118164,17200,,,,,,,,
2020-06-30,9.899999618530273,10.329999923706055,9.600000381469727,10.039999961853027,10.039999961853027,17800,,,,,,,,
2020-07-01,9.90999984741211,10.079999923706055,9.619999885559082,9.8100004196167,9.8100004196167,7300,,,,,,,,
2020-07-02,9.819999694824219,10.149999618530273,9.819999694824219,9.960000038146973,9.960000038146973,6100,,,,,,,,
2020-07-06,10.050000190734863,10.149999618530273,9.539999961853027,9.829999923706055,9.829999923706055,38000,,,,,,,,
2020-07-07,9.84000015258789,10.149999618530273,9.699999809265137,9.739999771118164,9.739999771118164,12900,,,,,,,,
2020-07-08,9.8100004196167,9.850000381469727,9.520000457763672,9.84000015258789,9.84000015258789,21700,,,,,,,,
2020-07-09,9.6899995803833,10.039999961853027,9.6899995803833,9.899999618530273,9.899999618530273,18100,,,,,,,,
2020-07-10,10.0,10.75,10.0,10.130000114440918,10.130000114440918,25200,,,,,,,,
2020-07-13,10.329999923706055,10.579999923706055,9.210000038146973,9.539999961853027,9.539999961853027,36100,,,,,,,,
2020-07-14,9.220000267028809,9.649999618530273,9.210000038146973,9.529999732971191,9.529999732971191,25900,,,,,,,,
2020-07-15,9.710000038146973,10.050000190734863,9.350000381469727,10.050000190734863,10.050000190734863,14200,,,,,,,,
2020-07-16,10.029999732971191,10.800000190734863,9.8100004196167,9.829999923706055,9.829999923706055,31900,,,,,,,,
2020-07-17,10.039999961853027,11.229999542236328,10.039999961853027,11.180000305175781,11.180000305175781,40200,,,,,,,,
2020-07-20,11.229999542236328,13.0,11.229999542236328,12.15999984741211,12.15999984741211,123700,,,,,,,,
2020-07-21,11.739999771118164,14.140000343322754,10.75,12.09000015258789,12.09000015258789,146200,,,,,,,,
2020-07-22,12.229999542236328,13.140000343322754,11.5600004196167,12.699999809265137,12.699999809265137,61700,,,,,,,,
2020-07-23,12.699999809265137,13.550000190734863,12.479999542236328,12.8100004196167,12.8100004196167,62000,,,,,,,,
2020-07-24,12.270000457763672,13.699999809265137,12.140000343322754,13.510000228881836,13.510000228881836,57800,,,,,,,,
2020-07-27,13.710000038146973,15.199999809265137,13.710000038146973,14.819999694824219,14.819999694824219,147200,,,,,,,,
2020-07-28,14.699999809265137,15.100000381469727,14.199999809265137,14.289999961853027,14.289999961853027,47200,,,,,,,,
2020-07-29,14.25,14.899999618530273,13.4399995803833,14.829999923706055,14.829999923706055,56700,,,,,,,,
2020-07-30,15.0,15.40999984741211,14.779999732971191,15.100000381469727,15.100000381469727,66600,,,,,,,,
2020-07-31,15.350000381469727,15.470000267028809,14.539999961853027,14.800000190734863,14.800000190734863,29200,,,,,,,,
2020-08-03,15.350000381469727,16.450000762939453,14.329999923706055,16.190000534057617,16.190000534057617,71800,,,,,,,,
2020-08-04,16.25,16.600000381469727,15.760000228881836,16.510000228881836,16.510000228881836,70500,,,,,,,,
2020-08-05,17.170000076293945,19.06999969482422,16.520000457763672,18.059999465942383,18.059999465942383,124700,,,,,,,,
2020-08-06,18.350000381469727,18.889999389648438,15.5,16.040000915527344,16.040000915527344,127700,,,,,,,,
2020-08-07,16.010000228881836,17.3799991607666,15.890000343322754,17.06999969482422,17.06999969482422,61600,,,,,,,,
2020-08-10,17.18000030517578,19.899999618530273,17.09000015258789,18.899999618530273,18.899999618530273,119800,,,,,,,,
2020-08-11,18.93000030517578,19.209999084472656,17.540000915527344,17.969999313354492,17.969999313354492,105300,,,,,,,,
2020-08-12,18.760000228881836,18.770000457763672,16.899999618530273,17.59000015258789,17.59000015258789,69700,,,,,,,,
2020-08-13,17.59000015258789,18.25,17.59000015258789,18.0,18.0,37300,,,,,,,,
2020-08-14,17.989999771118164,18.15999984741211,16.899999618530273,17.200000762939453,17.200000762939453,47800,,,,,,,,
2020-08-17,14.399999618530273,17.270000457763672,13.550000190734863,15.470000267028809,15.470000267028809,174700,,,,,,,,
2020-08-18,14.649999618530273,14.970000267028809,12.520000457763672,13.25,13.25,311100,,,,,,,,
2020-08-19,13.489999771118164,13.5,11.300000190734863,11.40999984741211,11.40999984741211,319100,,,,,,,,
2020-08-20,12.020000457763672,12.600000381469727,10.899999618530273,10.899999618530273,10.899999618530273,262900,,,,,,,,
2020-08-21,10.149999618530273,10.529999732971191,9.800000190734863,9.880000114440918,9.880000114440918,1434800,,,,,,,,
2020-08-24,10.100000381469727,10.380000114440918,9.270000457763672,9.460000038146973,9.460000038146973,395600,,,,,,,,
2020-08-25,9.5,10.0,9.25,9.430000305175781,9.430000305175781,226900,,,,,,,,
2020-08-26,9.850000381469727,9.850000381469727,9.1899995803833,9.5,9.5,201600,,,,,,,,
2020-08-27,9.550000190734863,10.420000076293945,9.550000190734863,9.90999984741211,9.90999984741211,355200,,,,,,,,
2020-08-28,9.90999984741211,11.119999885559082,9.90999984741211,10.989999771118164,10.989999771118164,514200,,,,,,,,
2020-08-31,11.470000267028809,11.470000267028809,10.5,11.0600004196167,11.0600004196167,287900,,,,,,,,
2020-09-01,11.010000228881836,11.260000228881836,10.380000114440918,10.640000343322754,10.640000343322754,228700,,,,,,,,
2020-09-02,10.270000457763672,11.100000381469727,10.270000457763672,10.84000015258789,10.84000015258789,200400,,,,,,,,
2020-09-03,10.800000190734863,11.029999732971191,9.859999656677246,10.350000381469727,10.350000381469727,138500,,,,,,,,
2020-09-04,10.319999694824219,10.319999694824219,9.569999694824219,9.75,9.75,122400,,,,,,,,
2020-09-08,9.75,9.75,9.09000015258789,9.430000305175781,9.430000305175781,125600,,,,,,,,
2020-09-09,9.539999961853027,9.8100004196167,9.460000038146973,9.739999771118164,9.739999771118164,36500,,,,,,,,
2020-09-10,9.869999885559082,10.699999809265137,9.789999961853027,10.279999732971191,10.279999732971191,152400,,,,,,,,
2020-09-11,10.279999732971191,10.420000076293945,9.399999618530273,9.619999885559082,9.619999885559082,174800,,,,,,,,
2020-09-14,9.640000343322754,10.199999809265137,9.5,9.920000076293945,9.920000076293945,113100,,,,,,,,
2020-09-15,10.789999961853027,13.479999542236328,10.5,11.829999923706055,11.829999923706055,664800,,,,,,,,
2020-09-16,12.119999885559082,12.430000305175781,10.75,10.859999656677246,10.859999656677246,286500,,,,,,,,
2020-09-17,10.75,11.0600004196167,9.819999694824219,10.600000381469727,10.600000381469727,315300,,,,,,,,
2020-09-18,10.460000038146973,10.899999618530273,10.020000457763672,10.1899995803833,10.1899995803833,186800,,,,,,,,
2020-09-21,10.050000190734863,10.289999961853027,9.5,9.800000190734863,9.800000190734863,204400,,,,,,,,
2020-09-22,10.0,10.010000228881836,9.140000343322754,9.4399995803833,9.4399995803833,132500,,,,,,,,
2020-09-23,9.510000228881836,9.550000190734863,8.260000228881836,8.449999809265137,8.449999809265137,144400,,,,,,,,
2020-09-24,8.300000190734863,9.020000457763672,8.279999732971191,8.460000038146973,8.460000038146973,93100,,,,,,,,
2020-09-25,8.640000343322754,8.680000305175781,8.180000305175781,8.449999809265137,8.449999809265137,109000,,,,,,,,
2020-09-28,8.550000190734863,9.079999923706055,8.40999984741211,8.829999923706055,8.829999923706055,111400,,,,,,,,
2020-09-29,8.949999809265137,9.100000381469727,8.5,8.630000114440918,8.630000114440918,74600,,,,,,,,
2020-09-30,8.770000457763672,8.770000457763672,8.319999694824219,8.369999885559082,8.369999885559082,110100,,,,,,,,
2020-10-01,8.489999771118164,9.210000038146973,8.350000381469727,9.199999809265137,9.199999809265137,89000,,,,,,,,
2020-10-02,8.789999961853027,9.300000190734863,8.40999984741211,8.630000114440918,8.630000114440918,120400,,,,,,,,
2020-10-05,8.8100004196167,9.5,8.729999542236328,9.279999732971191,9.279999732971191,89100,,,,,,,,
2020-10-06,9.279999732971191,9.970000267028809,9.170000076293945,9.369999885559082,9.369999885559082,101400,,,,,,,,
2020-10-07,9.420000076293945,10.239999771118164,9.380000114440918,10.09000015258789,10.09000015258789,138000,,,,,,,,
2020-10-08,10.34000015258789,10.670000076293945,9.90999984741211,10.109999656677246,10.109999656677246,131200,,,,,,,,
2020-10-09,10.260000228881836,10.319999694824219,9.529999732971191,9.84000015258789,9.84000015258789,112800,,,,,,,,
2020-10-12,9.9399995803833,10.199999809265137,9.770000457763672,9.960000038146973,9.960000038146973,72900,,,,,,,,
2020-10-13,10.0,10.289999961853027,9.550000190734863,10.1899995803833,10.1899995803833,116200,,,,,,,,
2020-10-14,10.630000114440918,11.199999809265137,10.3100004196167,10.65999984741211,10.65999984741211,210500,,,,,,,,
2020-10-15,10.369999885559082,10.640000343322754,9.770000457763672,10.380000114440918,10.380000114440918,114000,,,,,,,,
2020-10-16,10.420000076293945,10.5,9.9399995803833,10.0,10.0,49000,,,,,,,,
2020-10-19,10.550000190734863,10.699999809265137,10.199999809265137,10.25,10.25,127900,,,,,,,,
2020-10-20,10.619999885559082,10.930000305175781,10.510000228881836,10.6899995803833,10.6899995803833,115200,,,,,,,,
2020-10-21,10.979999542236328,11.1899995803833,10.3100004196167,10.369999885559082,10.369999885559082,64500,,,,,,,,
2020-10-22,10.40999984741211,10.960000038146973,10.0,10.4399995803833,10.4399995803833,80600,,,,,,,,
2020-10-23,10.5,10.710000038146973,10.199999809265137,10.65999984741211,10.65999984741211,97000,,,,,,,,
2020-10-26,10.510000228881836,10.640000343322754,10.079999923706055,10.399999618530273,10.399999618530273,79300,,,,,,,,
2020-10-27,10.399999618530273,10.449999809265137,10.100000381469727,10.210000038146973,10.210000038146973,29800,,,,,,,,
2020-10-28,10.0,10.130000114440918,9.619999885559082,9.899999618530273,9.899999618530273,105600,,,,,,,,
2020-10-29,9.8100004196167,10.109999656677246,9.600000381469727,9.649999618530273,9.649999618530273,41000,,,,,,,,
2020-10-30,9.670000076293945,9.789999961853027,9.210000038146973,9.710000038146973,9.710000038146973,47100,,,,,,,,
2020-11-02,9.729999542236328,9.989999771118164,9.5600004196167,9.699999809265137,9.699999809265137,31800,,,,,,,,
2020-11-03,9.880000114440918,10.140000343322754,9.630000114440918,9.729999542236328,9.729999542236328,47800,,,,,,,,
2020-11-04,9.829999923706055,9.869999885559082,9.25,9.430000305175781,9.430000305175781,47200,,,,,,,,
2020-11-05,9.399999618530273,9.899999618530273,9.399999618530273,9.65999984741211,9.65999984741211,37700,,,,,,,,
2020-11-06,9.680000305175781,9.9399995803833,9.420000076293945,9.699999809265137,9.699999809265137,37600,,,,,,,,
2020-11-09,9.40999984741211,9.760000228881836,9.119999885559082,9.140000343322754,9.140000343322754,69000,,,,,,,,
2020-11-10,9.210000038146973,9.600000381469727,9.039999961853027,9.4399995803833,9.4399995803833,53000,,,,,,,,
2020-11-11,9.350000381469727,10.109999656677246,9.350000381469727,9.84000015258789,9.84000015258789,51000,,,,,,,,
2020-11-12,10.0,10.199999809265137,9.850000381469727,10.050000190734863,10.050000190734863,55600,,,,,,,,
2020-11-13,9.109999656677246,10.390000343322754,9.109999656677246,10.039999961853027,10.039999961853027,107400,,,,,,,,
2020-11-16,10.390000343322754,10.399999618530273,9.699999809265137,9.800000190734863,9.800000190734863,109800,,,,,,,,
2020-11-17,9.859999656677246,10.239999771118164,9.729999542236328,10.050000190734863,10.050000190734863,80800,,,,,,,,
2020-11-18,10.279999732971191,10.300000190734863,9.420000076293945,9.630000114440918,9.630000114440918,90300,,,,,,,,
2020-11-19,10.15999984741211,10.15999984741211,9.760000228881836,10.0,10.0,81400,,,,,,,,
2020-11-20,10.0,10.609999656677246,10.0,10.4399995803833,10.4399995803833,147300,,,,,,,,
2020-11-23,10.550000190734863,10.699999809265137,10.199999809265137,10.420000076293945,10.420000076293945,86300,,,,,,,,
2020-11-24,10.5,12.40999984741211,10.489999771118164,12.0600004196167,12.0600004196167,315100,,,,,,,,
2020-11-25,12.119999885559082,13.760000228881836,12.0600004196167,13.470000267028809,13.470000267028809,181900,,,,,,,,
2020-11-27,13.489999771118164,13.819999694824219,12.029999732971191,12.550000190734863,12.550000190734863,180200,,,,,,,,
2020-11-30,13.020000457763672,15.770000457763672,12.779999732971191,14.989999771118164,14.989999771118164,269700,,,,,,,,
2020-12-01,15.5,15.9399995803833,13.850000381469727,14.199999809265137,14.199999809265137,117900,,,,,,,,
2020-12-02,14.279999732971191,15.75,13.680000305175781,15.569999694824219,15.569999694824219,90100,,,,,,,,
2020-12-03,15.5600004196167,15.899999618530273,15.0,15.170000076293945,15.170000076293945,60300,,,,,,,,
2020-12-04,15.09000015258789,17.850000381469727,15.010000228881836,16.639999389648438,16.639999389648438,172100,,,,,,,,
2020-12-07,16.809999465942383,18.329999923706055,16.760000228881836,17.469999313354492,17.469999313354492,200800,,,,,,,,
2020-12-08,17.5,17.8700008392334,16.479999542236328,17.510000228881836,17.510000228881836,111200,,,,,,,,
2020-12-09,17.600000381469727,17.93000030517578,16.780000686645508,17.1200008392334,17.1200008392334,109600,,,,,,,,
2020-12-10,17.5,17.5,16.610000610351562,16.81999969482422,16.81999969482422,105000,,,,,,,,
2020-12-11,16.850000381469727,18.110000610351562,16.6299991607666,17.799999237060547,17.799999237060547,146400,,,,,,,,
2020-12-14,18.56999969482422,20.979999542236328,18.0,20.979999542236328,20.979999542236328,384300,,,,,,,,
2020-12-15,20.940000534057617,22.239999771118164,19.940000534057617,22.06999969482422,22.06999969482422,210700,,,,,,,,
2020-12-16,22.440000534057617,23.469999313354492,21.8799991607666,22.280000686645508,22.280000686645508,196900,,,,,,,,
2020-12-17,22.239999771118164,24.450000762939453,22.030000686645508,23.5,23.5,160300,,,,,,,,
2020-12-18,24.25,25.1299991607666,22.81999969482422,24.139999389648438,24.139999389648438,302500,,,,,,,,
2020-12-21,24.40999984741211,25.0,22.600000381469727,23.559999465942383,23.559999465942383,295000,,,,,,,,
