date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'LWSCF')","('high', 'LWSCF')","('low', 'LWSCF')","('close', 'LWSCF')","('adj_close', 'LWSCF')","('volume', 'LWSCF')","('currency', '')"
2020-01-02,14.010000228881836,14.010000228881836,14.010000228881836,14.010000228881836,9.476245880126953,0,,,,,,,,
2020-01-03,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,9.435662269592285,4000,,,,,,,,
2020-01-06,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,9.435662269592285,0,,,,,,,,
2020-01-07,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,9.435662269592285,0,,,,,,,,
2020-01-08,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,9.435662269592285,0,,,,,,,,
2020-01-09,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,9.435662269592285,0,,,,,,,,
2020-01-10,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,9.435662269592285,0,,,,,,,,
2020-01-13,14.229999542236328,14.25,14.229999542236328,14.25,9.638578414916992,1500,,,,,,,,
2020-01-14,14.369999885559082,14.369999885559082,14.369999885559082,14.369999885559082,9.719747543334961,5800,,,,,,,,
2020-01-15,14.489999771118164,14.489999771118164,14.489999771118164,14.489999771118164,9.800909042358398,200,,,,,,,,
2020-01-16,14.489999771118164,14.489999771118164,14.489999771118164,14.489999771118164,9.800909042358398,0,,,,,,,,
2020-01-17,14.489999771118164,14.489999771118164,14.489999771118164,14.489999771118164,9.800909042358398,0,,,,,,,,
2020-01-21,14.489999771118164,14.489999771118164,14.489999771118164,14.489999771118164,9.800909042358398,0,,,,,,,,
2020-01-22,14.760000228881836,14.760000228881836,14.760000228881836,14.760000228881836,9.983545303344727,500,,,,,,,,
2020-01-23,14.670000076293945,14.670000076293945,14.670000076293945,14.670000076293945,9.922663688659668,300,,,,,,,,
2020-01-24,14.670000076293945,14.670000076293945,14.640000343322754,14.640000343322754,9.902373313903809,700,,,,,,,,
2020-01-27,14.479999542236328,14.479999542236328,14.479999542236328,14.479999542236328,9.794153213500977,300,,,,,,,,
2020-01-28,14.479999542236328,14.479999542236328,14.479999542236328,14.479999542236328,9.794153213500977,0,,,,,,,,
2020-01-29,14.479999542236328,14.479999542236328,14.479999542236328,14.479999542236328,9.794153213500977,0,,,,,,,,
2020-01-30,14.569999694824219,14.600000381469727,14.569999694824219,14.600000381469727,9.915719032287598,700,,,,,,,,
2020-01-31,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,9.915719032287598,0,,,,,,,,
2020-02-03,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,9.915719032287598,0,,,,,,,,
2020-02-04,14.4399995803833,14.4399995803833,14.4399995803833,14.4399995803833,9.807055473327637,400,,,,,,,,
2020-02-05,14.5,14.600000381469727,14.5,14.600000381469727,9.915719032287598,1000,,,,,,,,
2020-02-06,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,9.915719032287598,0,,,,,,,,
2020-02-07,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,9.915719032287598,0,,,,,,,,
2020-02-10,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,9.915719032287598,0,,,,,,,,
2020-02-11,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,9.915719032287598,0,,,,,,,,
2020-02-12,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,9.915719032287598,0,,,,,,,,
2020-02-13,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,9.915719032287598,0,,,,,,,,
2020-02-14,14.569999694824219,14.569999694824219,14.569999694824219,14.569999694824219,9.895340919494629,400,,,,,,,,
2020-02-18,14.640000343322754,14.640000343322754,14.640000343322754,14.640000343322754,9.942886352539062,300,,,,,,,,
2020-02-19,14.739999771118164,14.739999771118164,14.739999771118164,14.739999771118164,10.010801315307617,400,,,,,,,,
2020-02-20,13.90999984741211,13.949999809265137,13.90999984741211,13.949999809265137,9.474266052246094,11000,,,,,,,,
2020-02-21,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,9.474266052246094,0,,,,,,,,
2020-02-24,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,9.474266052246094,100,,,,,,,,
2020-02-25,13.729999542236328,13.729999542236328,13.729999542236328,13.729999542236328,9.324851036071777,700,,,,,,,,
2020-02-26,13.729999542236328,13.729999542236328,13.729999542236328,13.729999542236328,9.324851036071777,0,,,,,,,,
2020-02-27,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,8.87398910522461,1400,,,,,,,,
2020-02-28,12.569999694824219,12.760000228881836,12.550000190734863,12.760000228881836,8.703466415405273,189300,,,,,,,,
2020-03-02,12.850000381469727,13.020000457763672,12.850000381469727,13.020000457763672,8.880810737609863,8000,,,,,,,,
2020-03-03,13.130000114440918,13.270000457763672,13.050000190734863,13.170000076293945,8.983120918273926,131500,,,,,,,,
2020-03-04,13.170000076293945,13.170000076293945,13.170000076293945,13.170000076293945,8.983120918273926,0,,,,,,,,
2020-03-05,13.170000076293945,13.170000076293945,13.170000076293945,13.170000076293945,8.983120918273926,0,,,,,,,,
2020-03-06,13.170000076293945,13.170000076293945,13.170000076293945,13.170000076293945,8.983120918273926,0,,,,,,,,
2020-03-09,13.170000076293945,13.170000076293945,13.170000076293945,13.170000076293945,8.983120918273926,0,,,,,,,,
2020-03-10,13.170000076293945,13.170000076293945,13.170000076293945,13.170000076293945,8.983120918273926,0,,,,,,,,
2020-03-11,11.420000076293945,11.420000076293945,10.850000381469727,10.850000381469727,7.400674819946289,5000,,,,,,,,
2020-03-12,10.319999694824219,10.319999694824219,9.25,9.25,6.309331893920898,2000,,,,,,,,
2020-03-13,9.289999961853027,9.390000343322754,8.729999542236328,9.390000343322754,6.4048237800598145,1700,,,,,,,,
2020-03-16,8.670000076293945,8.670000076293945,8.529999732971191,8.529999732971191,5.818225383758545,1400,,,,,,,,
2020-03-17,8.5,8.5,7.849999904632568,8.180000305175781,5.579495429992676,7800,,,,,,,,
2020-03-18,7.360000133514404,7.360000133514404,6.510000228881836,6.539999961853027,4.460867881774902,1700,,,,,,,,
2020-03-19,7.21999979019165,7.369999885559082,6.889999866485596,7.230000019073486,4.931509971618652,2000,,,,,,,,
2020-03-20,7.730000019073486,7.730000019073486,7.460000038146973,7.46999979019165,5.095209121704102,1200,,,,,,,,
2020-03-23,7.070000171661377,7.159999847412109,6.340000152587891,6.340000152587891,4.324449062347412,8100,,,,,,,,
2020-03-24,7.28000020980835,7.28000020980835,7.28000020980835,7.28000020980835,4.965612888336182,400,,,,,,,,
2020-03-25,7.710000038146973,8.649999618530273,7.710000038146973,8.5,5.797763347625732,500,,,,,,,,
2020-03-26,8.729999542236328,9.010000228881836,8.460000038146973,8.460000038146973,5.770480155944824,1300,,,,,,,,
2020-03-27,8.350000381469727,8.470000267028809,8.350000381469727,8.470000267028809,5.777299880981445,2600,,,,,,,,
2020-03-30,7.96999979019165,8.180000305175781,7.900000095367432,8.109999656677246,5.568566799163818,1100,,,,,,,,
2020-03-31,8.289999961853027,8.670000076293945,8.289999961853027,8.670000076293945,5.9530768394470215,300,,,,,,,,
2020-04-01,8.109999656677246,8.109999656677246,8.109999656677246,8.109999656677246,5.568566799163818,200,,,,,,,,
2020-04-02,8.130000114440918,8.130000114440918,7.860000133514404,7.860000133514404,5.396907806396484,800,,,,,,,,
2020-04-03,7.460000038146973,7.460000038146973,7.460000038146973,7.460000038146973,5.122255325317383,300,,,,,,,,
2020-04-06,7.670000076293945,7.920000076293945,7.670000076293945,7.840000152587891,5.383177757263184,3200,,,,,,,,
2020-04-07,8.380000114440918,8.550000190734863,8.380000114440918,8.470000267028809,5.815751552581787,2900,,,,,,,,
2020-04-08,8.470000267028809,8.470000267028809,8.470000267028809,8.470000267028809,5.815751552581787,0,,,,,,,,
2020-04-09,9.399999618530273,9.399999618530273,9.0600004196167,9.289999961853027,6.378787994384766,2300,,,,,,,,
2020-04-13,8.859999656677246,8.9399995803833,8.859999656677246,8.9399995803833,6.138468265533447,500,,,,,,,,
2020-04-14,8.899999618530273,8.899999618530273,8.8100004196167,8.8100004196167,6.04920768737793,800,,,,,,,,
2020-04-15,8.350000381469727,8.460000038146973,8.350000381469727,8.460000038146973,5.8088860511779785,1000,,,,,,,,
2020-04-16,8.8100004196167,8.8100004196167,8.319999694824219,8.359999656677246,5.740223407745361,3800,,,,,,,,
2020-04-17,8.359999656677246,8.359999656677246,8.359999656677246,8.359999656677246,5.740223407745361,0,,,,,,,,
