date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'STSFF')","('high', 'STSFF')","('low', 'STSFF')","('close', 'STSFF')","('adj_close', 'STSFF')","('volume', 'STSFF')","('currency', '')"
2021-02-12,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,1399,,,,,,,,
2021-02-16,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-02-17,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-02-18,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-02-19,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-02-22,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-02-23,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-02-24,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-02-25,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-02-26,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-01,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-02,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-03,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-04,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-05,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-08,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-09,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-10,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-11,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-12,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-15,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-16,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-17,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-18,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-19,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-22,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-23,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-24,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-25,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-26,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-29,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-30,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-03-31,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-04-01,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-04-05,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-04-06,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-04-07,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-04-08,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-04-09,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-04-12,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-04-13,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
2021-04-14,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,32.05781936645508,0,,,,,,,,
