date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'KIKOF')","('high', 'KIKOF')","('low', 'KIKOF')","('close', 'KIKOF')","('adj_close', 'KIKOF')","('volume', 'KIKOF')","('currency', '')"
2020-01-02,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-03,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-06,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-07,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-08,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-09,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-10,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-13,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-14,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-15,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-16,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-17,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-21,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-22,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-23,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-24,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-27,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-28,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-29,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-30,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-01-31,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.287313461303711,0,,,,,,,,
2020-02-03,9.329999923706055,9.329999923706055,9.329999923706055,9.329999923706055,8.797019958496094,500,,,,,,,,
2020-02-04,9.329999923706055,9.329999923706055,9.329999923706055,9.329999923706055,8.797019958496094,0,,,,,,,,
2020-02-05,9.329999923706055,9.329999923706055,9.329999923706055,9.329999923706055,8.797019958496094,0,,,,,,,,
2020-02-06,9.329999923706055,9.329999923706055,9.329999923706055,9.329999923706055,8.797019958496094,0,,,,,,,,
2020-02-07,9.329999923706055,9.329999923706055,9.329999923706055,9.329999923706055,8.797019958496094,0,,,,,,,,
2020-02-10,9.329999923706055,9.329999923706055,9.329999923706055,9.329999923706055,8.797019958496094,0,,,,,,,,
2020-02-11,9.329999923706055,9.329999923706055,9.329999923706055,9.329999923706055,8.797019958496094,0,,,,,,,,
2020-02-12,9.329999923706055,9.329999923706055,9.329999923706055,9.329999923706055,8.797019958496094,0,,,,,,,,
2020-02-13,9.329999923706055,9.329999923706055,9.329999923706055,9.329999923706055,8.797019958496094,0,,,,,,,,
2020-02-14,9.329999923706055,9.329999923706055,9.329999923706055,9.329999923706055,8.797019958496094,0,,,,,,,,
2020-02-18,9.329999923706055,9.329999923706055,9.329999923706055,9.329999923706055,8.797019958496094,0,,,,,,,,
2020-02-19,9.329999923706055,9.329999923706055,9.329999923706055,9.329999923706055,8.797019958496094,0,,,,,,,,
2020-02-20,9.329999923706055,9.329999923706055,9.329999923706055,9.329999923706055,8.797019958496094,0,,,,,,,,
2020-02-21,9.329999923706055,9.329999923706055,9.329999923706055,9.329999923706055,8.797019958496094,0,,,,,,,,
2020-02-24,9.329999923706055,9.329999923706055,9.329999923706055,9.329999923706055,8.797019958496094,0,,,,,,,,
2020-02-25,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,1500,,,,,,,,
2020-02-26,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-02-27,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-02-28,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-02,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-03,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-04,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-05,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-06,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-09,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-10,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-11,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-12,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-13,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-16,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-17,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-18,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-19,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-20,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-23,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-24,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-25,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-26,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-27,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.447603225708008,0,,,,,,,,
2020-03-30,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-03-31,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-04-01,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-04-02,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-04-03,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-04-06,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-04-07,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-04-08,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-04-09,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-04-13,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-04-14,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-04-15,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-04-16,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-04-17,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-04-20,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-04-21,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-04-22,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-04-23,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-04-24,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-04-27,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
2020-04-28,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,9.484519004821777,0,,,,,,,,
