date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'HKHC')","('high', 'HKHC')","('low', 'HKHC')","('close', 'HKHC')","('adj_close', 'HKHC')","('volume', 'HKHC')","('currency', '')"
2021-04-29,980.0,1124.0,980.0,1020.0,1008.0641479492188,110,,,,,,,,
2021-04-30,1060.0,1140.0,1060.0,1140.0,1126.659912109375,131,,,,,,,,
2021-05-03,1140.0,1140.0,1072.0,1072.0,1059.45556640625,3,,,,,,,,
2021-05-04,1072.0,1072.0,1072.0,1072.0,1059.45556640625,6,,,,,,,,
2021-05-05,1156.0,1180.0,1156.0,1156.0,1142.47265625,20,,,,,,,,
2021-05-06,1156.0,1156.0,1156.0,1156.0,1142.47265625,0,,,,,,,,
2021-05-07,1172.0,1172.0,1172.0,1172.0,1158.28564453125,0,,,,,,,,
2021-05-10,1172.0,1172.0,1172.0,1172.0,1158.28564453125,0,,,,,,,,
2021-05-11,1172.0,1172.0,1172.0,1172.0,1158.28564453125,0,,,,,,,,
2021-05-12,1172.0,1172.0,1172.0,1172.0,1158.28564453125,0,,,,,,,,
2021-05-13,1180.0,1180.0,1180.0,1180.0,1166.19189453125,0,,,,,,,,
2021-05-14,1180.0,1180.0,1180.0,1180.0,1166.19189453125,0,,,,,,,,
2021-05-17,1140.0,1172.0,1092.0,1172.0,1158.28564453125,2,,,,,,,,
2021-05-18,1172.0,1172.0,1172.0,1172.0,1158.28564453125,0,,,,,,,,
2021-05-19,1128.0,1180.0,1112.0,1180.0,1166.19189453125,63,,,,,,,,
2021-05-20,1172.0,1200.0,1108.0,1200.0,1185.957763671875,1,,,,,,,,
2021-05-21,1200.0,1200.0,1200.0,1200.0,1185.957763671875,0,,,,,,,,
2021-05-24,1200.0,1200.0,1200.0,1200.0,1185.957763671875,0,,,,,,,,
2021-05-25,1180.0,1180.0,1180.0,1180.0,1166.19189453125,3,,,,,,,,
2021-05-26,1180.0,1180.0,1180.0,1180.0,1166.19189453125,0,,,,,,,,
2021-05-27,1176.0,1176.0,1176.0,1176.0,1162.2386474609375,5,,,,,,,,
2021-05-28,1172.0,1180.0,1172.0,1180.0,1166.19189453125,13,,,,,,,,
2021-06-01,1184.0,1184.0,1184.0,1184.0,1170.1448974609375,2,,,,,,,,
2021-06-02,1180.0,1200.0,1020.0,1152.0,1138.51953125,7,,,,,,,,
2021-06-03,1100.0,1100.0,1100.0,1100.0,1087.1280517578125,0,,,,,,,,
2021-06-04,1080.0,1080.0,1060.0,1060.0,1047.595947265625,3,,,,,,,,
2021-06-07,1060.0,1060.0,1060.0,1060.0,1047.595947265625,0,,,,,,,,
2021-06-08,1100.0,1100.0,1060.0,1060.0,1047.595947265625,14,,,,,,,,
2021-06-09,1060.0,1060.0,1060.0,1060.0,1047.595947265625,0,,,,,,,,
2021-06-10,1060.0,1060.0,1060.0,1060.0,1047.595947265625,0,,,,,,,,
2021-06-11,1060.0,1060.0,1060.0,1060.0,1047.595947265625,0,,,,,,,,
2021-06-14,1100.0,1100.0,1100.0,1100.0,1087.1280517578125,1,,,,,,,,
2021-06-15,1100.0,1100.0,1100.0,1100.0,1087.1280517578125,0,,,,,,,,
2021-06-16,1060.0,1060.0,1060.0,1060.0,1047.595947265625,6,,,,,,,,
2021-06-17,1060.0,1060.0,1060.0,1060.0,1047.595947265625,0,,,,,,,,
2021-06-18,1060.0,1060.0,1060.0,1060.0,1047.595947265625,0,,,,,,,,
2021-06-21,1060.0,1060.0,1060.0,1060.0,1047.595947265625,0,,,,,,,,
2021-06-22,1060.0,1060.0,1060.0,1060.0,1047.595947265625,0,,,,,,,,
2021-06-23,1060.0,1060.0,1060.0,1060.0,1047.595947265625,0,,,,,,,,
2021-06-24,1196.0,1196.0,1196.0,1196.0,1182.004638671875,3,,,,,,,,
2021-06-25,1160.0,1160.0,1060.0,1160.0,1146.4259033203125,5,,,,,,,,
2021-06-28,1060.0,1060.0,1060.0,1060.0,1047.595947265625,7,,,,,,,,
2021-06-29,1040.0,1040.0,1040.0,1040.0,1027.8302001953125,1,,,,,,,,
2021-06-30,1040.0,1196.0,1040.0,1196.0,1182.004638671875,18,,,,,,,,
2021-07-01,1156.0,1156.0,1156.0,1156.0,1142.47265625,0,,,,,,,,
2021-07-02,1156.0,1156.0,1156.0,1156.0,1142.47265625,0,,,,,,,,
2021-07-06,1156.0,1156.0,1156.0,1156.0,1142.47265625,0,,,,,,,,
2021-07-07,1156.0,1160.0,1156.0,1160.0,1146.4259033203125,3,,,,,,,,
2021-07-08,1160.0,1196.0,1140.0,1176.0,1162.2386474609375,7,,,,,,,,
2021-07-09,1192.0,1192.0,1192.0,1192.0,1178.051513671875,2,,,,,,,,
2021-07-12,1192.0,1196.0,968.0,1196.0,1182.004638671875,6,,,,,,,,
2021-07-13,1000.0,1200.0,1000.0,1200.0,1185.957763671875,4,,,,,,,,
2021-07-14,1080.0,1192.0,860.0,1192.0,1178.051513671875,27,,,,,,,,
2021-07-15,1192.0,1192.0,1192.0,1192.0,1178.051513671875,0,,,,,,,,
2021-07-16,920.0,1140.0,920.0,1120.0,1106.89404296875,1,,,,,,,,
2021-07-19,904.0,1120.0,904.0,1120.0,1106.89404296875,2,,,,,,,,
2021-07-20,1120.0,1120.0,1120.0,1120.0,1106.89404296875,0,,,,,,,,
2021-07-21,1120.0,1120.0,1120.0,1120.0,1106.89404296875,0,,,,,,,,
2021-07-22,1120.0,1120.0,1120.0,1120.0,1106.89404296875,0,,,,,,,,
2021-07-23,932.0,1080.0,904.0,1080.0,1067.362060546875,13,,,,,,,,
2021-07-26,1080.0,1080.0,1080.0,1080.0,1067.362060546875,0,,,,,,,,
2021-07-27,1080.0,1080.0,1080.0,1080.0,1067.362060546875,0,,,,,,,,
2021-07-28,1080.0,1080.0,1080.0,1080.0,1067.362060546875,0,,,,,,,,
2021-07-29,1080.0,1080.0,1080.0,1080.0,1067.362060546875,0,,,,,,,,
2021-07-30,924.0,968.0,924.0,968.0,956.6726684570312,6,,,,,,,,
2021-08-02,968.0,968.0,968.0,968.0,956.6726684570312,0,,,,,,,,
2021-08-03,968.0,968.0,968.0,968.0,956.6726684570312,7,,,,,,,,
2021-08-04,968.0,968.0,968.0,968.0,956.6726684570312,0,,,,,,,,
2021-08-05,968.0,968.0,968.0,968.0,956.6726684570312,0,,,,,,,,
2021-08-06,924.0,940.0,924.0,940.0,929.0003051757812,5,,,,,,,,
2021-08-09,980.0,980.0,904.0,920.0,909.234375,19,,,,,,,,
2021-08-10,880.0,880.0,880.0,880.0,869.7024536132812,8,,,,,,,,
2021-08-11,920.0,1080.0,920.0,1080.0,1067.362060546875,2,,,,,,,,
2021-08-12,1080.0,1080.0,1080.0,1080.0,1067.362060546875,1,,,,,,,,
2021-08-13,1080.0,1080.0,1080.0,1080.0,1067.362060546875,0,,,,,,,,
2021-08-16,1080.0,1080.0,1080.0,1080.0,1067.362060546875,0,,,,,,,,
2021-08-17,1080.0,1080.0,900.0,1080.0,1067.362060546875,11,,,,,,,,
2021-08-18,1080.0,1080.0,1080.0,1080.0,1067.362060546875,0,,,,,,,,
2021-08-19,1080.0,1080.0,1080.0,1080.0,1067.362060546875,0,,,,,,,,
2021-08-20,1080.0,1080.0,1080.0,1080.0,1067.362060546875,0,,,,,,,,
2021-08-23,1080.0,1080.0,1080.0,1080.0,1067.362060546875,0,,,,,,,,
2021-08-24,1080.0,1080.0,1080.0,1080.0,1067.362060546875,0,,,,,,,,
2021-08-25,1080.0,1080.0,1080.0,1080.0,1067.362060546875,0,,,,,,,,
2021-08-26,1080.0,1080.0,1080.0,1080.0,1067.362060546875,0,,,,,,,,
2021-08-27,1080.0,1080.0,1080.0,1080.0,1067.362060546875,0,,,,,,,,
2021-08-30,1056.0,1072.0,1056.0,1060.0,1047.595947265625,16,,,,,,,,
2021-08-31,1004.0,1080.0,920.0,1080.0,1067.362060546875,9,,,,,,,,
2021-09-01,1060.0,1060.0,1060.0,1060.0,1047.595947265625,0,,,,,,,,
2021-09-02,1060.0,1060.0,1060.0,1060.0,1047.595947265625,0,,,,,,,,
2021-09-03,920.0,1040.0,920.0,1040.0,1027.8302001953125,27,,,,,,,,
2021-09-07,920.0,1000.0,920.0,1000.0,988.2981567382812,1,,,,,,,,
2021-09-08,1000.0,1000.0,1000.0,1000.0,988.2981567382812,0,,,,,,,,
2021-09-09,1000.0,1000.0,1000.0,1000.0,988.2981567382812,0,,,,,,,,
2021-09-10,960.0,1068.0,860.0,860.0,849.9364624023438,20,,,,,,,,
2021-09-13,920.0,920.0,920.0,920.0,909.234375,0,,,,,,,,
2021-09-14,920.0,920.0,920.0,920.0,909.234375,0,,,,,,,,
2021-09-15,920.0,920.0,920.0,920.0,909.234375,0,,,,,,,,
2021-09-16,920.0,920.0,900.0,900.0,889.4683227539062,1,,,,,,,,
2021-09-17,900.0,900.0,880.0,880.0,869.7024536132812,7,,,,,,,,
2021-09-20,880.0,880.0,880.0,880.0,869.7024536132812,1,,,,,,,,
2021-09-21,880.0,880.0,880.0,880.0,869.7024536132812,0,,,,,,,,
2021-09-22,880.0,880.0,880.0,880.0,869.7024536132812,0,,,,,,,,
2021-09-23,880.0,880.0,800.0,800.0,790.6385498046875,44,,,,,,,,
2021-09-24,820.0,820.0,800.0,800.0,790.6385498046875,16,,,,,,,,
2021-09-27,1076.0,1076.0,1076.0,1076.0,1063.4090576171875,0,,,,,,,,
2021-09-28,1020.0,1020.0,1020.0,1020.0,1008.0641479492188,0,,,,,,,,
2021-09-29,824.0,1020.0,764.0,920.0,909.234375,20,,,,,,,,
2021-09-30,860.0,860.0,840.0,840.0,830.1705322265625,2,,,,,,,,
2021-10-01,808.0,808.0,800.0,800.0,790.6385498046875,22,,,,,,,,
2021-10-04,800.0,800.0,800.0,800.0,790.6385498046875,0,,,,,,,,
2021-10-05,732.0,768.0,732.0,768.0,759.0130004882812,2,,,,,,,,
2021-10-06,736.0,832.0,736.0,832.0,822.26416015625,1,,,,,,,,
2021-10-07,832.0,832.0,832.0,832.0,822.26416015625,0,,,,,,,,
2021-10-08,832.0,832.0,832.0,832.0,822.26416015625,0,,,,,,,,
2021-10-11,832.0,832.0,832.0,832.0,822.26416015625,0,,,,,,,,
2021-10-12,800.0,808.0,780.0,780.0,770.87255859375,35,,,,,,,,
2021-10-13,780.0,796.0,760.0,780.0,770.87255859375,55,,,,,,,,
2021-10-14,840.0,840.0,780.0,780.0,770.87255859375,14,,,,,,,,
2021-10-15,780.0,812.0,780.0,812.0,802.4981079101562,17,,,,,,,,
2021-10-18,812.0,812.0,812.0,812.0,802.4981079101562,0,,,,,,,,
2021-10-19,780.0,780.0,780.0,780.0,770.87255859375,29,,,,,,,,
2021-10-20,780.0,780.0,780.0,780.0,770.87255859375,0,,,,,,,,
2021-10-21,772.0,832.0,772.0,832.0,822.26416015625,31,,,,,,,,
2021-10-22,832.0,832.0,832.0,832.0,822.26416015625,0,,,,,,,,
2021-10-25,740.0,780.0,740.0,780.0,770.87255859375,3,,,,,,,,
2021-10-26,740.0,780.0,720.0,780.0,770.87255859375,4,,,,,,,,
2021-10-27,780.0,780.0,780.0,780.0,770.87255859375,0,,,,,,,,
2021-10-28,740.0,740.0,720.0,720.0,711.5746459960938,49,,,,,,,,
2021-10-29,828.0,828.0,828.0,828.0,818.3109741210938,0,,,,,,,,
2021-11-01,828.0,828.0,828.0,828.0,818.3109741210938,0,,,,,,,,
2021-11-02,760.0,760.0,760.0,760.0,751.1066284179688,0,,,,,,,,
2021-11-03,800.0,800.0,800.0,800.0,790.6385498046875,1,,,,,,,,
2021-11-04,760.0,800.0,760.0,800.0,790.6385498046875,2,,,,,,,,
2021-11-05,724.0,800.0,724.0,760.0,751.1066284179688,9,,,,,,,,
2021-11-08,760.0,760.0,760.0,760.0,751.1066284179688,0,,,,,,,,
2021-11-09,740.0,740.0,672.0,740.0,731.3406982421875,36,,,,,,,,
2021-11-10,700.0,700.0,700.0,700.0,691.8087768554688,40,,,,,,,,
2021-11-11,680.0,684.0,680.0,680.0,672.042724609375,31,,,,,,,,
2021-11-12,680.0,692.0,680.0,680.0,672.042724609375,20,,,,,,,,
2021-11-15,680.0,700.0,660.0,660.0,652.2769165039062,34,,,,,,,,
2021-11-16,660.0,660.0,580.0,600.0,592.9788818359375,45,,,,,,,,
2021-11-17,640.0,640.0,608.0,640.0,632.5108032226562,3,,,,,,,,
2021-11-18,640.0,640.0,528.0,580.0,573.2129516601562,32,,,,,,,,
2021-11-19,580.0,580.0,580.0,580.0,573.2129516601562,0,,,,,,,,
2021-11-22,580.0,580.0,532.0,536.0,529.727783203125,14,,,,,,,,
2021-11-23,528.0,536.0,528.0,536.0,529.727783203125,11,,,,,,,,
2021-11-24,536.0,536.0,536.0,536.0,529.727783203125,0,,,,,,,,
2021-11-26,536.0,536.0,536.0,536.0,529.727783203125,0,,,,,,,,
2021-11-29,540.0,576.0,504.0,576.0,569.259765625,6,,,,,,,,
2021-11-30,536.0,600.0,488.0,500.0,494.1490783691406,305,,,,,,,,
2021-12-01,500.0,520.0,388.0,400.0,395.31927490234375,568,,,,,,,,
2021-12-02,420.0,428.0,420.0,428.0,422.99163818359375,5,,,,,,,,
2021-12-03,428.0,480.0,420.0,424.0,419.0384521484375,8,,,,,,,,
2021-12-06,480.0,480.0,400.0,404.0,399.2724304199219,35,,,,,,,,
2021-12-07,400.0,400.0,400.0,400.0,395.31927490234375,1,,,,,,,,
2021-12-08,420.0,444.0,400.0,400.0,395.31927490234375,12,,,,,,,,
2021-12-09,432.0,440.0,420.0,440.0,434.8512268066406,15,,,,,,,,
2021-12-10,408.0,436.0,408.0,436.0,430.89801025390625,2,,,,,,,,
2021-12-13,404.0,420.0,404.0,420.0,415.08526611328125,29,,,,,,,,
2021-12-14,416.0,420.0,360.0,420.0,415.08526611328125,19,,,,,,,,
2021-12-15,400.0,420.0,400.0,400.0,395.31927490234375,12,,,,,,,,
2021-12-16,420.0,420.0,392.0,400.0,395.31927490234375,226,,,,,,,,
2021-12-17,408.0,420.0,408.0,420.0,415.08526611328125,5,,,,,,,,
2021-12-20,420.0,424.0,392.0,424.0,419.0384521484375,15,,,,,,,,
2021-12-21,396.0,420.0,396.0,420.0,415.08526611328125,26,,,,,,,,
2021-12-22,436.0,436.0,408.0,408.0,403.2256774902344,15,,,,,,,,
2021-12-23,412.0,416.0,412.0,416.0,411.132080078125,2,,,,,,,,
2021-12-27,416.0,416.0,412.0,412.0,407.1788635253906,2,,,,,,,,
2021-12-28,412.0,440.0,412.0,440.0,434.8512268066406,12,,,,,,,,
2021-12-29,412.0,412.0,412.0,412.0,407.1788635253906,1,,,,,,,,
2021-12-30,436.0,660.0,420.0,640.0,632.5108032226562,277,,,,,,,,
2021-12-31,464.0,640.0,460.0,636.0,628.5576171875,210,,,,,,,,
2022-01-03,500.0,640.0,500.0,640.0,632.5108032226562,37,,,,,,,,
2022-01-04,520.0,636.0,520.0,636.0,628.5576171875,3,,,,,,,,
2022-01-05,528.0,580.0,508.0,580.0,573.2129516601562,109,,,,,,,,
2022-01-06,504.0,632.0,504.0,600.0,592.9788818359375,9,,,,,,,,
2022-01-07,540.0,620.0,540.0,620.0,612.744873046875,35,,,,,,,,
2022-01-10,600.0,632.0,520.0,556.0,549.4937744140625,48,,,,,,,,
2022-01-11,524.0,632.0,524.0,564.0,557.400146484375,13,,,,,,,,
2022-01-12,528.0,580.0,528.0,580.0,573.2129516601562,4,,,,,,,,
2022-01-13,540.0,540.0,540.0,540.0,533.6810302734375,1,,,,,,,,
2022-01-14,540.0,540.0,520.0,520.0,513.9151000976562,3,,,,,,,,
2022-01-18,500.0,520.0,480.0,484.0,478.3363342285156,3,,,,,,,,
2022-01-19,484.0,484.0,484.0,484.0,478.3363342285156,1,,,,,,,,
2022-01-20,488.0,488.0,488.0,488.0,482.2895202636719,1,,,,,,,,
2022-01-21,480.0,504.0,420.0,492.0,486.2427062988281,13,,,,,,,,
2022-01-24,448.0,496.0,448.0,496.0,490.1958923339844,4,,,,,,,,
2022-01-25,448.0,496.0,448.0,496.0,490.1958923339844,4,,,,,,,,
2022-01-26,500.0,540.0,452.0,540.0,533.6810302734375,9,,,,,,,,
2022-01-27,448.0,540.0,448.0,448.0,442.7575988769531,6,,,,,,,,
2022-01-28,540.0,540.0,452.0,452.0,446.7107849121094,1,,,,,,,,
2022-01-31,452.0,540.0,440.0,480.0,474.3831787109375,10,,,,,,,,
2022-02-01,448.0,480.0,448.0,480.0,474.3831787109375,10,,,,,,,,
2022-02-02,436.0,488.0,436.0,460.0,454.6171875,6,,,,,,,,
2022-02-03,460.0,460.0,424.0,424.0,419.0384521484375,2,,,,,,,,
2022-02-04,432.0,432.0,432.0,432.0,426.94476318359375,1,,,,,,,,
2022-02-07,476.0,508.0,440.0,508.0,502.0555114746094,4,,,,,,,,
2022-02-08,440.0,512.0,440.0,512.0,506.0086975097656,4,,,,,,,,
2022-02-09,440.0,508.0,440.0,508.0,502.0555114746094,4,,,,,,,,
2022-02-10,440.0,508.0,420.0,508.0,502.0555114746094,4,,,,,,,,
2022-02-11,420.0,432.0,420.0,432.0,426.94476318359375,1,,,,,,,,
2022-02-14,472.0,476.0,440.0,476.0,470.429931640625,1,,,,,,,,
2022-02-15,432.0,508.0,432.0,508.0,502.0555114746094,12,,,,,,,,
2022-02-16,432.0,500.0,432.0,500.0,494.1490783691406,4,,,,,,,,
2022-02-17,440.0,444.0,440.0,444.0,438.8044128417969,1,,,,,,,,
2022-02-18,432.0,500.0,432.0,500.0,494.1490783691406,9,,,,,,,,
2022-02-22,436.0,460.0,436.0,460.0,454.6171875,6,,,,,,,,
2022-02-23,460.0,460.0,460.0,460.0,454.6171875,1,,,,,,,,
2022-02-24,460.0,460.0,460.0,460.0,454.6171875,1,,,,,,,,
2022-02-25,436.0,500.0,436.0,500.0,494.1490783691406,14,,,,,,,,
2022-02-28,436.0,500.0,432.0,500.0,494.1490783691406,6,,,,,,,,
2022-03-01,468.0,500.0,436.0,500.0,494.1490783691406,9,,,,,,,,
2022-03-02,444.0,508.0,432.0,472.0,466.47674560546875,19,,,,,,,,
2022-03-03,452.0,476.0,424.0,476.0,470.429931640625,4,,,,,,,,
2022-03-04,432.0,472.0,432.0,472.0,466.47674560546875,4,,,,,,,,
2022-03-07,432.0,432.0,420.0,420.0,415.08526611328125,23,,,,,,,,
2022-03-08,416.0,444.0,408.0,408.0,403.2256774902344,12,,,,,,,,
2022-03-09,408.0,440.0,384.0,408.0,403.2256774902344,35,,,,,,,,
2022-03-10,388.0,472.0,380.0,436.0,430.89801025390625,74,,,,,,,,
2022-03-11,436.0,436.0,436.0,436.0,430.89801025390625,1,,,,,,,,
2022-03-14,436.0,436.0,436.0,436.0,430.89801025390625,1,,,,,,,,
2022-03-15,436.0,436.0,420.0,420.0,415.08526611328125,2,,,,,,,,
2022-03-16,408.0,452.0,388.0,452.0,446.7107849121094,6,,,,,,,,
2022-03-17,388.0,452.0,388.0,452.0,446.7107849121094,4,,,,,,,,
2022-03-18,420.0,476.0,412.0,476.0,470.429931640625,4,,,,,,,,
2022-03-21,476.0,480.0,420.0,480.0,474.3831787109375,6,,,,,,,,
2022-03-22,424.0,480.0,424.0,432.0,426.94476318359375,23,,,,,,,,
2022-03-23,432.0,432.0,432.0,432.0,426.94476318359375,1,,,,,,,,
2022-03-24,460.0,460.0,440.0,440.0,434.8512268066406,1,,,,,,,,
2022-03-25,436.0,436.0,432.0,432.0,426.94476318359375,1,,,,,,,,
2022-03-28,452.0,452.0,432.0,432.0,426.94476318359375,1,,,,,,,,
2022-03-29,452.0,476.0,440.0,476.0,470.429931640625,15,,,,,,,,
2022-03-30,480.0,492.0,424.0,424.0,419.0384521484375,27,,,,,,,,
2022-03-31,444.0,444.0,444.0,444.0,438.8044128417969,1,,,,,,,,
2022-04-01,444.0,452.0,360.0,428.0,422.99163818359375,617,,,,,,,,
2022-04-04,440.0,440.0,400.0,400.0,395.31927490234375,5,,,,,,,,
2022-04-05,420.0,420.0,400.0,400.0,395.31927490234375,14,,,,,,,,
2022-04-06,400.0,420.0,400.0,420.0,415.08526611328125,1,,,,,,,,
2022-04-07,400.0,440.0,388.0,400.0,395.31927490234375,22,,,,,,,,
2022-04-08,388.0,388.0,388.0,388.0,383.459716796875,1,,,,,,,,
2022-04-11,420.0,420.0,420.0,420.0,415.08526611328125,6,,,,,,,,
2022-04-12,384.0,404.0,384.0,404.0,399.2724304199219,20,,,,,,,,
2022-04-13,400.0,420.0,400.0,400.0,395.31927490234375,10,,,,,,,,
2022-04-14,392.0,392.0,392.0,392.0,387.41290283203125,1,,,,,,,,
2022-04-18,388.0,388.0,388.0,388.0,383.459716796875,1,,,,,,,,
2022-04-19,388.0,400.0,388.0,400.0,395.31927490234375,6,,,,,,,,
2022-04-20,392.0,408.0,392.0,400.0,395.31927490234375,8,,,,,,,,
2022-04-21,392.0,392.0,388.0,388.0,383.459716796875,9,,,,,,,,
2022-04-22,404.0,404.0,388.0,388.0,383.459716796875,69,,,,,,,,
2022-04-25,384.0,400.0,380.0,380.0,375.5533142089844,6,,,,,,,,
2022-04-26,380.0,400.0,364.0,396.0,391.3660888671875,99,,,,,,,,
2022-04-27,364.0,400.0,364.0,400.0,395.31927490234375,6,,,,,,,,
2022-04-28,380.0,396.0,380.0,396.0,391.3660888671875,4,,,,,,,,
2022-04-29,368.0,400.0,368.0,400.0,395.31927490234375,6,,,,,,,,
2022-05-02,400.0,400.0,376.0,400.0,395.31927490234375,3,,,,,,,,
2022-05-03,376.0,400.0,364.0,364.0,359.74053955078125,55,,,,,,,,
2022-05-04,364.0,384.0,360.0,360.0,355.7873229980469,89,,,,,,,,
2022-05-05,360.0,360.0,360.0,360.0,355.7873229980469,1,,,,,,,,
2022-05-06,360.0,360.0,360.0,360.0,355.7873229980469,1,,,,,,,,
2022-05-09,360.0,360.0,360.0,360.0,355.7873229980469,6,,,,,,,,
2022-05-10,344.0,360.0,304.0,320.0,316.2554016113281,41,,,,,,,,
2022-05-11,340.0,340.0,292.0,312.0,308.34906005859375,69,,,,,,,,
2022-05-12,304.0,304.0,304.0,304.0,300.4426574707031,1,,,,,,,,
2022-05-13,316.0,316.0,304.0,304.0,300.4426574707031,16,,,,,,,,
2022-05-16,304.0,304.0,304.0,304.0,300.4426574707031,2,,,,,,,,
2022-05-17,304.0,304.0,304.0,304.0,300.4426574707031,1,,,,,,,,
2022-05-18,304.0,320.0,304.0,320.0,316.2554016113281,4,,,,,,,,
2022-05-19,312.0,312.0,312.0,312.0,308.34906005859375,1,,,,,,,,
2022-05-20,320.0,320.0,320.0,320.0,316.2554016113281,1,,,,,,,,
2022-05-23,340.0,340.0,312.0,312.0,308.34906005859375,3,,,,,,,,
2022-05-24,312.0,312.0,312.0,312.0,308.34906005859375,1,,,,,,,,
2022-05-25,312.0,312.0,312.0,312.0,308.34906005859375,1,,,,,,,,
2022-05-26,312.0,312.0,312.0,312.0,308.34906005859375,1,,,,,,,,
2022-05-27,316.0,320.0,316.0,320.0,316.2554016113281,11,,,,,,,,
2022-05-31,320.0,320.0,312.0,312.0,308.34906005859375,17,,,,,,,,
2022-06-01,336.0,336.0,316.0,316.0,312.30224609375,2,,,,,,,,
2022-06-02,316.0,316.0,316.0,316.0,312.30224609375,1,,,,,,,,
2022-06-03,336.0,336.0,316.0,316.0,312.30224609375,4,,,,,,,,
2022-06-06,316.0,316.0,304.0,304.0,300.4426574707031,58,,,,,,,,
2022-06-07,316.0,316.0,316.0,316.0,312.30224609375,1,,,,,,,,
2022-06-08,304.0,304.0,304.0,304.0,300.4426574707031,1,,,,,,,,
2022-06-09,324.0,324.0,304.0,304.0,300.4426574707031,14,,,,,,,,
2022-06-10,304.0,304.0,304.0,304.0,300.4426574707031,4,,,,,,,,
2022-06-13,304.0,304.0,304.0,304.0,300.4426574707031,1,,,,,,,,
2022-06-14,304.0,304.0,304.0,304.0,300.4426574707031,12,,,,,,,,
2022-06-15,280.0,284.0,280.0,284.0,280.6767272949219,3,,,,,,,,
2022-06-16,280.0,280.0,280.0,280.0,276.7235107421875,1,,,,,,,,
2022-06-17,296.0,296.0,296.0,296.0,292.5362243652344,1,,,,,,,,
2022-06-21,296.0,296.0,296.0,296.0,292.5362243652344,1,,,,,,,,
2022-06-22,296.0,296.0,296.0,296.0,292.5362243652344,1,,,,,,,,
2022-06-23,280.0,300.0,280.0,300.0,296.48944091796875,2,,,,,,,,
2022-06-24,280.0,280.0,280.0,280.0,276.7235107421875,1,,,,,,,,
2022-06-27,280.0,280.0,280.0,280.0,276.7235107421875,0,,,,,,,,
2022-06-28,280.0,280.0,280.0,280.0,276.7235107421875,1,,,,,,,,
2022-06-29,280.0,280.0,280.0,280.0,276.7235107421875,1,,,,,,,,
2022-06-30,280.0,280.0,280.0,280.0,276.7235107421875,1,,,,,,,,
2022-07-01,276.0,276.0,276.0,276.0,272.770263671875,1,,,,,,,,
2022-07-05,268.0,300.0,268.0,300.0,296.48944091796875,4,,,,,,,,
2022-07-06,268.0,268.0,268.0,268.0,264.8638916015625,1,,,,,,,,
2022-07-07,272.0,272.0,272.0,272.0,268.8171081542969,1,,,,,,,,
2022-07-08,272.0,276.0,272.0,272.0,268.8171081542969,51,,,,,,,,
2022-07-11,268.0,272.0,248.0,248.0,245.0979461669922,14,,,,,,,,
2022-07-12,248.0,248.0,248.0,248.0,245.0979461669922,6,,,,,,,,
2022-07-13,252.0,252.0,252.0,252.0,249.0511474609375,1,,,,,,,,
2022-07-14,252.0,252.0,252.0,252.0,249.0511474609375,1,,,,,,,,
2022-07-15,252.0,252.0,252.0,252.0,249.0511474609375,1,,,,,,,,
2022-07-18,252.0,280.0,252.0,280.0,276.7235107421875,6,,,,,,,,
2022-07-19,252.0,256.0,252.0,252.0,249.0511474609375,14,,,,,,,,
2022-07-20,252.0,252.0,248.0,248.0,245.0979461669922,9,,,,,,,,
2022-07-21,232.0,232.0,232.0,232.0,229.28517150878906,1,,,,,,,,
2022-07-22,220.0,220.0,220.0,220.0,217.4256134033203,1,,,,,,,,
2022-07-25,228.0,240.0,228.0,240.0,237.19158935546875,2,,,,,,,,
2022-07-26,252.0,252.0,224.0,228.0,225.3319854736328,16,,,,,,,,
2022-07-27,224.0,224.0,224.0,224.0,221.37879943847656,1,,,,,,,,
2022-07-28,232.0,232.0,224.0,224.0,221.37879943847656,1,,,,,,,,
2022-07-29,232.0,236.0,224.0,224.0,221.37879943847656,2,,,,,,,,
2022-08-01,224.0,224.0,224.0,224.0,221.37879943847656,1,,,,,,,,
2022-08-02,224.0,240.0,224.0,240.0,237.19158935546875,2,,,,,,,,
2022-08-03,224.0,224.0,224.0,224.0,221.37879943847656,1,,,,,,,,
2022-08-04,224.0,228.0,224.0,228.0,225.3319854736328,26,,,,,,,,
2022-08-05,228.0,228.0,228.0,228.0,225.3319854736328,1,,,,,,,,
2022-08-08,232.0,232.0,232.0,232.0,229.28517150878906,1,,,,,,,,
2022-08-09,260.0,260.0,260.0,260.0,256.9575500488281,14,,,,,,,,
2022-08-10,260.0,260.0,260.0,260.0,256.9575500488281,2,,,,,,,,
2022-08-11,260.0,260.0,260.0,260.0,256.9575500488281,1,,,,,,,,
2022-08-12,288.0,288.0,288.0,288.0,284.6298828125,1,,,,,,,,
2022-08-15,288.0,288.0,288.0,288.0,284.6298828125,0,,,,,,,,
2022-08-16,288.0,324.0,288.0,324.0,320.2086181640625,2,,,,,,,,
2022-08-17,272.0,272.0,272.0,272.0,268.8171081542969,1,,,,,,,,
2022-08-18,272.0,272.0,272.0,272.0,268.8171081542969,5,,,,,,,,
2022-08-19,272.0,272.0,244.0,264.0,260.9107360839844,27,,,,,,,,
2022-08-22,264.0,264.0,264.0,264.0,260.9107360839844,6,,,,,,,,
