date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'GPC')","('high', 'GPC')","('low', 'GPC')","('close', 'GPC')","('adj_close', 'GPC')","('volume', 'GPC')","('currency', '')"
2020-02-06,98.5999984741211,98.68000030517578,95.72000122070312,96.1500015258789,81.02354431152344,693300,,,,,,,,
2020-02-07,95.56999969482422,95.83999633789062,94.91999816894531,95.37999725341797,80.37469482421875,516500,,,,,,,,
2020-02-10,95.33999633789062,95.55999755859375,94.43000030517578,95.13999938964844,80.17243957519531,425800,,,,,,,,
2020-02-11,95.20999908447266,96.06999969482422,94.83999633789062,95.70999908447266,80.65277099609375,492300,,,,,,,,
2020-02-12,96.06999969482422,96.7699966430664,95.70999908447266,96.55000305175781,81.36063385009766,457000,,,,,,,,
2020-02-13,96.01000213623047,96.97000122070312,95.69000244140625,96.95999908447266,81.70612335205078,464700,,,,,,,,
2020-02-14,96.9800033569336,96.9800033569336,95.68000030517578,96.47000122070312,81.293212890625,641800,,,,,,,,
2020-02-18,96.33999633789062,97.70999908447266,95.91000366210938,96.76000213623047,81.53761291503906,1213800,,,,,,,,
2020-02-19,100.0,102.0,98.51000213623047,99.3499984741211,83.72013092041016,1383600,,,,,,,,
2020-02-20,98.68000030517578,99.93000030517578,98.0,99.61000061035156,83.93922424316406,750500,,,,,,,,
2020-02-21,99.0199966430664,99.38999938964844,96.0,96.20999908447266,81.07411193847656,2780100,,,,,,,,
2020-02-24,94.20999908447266,96.79000091552734,93.44999694824219,95.72000122070312,80.66121673583984,1381200,,,,,,,,
2020-02-25,95.9000015258789,95.9000015258789,91.9800033569336,92.04000091552734,77.56014251708984,1219100,,,,,,,,
2020-02-26,93.0999984741211,94.79000091552734,90.12000274658203,90.18000030517578,75.99275207519531,1313600,,,,,,,,
2020-02-27,88.94999694824219,90.9000015258789,86.69999694824219,86.70999908447266,73.06868743896484,1505900,,,,,,,,
2020-02-28,84.68000030517578,87.33999633789062,84.41000366210938,87.23999786376953,73.51529693603516,1727800,,,,,,,,
2020-03-02,87.61000061035156,89.08000183105469,84.62999725341797,89.04000091552734,75.03211975097656,1371800,,,,,,,,
2020-03-03,88.38999938964844,89.69999694824219,85.16000366210938,86.36000061035156,72.77372741699219,1415900,,,,,,,,
2020-03-04,87.66999816894531,89.37000274658203,85.66999816894531,89.25,75.20906066894531,963500,,,,,,,,
2020-03-05,85.91999816894531,87.0,84.37000274658203,85.6500015258789,72.82001495361328,1053500,,,,,,,,
2020-03-06,83.3499984741211,84.86000061035156,80.77999877929688,82.8499984741211,70.43942260742188,1837000,,,,,,,,
2020-03-09,78.55000305175781,81.93000030517578,77.36000061035156,80.1500015258789,68.14386749267578,1892700,,,,,,,,
2020-03-10,83.08000183105469,85.98999786376953,81.5,85.91999816894531,73.04955291748047,1270900,,,,,,,,
2020-03-11,83.55000305175781,85.44999694824219,82.69999694824219,83.9000015258789,71.3321533203125,1495100,,,,,,,,
2020-03-12,78.66000366210938,82.58999633789062,75.22000122070312,78.44999694824219,66.69852447509766,2101300,,,,,,,,
2020-03-13,81.26000213623047,81.87999725341797,75.68000030517578,79.2699966430664,67.39569854736328,1604700,,,,,,,,
2020-03-16,70.76000213623047,74.5999984741211,70.0,70.94999694824219,60.32199478149414,1459900,,,,,,,,
2020-03-17,72.05000305175781,76.86000061035156,70.5,76.8499984741211,65.33818817138672,1462700,,,,,,,,
2020-03-18,72.0999984741211,73.2699966430664,60.900001525878906,66.3499984741211,56.411048889160156,1362900,,,,,,,,
2020-03-19,65.51000213623047,66.31999969482422,62.33000183105469,64.30999755859375,54.6766357421875,1558700,,,,,,,,
2020-03-20,65.16000366210938,65.29000091552734,55.02000045776367,55.349998474121094,47.05879592895508,2418300,,,,,,,,
2020-03-23,55.22999954223633,55.45000076293945,49.68000030517578,50.290000915527344,42.75677490234375,2208100,,,,,,,,
2020-03-24,52.619998931884766,61.2599983215332,52.310001373291016,60.810001373291016,51.70092010498047,1684100,,,,,,,,
2020-03-25,60.939998626708984,68.77999877929688,59.900001525878906,64.77999877929688,55.07624053955078,1845500,,,,,,,,
2020-03-26,65.05000305175781,69.26000213623047,63.4900016784668,68.63999938964844,58.35802459716797,1615300,,,,,,,,
2020-03-27,65.20999908447266,66.87000274658203,63.279998779296875,64.45999908447266,54.804161071777344,1231300,,,,,,,,
2020-03-30,64.45999908447266,67.19999694824219,63.40999984741211,66.08000183105469,56.1815071105957,1100000,,,,,,,,
2020-03-31,65.45999908447266,68.04000091552734,64.58999633789062,67.33000183105469,57.244258880615234,1885900,,,,,,,,
2020-04-01,63.599998474121094,64.43000030517578,61.90999984741211,62.7400016784668,53.34181594848633,1622400,,,,,,,,
2020-04-02,61.9900016784668,64.73999786376953,59.5,61.400001525878906,52.202537536621094,1392500,,,,,,,,
2020-04-03,61.150001525878906,61.9900016784668,57.869998931884766,58.2599983215332,49.532901763916016,1098000,,,,,,,,
2020-04-06,61.66999816894531,67.6500015258789,61.66999816894531,67.0999984741211,57.04872131347656,1535000,,,,,,,,
2020-04-07,71.26000213623047,72.80999755859375,68.1500015258789,69.36000061035156,58.97016906738281,1431800,,,,,,,,
2020-04-08,70.88999938964844,73.58000183105469,69.54000091552734,73.25,62.2774658203125,1202600,,,,,,,,
2020-04-09,74.87000274658203,76.22000122070312,70.88999938964844,71.66999816894531,60.934146881103516,1845700,,,,,,,,
2020-04-13,71.41000366210938,71.5199966430664,68.62000274658203,71.29000091552734,60.611061096191406,1366400,,,,,,,,
2020-04-14,72.61000061035156,74.4800033569336,72.08999633789062,74.16999816894531,63.05963897705078,998100,,,,,,,,
2020-04-15,71.20999908447266,72.41000366210938,69.44999694824219,71.5199966430664,60.80659866333008,918800,,,,,,,,
2020-04-16,71.16999816894531,73.94999694824219,70.6500015258789,73.4800033569336,62.473018646240234,1100700,,,,,,,,
2020-04-17,76.02999877929688,78.01000213623047,73.73999786376953,74.6500015258789,63.46776580810547,1058600,,,,,,,,
2020-04-20,73.56999969482422,75.41999816894531,72.6500015258789,73.18000030517578,62.21794509887695,861300,,,,,,,,
2020-04-21,71.22000122070312,72.13999938964844,70.55999755859375,71.04000091552734,60.39851379394531,685000,,,,,,,,
2020-04-22,72.47000122070312,73.41999816894531,71.41000366210938,72.9000015258789,61.97988510131836,712000,,,,,,,,
2020-04-23,73.87000274658203,74.97000122070312,72.68000030517578,73.0999984741211,62.14992904663086,725900,,,,,,,,
2020-04-24,73.73999786376953,75.58000183105469,73.2300033569336,75.02999877929688,63.79082107543945,878300,,,,,,,,
2020-04-27,75.69999694824219,78.16000366210938,75.2699966430664,77.52999877929688,65.91635131835938,672100,,,,,,,,
2020-04-28,79.05999755859375,80.76000213623047,78.72000122070312,79.22000122070312,67.35317993164062,828900,,,,,,,,
2020-04-29,81.0,83.25,80.37999725341797,82.11000061035156,69.8102798461914,940000,,,,,,,,
2020-04-30,80.9000015258789,81.04000091552734,78.29000091552734,79.27999877929688,67.40421295166016,1507700,,,,,,,,
2020-05-01,77.27999877929688,77.69000244140625,74.5999984741211,75.19000244140625,63.92686080932617,815400,,,,,,,,
2020-05-04,74.6500015258789,75.93000030517578,74.05999755859375,75.62999725341797,64.30095672607422,669000,,,,,,,,
2020-05-05,76.33999633789062,77.18000030517578,74.83999633789062,75.0,63.76532745361328,864200,,,,,,,,
2020-05-06,74.98999786376953,76.11000061035156,70.79000091552734,72.61000061035156,61.733341217041016,1249000,,,,,,,,
2020-05-07,73.77999877929688,75.86000061035156,73.51000213623047,73.72000122070312,62.67707061767578,1081800,,,,,,,,
2020-05-08,75.0199966430664,76.66000366210938,74.81999969482422,76.44000244140625,64.98961639404297,690600,,,,,,,,
2020-05-11,75.7300033569336,76.6500015258789,73.73999786376953,75.98999786376953,64.60701751708984,924600,,,,,,,,
2020-05-12,76.05000305175781,76.29000091552734,74.16999816894531,74.16999816894531,63.05963897705078,970900,,,,,,,,
2020-05-13,73.70999908447266,73.70999908447266,70.0,70.62999725341797,60.0499153137207,1010700,,,,,,,,
2020-05-14,69.25,71.0,67.12000274658203,71.0,60.36450958251953,1157400,,,,,,,,
2020-05-15,70.16000366210938,73.5,69.33000183105469,73.12000274658203,62.16694641113281,2073100,,,,,,,,
2020-05-18,76.0,78.25,75.86000061035156,77.30999755859375,65.7292709350586,937700,,,,,,,,
2020-05-19,77.25,78.7300033569336,76.13999938964844,76.4000015258789,64.95560455322266,794100,,,,,,,,
2020-05-20,77.08999633789062,78.33999633789062,76.87999725341797,77.22000122070312,65.65277862548828,632900,,,,,,,,
2020-05-21,76.73999786376953,77.62000274658203,75.41000366210938,77.1500015258789,65.59326171875,640800,,,,,,,,
2020-05-22,77.08999633789062,77.44999694824219,76.23999786376953,77.22000122070312,65.65277862548828,529200,,,,,,,,
2020-05-26,79.75,83.08999633789062,79.47000122070312,82.33999633789062,70.00581359863281,936400,,,,,,,,
2020-05-27,84.0999984741211,87.37000274658203,84.0999984741211,87.29000091552734,74.21434783935547,1002600,,,,,,,,
2020-05-28,87.5199966430664,87.9000015258789,84.13999938964844,84.30999755859375,71.68073272705078,711500,,,,,,,,
2020-05-29,83.41000366210938,84.70999908447266,82.48999786376953,83.41000366210938,70.91553497314453,910900,,,,,,,,
2020-06-01,83.51000213623047,85.3499984741211,83.11000061035156,84.77999877929688,72.08032989501953,718000,,,,,,,,
2020-06-02,85.75,85.94000244140625,84.2300033569336,84.87000274658203,72.15684509277344,695900,,,,,,,,
2020-06-03,86.04000091552734,89.33999633789062,85.33999633789062,89.13999938964844,75.78722381591797,913700,,,,,,,,
2020-06-04,87.33999633789062,90.27999877929688,86.12999725341797,90.23999786376953,77.4084701538086,1029100,,,,,,,,
2020-06-05,94.11000061035156,95.45999908447266,91.69999694824219,92.27999877929688,79.15839385986328,902300,,,,,,,,
2020-06-08,92.70999908447266,95.33000183105469,92.30000305175781,93.5199966430664,80.22206115722656,913600,,,,,,,,
2020-06-09,91.91000366210938,92.20999908447266,90.81999969482422,91.66000366210938,78.6265640258789,579300,,,,,,,,
2020-06-10,91.87000274658203,92.19999694824219,88.48999786376953,88.51000213623047,75.9244613647461,690800,,,,,,,,
2020-06-11,85.12000274658203,86.02999877929688,83.12999725341797,83.58999633789062,71.70403289794922,806800,,,,,,,,
2020-06-12,86.33000183105469,86.83000183105469,83.72000122070312,85.58999633789062,73.4196548461914,818000,,,,,,,,
2020-06-15,82.87999725341797,86.66000366210938,82.05999755859375,85.62000274658203,73.4454116821289,963200,,,,,,,,
2020-06-16,89.12999725341797,89.6500015258789,86.56999969482422,88.58000183105469,75.98451232910156,751200,,,,,,,,
2020-06-17,88.48999786376953,89.55999755859375,87.38999938964844,88.69000244140625,76.078857421875,695200,,,,,,,,
2020-06-18,87.72000122070312,89.31999969482422,87.72000122070312,88.23999786376953,75.69285583496094,668000,,,,,,,,
2020-06-19,89.94999694824219,90.97000122070312,87.30999755859375,87.58000183105469,75.12669372558594,2854000,,,,,,,,
2020-06-22,87.37000274658203,88.66999816894531,85.68000030517578,87.75,75.27252197265625,739100,,,,,,,,
2020-06-23,88.72000122070312,89.43000030517578,87.48999786376953,88.44000244140625,75.86441802978516,638800,,,,,,,,
2020-06-24,87.38999938964844,87.58999633789062,83.87999725341797,84.66999816894531,72.63048553466797,818600,,,,,,,,
2020-06-25,84.06999969482422,85.44999694824219,83.29000091552734,85.05999755859375,72.96501922607422,581200,,,,,,,,
2020-06-26,84.87999725341797,85.52999877929688,83.31999969482422,83.66000366210938,71.76409912109375,1290300,,,,,,,,
2020-06-29,84.94999694824219,87.33999633789062,84.30000305175781,87.0199966430664,74.64632415771484,734000,,,,,,,,
2020-06-30,86.69999694824219,87.44000244140625,85.5999984741211,86.95999908447266,74.5948486328125,852700,,,,,,,,
2020-07-01,86.83999633789062,87.41999816894531,85.77999877929688,85.9000015258789,73.68557739257812,760900,,,,,,,,
2020-07-02,87.4800033569336,88.9800033569336,86.08999633789062,86.83999633789062,74.4919204711914,696900,,,,,,,,
2020-07-06,88.20999908447266,88.55999755859375,86.63999938964844,87.44999694824219,75.01518249511719,443400,,,,,,,,
2020-07-07,86.4000015258789,87.5999984741211,86.30999755859375,86.83999633789062,74.4919204711914,562800,,,,,,,,
2020-07-08,86.91000366210938,87.20999908447266,85.25,86.13999938964844,73.8914566040039,512300,,,,,,,,
2020-07-09,85.69000244140625,85.97000122070312,83.66999816894531,84.44999694824219,72.4417724609375,670400,,,,,,,,
2020-07-10,84.94000244140625,85.7300033569336,83.87999725341797,85.58000183105469,73.41110229492188,479800,,,,,,,,
2020-07-13,86.12000274658203,87.33000183105469,84.9800033569336,85.12999725341797,73.02506256103516,682000,,,,,,,,
2020-07-14,84.44999694824219,86.37000274658203,84.08999633789062,86.16999816894531,73.91719055175781,727200,,,,,,,,
2020-07-15,87.7300033569336,88.52999877929688,86.6500015258789,88.26000213623047,75.71000671386719,544200,,,,,,,,
2020-07-16,87.87999725341797,88.79000091552734,87.70999908447266,88.63999938964844,76.03597259521484,454600,,,,,,,,
2020-07-17,89.25,89.25,87.47000122070312,87.86000061035156,75.36687469482422,452100,,,,,,,,
2020-07-20,87.20999908447266,87.58000183105469,86.0999984741211,87.02999877929688,74.65489196777344,572400,,,,,,,,
2020-07-21,87.06999969482422,88.93000030517578,87.06999969482422,87.62999725341797,75.16957092285156,531600,,,,,,,,
2020-07-22,87.48999786376953,89.33999633789062,87.16000366210938,89.0999984741211,76.43057250976562,496900,,,,,,,,
2020-07-23,88.54000091552734,89.5,88.08999633789062,88.45999908447266,75.88156127929688,568300,,,,,,,,
2020-07-24,88.44000244140625,89.9800033569336,88.05000305175781,88.63999938964844,76.03597259521484,669000,,,,,,,,
2020-07-27,88.06999969482422,89.9000015258789,87.04000091552734,89.43000030517578,76.71365356445312,760900,,,,,,,,
2020-07-28,89.83000183105469,90.25,88.37000274658203,89.19999694824219,76.51634979248047,716700,,,,,,,,
2020-07-29,89.33999633789062,91.76000213623047,89.33999633789062,91.6500015258789,78.61797332763672,740200,,,,,,,,
2020-07-30,90.4000015258789,92.27999877929688,87.88999938964844,90.4800033569336,77.61434173583984,1009800,,,,,,,,
2020-07-31,90.69000244140625,91.69999694824219,89.37000274658203,90.1500015258789,77.33126068115234,1644800,,,,,,,,
2020-08-03,90.7300033569336,91.43000030517578,90.13999938964844,90.86000061035156,77.94029235839844,791800,,,,,,,,
2020-08-04,90.56999969482422,91.2300033569336,90.20999908447266,91.19000244140625,78.22337341308594,687200,,,,,,,,
2020-08-05,92.30000305175781,92.75,91.69000244140625,92.43000030517578,79.28707122802734,655200,,,,,,,,
2020-08-06,92.12999725341797,92.80000305175781,91.37000274658203,92.2300033569336,79.11550903320312,500600,,,,,,,,
2020-08-07,91.83999633789062,92.79000091552734,91.54000091552734,92.75,79.56155395507812,559000,,,,,,,,
2020-08-10,92.7699966430664,94.25,92.33999633789062,94.06999969482422,80.69384765625,577500,,,,,,,,
2020-08-11,95.06999969482422,96.56999969482422,94.76000213623047,95.2699966430664,81.72322845458984,758600,,,,,,,,
2020-08-12,95.95999908447266,97.05000305175781,95.36000061035156,96.87000274658203,83.0957260131836,786500,,,,,,,,
2020-08-13,95.94999694824219,96.1500015258789,93.83999633789062,94.36000061035156,80.94264221191406,487300,,,,,,,,
2020-08-14,94.2699966430664,95.27999877929688,94.19999694824219,94.55999755859375,81.11419677734375,406000,,,,,,,,
2020-08-17,95.0,95.2699966430664,93.95999908447266,94.22000122070312,80.82254028320312,463100,,,,,,,,
2020-08-18,94.12000274658203,94.66999816894531,93.4800033569336,93.55999755859375,80.25640106201172,504300,,,,,,,,
2020-08-19,93.63999938964844,93.94000244140625,92.77999877929688,93.04000091552734,79.8103256225586,459200,,,,,,,,
2020-08-20,92.12999725341797,92.94999694824219,91.94999694824219,92.22000122070312,79.10691833496094,520300,,,,,,,,
2020-08-21,92.20999908447266,93.5199966430664,91.72000122070312,93.27999877929688,80.01619720458984,850400,,,,,,,,
2020-08-24,93.94000244140625,95.52999877929688,93.6500015258789,94.98999786376953,81.48304748535156,845500,,,,,,,,
2020-08-25,95.44999694824219,95.61000061035156,93.83999633789062,94.5,81.0627212524414,567000,,,,,,,,
2020-08-26,94.19999694824219,95.1500015258789,93.80000305175781,94.37000274658203,80.95121765136719,550900,,,,,,,,
2020-08-27,94.37000274658203,94.83999633789062,93.20999908447266,93.6500015258789,80.33358001708984,410700,,,,,,,,
2020-08-28,93.94000244140625,94.88999938964844,93.4000015258789,94.87999725341797,81.38867950439453,482700,,,,,,,,
2020-08-31,95.91999816894531,96.0,93.69000244140625,94.44000244140625,81.01126098632812,1200900,,,,,,,,
2020-09-01,93.91999816894531,96.01000213623047,93.13999938964844,95.66000366210938,82.05779266357422,728900,,,,,,,,
2020-09-02,95.2300033569336,99.44999694824219,95.2300033569336,99.29000091552734,85.17161560058594,1083700,,,,,,,,
2020-09-03,98.75,98.75,96.19000244140625,96.83999633789062,83.7362289428711,1133700,,,,,,,,
2020-09-04,97.56999969482422,98.11000061035156,95.81999969482422,97.47000122070312,84.28097534179688,608200,,,,,,,,
2020-09-08,96.56999969482422,98.75,95.79000091552734,97.55999755859375,84.3587875366211,1351100,,,,,,,,
2020-09-09,98.05999755859375,100.37000274658203,97.61000061035156,99.66999816894531,86.18330383300781,767300,,,,,,,,
2020-09-10,99.9800033569336,100.38999938964844,98.06999969482422,98.7699966430664,85.40506744384766,1150200,,,,,,,,
2020-09-11,99.11000061035156,100.79000091552734,98.87999725341797,100.55999755859375,86.9528579711914,855000,,,,,,,,
2020-09-14,104.2699966430664,104.2699966430664,102.36000061035156,103.0199966430664,89.07998657226562,1043600,,,,,,,,
2020-09-15,103.43000030517578,104.38999938964844,101.5199966430664,101.83999633789062,88.0596694946289,1056700,,,,,,,,
2020-09-16,102.33999633789062,102.41999816894531,100.45999908447266,101.36000061035156,87.64461517333984,733800,,,,,,,,
2020-09-17,100.54000091552734,102.4800033569336,99.98999786376953,101.83000183105469,88.05104064941406,682400,,,,,,,,
2020-09-18,101.08000183105469,103.20999908447266,100.94999694824219,102.05999755859375,88.2499008178711,1252400,,,,,,,,
2020-09-21,100.5999984741211,100.93000030517578,96.02999877929688,96.55000305175781,83.48546600341797,1117200,,,,,,,,
2020-09-22,96.86000061035156,98.11000061035156,95.95999908447266,96.43000030517578,83.38170623779297,927200,,,,,,,,
2020-09-23,97.0199966430664,97.0199966430664,94.47000122070312,94.66999816894531,81.85986328125,1658100,,,,,,,,
2020-09-24,94.6500015258789,95.80000305175781,93.52999877929688,93.94000244140625,81.2286376953125,738600,,,,,,,,
2020-09-25,93.33999633789062,94.94000244140625,92.81999969482422,94.0999984741211,81.36699676513672,754800,,,,,,,,
2020-09-28,95.31999969482422,96.33000183105469,94.83000183105469,95.73999786376953,82.78507232666016,715000,,,,,,,,
2020-09-29,95.94000244140625,95.94000244140625,94.61000061035156,94.73999786376953,81.9203872680664,534700,,,,,,,,
2020-09-30,95.1500015258789,96.0,94.27999877929688,95.16999816894531,82.2922134399414,778100,,,,,,,,
2020-10-01,95.69000244140625,96.61000061035156,94.22000122070312,94.97000122070312,82.1192626953125,673400,,,,,,,,
2020-10-02,93.5,96.19000244140625,93.5,95.8499984741211,82.88019561767578,576900,,,,,,,,
2020-10-05,96.93000030517578,97.83000183105469,96.30000305175781,97.4000015258789,84.220458984375,717900,,,,,,,,
2020-10-06,97.52999877929688,99.12000274658203,96.19999694824219,96.5199966430664,83.45951843261719,522700,,,,,,,,
2020-10-07,97.58000183105469,99.43000030517578,97.58000183105469,98.75,85.3877944946289,506300,,,,,,,,
2020-10-08,99.1500015258789,101.19999694824219,98.80000305175781,101.1500015258789,87.46302795410156,657300,,,,,,,,
2020-10-09,101.58000183105469,102.31999969482422,100.30000305175781,100.38999938964844,86.80587005615234,665200,,,,,,,,
2020-10-12,100.27999877929688,100.98999786376953,99.80000305175781,100.2300033569336,86.66751861572266,596500,,,,,,,,
2020-10-13,99.72000122070312,100.41999816894531,99.27999877929688,99.9000015258789,86.3821792602539,484900,,,,,,,,
2020-10-14,100.01000213623047,101.58000183105469,100.01000213623047,100.93000030517578,87.27281951904297,709000,,,,,,,,
2020-10-15,100.08000183105469,101.9000015258789,99.72000122070312,101.27999877929688,87.575439453125,910600,,,,,,,,
2020-10-16,101.33999633789062,101.7699966430664,100.66999816894531,100.91999816894531,87.26416015625,733800,,,,,,,,
2020-10-19,101.08000183105469,102.54000091552734,100.48999786376953,100.61000061035156,86.99610900878906,999900,,,,,,,,
2020-10-20,101.33000183105469,103.58999633789062,101.22000122070312,101.8499984741211,88.06831359863281,886000,,,,,,,,
2020-10-21,102.4000015258789,103.33000183105469,101.63999938964844,102.0199966430664,88.2153091430664,952000,,,,,,,,
2020-10-22,100.48999786376953,101.94999694824219,95.73999786376953,96.77999877929688,83.68434143066406,1411700,,,,,,,,
2020-10-23,97.62999725341797,99.18000030517578,97.0999984741211,98.77999877929688,85.41372680664062,914400,,,,,,,,
2020-10-26,97.73999786376953,97.80999755859375,94.33000183105469,95.43000030517578,82.51701354980469,941700,,,,,,,,
2020-10-27,95.5,95.93000030517578,93.70999908447266,93.87000274658203,81.1681137084961,719700,,,,,,,,
2020-10-28,92.1500015258789,92.83000183105469,89.41999816894531,89.69000244140625,77.55371856689453,869400,,,,,,,,
2020-10-29,90.0,91.8499984741211,89.63999938964844,90.30999755859375,78.08982849121094,719200,,,,,,,,
2020-10-30,90.12999725341797,90.77999877929688,88.98999786376953,90.43000030517578,78.1935806274414,922000,,,,,,,,
2020-11-02,92.12999725341797,93.54000091552734,91.69000244140625,93.5199966430664,80.86547088623047,754000,,,,,,,,
2020-11-03,94.83000183105469,98.69999694824219,94.76000213623047,98.1500015258789,84.86897277832031,882700,,,,,,,,
2020-11-04,98.0,98.27999877929688,94.7699966430664,94.80999755859375,81.98091888427734,936400,,,,,,,,
2020-11-05,95.9800033569336,98.12000274658203,95.97000122070312,96.22000122070312,83.20011901855469,685300,,,,,,,,
2020-11-06,96.58999633789062,96.69999694824219,94.55000305175781,94.66999816894531,81.85986328125,536300,,,,,,,,
2020-11-09,100.25,104.44000244140625,98.31999969482422,98.48999786376953,85.1629638671875,1176700,,,,,,,,
2020-11-10,98.7300033569336,101.19000244140625,98.4800033569336,99.81999969482422,86.31300354003906,727500,,,,,,,,
2020-11-11,100.37000274658203,100.93000030517578,97.5199966430664,97.63999938964844,84.42798614501953,883000,,,,,,,,
2020-11-12,97.20999908447266,97.5,95.25,95.93000030517578,82.94937896728516,599500,,,,,,,,
2020-11-13,96.93000030517578,99.3499984741211,96.7300033569336,99.02999877929688,85.62989807128906,446900,,,,,,,,
2020-11-16,100.68000030517578,100.7699966430664,98.13999938964844,99.56999969482422,86.09683227539062,739100,,,,,,,,
2020-11-17,98.33999633789062,98.75,96.3499984741211,98.4800033569336,85.15433502197266,563600,,,,,,,,
2020-11-18,98.5999984741211,100.6500015258789,98.51000213623047,98.6500015258789,85.30132293701172,957600,,,,,,,,
2020-11-19,98.13999938964844,98.4000015258789,96.4800033569336,98.0,84.73927307128906,751400,,,,,,,,
2020-11-20,98.0,98.06999969482422,96.41000366210938,96.95999908447266,83.84001922607422,714400,,,,,,,,
2020-11-23,97.66000366210938,98.26000213623047,96.37000274658203,97.12000274658203,83.97834777832031,588400,,,,,,,,
2020-11-24,98.68000030517578,101.52999877929688,97.70999908447266,101.16000366210938,87.47168731689453,861100,,,,,,,,
2020-11-25,100.48999786376953,100.70999908447266,98.19999694824219,98.94999694824219,85.56072998046875,697200,,,,,,,,
2020-11-27,98.8499984741211,99.19999694824219,97.5999984741211,98.36000061035156,85.05055236816406,270600,,,,,,,,
2020-11-30,98.01000213623047,98.48999786376953,96.55000305175781,98.37000274658203,85.05921936035156,1978900,,,,,,,,
2020-12-01,99.69999694824219,102.61000061035156,98.94000244140625,101.66999816894531,87.91265106201172,826300,,,,,,,,
2020-12-02,97.94000244140625,99.0,96.66999816894531,96.9800033569336,83.8572998046875,1130100,,,,,,,,
2020-12-03,96.01000213623047,97.72000122070312,95.80000305175781,97.26000213623047,84.79008483886719,664800,,,,,,,,
2020-12-04,97.19000244140625,98.30000305175781,97.13999938964844,98.25,85.6531753540039,609200,,,,,,,,
2020-12-07,97.7300033569336,98.44000244140625,97.23999786376953,98.25,85.6531753540039,789900,,,,,,,,
2020-12-08,97.69999694824219,98.16000366210938,96.44000244140625,96.6500015258789,84.25829315185547,856600,,,,,,,,
2020-12-09,96.9000015258789,98.0199966430664,96.19999694824219,97.94999694824219,85.3916244506836,1161400,,,,,,,,
2020-12-10,97.75,98.05000305175781,96.16999816894531,97.04000091552734,84.59830474853516,591000,,,,,,,,
2020-12-11,96.69000244140625,97.79000091552734,96.19999694824219,97.05999755859375,84.61573791503906,829700,,,,,,,,
2020-12-14,97.86000061035156,98.9000015258789,95.79000091552734,95.81999969482422,83.53472900390625,608100,,,,,,,,
