date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'JELLF')","('high', 'JELLF')","('low', 'JELLF')","('close', 'JELLF')","('adj_close', 'JELLF')","('volume', 'JELLF')","('currency', '')"
2020-08-04,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,4000,,,,,,,,
2020-08-05,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-08-06,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-08-07,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-08-10,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-08-11,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-08-12,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-08-13,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-08-14,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-08-17,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-08-18,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-08-19,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-08-20,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-08-21,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-08-24,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-08-25,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-08-26,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-08-27,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-08-28,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-08-31,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-01,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-02,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-03,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-04,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-08,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-09,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-10,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-11,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-14,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-15,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-16,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-17,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-18,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-21,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-22,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-23,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-24,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-25,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-28,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.00043884405749849975,0,,,,,,,,
2020-09-29,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-09-30,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-01,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-02,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-05,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-06,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-07,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-08,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-09,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-12,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-13,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-14,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-15,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-16,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-19,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-20,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-21,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-22,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-23,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-26,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-27,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-28,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-29,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-10-30,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-11-02,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-11-03,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-11-04,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-11-05,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-11-06,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-11-09,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-11-10,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-11-11,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-11-12,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
2020-11-13,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,-0.0007389083621092141,0,,,,,,,,
