date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SHMXY')","('high', 'SHMXY')","('low', 'SHMXY')","('close', 'SHMXY')","('adj_close', 'SHMXY')","('volume', 'SHMXY')","('currency', '')"
2025-04-29,13.0,13.0,13.0,13.0,12.911577224731445,0,,,,,,,,
2025-04-30,13.0,13.0,13.0,13.0,12.911577224731445,0,,,,,,,,
2025-05-01,13.0,13.0,13.0,13.0,12.911577224731445,0,,,,,,,,
2025-05-02,13.0,13.0,13.0,13.0,12.911577224731445,0,,,,,,,,
2025-05-05,13.0,13.0,13.0,13.0,12.911577224731445,370,,,,,,,,
2025-05-06,13.0,13.0,13.0,13.0,12.911577224731445,0,,,,,,,,
2025-05-07,13.0,13.0,13.0,13.0,12.911577224731445,0,,,,,,,,
2025-05-08,13.0,13.0,13.0,13.0,12.911577224731445,0,,,,,,,,
2025-05-09,13.0,13.0,13.0,13.0,12.911577224731445,0,,,,,,,,
2025-05-12,12.223199844360352,12.223199844360352,12.223199844360352,12.223199844360352,12.140061378479004,354,,,,,,,,
2025-05-13,12.125,12.125,12.125,12.125,12.042529106140137,157,,,,,,,,
2025-05-14,12.125,12.125,12.125,12.125,12.042529106140137,0,,,,,,,,
2025-05-15,12.125,12.125,12.125,12.125,12.042529106140137,0,,,,,,,,
2025-05-16,11.815999984741211,11.815999984741211,11.815999984741211,11.815999984741211,11.735630989074707,244,,,,,,,,
2025-05-19,11.739999771118164,11.739999771118164,11.739999771118164,11.739999771118164,11.660147666931152,302,,,,,,,,
2025-05-20,11.739999771118164,11.739999771118164,11.739999771118164,11.739999771118164,11.660147666931152,0,,,,,,,,
2025-05-21,11.739999771118164,11.739999771118164,11.739999771118164,11.739999771118164,11.660147666931152,0,,,,,,,,
2025-05-22,11.739999771118164,11.739999771118164,11.739999771118164,11.739999771118164,11.660147666931152,0,,,,,,,,
2025-05-23,11.739999771118164,11.739999771118164,11.739999771118164,11.739999771118164,11.660147666931152,0,,,,,,,,
2025-05-27,11.9399995803833,11.9399995803833,11.859999656677246,11.859999656677246,11.77933120727539,994,,,,,,,,
2025-05-28,11.875,11.875,11.875,11.875,11.794229507446289,209,,,,,,,,
2025-05-29,11.875,11.875,11.875,11.875,11.794229507446289,0,,,,,,,,
2025-05-30,11.875,11.875,11.875,11.875,11.794229507446289,0,,,,,,,,
2025-06-02,11.875,11.875,11.875,11.875,11.794229507446289,0,,,,,,,,
2025-06-03,11.899999618530273,12.0,11.819999694824219,11.819999694824219,11.739603042602539,618,,,,,,,,
2025-06-04,11.819999694824219,11.819999694824219,11.819999694824219,11.819999694824219,11.739603042602539,0,,,,,,,,
2025-06-05,11.819999694824219,11.819999694824219,11.819999694824219,11.819999694824219,11.739603042602539,0,,,,,,,,
2025-06-06,11.819999694824219,11.819999694824219,11.819999694824219,11.819999694824219,11.739603042602539,0,,,,,,,,
2025-06-09,11.819999694824219,11.819999694824219,11.819999694824219,11.819999694824219,11.739603042602539,0,,,,,,,,
2025-06-10,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,12.117018699645996,211,,,,,,,,
2025-06-11,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,12.117018699645996,0,,,,,,,,
2025-06-12,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,12.117018699645996,0,,,,,,,,
2025-06-13,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,12.117018699645996,0,,,,,,,,
2025-06-16,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,12.117018699645996,0,,,,,,,,
2025-06-17,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,12.117018699645996,0,,,,,,,,
2025-06-18,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,12.117018699645996,0,,,,,,,,
2025-06-20,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,12.117018699645996,0,,,,,,,,
2025-06-23,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,12.117018699645996,0,,,,,,,,
2025-06-24,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,11.789263725280762,100,,,,,,,,
2025-06-25,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,11.789263725280762,0,,,,,,,,
2025-06-26,10.96500015258789,10.96500015258789,10.96500015258789,10.96500015258789,10.890419006347656,141,,,,,,,,
2025-06-27,12.09000015258789,12.09000015258789,12.09000015258789,12.09000015258789,12.007767677307129,976,,,,,,,,
2025-06-30,12.319999694824219,12.319999694824219,12.319999694824219,12.319999694824219,12.236202239990234,249,,,,,,,,
2025-07-01,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,12.117018699645996,100,,,,,,,,
2025-07-02,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,12.117018699645996,0,,,,,,,,
2025-07-03,12.204999923706055,12.204999923706055,12.204999923706055,12.204999923706055,12.121984481811523,148,,,,,,,,
2025-07-07,11.760000228881836,11.760000228881836,11.75,11.75,11.670080184936523,375,,,,,,,,
2025-07-08,11.579999923706055,11.579999923706055,11.579999923706055,11.579999923706055,11.501235961914062,769,,,,,,,,
2025-07-09,11.579999923706055,11.579999923706055,11.579999923706055,11.579999923706055,11.501235961914062,0,,,,,,,,
2025-07-10,11.579999923706055,11.579999923706055,11.579999923706055,11.579999923706055,11.501235961914062,0,,,,,,,,
2025-07-11,11.579999923706055,11.579999923706055,11.579999923706055,11.579999923706055,11.501235961914062,0,,,,,,,,
2025-07-14,11.579999923706055,11.579999923706055,11.579999923706055,11.579999923706055,11.501235961914062,0,,,,,,,,
2025-07-15,11.579999923706055,11.579999923706055,11.579999923706055,11.579999923706055,11.501235961914062,0,,,,,,,,
2025-07-16,11.579999923706055,11.579999923706055,11.579999923706055,11.579999923706055,11.501235961914062,0,,,,,,,,
2025-07-17,11.319999694824219,11.319999694824219,11.319999694824219,11.319999694824219,11.243003845214844,100,,,,,,,,
2025-07-18,11.319999694824219,11.319999694824219,11.319999694824219,11.319999694824219,11.243003845214844,0,,,,,,,,
2025-07-21,11.350000381469727,11.350000381469727,11.350000381469727,11.350000381469727,11.27280044555664,191,,,,,,,,
2025-07-22,11.350000381469727,11.350000381469727,11.350000381469727,11.350000381469727,11.27280044555664,0,,,,,,,,
2025-07-23,11.390000343322754,11.390000343322754,11.390000343322754,11.390000343322754,11.312528610229492,209,,,,,,,,
2025-07-24,11.390000343322754,11.390000343322754,11.390000343322754,11.390000343322754,11.312528610229492,0,,,,,,,,
2025-07-25,11.390000343322754,11.390000343322754,11.390000343322754,11.390000343322754,11.312528610229492,0,,,,,,,,
2025-07-28,11.4350004196167,11.4350004196167,11.4350004196167,11.4350004196167,11.357222557067871,181,,,,,,,,
2025-07-29,11.4350004196167,11.4350004196167,11.4350004196167,11.4350004196167,11.357222557067871,0,,,,,,,,
2025-07-30,11.4350004196167,11.4350004196167,11.4350004196167,11.4350004196167,11.357222557067871,0,,,,,,,,
2025-07-31,11.1899995803833,11.1899995803833,11.1899995803833,11.1899995803833,11.11388874053955,4027,,,,,,,,
2025-08-01,11.1899995803833,11.1899995803833,11.1899995803833,11.1899995803833,11.11388874053955,0,,,,,,,,
2025-08-04,11.244999885559082,11.244999885559082,11.244999885559082,11.244999885559082,11.168514251708984,105,,,,,,,,
2025-08-05,11.244999885559082,11.244999885559082,11.244999885559082,11.244999885559082,11.168514251708984,0,,,,,,,,
2025-08-06,11.244999885559082,11.244999885559082,11.244999885559082,11.244999885559082,11.168514251708984,0,,,,,,,,
2025-08-07,11.0600004196167,11.0600004196167,11.0600004196167,11.0600004196167,10.984773635864258,115,,,,,,,,
2025-08-08,11.619999885559082,11.619999885559082,11.619999885559082,11.619999885559082,11.540964126586914,658,,,,,,,,
2025-08-11,11.619999885559082,11.619999885559082,11.619999885559082,11.619999885559082,11.540964126586914,0,,,,,,,,
2025-08-12,11.619999885559082,11.619999885559082,11.619999885559082,11.619999885559082,11.540964126586914,0,,,,,,,,
2025-08-13,11.619999885559082,11.619999885559082,11.619999885559082,11.619999885559082,11.540964126586914,0,,,,,,,,
2025-08-14,11.619999885559082,11.619999885559082,11.619999885559082,11.619999885559082,11.540964126586914,0,,,,,,,,
2025-08-15,11.619999885559082,11.619999885559082,11.619999885559082,11.619999885559082,11.540964126586914,0,,,,,,,,
2025-08-18,11.619999885559082,11.619999885559082,11.619999885559082,11.619999885559082,11.540964126586914,0,,,,,,,,
2025-08-19,11.619999885559082,11.619999885559082,11.619999885559082,11.619999885559082,11.540964126586914,0,,,,,,,,
2025-08-20,11.619999885559082,11.619999885559082,11.619999885559082,11.619999885559082,11.540964126586914,0,,,,,,,,
2025-08-21,12.46500015258789,12.46500015258789,12.46500015258789,12.46500015258789,12.380216598510742,141,,,,,,,,
2025-08-22,12.46500015258789,12.46500015258789,12.46500015258789,12.46500015258789,12.380216598510742,0,,,,,,,,
2025-08-25,12.819999694824219,12.819999694824219,12.819999694824219,12.819999694824219,12.73280143737793,148,,,,,,,,
2025-08-26,12.819999694824219,12.819999694824219,12.819999694824219,12.819999694824219,12.73280143737793,0,,,,,,,,
2025-08-27,12.819999694824219,12.819999694824219,12.819999694824219,12.819999694824219,12.73280143737793,0,,,,,,,,
2025-08-28,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,12.365318298339844,135,,,,,,,,
2025-08-29,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,12.365318298339844,0,,,,,,,,
2025-09-02,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,12.365318298339844,0,,,,,,,,
2025-09-03,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,12.365318298339844,0,,,,,,,,
2025-09-04,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,12.365318298339844,0,,,,,,,,
2025-09-05,11.335000038146973,11.335000038146973,11.335000038146973,11.335000038146973,11.257902145385742,147,,,,,,,,
2025-09-08,11.335000038146973,11.335000038146973,11.335000038146973,11.335000038146973,11.257902145385742,0,,,,,,,,
2025-09-09,11.335000038146973,11.335000038146973,11.335000038146973,11.335000038146973,11.257902145385742,0,,,,,,,,
2025-09-10,11.335000038146973,11.335000038146973,11.335000038146973,11.335000038146973,11.257902145385742,0,,,,,,,,
2025-09-11,11.335000038146973,11.335000038146973,11.335000038146973,11.335000038146973,11.257902145385742,0,,,,,,,,
2025-09-12,11.335000038146973,11.335000038146973,11.335000038146973,11.335000038146973,11.257902145385742,0,,,,,,,,
2025-09-15,11.335000038146973,11.335000038146973,11.335000038146973,11.335000038146973,11.257902145385742,0,,,,,,,,
2025-09-16,11.335000038146973,11.335000038146973,11.335000038146973,11.335000038146973,11.257902145385742,0,,,,,,,,
2025-09-17,11.335000038146973,11.335000038146973,11.335000038146973,11.335000038146973,11.257902145385742,0,,,,,,,,
2025-09-18,12.744999885559082,12.744999885559082,12.744999885559082,12.744999885559082,12.65831184387207,224,,,,,,,,
2025-09-19,12.699999809265137,12.699999809265137,12.699999809265137,12.699999809265137,12.613617897033691,379,,,,,,,,
2025-09-22,12.699999809265137,12.699999809265137,12.699999809265137,12.699999809265137,12.613617897033691,0,,,,,,,,
2025-09-23,12.699999809265137,12.699999809265137,12.699999809265137,12.699999809265137,12.613617897033691,0,,,,,,,,
2025-09-24,12.699999809265137,12.699999809265137,12.699999809265137,12.699999809265137,12.613617897033691,0,,,,,,,,
2025-09-25,12.699999809265137,12.699999809265137,12.699999809265137,12.699999809265137,12.613617897033691,0,,,,,,,,
2025-09-26,12.699999809265137,12.699999809265137,12.699999809265137,12.699999809265137,12.613617897033691,0,,,,,,,,
2025-09-29,12.699999809265137,12.699999809265137,12.699999809265137,12.699999809265137,12.613617897033691,0,,,,,,,,
2025-09-30,12.550000190734863,12.550000190734863,12.539999961853027,12.539999961853027,12.539999961853027,17987,,,,,,,,
2025-10-01,13.050000190734863,13.050000190734863,13.050000190734863,13.050000190734863,13.050000190734863,17100,,,,,,,,
2025-10-02,13.050000190734863,13.050000190734863,13.050000190734863,13.050000190734863,13.050000190734863,0,,,,,,,,
2025-10-03,13.050000190734863,13.050000190734863,13.050000190734863,13.050000190734863,13.050000190734863,0,,,,,,,,
2025-10-06,13.050000190734863,13.050000190734863,13.050000190734863,13.050000190734863,13.050000190734863,0,,,,,,,,
2025-10-07,13.050000190734863,13.050000190734863,13.050000190734863,13.050000190734863,13.050000190734863,0,,,,,,,,
2025-10-08,13.050000190734863,13.050000190734863,13.050000190734863,13.050000190734863,13.050000190734863,0,,,,,,,,
2025-10-09,15.329999923706055,15.329999923706055,15.329999923706055,15.329999923706055,15.329999923706055,163,,,,,,,,
2025-10-10,15.0,15.0,15.0,15.0,15.0,152,,,,,,,,
2025-10-13,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-10-14,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-10-15,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-10-16,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-10-17,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-10-20,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-10-21,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-10-22,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-10-23,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-10-24,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-10-27,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-10-28,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-10-29,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-10-30,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-10-31,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-11-03,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-11-04,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-11-05,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-11-06,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-11-07,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-11-10,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-11-11,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-11-12,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-11-13,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-11-14,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-11-17,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-11-18,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-11-19,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-11-20,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-11-21,15.0,15.0,15.0,15.0,15.0,0,,,,,,,,
2025-11-24,16.559999465942383,16.559999465942383,16.559999465942383,16.559999465942383,16.559999465942383,236,,,,,,,,
2025-11-25,14.515000343322754,16.14579963684082,14.515000343322754,16.14579963684082,16.14579963684082,7121,,,,,,,,
2025-11-26,16.0,16.170000076293945,16.0,16.170000076293945,16.170000076293945,455,,,,,,,,
2025-11-28,16.170000076293945,16.170000076293945,16.170000076293945,16.170000076293945,16.170000076293945,0,,,,,,,,
2025-12-01,16.170000076293945,16.170000076293945,16.170000076293945,16.170000076293945,16.170000076293945,0,,,,,,,,
2025-12-02,16.170000076293945,16.170000076293945,16.170000076293945,16.170000076293945,16.170000076293945,0,,,,,,,,
2025-12-03,16.170000076293945,16.170000076293945,16.170000076293945,16.170000076293945,16.170000076293945,0,,,,,,,,
2025-12-04,16.170000076293945,16.170000076293945,16.170000076293945,16.170000076293945,16.170000076293945,0,,,,,,,,
2025-12-05,16.170000076293945,16.170000076293945,16.170000076293945,16.170000076293945,16.170000076293945,0,,,,,,,,
2025-12-08,16.170000076293945,16.170000076293945,16.170000076293945,16.170000076293945,16.170000076293945,0,,,,,,,,
2025-12-09,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,100,,,,,,,,
2025-12-10,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,0,,,,,,,,
2025-12-11,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,0,,,,,,,,
2025-12-12,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,0,,,,,,,,
2025-12-15,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,0,,,,,,,,
2025-12-16,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,0,,,,,,,,
2025-12-17,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,0,,,,,,,,
2025-12-18,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,0,,,,,,,,
2025-12-19,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,0,,,,,,,,
2025-12-22,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,0,,,,,,,,
2025-12-23,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,0,,,,,,,,
2025-12-24,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,0,,,,,,,,
2025-12-26,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,0,,,,,,,,
2025-12-29,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,0,,,,,,,,
2025-12-30,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,16.770000457763672,0,,,,,,,,
,SHMXY,SHMXY,SHMXY,SHMXY,SHMXY,SHMXY,,,,,,,,
