date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SNA')","('high', 'SNA')","('low', 'SNA')","('close', 'SNA')","('adj_close', 'SNA')","('volume', 'SNA')","('currency', '')"
2020-04-08,111.37999725341797,117.18000030517578,109.11000061035156,116.41999816894531,100.08328247070312,652400,,,,,,,,
2020-04-09,118.73999786376953,124.43000030517578,118.54000091552734,122.12000274658203,104.98341369628906,718200,,,,,,,,
2020-04-13,122.55999755859375,122.55999755859375,113.58999633789062,114.16000366210938,98.14041137695312,449000,,,,,,,,
2020-04-14,116.0,119.5999984741211,114.12999725341797,116.18000030517578,99.876953125,823300,,,,,,,,
2020-04-15,112.6500015258789,113.0199966430664,107.54000091552734,109.66999816894531,94.28047180175781,531500,,,,,,,,
2020-04-16,109.30999755859375,111.33999633789062,107.19999694824219,110.79000091552734,95.24329376220703,688300,,,,,,,,
2020-04-17,114.4000015258789,119.0999984741211,114.01000213623047,118.33000183105469,101.72525024414062,1000600,,,,,,,,
2020-04-20,115.5999984741211,116.63999938964844,113.5199966430664,114.66000366210938,98.57023620605469,720300,,,,,,,,
2020-04-21,111.19000244140625,113.80000305175781,108.77999877929688,110.54000091552734,95.02838897705078,1166500,,,,,,,,
2020-04-22,112.80999755859375,114.20999908447266,111.70999908447266,113.76000213623047,97.79654693603516,829000,,,,,,,,
2020-04-23,113.80000305175781,117.33000183105469,113.06999969482422,113.66999816894531,97.71915435791016,605200,,,,,,,,
2020-04-24,114.87000274658203,117.43000030517578,114.0199966430664,116.06999969482422,99.78237915039062,782000,,,,,,,,
2020-04-27,116.9800033569336,125.5199966430664,116.9800033569336,125.04000091552734,107.49366760253906,773900,,,,,,,,
2020-04-28,127.79000091552734,133.0500030517578,125.27999877929688,126.38999938964844,108.65422058105469,850100,,,,,,,,
2020-04-29,129.86000061035156,136.55999755859375,129.14999389648438,135.52000427246094,116.50301361083984,937300,,,,,,,,
2020-04-30,132.89999389648438,133.58999633789062,129.92999267578125,130.2899932861328,112.0069580078125,924100,,,,,,,,
2020-05-01,127.94999694824219,129.4499969482422,123.0,124.05000305175781,106.64259338378906,709200,,,,,,,,
2020-05-04,122.52999877929688,122.52999877929688,118.54000091552734,121.4000015258789,104.36446380615234,647400,,,,,,,,
2020-05-05,122.62000274658203,124.70999908447266,121.41999816894531,121.66999816894531,104.5965576171875,523800,,,,,,,,
2020-05-06,122.02999877929688,122.81999969482422,119.05999755859375,119.69999694824219,102.90298461914062,377500,,,,,,,,
2020-05-07,121.7699966430664,123.94999694824219,121.61000061035156,122.20999908447266,105.06078338623047,388100,,,,,,,,
2020-05-08,124.5,127.80999755859375,124.5,127.33000183105469,109.46231079101562,322000,,,,,,,,
2020-05-11,125.72000122070312,126.79000091552734,122.36000061035156,124.83999633789062,107.32173156738281,398500,,,,,,,,
2020-05-12,125.16000366210938,125.93000030517578,122.7300033569336,122.73999786376953,105.51641845703125,611000,,,,,,,,
2020-05-13,121.7699966430664,122.77999877929688,118.91999816894531,120.05000305175781,103.20389556884766,643900,,,,,,,,
2020-05-14,118.0,124.01000213623047,115.5999984741211,123.88999938964844,106.5050277709961,670100,,,,,,,,
2020-05-15,122.98999786376953,125.5199966430664,121.13999938964844,122.94999694824219,105.69693756103516,1250200,,,,,,,,
2020-05-18,127.75,135.1699981689453,127.04000091552734,134.38999938964844,115.53160858154297,667100,,,,,,,,
2020-05-19,133.77000427246094,137.1199951171875,131.99000549316406,132.8699951171875,114.22490692138672,574000,,,,,,,,
2020-05-20,133.99000549316406,136.6699981689453,133.42999267578125,133.72000122070312,115.89766693115234,549600,,,,,,,,
2020-05-21,133.17999267578125,135.14999389648438,132.6999969482422,132.8699951171875,115.16097259521484,353900,,,,,,,,
2020-05-22,133.64999389648438,133.64999389648438,128.33999633789062,128.8800048828125,111.7027587890625,602600,,,,,,,,
2020-05-26,134.47000122070312,138.27000427246094,134.47000122070312,137.0,118.74051666259766,689100,,,,,,,,
2020-05-27,140.0,142.0,135.6199951171875,136.2100067138672,118.0558090209961,783100,,,,,,,,
2020-05-28,137.67999267578125,138.2100067138672,133.74000549316406,133.75,115.9236831665039,578000,,,,,,,,
2020-05-29,132.52000427246094,132.52000427246094,127.38999938964844,129.69000244140625,112.4048080444336,905100,,,,,,,,
2020-06-01,129.97000122070312,132.74000549316406,129.63999938964844,130.00999450683594,112.6821517944336,624300,,,,,,,,
2020-06-02,131.8300018310547,135.07000732421875,131.02999877929688,134.4199981689453,116.50436401367188,768200,,,,,,,,
2020-06-03,136.82000732421875,141.39999389648438,136.4600067138672,140.97999572753906,122.19004821777344,686500,,,,,,,,
2020-06-04,139.6300048828125,143.22000122070312,139.55999755859375,142.91000366210938,123.86284637451172,446900,,,,,,,,
2020-06-05,147.80999755859375,154.1699981689453,147.8000030517578,152.1999969482422,131.91465759277344,963000,,,,,,,,
2020-06-08,153.35000610351562,156.9499969482422,153.00999450683594,156.05999755859375,135.26019287109375,498500,,,,,,,,
2020-06-09,152.7899932861328,153.0800018310547,149.72999572753906,151.44000244140625,131.2559051513672,525600,,,,,,,,
2020-06-10,150.4199981689453,150.6199951171875,145.3300018310547,145.5500030517578,126.15097045898438,534500,,,,,,,,
2020-06-11,139.27999877929688,139.27999877929688,132.74000549316406,133.3300018310547,115.55966186523438,714700,,,,,,,,
2020-06-12,137.89999389648438,139.22999572753906,131.6199951171875,135.00999450683594,117.01575469970703,588300,,,,,,,,
2020-06-15,130.17999267578125,136.52999877929688,129.4600067138672,135.4600067138672,117.40576171875,609600,,,,,,,,
2020-06-16,141.19000244140625,141.66000366210938,135.0,137.25999450683594,118.96583557128906,538800,,,,,,,,
2020-06-17,138.11000061035156,138.4600067138672,134.85000610351562,135.97000122070312,117.8478012084961,400100,,,,,,,,
2020-06-18,134.47999572753906,136.14999389648438,133.92999267578125,135.61000061035156,117.5357666015625,396000,,,,,,,,
2020-06-19,138.50999450683594,138.50999450683594,134.32000732421875,135.88999938964844,117.77847290039062,1026100,,,,,,,,
2020-06-22,134.60000610351562,135.77999877929688,132.50999450683594,134.88999938964844,116.9117431640625,402800,,,,,,,,
2020-06-23,137.11000061035156,138.38999938964844,135.5800018310547,137.0800018310547,118.80986022949219,466500,,,,,,,,
2020-06-24,135.2100067138672,135.2100067138672,130.49000549316406,130.82000732421875,113.38418579101562,523900,,,,,,,,
2020-06-25,130.0,131.9199981689453,128.10000610351562,131.69000244140625,114.13824462890625,536100,,,,,,,,
2020-06-26,131.4600067138672,133.86000061035156,130.86000061035156,133.55999755859375,115.75901794433594,1193700,,,,,,,,
2020-06-29,135.50999450683594,137.7899932861328,134.5,136.10000610351562,117.96044158935547,432400,,,,,,,,
2020-06-30,135.5,139.5500030517578,135.5,138.50999450683594,120.04927062988281,431100,,,,,,,,
2020-07-01,139.8699951171875,140.30999755859375,133.10000610351562,134.1199951171875,116.24436950683594,722700,,,,,,,,
2020-07-02,136.0399932861328,138.75999450683594,135.11000061035156,135.99000549316406,117.86512756347656,519600,,,,,,,,
2020-07-06,138.47000122070312,139.0,135.8699951171875,137.00999450683594,118.74916076660156,437600,,,,,,,,
2020-07-07,135.50999450683594,136.25,133.97999572753906,134.16000366210938,116.27902221679688,624200,,,,,,,,
2020-07-08,133.35000610351562,133.97000122070312,130.7100067138672,132.83999633789062,115.13495635986328,520700,,,,,,,,
2020-07-09,132.58999633789062,132.58999633789062,128.66000366210938,128.88999938964844,111.71143341064453,400000,,,,,,,,
2020-07-10,129.66000366210938,131.9499969482422,129.4199981689453,131.89999389648438,114.32025146484375,295500,,,,,,,,
2020-07-13,133.17999267578125,135.50999450683594,131.9499969482422,133.3800048828125,115.60299682617188,408300,,,,,,,,
2020-07-14,132.99000549316406,136.52999877929688,132.2100067138672,136.44000244140625,118.25513458251953,327600,,,,,,,,
2020-07-15,139.52000427246094,141.91000366210938,138.0399932861328,141.44000244140625,122.58873748779297,410300,,,,,,,,
2020-07-16,140.61000061035156,144.32000732421875,140.10000610351562,142.82000732421875,123.78484344482422,408100,,,,,,,,
2020-07-17,143.3699951171875,143.5500030517578,139.3300018310547,139.9499969482422,121.2973403930664,466200,,,,,,,,
2020-07-20,138.97000122070312,139.32000732421875,136.22000122070312,137.16000366210938,118.87918090820312,258300,,,,,,,,
2020-07-21,137.8800048828125,140.49000549316406,137.8800048828125,139.69000244140625,121.07200622558594,259400,,,,,,,,
2020-07-22,139.49000549316406,140.47999572753906,138.3699951171875,139.38999938964844,120.81196594238281,192100,,,,,,,,
2020-07-23,139.13999938964844,143.1199951171875,139.13999938964844,142.3300018310547,123.36016082763672,314500,,,,,,,,
2020-07-24,142.75,143.49000549316406,139.75,141.75,122.85746002197266,419300,,,,,,,,
2020-07-27,141.22999572753906,146.0399932861328,139.02000427246094,145.61000061035156,126.2029800415039,437900,,,,,,,,
2020-07-28,144.4199981689453,145.2100067138672,142.7100067138672,143.0,123.94087982177734,346000,,,,,,,,
2020-07-29,144.0,146.3699951171875,143.61000061035156,146.02000427246094,126.55831909179688,304900,,,,,,,,
2020-07-30,144.02000427246094,146.85000610351562,142.36000061035156,145.3000030517578,125.93428039550781,630600,,,,,,,,
2020-07-31,145.5,146.88999938964844,141.5500030517578,145.8699951171875,126.42830657958984,1034200,,,,,,,,
2020-08-03,146.4600067138672,146.4600067138672,141.25,143.6199951171875,124.47820281982422,518200,,,,,,,,
2020-08-04,142.92999267578125,144.75999450683594,142.22999572753906,143.75999450683594,124.59954071044922,491200,,,,,,,,
2020-08-05,145.52999877929688,148.52999877929688,145.52999877929688,148.16000366210938,128.41311645507812,446400,,,,,,,,
2020-08-06,146.60000610351562,148.4199981689453,145.6300048828125,146.22999572753906,126.74034118652344,311700,,,,,,,,
2020-08-07,146.47000122070312,147.38999938964844,145.6300048828125,147.3000030517578,127.66775512695312,459200,,,,,,,,
2020-08-10,147.72000122070312,151.85000610351562,147.72000122070312,150.08999633789062,130.0858917236328,329000,,,,,,,,
2020-08-11,151.88999938964844,155.39999389648438,151.80999755859375,153.8800048828125,133.3707275390625,466300,,,,,,,,
2020-08-12,155.44000244140625,155.44000244140625,152.10000610351562,153.3800048828125,132.93734741210938,262200,,,,,,,,
2020-08-13,152.30999755859375,153.97999572753906,151.80999755859375,153.10000610351562,132.6947021484375,250200,,,,,,,,
2020-08-14,151.97999572753906,155.2100067138672,151.5399932861328,153.63999938964844,133.16270446777344,162000,,,,,,,,
2020-08-17,153.7899932861328,154.4499969482422,151.50999450683594,153.13999938964844,132.7294158935547,411800,,,,,,,,
2020-08-18,152.8800048828125,154.07000732421875,151.58999633789062,151.77000427246094,131.5419921875,355800,,,,,,,,
2020-08-19,150.8699951171875,152.66000366210938,149.97999572753906,150.3000030517578,131.20152282714844,262600,,,,,,,,
2020-08-20,148.60000610351562,149.75,148.1199951171875,148.8699951171875,129.95321655273438,335500,,,,,,,,
2020-08-21,148.97999572753906,149.6199951171875,147.1699981689453,147.89999389648438,129.10647583007812,273200,,,,,,,,
2020-08-24,147.83999633789062,149.97999572753906,147.49000549316406,149.25999450683594,130.29364013671875,297200,,,,,,,,
2020-08-25,149.97999572753906,149.97999572753906,146.3300018310547,147.8300018310547,129.04537963867188,258100,,,,,,,,
2020-08-26,147.8300018310547,148.25,146.8800048828125,147.2100067138672,128.50416564941406,174600,,,,,,,,
2020-08-27,148.17999267578125,149.64999389648438,147.3300018310547,147.6199951171875,128.86207580566406,212000,,,,,,,,
2020-08-28,147.9600067138672,150.82000732421875,147.14999389648438,150.33999633789062,131.23643493652344,279900,,,,,,,,
2020-08-31,150.10000610351562,150.22000122070312,148.08999633789062,148.27000427246094,129.429443359375,376100,,,,,,,,
2020-09-01,147.27000427246094,151.3800048828125,146.63999938964844,151.3300018310547,132.10064697265625,296500,,,,,,,,
2020-09-02,151.3699951171875,155.61000061035156,151.3699951171875,155.16000366210938,135.44398498535156,368100,,,,,,,,
2020-09-03,155.63999938964844,156.30999755859375,150.14999389648438,151.3000030517578,132.074462890625,296100,,,,,,,,
2020-09-04,153.9199981689453,155.16000366210938,150.4199981689453,151.22000122070312,132.00460815429688,327100,,,,,,,,
2020-09-08,151.1999969482422,151.67999267578125,147.57000732421875,147.6699981689453,128.9056854248047,379400,,,,,,,,
2020-09-09,148.77000427246094,151.57000732421875,148.60000610351562,150.4499969482422,131.3324432373047,226500,,,,,,,,
2020-09-10,150.3699951171875,151.6699981689453,147.25,147.7100067138672,128.9406280517578,212300,,,,,,,,
2020-09-11,148.08999633789062,148.8800048828125,146.05999755859375,147.82000732421875,129.03665161132812,273800,,,,,,,,
2020-09-14,149.6999969482422,153.30999755859375,148.9600067138672,152.8300018310547,133.4100341796875,291200,,,,,,,,
2020-09-15,152.6699981689453,154.07000732421875,152.10000610351562,152.9600067138672,133.52349853515625,235200,,,,,,,,
2020-09-16,150.85000610351562,151.24000549316406,146.33999633789062,149.08999633789062,130.14524841308594,556700,,,,,,,,
2020-09-17,147.14999389648438,150.52000427246094,146.14999389648438,148.7100067138672,129.81356811523438,340900,,,,,,,,
2020-09-18,148.3800048828125,151.2100067138672,147.42999267578125,147.52999877929688,128.7834930419922,442200,,,,,,,,
2020-09-21,144.1199951171875,144.99000549316406,139.25,140.9199981689453,123.0134048461914,282500,,,,,,,,
2020-09-22,140.77000427246094,144.77000427246094,140.77000427246094,144.49000549316406,126.12979125976562,365400,,,,,,,,
2020-09-23,144.8000030517578,146.25999450683594,140.69000244140625,141.08999633789062,123.16182708740234,397000,,,,,,,,
2020-09-24,140.82000732421875,143.27000427246094,138.94000244140625,141.38999938964844,123.42366027832031,260800,,,,,,,,
2020-09-25,140.07000732421875,143.11000061035156,140.07000732421875,142.0399932861328,123.99111938476562,255600,,,,,,,,
2020-09-28,144.6699981689453,147.57000732421875,143.27000427246094,146.7100067138672,128.06771850585938,333700,,,,,,,,
2020-09-29,147.2100067138672,147.6999969482422,144.41000366210938,145.39999389648438,126.92414855957031,239600,,,,,,,,
2020-09-30,146.4499969482422,148.99000549316406,145.6999969482422,147.1300048828125,128.43434143066406,630700,,,,,,,,
2020-10-01,147.82000732421875,150.0,144.11000061035156,145.1199951171875,126.67974853515625,535000,,,,,,,,
2020-10-02,142.14999389648438,148.75,142.14999389648438,148.1199951171875,129.2985076904297,589500,,,,,,,,
2020-10-05,149.88999938964844,152.0500030517578,149.07000732421875,151.6300048828125,132.3625030517578,305700,,,,,,,,
2020-10-06,152.5800018310547,161.47000122070312,151.97000122070312,156.0500030517578,136.22085571289062,860500,,,,,,,,
2020-10-07,157.99000549316406,161.30999755859375,157.55999755859375,158.39999389648438,138.2722625732422,399400,,,,,,,,
2020-10-08,158.3000030517578,159.1999969482422,156.83999633789062,158.38999938964844,138.26353454589844,278600,,,,,,,,
2020-10-09,159.14999389648438,160.22999572753906,156.77999877929688,157.2100067138672,137.23345947265625,269000,,,,,,,,
2020-10-12,157.99000549316406,159.72999572753906,157.1699981689453,157.75999450683594,137.7135772705078,259200,,,,,,,,
2020-10-13,157.1999969482422,158.60000610351562,154.6199951171875,155.47000122070312,135.71456909179688,280600,,,,,,,,
2020-10-14,156.10000610351562,157.5500030517578,154.77000427246094,156.8300018310547,136.90176391601562,251800,,,,,,,,
2020-10-15,154.42999267578125,159.82000732421875,153.47000122070312,157.97000122070312,137.89691162109375,337700,,,,,,,,
2020-10-16,158.86000061035156,161.35000610351562,158.3300018310547,159.16000366210938,138.93565368652344,417600,,,,,,,,
2020-10-19,155.91000366210938,158.9199981689453,154.77000427246094,155.9600067138672,136.14231872558594,659400,,,,,,,,
2020-10-20,156.38999938964844,158.11000061035156,153.8699951171875,154.92999267578125,135.24313354492188,445700,,,,,,,,
2020-10-21,154.88999938964844,156.83999633789062,154.00999450683594,155.27000427246094,135.53997802734375,636200,,,,,,,,
2020-10-22,167.4499969482422,169.99000549316406,162.1300048828125,169.4499969482422,147.9181365966797,1902600,,,,,,,,
2020-10-23,170.9199981689453,171.88999938964844,168.0800018310547,169.38999938964844,147.8657684326172,657500,,,,,,,,
2020-10-26,167.7100067138672,168.75,163.5399932861328,164.25,143.37889099121094,548000,,,,,,,,
2020-10-27,163.27999877929688,163.58999633789062,157.5399932861328,158.4199981689453,138.28973388671875,601300,,,,,,,,
2020-10-28,155.6999969482422,156.57000732421875,153.35000610351562,154.67999267578125,135.02493286132812,560600,,,,,,,,
2020-10-29,153.91000366210938,157.10000610351562,153.39999389648438,155.91000366210938,136.09866333007812,529500,,,,,,,,
2020-10-30,155.88999938964844,158.16000366210938,153.27000427246094,157.52999877929688,137.51280212402344,443700,,,,,,,,
2020-11-02,159.64999389648438,164.22000122070312,159.07000732421875,163.80999755859375,142.99481201171875,423600,,,,,,,,
2020-11-03,165.60000610351562,166.60000610351562,162.1999969482422,163.9199981689453,143.09083557128906,596500,,,,,,,,
2020-11-04,161.3000030517578,161.3000030517578,156.72999572753906,157.6300048828125,137.60009765625,465900,,,,,,,,
2020-11-05,159.08999633789062,163.44000244140625,158.5500030517578,161.7100067138672,141.16165161132812,419100,,,,,,,,
2020-11-06,163.05999755859375,164.36000061035156,160.75999450683594,162.64999389648438,141.982177734375,326100,,,,,,,,
2020-11-09,170.3000030517578,178.66000366210938,167.88999938964844,168.25999450683594,146.87936401367188,804000,,,,,,,,
2020-11-10,168.30999755859375,173.72000122070312,167.6199951171875,172.6699981689453,150.7289276123047,422600,,,,,,,,
2020-11-11,173.2100067138672,173.2100067138672,168.52999877929688,170.17999267578125,148.55535888671875,400400,,,,,,,,
2020-11-12,168.7899932861328,170.1199951171875,165.50999450683594,167.4199981689453,146.1461181640625,389400,,,,,,,,
2020-11-13,168.25,172.25,168.10000610351562,171.32000732421875,149.55052185058594,316600,,,,,,,,
2020-11-16,175.16000366210938,175.16000366210938,172.52999877929688,174.61000061035156,152.42247009277344,424300,,,,,,,,
2020-11-17,172.77000427246094,173.91000366210938,169.69000244140625,172.5800018310547,150.65042114257812,414100,,,,,,,,
2020-11-18,173.25999450683594,175.47999572753906,171.02999877929688,171.2100067138672,149.4544677734375,408600,,,,,,,,
2020-11-19,169.5399932861328,172.08999633789062,167.64999389648438,171.72000122070312,150.98439025878906,312400,,,,,,,,
2020-11-20,171.5800018310547,174.10000610351562,170.9499969482422,172.9199981689453,152.03948974609375,415400,,,,,,,,
2020-11-23,174.27999877929688,176.41000366210938,173.52000427246094,176.02999877929688,154.77395629882812,407600,,,,,,,,
2020-11-24,178.5,180.6999969482422,177.00999450683594,179.05999755859375,157.4380645751953,355600,,,,,,,,
2020-11-25,178.1199951171875,178.1199951171875,174.86000061035156,174.9600067138672,153.8331756591797,355400,,,,,,,,
2020-11-27,175.57000732421875,177.0,174.19000244140625,177.0,155.62677001953125,196300,,,,,,,,
2020-11-30,175.69000244140625,176.91000366210938,174.80999755859375,175.85000610351562,154.61569213867188,430900,,,,,,,,
2020-12-01,178.10000610351562,178.41000366210938,174.49000549316406,175.7899932861328,154.5629119873047,408600,,,,,,,,
2020-12-02,174.50999450683594,176.3800048828125,173.61000061035156,176.02000427246094,154.76516723632812,473400,,,,,,,,
2020-12-03,176.02000427246094,180.25999450683594,175.75999450683594,177.4499969482422,156.02249145507812,767100,,,,,,,,
2020-12-04,177.83999633789062,181.22999572753906,177.22000122070312,181.1300048828125,159.2581329345703,393400,,,,,,,,
2020-12-07,180.10000610351562,181.63999938964844,178.94000244140625,179.85000610351562,158.1326904296875,521800,,,,,,,,
2020-12-08,178.52999877929688,181.8000030517578,178.05999755859375,180.9199981689453,159.07345581054688,333400,,,,,,,,
2020-12-09,181.67999267578125,183.22999572753906,180.30999755859375,182.0800018310547,160.0933837890625,356000,,,,,,,,
2020-12-10,181.05999755859375,182.22999572753906,178.5800018310547,180.77999877929688,158.95040893554688,494200,,,,,,,,
2020-12-11,179.75,182.52000427246094,179.75,180.77999877929688,158.95040893554688,477100,,,,,,,,
2020-12-14,182.32000732421875,182.33999633789062,175.02999877929688,175.17999267578125,154.02658081054688,424100,,,,,,,,
2020-12-15,177.00999450683594,177.02999877929688,173.69000244140625,174.94000244140625,153.8155517578125,645300,,,,,,,,
