date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NEXHY')","('high', 'NEXHY')","('low', 'NEXHY')","('close', 'NEXHY')","('adj_close', 'NEXHY')","('volume', 'NEXHY')","('currency', '')"
2025-02-07,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,100,,,,,,,,
2025-02-10,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-02-11,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-02-12,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-02-13,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-02-14,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-02-18,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-02-19,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-02-20,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-02-21,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-02-24,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-02-25,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-02-26,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-02-27,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-02-28,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-03-03,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-03-04,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-03-05,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-03-06,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-03-07,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-03-10,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-03-11,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-03-12,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-03-13,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-03-14,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-03-17,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-03-18,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-03-19,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-03-20,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-03-21,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-03-24,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
2025-03-25,16.040000915527344,16.040000915527344,16.040000915527344,16.040000915527344,15.701728820800781,0,,,,,,,,
