date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FAF')","('high', 'FAF')","('low', 'FAF')","('close', 'FAF')","('adj_close', 'FAF')","('volume', 'FAF')","('currency', '')"
2020-01-02,58.63999938964844,59.09000015258789,57.380001068115234,57.939998626708984,47.1777229309082,551600,,,,,,,,
2020-01-03,57.61000061035156,58.279998779296875,57.470001220703125,58.189998626708984,47.38128662109375,523200,,,,,,,,
2020-01-06,58.0,59.189998626708984,57.84000015258789,59.189998626708984,48.1955451965332,1076100,,,,,,,,
2020-01-07,58.97999954223633,59.02000045776367,58.349998474121094,58.459999084472656,47.601131439208984,594600,,,,,,,,
2020-01-08,58.5,58.790000915527344,58.16999816894531,58.27000045776367,47.44642639160156,731900,,,,,,,,
2020-01-09,58.31999969482422,58.97999954223633,58.29999923706055,58.959999084472656,48.008262634277344,785800,,,,,,,,
2020-01-10,59.060001373291016,59.5,58.529998779296875,58.70000076293945,47.79656219482422,433600,,,,,,,,
2020-01-13,58.70000076293945,59.04999923706055,58.689998626708984,59.0099983215332,48.04896545410156,713500,,,,,,,,
2020-01-14,58.95000076293945,59.09000015258789,58.380001068115234,58.630001068115234,47.739559173583984,719700,,,,,,,,
2020-01-15,58.5,59.36000061035156,58.459999084472656,59.08000183105469,48.1059684753418,919900,,,,,,,,
2020-01-16,59.29999923706055,59.7400016784668,59.2400016784668,59.529998779296875,48.47238540649414,691300,,,,,,,,
2020-01-17,59.599998474121094,60.13999938964844,59.5,60.02000045776367,48.871368408203125,575500,,,,,,,,
2020-01-21,59.91999816894531,60.290000915527344,59.779998779296875,59.86000061035156,48.741092681884766,858900,,,,,,,,
2020-01-22,60.150001525878906,60.650001525878906,59.93000030517578,60.18000030517578,49.001651763916016,470000,,,,,,,,
2020-01-23,60.25,61.31999969482422,59.70000076293945,61.209999084472656,49.840328216552734,794700,,,,,,,,
2020-01-24,61.209999084472656,62.02000045776367,60.81999969482422,62.02000045776367,50.499874114990234,597600,,,,,,,,
2020-01-27,61.720001220703125,62.63999938964844,61.61000061035156,62.439998626708984,50.841854095458984,655100,,,,,,,,
2020-01-28,62.529998779296875,62.810001373291016,61.93000030517578,62.16999816894531,50.622005462646484,627700,,,,,,,,
2020-01-29,62.34000015258789,62.91999816894531,61.970001220703125,62.7599983215332,51.10240936279297,613300,,,,,,,,
2020-01-30,62.70000076293945,63.060001373291016,62.5,63.02000045776367,51.314125061035156,440000,,,,,,,,
2020-01-31,62.939998626708984,63.040000915527344,61.900001525878906,61.97999954223633,50.4672966003418,763100,,,,,,,,
2020-02-03,62.220001220703125,62.88999938964844,62.18000030517578,62.650001525878906,51.01284408569336,559900,,,,,,,,
2020-02-04,62.939998626708984,63.04999923706055,61.810001373291016,61.81999969482422,50.33701705932617,647300,,,,,,,,
2020-02-05,62.0,62.970001220703125,62.0,62.790000915527344,51.12684631347656,403100,,,,,,,,
2020-02-06,62.779998779296875,62.849998474121094,61.66999816894531,61.709999084472656,50.24745178222656,488200,,,,,,,,
2020-02-07,61.59000015258789,61.59000015258789,60.31999969482422,60.91999816894531,49.60420227050781,1113100,,,,,,,,
2020-02-10,60.849998474121094,61.900001525878906,60.720001220703125,61.08000183105469,49.73448181152344,891000,,,,,,,,
2020-02-11,61.20000076293945,62.41999816894531,61.16999816894531,62.20000076293945,50.646446228027344,708700,,,,,,,,
2020-02-12,62.20000076293945,62.40999984741211,61.83000183105469,62.400001525878906,50.809295654296875,677500,,,,,,,,
2020-02-13,65.44999694824219,65.44999694824219,63.65999984741211,65.33000183105469,53.19504165649414,1491400,,,,,,,,
2020-02-14,65.73999786376953,66.4000015258789,65.0,65.48999786376953,53.3253288269043,989400,,,,,,,,
2020-02-18,65.44000244140625,65.80000305175781,64.93000030517578,65.77999877929688,53.56145477294922,972600,,,,,,,,
2020-02-19,65.94999694824219,66.22000122070312,65.22000122070312,65.26000213623047,53.1380500793457,1068200,,,,,,,,
2020-02-20,65.05999755859375,65.33999633789062,64.63999938964844,65.02999877929688,52.95075988769531,638800,,,,,,,,
2020-02-21,65.05000305175781,65.41999816894531,64.62000274658203,65.01000213623047,52.93449401855469,408200,,,,,,,,
2020-02-24,64.37999725341797,65.22000122070312,63.7599983215332,63.790000915527344,51.941097259521484,603000,,,,,,,,
2020-02-25,63.849998474121094,64.02999877929688,61.84000015258789,61.849998474121094,50.361454010009766,769900,,,,,,,,
2020-02-26,62.150001525878906,62.95000076293945,60.880001068115234,60.9900016784668,49.66118621826172,702900,,,,,,,,
2020-02-27,60.63999938964844,61.09000015258789,59.31999969482422,59.33000183105469,48.309532165527344,685400,,,,,,,,
2020-02-28,58.279998779296875,58.45000076293945,56.290000915527344,57.099998474121094,46.49374771118164,1482800,,,,,,,,
2020-03-02,57.41999816894531,61.400001525878906,57.04999923706055,61.400001525878906,49.99502944946289,1280100,,,,,,,,
2020-03-03,61.45000076293945,62.400001525878906,60.33000183105469,61.38999938964844,49.98689651489258,1215400,,,,,,,,
2020-03-04,62.43000030517578,64.52999877929688,62.130001068115234,64.31999969482422,52.372650146484375,1181700,,,,,,,,
2020-03-05,63.63999938964844,65.9800033569336,63.47999954223633,65.62999725341797,53.439308166503906,1115300,,,,,,,,
2020-03-06,63.5099983215332,66.77999877929688,63.439998626708984,66.48999786376953,54.5049934387207,1519900,,,,,,,,
2020-03-09,63.189998626708984,64.81999969482422,59.25,59.43000030517578,48.71757507324219,2460600,,,,,,,,
2020-03-10,61.0099983215332,61.4900016784668,57.5,60.22999954223633,49.373374938964844,2207500,,,,,,,,
2020-03-11,58.81999969482422,59.810001373291016,56.540000915527344,57.61000061035156,47.22563934326172,1571900,,,,,,,,
2020-03-12,52.439998626708984,58.88999938964844,51.439998626708984,54.13999938964844,44.38111877441406,2105200,,,,,,,,
2020-03-13,56.290000915527344,56.38999938964844,50.0099983215332,53.709999084472656,44.02861785888672,2088800,,,,,,,,
2020-03-16,48.77000045776367,49.7599983215332,44.15999984741211,44.650001525878906,36.60171127319336,2310000,,,,,,,,
2020-03-17,45.459999084472656,45.720001220703125,39.810001373291016,41.97999954223633,34.41298294067383,2945700,,,,,,,,
2020-03-18,39.56999969482422,39.90999984741211,29.360000610351562,33.15999984741211,27.182815551757812,2761200,,,,,,,,
2020-03-19,33.15999984741211,39.560001373291016,31.200000762939453,37.43000030517578,30.683134078979492,2563100,,,,,,,,
2020-03-20,37.40999984741211,39.040000915527344,33.59000015258789,34.779998779296875,28.51081085205078,2750500,,,,,,,,
2020-03-23,34.79999923706055,35.88999938964844,32.310001373291016,34.72999954223633,28.469816207885742,2479500,,,,,,,,
2020-03-24,35.70000076293945,39.970001220703125,35.47999954223633,39.220001220703125,32.150482177734375,1640500,,,,,,,,
2020-03-25,39.27000045776367,45.4900016784668,39.04999923706055,43.25,35.454063415527344,2382900,,,,,,,,
2020-03-26,44.29999923706055,46.54999923706055,43.540000915527344,44.7400016784668,36.67549514770508,1701300,,,,,,,,
2020-03-27,43.5099983215332,45.689998626708984,42.54999923706055,43.81999969482422,35.92132568359375,1274400,,,,,,,,
2020-03-30,44.0,44.47999954223633,41.58000183105469,44.150001525878906,36.191837310791016,1263300,,,,,,,,
2020-03-31,43.689998626708984,43.689998626708984,41.91999816894531,42.40999984741211,34.76547622680664,1129400,,,,,,,,
2020-04-01,40.9900016784668,42.40999984741211,40.33000183105469,40.9900016784668,33.60143280029297,1151000,,,,,,,,
2020-04-02,40.95000076293945,41.869998931884766,39.93000030517578,41.060001373291016,33.658817291259766,1652100,,,,,,,,
2020-04-03,40.619998931884766,42.2599983215332,39.400001525878906,39.810001373291016,32.63414001464844,1083500,,,,,,,,
2020-04-06,41.099998474121094,42.38999938964844,40.369998931884766,41.9900016784668,34.421180725097656,1371200,,,,,,,,
2020-04-07,43.36000061035156,46.2400016784668,41.81999969482422,42.25,34.63431930541992,1307500,,,,,,,,
2020-04-08,43.43000030517578,46.52000045776367,42.63999938964844,45.22999954223633,37.07716751098633,1742600,,,,,,,,
2020-04-09,46.150001525878906,48.54999923706055,46.150001525878906,47.16999816894531,38.66747283935547,1151100,,,,,,,,
2020-04-13,48.02000045776367,48.02000045776367,45.02000045776367,45.380001068115234,37.20012283325195,1176000,,,,,,,,
2020-04-14,46.380001068115234,47.56999969482422,45.06999969482422,45.52000045776367,37.31489181518555,1070300,,,,,,,,
2020-04-15,44.13999938964844,45.20000076293945,42.66999816894531,42.72999954223633,35.02779006958008,752700,,,,,,,,
2020-04-16,42.72999954223633,42.90999984741211,40.779998779296875,41.75,34.22444534301758,1233400,,,,,,,,
2020-04-17,43.5,45.16999816894531,43.16999816894531,44.709999084472656,36.65089416503906,1004300,,,,,,,,
2020-04-20,42.47999954223633,43.40999984741211,40.880001068115234,41.220001220703125,33.789974212646484,1004000,,,,,,,,
2020-04-21,40.45000076293945,41.560001373291016,40.04999923706055,40.119998931884766,32.88825607299805,860700,,,,,,,,
2020-04-22,40.65999984741211,41.310001373291016,40.16999816894531,40.61000061035156,33.2899284362793,913100,,,,,,,,
2020-04-23,40.45000076293945,43.40999984741211,39.029998779296875,42.2599983215332,34.642513275146484,1696600,,,,,,,,
2020-04-24,42.349998474121094,45.209999084472656,41.619998931884766,44.91999816894531,36.82305145263672,2087700,,,,,,,,
2020-04-27,45.08000183105469,47.29999923706055,45.06999969482422,46.95000076293945,38.48712921142578,1626500,,,,,,,,
2020-04-28,48.130001068115234,49.220001220703125,47.209999084472656,47.56999969482422,38.99538040161133,1293500,,,,,,,,
2020-04-29,48.86000061035156,49.34000015258789,47.18000030517578,48.650001525878906,39.88069534301758,1845700,,,,,,,,
2020-04-30,47.540000915527344,48.130001068115234,46.040000915527344,46.119998931884766,37.80674362182617,1328800,,,,,,,,
