date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ORXCF')","('high', 'ORXCF')","('low', 'ORXCF')","('close', 'ORXCF')","('adj_close', 'ORXCF')","('volume', 'ORXCF')","('currency', '')"
2020-02-11,18.0,18.0,18.0,18.0,14.380524635314941,100,,,,,,,,
2020-02-12,18.0,18.0,18.0,18.0,14.380524635314941,100,,,,,,,,
2020-02-13,18.0,18.0,18.0,18.0,14.380524635314941,19600,,,,,,,,
2020-02-14,18.0,18.0,18.0,18.0,14.380524635314941,0,,,,,,,,
2020-02-18,18.0,18.0,18.0,18.0,14.380524635314941,0,,,,,,,,
2020-02-19,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,13.861227989196777,200,,,,,,,,
2020-02-20,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,13.861227989196777,500,,,,,,,,
2020-02-21,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,13.861227989196777,0,,,,,,,,
2020-02-24,17.190000534057617,17.190000534057617,17.190000534057617,17.190000534057617,13.733400344848633,100,,,,,,,,
2020-02-25,17.190000534057617,17.190000534057617,17.190000534057617,17.190000534057617,13.733400344848633,0,,,,,,,,
2020-02-26,17.190000534057617,17.190000534057617,17.190000534057617,17.190000534057617,13.733400344848633,0,,,,,,,,
2020-02-27,17.190000534057617,17.190000534057617,17.190000534057617,17.190000534057617,13.733400344848633,0,,,,,,,,
2020-02-28,17.190000534057617,17.190000534057617,17.190000534057617,17.190000534057617,13.733400344848633,0,,,,,,,,
2020-03-02,17.190000534057617,17.190000534057617,17.190000534057617,17.190000534057617,13.733400344848633,0,,,,,,,,
2020-03-03,18.0,18.0,18.0,18.0,14.380524635314941,2400,,,,,,,,
2020-03-04,16.0,16.0,16.0,16.0,12.782689094543457,200,,,,,,,,
2020-03-05,16.5,17.0,16.5,17.0,13.581605911254883,4400,,,,,,,,
2020-03-06,17.0,17.0,17.0,17.0,13.581605911254883,0,,,,,,,,
2020-03-09,15.25,15.25,15.25,15.25,12.183499336242676,100,,,,,,,,
2020-03-10,15.25,15.25,15.25,15.25,12.183499336242676,0,,,,,,,,
2020-03-11,15.25,15.25,15.25,15.25,12.183499336242676,0,,,,,,,,
2020-03-12,15.25,15.25,15.25,15.25,12.183499336242676,0,,,,,,,,
2020-03-13,12.649999618530273,12.649999618530273,12.649999618530273,12.649999618530273,10.106311798095703,100,,,,,,,,
2020-03-16,12.649999618530273,12.649999618530273,12.649999618530273,12.649999618530273,10.106311798095703,0,,,,,,,,
2020-03-17,12.649999618530273,12.649999618530273,12.649999618530273,12.649999618530273,10.106311798095703,0,,,,,,,,
2020-03-18,11.5,12.25,11.5,12.25,9.786744117736816,12400,,,,,,,,
2020-03-19,10.100000381469727,10.5,10.100000381469727,10.25,8.188908576965332,19900,,,,,,,,
2020-03-20,10.25,10.25,10.25,10.25,8.188908576965332,500,,,,,,,,
2020-03-23,10.25,10.25,10.25,10.25,8.188908576965332,9900,,,,,,,,
2020-03-24,10.25,10.25,10.25,10.25,8.188908576965332,1900,,,,,,,,
2020-03-25,12.25,12.350000381469727,12.25,12.350000381469727,9.866637229919434,1000,,,,,,,,
2020-03-26,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,9.906583786010742,12200,,,,,,,,
2020-03-27,12.5,12.5,12.5,12.5,9.986474990844727,1100,,,,,,,,
2020-03-30,12.0,12.0,12.0,12.0,9.887598991394043,700,,,,,,,,
2020-03-31,11.8100004196167,11.8100004196167,11.8100004196167,11.8100004196167,9.73104476928711,300,,,,,,,,
2020-04-01,11.8100004196167,11.8100004196167,11.8100004196167,11.8100004196167,9.73104476928711,4100,,,,,,,,
2020-04-02,11.8100004196167,11.8100004196167,11.8100004196167,11.8100004196167,9.73104476928711,11000,,,,,,,,
2020-04-03,11.8100004196167,11.8100004196167,11.8100004196167,11.8100004196167,9.73104476928711,0,,,,,,,,
2020-04-06,10.75,10.75,10.75,10.75,8.857640266418457,100,,,,,,,,
2020-04-07,10.75,10.75,10.75,10.75,8.857640266418457,0,,,,,,,,
2020-04-08,11.40999984741211,11.40999984741211,11.40999984741211,11.40999984741211,9.401458740234375,12600,,,,,,,,
2020-04-09,11.40999984741211,11.40999984741211,11.40999984741211,11.40999984741211,9.401458740234375,0,,,,,,,,
2020-04-13,11.40999984741211,11.40999984741211,11.40999984741211,11.40999984741211,9.401458740234375,0,,,,,,,,
2020-04-14,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,9.558011054992676,2600,,,,,,,,
2020-04-15,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,9.558011054992676,4400,,,,,,,,
2020-04-16,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,8.898839950561523,4700,,,,,,,,
2020-04-17,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,8.898839950561523,0,,,,,,,,
2020-04-20,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,8.898839950561523,0,,,,,,,,
2020-04-21,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,8.981234550476074,1200,,,,,,,,
2020-04-22,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,8.981234550476074,0,,,,,,,,
2020-04-23,11.25,11.25,10.899999618530273,11.0,9.063630104064941,12400,,,,,,,,
2020-04-24,11.0,11.0,11.0,11.0,9.063630104064941,0,,,,,,,,
2020-04-27,11.0,11.0,11.0,11.0,9.063630104064941,0,,,,,,,,
2020-04-28,11.0,11.0,11.0,11.0,9.063630104064941,0,,,,,,,,
2020-04-29,11.0,11.0,11.0,11.0,9.063630104064941,0,,,,,,,,
2020-04-30,11.0,11.0,11.0,11.0,9.063630104064941,3500,,,,,,,,
2020-05-01,11.449999809265137,11.449999809265137,11.449999809265137,11.449999809265137,9.434416770935059,100,,,,,,,,
2020-05-04,11.0,11.0,11.0,11.0,9.063630104064941,1400,,,,,,,,
2020-05-05,11.0,11.0,11.0,11.0,9.063630104064941,0,,,,,,,,
2020-05-06,11.0,11.0,11.0,11.0,9.063630104064941,0,,,,,,,,
2020-05-07,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,9.310822486877441,19700,,,,,,,,
2020-05-08,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,9.310822486877441,0,,,,,,,,
2020-05-11,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,9.310822486877441,0,,,,,,,,
2020-05-12,11.640000343322754,11.800000190734863,11.640000343322754,11.640000343322754,9.590970993041992,600,,,,,,,,
2020-05-13,11.699999809265137,11.699999809265137,11.699999809265137,11.699999809265137,9.640406608581543,300,,,,,,,,
2020-05-14,11.25,11.25,11.25,11.25,9.269622802734375,1300,,,,,,,,
2020-05-15,11.25,11.25,11.25,11.25,9.269622802734375,3700,,,,,,,,
2020-05-18,11.25,11.25,11.25,11.25,9.269622802734375,0,,,,,,,,
2020-05-19,11.25,11.25,11.25,11.25,9.269622802734375,800,,,,,,,,
2020-05-20,11.25,11.25,11.25,11.25,9.269622802734375,0,,,,,,,,
2020-05-21,11.25,11.25,11.25,11.25,9.269622802734375,0,,,,,,,,
2020-05-22,11.25,11.25,11.25,11.25,9.269622802734375,4600,,,,,,,,
2020-05-26,12.649999618530273,12.649999618530273,12.649999618530273,12.649999618530273,10.423176765441895,74400,,,,,,,,
2020-05-27,12.649999618530273,12.649999618530273,12.649999618530273,12.649999618530273,10.423176765441895,3800,,,,,,,,
2020-05-28,13.319999694824219,13.319999694824219,13.319999694824219,13.319999694824219,10.975234031677246,11000,,,,,,,,
2020-05-29,13.319999694824219,13.319999694824219,13.319999694824219,13.319999694824219,10.975234031677246,0,,,,,,,,
2020-06-01,13.430000305175781,13.430000305175781,13.119999885559082,13.119999885559082,10.810441017150879,100,,,,,,,,
2020-06-02,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,11.041152000427246,34000,,,,,,,,
2020-06-03,14.0,14.0,14.0,14.0,11.53553295135498,400,,,,,,,,
2020-06-04,14.0,14.0,14.0,14.0,11.53553295135498,0,,,,,,,,
2020-06-05,14.0,14.0,14.0,14.0,11.53553295135498,0,,,,,,,,
2020-06-08,14.0,14.0,14.0,14.0,11.53553295135498,0,,,,,,,,
2020-06-09,15.0,15.0,14.279999732971191,14.399999618530273,11.865118980407715,1225200,,,,,,,,
2020-06-10,14.399999618530273,14.399999618530273,14.399999618530273,14.399999618530273,11.865118980407715,0,,,,,,,,
2020-06-11,14.229999542236328,14.229999542236328,14.210000038146973,14.210000038146973,11.708565711975098,400,,,,,,,,
2020-06-12,13.489999771118164,13.489999771118164,13.489999771118164,13.489999771118164,11.115309715270996,100,,,,,,,,
2020-06-15,12.949999809265137,12.949999809265137,12.75,12.75,10.505574226379395,800,,,,,,,,
2020-06-16,13.5,13.5,13.5,13.5,11.12354850769043,1100,,,,,,,,
2020-06-17,13.100000381469727,13.399999618530273,13.100000381469727,13.399999618530273,11.041152000427246,300,,,,,,,,
2020-06-18,13.399999618530273,13.399999618530273,13.119999885559082,13.239999771118164,10.909317016601562,400,,,,,,,,
2020-06-19,13.239999771118164,13.239999771118164,13.239999771118164,13.239999771118164,10.909317016601562,3400,,,,,,,,
2020-06-22,13.239999771118164,13.239999771118164,13.239999771118164,13.239999771118164,10.909317016601562,0,,,,,,,,
2020-06-23,13.180000305175781,13.479999542236328,13.180000305175781,13.479999542236328,11.10706901550293,100,,,,,,,,
2020-06-24,12.829999923706055,13.0,12.829999923706055,13.0,10.711565017700195,200,,,,,,,,
2020-06-25,12.75,12.800000190734863,12.5,12.800000190734863,10.546772003173828,300,,,,,,,,
2020-06-26,12.5,12.5,12.5,12.5,10.299582481384277,1200,,,,,,,,
2020-06-29,12.5,12.5,12.5,12.5,10.299582481384277,100,,,,,,,,
2020-06-30,12.579999923706055,12.579999923706055,12.579999923706055,12.579999923706055,10.365499496459961,100,,,,,,,,
2020-07-01,12.319999694824219,12.319999694824219,12.319999694824219,12.319999694824219,10.151267051696777,1900,,,,,,,,
2020-07-02,12.25,12.25,12.25,12.25,10.093591690063477,11300,,,,,,,,
2020-07-06,14.25,14.25,12.149999618530273,12.210000038146973,10.06063175201416,2100,,,,,,,,
2020-07-07,12.25,12.25,12.0,12.0,9.887598991394043,500,,,,,,,,
2020-07-08,12.029999732971191,12.289999961853027,12.0,12.0,9.887598991394043,2800,,,,,,,,
2020-07-09,12.260000228881836,12.260000228881836,12.0,12.0,9.887598991394043,1300,,,,,,,,
2020-07-10,11.819999694824219,12.119999885559082,11.819999694824219,12.119999885559082,9.986474990844727,700,,,,,,,,
2020-07-13,12.220000267028809,12.220000267028809,12.220000267028809,12.220000267028809,10.06887149810791,100,,,,,,,,
2020-07-14,12.0,12.0,12.0,12.0,9.887598991394043,1000,,,,,,,,
2020-07-15,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,10.217185020446777,18700,,,,,,,,
2020-07-16,12.100000381469727,12.130000114440918,12.100000381469727,12.130000114440918,9.994714736938477,1000,,,,,,,,
2020-07-17,12.029999732971191,12.0600004196167,12.029999732971191,12.0600004196167,9.93703556060791,100,,,,,,,,
2020-07-20,11.850000381469727,11.850000381469727,11.600000381469727,11.600000381469727,9.558011054992676,100,,,,,,,,
2020-07-21,11.75,11.75,11.75,11.75,9.68160629272461,100,,,,,,,,
2020-07-22,11.359999656677246,11.779999732971191,11.350000381469727,11.350000381469727,9.352021217346191,1100,,,,,,,,
2020-07-23,11.850000381469727,11.850000381469727,11.399999618530273,11.399999618530273,9.393219947814941,300,,,,,,,,
2020-07-24,11.25,11.25,11.199999809265137,11.199999809265137,9.228425025939941,100,,,,,,,,
2020-07-27,11.25,11.25,11.25,11.25,9.269622802734375,5000,,,,,,,,
2020-07-28,11.399999618530273,11.399999618530273,11.399999618530273,11.399999618530273,9.393219947814941,58500,,,,,,,,
2020-07-29,11.800000190734863,11.800000190734863,11.350000381469727,11.350000381469727,9.352021217346191,1300,,,,,,,,
2020-07-30,11.449999809265137,11.449999809265137,11.449999809265137,11.449999809265137,9.434416770935059,100,,,,,,,,
2020-07-31,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,8.734046936035156,100,,,,,,,,
2020-08-03,10.800000190734863,11.180000305175781,10.800000190734863,11.180000305175781,9.211947441101074,16400,,,,,,,,
2020-08-04,11.619999885559082,11.619999885559082,11.5,11.5,9.475614547729492,900,,,,,,,,
2020-08-05,11.5,11.5,11.5,11.5,9.475614547729492,0,,,,,,,,
2020-08-06,11.920000076293945,11.920000076293945,11.920000076293945,11.920000076293945,9.82168197631836,200,,,,,,,,
2020-08-07,11.920000076293945,11.920000076293945,11.920000076293945,11.920000076293945,9.82168197631836,0,,,,,,,,
2020-08-10,11.829999923706055,12.0,11.829999923706055,12.0,9.887598991394043,300,,,,,,,,
2020-08-11,12.0,12.0,12.0,12.0,9.887598991394043,1700,,,,,,,,
2020-08-12,12.600000381469727,12.600000381469727,12.449999809265137,12.449999809265137,10.258382797241211,200,,,,,,,,
2020-08-13,12.5,12.5,12.0,12.0,9.887598991394043,200,,,,,,,,
2020-08-14,12.600000381469727,12.600000381469727,12.300000190734863,12.600000381469727,10.381978988647461,13200,,,,,,,,
2020-08-17,12.550000190734863,12.550000190734863,12.149999618530273,12.149999618530273,10.011194229125977,9400,,,,,,,,
2020-08-18,12.180000305175781,12.180000305175781,12.180000305175781,12.180000305175781,10.035913467407227,2100,,,,,,,,
2020-08-19,12.180000305175781,12.180000305175781,12.180000305175781,12.180000305175781,10.035913467407227,0,,,,,,,,
2020-08-20,12.300000190734863,12.300000190734863,11.75,12.300000190734863,10.134788513183594,2000,,,,,,,,
2020-08-21,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,10.134788513183594,0,,,,,,,,
2020-08-24,12.0,12.0,12.0,12.0,9.887598991394043,100,,,,,,,,
2020-08-25,12.25,12.5,12.25,12.5,10.299582481384277,1600,,,,,,,,
2020-08-26,12.5,12.5,12.15999984741211,12.15999984741211,10.01943302154541,3300,,,,,,,,
2020-08-27,12.0,12.0,12.0,12.0,9.887598991394043,200,,,,,,,,
2020-08-28,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,10.052392959594727,900,,,,,,,,
2020-08-31,12.319999694824219,12.319999694824219,12.319999694824219,12.319999694824219,10.151267051696777,200,,,,,,,,
2020-09-01,12.5,12.5,12.199999809265137,12.199999809265137,10.052392959594727,100,,,,,,,,
2020-09-02,12.5,12.5,12.5,12.5,10.299582481384277,10500,,,,,,,,
2020-09-03,12.34000015258789,12.670000076293945,12.34000015258789,12.369999885559082,10.192464828491211,100,,,,,,,,
2020-09-04,12.100000381469727,12.300000190734863,12.100000381469727,12.300000190734863,10.134788513183594,1600,,,,,,,,
2020-09-08,12.670000076293945,12.670000076293945,12.670000076293945,12.670000076293945,10.439657211303711,100,,,,,,,,
2020-09-09,14.25,14.25,12.399999618530273,12.449999809265137,10.258382797241211,400,,,,,,,,
2020-09-10,13.039999961853027,13.039999961853027,13.039999961853027,13.039999961853027,10.744524002075195,100,,,,,,,,
2020-09-11,13.390000343322754,13.390000343322754,13.100000381469727,13.100000381469727,10.793960571289062,2500,,,,,,,,
2020-09-14,13.600000381469727,13.600000381469727,13.600000381469727,13.600000381469727,11.205944061279297,300,,,,,,,,
2020-09-15,14.25,14.25,13.600000381469727,13.649999618530273,11.247140884399414,200,,,,,,,,
2020-09-16,13.449999809265137,13.449999809265137,13.199999809265137,13.199999809265137,10.876358985900879,1500,,,,,,,,
2020-09-17,13.199999809265137,13.199999809265137,13.199999809265137,13.199999809265137,10.876358985900879,0,,,,,,,,
2020-09-18,13.649999618530273,13.649999618530273,13.350000381469727,13.350000381469727,10.999955177307129,2100,,,,,,,,
2020-09-21,12.75,12.75,12.75,12.75,10.505574226379395,100,,,,,,,,
2020-09-22,13.5,13.5,12.850000381469727,12.850000381469727,10.587971687316895,100,,,,,,,,
2020-09-23,13.0,13.300000190734863,12.949999809265137,13.300000190734863,10.958755493164062,5100,,,,,,,,
2020-09-24,13.300000190734863,13.300000190734863,13.300000190734863,13.300000190734863,10.958755493164062,0,,,,,,,,
2020-09-25,12.5,13.199999809265137,12.5,13.199999809265137,10.876358985900879,500,,,,,,,,
2020-09-28,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,10.719804763793945,100,,,,,,,,
2020-09-29,13.079999923706055,13.079999923706055,12.779999732971191,12.779999732971191,10.806050300598145,200,,,,,,,,
2020-09-30,12.229999542236328,12.229999542236328,12.229999542236328,12.229999542236328,10.340998649597168,100,,,,,,,,
2020-10-01,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,10.442466735839844,100,,,,,,,,
2020-10-02,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,10.442466735839844,0,,,,,,,,
2020-10-05,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,10.442466735839844,0,,,,,,,,
2020-10-06,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,10.442466735839844,4700,,,,,,,,
2020-10-07,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,10.442466735839844,800,,,,,,,,
2020-10-08,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,10.442466735839844,0,,,,,,,,
2020-10-09,13.449999809265137,13.479999542236328,13.069999694824219,13.069999694824219,11.051257133483887,100,,,,,,,,
2020-10-12,13.199999809265137,13.199999809265137,13.199999809265137,13.199999809265137,11.161178588867188,100,,,,,,,,
2020-10-13,13.180000305175781,13.180000305175781,13.069999694824219,13.069999694824219,11.051257133483887,100,,,,,,,,
2020-10-14,13.069999694824219,13.069999694824219,13.069999694824219,13.069999694824219,11.051257133483887,100,,,,,,,,
2020-10-15,12.9399995803833,12.9399995803833,12.789999961853027,12.789999961853027,10.814505577087402,200,,,,,,,,
2020-10-16,12.789999961853027,12.789999961853027,12.789999961853027,12.789999961853027,10.814505577087402,0,,,,,,,,
2020-10-19,12.960000038146973,12.960000038146973,12.960000038146973,12.960000038146973,10.958247184753418,300,,,,,,,,
2020-10-20,12.649999618530273,12.649999618530273,12.649999618530273,12.649999618530273,10.696128845214844,100,,,,,,,,
2020-10-21,13.0,13.0,13.0,13.0,10.992070198059082,100,,,,,,,,
2020-10-22,12.5,12.5,12.279999732971191,12.279999732971191,10.383277893066406,1200,,,,,,,,
2020-10-23,12.550000190734863,12.550000190734863,12.510000228881836,12.510000228881836,10.577754020690918,100,,,,,,,,
2020-10-26,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,10.400188446044922,100,,,,,,,,
2020-10-27,12.5,12.5,12.5,12.5,10.56929874420166,100,,,,,,,,
2020-10-28,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,10.061970710754395,500,,,,,,,,
2020-10-29,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,10.061970710754395,0,,,,,,,,
2020-10-30,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,10.061970710754395,14400,,,,,,,,
2020-11-02,12.300000190734863,12.390000343322754,12.300000190734863,12.390000343322754,10.476288795471191,75300,,,,,,,,
2020-11-03,13.0,13.0,12.5,12.5,10.56929874420166,168100,,,,,,,,
2020-11-04,12.9399995803833,12.9399995803833,12.699999809265137,12.699999809265137,10.73840618133545,11700,,,,,,,,
2020-11-05,12.699999809265137,12.699999809265137,12.699999809265137,12.699999809265137,10.73840618133545,0,,,,,,,,
2020-11-06,13.0,14.0,12.75,12.75,10.780683517456055,7600,,,,,,,,
2020-11-09,13.75,13.75,13.75,13.75,11.626227378845215,258100,,,,,,,,
2020-11-10,14.399999618530273,14.399999618530273,14.25,14.25,12.048999786376953,200,,,,,,,,
2020-11-11,14.25,15.0600004196167,14.25,15.0600004196167,12.733888626098633,1200,,,,,,,,
2020-11-12,14.579999923706055,14.579999923706055,14.579999923706055,14.579999923706055,12.328030586242676,100,,,,,,,,
2020-11-13,14.579999923706055,14.579999923706055,14.579999923706055,14.579999923706055,12.328030586242676,0,,,,,,,,
2020-11-16,14.430000305175781,14.829999923706055,14.430000305175781,14.829999923706055,12.53941535949707,65200,,,,,,,,
2020-11-17,14.949999809265137,15.300000190734863,14.949999809265137,15.300000190734863,12.936820030212402,1400,,,,,,,,
2020-11-18,15.069999694824219,15.350000381469727,14.8100004196167,15.350000381469727,12.97909927368164,75600,,,,,,,,
2020-11-19,14.850000381469727,14.850000381469727,14.850000381469727,14.850000381469727,12.556326866149902,1700,,,,,,,,
2020-11-20,14.850000381469727,14.850000381469727,14.850000381469727,14.850000381469727,12.556326866149902,100,,,,,,,,
2020-11-23,15.109999656677246,15.109999656677246,14.5,14.5,12.260383605957031,200,,,,,,,,
2020-11-24,15.399999618530273,15.399999618530273,14.949999809265137,14.949999809265137,12.64087963104248,1600,,,,,,,,
2020-11-25,15.800000190734863,15.800000190734863,15.5,15.5,13.10593032836914,100,,,,,,,,
2020-11-27,15.300000190734863,15.569999694824219,15.300000190734863,15.569999694824219,13.165116310119629,200,,,,,,,,
2020-11-30,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,12.725434303283691,100,,,,,,,,
2020-12-01,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,12.852266311645508,1100,,,,,,,,
2020-12-02,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,12.852266311645508,0,,,,,,,,
2020-12-03,15.75,15.75,15.420000076293945,15.420000076293945,13.038285255432129,100,,,,,,,,
2020-12-04,15.350000381469727,15.350000381469727,15.350000381469727,15.350000381469727,12.97909927368164,300,,,,,,,,
2020-12-07,15.300000190734863,15.3100004196167,15.300000190734863,15.3100004196167,12.94527816772461,100,,,,,,,,
2020-12-08,15.3100004196167,15.3100004196167,15.3100004196167,15.3100004196167,12.94527816772461,0,,,,,,,,
2020-12-09,15.399999618530273,15.399999618530273,15.199999809265137,15.199999809265137,12.852266311645508,100,,,,,,,,
2020-12-10,15.199999809265137,15.239999771118164,15.0,15.199999809265137,12.852266311645508,900,,,,,,,,
2020-12-11,14.850000381469727,14.850000381469727,14.850000381469727,14.850000381469727,12.556326866149902,600,,,,,,,,
2020-12-14,15.199999809265137,15.359999656677246,15.199999809265137,15.199999809265137,12.852266311645508,300,,,,,,,,
2020-12-15,15.289999961853027,15.289999961853027,15.0,15.0,12.683159828186035,3800,,,,,,,,
2020-12-16,15.550000190734863,15.550000190734863,15.550000190734863,15.550000190734863,13.14820671081543,100,,,,,,,,
2020-12-17,15.5,15.5,15.0,15.0,12.683159828186035,900,,,,,,,,
2020-12-18,15.300000190734863,15.600000381469727,15.300000190734863,15.300000190734863,12.936820030212402,400,,,,,,,,
2020-12-21,15.0600004196167,15.09000015258789,15.0600004196167,15.09000015258789,12.759256362915039,32500,,,,,,,,
2020-12-22,15.010000228881836,15.010000228881836,15.010000228881836,15.010000228881836,12.69161319732666,100,,,,,,,,
2020-12-23,14.800000190734863,14.800000190734863,14.75,14.75,12.471771240234375,1700,,,,,,,,
2020-12-24,14.899999618530273,14.899999618530273,14.5,14.5,12.260383605957031,200,,,,,,,,
2020-12-28,15.449999809265137,15.449999809265137,15.149999618530273,15.449999809265137,13.063652992248535,100,,,,,,,,
2020-12-29,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,12.852266311645508,100,,,,,,,,
2020-12-30,15.550000190734863,15.550000190734863,15.550000190734863,15.550000190734863,13.14820671081543,100,,,,,,,,
2020-12-31,15.25,15.25,15.25,15.25,12.894543647766113,100,,,,,,,,
2021-01-04,15.380000114440918,15.380000114440918,15.020000457763672,15.020000457763672,12.700068473815918,100,,,,,,,,
2021-01-05,15.050000190734863,15.399999618530273,15.050000190734863,15.069999694824219,12.742345809936523,1800,,,,,,,,
2021-01-06,15.069999694824219,15.069999694824219,15.069999694824219,15.069999694824219,12.742345809936523,0,,,,,,,,
2021-01-07,16.700000762939453,17.149999618530273,16.5,17.149999618530273,14.50107479095459,2600,,,,,,,,
2021-01-08,17.350000381469727,17.350000381469727,17.100000381469727,17.100000381469727,14.458799362182617,800,,,,,,,,
2021-01-11,16.75,16.75,16.75,16.75,14.162859916687012,100,,,,,,,,
2021-01-12,16.75,16.75,16.75,16.75,14.162859916687012,9000,,,,,,,,
2021-01-13,17.950000762939453,17.950000762939453,17.950000762939453,17.950000762939453,15.17751407623291,100,,,,,,,,
2021-01-14,17.610000610351562,17.670000076293945,17.5,17.670000076293945,14.94076156616211,200,,,,,,,,
2021-01-15,17.5,17.549999237060547,17.0,17.5,14.797019004821777,300,,,,,,,,
2021-01-19,17.049999237060547,17.399999618530273,17.049999237060547,17.200000762939453,14.543354034423828,100,,,,,,,,
2021-01-20,17.149999618530273,17.5,17.149999618530273,17.5,14.797019004821777,900,,,,,,,,
2021-01-21,16.950000762939453,17.290000915527344,16.950000762939453,17.290000915527344,14.619452476501465,100,,,,,,,,
2021-01-22,16.850000381469727,16.899999618530273,16.850000381469727,16.899999618530273,14.289690017700195,16200,,,,,,,,
2021-01-25,16.899999618530273,16.899999618530273,16.899999618530273,16.899999618530273,14.289690017700195,0,,,,,,,,
2021-01-26,16.149999618530273,16.149999618530273,16.149999618530273,16.149999618530273,13.655532836914062,100,,,,,,,,
