date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PEGRF')","('high', 'PEGRF')","('low', 'PEGRF')","('close', 'PEGRF')","('adj_close', 'PEGRF')","('volume', 'PEGRF')","('currency', '')"
2020-01-02,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,5.517763614654541,0,,,,,,,,
2020-01-03,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,5.517763614654541,0,,,,,,,,
2020-01-06,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,5.517763614654541,0,,,,,,,,
2020-01-07,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,5.517763614654541,0,,,,,,,,
2020-01-08,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,5.517763614654541,0,,,,,,,,
2020-01-09,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,5.517763614654541,0,,,,,,,,
2020-01-10,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,5.517763614654541,0,,,,,,,,
2020-01-13,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,5.517763614654541,0,,,,,,,,
2020-01-14,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,5.517763614654541,0,,,,,,,,
2020-01-15,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,5.517763614654541,0,,,,,,,,
2020-01-16,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,5.517763614654541,0,,,,,,,,
2020-01-17,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,5.517763614654541,0,,,,,,,,
2020-01-21,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,5.517763614654541,0,,,,,,,,
2020-01-22,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,5.517763614654541,0,,,,,,,,
2020-01-23,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,5.592891216278076,0,,,,,,,,
2020-01-24,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,5.592891216278076,0,,,,,,,,
2020-01-27,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,5.592891216278076,0,,,,,,,,
2020-01-28,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,5.592891216278076,0,,,,,,,,
2020-01-29,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,5.592891216278076,0,,,,,,,,
2020-01-30,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,200,,,,,,,,
2020-01-31,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-02-03,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-02-04,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-02-05,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-02-06,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-02-07,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-02-10,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-02-11,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-02-12,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-02-13,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-02-14,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-02-18,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-02-19,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-02-20,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-02-21,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-02-24,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-02-25,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-02-26,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-02-27,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-02-28,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-03-02,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-03-03,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
2020-03-04,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,5.9267964363098145,0,,,,,,,,
