date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MAA')","('high', 'MAA')","('low', 'MAA')","('close', 'MAA')","('adj_close', 'MAA')","('volume', 'MAA')","('currency', '')"
2020-01-30,136.91000366210938,137.6699981689453,135.69000244140625,137.49000549316406,112.60791778564453,746100,,,,,,,,
2020-01-31,137.22999572753906,138.13999938964844,136.38999938964844,137.2100067138672,112.37860870361328,749800,,,,,,,,
2020-02-03,137.7100067138672,138.5399932861328,136.89999389648438,137.14999389648438,112.32943725585938,451700,,,,,,,,
2020-02-04,137.49000549316406,139.7899932861328,137.49000549316406,139.35000610351562,114.13131713867188,370400,,,,,,,,
2020-02-05,139.16000366210938,140.22000122070312,138.67999267578125,139.13999938964844,113.95931243896484,578100,,,,,,,,
2020-02-06,139.52999877929688,141.07000732421875,138.6699981689453,140.35000610351562,114.95034790039062,348000,,,,,,,,
2020-02-07,140.5800018310547,141.47000122070312,140.3699951171875,141.19000244140625,115.6383056640625,433400,,,,,,,,
2020-02-10,142.11000061035156,142.5399932861328,141.24000549316406,142.33999633789062,116.5802230834961,754400,,,,,,,,
2020-02-11,142.3800048828125,143.19000244140625,141.0399932861328,141.94000244140625,116.25259399414062,589900,,,,,,,,
2020-02-12,141.64999389648438,143.13999938964844,141.3300018310547,142.52999877929688,116.73580169677734,402700,,,,,,,,
2020-02-13,142.49000549316406,144.3699951171875,142.49000549316406,144.13999938964844,118.05445098876953,541900,,,,,,,,
2020-02-14,144.63999938964844,145.52999877929688,143.94000244140625,145.50999450683594,119.17655181884766,570000,,,,,,,,
2020-02-18,146.0399932861328,146.49000549316406,144.99000549316406,146.11000061035156,119.66795349121094,539400,,,,,,,,
2020-02-19,146.1199951171875,146.19000244140625,144.9600067138672,145.02999877929688,118.78337097167969,484200,,,,,,,,
2020-02-20,145.17999267578125,147.75,144.7899932861328,147.6999969482422,120.9701919555664,558600,,,,,,,,
2020-02-21,147.82000732421875,148.8800048828125,147.42999267578125,147.77000427246094,121.02753448486328,703100,,,,,,,,
2020-02-24,146.49000549316406,148.47999572753906,145.72999572753906,145.91000366210938,119.5041275024414,728200,,,,,,,,
2020-02-25,146.22000122070312,146.72999572753906,142.77000427246094,143.07000732421875,117.1781005859375,825000,,,,,,,,
2020-02-26,143.2899932861328,145.16000366210938,142.3000030517578,142.32000732421875,116.5638427734375,841800,,,,,,,,
2020-02-27,140.97000122070312,142.05999755859375,134.1199951171875,134.1999969482422,109.91333770751953,1072800,,,,,,,,
2020-02-28,131.50999450683594,132.0800018310547,125.69999694824219,129.25999450683594,105.86734008789062,1818300,,,,,,,,
2020-03-02,130.2100067138672,135.6199951171875,129.86000061035156,135.39999389648438,110.8961410522461,993400,,,,,,,,
2020-03-03,135.6699981689453,139.8000030517578,134.63999938964844,137.27000427246094,112.42774963378906,1181000,,,,,,,,
2020-03-04,139.6699981689453,145.1300048828125,139.49000549316406,145.0,118.75881958007812,1180100,,,,,,,,
2020-03-05,143.14999389648438,145.0399932861328,141.52999877929688,144.77000427246094,118.57044219970703,917900,,,,,,,,
2020-03-06,141.49000549316406,143.55999755859375,137.83999633789062,143.3000030517578,117.366455078125,865300,,,,,,,,
2020-03-09,136.97999572753906,138.89999389648438,134.02999877929688,134.3000030517578,109.99525451660156,1198700,,,,,,,,
2020-03-10,137.2100067138672,140.1300048828125,133.4199981689453,140.07000732421875,114.72103881835938,1365700,,,,,,,,
2020-03-11,137.0500030517578,137.6300048828125,131.72000122070312,133.8800048828125,109.65123748779297,1012400,,,,,,,,
2020-03-12,126.4800033569336,130.0,117.44999694824219,117.61000061035156,96.32567596435547,1357300,,,,,,,,
2020-03-13,124.02999877929688,126.97000122070312,117.04000091552734,126.0,103.19732666015625,1146900,,,,,,,,
2020-03-16,113.54000091552734,116.2699966430664,104.88999938964844,104.94999694824219,85.9568099975586,1137900,,,,,,,,
2020-03-17,107.66999816894531,115.76000213623047,102.8499984741211,113.16999816894531,92.689208984375,1353500,,,,,,,,
2020-03-18,105.81999969482422,110.63999938964844,96.69000244140625,100.0999984741211,81.98454284667969,1118400,,,,,,,,
2020-03-19,99.2699966430664,102.3499984741211,96.16999816894531,99.47000122070312,81.46855926513672,855000,,,,,,,,
2020-03-20,99.81999969482422,100.3499984741211,85.44999694824219,87.5,71.6648178100586,1731900,,,,,,,,
2020-03-23,87.25,87.41000366210938,82.0,84.66999816894531,69.34697723388672,1247300,,,,,,,,
2020-03-24,88.31999969482422,93.62000274658203,86.36000061035156,89.18000030517578,73.04077911376953,1483800,,,,,,,,
2020-03-25,88.5999984741211,105.19999694824219,88.5999984741211,97.83999633789062,80.13352966308594,1311900,,,,,,,,
2020-03-26,98.1500015258789,103.37000274658203,96.19999694824219,102.79000091552734,84.1877212524414,1149100,,,,,,,,
2020-03-27,101.76000213623047,111.95999908447266,100.48999786376953,107.5999984741211,88.12724304199219,1287200,,,,,,,,
2020-03-30,108.58000183105469,109.25,100.81999969482422,107.12999725341797,87.7422866821289,1139700,,,,,,,,
2020-03-31,105.81999969482422,107.81999969482422,99.37000274658203,103.02999877929688,84.38428497314453,2255800,,,,,,,,
2020-04-01,98.19999694824219,99.2300033569336,93.23999786376953,98.73999786376953,80.87066650390625,1274800,,,,,,,,
2020-04-02,96.75,99.7699966430664,92.12000274658203,94.25,77.19322204589844,1515100,,,,,,,,
2020-04-03,92.98999786376953,96.23999786376953,92.44000244140625,94.30999755859375,77.24237823486328,1080000,,,,,,,,
2020-04-06,99.4000015258789,106.08000183105469,99.1500015258789,105.27999877929688,86.22710418701172,1144100,,,,,,,,
2020-04-07,110.0999984741211,112.16000366210938,103.38999938964844,103.79000091552734,85.00675201416016,781600,,,,,,,,
2020-04-08,104.63999938964844,111.77999877929688,102.95999908447266,110.93000030517578,90.85458374023438,1048300,,,,,,,,
2020-04-09,112.3499984741211,119.48999786376953,112.3499984741211,116.6500015258789,95.5394287109375,1328700,,,,,,,,
2020-04-13,115.47000122070312,117.0,110.04000091552734,111.37000274658203,91.2149658203125,818800,,,,,,,,
2020-04-14,112.66000366210938,115.8499984741211,111.0999984741211,114.0199966430664,94.23149108886719,1284000,,,,,,,,
2020-04-15,109.4000015258789,111.19000244140625,108.0,109.9800033569336,90.89264678955078,871500,,,,,,,,
2020-04-16,110.41000366210938,110.75,107.55000305175781,108.30999755859375,89.51248931884766,594100,,,,,,,,
2020-04-17,111.05999755859375,114.43000030517578,110.33999633789062,113.5,93.80174255371094,642500,,,,,,,,
2020-04-20,111.68000030517578,112.75,108.45999908447266,108.48999786376953,89.66126251220703,593700,,,,,,,,
2020-04-21,105.87000274658203,108.91000366210938,105.13999938964844,107.54000091552734,88.87610626220703,888800,,,,,,,,
2020-04-22,109.16000366210938,110.73999786376953,107.4000015258789,108.30999755859375,89.51248931884766,665900,,,,,,,,
2020-04-23,107.87000274658203,108.5,104.22000122070312,104.9800033569336,86.76042175292969,696200,,,,,,,,
2020-04-24,105.66999816894531,107.0999984741211,104.01000213623047,106.43000030517578,87.9587631225586,578500,,,,,,,,
2020-04-27,107.0,111.01000213623047,106.55999755859375,110.68000030517578,91.4711685180664,479700,,,,,,,,
2020-04-28,113.30000305175781,115.94000244140625,111.9800033569336,112.1500015258789,92.68604278564453,821200,,,,,,,,
2020-04-29,114.87000274658203,115.68000030517578,111.86000061035156,112.68000030517578,93.1240463256836,762900,,,,,,,,
2020-04-30,110.66000366210938,112.38999938964844,109.80999755859375,111.91999816894531,92.49594116210938,620200,,,,,,,,
2020-05-01,109.41000366210938,110.58999633789062,108.91999816894531,109.62999725341797,90.60338592529297,847400,,,,,,,,
2020-05-04,108.20999908447266,110.87999725341797,106.97000122070312,110.30000305175781,91.15711212158203,977100,,,,,,,,
2020-05-05,111.63999938964844,113.77999877929688,110.80000305175781,112.41000366210938,92.90090942382812,834000,,,,,,,,
2020-05-06,113.0,114.22000122070312,109.91999816894531,110.01000213623047,90.91743469238281,768300,,,,,,,,
2020-05-07,110.7699966430664,116.05999755859375,109.2699966430664,113.75,94.00834655761719,925000,,,,,,,,
2020-05-08,115.88999938964844,117.13999938964844,113.66999816894531,115.56999969482422,95.51248168945312,579200,,,,,,,,
2020-05-11,114.08000183105469,114.8499984741211,112.5,113.01000213623047,93.39678955078125,929800,,,,,,,,
2020-05-12,113.47000122070312,113.47000122070312,108.6500015258789,108.73999786376953,89.86786651611328,1126200,,,,,,,,
2020-05-13,107.94000244140625,109.94999694824219,107.12999725341797,108.08999633789062,89.33065032958984,829200,,,,,,,,
2020-05-14,106.05999755859375,106.72000122070312,102.88999938964844,105.5199966430664,87.20667266845703,1054700,,,,,,,,
2020-05-15,104.66999816894531,107.05999755859375,102.2300033569336,106.87000274658203,88.3224105834961,1782800,,,,,,,,
2020-05-18,111.69000244140625,115.56999969482422,111.69000244140625,114.36000061035156,94.51248168945312,914000,,,,,,,,
2020-05-19,113.6500015258789,114.86000061035156,110.81999969482422,111.12000274658203,91.8348159790039,636800,,,,,,,,
2020-05-20,112.05000305175781,112.63999938964844,109.95999908447266,111.48999786376953,92.14059448242188,734200,,,,,,,,
2020-05-21,111.47000122070312,114.45999908447266,111.47000122070312,113.81999969482422,94.06621551513672,735700,,,,,,,,
2020-05-22,114.08000183105469,114.70999908447266,112.62999725341797,114.27999877929688,94.44638061523438,430700,,,,,,,,
2020-05-26,118.08000183105469,119.19999694824219,116.0,116.80000305175781,96.52902221679688,586500,,,,,,,,
2020-05-27,119.62000274658203,119.8499984741211,114.04000091552734,116.87999725341797,96.59514617919922,843400,,,,,,,,
2020-05-28,118.19000244140625,118.19000244140625,114.69999694824219,117.66000366210938,97.2397689819336,602800,,,,,,,,
2020-05-29,116.37000274658203,118.51000213623047,114.9800033569336,116.36000061035156,96.16539764404297,863700,,,,,,,,
2020-06-01,116.47000122070312,118.81999969482422,115.5,117.56999969482422,97.16539764404297,472000,,,,,,,,
2020-06-02,118.1500015258789,119.44999694824219,117.0,117.76000213623047,97.3224105834961,643700,,,,,,,,
2020-06-03,118.93000030517578,122.98999786376953,118.93000030517578,122.38999938964844,101.14886474609375,700200,,,,,,,,
2020-06-04,121.7300033569336,121.77999877929688,118.55999755859375,118.7699966430664,98.15711212158203,755800,,,,,,,,
2020-06-05,122.26000213623047,126.12999725341797,122.26000213623047,124.44000244140625,102.84307098388672,860900,,,,,,,,
2020-06-08,125.97000122070312,127.73999786376953,124.16999816894531,126.52999877929688,104.57034301757812,801000,,,,,,,,
2020-06-09,123.8499984741211,124.7699966430664,122.12999725341797,124.66000366210938,103.02490234375,684500,,,,,,,,
2020-06-10,123.29000091552734,124.04000091552734,121.3499984741211,121.83999633789062,100.6943130493164,593400,,,,,,,,
2020-06-11,117.22000122070312,118.72000122070312,115.22000122070312,115.45999908447266,95.42157745361328,850000,,,,,,,,
2020-06-12,119.66000366210938,120.43000030517578,114.81999969482422,119.08000183105469,98.4133071899414,1113800,,,,,,,,
2020-06-15,115.04000091552734,119.4000015258789,114.52999877929688,118.01000213623047,97.5290298461914,1204100,,,,,,,,
2020-06-16,122.7699966430664,122.7699966430664,119.18000030517578,121.08999633789062,100.07447052001953,833800,,,,,,,,
2020-06-17,122.04000091552734,122.69999694824219,117.83999633789062,118.63999938964844,98.0496826171875,631900,,,,,,,,
2020-06-18,117.06999969482422,117.66999816894531,115.5,117.08999633789062,96.76868438720703,862100,,,,,,,,
2020-06-19,118.7300033569336,119.47000122070312,114.63999938964844,114.68000030517578,94.7769546508789,2252400,,,,,,,,
2020-06-22,114.63999938964844,116.19000244140625,113.01000213623047,114.19000244140625,94.37199401855469,662900,,,,,,,,
2020-06-23,115.20999908447266,116.26000213623047,113.30000305175781,113.54000091552734,93.83479309082031,644400,,,,,,,,
2020-06-24,111.91999816894531,112.52999877929688,108.05999755859375,110.5199966430664,91.33892059326172,805400,,,,,,,,
2020-06-25,109.77999877929688,111.45999908447266,109.0999984741211,111.3499984741211,92.0248794555664,671500,,,,,,,,
2020-06-26,110.76000213623047,111.9000015258789,109.43000030517578,110.2699966430664,91.13232421875,735100,,,,,,,,
2020-06-29,111.30999755859375,111.75,108.77999877929688,111.5199966430664,92.16537475585938,441600,,,,,,,,
2020-06-30,111.76000213623047,115.08999633789062,111.66999816894531,114.66999816894531,94.7686767578125,1039900,,,,,,,,
2020-07-01,115.02999877929688,117.95999908447266,114.22000122070312,117.66999816894531,97.24803161621094,504100,,,,,,,,
2020-07-02,119.5199966430664,119.55999755859375,116.31999969482422,117.52999877929688,97.13232421875,601500,,,,,,,,
2020-07-06,120.0199966430664,120.08000183105469,115.95999908447266,116.02999877929688,95.89263916015625,396400,,,,,,,,
2020-07-07,114.44000244140625,115.9000015258789,113.87999725341797,114.56999969482422,94.68605041503906,544400,,,,,,,,
2020-07-08,114.56999969482422,115.18000030517578,113.37999725341797,113.81999969482422,94.06621551513672,662100,,,,,,,,
2020-07-09,113.27999877929688,113.27999877929688,111.25,112.55999755859375,93.02488708496094,466600,,,,,,,,
2020-07-10,112.48999786376953,114.33000183105469,112.02999877929688,113.5999984741211,93.8843765258789,530900,,,,,,,,
2020-07-13,114.0999984741211,114.0999984741211,112.19000244140625,112.33999633789062,92.84304809570312,571100,,,,,,,,
2020-07-14,111.56999969482422,113.48999786376953,111.5,112.94000244140625,94.17724609375,652400,,,,,,,,
2020-07-15,114.5199966430664,114.69999694824219,112.13999938964844,112.43000030517578,93.75196838378906,696700,,,,,,,,
2020-07-16,111.69999694824219,112.87999725341797,111.19000244140625,112.0199966430664,93.41008758544922,465900,,,,,,,,
2020-07-17,112.5,113.62000274658203,111.45999908447266,112.91999816894531,94.16056823730469,489000,,,,,,,,
2020-07-20,112.30999755859375,113.06999969482422,109.08000183105469,110.0199966430664,91.74236297607422,421000,,,,,,,,
2020-07-21,110.62000274658203,111.1500015258789,108.86000061035156,109.36000061035156,91.1919937133789,439000,,,,,,,,
2020-07-22,108.80999755859375,112.87000274658203,108.62999725341797,112.16999816894531,93.53518676757812,984700,,,,,,,,
2020-07-23,111.87999725341797,112.75,110.41999816894531,111.6500015258789,93.1015625,422900,,,,,,,,
2020-07-24,112.12999725341797,112.20999908447266,110.70999908447266,111.2699966430664,92.7846908569336,443900,,,,,,,,
2020-07-27,110.80999755859375,110.80999755859375,109.05999755859375,110.31999969482422,91.99250793457031,429100,,,,,,,,
2020-07-28,110.4000015258789,113.62999725341797,109.87999725341797,112.98999786376953,94.21894836425781,514600,,,,,,,,
2020-07-29,113.77999877929688,114.5,111.94000244140625,113.91999816894531,94.99444580078125,549300,,,,,,,,
2020-07-30,112.69000244140625,118.76000213623047,112.66999816894531,117.5199966430664,97.99639129638672,857500,,,,,,,,
2020-07-31,117.02999877929688,119.19999694824219,114.75,119.19000244140625,99.38894653320312,720400,,,,,,,,
2020-08-03,118.55999755859375,118.55999755859375,115.4000015258789,116.87999725341797,97.46269989013672,537500,,,,,,,,
2020-08-04,116.44000244140625,117.73999786376953,115.0,116.91999816894531,97.4960708618164,603500,,,,,,,,
2020-08-05,117.54000091552734,117.62000274658203,115.5199966430664,116.26000213623047,96.94570922851562,287200,,,,,,,,
2020-08-06,115.73999786376953,116.91999816894531,115.37000274658203,116.5,97.14582824707031,375700,,,,,,,,
2020-08-07,115.81999969482422,116.87000274658203,115.55999755859375,116.48999786376953,97.13749694824219,454200,,,,,,,,
2020-08-10,116.94000244140625,118.38999938964844,116.3499984741211,117.05000305175781,97.6044692993164,575500,,,,,,,,
2020-08-11,118.08999633789062,119.25,116.13999938964844,116.70999908447266,97.32095336914062,561900,,,,,,,,
2020-08-12,117.12999725341797,117.5199966430664,116.05000305175781,117.08999633789062,97.63780975341797,260100,,,,,,,,
2020-08-13,116.44000244140625,117.93000030517578,115.44000244140625,115.69000244140625,96.47039031982422,389700,,,,,,,,
2020-08-14,115.55000305175781,116.22000122070312,114.30999755859375,114.86000061035156,95.77828216552734,765600,,,,,,,,
2020-08-17,114.94999694824219,116.2300033569336,114.04000091552734,116.04000091552734,96.76224517822266,283900,,,,,,,,
2020-08-18,116.27999877929688,116.5199966430664,114.43000030517578,116.06999969482422,96.78727722167969,320600,,,,,,,,
2020-08-19,116.05999755859375,116.05999755859375,112.66000366210938,113.27999877929688,94.46076965332031,623400,,,,,,,,
2020-08-20,112.83999633789062,115.2699966430664,112.83999633789062,114.83000183105469,95.75325775146484,384400,,,,,,,,
2020-08-21,115.25,115.47000122070312,113.11000061035156,114.83999633789062,95.7615966796875,308000,,,,,,,,
2020-08-24,114.69999694824219,115.83000183105469,112.8499984741211,115.69000244140625,96.47039031982422,353600,,,,,,,,
2020-08-25,115.73999786376953,116.19000244140625,114.87999725341797,116.19000244140625,96.8873291015625,336800,,,,,,,,
2020-08-26,115.48999786376953,116.31999969482422,113.26000213623047,113.6500015258789,94.76929473876953,394500,,,,,,,,
2020-08-27,114.33000183105469,116.55999755859375,114.2300033569336,116.37999725341797,97.04576873779297,331200,,,,,,,,
2020-08-28,116.62000274658203,117.19000244140625,115.19000244140625,117.16000366210938,97.69618225097656,392300,,,,,,,,
2020-08-31,116.66000366210938,117.3499984741211,115.80000305175781,117.12000274658203,97.66283416748047,481200,,,,,,,,
2020-09-01,116.5,116.66000366210938,114.80000305175781,116.55000305175781,97.1875228881836,364800,,,,,,,,
2020-09-02,116.44000244140625,118.87999725341797,115.25,118.66999816894531,98.95532989501953,872400,,,,,,,,
2020-09-03,119.30000305175781,120.83000183105469,117.02999877929688,117.83000183105469,98.25486755371094,520000,,,,,,,,
2020-09-04,118.12000274658203,119.43000030517578,116.05999755859375,118.3499984741211,98.68848419189453,477500,,,,,,,,
2020-09-08,117.97000122070312,118.25,115.01000213623047,115.68000030517578,96.46205139160156,639500,,,,,,,,
2020-09-09,116.12000274658203,118.37999725341797,115.38999938964844,116.44000244140625,97.0958023071289,488700,,,,,,,,
2020-09-10,116.29000091552734,117.41000366210938,114.30999755859375,116.44000244140625,97.0958023071289,696900,,,,,,,,
2020-09-11,116.44999694824219,116.44999694824219,114.95999908447266,115.91000366210938,96.65385437011719,581500,,,,,,,,
2020-09-14,116.98999786376953,120.08999633789062,116.44000244140625,119.6500015258789,99.77251434326172,471500,,,,,,,,
2020-09-15,119.61000061035156,120.83999633789062,118.05000305175781,118.56999969482422,98.87195587158203,308300,,,,,,,,
2020-09-16,119.44000244140625,120.55000305175781,117.94999694824219,118.19000244140625,98.5550765991211,551200,,,,,,,,
2020-09-17,117.36000061035156,118.36000061035156,115.69999694824219,117.13999938964844,97.67952728271484,650400,,,,,,,,
2020-09-18,116.31999969482422,117.37999725341797,114.68000030517578,114.93000030517578,95.8366470336914,1150800,,,,,,,,
2020-09-21,113.37999725341797,114.30000305175781,111.19000244140625,113.16999816894531,94.36904907226562,752000,,,,,,,,
2020-09-22,113.41000366210938,116.0,113.41000366210938,115.18000030517578,96.04512786865234,727400,,,,,,,,
2020-09-23,115.37999725341797,115.72000122070312,113.04000091552734,113.41999816894531,94.5775146484375,653900,,,,,,,,
2020-09-24,113.04000091552734,113.95999908447266,111.2699966430664,112.38999938964844,93.71864318847656,502700,,,,,,,,
2020-09-25,111.88999938964844,115.5199966430664,111.22000122070312,115.37999725341797,96.2118911743164,693800,,,,,,,,
2020-09-28,116.83000183105469,118.16999816894531,116.1500015258789,117.13999938964844,97.67952728271484,412900,,,,,,,,
2020-09-29,116.91999816894531,117.43000030517578,114.63999938964844,115.33999633789062,96.17854309082031,279900,,,,,,,,
2020-09-30,116.06999969482422,116.62999725341797,114.44000244140625,115.94999694824219,96.68721771240234,761600,,,,,,,,
2020-10-01,116.0,120.33000183105469,115.55999755859375,120.29000091552734,100.3061752319336,740500,,,,,,,,
2020-10-02,118.80999755859375,124.33000183105469,117.41999816894531,123.70999908447266,103.15802764892578,852700,,,,,,,,
2020-10-05,124.55999755859375,124.87999725341797,122.4800033569336,124.5,103.8167953491211,583800,,,,,,,,
2020-10-06,124.87000274658203,125.23999786376953,122.83000183105469,123.54000091552734,103.01627349853516,610400,,,,,,,,
2020-10-07,124.04000091552734,125.02999877929688,121.7699966430664,122.94999694824219,102.52428436279297,499300,,,,,,,,
2020-10-08,123.02999877929688,125.3499984741211,123.02999877929688,124.87999725341797,104.1336669921875,476600,,,,,,,,
2020-10-09,125.63999938964844,125.63999938964844,123.01000213623047,123.66000366210938,103.1163330078125,368000,,,,,,,,
2020-10-12,123.83000183105469,125.0,123.05999755859375,124.66000366210938,103.95023345947266,244500,,,,,,,,
2020-10-13,125.06999969482422,126.51000213623047,122.62999725341797,124.19999694824219,103.56661987304688,639700,,,,,,,,
2020-10-14,123.02999877929688,124.04000091552734,121.55999755859375,122.76000213623047,103.19674682617188,492200,,,,,,,,
2020-10-15,121.72000122070312,123.91000366210938,121.19000244140625,122.47000122070312,102.95295715332031,593500,,,,,,,,
2020-10-16,122.33999633789062,122.69999694824219,119.30000305175781,119.44000244140625,100.40580749511719,665500,,,,,,,,
2020-10-19,120.16000366210938,120.26000213623047,117.48999786376953,117.68000030517578,98.92630004882812,351200,,,,,,,,
2020-10-20,118.55999755859375,120.36000061035156,117.80000305175781,118.20999908447266,99.37183380126953,485000,,,,,,,,
2020-10-21,117.6500015258789,118.8499984741211,117.12000274658203,117.9000015258789,99.11123657226562,483700,,,,,,,,
2020-10-22,118.18000030517578,118.9800033569336,117.48999786376953,118.6500015258789,99.74172973632812,448200,,,,,,,,
2020-10-23,119.51000213623047,119.94000244140625,118.29000091552734,118.70999908447266,99.79217529296875,358600,,,,,,,,
2020-10-26,117.77999877929688,118.12999725341797,115.41999816894531,117.12999725341797,98.46395874023438,387400,,,,,,,,
2020-10-27,116.69999694824219,117.55000305175781,114.83999633789062,114.86000061035156,96.55570220947266,379700,,,,,,,,
2020-10-28,113.27999877929688,114.83000183105469,111.66999816894531,112.43000030517578,94.51295471191406,703400,,,,,,,,
2020-10-29,112.44000244140625,115.01000213623047,110.52999877929688,113.52999877929688,95.4376449584961,609700,,,,,,,,
2020-10-30,113.44999694824219,116.7699966430664,113.44999694824219,116.62999725341797,98.04363250732422,574800,,,,,,,,
2020-11-02,117.19000244140625,119.83999633789062,116.4800033569336,119.83999633789062,100.74209594726562,725000,,,,,,,,
2020-11-03,121.0,123.94999694824219,120.58000183105469,123.31999969482422,103.66749572753906,594800,,,,,,,,
2020-11-04,123.27999877929688,124.83999633789062,121.69999694824219,122.72000122070312,103.16312408447266,385200,,,,,,,,
2020-11-05,122.77999877929688,124.69999694824219,121.77999877929688,124.02999877929688,104.26437377929688,632300,,,,,,,,
2020-11-06,124.02999877929688,125.0,122.06999969482422,122.66999816894531,103.12110137939453,481400,,,,,,,,
2020-11-09,130.75999450683594,137.5399932861328,125.55000305175781,125.61000061035156,105.59255981445312,1211200,,,,,,,,
2020-11-10,126.05999755859375,130.19000244140625,125.7699966430664,130.16000366210938,109.41748046875,821500,,,,,,,,
2020-11-11,130.83999633789062,131.3000030517578,128.7100067138672,131.22000122070312,110.30856323242188,682500,,,,,,,,
2020-11-12,130.4600067138672,130.6699981689453,127.43000030517578,128.75,108.232177734375,569300,,,,,,,,
2020-11-13,129.1699981689453,132.8800048828125,128.64999389648438,132.35000610351562,111.25848388671875,543200,,,,,,,,
2020-11-16,135.52000427246094,136.27999877929688,131.22000122070312,132.3000030517578,111.21646118164062,647600,,,,,,,,
2020-11-17,131.25,132.08999633789062,129.97000122070312,130.91000366210938,110.0479507446289,482400,,,,,,,,
2020-11-18,131.19000244140625,131.97000122070312,126.05999755859375,126.06999969482422,105.97928619384766,434000,,,,,,,,
2020-11-19,125.30999755859375,126.72000122070312,123.43000030517578,126.13999938964844,106.03810119628906,691900,,,,,,,,
2020-11-20,125.91000366210938,126.48999786376953,124.91999816894531,126.18000030517578,106.07174682617188,577800,,,,,,,,
2020-11-23,126.73999786376953,126.88999938964844,123.52999877929688,123.7699966430664,104.04580688476562,721600,,,,,,,,
2020-11-24,125.19999694824219,127.30999755859375,124.83999633789062,125.87999725341797,105.81954193115234,578100,,,,,,,,
2020-11-25,125.56999969482422,126.30999755859375,124.41000366210938,125.02999877929688,105.10499572753906,423000,,,,,,,,
2020-11-27,124.77999877929688,124.77999877929688,122.63999938964844,124.0,104.23914337158203,314200,,,,,,,,
2020-11-30,124.0,126.30000305175781,122.44999694824219,126.16000366210938,106.0549087524414,2082800,,,,,,,,
2020-12-01,126.16000366210938,126.31999969482422,123.66999816894531,124.58999633789062,104.735107421875,818800,,,,,,,,
2020-12-02,124.70999908447266,127.4800033569336,123.25,123.7300033569336,104.0121841430664,536900,,,,,,,,
2020-12-03,123.80000305175781,124.87999725341797,123.33000183105469,123.6500015258789,103.9449234008789,736700,,,,,,,,
2020-12-04,123.98999786376953,125.41999816894531,123.56999969482422,125.12999725341797,105.18907165527344,610300,,,,,,,,
2020-12-07,124.70999908447266,126.11000061035156,124.6500015258789,125.31999969482422,105.34880065917969,431000,,,,,,,,
2020-12-08,124.75,125.48999786376953,123.69000244140625,123.93000030517578,104.18030548095703,533600,,,,,,,,
2020-12-09,124.4800033569336,125.06999969482422,121.0,122.9000015258789,103.314453125,747900,,,,,,,,
2020-12-10,122.12999725341797,122.66999816894531,119.75,120.18000030517578,101.02789306640625,629600,,,,,,,,
2020-12-11,119.20999908447266,121.97000122070312,119.20999908447266,121.66000366210938,102.27204895019531,716400,,,,,,,,
2020-12-14,122.80000305175781,123.69999694824219,121.12999725341797,121.44000244140625,102.08711242675781,477500,,,,,,,,
