date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ITW')","('high', 'ITW')","('low', 'ITW')","('close', 'ITW')","('adj_close', 'ITW')","('volume', 'ITW')","('currency', '')"
2020-01-28,174.22000122070312,176.77000427246094,172.9199981689453,175.86000061035156,153.6886444091797,1138400,,,,,,,,
2020-01-29,176.82000732421875,177.97999572753906,175.3000030517578,175.80999755859375,153.64500427246094,1228200,,,,,,,,
2020-01-30,173.97000122070312,177.99000549316406,173.9199981689453,177.89999389648438,155.47145080566406,1647600,,,,,,,,
2020-01-31,177.89999389648438,179.47000122070312,174.89999389648438,174.97999572753906,152.9196014404297,3070500,,,,,,,,
2020-02-03,175.5800018310547,180.14999389648438,174.5800018310547,176.4600067138672,154.21304321289062,1898000,,,,,,,,
2020-02-04,179.3699951171875,182.69000244140625,178.77999877929688,182.02999877929688,159.08079528808594,1178200,,,,,,,,
2020-02-05,184.8000030517578,185.75999450683594,183.5399932861328,185.75999450683594,162.34051513671875,1584700,,,,,,,,
2020-02-06,186.13999938964844,186.49000549316406,184.4499969482422,186.07000732421875,162.61146545410156,1073000,,,,,,,,
2020-02-07,184.67999267578125,185.24000549316406,182.94000244140625,183.5399932861328,160.40040588378906,996600,,,,,,,,
2020-02-10,183.05999755859375,183.9600067138672,182.19000244140625,183.83999633789062,160.66261291503906,908500,,,,,,,,
2020-02-11,184.7899932861328,187.6999969482422,184.5500030517578,187.1300048828125,163.53781127929688,1027000,,,,,,,,
2020-02-12,187.75999450683594,190.0500030517578,187.16000366210938,189.6699981689453,165.75758361816406,979100,,,,,,,,
2020-02-13,188.6300048828125,189.61000061035156,187.8800048828125,189.07000732421875,165.2332763671875,659200,,,,,,,,
2020-02-14,189.0,189.0,186.11000061035156,187.86000061035156,164.17578125,765100,,,,,,,,
2020-02-18,187.5,187.5399932861328,185.27000427246094,186.47999572753906,162.9697723388672,778700,,,,,,,,
2020-02-19,186.9199981689453,188.19000244140625,186.27000427246094,187.52999877929688,163.8874053955078,974100,,,,,,,,
2020-02-20,187.22000122070312,190.85000610351562,187.08999633789062,190.0,166.04600524902344,1047000,,,,,,,,
2020-02-21,188.75999450683594,189.89999389648438,188.13999938964844,189.5800018310547,165.67893981933594,1133800,,,,,,,,
2020-02-24,183.7899932861328,185.22000122070312,181.97000122070312,183.05999755859375,159.98094177246094,1656200,,,,,,,,
2020-02-25,184.02000427246094,184.22999572753906,176.6199951171875,177.58999633789062,155.20059204101562,1871700,,,,,,,,
2020-02-26,179.52999877929688,180.0,175.67999267578125,175.99000549316406,153.80227661132812,1673100,,,,,,,,
2020-02-27,172.25,176.97000122070312,169.63999938964844,170.1300048828125,148.6810760498047,2031000,,,,,,,,
2020-02-28,163.85000610351562,167.9199981689453,162.38999938964844,167.77999877929688,146.62734985351562,2842000,,,,,,,,
2020-03-02,168.9199981689453,173.7899932861328,164.9600067138672,173.27999877929688,151.43392944335938,1950800,,,,,,,,
2020-03-03,172.97000122070312,177.52999877929688,168.16000366210938,168.86000061035156,147.57122802734375,1978300,,,,,,,,
2020-03-04,171.66000366210938,177.55999755859375,170.36000061035156,177.39999389648438,155.03448486328125,1722900,,,,,,,,
2020-03-05,171.55999755859375,173.27999877929688,166.74000549316406,167.7100067138672,146.56613159179688,2368700,,,,,,,,
2020-03-06,162.7100067138672,166.8300018310547,160.8800048828125,164.11000061035156,143.42005920410156,2953000,,,,,,,,
2020-03-09,151.66000366210938,158.3699951171875,150.0,154.52000427246094,135.03909301757812,3172300,,,,,,,,
2020-03-10,160.0399932861328,165.0800018310547,154.86000061035156,164.6199951171875,143.86572265625,1957800,,,,,,,,
2020-03-11,159.17999267578125,162.6300048828125,156.5800018310547,158.42999267578125,138.45611572265625,2290200,,,,,,,,
2020-03-12,148.0,151.77999877929688,139.49000549316406,140.19000244140625,122.51573944091797,3807900,,,,,,,,
2020-03-13,147.02000427246094,156.4499969482422,143.3000030517578,156.4499969482422,136.7257537841797,2994200,,,,,,,,
2020-03-16,139.27000427246094,165.3000030517578,139.27000427246094,149.22000122070312,130.4072723388672,3752300,,,,,,,,
2020-03-17,152.05999755859375,159.9600067138672,149.69000244140625,159.5,139.39120483398438,2965600,,,,,,,,
2020-03-18,149.14999389648438,153.2100067138672,134.5800018310547,141.75999450683594,123.88777923583984,3671500,,,,,,,,
2020-03-19,140.1699981689453,140.69000244140625,131.3800048828125,136.3300018310547,119.14236450195312,2662700,,,,,,,,
2020-03-20,138.8699951171875,138.8699951171875,123.88999938964844,125.77999877929688,109.9224624633789,2794200,,,,,,,,
2020-03-23,122.12000274658203,125.37999725341797,115.94000244140625,118.08999633789062,103.20195770263672,2777000,,,,,,,,
2020-03-24,122.56999969482422,138.82000732421875,122.27999877929688,137.6999969482422,120.33966827392578,3077700,,,,,,,,
2020-03-25,138.0500030517578,149.89999389648438,137.60000610351562,143.52999877929688,125.43463897705078,3272400,,,,,,,,
2020-03-26,147.5800018310547,151.77999877929688,142.8800048828125,150.49000549316406,131.5171661376953,2097900,,,,,,,,
2020-03-27,142.72000122070312,148.52000427246094,139.14999389648438,143.3000030517578,125.2336196899414,1818300,,,,,,,,
2020-03-30,141.80999755859375,145.36000061035156,138.39999389648438,142.35000610351562,125.33927917480469,2262800,,,,,,,,
2020-03-31,140.0500030517578,145.42999267578125,138.85000610351562,142.1199951171875,125.13676452636719,3034500,,,,,,,,
2020-04-01,135.3800048828125,137.8300018310547,133.22999572753906,137.27000427246094,120.86634063720703,1962800,,,,,,,,
2020-04-02,136.9199981689453,142.47999572753906,135.85000610351562,141.60000610351562,124.67892456054688,1428800,,,,,,,,
2020-04-03,141.85000610351562,144.0,137.63999938964844,140.41000366210938,123.63111877441406,1503500,,,,,,,,
2020-04-06,147.77000427246094,152.25,145.9499969482422,151.0399932861328,132.99082946777344,2138300,,,,,,,,
2020-04-07,156.49000549316406,157.63999938964844,151.07000732421875,152.27000427246094,134.0738525390625,1992700,,,,,,,,
2020-04-08,153.88999938964844,159.8699951171875,152.3800048828125,158.8000030517578,139.8235321044922,1363000,,,,,,,,
2020-04-09,160.63999938964844,164.25,158.25999450683594,159.27999877929688,140.2461700439453,1752300,,,,,,,,
2020-04-13,158.0800018310547,158.0800018310547,150.2100067138672,151.92999267578125,133.7744903564453,1611000,,,,,,,,
2020-04-14,155.74000549316406,156.99000549316406,153.72999572753906,156.05999755859375,137.4109344482422,1889800,,,,,,,,
2020-04-15,151.80999755859375,153.08999633789062,148.27000427246094,152.6999969482422,134.45242309570312,1395000,,,,,,,,
2020-04-16,151.66000366210938,153.72000122070312,148.41000366210938,153.32000732421875,134.9983673095703,1442100,,,,,,,,
2020-04-17,157.75,160.13999938964844,155.6300048828125,158.5800018310547,139.62979125976562,1284700,,,,,,,,
2020-04-20,155.6199951171875,156.77999877929688,153.17999267578125,155.2100067138672,136.6625213623047,1186200,,,,,,,,
2020-04-21,150.25999450683594,153.11000061035156,149.42999267578125,151.77000427246094,133.63360595703125,1300400,,,,,,,,
2020-04-22,155.6199951171875,156.82000732421875,152.77999877929688,155.5399932861328,136.9530792236328,1342400,,,,,,,,
2020-04-23,156.47999572753906,160.7899932861328,154.1199951171875,155.1199951171875,136.5832977294922,1378800,,,,,,,,
2020-04-24,156.39999389648438,158.41000366210938,152.94000244140625,158.22999572753906,139.3216094970703,1331900,,,,,,,,
2020-04-27,159.32000732421875,165.1300048828125,158.55999755859375,163.22999572753906,143.72418212890625,1495400,,,,,,,,
2020-04-28,166.60000610351562,170.25,165.6300048828125,166.47999572753906,146.5857696533203,1185800,,,,,,,,
2020-04-29,170.39999389648438,170.89999389648438,166.64999389648438,167.50999450683594,147.49269104003906,934000,,,,,,,,
2020-04-30,164.32000732421875,165.19000244140625,161.4499969482422,162.5,143.08139038085938,2374400,,,,,,,,
2020-05-01,160.22999572753906,160.22999572753906,158.0500030517578,159.4499969482422,140.39584350585938,1946900,,,,,,,,
2020-05-04,158.0,159.4199981689453,155.24000549316406,158.33999633789062,139.41848754882812,1733600,,,,,,,,
2020-05-05,152.9600067138672,162.60000610351562,152.27000427246094,159.69000244140625,140.60719299316406,2225300,,,,,,,,
2020-05-06,160.47000122070312,162.10000610351562,156.75,158.77999877929688,139.80592346191406,1316000,,,,,,,,
2020-05-07,160.75999450683594,161.9499969482422,156.25,156.9499969482422,138.19461059570312,1324800,,,,,,,,
2020-05-08,159.42999267578125,161.6199951171875,159.00999450683594,161.00999450683594,141.76942443847656,829900,,,,,,,,
2020-05-11,159.27000427246094,163.57000732421875,158.4600067138672,161.88999938964844,142.5443115234375,1092800,,,,,,,,
2020-05-12,162.32000732421875,162.6999969482422,154.4600067138672,154.7100067138672,136.2222900390625,1416600,,,,,,,,
2020-05-13,154.02999877929688,155.85000610351562,150.8800048828125,152.49000549316406,134.26756286621094,1324600,,,,,,,,
2020-05-14,150.3800048828125,154.9600067138672,148.66000366210938,154.85000610351562,136.34561157226562,1726200,,,,,,,,
2020-05-15,153.8300018310547,156.22000122070312,153.3300018310547,155.67999267578125,137.07635498046875,2081100,,,,,,,,
2020-05-18,162.49000549316406,165.75999450683594,161.35000610351562,164.7100067138672,145.02731323242188,1437400,,,,,,,,
2020-05-19,163.86000061035156,165.47999572753906,161.25999450683594,161.3000030517578,142.02474975585938,1151900,,,,,,,,
2020-05-20,163.5,166.49000549316406,163.5,165.0,145.28262329101562,1027900,,,,,,,,
2020-05-21,163.6699981689453,165.6999969482422,163.42999267578125,164.10000610351562,144.4901580810547,1009300,,,,,,,,
2020-05-22,164.27000427246094,164.36000061035156,162.77000427246094,163.75,144.1820068359375,735300,,,,,,,,
2020-05-26,168.50999450683594,174.0500030517578,168.0500030517578,173.10000610351562,152.41468811035156,1604800,,,,,,,,
2020-05-27,175.55999755859375,178.7100067138672,174.74000549316406,176.24000549316406,155.17945861816406,1245500,,,,,,,,
2020-05-28,177.2899932861328,177.52000427246094,172.75,172.91000366210938,152.24737548828125,1219400,,,,,,,,
2020-05-29,171.75999450683594,173.52000427246094,170.0800018310547,172.4600067138672,151.8511962890625,1707500,,,,,,,,
2020-06-01,172.94000244140625,174.10000610351562,170.99000549316406,171.22999572753906,150.76817321777344,787200,,,,,,,,
2020-06-02,172.6300048828125,173.42999267578125,171.08999633789062,172.27999877929688,151.69265747070312,1105100,,,,,,,,
2020-06-03,173.6300048828125,178.88999938964844,173.32000732421875,178.4499969482422,157.12539672851562,1019200,,,,,,,,
2020-06-04,176.52000427246094,178.97000122070312,175.8699951171875,178.72000122070312,157.36312866210938,985000,,,,,,,,
2020-06-05,184.64999389648438,184.72000122070312,180.97000122070312,182.8699951171875,161.0171661376953,1747200,,,,,,,,
2020-06-08,182.0,184.4199981689453,178.8000030517578,180.22999572753906,158.69265747070312,1144200,,,,,,,,
2020-06-09,177.83999633789062,179.58999633789062,176.75999450683594,178.02999877929688,156.7555694580078,850200,,,,,,,,
2020-06-10,177.99000549316406,177.99000549316406,174.42999267578125,174.5,153.64739990234375,946100,,,,,,,,
2020-06-11,170.13999938964844,170.19000244140625,164.99000549316406,165.1699981689453,145.43228149414062,1257500,,,,,,,,
2020-06-12,170.2100067138672,170.2100067138672,160.6199951171875,164.94000244140625,145.22984313964844,1727400,,,,,,,,
2020-06-15,161.16000366210938,166.3300018310547,160.33999633789062,164.9499969482422,145.23858642578125,1889400,,,,,,,,
2020-06-16,171.25,172.2100067138672,166.83999633789062,169.39999389648438,149.15682983398438,1787400,,,,,,,,
2020-06-17,170.86000061035156,173.60000610351562,169.42999267578125,172.42999267578125,151.8247528076172,1625900,,,,,,,,
2020-06-18,169.44000244140625,171.8699951171875,169.32000732421875,170.49000549316406,150.1165771484375,1395600,,,,,,,,
2020-06-19,173.88999938964844,174.3699951171875,169.4199981689453,170.8800048828125,150.4599609375,4293200,,,,,,,,
2020-06-22,169.85000610351562,171.75,168.58999633789062,171.69000244140625,151.17318725585938,1123500,,,,,,,,
2020-06-23,173.61000061035156,174.5800018310547,172.4600067138672,172.57000732421875,151.94801330566406,1059100,,,,,,,,
2020-06-24,170.1199951171875,171.82000732421875,168.11000061035156,169.02999877929688,148.83103942871094,1359800,,,,,,,,
2020-06-25,168.39999389648438,171.63999938964844,167.4199981689453,170.9600067138672,150.53042602539062,1129300,,,,,,,,
2020-06-26,169.83999633789062,171.47999572753906,166.4199981689453,167.82000732421875,147.765625,3738000,,,,,,,,
2020-06-29,169.2899932861328,171.33999633789062,168.49000549316406,170.39999389648438,151.0000762939453,1079900,,,,,,,,
2020-06-30,170.00999450683594,175.7100067138672,170.00999450683594,174.85000610351562,154.9434814453125,1133600,,,,,,,,
2020-07-01,174.85000610351562,175.5800018310547,172.1699981689453,172.44000244140625,152.807861328125,940900,,,,,,,,
2020-07-02,174.99000549316406,177.72999572753906,173.6999969482422,174.60000610351562,154.72190856933594,857600,,,,,,,,
2020-07-06,177.22999572753906,178.3699951171875,175.77000427246094,177.66000366210938,157.43353271484375,789600,,,,,,,,
2020-07-07,176.83999633789062,177.86000061035156,174.92999267578125,175.3300018310547,155.36883544921875,1584500,,,,,,,,
2020-07-08,175.19000244140625,176.5,173.0800018310547,174.32000732421875,154.47381591796875,986300,,,,,,,,
2020-07-09,173.89999389648438,175.52999877929688,172.72999572753906,173.2899932861328,153.56109619140625,1115500,,,,,,,,
2020-07-10,173.6300048828125,174.1699981689453,172.2899932861328,174.05999755859375,154.24339294433594,753600,,,,,,,,
2020-07-13,174.75,177.16000366210938,174.42999267578125,174.77999877929688,154.88145446777344,1050400,,,,,,,,
2020-07-14,175.05999755859375,179.5800018310547,174.25,179.42999267578125,159.00204467773438,1094100,,,,,,,,
2020-07-15,182.13999938964844,183.0500030517578,180.02999877929688,182.2100067138672,161.46554565429688,1166700,,,,,,,,
2020-07-16,181.75,183.1199951171875,180.1300048828125,181.61000061035156,160.9338836669922,994500,,,,,,,,
2020-07-17,182.7899932861328,183.2100067138672,181.75999450683594,182.0800018310547,161.35035705566406,1965300,,,,,,,,
2020-07-20,180.9199981689453,181.55999755859375,177.6199951171875,178.33999633789062,158.03611755371094,846000,,,,,,,,
2020-07-21,179.02000427246094,182.3000030517578,179.00999450683594,181.94000244140625,161.2262725830078,938100,,,,,,,,
2020-07-22,181.36000061035156,183.42999267578125,180.8000030517578,182.6199951171875,161.828857421875,891600,,,,,,,,
2020-07-23,182.85000610351562,185.22000122070312,182.4199981689453,183.80999755859375,162.88336181640625,706800,,,,,,,,
2020-07-24,184.36000061035156,185.0,183.6199951171875,184.7899932861328,163.75180053710938,786900,,,,,,,,
2020-07-27,184.5800018310547,187.8699951171875,183.75999450683594,187.72000122070312,166.34823608398438,655000,,,,,,,,
2020-07-28,186.9499969482422,187.5399932861328,184.91000366210938,185.1199951171875,164.04425048828125,729200,,,,,,,,
2020-07-29,185.9199981689453,188.11000061035156,185.67999267578125,187.49000549316406,166.14442443847656,535200,,,,,,,,
2020-07-30,185.44000244140625,186.5399932861328,183.0800018310547,185.6699981689453,164.53163146972656,1191400,,,,,,,,
2020-07-31,184.22999572753906,185.44000244140625,182.5399932861328,184.99000549316406,163.92904663085938,1234700,,,,,,,,
2020-08-03,185.83999633789062,188.08999633789062,185.4600067138672,185.9199981689453,164.75315856933594,1001500,,,,,,,,
2020-08-04,185.88999938964844,186.27999877929688,184.27000427246094,185.08999633789062,164.01766967773438,648300,,,,,,,,
2020-08-05,186.3000030517578,188.66000366210938,186.3000030517578,188.52999877929688,167.0659942626953,922400,,,,,,,,
2020-08-06,188.3300018310547,189.0,186.8800048828125,187.9499969482422,166.55201721191406,716000,,,,,,,,
2020-08-07,188.00999450683594,190.7100067138672,187.52999877929688,190.5500030517578,168.8560333251953,731400,,,,,,,,
2020-08-10,190.88999938964844,195.89999389648438,190.57000732421875,195.8300018310547,173.53492736816406,968200,,,,,,,,
2020-08-11,196.66000366210938,199.35000610351562,195.80999755859375,196.32000732421875,173.96913146972656,1237800,,,,,,,,
2020-08-12,198.41000366210938,199.89999389648438,197.19000244140625,198.52999877929688,175.92752075195312,948400,,,,,,,,
2020-08-13,196.83999633789062,198.6300048828125,196.44000244140625,197.50999450683594,175.0236358642578,775100,,,,,,,,
2020-08-14,197.00999450683594,198.75999450683594,195.72000122070312,196.1300048828125,173.80078125,806100,,,,,,,,
2020-08-17,196.74000549316406,198.07000732421875,196.0800018310547,196.57000732421875,174.19070434570312,998200,,,,,,,,
2020-08-18,196.91000366210938,198.0800018310547,195.8000030517578,196.2899932861328,173.94253540039062,721600,,,,,,,,
2020-08-19,196.97000122070312,197.82000732421875,195.24000549316406,195.77000427246094,173.4817352294922,703900,,,,,,,,
2020-08-20,193.72000122070312,194.25999450683594,192.77000427246094,193.74000549316406,171.68289184570312,846600,,,,,,,,
2020-08-21,193.89999389648438,195.97000122070312,193.6999969482422,195.13999938964844,172.9234619140625,602900,,,,,,,,
2020-08-24,195.6699981689453,197.3699951171875,195.27000427246094,197.27000427246094,174.8109588623047,504000,,,,,,,,
2020-08-25,198.4499969482422,198.4499969482422,196.1699981689453,197.3800048828125,174.90846252441406,591800,,,,,,,,
2020-08-26,196.85000610351562,199.92999267578125,195.38999938964844,198.89999389648438,176.25537109375,736600,,,,,,,,
2020-08-27,200.0,200.80999755859375,198.0800018310547,198.6699981689453,176.05154418945312,710500,,,,,,,,
2020-08-28,198.7899932861328,200.77999877929688,197.80999755859375,200.66000366210938,177.81504821777344,572500,,,,,,,,
2020-08-31,199.6699981689453,200.97999572753906,197.00999450683594,197.5500030517578,175.05906677246094,1147900,,,,,,,,
2020-09-01,197.6300048828125,201.1300048828125,196.10000610351562,201.02000427246094,178.13404846191406,713700,,,,,,,,
2020-09-02,200.58999633789062,202.6699981689453,199.85000610351562,201.9499969482422,178.9581756591797,1137400,,,,,,,,
2020-09-03,202.67999267578125,202.67999267578125,193.22999572753906,194.6300048828125,172.47152709960938,897300,,,,,,,,
2020-09-04,196.9199981689453,197.47999572753906,192.07000732421875,193.89999389648438,171.82461547851562,961600,,,,,,,,
2020-09-08,192.8300018310547,193.47000122070312,189.52000427246094,190.88999938964844,169.15733337402344,1130100,,,,,,,,
2020-09-09,192.52999877929688,196.89999389648438,192.22000122070312,195.13999938964844,172.9234619140625,1353500,,,,,,,,
2020-09-10,195.55999755859375,195.9600067138672,191.27000427246094,191.94000244140625,170.08779907226562,805800,,,,,,,,
2020-09-11,192.69000244140625,196.44000244140625,192.36000061035156,195.4600067138672,173.20704650878906,789100,,,,,,,,
2020-09-14,197.16000366210938,198.97999572753906,196.16000366210938,198.22000122070312,175.65280151367188,817200,,,,,,,,
2020-09-15,198.3000030517578,201.05999755859375,198.0399932861328,198.63999938964844,176.0249786376953,1213800,,,,,,,,
2020-09-16,199.97999572753906,201.3800048828125,197.75999450683594,199.5,176.78709411621094,1207600,,,,,,,,
2020-09-17,196.6699981689453,201.5399932861328,196.00999450683594,200.94000244140625,178.06312561035156,989200,,,,,,,,
2020-09-18,200.69000244140625,203.17999267578125,198.67999267578125,199.11000061035156,176.4415283203125,1794400,,,,,,,,
2020-09-21,196.2899932861328,197.17999267578125,189.39999389648438,191.50999450683594,169.70672607421875,1172200,,,,,,,,
2020-09-22,191.77999877929688,193.27999877929688,191.10000610351562,193.08999633789062,171.10682678222656,981100,,,,,,,,
2020-09-23,193.0399932861328,194.47999572753906,190.4199981689453,190.83999633789062,169.113037109375,1036800,,,,,,,,
2020-09-24,190.41000366210938,195.02999877929688,189.69000244140625,192.33999633789062,170.44223022460938,713400,,,,,,,,
2020-09-25,190.91000366210938,193.16000366210938,190.4600067138672,192.6300048828125,170.69923400878906,919200,,,,,,,,
2020-09-28,194.82000732421875,198.75,194.4199981689453,195.67999267578125,173.4020233154297,930800,,,,,,,,
2020-09-29,194.86000061035156,196.4199981689453,192.72000122070312,193.47000122070312,172.44827270507812,790000,,,,,,,,
2020-09-30,194.47000122070312,197.13999938964844,191.52000427246094,193.2100067138672,172.21649169921875,1573800,,,,,,,,
2020-10-01,194.4199981689453,194.9499969482422,188.69000244140625,190.89999389648438,170.15748596191406,1218500,,,,,,,,
2020-10-02,188.72999572753906,194.1699981689453,188.13999938964844,191.85000610351562,171.00425720214844,907000,,,,,,,,
2020-10-05,194.16000366210938,198.27000427246094,193.57000732421875,197.77999877929688,176.28993225097656,817200,,,,,,,,
2020-10-06,198.1300048828125,201.24000549316406,195.75999450683594,196.41000366210938,175.06878662109375,1010800,,,,,,,,
2020-10-07,198.36000061035156,200.17999267578125,197.4600067138672,199.63999938964844,177.94784545898438,810500,,,,,,,,
2020-10-08,200.25,201.27000427246094,197.72000122070312,200.97999572753906,179.1422119140625,667700,,,,,,,,
2020-10-09,203.05999755859375,206.72000122070312,201.50999450683594,205.7100067138672,183.35830688476562,1282400,,,,,,,,
2020-10-12,206.39999389648438,206.91000366210938,203.52000427246094,203.80999755859375,181.66476440429688,835500,,,,,,,,
2020-10-13,203.25999450683594,205.0,202.0,203.16000366210938,181.0853729248047,571900,,,,,,,,
2020-10-14,203.39999389648438,206.17999267578125,203.07000732421875,203.10000610351562,181.03187561035156,557900,,,,,,,,
2020-10-15,200.91000366210938,204.16000366210938,200.16000366210938,203.7899932861328,181.6469268798828,548500,,,,,,,,
2020-10-16,204.77000427246094,207.75,204.72000122070312,206.63999938964844,184.18722534179688,1219700,,,,,,,,
2020-10-19,206.5800018310547,207.33999633789062,202.00999450683594,202.4199981689453,180.42578125,826300,,,,,,,,
2020-10-20,203.2100067138672,206.64999389648438,202.6699981689453,203.44000244140625,181.33493041992188,712900,,,,,,,,
2020-10-21,203.72000122070312,206.38999938964844,202.6300048828125,202.64999389648438,180.63082885742188,666400,,,,,,,,
2020-10-22,203.44000244140625,204.3000030517578,201.57000732421875,201.72000122070312,179.80184936523438,1203000,,,,,,,,
2020-10-23,208.0,208.0800018310547,202.0,206.6999969482422,184.24073791503906,1447800,,,,,,,,
2020-10-26,203.75999450683594,204.94000244140625,197.66000366210938,199.91000366210938,178.18849182128906,1359600,,,,,,,,
2020-10-27,200.44000244140625,200.61000061035156,198.1699981689453,198.6199951171875,177.03868103027344,867500,,,,,,,,
2020-10-28,194.4199981689453,196.99000549316406,192.35000610351562,192.6699981689453,171.73519897460938,1133600,,,,,,,,
2020-10-29,193.4199981689453,199.85000610351562,192.2899932861328,196.80999755859375,175.4253387451172,1091400,,,,,,,,
2020-10-30,195.5800018310547,197.69000244140625,193.50999450683594,195.8800048828125,174.59642028808594,1034200,,,,,,,,
2020-11-02,199.30999755859375,202.27000427246094,197.9600067138672,202.0800018310547,180.12269592285156,1321300,,,,,,,,
2020-11-03,204.6999969482422,209.5500030517578,204.1999969482422,208.1999969482422,185.57772827148438,810100,,,,,,,,
2020-11-04,206.42999267578125,208.4199981689453,202.4600067138672,202.6999969482422,180.6753692626953,1090600,,,,,,,,
2020-11-05,205.6999969482422,210.27000427246094,205.5800018310547,208.8800048828125,186.18386840820312,802500,,,,,,,,
2020-11-06,209.1199951171875,210.64999389648438,207.75,209.4199981689453,186.66517639160156,678900,,,,,,,,
2020-11-09,222.08999633789062,224.69000244140625,213.42999267578125,213.88999938964844,190.64950561523438,1368400,,,,,,,,
2020-11-10,214.0800018310547,219.07000732421875,213.67999267578125,217.5399932861328,193.9028778076172,1199000,,,,,,,,
2020-11-11,218.1199951171875,218.27999877929688,213.38999938964844,213.67999267578125,190.46229553222656,1021000,,,,,,,,
2020-11-12,213.1199951171875,213.1199951171875,208.07000732421875,209.63999938964844,186.86126708984375,1130300,,,,,,,,
2020-11-13,211.0800018310547,212.7899932861328,209.97000122070312,211.47000122070312,188.49241638183594,776600,,,,,,,,
2020-11-16,214.0500030517578,214.74000549316406,209.1999969482422,211.86000061035156,188.84007263183594,1309700,,,,,,,,
2020-11-17,209.83999633789062,211.2899932861328,208.19000244140625,209.8699951171875,187.0662841796875,797900,,,,,,,,
2020-11-18,210.89999389648438,211.58999633789062,205.97999572753906,206.10000610351562,183.7059326171875,1248900,,,,,,,,
2020-11-19,205.13999938964844,207.5,202.08999633789062,206.88999938964844,184.4100341796875,1235000,,,,,,,,
2020-11-20,206.6999969482422,206.8000030517578,203.47999572753906,203.83999633789062,181.69146728515625,1086300,,,,,,,,
2020-11-23,205.08999633789062,209.63999938964844,204.60000610351562,208.77000427246094,186.0858154296875,1155800,,,,,,,,
2020-11-24,211.2100067138672,213.6300048828125,211.0800018310547,212.30999755859375,189.24118041992188,1445300,,,,,,,,
2020-11-25,212.3699951171875,212.3699951171875,208.77000427246094,211.10000610351562,188.1626434326172,967500,,,,,,,,
2020-11-27,212.10000610351562,212.58999633789062,211.11000061035156,212.22999572753906,189.1698455810547,539000,,,,,,,,
2020-11-30,211.0,211.10000610351562,208.0500030517578,211.08999633789062,188.15371704101562,2758600,,,,,,,,
2020-12-01,213.4199981689453,214.10000610351562,209.80999755859375,210.05999755859375,187.23562622070312,1810800,,,,,,,,
2020-12-02,210.0,211.77999877929688,204.22000122070312,205.02000427246094,182.74327087402344,2011200,,,,,,,,
2020-12-03,205.8300018310547,207.83999633789062,202.8300018310547,203.4499969482422,181.34385681152344,1234700,,,,,,,,
2020-12-04,204.41000366210938,206.5399932861328,204.02999877929688,205.1300048828125,182.84132385253906,1816800,,,,,,,,
2020-12-07,204.60000610351562,204.99000549316406,201.39999389648438,202.72999572753906,180.7021026611328,1157000,,,,,,,,
2020-12-08,202.0,206.61000061035156,201.6999969482422,206.2899932861328,183.87530517578125,1272100,,,,,,,,
2020-12-09,206.6999969482422,208.5800018310547,206.0,206.57000732421875,184.12484741210938,1296100,,,,,,,,
2020-12-10,205.64999389648438,206.17999267578125,201.41000366210938,202.5500030517578,180.54164123535156,1101800,,,,,,,,
