date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ITUB')","('high', 'ITUB')","('low', 'ITUB')","('close', 'ITUB')","('adj_close', 'ITUB')","('volume', 'ITUB')","('currency', '')"
2020-02-04,5.675497055053711,5.704601764678955,5.624563217163086,5.639115810394287,4.131165981292725,17452741,,,,,,,,
2020-02-05,5.76281213760376,5.784640789031982,5.690049171447754,5.690049171447754,4.1684770584106445,36018689,,,,,,,,
2020-02-06,5.740983009338379,5.748260021209717,5.595458030700684,5.65366792678833,4.141826629638672,39995173,,,,,,,,
2020-02-07,5.610010147094727,5.7191548347473145,5.602734088897705,5.646391868591309,4.138092517852783,51090818,,,,,,,,
2020-02-10,5.660943984985352,5.791916847229004,5.631838798522949,5.740983009338379,4.207415580749512,66891341,,,,,,,,
2020-02-11,5.9083380699157715,5.951994895935059,5.806469917297363,5.86467981338501,4.298070907592773,66649871,,,,,,,,
2020-02-12,5.893784999847412,5.9083380699157715,5.777365207672119,5.784640789031982,4.239411354064941,48930648,,,,,,,,
2020-02-13,5.76281213760376,5.791916847229004,5.697326183319092,5.740983009338379,4.207415580749512,25887411,,,,,,,,
2020-02-14,5.755536079406738,5.76281213760376,5.675497055053711,5.711877822875977,4.186085224151611,21206446,,,,,,,,
2020-02-18,5.588181972503662,5.602734088897705,5.486313819885254,5.588181972503662,4.095433712005615,29450496,,,,,,,,
2020-02-19,5.660943984985352,5.690049171447754,5.610010147094727,5.639115810394287,4.132761001586914,27858611,,,,,,,,
2020-02-20,5.624563217163086,5.65366792678833,5.566352844238281,5.610010147094727,4.11143159866333,21747520,,,,,,,,
2020-02-21,5.515419006347656,5.610010147094727,5.508142948150635,5.544524192810059,4.063438415527344,23922807,,,,,,,,
2020-02-24,5.377170085906982,5.377170085906982,5.231644153594971,5.340787887573242,3.9141223430633545,23780839,,,,,,,,
2020-02-25,5.173433780670166,5.20981502532959,5.093395233154297,5.1297760009765625,3.8734679222106934,21590434,,,,,,,,
2020-02-26,5.166156768798828,5.231644153594971,5.042460918426514,5.086118221282959,3.840500593185425,41369777,,,,,,,,
2020-02-27,5.049736976623535,5.253472805023193,5.035183906555176,5.057013034820557,3.818521022796631,52768461,,,,,,,,
2020-02-28,4.99880313873291,5.187985897064209,4.969697952270508,5.144329071044922,3.8844528198242188,66289385,,,,,,,,
2020-03-02,5.137052059173584,5.224368095397949,5.049736976623535,5.187985897064209,3.9190828800201416,55175186,,,,,,,,
2020-03-03,5.071566104888916,5.187985897064209,4.976974010467529,5.057013034820557,3.820143461227417,56324400,,,,,,,,
2020-03-04,5.057013034820557,5.071566104888916,4.955144882202148,5.0642900466918945,3.8256406784057617,42992722,,,,,,,,
2020-03-05,4.875105857849121,4.896934986114502,4.736856937408447,4.846001148223877,3.6607420444488525,58240352,,,,,,,,
2020-03-06,4.707752227783203,4.758686065673828,4.605884075164795,4.65681791305542,3.517831802368164,50445845,,,,,,,,
2020-03-09,4.293004035949707,4.343937873840332,4.089268207550049,4.125649929046631,3.116579055786133,59919370,,,,,,,,
2020-03-10,4.438529968261719,4.489463806152344,4.278451919555664,4.474911212921143,3.380415678024292,48757070,,,,,,,,
2020-03-11,4.358490943908691,4.380319118499756,3.8418750762939453,4.023781776428223,3.039625644683838,90706951,,,,,,,,
2020-03-12,3.5071659088134766,3.6963489055633545,3.223391056060791,3.470784902572632,2.6218836307525635,76922294,,,,,,,,
2020-03-13,4.21296501159668,4.21296501159668,3.587204933166504,3.9946770668029785,3.017639636993408,102202663,,,,,,,,
2020-03-16,3.57265305519104,3.761836051940918,3.412574052810669,3.4416799545288086,2.59989857673645,57482960,,,,,,,,
2020-03-17,3.5289950370788574,3.87825608253479,3.3689169883728027,3.565376043319702,2.6933393478393555,53477615,,,,,,,,
2020-03-18,3.2524960041046143,3.4562320709228516,3.0269320011138916,3.223391056060791,2.4349992275238037,68497794,,,,,,,,
2020-03-19,3.136075973510742,3.3834691047668457,2.983273983001709,3.2670490741729736,2.4679787158966064,68692399,,,,,,,,
2020-03-20,3.361639976501465,3.4052979946136475,3.1287999153137207,3.1870100498199463,2.4075169563293457,74680213,,,,,,,,
2020-03-23,3.0414841175079346,3.070589065551758,2.7868149280548096,2.9250640869140625,2.2096381187438965,52423230,,,,,,,,
2020-03-24,3.179733991622925,3.3398120403289795,3.0924179553985596,3.2452199459075928,2.4514882564544678,34215432,,,,,,,,
2020-03-25,3.2161149978637695,3.6599678993225098,3.150628089904785,3.4344029426574707,2.5943992137908936,91813698,,,,,,,,
2020-03-26,3.5435469150543213,3.616309881210327,3.485337018966675,3.565376043319702,2.6933393478393555,80662255,,,,,,,,
2020-03-27,3.3107070922851562,3.463507890701294,3.223391056060791,3.32525897026062,2.5119519233703613,58090825,,,,,,,,
2020-03-30,3.32525897026062,3.499890089035034,3.223391056060791,3.412574052810669,2.5779101848602295,43915309,,,,,,,,
2020-03-31,3.3689169883728027,3.3834691047668457,3.1870100498199463,3.2670490741729736,2.4679787158966064,41320713,,,,,,,,
2020-04-01,3.070589065551758,3.099694013595581,2.9396159648895264,2.9687209129333496,2.2441155910491943,36791337,,,,,,,,
2020-04-02,2.9614450931549072,3.0487608909606934,2.9396159648895264,2.983273983001709,2.2551167011260986,32017880,,,,,,,,
2020-04-03,2.8886818885803223,2.8886818885803223,2.7358810901641846,2.8377480506896973,2.1451117992401123,50916965,,,,,,,,
2020-04-06,3.0924179553985596,3.150628089904785,3.00510311126709,3.034208059310913,2.2936196327209473,47092208,,,,,,,,
2020-04-07,3.3325350284576416,3.361639976501465,3.157905101776123,3.1870100498199463,2.4091269969940186,45412640,,,,,,,,
2020-04-08,3.223391056060791,3.4416799545288086,3.1942861080169678,3.4052979946136475,2.574134349822998,40610048,,,,,,,,
2020-04-09,3.485337018966675,3.550823926925659,3.347088098526001,3.376193046569824,2.5521323680877686,40536933,,,,,,,,
2020-04-13,3.296154022216797,3.376193046569824,3.208838939666748,3.361639976501465,2.5411322116851807,34988492,,,,,,,,
2020-04-14,3.4416799545288086,3.5435469150543213,3.398021936416626,3.412574052810669,2.5796337127685547,36524168,,,,,,,,
2020-04-15,3.2670490741729736,3.398021936416626,3.2161149978637695,3.274324893951416,2.475128412246704,29293685,,,,,,,,
2020-04-16,3.274324893951416,3.2816009521484375,3.1287999153137207,3.136075973510742,2.3706235885620117,33831857,,,,,,,,
2020-04-17,3.2670490741729736,3.274324893951416,3.121522903442383,3.2161149978637695,2.4311273097991943,24356133,,,,,,,,
2020-04-20,3.136075973510742,3.1433520317077637,3.070589065551758,3.0924179553985596,2.3376221656799316,37179310,,,,,,,,
2020-04-21,3.034208059310913,3.056036949157715,2.932339906692505,2.9468929767608643,2.227616548538208,45512279,,,,,,,,
2020-04-22,3.0196549892425537,3.106971025466919,2.9905500411987305,2.9978270530700684,2.2661185264587402,82083586,,,,,,,,
2020-04-23,3.0123789310455322,3.0123789310455322,2.88140606880188,2.910511016845703,2.2001142501831055,61184302,,,,,,,,
2020-04-24,2.7868149280548096,2.7868149280548096,2.6121840476989746,2.6631178855895996,2.0131049156188965,83348931,,,,,,,,
2020-04-27,2.8231959342956543,2.866853952407837,2.7286040782928467,2.764986038208008,2.0901098251342773,52498268,,,,,,,,
2020-04-28,2.983273983001709,3.1142470836639404,2.932339906692505,3.0924179553985596,2.3376221656799316,81741378,,,,,,,,
2020-04-29,3.136075973510742,3.2670490741729736,3.1142470836639404,3.2524960041046143,2.458627462387085,53025598,,,,,,,,
2020-04-30,3.0924179553985596,3.136075973510742,3.0487608909606934,3.0633130073547363,2.315620183944702,39061591,,,,,,,,
2020-05-01,2.983273983001709,3.0414841175079346,2.917788028717041,2.9468929767608643,2.2292048931121826,23544730,,,,,,,,
2020-05-04,2.859576940536499,2.9396159648895264,2.845025062561035,2.932339906692505,2.218195915222168,53457000,,,,,,,,
2020-05-05,2.8886818885803223,3.0924179553985596,2.88140606880188,2.9687209129333496,2.2457163333892822,46259227,,,,,,,,
2020-05-06,2.917788028717041,2.9396159648895264,2.830471992492676,2.845025062561035,2.1521453857421875,42232580,,,,,,,,
2020-05-07,2.764986038208008,2.7795379161834717,2.6340129375457764,2.721328020095825,2.0585739612579346,75021597,,,,,,,,
2020-05-08,2.7722620964050293,2.917788028717041,2.764986038208008,2.89595890045166,2.190674304962158,46890869,,,,,,,,
2020-05-11,2.859576940536499,2.917788028717041,2.808643102645874,2.8231959342956543,2.135631799697876,65070080,,,,,,,,
2020-05-12,2.815920114517212,2.8886818885803223,2.692223072052002,2.6994988918304443,2.042060613632202,66293371,,,,,,,,
2020-05-13,2.721328020095825,2.7358810901641846,2.6121840476989746,2.6849470138549805,2.031053066253662,43966296,,,,,,,,
2020-05-14,2.604907989501953,2.830471992492676,2.5321450233459473,2.8231959342956543,2.135631799697876,78493976,,,,,,,,
2020-05-15,2.815920114517212,2.88140606880188,2.6994988918304443,2.7286040782928467,2.064077615737915,41920608,,,,,,,,
2020-05-18,2.8523008823394775,2.9250640869140625,2.7722620964050293,2.89595890045166,2.190674304962158,44819892,,,,,,,,
2020-05-19,2.866853952407837,2.866853952407837,2.721328020095825,2.743156909942627,2.0750863552093506,56475027,,,,,,,,
2020-05-20,2.7868149280548096,2.808643102645874,2.7140519618988037,2.7722620964050293,2.097102642059326,61482532,,,,,,,,
2020-05-21,2.8886818885803223,2.9759979248046875,2.8741300106048584,2.9614450931549072,2.2402126789093018,73019337,,,,,,,,
2020-05-22,2.9687209129333496,3.056036949157715,2.88140606880188,2.9687209129333496,2.2457163333892822,43967121,,,,,,,,
2020-05-26,3.2524960041046143,3.259773015975952,3.056036949157715,3.070589065551758,2.3227758407592773,72569931,,,,,,,,
2020-05-27,3.2452199459075928,3.274324893951416,3.1651809215545654,3.2670490741729736,2.47139048576355,48394659,,,,,,,,
2020-05-28,3.2524960041046143,3.259773015975952,3.1433520317077637,3.150628089904785,2.383321762084961,34767088,,,,,,,,
2020-05-29,3.0778660774230957,3.1651809215545654,3.0414841175079346,3.0924179553985596,2.3392891883850098,51581591,,,,,,,,
2020-06-01,3.150628089904785,3.2306671142578125,3.1287999153137207,3.1942861080169678,2.4180543422698975,49150403,,,,,,,,
2020-06-02,3.3179829120635986,3.5289950370788574,3.3179829120635986,3.514441967010498,2.6604104042053223,74478049,,,,,,,,
2020-06-03,3.7982170581817627,3.8200459480285645,3.689073085784912,3.7036259174346924,2.803621768951416,63162649,,,,,,,,
2020-06-04,3.689073085784912,3.834599018096924,3.616309881210327,3.8200459480285645,2.8917510509490967,73603976,,,,,,,,
2020-06-05,4.162031173706055,4.21296501159668,3.9655721187591553,4.023781776428223,3.0459773540496826,54132346,,,,,,,,
2020-06-08,4.081992149353027,4.278451919555664,4.052886962890625,4.256622791290283,3.2222373485565186,41494153,,,,,,,,
2020-06-09,4.0601630210876465,4.21296501159668,4.052886962890625,4.118372917175293,3.1175832748413086,36084657,,,,,,,,
2020-06-10,4.176583766937256,4.183859825134277,3.900084972381592,3.900084972381592,2.9523403644561768,51398530,,,,,,,,
2020-06-11,3.6745200157165527,3.761836051940918,3.521718978881836,3.5944809913635254,2.7209999561309814,55454862,,,,,,,,
2020-06-12,3.776387929916382,3.8418750762939453,3.6599678993225098,3.7472829818725586,2.836669445037842,52002410,,,,,,,,
2020-06-15,3.57265305519104,3.7181780338287354,3.499890089035034,3.638139009475708,2.754047155380249,51936030,,,,,,,,
2020-06-16,3.761836051940918,3.790940999984741,3.6017580032348633,3.6526920795440674,2.7650647163391113,45109463,,,,,,,,
2020-06-17,3.689073085784912,3.75455904006958,3.6308629512786865,3.6817970275878906,2.7870969772338867,26882837,,,,,,,,
2020-06-18,3.638139009475708,3.812769889831543,3.6308629512786865,3.7036259174346924,2.803621768951416,49790840,,,,,,,,
2020-06-19,3.812769889831543,3.856426954269409,3.725454092025757,3.834599018096924,2.902768135070801,54489259,,,,,,,,
2020-06-22,3.885533094406128,3.9073610305786133,3.7036259174346924,3.7472829818725586,2.836669445037842,26603848,,,,,,,,
2020-06-23,3.790940999984741,3.8928089141845703,3.740006923675537,3.805493116378784,2.880734443664551,42695729,,,,,,,,
2020-06-24,3.710901975631714,3.710901975631714,3.499890089035034,3.521718978881836,2.665919065475464,72733064,,,,,,,,
2020-06-25,3.587204933166504,3.6017580032348633,3.4416799545288086,3.5580999851226807,2.693460464477539,68854020,,,,,,,,
2020-06-26,3.4562320709228516,3.4780609607696533,3.398021936416626,3.412574052810669,2.583296775817871,28203705,,,,,,,,
2020-06-29,3.4926130771636963,3.550823926925659,3.427126884460449,3.536271095275879,2.6769356727600098,24891297,,,,,,,,
2020-06-30,3.470784902572632,3.485337018966675,3.398021936416626,3.412574052810669,2.583296775817871,34456764,,,,,,,,
2020-07-01,3.427126884460449,3.5799291133880615,3.427126884460449,3.565376043319702,2.700695514678955,26101256,,,,,,,,
2020-07-02,3.638139009475708,3.75455904006958,3.5799291133880615,3.587204933166504,2.7172303199768066,35408075,,,,,,,,
2020-07-06,3.725454092025757,3.805493116378784,3.710901975631714,3.7472829818725586,2.8384859561920166,30719002,,,,,,,,
2020-07-07,3.75455904006958,3.7982170581817627,3.536271095275879,3.536271095275879,2.678649425506592,71998073,,,,,,,,
2020-07-08,3.6090340614318848,3.6817970275878906,3.5944809913635254,3.6526920795440674,2.7668349742889404,28705610,,,,,,,,
2020-07-09,3.689073085784912,3.7181780338287354,3.616309881210327,3.6745200157165527,2.7833688259124756,31725698,,,,,,,,
2020-07-10,3.616309881210327,3.725454092025757,3.5944809913635254,3.7036259174346924,2.805415630340576,26338191,,,,,,,,
2020-07-13,3.7181780338287354,3.725454092025757,3.6235859394073486,3.6235859394073486,2.7447872161865234,18799584,,,,,,,,
2020-07-14,3.5799291133880615,3.725454092025757,3.521718978881836,3.7181780338287354,2.816439151763916,28702449,,,,,,,,
2020-07-15,3.761836051940918,3.7982170581817627,3.6526920795440674,3.6963489055633545,2.7999045848846436,20206072,,,,,,,,
2020-07-16,3.6672439575195312,3.710901975631714,3.6454150676727295,3.6526920795440674,2.7668349742889404,23714459,,,,,,,,
2020-07-17,3.689073085784912,3.710901975631714,3.6454150676727295,3.6526920795440674,2.7668349742889404,18207798,,,,,,,,
2020-07-20,3.638139009475708,3.740006923675537,3.6308629512786865,3.7036259174346924,2.805415630340576,24780251,,,,,,,,
2020-07-21,3.834599018096924,3.929189920425415,3.805493116378784,3.863703966140747,2.9266724586486816,36508638,,,,,,,,
2020-07-22,3.8709800243377686,3.8928089141845703,3.7982170581817627,3.8709800243377686,2.932183027267456,24576163,,,,,,,,
2020-07-23,3.790940999984741,3.8200459480285645,3.689073085784912,3.6963489055633545,2.7999045848846436,22504775,,,,,,,,
2020-07-24,3.6745200157165527,3.761836051940918,3.6090340614318848,3.7036259174346924,2.805415630340576,20947110,,,,,,,,
2020-07-27,3.7036259174346924,3.9219141006469727,3.7036259174346924,3.900084972381592,2.9542298316955566,36353064,,,,,,,,
2020-07-28,3.863703966140747,3.9655721187591553,3.863703966140747,3.885533094406128,2.943206787109375,22203247,,,,,,,,
2020-07-29,3.9582951068878174,4.001953125,3.929189920425415,3.9655721187591553,3.003835439682007,24942560,,,,,,,,
2020-07-30,3.9219141006469727,3.951019048690796,3.8200459480285645,3.914638042449951,2.9652538299560547,19429439,,,,,,,,
2020-07-31,3.8418750762939453,3.8418750762939453,3.7036259174346924,3.710901975631714,2.8109281063079834,23005855,,,,,,,,
2020-08-03,3.6672439575195312,3.7691121101379395,3.6017580032348633,3.6454150676727295,2.762948989868164,39185418,,,,,,,,
2020-08-04,3.5799291133880615,3.6308629512786865,3.4416799545288086,3.5435469150543213,2.6857399940490723,48357278,,,,,,,,
2020-08-05,3.57265305519104,3.6090340614318848,3.4562320709228516,3.514441967010498,2.6636812686920166,45371685,,,,,,,,
2020-08-06,3.4926130771636963,3.565376043319702,3.4562320709228516,3.521718978881836,2.6691956520080566,30594350,,,,,,,,
2020-08-07,3.44895601272583,3.5435469150543213,3.3907461166381836,3.412574052810669,2.5864720344543457,47795727,,,,,,,,
2020-08-10,3.44895601272583,3.4926130771636963,3.398021936416626,3.44895601272583,2.614047050476074,27960724,,,,,,,,
2020-08-11,3.485337018966675,3.499890089035034,3.427126884460449,3.427126884460449,2.5975019931793213,31946415,,,,,,,,
2020-08-12,3.4562320709228516,3.4562320709228516,3.3034300804138184,3.3543639183044434,2.5423543453216553,35402303,,,,,,,,
2020-08-13,3.398021936416626,3.463507890701294,3.3034300804138184,3.3179829120635986,2.5147793292999268,34580729,,,,,,,,
2020-08-14,3.3034300804138184,3.376193046569824,3.2888779640197754,3.3034300804138184,2.5037503242492676,32662166,,,,,,,,
2020-08-17,3.296154022216797,3.3034300804138184,3.1433520317077637,3.172456979751587,2.404482364654541,38256922,,,,,,,,
2020-08-18,3.2524960041046143,3.2816009521484375,3.1651809215545654,3.20156192779541,2.432119369506836,61403233,,,,,,,,
2020-08-19,3.1942861080169678,3.2161149978637695,3.157905101776123,3.1651809215545654,2.404482126235962,30835270,,,,,,,,
2020-08-20,3.056036949157715,3.157905101776123,3.00510311126709,3.136075973510742,2.382370948791504,40351399,,,,,,,,
2020-08-21,3.121522903442383,3.121522903442383,3.070589065551758,3.099694013595581,2.354734182357788,34345993,,,,,,,,
2020-08-24,3.172456979751587,3.2161149978637695,3.1433520317077637,3.1651809215545654,2.404482126235962,41208018,,,,,,,,
2020-08-25,3.179733991622925,3.1942861080169678,3.106971025466919,3.172456979751587,2.4100098609924316,55420779,,,,,,,,
2020-08-26,3.172456979751587,3.172456979751587,3.0196549892425537,3.070589065551758,2.3326222896575928,33279102,,,,,,,,
2020-08-27,3.121522903442383,3.179733991622925,3.0924179553985596,3.1287999153137207,2.376842737197876,37589822,,,,,,,,
2020-08-28,3.1942861080169678,3.274324893951416,3.179733991622925,3.259773015975952,2.4763405323028564,167273431,,,,,,,,
2020-08-31,3.20156192779541,3.20156192779541,3.099694013595581,3.099694013595581,2.354734182357788,58052482,,,,,,,,
2020-09-01,3.1942861080169678,3.274324893951416,3.179733991622925,3.2524960041046143,2.472553014755249,90094000,,,,,,,,
2020-09-02,3.2379438877105713,3.2816009521484375,3.2161149978637695,3.259773015975952,2.4780852794647217,31960433,,,,,,,,
2020-09-03,3.3398120403289795,3.470784902572632,3.3398120403289795,3.3907461166381836,2.577650785446167,82754396,,,,,,,,
2020-09-04,3.419851064682007,3.4562320709228516,3.3398120403289795,3.3834691047668457,2.572120189666748,56766659,,,,,,,,
2020-09-08,3.3179829120635986,3.3398120403289795,3.274324893951416,3.274324893951416,2.489147186279297,34067692,,,,,,,,
2020-09-09,3.3398120403289795,3.3543639183044434,3.2888779640197754,3.32525897026062,2.5278682708740234,29478670,,,,,,,,
2020-09-10,3.3398120403289795,3.376193046569824,3.2452199459075928,3.2452199459075928,2.46702241897583,30736731,,,,,,,,
2020-09-11,3.2379438877105713,3.2670490741729736,3.172456979751587,3.208838939666748,2.439365863800049,16829758,,,,,,,,
2020-09-14,3.20156192779541,3.3179829120635986,3.172456979751587,3.2888779640197754,2.500211477279663,33441822,,,,,,,,
2020-09-15,3.3034300804138184,3.3325350284576416,3.223391056060791,3.259773015975952,2.4780852794647217,29915569,,,,,,,,
2020-09-16,3.259773015975952,3.32525897026062,3.2306671142578125,3.2524960041046143,2.472553014755249,27635145,,,,,,,,
2020-09-17,3.20156192779541,3.2816009521484375,3.1942861080169678,3.2816009521484375,2.4946787357330322,25494902,,,,,,,,
2020-09-18,3.20156192779541,3.2161149978637695,3.056036949157715,3.085141897201538,2.345329761505127,61377808,,,,,,,,
2020-09-21,3.0123789310455322,3.085141897201538,2.9759979248046875,3.034208059310913,2.306610107421875,34922662,,,,,,,,
2020-09-22,3.099694013595581,3.121522903442383,3.00510311126709,3.070589065551758,2.3342676162719727,30670213,,,,,,,,
2020-09-23,3.00510311126709,3.0414841175079346,2.89595890045166,2.9032349586486816,2.2070443630218506,28936085,,,,,,,,
2020-09-24,2.932339906692505,3.0633130073547363,2.9032349586486816,2.9978270530700684,2.2789535522460938,44761346,,,,,,,,
2020-09-25,2.9541690349578857,2.983273983001709,2.917788028717041,2.9759979248046875,2.262359380722046,33172454,,,,,,,,
2020-09-28,3.0924179553985596,3.1142470836639404,2.88140606880188,2.917788028717041,2.218109130859375,33890266,,,,,,,,
2020-09-29,2.8886818885803223,2.9468929767608643,2.830471992492676,2.830471992492676,2.1517302989959717,30120069,,,,,,,,
2020-09-30,2.859576940536499,2.917788028717041,2.8523008823394775,2.89595890045166,2.201514482498169,23814373,,,,,,,,
2020-10-01,2.8741300106048584,2.88140606880188,2.830471992492676,2.8741300106048584,2.186565399169922,17258686,,,,,,,,
2020-10-02,2.866853952407837,2.9978270530700684,2.859576940536499,2.89595890045166,2.2031748294830322,40435370,,,,,,,,
2020-10-05,2.8741300106048584,2.9905500411987305,2.859576940536499,2.9759979248046875,2.264066219329834,21750818,,,,,,,,
2020-10-06,3.00510311126709,3.0778660774230957,2.917788028717041,2.9614450931549072,2.2529945373535156,43050306,,,,,,,,
2020-10-07,2.9687209129333496,2.983273983001709,2.89595890045166,2.9032349586486816,2.2087085247039795,31948751,,,,,,,,
2020-10-08,2.932339906692505,3.136075973510742,2.910511016845703,3.106971025466919,2.363706350326538,50058147,,,,,,,,
2020-10-09,3.0924179553985596,3.223391056060791,3.070589065551758,3.136075973510742,2.385850191116333,56202772,,,,,,,,
2020-10-12,3.1287999153137207,3.179733991622925,3.099694013595581,3.157905101776123,2.4024558067321777,17842639,,,,,,,,
2020-10-13,3.099694013595581,3.136075973510742,3.0487608909606934,3.0924179553985596,2.352635145187378,42743831,,,,,,,,
2020-10-14,3.0924179553985596,3.121522903442383,3.056036949157715,3.0778660774230957,2.3415637016296387,23077458,,,,,,,,
2020-10-15,3.0123789310455322,3.070589065551758,2.9978270530700684,3.034208059310913,2.3083510398864746,27995494,,,,,,,,
2020-10-16,2.9978270530700684,3.0123789310455322,2.9614450931549072,2.9687209129333496,2.2585299015045166,30354805,,,,,,,,
2020-10-19,2.9978270530700684,3.1142470836639404,2.9614450931549072,2.9978270530700684,2.280673027038574,39378374,,,,,,,,
2020-10-20,3.0924179553985596,3.179733991622925,3.0924179553985596,3.136075973510742,2.385850191116333,39807439,,,,,,,,
2020-10-21,3.106971025466919,3.2379438877105713,3.106971025466919,3.157905101776123,2.4024558067321777,60365477,,,,,,,,
2020-10-22,3.1870100498199463,3.347088098526001,3.1870100498199463,3.3325350284576416,2.5353097915649414,47978925,,,,,,,,
2020-10-23,3.3834691047668457,3.412574052810669,3.2670490741729736,3.2670490741729736,2.485490322113037,38860527,,,,,,,,
2020-10-26,3.274324893951416,3.3325350284576416,3.223391056060791,3.2888779640197754,2.5020976066589355,41075121,,,,,,,,
2020-10-27,3.274324893951416,3.3034300804138184,3.150628089904785,3.179733991622925,2.4190635681152344,53295929,,,,,,,,
2020-10-28,3.034208059310913,3.0778660774230957,2.9468929767608643,2.9541690349578857,2.247459650039673,42181181,,,,,,,,
2020-10-29,2.932339906692505,3.0269320011138916,2.88140606880188,3.0123789310455322,2.291743040084839,57743120,,,,,,,,
2020-10-30,2.9759979248046875,2.9978270530700684,2.910511016845703,2.9759979248046875,2.264066219329834,52081572,,,,,,,,
2020-11-02,2.9759979248046875,3.0196549892425537,2.9541690349578857,2.983273983001709,2.271266460418701,15811380,,,,,,,,
2020-11-03,3.070589065551758,3.099694013595581,2.9978270530700684,3.034208059310913,2.310044527053833,48490175,,,,,,,,
2020-11-04,3.1433520317077637,3.2524960041046143,3.1433520317077637,3.179733991622925,2.4208390712738037,70273702,,,,,,,,
2020-11-05,3.347088098526001,3.3834691047668457,3.296154022216797,3.3689169883728027,2.5648696422576904,66515600,,,,,,,,
2020-11-06,3.3689169883728027,3.463507890701294,3.3179829120635986,3.44895601272583,2.6258063316345215,49533291,,,,,,,,
2020-11-09,3.776387929916382,3.812769889831543,3.6308629512786865,3.7327311038970947,2.8418538570404053,98315649,,,,,,,,
2020-11-10,3.790940999984741,3.929189920425415,3.75455904006958,3.9219141006469727,2.9858856201171875,92661109,,,,,,,,
2020-11-11,3.8200459480285645,3.9073610305786133,3.7982170581817627,3.856426954269409,2.9360270500183105,67414823,,,,,,,,
2020-11-12,3.7836649417877197,3.827322006225586,3.6526920795440674,3.710901975631714,2.825235366821289,60598014,,,,,,,,
2020-11-13,3.7181780338287354,3.805493116378784,3.7036259174346924,3.790940999984741,2.8861711025238037,47406654,,,,,,,,
2020-11-16,3.929189920425415,3.9728479385375977,3.87825608253479,3.9364659786224365,2.996964693069458,65799849,,,,,,,,
2020-11-17,3.8928089141845703,4.031057834625244,3.885533094406128,4.016506195068359,3.0579020977020264,62387802,,,,,,,,
2020-11-18,3.9728479385375977,4.023781776428223,3.8928089141845703,3.9219141006469727,2.9858856201171875,64832734,,,,,,,,
2020-11-19,3.9437429904937744,4.0092291831970215,3.900084972381592,3.929189920425415,2.9914252758026123,63157289,,,,,,,,
