date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'THQQF')","('high', 'THQQF')","('low', 'THQQF')","('close', 'THQQF')","('adj_close', 'THQQF')","('volume', 'THQQF')","('currency', '')"
2020-01-02,13.586413383483887,13.586413383483887,13.586413383483887,13.586413383483887,13.586413383483887,0,,,,,,,,
2020-01-03,13.586413383483887,13.586413383483887,13.586413383483887,13.586413383483887,13.586413383483887,0,,,,,,,,
2020-01-06,13.586413383483887,13.586413383483887,13.586413383483887,13.586413383483887,13.586413383483887,0,,,,,,,,
2020-01-07,13.586413383483887,13.586413383483887,13.586413383483887,13.586413383483887,13.586413383483887,0,,,,,,,,
2020-01-08,13.586413383483887,13.586413383483887,13.586413383483887,13.586413383483887,13.586413383483887,0,,,,,,,,
2020-01-09,13.586413383483887,13.586413383483887,13.586413383483887,13.586413383483887,13.586413383483887,0,,,,,,,,
2020-01-10,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,61,,,,,,,,
2020-01-13,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-01-14,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-01-15,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-01-16,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-01-17,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-01-21,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-01-22,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-01-23,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-01-24,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-01-27,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-01-28,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-01-29,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-01-30,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-01-31,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-02-03,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-02-04,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-02-05,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-02-06,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-02-07,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-02-10,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-02-11,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-02-12,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-02-13,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-02-14,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-02-18,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-02-19,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-02-20,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-02-21,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-02-24,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-02-25,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-02-26,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-02-27,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-02-28,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-03-02,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-03-03,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-03-04,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-03-05,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-03-06,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-03-09,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-03-10,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-03-11,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-03-12,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-03-13,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-03-16,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-03-17,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-03-18,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-03-19,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-03-20,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-03-23,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-03-24,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,12.47282600402832,0,,,,,,,,
2020-03-25,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,61,,,,,,,,
2020-03-26,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,0,,,,,,,,
2020-03-27,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,0,,,,,,,,
2020-03-30,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,0,,,,,,,,
2020-03-31,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,0,,,,,,,,
2020-04-01,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,0,,,,,,,,
2020-04-02,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,0,,,,,,,,
2020-04-03,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,0,,,,,,,,
2020-04-06,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,0,,,,,,,,
2020-04-07,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,0,,,,,,,,
2020-04-08,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,0,,,,,,,,
2020-04-09,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,0,,,,,,,,
2020-04-13,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,0,,,,,,,,
2020-04-14,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,0,,,,,,,,
2020-04-15,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,0,,,,,,,,
2020-04-16,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,0,,,,,,,,
2020-04-17,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,13.858695983886719,0,,,,,,,,
