date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SEB')","('high', 'SEB')","('low', 'SEB')","('close', 'SEB')","('adj_close', 'SEB')","('volume', 'SEB')","('currency', '')"
2020-03-18,2985.0,2985.0,2685.0,2740.010009765625,2698.76708984375,1300,,,,,,,,
2020-03-19,2734.340087890625,2788.8798828125,2650.02001953125,2690.0,2649.50927734375,1500,,,,,,,,
2020-03-20,2665.64990234375,2803.97998046875,2656.639892578125,2656.639892578125,2616.651123046875,2400,,,,,,,,
2020-03-23,2765.0,2796.090087890625,2614.0,2734.330078125,2693.171875,1600,,,,,,,,
2020-03-24,2840.0,2850.0,2700.0,2740.85009765625,2699.59375,1600,,,,,,,,
2020-03-25,2760.0,2970.0,2686.590087890625,2799.25,2757.114501953125,900,,,,,,,,
2020-03-26,2899.989990234375,2929.969970703125,2800.0,2845.0,2802.176025390625,700,,,,,,,,
2020-03-27,2840.0,2860.0,2750.0,2836.719970703125,2794.02099609375,1100,,,,,,,,
2020-03-30,2826.85009765625,2869.239990234375,2750.6298828125,2855.969970703125,2812.98095703125,800,,,,,,,,
2020-03-31,2852.1298828125,2857.0,2800.02001953125,2812.800048828125,2770.4609375,500,,,,,,,,
2020-04-01,2800.0,2850.0,2725.02001953125,2813.429931640625,2771.08154296875,1200,,,,,,,,
2020-04-02,2730.0,2824.97998046875,2716.68994140625,2728.340087890625,2687.27197265625,1400,,,,,,,,
2020-04-03,2711.010009765625,2799.97998046875,2624.06005859375,2744.360107421875,2703.05126953125,1700,,,,,,,,
2020-04-06,2706.010009765625,2794.0,2700.0,2784.81005859375,2742.892333984375,1300,,,,,,,,
2020-04-07,2811.010009765625,3073.989990234375,2785.0,2981.0,2936.12939453125,4100,,,,,,,,
2020-04-08,3044.989990234375,3059.47998046875,2950.030029296875,3029.97998046875,2984.371337890625,800,,,,,,,,
2020-04-09,3040.0,3348.090087890625,2950.0,3348.090087890625,3297.69384765625,1300,,,,,,,,
2020-04-13,3400.0,3404.010009765625,3200.0,3285.68994140625,3236.232666015625,2800,,,,,,,,
2020-04-14,3298.97998046875,3299.0,3063.0,3084.52001953125,3038.091796875,3000,,,,,,,,
2020-04-15,3159.840087890625,3176.510009765625,2955.0,2990.0,2944.993408203125,1800,,,,,,,,
2020-04-16,3020.0,3098.830078125,2925.0,2985.239990234375,2940.305419921875,1900,,,,,,,,
2020-04-17,3001.0,3100.0,2985.239990234375,2997.0,2951.888427734375,800,,,,,,,,
2020-04-20,2940.0,3055.0,2940.0,3021.010009765625,2975.536865234375,800,,,,,,,,
2020-04-21,2983.0,3050.0,2900.0,3015.0,2969.6171875,600,,,,,,,,
2020-04-22,3099.989990234375,3099.989990234375,2940.0,3000.0,2954.84326171875,500,,,,,,,,
2020-04-23,3051.27001953125,3055.0,2976.6201171875,2980.0,2935.14404296875,500,,,,,,,,
2020-04-24,2945.0,2990.0,2935.0,2950.0,2905.595703125,300,,,,,,,,
2020-04-27,2950.06005859375,3025.0,2950.06005859375,2999.719970703125,2954.5673828125,1000,,,,,,,,
2020-04-28,3048.97998046875,3201.739990234375,3022.5,3200.0,3151.832275390625,1200,,,,,,,,
2020-04-29,3155.550048828125,3299.7099609375,3150.0,3200.0,3151.832275390625,1000,,,,,,,,
2020-04-30,3249.989990234375,3249.989990234375,3011.10009765625,3011.10009765625,2965.7763671875,600,,,,,,,,
2020-05-01,3028.0,3060.0,2957.760009765625,2966.489990234375,2921.838134765625,400,,,,,,,,
2020-05-04,2980.0,3000.0,2852.0,2900.0,2856.3486328125,1100,,,,,,,,
2020-05-05,2863.60009765625,2979.97998046875,2863.60009765625,2938.64990234375,2894.416748046875,600,,,,,,,,
2020-05-06,2940.0,2997.989990234375,2890.010009765625,2890.010009765625,2848.68994140625,1100,,,,,,,,
2020-05-07,2939.989990234375,3054.969970703125,2918.010009765625,3020.0,2976.82177734375,600,,,,,,,,
2020-05-08,3058.0,3254.949951171875,3023.0,3217.010009765625,3171.014892578125,900,,,,,,,,
2020-05-11,3206.510009765625,3246.0,3083.7099609375,3083.7099609375,3039.62060546875,700,,,,,,,,
2020-05-12,3104.360107421875,3125.0,3015.0,3027.889892578125,2984.598388671875,1000,,,,,,,,
2020-05-13,3099.989990234375,3099.989990234375,2971.02001953125,3063.77001953125,3019.9658203125,500,,,,,,,,
2020-05-14,2950.030029296875,3037.699951171875,2920.0,2975.7900390625,2933.243896484375,500,,,,,,,,
2020-05-15,3000.0,3096.0,2950.0,3050.169921875,3006.5595703125,700,,,,,,,,
2020-05-18,3097.510009765625,3200.0,3050.169921875,3192.0,3146.3623046875,700,,,,,,,,
2020-05-19,3122.0,3200.4599609375,3005.02001953125,3040.0,2996.53564453125,500,,,,,,,,
2020-05-20,3062.010009765625,3132.679931640625,3057.0,3131.300048828125,3086.5302734375,300,,,,,,,,
2020-05-21,3070.0,3149.989990234375,2977.39990234375,2992.050048828125,2949.271484375,500,,,,,,,,
2020-05-22,2992.0,3025.0,2950.010009765625,2999.0,2956.12158203125,1300,,,,,,,,
2020-05-26,3011.010009765625,3090.0,2970.10009765625,2980.0,2937.393310546875,500,,,,,,,,
2020-05-27,3050.0,3050.0,2991.929931640625,2992.320068359375,2949.537109375,600,,,,,,,,
2020-05-28,3012.5,3070.0,2998.0,3000.0,2957.10791015625,700,,,,,,,,
2020-05-29,2952.909912109375,3019.2099609375,2933.489990234375,2940.0,2897.96533203125,800,,,,,,,,
2020-06-01,2956.77001953125,2999.0,2900.300048828125,2952.25,2910.039794921875,600,,,,,,,,
2020-06-02,2967.6298828125,3025.0,2920.0,2952.7099609375,2910.49365234375,1300,,,,,,,,
2020-06-03,2972.239990234375,3025.10009765625,2940.0,3000.0,2957.10791015625,500,,,,,,,,
2020-06-04,3029.97998046875,3029.989990234375,2951.0,3015.0,2971.892578125,600,,,,,,,,
2020-06-05,3039.989990234375,3099.97998046875,2991.0,3022.669921875,2979.452880859375,700,,,,,,,,
2020-06-08,3099.989990234375,3298.10009765625,3010.010009765625,3193.550048828125,3147.890380859375,1100,,,,,,,,
2020-06-09,3279.97998046875,3279.97998046875,3138.0,3146.3798828125,3101.39501953125,700,,,,,,,,
2020-06-10,3224.989990234375,3224.989990234375,3123.3701171875,3150.0,3104.963134765625,500,,,,,,,,
2020-06-11,3122.0,3137.93994140625,3030.010009765625,3079.9599609375,3035.92431640625,700,,,,,,,,
2020-06-12,3110.5,3140.0,3060.0,3093.2099609375,3048.985595703125,600,,,,,,,,
2020-06-15,3003.050048828125,3148.449951171875,3003.050048828125,3050.1201171875,3006.5107421875,900,,,,,,,,
2020-06-16,3136.0,3149.14990234375,3066.0,3130.0,3085.24853515625,300,,,,,,,,
2020-06-17,3138.0,3210.02001953125,3075.010009765625,3111.93994140625,3067.44677734375,600,,,,,,,,
2020-06-18,3103.169921875,3169.989990234375,3080.72998046875,3080.72998046875,3036.68359375,700,,,,,,,,
2020-06-19,3076.010009765625,3136.06005859375,3075.89990234375,3087.010009765625,3042.873291015625,800,,,,,,,,
2020-06-22,3122.5,3150.0,3092.010009765625,3109.300048828125,3064.844482421875,600,,,,,,,,
2020-06-23,3164.989990234375,3164.989990234375,3044.3701171875,3051.0,3007.378173828125,1600,,,,,,,,
2020-06-24,3094.97998046875,3094.97998046875,3000.02001953125,3000.02001953125,2957.127197265625,500,,,,,,,,
2020-06-25,3005.010009765625,3017.5,2951.02001953125,2973.550048828125,2931.03515625,600,,,,,,,,
2020-06-26,2986.0,2987.89990234375,2927.5,2952.469970703125,2910.257080078125,2000,,,,,,,,
2020-06-29,2997.0,3000.75,2922.219970703125,3000.75,2957.8466796875,900,,,,,,,,
2020-06-30,3033.0,3033.0,2933.489990234375,2933.820068359375,2891.874267578125,700,,,,,,,,
2020-07-01,2936.93994140625,2992.510009765625,2901.02001953125,2901.02001953125,2859.542724609375,700,,,,,,,,
2020-07-02,2931.419921875,2950.0,2902.02001953125,2922.0,2880.22265625,500,,,,,,,,
2020-07-06,2925.0,2959.909912109375,2920.0,2946.97998046875,2904.84521484375,500,,,,,,,,
2020-07-07,2949.89990234375,2949.89990234375,2881.81005859375,2898.02001953125,2856.58544921875,700,,,,,,,,
2020-07-08,2945.0,2945.0,2864.6298828125,2864.6298828125,2823.672607421875,500,,,,,,,,
2020-07-09,2882.52001953125,2920.340087890625,2813.8701171875,2831.35009765625,2790.869384765625,900,,,,,,,,
2020-07-10,2830.409912109375,2859.969970703125,2830.010009765625,2852.6298828125,2811.844970703125,500,,,,,,,,
2020-07-13,2838.0,2900.0,2838.0,2877.139892578125,2836.004150390625,800,,,,,,,,
2020-07-14,2873.9599609375,2924.510009765625,2852.1201171875,2862.0400390625,2821.1201171875,400,,,,,,,,
2020-07-15,2875.14990234375,2917.760009765625,2865.0,2866.800048828125,2825.81201171875,800,,,,,,,,
2020-07-16,2865.010009765625,2997.989990234375,2865.010009765625,2948.080078125,2905.929931640625,600,,,,,,,,
2020-07-17,2896.0,2998.0,2896.0,2976.330078125,2933.775634765625,500,,,,,,,,
2020-07-20,2911.0,2987.989990234375,2875.0,2925.330078125,2883.504638671875,800,,,,,,,,
2020-07-21,2966.97998046875,2966.97998046875,2882.85009765625,2882.85009765625,2841.632568359375,1000,,,,,,,,
2020-07-22,2882.85009765625,2943.860107421875,2882.85009765625,2898.840087890625,2857.394287109375,1800,,,,,,,,
2020-07-23,2896.489990234375,2950.0,2893.22998046875,2894.330078125,2852.9482421875,600,,,,,,,,
2020-07-24,2940.0,2940.0,2861.0,2861.010009765625,2820.104736328125,500,,,,,,,,
2020-07-27,2949.989990234375,2949.989990234375,2787.75,2795.989990234375,2756.014404296875,1100,,,,,,,,
2020-07-28,2825.0,2829.590087890625,2796.0,2805.60009765625,2765.4873046875,800,,,,,,,,
2020-07-29,2796.0,2823.340087890625,2717.5,2787.68994140625,2747.832763671875,2200,,,,,,,,
2020-07-30,2779.0,2797.89990234375,2677.5,2733.81005859375,2694.722900390625,1200,,,,,,,,
2020-07-31,2692.0,2753.860107421875,2656.1201171875,2703.25,2664.60009765625,1300,,,,,,,,
2020-08-03,2700.010009765625,2735.639892578125,2690.010009765625,2702.010009765625,2663.378173828125,800,,,,,,,,
2020-08-04,2675.0,2734.989990234375,2651.0,2713.93994140625,2675.1376953125,2100,,,,,,,,
2020-08-05,2699.010009765625,2768.830078125,2699.0,2741.260009765625,2702.06689453125,1600,,,,,,,,
2020-08-06,2775.0,2808.909912109375,2725.0400390625,2769.010009765625,2731.661865234375,1200,,,,,,,,
2020-08-07,2818.2900390625,2870.699951171875,2783.0,2856.97998046875,2818.44580078125,1000,,,,,,,,
2020-08-10,2825.0,2904.39990234375,2825.0,2904.39990234375,2865.226318359375,900,,,,,,,,
2020-08-11,2947.0,2953.0,2873.510009765625,2881.93994140625,2843.0693359375,900,,,,,,,,
2020-08-12,2880.050048828125,2979.97998046875,2838.550048828125,2940.030029296875,2900.375732421875,1000,,,,,,,,
2020-08-13,2945.0,2945.0,2900.0,2902.0,2862.8583984375,500,,,,,,,,
2020-08-14,2890.0,2919.97998046875,2853.89990234375,2870.010009765625,2831.2998046875,700,,,,,,,,
2020-08-17,2857.0,2890.0,2759.10009765625,2778.0,2740.531494140625,900,,,,,,,,
2020-08-18,2825.0,2845.72998046875,2780.010009765625,2813.719970703125,2775.768798828125,700,,,,,,,,
2020-08-19,2813.719970703125,2882.340087890625,2750.0,2856.530029296875,2818.001708984375,800,,,,,,,,
2020-08-20,2889.89990234375,2889.89990234375,2752.56005859375,2797.469970703125,2759.73828125,900,,,,,,,,
2020-08-21,2751.0,2833.85009765625,2750.010009765625,2833.85009765625,2795.6279296875,400,,,,,,,,
2020-08-24,2848.0,2861.360107421875,2800.02001953125,2845.0,2806.626953125,500,,,,,,,,
2020-08-25,2800.300048828125,2849.989990234375,2750.02001953125,2750.02001953125,2712.92822265625,400,,,,,,,,
2020-08-26,2790.0,2790.0,2724.669921875,2756.31005859375,2719.1337890625,400,,,,,,,,
2020-08-27,2705.02001953125,2800.0,2700.0,2740.110107421875,2703.152099609375,700,,,,,,,,
2020-08-28,2799.989990234375,2799.989990234375,2705.5,2778.4599609375,2740.98486328125,500,,,,,,,,
2020-08-31,2718.0,2789.989990234375,2660.030029296875,2683.0,2646.81201171875,1100,,,,,,,,
2020-09-01,2698.0,2728.8701171875,2624.5,2658.4599609375,2622.60302734375,1400,,,,,,,,
2020-09-02,2724.9599609375,2724.9599609375,2658.4599609375,2672.010009765625,2635.970458984375,1600,,,,,,,,
2020-09-03,2651.0,2722.0,2651.0,2710.0,2673.4482421875,1000,,,,,,,,
2020-09-04,2709.0,2895.659912109375,2700.010009765625,2895.659912109375,2856.60400390625,1800,,,,,,,,
2020-09-08,2812.010009765625,2882.989990234375,2725.0,2803.18994140625,2765.38134765625,1200,,,,,,,,
2020-09-09,2754.60009765625,2975.0,2700.0,2896.919921875,2857.84716796875,2500,,,,,,,,
2020-09-10,2866.699951171875,2926.510009765625,2800.02001953125,2860.0,2821.425048828125,900,,,,,,,,
2020-09-11,2890.0,2962.35009765625,2835.35009765625,2908.550048828125,2869.3203125,1300,,,,,,,,
2020-09-14,2964.989990234375,2965.820068359375,2866.570068359375,2905.0,2865.818359375,1200,,,,,,,,
2020-09-15,2830.02001953125,2931.0,2830.02001953125,2898.989990234375,2859.888916015625,1000,,,,,,,,
2020-09-16,2959.989990234375,2959.989990234375,2815.0,2815.110107421875,2777.140380859375,1200,,,,,,,,
2020-09-17,2829.3798828125,2870.550048828125,2800.02001953125,2855.0,2816.492431640625,1200,,,,,,,,
2020-09-18,2844.0,2950.0,2801.0400390625,2950.0,2910.21142578125,1700,,,,,,,,
2020-09-21,2939.89990234375,2974.949951171875,2908.06005859375,2965.0,2925.009033203125,1600,,,,,,,,
2020-09-22,2973.989990234375,2973.989990234375,2840.0,2875.0,2836.222412109375,1900,,,,,,,,
2020-09-23,2867.659912109375,2899.989990234375,2750.159912109375,2818.909912109375,2780.8896484375,1500,,,,,,,,
2020-09-24,2810.0,2910.93994140625,2788.820068359375,2833.3798828125,2795.16357421875,1500,,,,,,,,
2020-09-25,2811.10009765625,2875.0,2811.10009765625,2834.0,2795.77587890625,900,,,,,,,,
2020-09-28,2860.0,2885.989990234375,2755.489990234375,2840.199951171875,2801.89208984375,600,,,,,,,,
2020-09-29,2908.989990234375,2908.989990234375,2799.0,2818.590087890625,2780.57373046875,800,,,,,,,,
2020-09-30,2755.1298828125,2849.969970703125,2755.1201171875,2836.68994140625,2798.428955078125,700,,,,,,,,
2020-10-01,2838.0,2933.93994140625,2838.0,2933.929931640625,2894.357666015625,1300,,,,,,,,
2020-10-02,2834.0,2989.989990234375,2834.0,2950.389892578125,2910.595458984375,900,,,,,,,,
2020-10-05,2974.800048828125,2986.159912109375,2884.159912109375,2969.949951171875,2929.891845703125,700,,,,,,,,
2020-10-06,2984.969970703125,2999.989990234375,2935.7099609375,2975.0,2934.874267578125,900,,,,,,,,
2020-10-07,2999.989990234375,3032.77001953125,2944.8798828125,2954.239990234375,2914.3935546875,2100,,,,,,,,
2020-10-08,2997.0,3060.0,2960.300048828125,3060.0,3018.7275390625,600,,,,,,,,
2020-10-09,3070.0,3195.510009765625,3067.0,3195.510009765625,3152.409912109375,1100,,,,,,,,
2020-10-12,3114.0,3240.0,3085.0,3214.989990234375,3171.626953125,900,,,,,,,,
2020-10-13,3180.0,3247.989990234375,3125.010009765625,3228.0,3184.46142578125,900,,,,,,,,
2020-10-14,3233.820068359375,3272.800048828125,3150.10009765625,3263.989990234375,3219.965576171875,900,,,,,,,,
2020-10-15,3280.0,3348.830078125,3171.659912109375,3335.0,3290.01806640625,1600,,,,,,,,
2020-10-16,3341.969970703125,3399.1201171875,3315.0,3389.989990234375,3344.266357421875,900,,,,,,,,
2020-10-19,3312.0,3400.0,3265.780029296875,3314.2099609375,3269.508544921875,1000,,,,,,,,
2020-10-20,3326.889892578125,3388.0,3309.340087890625,3309.340087890625,3264.704345703125,800,,,,,,,,
2020-10-21,3312.0,3355.0,3223.550048828125,3314.0,3269.301513671875,800,,,,,,,,
2020-10-22,3322.080078125,3459.699951171875,3250.070068359375,3459.699951171875,3413.03662109375,1200,,,,,,,,
2020-10-23,3467.06005859375,3471.0,3424.280029296875,3459.989990234375,3413.322509765625,900,,,,,,,,
2020-10-26,3390.010009765625,3460.0,3269.39990234375,3393.030029296875,3347.265625,1100,,,,,,,,
2020-10-27,3386.659912109375,3401.0,3335.0400390625,3373.85009765625,3328.34423828125,900,,,,,,,,
2020-10-28,3380.0,3445.010009765625,3313.25,3395.02001953125,3349.228759765625,700,,,,,,,,
2020-10-29,3410.0,3414.77001953125,3353.0,3414.77001953125,3368.712158203125,700,,,,,,,,
2020-10-30,3414.0,3445.0,3325.010009765625,3445.0,3398.533935546875,2700,,,,,,,,
2020-11-02,3370.010009765625,3478.0,3360.719970703125,3463.06005859375,3416.351806640625,1000,,,,,,,,
2020-11-03,3451.60009765625,3527.169921875,3421.0,3520.0,3472.5234375,700,,,,,,,,
2020-11-04,3530.0,3531.81005859375,3450.0,3512.800048828125,3465.420166015625,600,,,,,,,,
2020-11-05,3512.75,3591.75,3406.010009765625,3540.0,3494.491455078125,1300,,,,,,,,
2020-11-06,3205.5,3434.989990234375,3188.25,3326.10009765625,3283.34130859375,3700,,,,,,,,
2020-11-09,3434.0,3515.550048828125,3333.0,3344.89990234375,3301.899658203125,2300,,,,,,,,
2020-11-10,3354.320068359375,3399.0,3300.0,3360.0,3316.805419921875,1800,,,,,,,,
2020-11-11,3359.0,3412.5,3335.550048828125,3375.0,3331.613037109375,1600,,,,,,,,
2020-11-12,3399.0,3399.0,3303.5,3358.659912109375,3315.482666015625,1300,,,,,,,,
2020-11-13,3379.320068359375,3388.0,3253.139892578125,3253.139892578125,3211.319091796875,1200,,,,,,,,
2020-11-16,3275.0,3345.570068359375,3172.919921875,3191.659912109375,3150.62939453125,2500,,,,,,,,
2020-11-17,3229.0,3289.969970703125,3122.0,3270.39990234375,3228.357177734375,1400,,,,,,,,
2020-11-18,3289.0,3364.830078125,3272.739990234375,3308.989990234375,3266.451171875,700,,,,,,,,
2020-11-19,3299.85009765625,3333.330078125,3202.010009765625,3328.989990234375,3286.194091796875,900,,,,,,,,
2020-11-20,3328.989990234375,3375.389892578125,3259.699951171875,3375.3798828125,3331.987548828125,400,,,,,,,,
2020-11-23,3365.0,3365.0,3226.02001953125,3240.0,3198.348388671875,1000,,,,,,,,
2020-11-24,3245.0,3323.219970703125,3230.0,3323.219970703125,3280.497802734375,900,,,,,,,,
2020-11-25,3358.030029296875,3358.030029296875,3240.050048828125,3294.340087890625,3251.98974609375,1000,,,,,,,,
2020-11-27,3246.0,3307.02001953125,3233.0,3300.10009765625,3257.67529296875,400,,,,,,,,
2020-11-30,3324.989990234375,3325.0,3187.3798828125,3202.72998046875,3161.55712890625,1800,,,,,,,,
2020-12-01,3230.0,3298.949951171875,3170.050048828125,3224.7900390625,3183.333251953125,2300,,,,,,,,
2020-12-02,3180.0,3245.0,3154.719970703125,3154.719970703125,3114.1650390625,2400,,,,,,,,
2020-12-03,3150.300048828125,3275.0,3150.300048828125,3225.0,3183.541259765625,1900,,,,,,,,
2020-12-04,3259.179931640625,3259.179931640625,3205.320068359375,3206.219970703125,3165.002197265625,1200,,,,,,,,
2020-12-07,3260.0,3299.0,3202.0,3299.0,3256.58984375,1200,,,,,,,,
2020-12-08,3298.35009765625,3299.989990234375,3250.0,3299.010009765625,3256.599609375,600,,,,,,,,
2020-12-09,3280.070068359375,3350.0,3253.06005859375,3310.97998046875,3268.416015625,900,,,,,,,,
2020-12-10,3329.340087890625,3345.0,3213.0,3279.989990234375,3237.82421875,900,,,,,,,,
2020-12-11,3240.280029296875,3326.0400390625,3240.280029296875,3326.0400390625,3283.28173828125,900,,,,,,,,
2020-12-14,3251.0,3338.0,3220.0,3290.409912109375,3248.10986328125,1200,,,,,,,,
2020-12-15,3297.0,3297.1298828125,3190.0,3215.010009765625,3173.6796875,800,,,,,,,,
2020-12-16,3271.989990234375,3271.989990234375,3138.0,3153.10009765625,3112.565185546875,1300,,,,,,,,
2020-12-17,3150.0,3200.0,3110.0,3176.840087890625,3136.00048828125,800,,,,,,,,
2020-12-18,3174.449951171875,3176.840087890625,2870.02001953125,3156.06005859375,3115.487548828125,5700,,,,,,,,
2020-12-21,3144.949951171875,3155.68994140625,3042.889892578125,3155.68994140625,3115.1220703125,1100,,,,,,,,
2020-12-22,3130.0,3130.0,3045.0,3118.25,3078.163330078125,1200,,,,,,,,
2020-12-23,3144.75,3155.68994140625,3085.010009765625,3121.0,3080.87744140625,900,,,,,,,,
2020-12-24,3078.010009765625,3132.0,3070.0,3106.989990234375,3067.0478515625,400,,,,,,,,
2020-12-28,3110.110107421875,3148.0,3089.429931640625,3135.0,3094.69873046875,1100,,,,,,,,
2020-12-29,3145.0,3148.0,3075.919921875,3129.659912109375,3089.42724609375,500,,,,,,,,
2020-12-30,3150.0,3150.0,3052.0,3099.989990234375,3060.137939453125,1000,,,,,,,,
2020-12-31,3129.989990234375,3129.989990234375,3030.7099609375,3031.0,2992.03515625,1100,,,,,,,,
2021-01-04,3069.0,3124.989990234375,3002.0,3119.550048828125,3079.446533203125,1700,,,,,,,,
2021-01-05,3060.300048828125,3178.0,3060.300048828125,3157.0,3116.414794921875,1400,,,,,,,,
2021-01-06,3163.0,3224.949951171875,3008.530029296875,3155.010009765625,3114.451171875,1600,,,,,,,,
2021-01-07,3175.010009765625,3197.0,3091.14990234375,3140.0,3099.6337890625,1400,,,,,,,,
2021-01-08,3140.0,3215.280029296875,3112.25,3149.52001953125,3109.031494140625,1500,,,,,,,,
2021-01-11,3184.1298828125,3261.090087890625,3118.3798828125,3251.199951171875,3209.404296875,1500,,,,,,,,
2021-01-12,3231.60009765625,3280.0,3230.0,3270.0,3227.962646484375,1000,,,,,,,,
2021-01-13,3200.02001953125,3294.0,3200.02001953125,3279.93994140625,3237.7744140625,1100,,,,,,,,
2021-01-14,3299.989990234375,3299.989990234375,3226.010009765625,3252.0,3210.194091796875,1000,,,,,,,,
2021-01-15,3298.97998046875,3322.02001953125,3240.0,3322.02001953125,3279.3134765625,1300,,,,,,,,
2021-01-19,3281.909912109375,3322.02001953125,3127.06005859375,3176.0,3135.171142578125,1400,,,,,,,,
