date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'LAB')","('high', 'LAB')","('low', 'LAB')","('close', 'LAB')","('adj_close', 'LAB')","('volume', 'LAB')","('currency', '')"
2020-01-02,3.509999990463257,3.509999990463257,3.369999885559082,3.490000009536743,3.490000009536743,455100,,,,,,,,
2020-01-03,3.4100000858306885,3.4800000190734863,3.2799999713897705,3.319999933242798,3.319999933242798,684800,,,,,,,,
2020-01-06,3.2300000190734863,3.359999895095825,3.0299999713897705,3.3399999141693115,3.3399999141693115,1240000,,,,,,,,
2020-01-07,3.309999942779541,3.4600000381469727,3.2200000286102295,3.440000057220459,3.440000057220459,461200,,,,,,,,
2020-01-08,3.440000057220459,3.5199999809265137,3.3499999046325684,3.4800000190734863,3.4800000190734863,636800,,,,,,,,
2020-01-09,3.5199999809265137,3.559999942779541,3.390000104904175,3.4100000858306885,3.4100000858306885,889100,,,,,,,,
2020-01-10,3.4000000953674316,3.5299999713897705,3.369999885559082,3.450000047683716,3.450000047683716,633600,,,,,,,,
2020-01-13,3.4800000190734863,3.559999942779541,3.4200000762939453,3.5399999618530273,3.5399999618530273,958900,,,,,,,,
2020-01-14,3.880000114440918,4.099999904632568,3.640000104904175,3.9800000190734863,3.9800000190734863,1968300,,,,,,,,
2020-01-15,4.0,4.070000171661377,3.690000057220459,3.7699999809265137,3.7699999809265137,884200,,,,,,,,
2020-01-16,3.809999942779541,3.950000047683716,3.7899999618530273,3.9200000762939453,3.9200000762939453,1197100,,,,,,,,
2020-01-17,3.950000047683716,4.309999942779541,3.880000114440918,4.21999979019165,4.21999979019165,1827700,,,,,,,,
2020-01-21,4.210000038146973,4.440000057220459,4.150000095367432,4.300000190734863,4.300000190734863,1745600,,,,,,,,
2020-01-22,4.300000190734863,4.420000076293945,4.269999980926514,4.349999904632568,4.349999904632568,685300,,,,,,,,
2020-01-23,4.349999904632568,4.349999904632568,4.150000095367432,4.179999828338623,4.179999828338623,618000,,,,,,,,
2020-01-24,4.190000057220459,4.210000038146973,3.8399999141693115,3.950000047683716,3.950000047683716,682100,,,,,,,,
2020-01-27,3.7799999713897705,4.199999809265137,3.7200000286102295,4.170000076293945,4.170000076293945,894200,,,,,,,,
2020-01-28,4.190000057220459,4.239999771118164,3.9600000381469727,4.110000133514404,4.110000133514404,1014400,,,,,,,,
2020-01-29,4.110000133514404,4.190000057220459,4.039999961853027,4.050000190734863,4.050000190734863,336900,,,,,,,,
2020-01-30,4.019999980926514,4.079999923706055,3.859999895095825,3.930000066757202,3.930000066757202,420500,,,,,,,,
2020-01-31,3.9000000953674316,3.990000009536743,3.759999990463257,3.8399999141693115,3.8399999141693115,492000,,,,,,,,
2020-02-03,3.8499999046325684,3.9600000381469727,3.799999952316284,3.940000057220459,3.940000057220459,396900,,,,,,,,
2020-02-04,4.010000228881836,4.050000190734863,3.880000114440918,3.930000066757202,3.930000066757202,397600,,,,,,,,
2020-02-05,3.9800000190734863,4.059999942779541,3.880000114440918,3.9200000762939453,3.9200000762939453,587300,,,,,,,,
2020-02-06,3.950000047683716,3.9600000381469727,3.7300000190734863,3.819999933242798,3.819999933242798,748000,,,,,,,,
2020-02-07,3.7699999809265137,3.8299999237060547,3.6500000953674316,3.7899999618530273,3.7899999618530273,620400,,,,,,,,
2020-02-10,3.7899999618530273,3.7899999618530273,3.640000104904175,3.7100000381469727,3.7100000381469727,652800,,,,,,,,
2020-02-11,4.199999809265137,4.460000038146973,3.700000047683716,3.7799999713897705,3.7799999713897705,1442200,,,,,,,,
2020-02-12,3.809999942779541,3.9100000858306885,3.380000114440918,3.4700000286102295,3.4700000286102295,847500,,,,,,,,
2020-02-13,3.4600000381469727,3.6500000953674316,3.430000066757202,3.640000104904175,3.640000104904175,485400,,,,,,,,
2020-02-14,3.640000104904175,3.680000066757202,3.450000047683716,3.6500000953674316,3.6500000953674316,292000,,,,,,,,
2020-02-18,3.630000114440918,3.680000066757202,3.5,3.559999942779541,3.559999942779541,316800,,,,,,,,
2020-02-19,3.6600000858306885,3.940000057220459,3.619999885559082,3.7799999713897705,3.7799999713897705,970500,,,,,,,,
2020-02-20,3.75,3.869999885559082,3.6600000858306885,3.75,3.75,478400,,,,,,,,
2020-02-21,3.759999990463257,3.8499999046325684,3.680000066757202,3.8399999141693115,3.8399999141693115,336500,,,,,,,,
2020-02-24,3.7799999713897705,3.7799999713897705,3.609999895095825,3.7200000286102295,3.7200000286102295,757800,,,,,,,,
2020-02-25,3.700000047683716,3.75,3.509999990463257,3.569999933242798,3.569999933242798,653000,,,,,,,,
2020-02-26,3.5799999237060547,3.6500000953674316,3.299999952316284,3.3499999046325684,3.3499999046325684,529500,,,,,,,,
2020-02-27,3.259999990463257,3.3499999046325684,3.049999952316284,3.119999885559082,3.119999885559082,579700,,,,,,,,
2020-02-28,2.990000009536743,3.319999933242798,2.990000009536743,3.319999933242798,3.319999933242798,999700,,,,,,,,
2020-03-02,3.3399999141693115,3.4200000762939453,3.1500000953674316,3.2100000381469727,3.2100000381469727,758700,,,,,,,,
2020-03-03,3.180000066757202,3.4200000762939453,3.069999933242798,3.1500000953674316,3.1500000953674316,655200,,,,,,,,
2020-03-04,3.2100000381469727,3.299999952316284,3.1500000953674316,3.2100000381469727,3.2100000381469727,493700,,,,,,,,
2020-03-05,3.1700000762939453,3.299999952316284,3.059999942779541,3.130000114440918,3.130000114440918,452300,,,,,,,,
2020-03-06,3.0299999713897705,3.109999895095825,2.890000104904175,2.9800000190734863,2.9800000190734863,552500,,,,,,,,
2020-03-09,2.799999952316284,2.9000000953674316,2.6600000858306885,2.7300000190734863,2.7300000190734863,364200,,,,,,,,
2020-03-10,2.7899999618530273,2.9100000858306885,2.6700000762939453,2.890000104904175,2.890000104904175,440000,,,,,,,,
2020-03-11,2.799999952316284,2.8499999046325684,2.5,2.630000114440918,2.630000114440918,562400,,,,,,,,
2020-03-12,2.5,2.5799999237060547,2.3499999046325684,2.450000047683716,2.450000047683716,498100,,,,,,,,
2020-03-13,2.609999895095825,2.7300000190734863,2.319999933242798,2.7200000286102295,2.7200000286102295,478100,,,,,,,,
2020-03-16,2.819999933242798,2.8399999141693115,2.3499999046325684,2.390000104904175,2.390000104904175,693200,,,,,,,,
2020-03-17,2.450000047683716,2.609999895095825,2.180000066757202,2.2799999713897705,2.2799999713897705,564400,,,,,,,,
2020-03-18,2.200000047683716,2.2200000286102295,1.2000000476837158,1.2599999904632568,1.2599999904632568,1618000,,,,,,,,
2020-03-19,1.2999999523162842,1.7000000476837158,1.2699999809265137,1.3799999952316284,1.3799999952316284,867200,,,,,,,,
2020-03-20,1.440000057220459,1.4700000286102295,1.1699999570846558,1.2400000095367432,1.2400000095367432,1268000,,,,,,,,
2020-03-23,1.350000023841858,1.6699999570846558,1.2999999523162842,1.6699999570846558,1.6699999570846558,1112600,,,,,,,,
2020-03-24,1.7599999904632568,2.369999885559082,1.7599999904632568,2.369999885559082,2.369999885559082,1452900,,,,,,,,
2020-03-25,2.440000057220459,2.5,2.0299999713897705,2.2899999618530273,2.2899999618530273,614400,,,,,,,,
2020-03-26,2.2799999713897705,2.4200000762939453,2.109999895095825,2.4000000953674316,2.4000000953674316,586100,,,,,,,,
2020-03-27,2.2899999618530273,2.490000009536743,2.1600000858306885,2.4800000190734863,2.4800000190734863,895700,,,,,,,,
2020-03-30,2.5,2.5,2.2100000381469727,2.4000000953674316,2.4000000953674316,422500,,,,,,,,
2020-03-31,2.359999895095825,2.5399999618530273,2.2699999809265137,2.5399999618530273,2.5399999618530273,781700,,,,,,,,
2020-04-01,2.4200000762939453,2.450000047683716,2.130000114440918,2.240000009536743,2.240000009536743,885100,,,,,,,,
2020-04-02,2.369999885559082,2.509999990463257,1.9600000381469727,2.069999933242798,2.069999933242798,838600,,,,,,,,
2020-04-03,2.049999952316284,2.2799999713897705,1.899999976158142,1.9600000381469727,1.9600000381469727,609000,,,,,,,,
2020-04-06,2.0199999809265137,2.1700000762939453,2.0,2.049999952316284,2.049999952316284,612900,,,,,,,,
2020-04-07,2.109999895095825,2.119999885559082,1.809999942779541,1.850000023841858,1.850000023841858,765700,,,,,,,,
2020-04-08,1.8600000143051147,2.009999990463257,1.850000023841858,1.9800000190734863,1.9800000190734863,608900,,,,,,,,
2020-04-09,2.0399999618530273,2.2100000381469727,2.0,2.1500000953674316,2.1500000953674316,693200,,,,,,,,
2020-04-13,2.130000114440918,2.1700000762939453,1.9600000381469727,2.059999942779541,2.059999942779541,357300,,,,,,,,
2020-04-14,2.119999885559082,2.2300000190734863,2.0,2.0999999046325684,2.0999999046325684,488500,,,,,,,,
2020-04-15,2.0,2.069999933242798,1.840000033378601,1.850000023841858,1.850000023841858,539300,,,,,,,,
2020-04-16,1.8600000143051147,1.909999966621399,1.6699999570846558,1.8600000143051147,1.8600000143051147,549000,,,,,,,,
2020-04-17,1.9900000095367432,2.1500000953674316,1.8899999856948853,2.130000114440918,2.130000114440918,722400,,,,,,,,
2020-04-20,2.059999942779541,2.25,2.0,2.059999942779541,2.059999942779541,507100,,,,,,,,
2020-04-21,1.9900000095367432,2.1500000953674316,1.9299999475479126,2.049999952316284,2.049999952316284,560400,,,,,,,,
2020-04-22,2.0999999046325684,2.2300000190734863,2.009999990463257,2.1600000858306885,2.1600000858306885,499700,,,,,,,,
2020-04-23,2.3499999046325684,2.509999990463257,2.259999990463257,2.390000104904175,2.390000104904175,1118200,,,,,,,,
2020-04-24,2.4000000953674316,2.5999999046325684,2.180000066757202,2.309999942779541,2.309999942779541,489900,,,,,,,,
2020-04-27,2.319999933242798,2.4200000762939453,2.2899999618530273,2.380000114440918,2.380000114440918,355200,,,,,,,,
2020-04-28,2.440000057220459,2.5,2.299999952316284,2.3399999141693115,2.3399999141693115,281800,,,,,,,,
2020-04-29,2.4200000762939453,2.490000009536743,2.2899999618530273,2.430000066757202,2.430000066757202,397400,,,,,,,,
2020-04-30,2.4000000953674316,2.4000000953674316,2.2100000381469727,2.240000009536743,2.240000009536743,701100,,,,,,,,
2020-05-01,2.200000047683716,4.389999866485596,2.049999952316284,3.369999885559082,3.369999885559082,17678700,,,,,,,,
2020-05-04,3.0399999618530273,4.099999904632568,2.759999990463257,3.809999942779541,3.809999942779541,13724200,,,,,,,,
2020-05-05,3.880000114440918,4.340000152587891,3.799999952316284,3.950000047683716,3.950000047683716,5699700,,,,,,,,
2020-05-06,4.170000076293945,4.190000057220459,3.509999990463257,3.640000104904175,3.640000104904175,2292300,,,,,,,,
2020-05-07,3.7300000190734863,4.690000057220459,3.640000104904175,4.320000171661377,4.320000171661377,4975000,,,,,,,,
2020-05-08,3.799999952316284,4.300000190734863,3.509999990463257,4.21999979019165,4.21999979019165,3067900,,,,,,,,
2020-05-11,4.159999847412109,5.0,4.039999961853027,4.900000095367432,4.900000095367432,3918400,,,,,,,,
2020-05-12,5.300000190734863,5.739999771118164,4.75,4.800000190734863,4.800000190734863,4229700,,,,,,,,
2020-05-13,4.989999771118164,5.380000114440918,4.5,4.889999866485596,4.889999866485596,2826500,,,,,,,,
2020-05-14,4.78000020980835,5.389999866485596,4.690000057220459,5.289999961853027,5.289999961853027,2344000,,,,,,,,
2020-05-15,5.21999979019165,5.389999866485596,4.769999980926514,4.809999942779541,4.809999942779541,2130900,,,,,,,,
2020-05-18,5.210000038146973,5.25,4.840000152587891,4.889999866485596,4.889999866485596,2379400,,,,,,,,
2020-05-19,4.909999847412109,4.909999847412109,4.619999885559082,4.679999828338623,4.679999828338623,1507700,,,,,,,,
2020-05-20,4.650000095367432,4.679999828338623,4.159999847412109,4.389999866485596,4.389999866485596,2557600,,,,,,,,
2020-05-21,4.400000095367432,4.949999809265137,4.320000171661377,4.670000076293945,4.670000076293945,2101300,,,,,,,,
2020-05-22,4.670000076293945,4.980000019073486,4.570000171661377,4.889999866485596,4.889999866485596,1698500,,,,,,,,
2020-05-26,4.880000114440918,4.96999979019165,4.659999847412109,4.690000057220459,4.690000057220459,1530300,,,,,,,,
2020-05-27,4.699999809265137,4.699999809265137,4.389999866485596,4.519999980926514,4.519999980926514,1141200,,,,,,,,
2020-05-28,4.429999828338623,4.760000228881836,4.380000114440918,4.46999979019165,4.46999979019165,1577400,,,,,,,,
2020-05-29,4.5,4.53000020980835,4.269999980926514,4.360000133514404,4.360000133514404,1655300,,,,,,,,
2020-06-01,4.349999904632568,4.769999980926514,4.320000171661377,4.550000190734863,4.550000190734863,1239400,,,,,,,,
2020-06-02,4.53000020980835,4.650000095367432,4.329999923706055,4.340000152587891,4.340000152587891,1327700,,,,,,,,
2020-06-03,4.369999885559082,4.550000190734863,4.210000038146973,4.289999961853027,4.289999961853027,1724300,,,,,,,,
2020-06-04,4.360000133514404,4.369999885559082,3.8299999237060547,3.8499999046325684,3.8499999046325684,1668500,,,,,,,,
2020-06-05,3.9000000953674316,4.139999866485596,3.630000114440918,3.640000104904175,3.640000104904175,1752200,,,,,,,,
2020-06-08,3.6500000953674316,3.930000066757202,3.569999933242798,3.5899999141693115,3.5899999141693115,1626300,,,,,,,,
2020-06-09,3.5899999141693115,3.9700000286102295,3.5,3.7899999618530273,3.7899999618530273,1657900,,,,,,,,
2020-06-10,3.819999933242798,4.010000228881836,3.7699999809265137,3.869999885559082,3.869999885559082,1113900,,,,,,,,
2020-06-11,3.75,3.75,3.3299999237060547,3.4800000190734863,3.4800000190734863,1525600,,,,,,,,
2020-06-12,3.5399999618530273,3.880000114440918,3.509999990463257,3.7100000381469727,3.7100000381469727,1106600,,,,,,,,
2020-06-15,4.010000228881836,4.260000228881836,3.9000000953674316,3.9800000190734863,3.9800000190734863,3593000,,,,,,,,
2020-06-16,4.039999961853027,4.199999809265137,3.9600000381469727,4.0,4.0,1666500,,,,,,,,
2020-06-17,4.079999923706055,4.170000076293945,3.8499999046325684,3.940000057220459,3.940000057220459,1360600,,,,,,,,
2020-06-18,3.9200000762939453,4.059999942779541,3.7799999713897705,3.8499999046325684,3.8499999046325684,1164400,,,,,,,,
2020-06-19,3.880000114440918,4.059999942779541,3.7899999618530273,3.799999952316284,3.799999952316284,1895700,,,,,,,,
2020-06-22,3.869999885559082,3.869999885559082,3.700000047683716,3.75,3.75,1029000,,,,,,,,
2020-06-23,3.759999990463257,3.8499999046325684,3.7200000286102295,3.740000009536743,3.740000009536743,1772900,,,,,,,,
2020-06-24,3.819999933242798,3.9000000953674316,3.569999933242798,3.690000057220459,3.690000057220459,1789500,,,,,,,,
2020-06-25,3.6700000762939453,3.680000066757202,3.359999895095825,3.5299999713897705,3.5299999713897705,2021100,,,,,,,,
2020-06-26,3.509999990463257,3.75,3.4100000858306885,3.700000047683716,3.700000047683716,2972900,,,,,,,,
2020-06-29,3.8499999046325684,4.329999923706055,3.759999990463257,4.099999904632568,4.099999904632568,2394700,,,,,,,,
2020-06-30,4.150000095367432,4.150000095367432,3.9100000858306885,4.010000228881836,4.010000228881836,1242400,,,,,,,,
2020-07-01,4.0,4.380000114440918,3.9100000858306885,4.340000152587891,4.340000152587891,1500800,,,,,,,,
2020-07-02,4.400000095367432,4.800000190734863,4.199999809265137,4.480000019073486,4.480000019073486,2665600,,,,,,,,
2020-07-06,4.739999771118164,4.940000057220459,4.300000190734863,4.380000114440918,4.380000114440918,2260500,,,,,,,,
2020-07-07,4.380000114440918,4.539999961853027,4.349999904632568,4.429999828338623,4.429999828338623,1362400,,,,,,,,
