date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MTRN')","('high', 'MTRN')","('low', 'MTRN')","('close', 'MTRN')","('adj_close', 'MTRN')","('volume', 'MTRN')","('currency', '')"
2020-03-23,30.969999313354492,32.25,29.700000762939453,31.459999084472656,30.43349266052246,220300,,,,,,,,
2020-03-24,33.400001525878906,34.939998626708984,32.529998779296875,34.77000045776367,33.63548278808594,133900,,,,,,,,
2020-03-25,34.869998931884766,35.2599983215332,31.93000030517578,33.08000183105469,32.000648498535156,320600,,,,,,,,
2020-03-26,33.709999084472656,36.779998779296875,32.56999969482422,36.029998779296875,34.85437774658203,214900,,,,,,,,
2020-03-27,34.209999084472656,35.810001373291016,32.91999816894531,35.22999954223633,34.08047866821289,358600,,,,,,,,
2020-03-30,35.43000030517578,36.59000015258789,34.95000076293945,36.29999923706055,35.11557388305664,122800,,,,,,,,
2020-03-31,35.83000183105469,36.66999816894531,34.540000915527344,35.0099983215332,33.86766052246094,239100,,,,,,,,
2020-04-01,33.47999954223633,35.939998626708984,33.04999923706055,33.86000061035156,32.755191802978516,96800,,,,,,,,
2020-04-02,34.16999816894531,35.380001068115234,32.90999984741211,33.380001068115234,32.29084777832031,150700,,,,,,,,
2020-04-03,33.41999816894531,35.529998779296875,33.0,35.09000015258789,33.94505310058594,129400,,,,,,,,
2020-04-06,36.83000183105469,38.47999954223633,36.7400016784668,38.08000183105469,36.837486267089844,160400,,,,,,,,
2020-04-07,39.81999969482422,39.81999969482422,38.06999969482422,38.630001068115234,37.369537353515625,171300,,,,,,,,
2020-04-08,39.529998779296875,40.79999923706055,38.70000076293945,39.83000183105469,38.530399322509766,246100,,,,,,,,
2020-04-09,41.279998779296875,43.83000183105469,40.33000183105469,43.650001525878906,42.225738525390625,157500,,,,,,,,
2020-04-13,43.4900016784668,43.4900016784668,41.619998931884766,42.529998779296875,41.14229202270508,129600,,,,,,,,
2020-04-14,43.02000045776367,43.75,41.529998779296875,42.90999984741211,41.5098991394043,136400,,,,,,,,
2020-04-15,40.86000061035156,41.7599983215332,40.18000030517578,41.0,39.66221237182617,106200,,,,,,,,
2020-04-16,41.47999954223633,41.75,39.599998474121094,40.63999938964844,39.3139533996582,128400,,,,,,,,
2020-04-17,41.93000030517578,43.380001068115234,41.630001068115234,42.11000061035156,40.73600387573242,136500,,,,,,,,
2020-04-20,41.02000045776367,42.63999938964844,40.97999954223633,42.47999954223633,41.09392166137695,142400,,,,,,,,
2020-04-21,41.0099983215332,42.560001373291016,40.66999816894531,42.09000015258789,40.71665573120117,237300,,,,,,,,
2020-04-22,43.290000915527344,43.70000076293945,41.72999954223633,42.4900016784668,41.10360336303711,131200,,,,,,,,
2020-04-23,43.31999969482422,49.93000030517578,43.31999969482422,47.41999816894531,45.872737884521484,278000,,,,,,,,
2020-04-24,49.619998931884766,49.97999954223633,47.709999084472656,49.540000915527344,47.923561096191406,280700,,,,,,,,
2020-04-27,50.0,51.650001525878906,49.63999938964844,51.029998779296875,49.36493682861328,136800,,,,,,,,
2020-04-28,53.0,53.2599983215332,50.0099983215332,50.349998474121094,48.70712661743164,143000,,,,,,,,
2020-04-29,51.560001373291016,54.900001525878906,51.560001373291016,54.189998626708984,52.42183303833008,181500,,,,,,,,
2020-04-30,52.75,53.0099983215332,51.58000183105469,51.7400016784668,50.05177688598633,234600,,,,,,,,
2020-05-01,50.18000030517578,50.869998931884766,48.97999954223633,49.689998626708984,48.06866455078125,179300,,,,,,,,
2020-05-04,49.060001373291016,49.86000061035156,48.5,49.540000915527344,47.923561096191406,277300,,,,,,,,
2020-05-05,50.849998474121094,51.189998626708984,49.130001068115234,49.29999923706055,47.69139862060547,142200,,,,,,,,
2020-05-06,49.38999938964844,49.540000915527344,48.5,48.90999984741211,47.31412124633789,107500,,,,,,,,
2020-05-07,49.81999969482422,50.349998474121094,49.709999084472656,50.11000061035156,48.47496795654297,108300,,,,,,,,
2020-05-08,51.619998931884766,51.95000076293945,50.91999816894531,51.7599983215332,50.07113265991211,67100,,,,,,,,
2020-05-11,50.68000030517578,51.04999923706055,49.40999984741211,50.689998626708984,49.03603744506836,185500,,,,,,,,
2020-05-12,50.81999969482422,50.849998474121094,48.88999938964844,48.95000076293945,47.352821350097656,110900,,,,,,,,
2020-05-13,48.77000045776367,48.97999954223633,46.90999984741211,47.56999969482422,46.01784133911133,110600,,,,,,,,
2020-05-14,46.130001068115234,48.4900016784668,45.20000076293945,48.41999816894531,46.84010696411133,127100,,,,,,,,
2020-05-15,48.59000015258789,50.86000061035156,48.099998474121094,50.52000045776367,48.87158966064453,115600,,,,,,,,
2020-05-18,52.95000076293945,53.560001373291016,51.220001220703125,51.40999984741211,49.7325553894043,129400,,,,,,,,
2020-05-19,50.83000183105469,50.95000076293945,49.81999969482422,49.81999969482422,48.19442367553711,75500,,,,,,,,
2020-05-20,51.0,52.209999084472656,50.5,51.59000015258789,49.90666961669922,74300,,,,,,,,
2020-05-21,51.5099983215332,52.13999938964844,51.18000030517578,51.58000183105469,49.89701461791992,67300,,,,,,,,
2020-05-22,51.630001068115234,51.630001068115234,50.29999923706055,50.91999816894531,49.25853729248047,51200,,,,,,,,
2020-05-26,52.4900016784668,54.0,51.88999938964844,53.5099983215332,51.76401901245117,75900,,,,,,,,
2020-05-27,54.52000045776367,55.400001525878906,53.209999084472656,55.06999969482422,53.27312088012695,106200,,,,,,,,
2020-05-28,56.060001373291016,56.060001373291016,52.400001525878906,52.41999816894531,50.815704345703125,90800,,,,,,,,
2020-05-29,52.029998779296875,53.5099983215332,51.31999969482422,52.5,50.89326477050781,136700,,,,,,,,
2020-06-01,53.09000015258789,53.689998626708984,52.88999938964844,52.97999954223633,51.35856628417969,68600,,,,,,,,
2020-06-02,53.619998931884766,53.900001525878906,52.959999084472656,53.13999938964844,51.513675689697266,111400,,,,,,,,
2020-06-03,53.9900016784668,55.7599983215332,53.119998931884766,55.13999938964844,53.452449798583984,73400,,,,,,,,
2020-06-04,54.65999984741211,56.150001525878906,54.65999984741211,55.849998474121094,54.1407356262207,71400,,,,,,,,
2020-06-05,57.83000183105469,59.09000015258789,56.88999938964844,57.900001525878906,56.12800216674805,107300,,,,,,,,
2020-06-08,59.41999816894531,63.459999084472656,58.97999954223633,61.86000061035156,59.9668083190918,209400,,,,,,,,
2020-06-09,61.599998474121094,61.599998474121094,58.369998931884766,59.060001373291016,57.25249099731445,106000,,,,,,,,
2020-06-10,59.16999816894531,59.16999816894531,57.439998626708984,57.849998474121094,56.07951736450195,89700,,,,,,,,
2020-06-11,52.9900016784668,55.15999984741211,52.0,52.95000076293945,51.32948684692383,156900,,,,,,,,
2020-06-12,55.2599983215332,55.810001373291016,53.650001525878906,55.04999923706055,53.36521530151367,88400,,,,,,,,
2020-06-15,53.369998931884766,57.689998626708984,53.369998931884766,56.29999923706055,54.57696533203125,212100,,,,,,,,
2020-06-16,58.86000061035156,60.08000183105469,58.099998474121094,59.20000076293945,57.38821029663086,210800,,,,,,,,
2020-06-17,59.400001525878906,59.400001525878906,57.81999969482422,58.869998931884766,57.068302154541016,159000,,,,,,,,
2020-06-18,57.83000183105469,59.08000183105469,57.83000183105469,58.75,56.951988220214844,169200,,,,,,,,
2020-06-19,59.720001220703125,60.02000045776367,58.7400016784668,58.790000915527344,56.99074935913086,329800,,,,,,,,
2020-06-22,58.15999984741211,59.060001373291016,57.650001525878906,58.709999084472656,56.91320037841797,146100,,,,,,,,
2020-06-23,59.68000030517578,60.06999969482422,58.209999084472656,59.0,57.1943244934082,96000,,,,,,,,
2020-06-24,58.04999923706055,58.619998931884766,57.02000045776367,57.470001220703125,55.71116638183594,157400,,,,,,,,
2020-06-25,57.45000076293945,59.27000045776367,57.11000061035156,59.060001373291016,57.25249099731445,115300,,,,,,,,
2020-06-26,58.54999923706055,59.33000183105469,57.77000045776367,58.529998779296875,56.73871994018555,213200,,,,,,,,
2020-06-29,59.81999969482422,61.150001525878906,59.279998779296875,60.45000076293945,58.59996032714844,136300,,,,,,,,
2020-06-30,60.150001525878906,62.11000061035156,60.0,61.4900016784668,59.60812759399414,155200,,,,,,,,
2020-07-01,60.939998626708984,61.209999084472656,58.29999923706055,58.599998474121094,56.80656814575195,112400,,,,,,,,
2020-07-02,59.88999938964844,60.439998626708984,58.540000915527344,58.720001220703125,56.922908782958984,71900,,,,,,,,
2020-07-06,60.119998931884766,60.65999984741211,59.08000183105469,60.130001068115234,58.28975296020508,84800,,,,,,,,
2020-07-07,59.41999816894531,59.90999984741211,58.84000015258789,59.16999816894531,57.359127044677734,87100,,,,,,,,
2020-07-08,59.11000061035156,59.41999816894531,57.11000061035156,57.63999938964844,55.87594985961914,79000,,,,,,,,
2020-07-09,57.7400016784668,57.7400016784668,55.34000015258789,56.439998626708984,54.712677001953125,72000,,,,,,,,
2020-07-10,56.66999816894531,58.90999984741211,56.150001525878906,58.369998931884766,56.58361053466797,70400,,,,,,,,
2020-07-13,59.36000061035156,59.400001525878906,57.61000061035156,58.20000076293945,56.418819427490234,86000,,,,,,,,
2020-07-14,58.150001525878906,60.11000061035156,58.150001525878906,60.0,58.16371536254883,90100,,,,,,,,
2020-07-15,61.689998626708984,63.45000076293945,60.63999938964844,62.84000015258789,60.916805267333984,135100,,,,,,,,
2020-07-16,62.5,62.68000030517578,60.970001220703125,61.66999816894531,59.78260803222656,88400,,,,,,,,
2020-07-17,62.150001525878906,63.13999938964844,61.77000045776367,62.15999984741211,60.25761413574219,76000,,,,,,,,
2020-07-20,62.04999923706055,62.88999938964844,61.630001068115234,62.52000045776367,60.60660934448242,101200,,,,,,,,
2020-07-21,63.27000045776367,63.83000183105469,62.459999084472656,62.63999938964844,60.722930908203125,69800,,,,,,,,
2020-07-22,62.0099983215332,63.0099983215332,61.2400016784668,61.72999954223633,59.84077453613281,89900,,,,,,,,
2020-07-23,60.97999954223633,61.880001068115234,59.400001525878906,61.33000183105469,59.45301818847656,142100,,,,,,,,
2020-07-24,60.93000030517578,60.93000030517578,58.16999816894531,58.16999816894531,56.389732360839844,133200,,,,,,,,
2020-07-27,58.189998626708984,58.70000076293945,57.72999954223633,58.279998779296875,56.49635696411133,138700,,,,,,,,
2020-07-28,57.79999923706055,58.31999969482422,56.52000045776367,57.34000015258789,55.58512878417969,123100,,,,,,,,
2020-07-29,57.4900016784668,59.029998779296875,57.4900016784668,58.29999923706055,56.51576232910156,125900,,,,,,,,
2020-07-30,57.13999938964844,58.880001068115234,56.90999984741211,58.439998626708984,56.65146255493164,126100,,,,,,,,
2020-07-31,58.02000045776367,58.02000045776367,55.529998779296875,57.41999816894531,55.66267776489258,167600,,,,,,,,
2020-08-03,58.060001373291016,58.599998474121094,57.189998626708984,58.310001373291016,56.525447845458984,89100,,,,,,,,
2020-08-04,58.29999923706055,58.38999938964844,57.220001220703125,57.5,55.740238189697266,130800,,,,,,,,
2020-08-05,58.529998779296875,59.5,58.36000061035156,58.599998474121094,56.80656814575195,136300,,,,,,,,
2020-08-06,58.599998474121094,58.7599983215332,56.83000183105469,58.540000915527344,56.7484130859375,103000,,,,,,,,
2020-08-07,58.04999923706055,58.939998626708984,56.529998779296875,58.810001373291016,57.010135650634766,95100,,,,,,,,
2020-08-10,59.279998779296875,61.70000076293945,59.27000045776367,61.09000015258789,59.22036361694336,181200,,,,,,,,
2020-08-11,61.36000061035156,62.77000045776367,61.060001373291016,61.720001220703125,59.83108901977539,116100,,,,,,,,
2020-08-12,62.81999969482422,62.97999954223633,59.86000061035156,60.560001373291016,58.70659255981445,75300,,,,,,,,
2020-08-13,60.08000183105469,60.56999969482422,59.09000015258789,59.5099983215332,57.688724517822266,60300,,,,,,,,
2020-08-14,59.02000045776367,59.119998931884766,58.18000030517578,58.63999938964844,56.8453369140625,63800,,,,,,,,
2020-08-17,58.9900016784668,59.619998931884766,58.52000045776367,58.86000061035156,57.17074203491211,67700,,,,,,,,
2020-08-18,58.849998474121094,58.849998474121094,56.689998626708984,57.56999969482422,55.91775131225586,96100,,,,,,,,
2020-08-19,57.65999984741211,57.70000076293945,56.4900016784668,56.63999938964844,55.014442443847656,82300,,,,,,,,
2020-08-20,55.970001220703125,57.869998931884766,55.790000915527344,57.060001373291016,55.422393798828125,93400,,,,,,,,
2020-08-21,56.650001525878906,56.79999923706055,55.0099983215332,56.75,55.12128829956055,106000,,,,,,,,
2020-08-24,57.29999923706055,57.439998626708984,56.540000915527344,57.38999938964844,55.742923736572266,84400,,,,,,,,
2020-08-25,57.90999984741211,58.150001525878906,56.25,57.11000061035156,55.4709587097168,57600,,,,,,,,
2020-08-26,56.970001220703125,57.130001068115234,55.790000915527344,56.29999923706055,54.6842041015625,82100,,,,,,,,
2020-08-27,56.880001068115234,56.959999084472656,55.560001373291016,56.119998931884766,54.509368896484375,72200,,,,,,,,
2020-08-28,56.630001068115234,56.650001525878906,55.52000045776367,56.06999969482422,54.46080780029297,74600,,,,,,,,
2020-08-31,56.029998779296875,56.029998779296875,54.40999984741211,54.59000015258789,53.023284912109375,154400,,,,,,,,
2020-09-01,54.5099983215332,55.25,53.9900016784668,55.18000030517578,53.596343994140625,74700,,,,,,,,
2020-09-02,55.130001068115234,56.31999969482422,54.720001220703125,56.099998474121094,54.48994827270508,96300,,,,,,,,
2020-09-03,55.75,55.84000015258789,53.40999984741211,53.68000030517578,52.1393928527832,73800,,,,,,,,
2020-09-04,54.79999923706055,54.79999923706055,52.68000030517578,52.790000915527344,51.27494430541992,102400,,,,,,,,
2020-09-08,52.279998779296875,52.95000076293945,50.75,51.709999084472656,50.22593688964844,95400,,,,,,,,
2020-09-09,51.9900016784668,52.08000183105469,50.65999984741211,51.599998474121094,50.11909484863281,78500,,,,,,,,
2020-09-10,51.400001525878906,52.20000076293945,50.47999954223633,50.5,49.0506591796875,68100,,,,,,,,
2020-09-11,50.63999938964844,51.29999923706055,50.4900016784668,50.7599983215332,49.303192138671875,74100,,,,,,,,
2020-09-14,51.13999938964844,52.13999938964844,50.83000183105469,51.959999084472656,50.4687614440918,95000,,,,,,,,
2020-09-15,52.38999938964844,52.38999938964844,51.11000061035156,51.59000015258789,50.109375,82500,,,,,,,,
2020-09-16,51.790000915527344,52.290000915527344,51.380001068115234,51.5,50.02195739746094,125600,,,,,,,,
2020-09-17,50.81999969482422,51.5099983215332,50.5,51.18000030517578,49.711143493652344,71300,,,,,,,,
2020-09-18,51.630001068115234,52.5,51.31999969482422,52.0,50.507606506347656,350300,,,,,,,,
2020-09-21,50.88999938964844,51.5,49.7400016784668,51.099998474121094,49.6334342956543,193700,,,,,,,,
2020-09-22,51.31999969482422,51.31999969482422,49.86000061035156,50.650001525878906,49.19635009765625,186000,,,,,,,,
2020-09-23,50.560001373291016,51.29999923706055,49.97999954223633,50.0,48.565006256103516,90600,,,,,,,,
2020-09-24,50.20000076293945,51.7400016784668,49.599998474121094,50.93000030517578,49.46831130981445,88200,,,,,,,,
2020-09-25,50.93000030517578,52.15999984741211,50.70000076293945,51.68000030517578,50.196800231933594,98200,,,,,,,,
2020-09-28,52.25,54.2400016784668,52.25,53.90999984741211,52.36280059814453,135400,,,,,,,,
2020-09-29,53.65999984741211,54.220001220703125,51.650001525878906,52.18000030517578,50.68245315551758,148300,,,,,,,,
2020-09-30,52.54999923706055,52.91999816894531,51.70000076293945,52.029998779296875,50.5367431640625,117400,,,,,,,,
2020-10-01,52.0099983215332,52.83000183105469,51.150001525878906,52.439998626708984,50.934993743896484,117900,,,,,,,,
2020-10-02,51.5,54.40999984741211,50.779998779296875,54.25,52.693031311035156,139900,,,,,,,,
2020-10-05,54.38999938964844,54.83000183105469,53.849998474121094,54.439998626708984,52.87757873535156,101500,,,,,,,,
2020-10-06,55.2599983215332,55.79999923706055,53.060001373291016,53.720001220703125,52.17824935913086,111400,,,,,,,,
2020-10-07,54.58000183105469,55.18000030517578,54.02000045776367,54.880001068115234,53.30495834350586,106900,,,,,,,,
2020-10-08,55.61000061035156,56.16999816894531,54.779998779296875,55.84000015258789,54.23741912841797,73300,,,,,,,,
2020-10-09,56.70000076293945,57.59000015258789,56.41999816894531,57.5,55.84976577758789,107500,,,,,,,,
2020-10-12,57.63999938964844,58.060001373291016,56.9900016784668,57.619998931884766,55.96632385253906,75400,,,,,,,,
2020-10-13,57.06999969482422,57.349998474121094,55.900001525878906,56.11000061035156,54.49965286254883,55400,,,,,,,,
2020-10-14,56.25,56.380001068115234,55.40999984741211,55.86000061035156,54.2568359375,57900,,,,,,,,
2020-10-15,55.09000015258789,56.02000045776367,54.66999816894531,55.70000076293945,54.10142135620117,57800,,,,,,,,
2020-10-16,55.5099983215332,56.56999969482422,55.5099983215332,55.849998474121094,54.24711990356445,47000,,,,,,,,
2020-10-19,55.81999969482422,56.9900016784668,55.04999923706055,55.130001068115234,53.54777526855469,65900,,,,,,,,
2020-10-20,55.470001220703125,56.31999969482422,55.150001525878906,55.369998931884766,53.78089904785156,40200,,,,,,,,
2020-10-21,55.560001373291016,56.130001068115234,54.7599983215332,55.470001220703125,53.87802505493164,51800,,,,,,,,
2020-10-22,55.540000915527344,55.540000915527344,53.380001068115234,54.66999816894531,53.10098648071289,89800,,,,,,,,
2020-10-23,55.2599983215332,55.45000076293945,53.59000015258789,53.810001373291016,52.26566696166992,56000,,,,,,,,
2020-10-26,53.279998779296875,53.31999969482422,51.11000061035156,51.279998779296875,49.80827331542969,163200,,,,,,,,
2020-10-27,50.869998931884766,51.099998474121094,50.040000915527344,50.86000061035156,49.400333404541016,83600,,,,,,,,
2020-10-28,50.0,50.810001373291016,49.5099983215332,50.79999923706055,49.34205627441406,163300,,,,,,,,
2020-10-29,50.29999923706055,52.709999084472656,50.08000183105469,51.81999969482422,50.33277893066406,107100,,,,,,,,
2020-10-30,51.720001220703125,52.16999816894531,50.880001068115234,51.189998626708984,49.72085189819336,96500,,,,,,,,
2020-11-02,51.79999923706055,51.849998474121094,50.650001525878906,51.33000183105469,49.85684585571289,106000,,,,,,,,
2020-11-03,51.970001220703125,52.41999816894531,51.369998931884766,52.0,50.507606506347656,88100,,,,,,,,
2020-11-04,50.95000076293945,51.880001068115234,50.099998474121094,50.38999938964844,49.05229568481445,82200,,,,,,,,
2020-11-05,50.880001068115234,52.40999984741211,50.880001068115234,51.779998779296875,50.40540313720703,81900,,,,,,,,
2020-11-06,52.27000045776367,52.75,51.65999984741211,52.13999938964844,50.75584030151367,60300,,,,,,,,
2020-11-09,55.34000015258789,59.0,54.869998931884766,57.34000015258789,55.81779861450195,129700,,,,,,,,
2020-11-10,58.08000183105469,58.61000061035156,56.560001373291016,56.91999816894531,55.408939361572266,169300,,,,,,,,
2020-11-11,56.95000076293945,56.95000076293945,54.630001068115234,55.33000183105469,53.86115646362305,52800,,,,,,,,
2020-11-12,54.529998779296875,56.02000045776367,54.15999984741211,55.459999084472656,53.987701416015625,128700,,,,,,,,
2020-11-13,55.9900016784668,58.439998626708984,55.9900016784668,58.25,56.703643798828125,67400,,,,,,,,
2020-11-16,59.13999938964844,61.689998626708984,59.13999938964844,61.25,59.62398910522461,103100,,,,,,,,
2020-11-17,60.93000030517578,60.93000030517578,59.220001220703125,60.38999938964844,58.78683090209961,84700,,,,,,,,
2020-11-18,60.59000015258789,61.529998779296875,59.75,60.54999923706055,58.94258499145508,74000,,,,,,,,
2020-11-19,60.599998474121094,60.599998474121094,58.86000061035156,59.91999816894531,58.32929992675781,61100,,,,,,,,
2020-11-20,59.529998779296875,60.36000061035156,59.0,60.15999984741211,58.56293487548828,39700,,,,,,,,
2020-11-23,60.47999954223633,61.43000030517578,59.59000015258789,60.810001373291016,59.1956787109375,82500,,,,,,,,
2020-11-24,61.900001525878906,62.290000915527344,60.93000030517578,61.959999084472656,60.31514358520508,91700,,,,,,,,
2020-11-25,61.61000061035156,61.61000061035156,60.25,60.369998931884766,58.76736068725586,68900,,,,,,,,
2020-11-27,60.560001373291016,60.560001373291016,59.349998474121094,60.540000915527344,58.9328498840332,24400,,,,,,,,
2020-11-30,60.060001373291016,60.060001373291016,58.04999923706055,58.29999923706055,56.75231170654297,74400,,,,,,,,
2020-12-01,59.310001373291016,59.81999969482422,58.279998779296875,59.0,57.43372344970703,70600,,,,,,,,
2020-12-02,58.97999954223633,60.290000915527344,58.88999938964844,60.130001068115234,58.53373336791992,57800,,,,,,,,
2020-12-03,60.459999084472656,60.459999084472656,59.060001373291016,59.2400016784668,57.66735076904297,26900,,,,,,,,
2020-12-04,59.88999938964844,62.279998779296875,59.88999938964844,62.18000030517578,60.52931213378906,61200,,,,,,,,
2020-12-07,61.84000015258789,62.4900016784668,61.02000045776367,61.189998626708984,59.56559371948242,47600,,,,,,,,
2020-12-08,60.81999969482422,61.689998626708984,60.36000061035156,61.560001373291016,59.92577362060547,74100,,,,,,,,
2020-12-09,62.209999084472656,62.209999084472656,59.38999938964844,59.47999954223633,57.90098571777344,77400,,,,,,,,
2020-12-10,59.029998779296875,59.529998779296875,58.310001373291016,58.95000076293945,57.38505554199219,71300,,,,,,,,
2020-12-11,58.369998931884766,59.369998931884766,57.47999954223633,57.72999954223633,56.19744110107422,82500,,,,,,,,
2020-12-14,58.16999816894531,58.65999984741211,57.25,57.25,55.730194091796875,79900,,,,,,,,
2020-12-15,57.369998931884766,60.08000183105469,57.369998931884766,59.459999084472656,57.88151931762695,178100,,,,,,,,
