date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MSEX')","('high', 'MSEX')","('low', 'MSEX')","('close', 'MSEX')","('adj_close', 'MSEX')","('volume', 'MSEX')","('currency', '')"
2020-02-05,67.0,67.68000030517578,66.54000091552734,67.45999908447266,60.52632522583008,56500,,,,,,,,
2020-02-06,67.79000091552734,68.0,67.3499984741211,67.97000122070312,60.9838981628418,31000,,,,,,,,
2020-02-07,68.0999984741211,68.54000091552734,67.80999755859375,68.1500015258789,61.14541244506836,33900,,,,,,,,
2020-02-10,68.29000091552734,68.83000183105469,68.18000030517578,68.72000122070312,61.65684127807617,28300,,,,,,,,
2020-02-11,68.9000015258789,69.5199966430664,67.62000274658203,67.70999908447266,60.75062561035156,40200,,,,,,,,
2020-02-12,67.81999969482422,68.16000366210938,67.04000091552734,68.13999938964844,61.136436462402344,43500,,,,,,,,
2020-02-13,67.83999633789062,69.44999694824219,67.83999633789062,69.44000244140625,62.53777313232422,51400,,,,,,,,
2020-02-14,69.41999816894531,69.81999969482422,69.04000091552734,69.26000213623047,62.37566375732422,33100,,,,,,,,
2020-02-18,69.29000091552734,69.91999816894531,69.16999816894531,69.44999694824219,62.54677963256836,33200,,,,,,,,
2020-02-19,69.52999877929688,69.52999877929688,67.80999755859375,67.87999725341797,61.132816314697266,41000,,,,,,,,
2020-02-20,67.91000366210938,68.5,66.23999786376953,67.61000061035156,60.88966369628906,43800,,,,,,,,
2020-02-21,67.86000061035156,68.91000366210938,66.95999908447266,68.26000213623047,61.475059509277344,39700,,,,,,,,
2020-02-24,67.48999786376953,68.22000122070312,66.51000213623047,66.83999633789062,60.19620895385742,41700,,,,,,,,
2020-02-25,67.01000213623047,67.0999984741211,64.68000030517578,64.83999633789062,58.39500427246094,51800,,,,,,,,
2020-02-26,65.05999755859375,65.91000366210938,64.79000091552734,65.52999877929688,59.01641082763672,44000,,,,,,,,
2020-02-27,65.06999969482422,65.63999938964844,61.880001068115234,61.900001525878906,55.74724578857422,67900,,,,,,,,
2020-02-28,59.380001068115234,60.33000183105469,56.0,59.470001220703125,53.558773040771484,163000,,,,,,,,
2020-03-02,59.970001220703125,64.44000244140625,59.630001068115234,64.43000030517578,58.025760650634766,80600,,,,,,,,
2020-03-03,64.23999786376953,64.86000061035156,62.06999969482422,63.2599983215332,56.972049713134766,82900,,,,,,,,
2020-03-04,64.33999633789062,66.66000366210938,63.7599983215332,66.47000122070312,59.862998962402344,64700,,,,,,,,
2020-03-05,65.27999877929688,65.81999969482422,64.20999908447266,65.66999816894531,59.14250946044922,70700,,,,,,,,
2020-03-06,64.26000213623047,67.80999755859375,62.68000030517578,67.61000061035156,60.88966369628906,75600,,,,,,,,
2020-03-09,64.61000061035156,67.11000061035156,62.75,64.08000183105469,57.710548400878906,70600,,,,,,,,
2020-03-10,65.26000213623047,66.1500015258789,62.72999954223633,65.08000183105469,58.61116027832031,85200,,,,,,,,
2020-03-11,64.16999816894531,64.69000244140625,58.36000061035156,58.52000045776367,52.70320129394531,77700,,,,,,,,
2020-03-12,56.0,57.4900016784668,52.72999954223633,53.61000061035156,48.281253814697266,121600,,,,,,,,
2020-03-13,55.2400016784668,56.790000915527344,52.18000030517578,55.540000915527344,50.019412994384766,169200,,,,,,,,
2020-03-16,52.529998779296875,53.599998474121094,48.790000915527344,49.45000076293945,44.534751892089844,108800,,,,,,,,
2020-03-17,50.16999816894531,61.70000076293945,48.790000915527344,61.349998474121094,55.25190353393555,121900,,,,,,,,
2020-03-18,57.43000030517578,61.52000045776367,55.0,56.310001373291016,50.71288299560547,108100,,,,,,,,
2020-03-19,55.560001373291016,59.369998931884766,53.33000183105469,57.38999938964844,51.68553161621094,119900,,,,,,,,
2020-03-20,57.16999816894531,59.97999954223633,54.43000030517578,56.86000061035156,51.20820617675781,173700,,,,,,,,
2020-03-23,56.40999984741211,59.0,51.0099983215332,54.880001068115234,49.42501449584961,114300,,,,,,,,
2020-03-24,57.25,59.81999969482422,52.540000915527344,56.38999938964844,50.78491973876953,98400,,,,,,,,
2020-03-25,56.38999938964844,58.79999923706055,53.20000076293945,53.81999969482422,48.47038269042969,71500,,,,,,,,
2020-03-26,54.25,57.95000076293945,52.310001373291016,55.650001525878906,50.11848068237305,138600,,,,,,,,
2020-03-27,53.88999938964844,59.83000183105469,53.34000015258789,57.22999954223633,51.54142761230469,70900,,,,,,,,
2020-03-30,57.869998931884766,62.34000015258789,55.77000045776367,61.470001220703125,55.35997772216797,93400,,,,,,,,
2020-03-31,61.029998779296875,61.029998779296875,57.95000076293945,60.119998931884766,54.144168853759766,76500,,,,,,,,
2020-04-01,58.93000030517578,58.93000030517578,53.790000915527344,54.2400016784668,48.84862518310547,64200,,,,,,,,
2020-04-02,53.70000076293945,57.9900016784668,53.70000076293945,57.63999938964844,51.910667419433594,70400,,,,,,,,
2020-04-03,56.959999084472656,57.91999816894531,54.29999923706055,56.65999984741211,51.0280876159668,47000,,,,,,,,
2020-04-06,59.439998626708984,61.91999816894531,58.7599983215332,60.880001068115234,54.82862854003906,78700,,,,,,,,
2020-04-07,61.83000183105469,62.619998931884766,57.38999938964844,58.279998779296875,52.48705291748047,92400,,,,,,,,
2020-04-08,59.689998626708984,61.27000045776367,58.83000183105469,60.560001373291016,54.54043197631836,68400,,,,,,,,
2020-04-09,62.209999084472656,63.880001068115234,60.880001068115234,62.939998626708984,56.683868408203125,77500,,,,,,,,
2020-04-13,62.2400016784668,62.61000061035156,60.880001068115234,62.369998931884766,56.17051315307617,39800,,,,,,,,
2020-04-14,63.4900016784668,64.0,60.95000076293945,63.29999923706055,57.00807189941406,75400,,,,,,,,
2020-04-15,61.279998779296875,61.290000915527344,58.7400016784668,59.0,53.135501861572266,65100,,,,,,,,
2020-04-16,59.54999923706055,60.619998931884766,58.0,60.290000915527344,54.29727554321289,60600,,,,,,,,
2020-04-17,61.41999816894531,61.97999954223633,60.29999923706055,61.36000061035156,55.26091003417969,53700,,,,,,,,
2020-04-20,59.81999969482422,60.15999984741211,57.70000076293945,58.52000045776367,52.70320129394531,33000,,,,,,,,
2020-04-21,56.7400016784668,57.63999938964844,56.439998626708984,57.0,51.33429718017578,42400,,,,,,,,
2020-04-22,58.33000183105469,59.04999923706055,57.70000076293945,58.77000045776367,52.92835235595703,48000,,,,,,,,
2020-04-23,59.31999969482422,59.4900016784668,57.900001525878906,58.65999984741211,52.82928466796875,56600,,,,,,,,
2020-04-24,58.61000061035156,59.630001068115234,58.11000061035156,59.099998474121094,53.22555160522461,51100,,,,,,,,
2020-04-27,59.25,59.70000076293945,58.900001525878906,59.20000076293945,53.315608978271484,44600,,,,,,,,
2020-04-28,60.470001220703125,60.97999954223633,59.95000076293945,60.5,54.48640060424805,67600,,,,,,,,
2020-04-29,61.7400016784668,63.16999816894531,60.65999984741211,62.75,56.51274108886719,191800,,,,,,,,
2020-04-30,61.7599983215332,62.2599983215332,59.459999084472656,60.29999923706055,54.306270599365234,117100,,,,,,,,
2020-05-01,59.45000076293945,60.560001373291016,59.45000076293945,60.0099983215332,54.04509735107422,83500,,,,,,,,
2020-05-04,60.130001068115234,61.16999816894531,59.310001373291016,61.040000915527344,54.972721099853516,113800,,,,,,,,
2020-05-05,61.27000045776367,62.29999923706055,61.029998779296875,61.810001373291016,55.66618347167969,71900,,,,,,,,
2020-05-06,62.34000015258789,63.689998626708984,61.11000061035156,61.11000061035156,55.0357666015625,69400,,,,,,,,
2020-05-07,62.279998779296875,63.22999954223633,60.900001525878906,61.880001068115234,55.729225158691406,56200,,,,,,,,
2020-05-08,62.54999923706055,62.70000076293945,61.7400016784668,62.099998474121094,55.927364349365234,48200,,,,,,,,
2020-05-11,61.29999923706055,62.38999938964844,59.790000915527344,61.77000045776367,55.63016128540039,47300,,,,,,,,
2020-05-12,61.93000030517578,61.93000030517578,60.599998474121094,61.150001525878906,55.07178497314453,60900,,,,,,,,
2020-05-13,60.939998626708984,61.599998474121094,59.439998626708984,61.25,55.16184997558594,51100,,,,,,,,
2020-05-14,60.13999938964844,60.45000076293945,58.630001068115234,59.619998931884766,53.919227600097656,105800,,,,,,,,
2020-05-15,59.5,60.220001220703125,58.380001068115234,60.220001220703125,54.46186065673828,100000,,,,,,,,
2020-05-18,61.2400016784668,64.0,61.2400016784668,63.54999923706055,57.47343826293945,112300,,,,,,,,
2020-05-19,63.11000061035156,63.65999984741211,61.209999084472656,61.279998779296875,55.42048645019531,55900,,,,,,,,
2020-05-20,62.20000076293945,63.20000076293945,61.29999923706055,62.36000061035156,56.39723205566406,52100,,,,,,,,
2020-05-21,62.380001068115234,63.459999084472656,61.97999954223633,62.52000045776367,56.541934967041016,44000,,,,,,,,
2020-05-22,62.939998626708984,63.869998931884766,62.470001220703125,63.79999923706055,57.69954299926758,38800,,,,,,,,
2020-05-26,65.69000244140625,66.38999938964844,64.70999908447266,65.3499984741211,59.10133361816406,76100,,,,,,,,
2020-05-27,66.51000213623047,66.80999755859375,65.05000305175781,66.5199966430664,60.159446716308594,62000,,,,,,,,
2020-05-28,67.30000305175781,68.87000274658203,65.61000061035156,65.94000244140625,59.634918212890625,65100,,,,,,,,
2020-05-29,65.69000244140625,68.05000305175781,64.87999725341797,67.86000061035156,61.37133026123047,65400,,,,,,,,
2020-06-01,68.22000122070312,68.22000122070312,67.19999694824219,67.26000213623047,60.828697204589844,62300,,,,,,,,
2020-06-02,67.83999633789062,68.54000091552734,66.41000366210938,68.29000091552734,61.76022720336914,54600,,,,,,,,
2020-06-03,68.7699966430664,71.26000213623047,68.52999877929688,69.73999786376953,63.07155990600586,59800,,,,,,,,
2020-06-04,69.41000366210938,69.41000366210938,67.80000305175781,68.44999694824219,61.90492630004883,35700,,,,,,,,
2020-06-05,69.94999694824219,72.41000366210938,69.83999633789062,69.94999694824219,63.26148223876953,77800,,,,,,,,
2020-06-08,70.38999938964844,70.73999786376953,69.13999938964844,69.41999816894531,62.78215789794922,63500,,,,,,,,
2020-06-09,68.94999694824219,69.72000122070312,67.9800033569336,68.75,62.17623519897461,36100,,,,,,,,
2020-06-10,69.0199966430664,69.76000213623047,68.41999816894531,68.8499984741211,62.266666412353516,43200,,,,,,,,
2020-06-11,66.86000061035156,68.33999633789062,66.2300033569336,67.68000030517578,61.208553314208984,86500,,,,,,,,
2020-06-12,69.58000183105469,69.58000183105469,66.5999984741211,68.04000091552734,61.53413009643555,94200,,,,,,,,
2020-06-15,67.55000305175781,72.0,66.8499984741211,70.55999755859375,63.81315612792969,98000,,,,,,,,
2020-06-16,72.2300033569336,72.23999786376953,69.19000244140625,69.37999725341797,62.745994567871094,55700,,,,,,,,
2020-06-17,70.0,70.0,68.06999969482422,68.55999755859375,62.004390716552734,40000,,,,,,,,
2020-06-18,68.44999694824219,68.69000244140625,67.55999755859375,68.0999984741211,61.58837127685547,31500,,,,,,,,
2020-06-19,68.5999984741211,68.66000366210938,67.33000183105469,67.54000091552734,61.08192825317383,111900,,,,,,,,
2020-06-22,67.22000122070312,67.4800033569336,66.02999877929688,66.4800033569336,60.123294830322266,57000,,,,,,,,
2020-06-23,66.68000030517578,66.68000030517578,65.44000244140625,66.30999755859375,59.96953201293945,48500,,,,,,,,
2020-06-24,66.0,66.0,64.20999908447266,64.7300033569336,58.54062271118164,70000,,,,,,,,
2020-06-25,64.62999725341797,64.62999725341797,62.5,63.7599983215332,57.66336441040039,104000,,,,,,,,
2020-06-26,63.65999984741211,64.80999755859375,61.5,61.5,55.61946487426758,263300,,,,,,,,
2020-06-29,62.310001373291016,66.73999786376953,62.310001373291016,65.91999816894531,59.6168327331543,80700,,,,,,,,
2020-06-30,65.3499984741211,67.55000305175781,65.3499984741211,67.18000030517578,60.756351470947266,62200,,,,,,,,
2020-07-01,67.12000274658203,68.69000244140625,64.30999755859375,67.20999908447266,60.78347396850586,67000,,,,,,,,
2020-07-02,67.98999786376953,68.2699966430664,66.94000244140625,67.6500015258789,61.181419372558594,44100,,,,,,,,
2020-07-06,68.54000091552734,68.54000091552734,66.26000213623047,66.5999984741211,60.231807708740234,68900,,,,,,,,
2020-07-07,66.25,66.25,64.26000213623047,64.58000183105469,58.40495681762695,51700,,,,,,,,
2020-07-08,64.51000213623047,64.81999969482422,63.310001373291016,64.44000244140625,58.278343200683594,35400,,,,,,,,
2020-07-09,64.1500015258789,64.1500015258789,61.54999923706055,62.349998474121094,56.38819122314453,55900,,,,,,,,
2020-07-10,62.70000076293945,63.75,62.70000076293945,63.63999938964844,57.55484390258789,53100,,,,,,,,
2020-07-13,63.84000015258789,63.880001068115234,62.56999969482422,62.7599983215332,56.75898361206055,39800,,,,,,,,
2020-07-14,62.93000030517578,63.970001220703125,62.41999816894531,63.060001373291016,57.03030776977539,40100,,,,,,,,
2020-07-15,64.4000015258789,64.83999633789062,63.029998779296875,64.0199966430664,57.89849853515625,74000,,,,,,,,
2020-07-16,63.849998474121094,64.79000091552734,63.09000015258789,64.68000030517578,58.49539566040039,83600,,,,,,,,
2020-07-17,64.55000305175781,66.76000213623047,64.55000305175781,66.52999877929688,60.168495178222656,40200,,,,,,,,
2020-07-20,66.26000213623047,66.7699966430664,65.55000305175781,66.08000183105469,59.76154327392578,52600,,,,,,,,
2020-07-21,66.77999877929688,67.66000366210938,66.51000213623047,67.0,60.59355545043945,56500,,,,,,,,
2020-07-22,66.56999969482422,67.66999816894531,66.3499984741211,67.1500015258789,60.72922897338867,42000,,,,,,,,
2020-07-23,67.23999786376953,67.7699966430664,66.6500015258789,67.11000061035156,60.69304656982422,33900,,,,,,,,
2020-07-24,67.1500015258789,67.36000061035156,66.44999694824219,66.94999694824219,60.54833221435547,46600,,,,,,,,
2020-07-27,66.81999969482422,66.94000244140625,65.4000015258789,66.08000183105469,59.76154327392578,36500,,,,,,,,
2020-07-28,66.12999725341797,66.56999969482422,65.77999877929688,65.91999816894531,59.6168327331543,26300,,,,,,,,
2020-07-29,66.38999938964844,67.75,66.38999938964844,67.36000061035156,60.91912078857422,43800,,,,,,,,
2020-07-30,66.62000274658203,66.95999908447266,64.86000061035156,64.9000015258789,58.69436264038086,28200,,,,,,,,
2020-07-31,65.0199966430664,66.37999725341797,62.95000076293945,64.05999755859375,57.9346809387207,59700,,,,,,,,
2020-08-03,64.6500015258789,66.0199966430664,63.66999816894531,66.0199966430664,59.7072639465332,47500,,,,,,,,
2020-08-04,65.83000183105469,65.8499984741211,64.72000122070312,65.5999984741211,59.327423095703125,38600,,,,,,,,
2020-08-05,65.94000244140625,66.0,65.2300033569336,65.73999786376953,59.45404052734375,22100,,,,,,,,
2020-08-06,65.55000305175781,66.51000213623047,65.13999938964844,66.0999984741211,59.77962112426758,20700,,,,,,,,
2020-08-07,65.62999725341797,69.72000122070312,65.43000030517578,69.58000183105469,62.92687225341797,49400,,,,,,,,
2020-08-10,69.44999694824219,69.88999938964844,69.04000091552734,69.3499984741211,62.71885299682617,32200,,,,,,,,
2020-08-11,69.62999725341797,69.75,67.22000122070312,67.83000183105469,61.34420394897461,34600,,,,,,,,
2020-08-12,68.38999938964844,69.36000061035156,67.27999877929688,68.16000366210938,61.64265823364258,57000,,,,,,,,
2020-08-13,67.73999786376953,68.52999877929688,67.01000213623047,67.91000366210938,61.648094177246094,31000,,,,,,,,
2020-08-14,67.69000244140625,67.91999816894531,66.66999816894531,67.43000030517578,61.21236038208008,15600,,,,,,,,
2020-08-17,67.4000015258789,67.58000183105469,66.44000244140625,66.80999755859375,60.64952087402344,24500,,,,,,,,
2020-08-18,66.63999938964844,66.63999938964844,65.47000122070312,66.55000305175781,60.41349792480469,37600,,,,,,,,
2020-08-19,66.62000274658203,66.68000030517578,65.20999908447266,65.48999786376953,59.45125198364258,28100,,,,,,,,
2020-08-20,65.08000183105469,65.7300033569336,64.75,65.23999786376953,59.22428894042969,26100,,,,,,,,
2020-08-21,65.0199966430664,65.16999816894531,63.91999816894531,64.79000091552734,58.81578826904297,33600,,,,,,,,
2020-08-24,64.93000030517578,64.9800033569336,63.790000915527344,64.77999877929688,58.80670166015625,31100,,,,,,,,
2020-08-25,65.08999633789062,65.08999633789062,64.19000244140625,64.66000366210938,58.69776916503906,25200,,,,,,,,
2020-08-26,64.44000244140625,64.86000061035156,63.849998474121094,64.08999633789062,58.180328369140625,40500,,,,,,,,
2020-08-27,64.41999816894531,65.98999786376953,64.08999633789062,65.33000183105469,59.30598831176758,46900,,,,,,,,
2020-08-28,65.80000305175781,65.80000305175781,64.62000274658203,64.83000183105469,58.85209655761719,27200,,,,,,,,
2020-08-31,64.62000274658203,65.18000030517578,64.02999877929688,64.12999725341797,58.216636657714844,40400,,,,,,,,
2020-09-01,63.84000015258789,64.23999786376953,63.0,64.0999984741211,58.18941116333008,38600,,,,,,,,
2020-09-02,64.04000091552734,65.7699966430664,63.849998474121094,65.41000366210938,59.37861633300781,28500,,,,,,,,
2020-09-03,65.4000015258789,65.87999725341797,64.19000244140625,64.5199966430664,58.570682525634766,36500,,,,,,,,
2020-09-04,65.1500015258789,65.16000366210938,63.18000030517578,63.900001525878906,58.007850646972656,26900,,,,,,,,
2020-09-08,63.56999969482422,63.56999969482422,61.709999084472656,62.36000061035156,56.60985565185547,38500,,,,,,,,
2020-09-09,62.68000030517578,65.19999694824219,62.16999816894531,64.0199966430664,58.11678695678711,74600,,,,,,,,
2020-09-10,64.19000244140625,64.6500015258789,63.040000915527344,63.040000915527344,57.22714614868164,41900,,,,,,,,
2020-09-11,63.15999984741211,63.5,61.790000915527344,61.869998931884766,56.165035247802734,32100,,,,,,,,
2020-09-14,62.349998474121094,63.84000015258789,62.349998474121094,63.75,57.871681213378906,42900,,,,,,,,
2020-09-15,63.869998931884766,64.79000091552734,63.869998931884766,64.5199966430664,58.570682525634766,42100,,,,,,,,
2020-09-16,65.1500015258789,66.22000122070312,63.59000015258789,63.81999969482422,57.93522262573242,49000,,,,,,,,
2020-09-17,63.130001068115234,64.4800033569336,62.529998779296875,62.79999923706055,57.009273529052734,32000,,,,,,,,
2020-09-18,63.439998626708984,63.45000076293945,61.18000030517578,62.41999816894531,56.66431427001953,208700,,,,,,,,
2020-09-21,61.439998626708984,62.68000030517578,61.16999816894531,62.09000015258789,56.364749908447266,44600,,,,,,,,
2020-09-22,62.27000045776367,62.779998779296875,60.66999816894531,61.56999969482422,55.89269256591797,28900,,,,,,,,
2020-09-23,61.45000076293945,61.45000076293945,59.61000061035156,59.63999938964844,54.14065933227539,41600,,,,,,,,
2020-09-24,59.84000015258789,60.65999984741211,59.65999984741211,60.630001068115234,55.03936767578125,28000,,,,,,,,
2020-09-25,60.27000045776367,61.56999969482422,60.25,61.56999969482422,55.89269256591797,28000,,,,,,,,
2020-09-28,62.25,63.36000061035156,61.41999816894531,62.369998931884766,56.618919372558594,36800,,,,,,,,
2020-09-29,62.369998931884766,63.459999084472656,61.58000183105469,62.47999954223633,56.71879196166992,23600,,,,,,,,
2020-09-30,62.59000015258789,62.84000015258789,61.52000045776367,62.150001525878906,56.41922378540039,33200,,,,,,,,
2020-10-01,62.18000030517578,63.5,62.0099983215332,63.41999816894531,57.572113037109375,38100,,,,,,,,
2020-10-02,62.5,63.779998779296875,62.400001525878906,63.02000045776367,57.208988189697266,27000,,,,,,,,
2020-10-05,63.369998931884766,64.05000305175781,62.25,63.18000030517578,57.35424041748047,27100,,,,,,,,
2020-10-06,63.61000061035156,64.5999984741211,61.810001373291016,62.939998626708984,57.13637161254883,30200,,,,,,,,
2020-10-07,63.31999969482422,63.83000183105469,62.779998779296875,63.349998474121094,57.50856018066406,47500,,,,,,,,
2020-10-08,64.04000091552734,64.9000015258789,63.45000076293945,64.31999969482422,58.38913345336914,30700,,,,,,,,
2020-10-09,64.3499984741211,64.80000305175781,63.70000076293945,64.27999877929688,58.352806091308594,22800,,,,,,,,
2020-10-12,64.16999816894531,67.36000061035156,64.16999816894531,67.04000091552734,60.85832214355469,45400,,,,,,,,
2020-10-13,66.5,66.7699966430664,65.05999755859375,65.5199966430664,59.47846603393555,24800,,,,,,,,
2020-10-14,65.33000183105469,66.23999786376953,64.58000183105469,64.6500015258789,58.68869400024414,21400,,,,,,,,
2020-10-15,64.30999755859375,66.13999938964844,64.1500015258789,65.77999877929688,59.71449661254883,28600,,,,,,,,
2020-10-16,65.48999786376953,67.27999877929688,65.48999786376953,66.87999725341797,60.71306228637695,63400,,,,,,,,
2020-10-19,67.16999816894531,67.80999755859375,66.68000030517578,67.33000183105469,61.1215705871582,37400,,,,,,,,
2020-10-20,67.87000274658203,67.9000015258789,66.0,66.47000122070312,60.34086608886719,37800,,,,,,,,
2020-10-21,66.41999816894531,67.43000030517578,66.41999816894531,67.43000030517578,61.21236038208008,21000,,,,,,,,
2020-10-22,67.66999816894531,69.41000366210938,67.01000213623047,68.61000061035156,62.28353500366211,39600,,,,,,,,
2020-10-23,68.70999908447266,70.13999938964844,68.70999908447266,69.69999694824219,63.273014068603516,27500,,,,,,,,
2020-10-26,69.2300033569336,69.2300033569336,67.58999633789062,68.73999786376953,62.40156555175781,30000,,,,,,,,
2020-10-27,68.52999877929688,69.8499984741211,68.52999877929688,68.97000122070312,62.61035919189453,26600,,,,,,,,
2020-10-28,67.91999816894531,68.80000305175781,66.19999694824219,66.81999969482422,60.658607482910156,33900,,,,,,,,
2020-10-29,66.3499984741211,66.43000030517578,65.30000305175781,66.31999969482422,60.2047004699707,24200,,,,,,,,
2020-10-30,65.87999725341797,66.55999755859375,63.560001373291016,64.13999938964844,58.22571563720703,34700,,,,,,,,
2020-11-02,65.0,69.25,65.0,67.73999786376953,61.49376678466797,64500,,,,,,,,
2020-11-03,68.75,69.0,66.81999969482422,67.9000015258789,61.639007568359375,47100,,,,,,,,
2020-11-04,67.11000061035156,68.05000305175781,65.06999969482422,65.55999755859375,59.51477813720703,21500,,,,,,,,
2020-11-05,65.80000305175781,67.94000244140625,65.79000091552734,67.55999755859375,61.33034896850586,37400,,,,,,,,
2020-11-06,67.83000183105469,67.83000183105469,66.5999984741211,66.8499984741211,60.685829162597656,23700,,,,,,,,
2020-11-09,69.6500015258789,71.2699966430664,68.5199966430664,68.58000183105469,62.256309509277344,83300,,,,,,,,
2020-11-10,69.51000213623047,73.94000244140625,69.51000213623047,73.44999694824219,66.67726135253906,54900,,,,,,,,
2020-11-11,73.73999786376953,73.81999969482422,71.23999786376953,73.26000213623047,66.50475311279297,59600,,,,,,,,
2020-11-12,73.16000366210938,73.25,69.08999633789062,70.79000091552734,64.50289154052734,34900,,,,,,,,
2020-11-13,71.25,71.6500015258789,70.08000183105469,71.05999755859375,64.7489242553711,30500,,,,,,,,
2020-11-16,72.02999877929688,72.36000061035156,70.5199966430664,72.36000061035156,65.93344116210938,38900,,,,,,,,
2020-11-17,71.95999908447266,72.7699966430664,70.47000122070312,71.75,65.37763214111328,47900,,,,,,,,
2020-11-18,72.25,72.62000274658203,69.5,69.62999725341797,63.44591522216797,35100,,,,,,,,
2020-11-19,69.1500015258789,70.19999694824219,68.54000091552734,69.69999694824219,63.509700775146484,22900,,,,,,,,
2020-11-20,68.83000183105469,70.04000091552734,68.68000030517578,69.88999938964844,63.68282699584961,40800,,,,,,,,
2020-11-23,70.08999633789062,71.06999969482422,69.0199966430664,70.91000366210938,64.61225891113281,45000,,,,,,,,
2020-11-24,71.9000015258789,72.58000183105469,70.63999938964844,71.75,65.37763214111328,51800,,,,,,,,
2020-11-25,71.41000366210938,71.81999969482422,69.80000305175781,71.20999908447266,64.88558959960938,42500,,,,,,,,
2020-11-27,71.5199966430664,71.5199966430664,68.87999725341797,69.5999984741211,63.418575286865234,34700,,,,,,,,
2020-11-30,69.41000366210938,70.77999877929688,67.7300033569336,68.48999786376953,62.40718078613281,52400,,,,,,,,
2020-12-01,69.48999786376953,70.08999633789062,68.83999633789062,69.8499984741211,63.64638900756836,43800,,,,,,,,
2020-12-02,69.94000244140625,70.66999816894531,68.63999938964844,70.4800033569336,64.22044372558594,35000,,,,,,,,
2020-12-03,70.2300033569336,70.5999984741211,69.25,69.58999633789062,63.40947723388672,24900,,,,,,,,
2020-12-04,69.8499984741211,71.13999938964844,69.8499984741211,70.62999725341797,64.35711669921875,33300,,,,,,,,
2020-12-07,70.30000305175781,70.66000366210938,69.22000122070312,70.30999755859375,64.0655288696289,41900,,,,,,,,
2020-12-08,70.0999984741211,70.98999786376953,69.76000213623047,70.62999725341797,64.35711669921875,31500,,,,,,,,
2020-12-09,71.33000183105469,72.70999908447266,70.69000244140625,71.95999908447266,65.56898498535156,34400,,,,,,,,
2020-12-10,71.95999908447266,73.83000183105469,71.5199966430664,73.45999908447266,66.9357681274414,41400,,,,,,,,
2020-12-11,72.75,75.0,72.75,74.58000183105469,67.95629119873047,41000,,,,,,,,
2020-12-14,75.18000030517578,76.08000183105469,73.01000213623047,73.52999877929688,66.99954223632812,52100,,,,,,,,
2020-12-15,73.9000015258789,74.55000305175781,73.68000030517578,74.31999969482422,67.71937561035156,40400,,,,,,,,
