date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'KMB')","('high', 'KMB')","('low', 'KMB')","('close', 'KMB')","('adj_close', 'KMB')","('volume', 'KMB')","('currency', '')"
2020-02-14,144.8800048828125,145.6300048828125,144.25999450683594,145.55999755859375,117.70291137695312,941400,,,,,,,,
2020-02-18,144.97000122070312,145.0800018310547,143.52000427246094,143.83999633789062,116.3121109008789,1381800,,,,,,,,
2020-02-19,143.8800048828125,144.99000549316406,143.3800048828125,143.77000427246094,116.25547790527344,1047800,,,,,,,,
2020-02-20,143.3699951171875,143.85000610351562,141.82000732421875,142.1699981689453,114.9616928100586,1364300,,,,,,,,
2020-02-21,141.63999938964844,142.61000061035156,141.1199951171875,141.35000610351562,114.29862976074219,1562200,,,,,,,,
2020-02-24,140.72999572753906,142.0,139.67999267578125,140.1199951171875,113.30400848388672,2669800,,,,,,,,
2020-02-25,139.9499969482422,141.38999938964844,138.63999938964844,138.97999572753906,112.38219451904297,1387500,,,,,,,,
2020-02-26,139.25,141.3699951171875,137.8699951171875,138.25999450683594,111.79996490478516,1703300,,,,,,,,
2020-02-27,137.64999389648438,139.25999450683594,133.9499969482422,134.00999450683594,108.36331176757812,2804200,,,,,,,,
2020-02-28,131.11000061035156,132.63999938964844,126.86000061035156,131.19000244140625,106.08302307128906,4069200,,,,,,,,
2020-03-02,132.1300048828125,141.17999267578125,132.1300048828125,141.10000610351562,114.0964584350586,3094700,,,,,,,,
2020-03-03,141.66000366210938,143.74000549316406,138.2100067138672,140.7899932861328,113.84579467773438,2939600,,,,,,,,
2020-03-04,143.3300018310547,149.10000610351562,142.92999267578125,148.25,119.87808227539062,3070500,,,,,,,,
2020-03-05,144.55999755859375,146.97999572753906,141.85000610351562,143.30999755859375,116.72599029541016,2588300,,,,,,,,
2020-03-06,139.13999938964844,147.33999633789062,138.63999938964844,146.4600067138672,119.29165649414062,3375700,,,,,,,,
2020-03-09,139.60000610351562,147.52999877929688,138.9499969482422,141.32000732421875,115.1051254272461,3688100,,,,,,,,
2020-03-10,143.4199981689453,144.22999572753906,134.52999877929688,141.02000427246094,114.86079406738281,3858200,,,,,,,,
2020-03-11,138.0,139.2899932861328,131.83999633789062,134.16000366210938,109.2733154296875,2985600,,,,,,,,
2020-03-12,127.08000183105469,131.63999938964844,121.77999877929688,122.30999755859375,99.6214828491211,3817000,,,,,,,,
2020-03-13,127.91999816894531,134.9499969482422,125.2300033569336,134.17999267578125,109.28960418701172,4477400,,,,,,,,
2020-03-16,122.29000091552734,139.67999267578125,122.29000091552734,134.7100067138672,109.7212905883789,4316200,,,,,,,,
2020-03-17,137.4199981689453,146.85000610351562,133.55999755859375,144.07000732421875,117.34500122070312,5317100,,,,,,,,
2020-03-18,138.83999633789062,145.00999450683594,132.1699981689453,134.35000610351562,109.42807006835938,4329400,,,,,,,,
2020-03-19,135.77999877929688,136.57000732421875,123.55999755859375,126.41000366210938,102.96092987060547,4362300,,,,,,,,
2020-03-20,125.86000061035156,127.43000030517578,117.6500015258789,118.27999877929688,96.33903503417969,3866100,,,,,,,,
2020-03-23,117.97000122070312,121.7699966430664,111.1500015258789,112.33999633789062,91.50092315673828,3541000,,,,,,,,
2020-03-24,116.2300033569336,118.12999725341797,110.66000366210938,117.37999725341797,95.60598754882812,3076800,,,,,,,,
2020-03-25,117.58999633789062,121.69000244140625,113.61000061035156,116.36000061035156,94.77521514892578,3060600,,,,,,,,
2020-03-26,117.19999694824219,124.66000366210938,116.68000030517578,124.01000213623047,101.0061264038086,3381700,,,,,,,,
2020-03-27,122.01000213623047,129.88999938964844,121.54000091552734,124.88999938964844,101.72288513183594,2288300,,,,,,,,
2020-03-30,128.9600067138672,132.9600067138672,126.36000061035156,132.42999267578125,107.86421966552734,2413500,,,,,,,,
2020-03-31,131.27000427246094,132.16000366210938,127.27999877929688,127.87000274658203,104.15010070800781,2394600,,,,,,,,
2020-04-01,124.87999725341797,126.7699966430664,122.76000213623047,125.66000366210938,102.35006713867188,1951000,,,,,,,,
2020-04-02,124.43000030517578,130.27000427246094,124.19000244140625,129.27999877929688,105.29855346679688,2494100,,,,,,,,
2020-04-03,128.61000061035156,131.39999389648438,127.20999908447266,129.9199981689453,105.81983947753906,1398400,,,,,,,,
2020-04-06,132.30999755859375,134.33999633789062,129.64999389648438,133.14999389648438,108.45065307617188,2270100,,,,,,,,
2020-04-07,134.92999267578125,135.44000244140625,130.9199981689453,131.38999938964844,107.01713562011719,2132700,,,,,,,,
2020-04-08,132.75999450683594,133.39999389648438,130.4499969482422,132.63999938964844,108.0352783203125,1929800,,,,,,,,
2020-04-09,132.1699981689453,136.3300018310547,130.52000427246094,131.49000549316406,107.09860229492188,2256900,,,,,,,,
2020-04-13,131.14999389648438,133.52000427246094,130.35000610351562,132.7100067138672,108.09228515625,1858100,,,,,,,,
2020-04-14,136.22999572753906,140.6300048828125,135.22000122070312,140.08999633789062,114.10330963134766,2554000,,,,,,,,
2020-04-15,138.7100067138672,140.0,136.74000549316406,137.6699981689453,112.13223266601562,1857200,,,,,,,,
2020-04-16,138.7899932861328,140.6199951171875,136.91000366210938,139.72999572753906,113.81005859375,1577000,,,,,,,,
2020-04-17,140.72000122070312,142.07000732421875,137.25999450683594,141.94000244140625,115.61009979248047,1949200,,,,,,,,
2020-04-20,141.1199951171875,141.44000244140625,139.30999755859375,139.72000122070312,113.80193328857422,1814600,,,,,,,,
2020-04-21,137.94000244140625,140.82000732421875,137.67999267578125,139.47000122070312,113.59831237792969,2020200,,,,,,,,
2020-04-22,140.9499969482422,143.33999633789062,137.3000030517578,142.8000030517578,116.31060791015625,3091100,,,,,,,,
2020-04-23,142.6999969482422,144.60000610351562,139.61000061035156,140.36000061035156,114.3232192993164,2415000,,,,,,,,
2020-04-24,140.17999267578125,141.9499969482422,139.47999572753906,141.66000366210938,115.3820571899414,1511900,,,,,,,,
2020-04-27,142.02000427246094,142.25,139.77000427246094,140.36000061035156,114.3232192993164,1318900,,,,,,,,
2020-04-28,141.10000610351562,141.86000061035156,138.77000427246094,141.0,114.84447479248047,1513800,,,,,,,,
2020-04-29,140.41000366210938,140.6300048828125,137.52999877929688,138.9600067138672,113.18290710449219,2495800,,,,,,,,
2020-04-30,138.8000030517578,140.27999877929688,137.60000610351562,138.47999572753906,112.79193878173828,3357900,,,,,,,,
2020-05-01,137.97999572753906,139.5500030517578,136.1699981689453,136.77999877929688,111.40729522705078,1454200,,,,,,,,
2020-05-04,137.27000427246094,137.60000610351562,135.4499969482422,135.72999572753906,110.55209350585938,2393300,,,,,,,,
2020-05-05,136.2100067138672,138.50999450683594,135.6999969482422,137.1300048828125,111.6923599243164,1992300,,,,,,,,
2020-05-06,137.00999450683594,137.72999572753906,134.5500030517578,134.77000427246094,109.7701644897461,1729100,,,,,,,,
2020-05-07,136.36000061035156,138.27000427246094,135.92999267578125,136.6999969482422,111.34212493896484,1861600,,,,,,,,
2020-05-08,138.7899932861328,139.08999633789062,137.42999267578125,138.50999450683594,112.81637573242188,1138100,,,,,,,,
2020-05-11,138.4499969482422,139.60000610351562,137.5500030517578,138.57000732421875,112.86526489257812,1428700,,,,,,,,
2020-05-12,139.0,139.8699951171875,137.52000427246094,137.82000732421875,112.25437927246094,1231900,,,,,,,,
2020-05-13,137.4499969482422,139.47999572753906,136.5,137.00999450683594,111.59464263916016,1398600,,,,,,,,
2020-05-14,136.94000244140625,137.66000366210938,134.22000122070312,136.58999633789062,111.25253295898438,1396200,,,,,,,,
2020-05-15,136.64999389648438,138.6999969482422,135.94000244140625,138.63999938964844,112.9222640991211,1928100,,,,,,,,
2020-05-18,139.1699981689453,139.63999938964844,136.30999755859375,137.72999572753906,112.18106079101562,1740600,,,,,,,,
2020-05-19,136.75,137.1699981689453,135.1199951171875,135.27000427246094,110.1773910522461,1104900,,,,,,,,
2020-05-20,135.67999267578125,137.4499969482422,134.25,136.85000610351562,111.46432495117188,1523300,,,,,,,,
2020-05-21,136.72999572753906,137.92999267578125,135.80999755859375,137.4600067138672,111.96117401123047,1597500,,,,,,,,
2020-05-22,137.3699951171875,140.24000549316406,136.33999633789062,139.74000549316406,113.81819915771484,1442500,,,,,,,,
2020-05-26,140.36000061035156,140.91000366210938,135.77000427246094,136.0,110.77198791503906,2003200,,,,,,,,
2020-05-27,136.17999267578125,138.42999267578125,134.52999877929688,138.4199981689453,112.74308776855469,1904200,,,,,,,,
2020-05-28,139.8000030517578,141.3699951171875,138.8000030517578,140.8000030517578,114.68159484863281,1961600,,,,,,,,
2020-05-29,141.02000427246094,141.80999755859375,139.57000732421875,141.44000244140625,115.20289611816406,1945500,,,,,,,,
2020-06-01,141.5,142.69000244140625,140.64999389648438,141.27999877929688,115.0725326538086,846400,,,,,,,,
2020-06-02,140.64999389648438,142.08999633789062,140.1999969482422,142.0500030517578,115.6997299194336,1215700,,,,,,,,
2020-06-03,143.36000061035156,143.36000061035156,141.33999633789062,141.66000366210938,115.3820571899414,1417800,,,,,,,,
2020-06-04,140.05999755859375,140.77999877929688,137.4199981689453,137.72000122070312,113.02664947509766,1515600,,,,,,,,
2020-06-05,137.88999938964844,140.6699981689453,135.4499969482422,139.27999877929688,114.30693054199219,2427300,,,,,,,,
2020-06-08,137.22000122070312,139.27999877929688,137.0800018310547,138.9199981689453,114.01148986816406,1959700,,,,,,,,
2020-06-09,139.17999267578125,139.3000030517578,136.89999389648438,138.5800018310547,113.73246765136719,1595200,,,,,,,,
2020-06-10,138.8300018310547,139.5500030517578,137.85000610351562,138.50999450683594,113.67498779296875,1470500,,,,,,,,
2020-06-11,139.72000122070312,140.4499969482422,136.52000427246094,136.97000122070312,112.41114044189453,2108200,,,,,,,,
2020-06-12,137.2899932861328,138.36000061035156,135.22000122070312,135.94000244140625,111.56581115722656,1634400,,,,,,,,
2020-06-15,134.86000061035156,139.52000427246094,133.77000427246094,139.11000061035156,114.16741180419922,1893700,,,,,,,,
2020-06-16,140.74000549316406,141.41000366210938,139.16000366210938,140.63999938964844,115.42308807373047,1450700,,,,,,,,
2020-06-17,141.0800018310547,143.10000610351562,140.63999938964844,142.0500030517578,116.58029174804688,1381300,,,,,,,,
2020-06-18,142.05999755859375,142.8699951171875,141.58999633789062,142.41000366210938,116.87571716308594,1137300,,,,,,,,
2020-06-19,144.5399932861328,144.86000061035156,141.67999267578125,143.9600067138672,118.1478042602539,5321200,,,,,,,,
2020-06-22,142.7100067138672,143.42999267578125,141.0500030517578,142.05999755859375,116.58848571777344,1098900,,,,,,,,
2020-06-23,142.52999877929688,143.33999633789062,140.1699981689453,140.55999755859375,115.35743713378906,1775800,,,,,,,,
2020-06-24,140.0,140.72000122070312,137.82000732421875,137.91000366210938,113.18258666992188,1622300,,,,,,,,
2020-06-25,138.50999450683594,138.8699951171875,136.8800048828125,138.7899932861328,113.90480041503906,1306200,,,,,,,,
2020-06-26,138.99000549316406,139.9499969482422,136.0,136.88999938964844,112.34546661376953,2516200,,,,,,,,
2020-06-29,138.10000610351562,140.0399932861328,137.14999389648438,139.4499969482422,114.44644927978516,1073300,,,,,,,,
2020-06-30,139.86000061035156,141.80999755859375,139.75999450683594,141.35000610351562,116.00578308105469,1504600,,,,,,,,
2020-07-01,141.16000366210938,142.74000549316406,141.00999450683594,141.88999938964844,116.4489517211914,954600,,,,,,,,
2020-07-02,143.1300048828125,144.0399932861328,142.39999389648438,143.1999969482422,117.52406311035156,1049900,,,,,,,,
2020-07-06,143.7899932861328,144.42999267578125,141.77999877929688,142.72999572753906,117.13835144042969,1076400,,,,,,,,
2020-07-07,142.30999755859375,143.88999938964844,141.72999572753906,142.52000427246094,116.96600341796875,1313200,,,,,,,,
2020-07-08,142.38999938964844,143.5,142.11000061035156,143.35000610351562,117.64720153808594,1210100,,,,,,,,
2020-07-09,143.00999450683594,143.86000061035156,141.9600067138672,142.22000122070312,116.71978759765625,1209600,,,,,,,,
2020-07-10,142.67999267578125,143.77999877929688,141.8000030517578,143.24000549316406,117.55689239501953,1073400,,,,,,,,
2020-07-13,143.10000610351562,144.67999267578125,141.6999969482422,142.13999938964844,116.6541519165039,1473600,,,,,,,,
2020-07-14,142.22999572753906,144.30999755859375,142.1699981689453,143.9600067138672,118.1478042602539,1408700,,,,,,,,
2020-07-15,144.22000122070312,145.0,142.72999572753906,143.27999877929688,117.5897216796875,1281800,,,,,,,,
2020-07-16,143.7100067138672,144.6199951171875,142.41000366210938,143.67999267578125,117.91801452636719,1048900,,,,,,,,
2020-07-17,144.38999938964844,144.91000366210938,143.6999969482422,144.3699951171875,118.48428344726562,1212200,,,,,,,,
2020-07-20,144.47000122070312,144.63999938964844,142.2899932861328,142.69000244140625,117.10551452636719,1884600,,,,,,,,
2020-07-21,143.9499969482422,144.77999877929688,142.60000610351562,143.8000030517578,118.01651000976562,1128800,,,,,,,,
2020-07-22,143.77999877929688,144.8000030517578,142.41000366210938,144.3000030517578,118.42687225341797,1259600,,,,,,,,
2020-07-23,145.44000244140625,149.36000061035156,145.0,147.3300018310547,120.91357421875,3576600,,,,,,,,
2020-07-24,147.77000427246094,148.89999389648438,146.66000366210938,147.33999633789062,120.92176818847656,1759300,,,,,,,,
2020-07-27,147.1300048828125,148.22000122070312,146.10000610351562,147.3800048828125,120.95458984375,1652500,,,,,,,,
2020-07-28,147.6999969482422,150.7899932861328,147.5,150.77999877929688,123.74500274658203,2568200,,,,,,,,
2020-07-29,150.77000427246094,152.72999572753906,150.0,152.0399932861328,124.77902221679688,1860900,,,,,,,,
2020-07-30,152.00999450683594,152.00999450683594,150.2100067138672,151.9600067138672,124.71338653564453,1193500,,,,,,,,
2020-07-31,151.08999633789062,152.52000427246094,150.4199981689453,152.0399932861328,124.77902221679688,1908200,,,,,,,,
2020-08-03,151.58999633789062,152.47999572753906,151.07000732421875,151.60000610351562,124.41795349121094,1067400,,,,,,,,
2020-08-04,152.0,156.30999755859375,151.44000244140625,156.3000030517578,128.2752227783203,1895900,,,,,,,,
2020-08-05,155.72999572753906,156.57000732421875,155.13999938964844,155.83999633789062,127.8977279663086,1343400,,,,,,,,
2020-08-06,155.6699981689453,156.8800048828125,155.22000122070312,156.47000122070312,128.41476440429688,1093900,,,,,,,,
2020-08-07,156.5,158.30999755859375,156.4499969482422,157.25999450683594,129.06309509277344,1648400,,,,,,,,
2020-08-10,157.61000061035156,158.92999267578125,157.1699981689453,158.08999633789062,129.74427795410156,1841100,,,,,,,,
2020-08-11,157.8800048828125,158.3800048828125,155.1699981689453,155.7899932861328,127.85668182373047,1643400,,,,,,,,
2020-08-12,156.58999633789062,160.16000366210938,156.14999389648438,158.83999633789062,130.3597869873047,1096900,,,,,,,,
2020-08-13,158.72000122070312,159.13999938964844,157.82000732421875,158.4600067138672,130.04794311523438,837100,,,,,,,,
2020-08-14,158.42999267578125,158.7100067138672,157.74000549316406,158.22999572753906,129.85916137695312,1174000,,,,,,,,
2020-08-17,157.9499969482422,158.8800048828125,157.55999755859375,157.80999755859375,129.51446533203125,1201700,,,,,,,,
2020-08-18,157.7100067138672,158.5,156.1699981689453,157.6199951171875,129.3585205078125,2209100,,,,,,,,
2020-08-19,157.9499969482422,158.42999267578125,157.02999877929688,157.35000610351562,129.13699340820312,1065400,,,,,,,,
2020-08-20,157.0,157.91000366210938,156.35000610351562,157.57000732421875,129.3175811767578,746700,,,,,,,,
2020-08-21,157.3800048828125,157.6199951171875,156.13999938964844,157.3000030517578,129.0959014892578,1354600,,,,,,,,
2020-08-24,157.3300018310547,158.10000610351562,156.82000732421875,157.4199981689453,129.19439697265625,1003800,,,,,,,,
2020-08-25,157.67999267578125,157.67999267578125,155.7899932861328,156.0500030517578,128.07008361816406,1169600,,,,,,,,
2020-08-26,155.83999633789062,156.75999450683594,155.47999572753906,156.0,128.029052734375,1238500,,,,,,,,
2020-08-27,156.57000732421875,157.58999633789062,156.13999938964844,156.1999969482422,128.19314575195312,899300,,,,,,,,
2020-08-28,156.1199951171875,156.5800018310547,154.64999389648438,156.5,128.43936157226562,897600,,,,,,,,
2020-08-31,156.4199981689453,157.91000366210938,156.41000366210938,157.75999450683594,129.47341918945312,1147900,,,,,,,,
2020-09-01,157.38999938964844,157.6999969482422,153.92999267578125,154.25999450683594,126.60099029541016,1418800,,,,,,,,
2020-09-02,154.0500030517578,157.35000610351562,154.0500030517578,156.50999450683594,128.44757080078125,1365500,,,,,,,,
2020-09-03,155.72999572753906,156.42999267578125,151.0,152.25,125.81151580810547,1543100,,,,,,,,
2020-09-04,152.33999633789062,154.27999877929688,150.08999633789062,152.22999572753906,125.79499816894531,1592800,,,,,,,,
2020-09-08,152.3000030517578,153.0,148.3300018310547,148.97000122070312,123.10113525390625,2038600,,,,,,,,
2020-09-09,150.82000732421875,153.07000732421875,150.5399932861328,151.4499969482422,125.15044403076172,1730900,,,,,,,,
2020-09-10,151.10000610351562,151.61000061035156,148.02999877929688,148.14999389648438,122.42350769042969,1723600,,,,,,,,
2020-09-11,148.60000610351562,149.0399932861328,147.25,148.5,122.71271514892578,2101200,,,,,,,,
2020-09-14,149.25999450683594,149.66000366210938,148.14999389648438,148.5,122.71271514892578,1583500,,,,,,,,
2020-09-15,148.5,149.5500030517578,146.38999938964844,146.47999572753906,121.04351043701172,1811500,,,,,,,,
2020-09-16,146.75999450683594,148.9199981689453,146.5800018310547,147.75,122.09296417236328,1476600,,,,,,,,
2020-09-17,146.77000427246094,147.82000732421875,145.38999938964844,146.6199951171875,121.1591796875,1450400,,,,,,,,
2020-09-18,146.0399932861328,147.33999633789062,144.67999267578125,145.97000122070312,120.6220703125,1949400,,,,,,,,
2020-09-21,145.85000610351562,146.80999755859375,144.36000061035156,145.8699951171875,120.5394058227539,1238800,,,,,,,,
2020-09-22,145.55999755859375,147.8800048828125,145.5500030517578,146.9600067138672,121.44017028808594,1075400,,,,,,,,
2020-09-23,147.1199951171875,147.27999877929688,144.6199951171875,144.82000732421875,119.67178344726562,1446100,,,,,,,,
2020-09-24,144.72000122070312,147.1699981689453,144.5399932861328,146.47999572753906,121.04351043701172,1110900,,,,,,,,
2020-09-25,146.00999450683594,146.86000061035156,145.39999389648438,146.4199981689453,120.99390411376953,1013700,,,,,,,,
2020-09-28,146.97000122070312,148.42999267578125,146.3000030517578,147.55999755859375,121.93592071533203,1483300,,,,,,,,
2020-09-29,147.60000610351562,147.94000244140625,146.02000427246094,146.33999633789062,120.92780303955078,965800,,,,,,,,
2020-09-30,146.94000244140625,148.32000732421875,146.67999267578125,147.66000366210938,122.0185775756836,1578800,,,,,,,,
2020-10-01,148.0800018310547,148.64999389648438,146.5,147.6300048828125,121.99376678466797,1181700,,,,,,,,
2020-10-02,146.6199951171875,148.50999450683594,145.8300018310547,147.42999267578125,121.82854461669922,1101800,,,,,,,,
2020-10-05,147.33999633789062,149.6199951171875,147.33999633789062,149.52999877929688,123.5638656616211,1345900,,,,,,,,
2020-10-06,149.52999877929688,151.4600067138672,149.22000122070312,150.0,123.95223236083984,1626400,,,,,,,,
2020-10-07,150.47999572753906,151.69000244140625,149.57000732421875,150.85000610351562,124.65465545654297,1139300,,,,,,,,
2020-10-08,151.1999969482422,151.1999969482422,149.77000427246094,150.30999755859375,124.20841979980469,1342300,,,,,,,,
2020-10-09,150.60000610351562,152.75,150.5,152.49000549316406,126.00984954833984,1221300,,,,,,,,
2020-10-12,153.07000732421875,154.3300018310547,152.52999877929688,153.38999938964844,126.75357055664062,1131100,,,,,,,,
2020-10-13,154.02999877929688,155.4499969482422,153.3000030517578,154.22000122070312,127.439453125,1856200,,,,,,,,
2020-10-14,153.72000122070312,155.25999450683594,151.25999450683594,152.63999938964844,126.13380432128906,1790900,,,,,,,,
2020-10-15,152.89999389648438,155.0,152.25,154.32000732421875,127.5220947265625,1080500,,,,,,,,
2020-10-16,154.0500030517578,154.19000244140625,152.67999267578125,153.3300018310547,126.70398712158203,1357300,,,,,,,,
2020-10-19,153.3300018310547,154.14999389648438,150.4199981689453,150.80999755859375,124.62162017822266,1132700,,,,,,,,
2020-10-20,152.2899932861328,152.74000549316406,148.00999450683594,148.52000427246094,122.729248046875,1637300,,,,,,,,
2020-10-21,147.8000030517578,149.52000427246094,147.08999633789062,148.3800048828125,122.61357116699219,2179200,,,,,,,,
2020-10-22,140.75,142.42999267578125,136.0399932861328,138.08999633789062,114.11042785644531,6301600,,,,,,,,
2020-10-23,138.55999755859375,139.25999450683594,136.7100067138672,136.8800048828125,113.11056518554688,2661600,,,,,,,,
2020-10-26,136.02000427246094,137.39999389648438,134.57000732421875,135.69000244140625,112.12722778320312,2295100,,,,,,,,
2020-10-27,136.60000610351562,137.8300018310547,134.75999450683594,134.75999450683594,111.35868835449219,1899700,,,,,,,,
2020-10-28,133.0500030517578,134.0800018310547,131.1300048828125,132.99000549316406,109.89608001708984,2728000,,,,,,,,
2020-10-29,132.38999938964844,134.13999938964844,130.5500030517578,132.8300018310547,109.76385498046875,2613300,,,,,,,,
2020-10-30,133.35000610351562,134.55999755859375,131.0500030517578,132.58999633789062,109.56552124023438,2140000,,,,,,,,
2020-11-02,134.27000427246094,136.33999633789062,133.6999969482422,134.35000610351562,111.01991271972656,1965100,,,,,,,,
2020-11-03,135.05999755859375,137.11000061035156,134.60000610351562,135.35000610351562,111.84626007080078,1821900,,,,,,,,
2020-11-04,136.1699981689453,137.75,134.88999938964844,135.1199951171875,111.65616607666016,2240900,,,,,,,,
2020-11-05,136.58999633789062,136.72999572753906,134.1999969482422,134.32000732421875,110.9951171875,1962500,,,,,,,,
2020-11-06,134.39999389648438,136.9499969482422,134.35000610351562,136.17999267578125,112.5321044921875,1681900,,,,,,,,
2020-11-09,135.16000366210938,136.5,132.36000061035156,132.66000366210938,109.62335968017578,3282900,,,,,,,,
2020-11-10,132.39999389648438,137.05999755859375,131.13999938964844,136.5500030517578,112.83786010742188,2420700,,,,,,,,
2020-11-11,137.27999877929688,137.91000366210938,135.61000061035156,137.77999877929688,113.854248046875,2335800,,,,,,,,
2020-11-12,138.02000427246094,138.83999633789062,136.5500030517578,138.1300048828125,114.14350891113281,2299400,,,,,,,,
2020-11-13,138.27999877929688,140.35000610351562,137.92999267578125,140.33999633789062,115.96968841552734,1655400,,,,,,,,
2020-11-16,139.1699981689453,142.47000122070312,138.66000366210938,142.08999633789062,117.41584777832031,3730800,,,,,,,,
2020-11-17,140.64999389648438,144.44000244140625,140.64999389648438,143.8300018310547,118.85366821289062,3224800,,,,,,,,
2020-11-18,144.0,144.38999938964844,141.02999877929688,141.05999755859375,116.5646743774414,2753700,,,,,,,,
2020-11-19,142.30999755859375,143.77999877929688,140.61000061035156,141.74000549316406,117.1266098022461,2377400,,,,,,,,
2020-11-20,141.6199951171875,142.35000610351562,139.3000030517578,139.75999450683594,115.49042510986328,2629900,,,,,,,,
2020-11-23,139.77999877929688,140.0,138.27999877929688,139.22000122070312,115.04421997070312,2085800,,,,,,,,
2020-11-24,139.7899932861328,141.47000122070312,139.0500030517578,139.1999969482422,115.02770233154297,2575200,,,,,,,,
2020-11-25,140.16000366210938,141.67999267578125,140.1300048828125,140.6999969482422,116.26719665527344,1375300,,,,,,,,
2020-11-27,140.7899932861328,142.97999572753906,140.75,141.3699951171875,116.82086181640625,1174200,,,,,,,,
2020-11-30,141.49000549316406,142.47000122070312,139.08999633789062,139.30999755859375,115.11859130859375,7673600,,,,,,,,
2020-12-01,139.5,141.4199981689453,138.4600067138672,141.27999877929688,116.7464599609375,1971300,,,,,,,,
2020-12-02,141.0500030517578,141.3699951171875,137.82000732421875,138.33999633789062,114.31706237792969,2453100,,,,,,,,
2020-12-03,136.63999938964844,137.9499969482422,136.4499969482422,137.82000732421875,114.77505493164062,2363500,,,,,,,,
2020-12-04,137.75999450683594,138.05999755859375,136.0800018310547,137.39999389648438,114.42528533935547,2131000,,,,,,,,
2020-12-07,137.0,137.5800018310547,136.0800018310547,136.9199981689453,114.02554321289062,1772300,,,,,,,,
2020-12-08,135.9499969482422,137.55999755859375,135.1699981689453,136.57000732421875,113.73410034179688,1733100,,,,,,,,
