date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MNSO')","('high', 'MNSO')","('low', 'MNSO')","('close', 'MNSO')","('adj_close', 'MNSO')","('volume', 'MNSO')","('currency', '')"
2021-01-12,29.100000381469727,31.209999084472656,29.020000457763672,31.09000015258789,27.99941062927246,1847200,,,,,,,,
2021-01-13,30.780000686645508,31.43000030517578,29.6200008392334,30.59000015258789,27.549118041992188,1442300,,,,,,,,
2021-01-14,30.979999542236328,31.110000610351562,29.049999237060547,29.479999542236328,26.549457550048828,772900,,,,,,,,
2021-01-15,29.059999465942383,29.350000381469727,28.201000213623047,28.59000015258789,25.747928619384766,757500,,,,,,,,
2021-01-19,29.190000534057617,30.979999542236328,28.889999389648438,30.31999969482422,27.305952072143555,852200,,,,,,,,
2021-01-20,31.280000686645508,32.65999984741211,31.280000686645508,32.13999938964844,28.94503402709961,1326400,,,,,,,,
2021-01-21,31.90999984741211,31.950000762939453,28.68000030517578,30.329999923706055,27.314960479736328,1392300,,,,,,,,
2021-01-22,30.100000381469727,30.6200008392334,29.510000228881836,30.3799991607666,27.359989166259766,1066500,,,,,,,,
2021-01-25,31.520000457763672,34.9900016784668,30.549999237060547,33.9900016784668,30.611127853393555,2351100,,,,,,,,
2021-01-26,33.75,33.75,30.309999465942383,30.790000915527344,27.72923469543457,1109000,,,,,,,,
2021-01-27,29.6200008392334,29.75,28.100000381469727,29.309999465942383,26.39635467529297,1693900,,,,,,,,
2021-01-28,29.297000885009766,31.65999984741211,29.040000915527344,31.020000457763672,27.936372756958008,864200,,,,,,,,
2021-01-29,30.81999969482422,32.31999969482422,29.75,31.5,28.36865234375,489600,,,,,,,,
2021-02-01,32.13999938964844,32.349998474121094,30.200000762939453,31.209999084472656,28.107481002807617,792500,,,,,,,,
2021-02-02,31.209999084472656,31.315000534057617,29.799999237060547,30.040000915527344,27.053787231445312,692200,,,,,,,,
2021-02-03,30.173999786376953,31.389999389648438,29.809999465942383,31.1200008392334,28.026430130004883,663700,,,,,,,,
2021-02-04,31.489999771118164,31.489999771118164,30.10099983215332,30.43000030517578,27.405019760131836,509300,,,,,,,,
2021-02-05,30.700000762939453,30.709999084472656,29.34000015258789,30.299999237060547,27.28794288635254,676900,,,,,,,,
2021-02-08,29.790000915527344,35.189998626708984,29.579999923706055,34.77000045776367,31.31358528137207,1097400,,,,,,,,
2021-02-09,34.5099983215332,35.209999084472656,33.15999984741211,34.099998474121094,30.710193634033203,712100,,,,,,,,
2021-02-10,34.47999954223633,34.9900016784668,32.220001220703125,32.59000015258789,29.350296020507812,903700,,,,,,,,
2021-02-11,32.900001525878906,33.2599983215332,31.809999465942383,32.25,29.044097900390625,381100,,,,,,,,
2021-02-12,32.02000045776367,34.13999938964844,32.02000045776367,33.63999938964844,30.29591941833496,264600,,,,,,,,
2021-02-16,34.63999938964844,34.63999938964844,32.900001525878906,33.04999923706055,29.764570236206055,739900,,,,,,,,
2021-02-17,34.00400161743164,34.380001068115234,32.75,33.38999938964844,30.070770263671875,561400,,,,,,,,
2021-02-18,32.0,32.5,30.299999237060547,31.75,28.59380340576172,843500,,,,,,,,
2021-02-19,32.20399856567383,32.70000076293945,29.31999969482422,29.540000915527344,26.603490829467773,994300,,,,,,,,
2021-02-22,29.100000381469727,31.1299991607666,28.530000686645508,30.3700008392334,27.35098648071289,809900,,,,,,,,
2021-02-23,28.799999237060547,30.299999237060547,27.639999389648438,29.709999084472656,26.756593704223633,890100,,,,,,,,
2021-02-24,29.670000076293945,29.815000534057617,27.84000015258789,28.09000015258789,25.29763412475586,1129600,,,,,,,,
2021-02-25,30.6299991607666,31.0,27.059999465942383,27.18000030517578,24.47809600830078,1638200,,,,,,,,
2021-02-26,27.91699981689453,27.940000534057617,25.75,26.670000076293945,24.018795013427734,953200,,,,,,,,
2021-03-01,27.6200008392334,28.200000762939453,27.270000457763672,28.049999237060547,25.26161003112793,1059100,,,,,,,,
2021-03-02,28.0,28.65999984741211,27.270000457763672,28.59000015258789,25.747928619384766,807500,,,,,,,,
2021-03-03,28.979999542236328,29.700000762939453,28.5,29.200000762939453,26.297292709350586,1099000,,,,,,,,
2021-03-04,28.209999084472656,29.540000915527344,26.239999771118164,27.8799991607666,25.108509063720703,1890900,,,,,,,,
2021-03-05,27.6200008392334,28.1299991607666,26.0,26.700000762939453,24.045812606811523,1442700,,,,,,,,
2021-03-08,25.920000076293945,26.5,22.719999313354492,22.93000030517578,20.650577545166016,1327200,,,,,,,,
2021-03-09,23.860000610351562,25.450000762939453,23.860000610351562,24.59000015258789,22.14556121826172,739200,,,,,,,,
2021-03-10,24.8700008392334,25.325000762939453,23.450000762939453,24.260000228881836,21.848365783691406,767000,,,,,,,,
2021-03-11,24.860000610351562,25.030000686645508,24.0,24.399999618530273,21.974449157714844,1098300,,,,,,,,
2021-03-12,24.0,25.34000015258789,23.719999313354492,25.0,22.51480484008789,492100,,,,,,,,
2021-03-15,25.0,25.309999465942383,24.290000915527344,24.809999465942383,22.343690872192383,808400,,,,,,,,
2021-03-16,25.100000381469727,25.299999237060547,23.985000610351562,24.309999465942383,21.893396377563477,475000,,,,,,,,
2021-03-17,24.200000762939453,24.385000228881836,23.399999618530273,24.0,21.614213943481445,664700,,,,,,,,
2021-03-18,24.15999984741211,24.44499969482422,23.649999618530273,24.09000015258789,21.695262908935547,581500,,,,,,,,
2021-03-19,24.18000030517578,24.450000762939453,23.6200008392334,23.670000076293945,21.3170166015625,812500,,,,,,,,
2021-03-22,23.68000030517578,24.0,22.219999313354492,22.920000076293945,20.641572952270508,774000,,,,,,,,
2021-03-23,22.18000030517578,22.31999969482422,21.334999084472656,21.690000534057617,19.533845901489258,938600,,,,,,,,
2021-03-24,21.43000030517578,22.18000030517578,20.579999923706055,21.200000762939453,19.09255599975586,1245500,,,,,,,,
2021-03-25,20.520000457763672,21.200000762939453,20.239999771118164,20.75,18.687288284301758,452900,,,,,,,,
2021-03-26,21.219999313354492,22.100000381469727,20.799999237060547,21.530000686645508,19.38974952697754,2871100,,,,,,,,
2021-03-29,21.510000228881836,23.860000610351562,21.360000610351562,22.479999542236328,20.24531364440918,1413300,,,,,,,,
2021-03-30,22.5,23.010000228881836,21.149999618530273,22.540000915527344,20.299346923828125,1099600,,,,,,,,
2021-03-31,22.545000076293945,24.350000381469727,22.489999771118164,24.020000457763672,21.63222312927246,952300,,,,,,,,
2021-04-01,24.290000915527344,24.469999313354492,23.969999313354492,24.06999969482422,21.6772518157959,506400,,,,,,,,
2021-04-05,24.18000030517578,25.15999984741211,23.850000381469727,24.899999618530273,22.42474365234375,1090500,,,,,,,,
2021-04-06,24.65999984741211,25.097000122070312,23.8799991607666,24.90999984741211,22.433748245239258,1264000,,,,,,,,
2021-04-07,25.0,25.469999313354492,24.6200008392334,25.43000030517578,22.90205955505371,422500,,,,,,,,
2021-04-08,25.510000228881836,25.739999771118164,24.809999465942383,24.889999389648438,22.415739059448242,672400,,,,,,,,
2021-04-09,24.799999237060547,25.229999542236328,24.6200008392334,24.690000534057617,22.235620498657227,1169800,,,,,,,,
2021-04-12,24.700000762939453,25.299999237060547,24.639999389648438,24.950000762939453,22.469776153564453,500100,,,,,,,,
2021-04-13,25.479999542236328,28.170000076293945,25.34000015258789,27.360000610351562,24.640201568603516,540600,,,,,,,,
2021-04-14,27.270000457763672,27.815000534057617,26.8799991607666,27.209999084472656,24.50511360168457,514700,,,,,,,,
2021-04-15,27.559999465942383,27.78499984741211,25.860000610351562,26.049999237060547,23.460424423217773,532700,,,,,,,,
2021-04-16,26.100000381469727,26.420000076293945,24.510000228881836,24.84000015258789,22.370710372924805,423700,,,,,,,,
2021-04-19,24.829999923706055,24.950000762939453,24.209999084472656,24.56999969482422,22.12755012512207,197800,,,,,,,,
2021-04-20,24.799999237060547,25.670000076293945,23.850000381469727,23.979999542236328,21.59619903564453,558300,,,,,,,,
2021-04-21,24.100000381469727,26.34000015258789,24.100000381469727,26.079999923706055,23.487445831298828,671600,,,,,,,,
2021-04-22,26.200000762939453,27.46500015258789,25.93000030517578,26.799999237060547,24.135868072509766,311700,,,,,,,,
2021-04-23,26.559999465942383,27.600000381469727,26.520000457763672,27.440000534057617,24.712251663208008,176000,,,,,,,,
2021-04-26,27.31999969482422,27.65999984741211,27.049999237060547,27.389999389648438,24.667221069335938,642500,,,,,,,,
2021-04-27,27.149999618530273,27.989999771118164,27.059999465942383,27.84000015258789,25.072486877441406,179100,,,,,,,,
2021-04-28,28.549999237060547,28.549999237060547,27.30299949645996,27.530000686645508,24.793302536010742,919000,,,,,,,,
2021-04-29,27.0,27.100000381469727,25.5,26.440000534057617,23.811656951904297,316700,,,,,,,,
2021-04-30,26.440000534057617,27.06999969482422,25.96500015258789,26.899999618530273,24.225927352905273,158300,,,,,,,,
2021-05-03,26.809999465942383,27.219999313354492,26.590999603271484,27.06999969482422,24.3790283203125,166800,,,,,,,,
2021-05-04,27.0,27.030000686645508,25.979999542236328,26.43000030517578,23.802650451660156,226400,,,,,,,,
2021-05-05,26.420000076293945,26.575000762939453,25.014999389648438,25.260000228881836,22.748960494995117,273500,,,,,,,,
2021-05-06,25.260000228881836,25.8700008392334,24.75,25.850000381469727,23.28030776977539,662800,,,,,,,,
2021-05-07,25.75,26.31999969482422,24.350000381469727,24.68000030517578,22.22661590576172,208200,,,,,,,,
2021-05-10,24.5,24.540000915527344,22.719999313354492,22.90999984741211,20.632566452026367,2054300,,,,,,,,
2021-05-11,22.290000915527344,24.299999237060547,22.040000915527344,24.010000228881836,21.623220443725586,489900,,,,,,,,
2021-05-12,23.530000686645508,23.81999969482422,22.540000915527344,23.0,20.713621139526367,364200,,,,,,,,
2021-05-13,23.149999618530273,23.658000946044922,22.200000762939453,22.75,20.48847198486328,283600,,,,,,,,
2021-05-14,22.600000381469727,24.309999465942383,22.549999237060547,24.260000228881836,21.848365783691406,271000,,,,,,,,
2021-05-17,24.030000686645508,24.459999084472656,23.43000030517578,23.520000457763672,21.181930541992188,164000,,,,,,,,
2021-05-18,23.809999465942383,23.90999984741211,22.799999237060547,22.81999969482422,20.551511764526367,338400,,,,,,,,
2021-05-19,22.549999237060547,23.93000030517578,22.101999282836914,23.5,21.163915634155273,710800,,,,,,,,
2021-05-20,23.670000076293945,24.170000076293945,23.209999084472656,23.719999313354492,21.36204719543457,184200,,,,,,,,
2021-05-21,23.760000228881836,24.389999389648438,23.290000915527344,23.760000228881836,21.398069381713867,379400,,,,,,,,
2021-05-24,23.989999771118164,25.389999389648438,22.68000030517578,24.989999771118164,22.50579833984375,773600,,,,,,,,
2021-05-25,24.604999542236328,25.170000076293945,23.530000686645508,23.739999771118164,21.38006019592285,627400,,,,,,,,
2021-05-26,23.850000381469727,24.299999237060547,22.985000610351562,23.489999771118164,21.154911041259766,573100,,,,,,,,
2021-05-27,23.5,23.503999710083008,21.5,21.860000610351562,19.686946868896484,2799500,,,,,,,,
2021-05-28,21.90999984741211,22.0,20.860000610351562,21.079999923706055,18.984481811523438,2947000,,,,,,,,
2021-06-01,21.3700008392334,22.610000610351562,21.200000762939453,22.459999084472656,20.2273006439209,3458000,,,,,,,,
2021-06-02,22.09000015258789,22.479999542236328,21.799999237060547,22.399999618530273,20.17326545715332,639700,,,,,,,,
2021-06-03,21.950000762939453,22.40999984741211,21.600000381469727,22.110000610351562,19.912094116210938,766200,,,,,,,,
2021-06-04,22.110000610351562,22.15999984741211,21.520000457763672,21.940000534057617,19.758991241455078,338100,,,,,,,,
2021-06-07,21.940000534057617,21.940000534057617,21.350000381469727,21.639999389648438,19.488813400268555,219800,,,,,,,,
2021-06-08,21.739999771118164,22.790000915527344,21.510000228881836,22.639999389648438,20.389406204223633,529200,,,,,,,,
2021-06-09,22.639999389648438,23.799999237060547,22.260000228881836,23.3700008392334,21.04684066772461,1212000,,,,,,,,
2021-06-10,23.3700008392334,23.760000228881836,23.15999984741211,23.309999465942383,20.9928035736084,590700,,,,,,,,
2021-06-11,23.350000381469727,23.59000015258789,23.110000610351562,23.510000228881836,21.172922134399414,493400,,,,,,,,
2021-06-14,23.489999771118164,24.049999237060547,23.239999771118164,23.6200008392334,21.271987915039062,416900,,,,,,,,
2021-06-15,23.6200008392334,23.8799991607666,22.510000228881836,23.190000534057617,20.884733200073242,427100,,,,,,,,
2021-06-16,22.8799991607666,23.6299991607666,22.520000457763672,22.959999084472656,20.677595138549805,537400,,,,,,,,
2021-06-17,22.959999084472656,23.43000030517578,22.510000228881836,22.600000381469727,20.35338592529297,433900,,,,,,,,
2021-06-18,22.639999389648438,24.68000030517578,22.360000610351562,22.899999618530273,20.62356185913086,4522600,,,,,,,,
2021-06-21,22.520000457763672,22.770000457763672,22.09000015258789,22.09000015258789,19.894079208374023,311100,,,,,,,,
2021-06-22,22.15999984741211,22.420000076293945,21.43000030517578,21.489999771118164,19.35372543334961,421600,,,,,,,,
2021-06-23,21.549999237060547,21.777000427246094,20.90999984741211,20.90999984741211,18.831382751464844,643700,,,,,,,,
2021-06-24,21.100000381469727,21.40999984741211,20.84000015258789,21.0,18.91243553161621,986000,,,,,,,,
2021-06-25,21.299999237060547,21.299999237060547,20.459999084472656,20.850000381469727,18.777347564697266,2347600,,,,,,,,
2021-06-28,20.969999313354492,21.469999313354492,20.670000076293945,21.079999923706055,18.984481811523438,1025000,,,,,,,,
2021-06-29,21.110000610351562,21.110000610351562,19.989999771118164,20.43000030517578,18.399099349975586,928000,,,,,,,,
2021-06-30,20.389999389648438,20.920000076293945,20.18000030517578,20.790000915527344,18.723312377929688,507200,,,,,,,,
2021-07-01,20.770000457763672,20.770000457763672,20.030000686645508,20.040000915527344,18.047866821289062,185900,,,,,,,,
2021-07-02,20.049999237060547,20.079999923706055,19.360000610351562,19.43000030517578,17.498504638671875,268000,,,,,,,,
2021-07-06,19.31999969482422,19.65999984741211,19.229999542236328,19.510000228881836,17.570554733276367,416000,,,,,,,,
2021-07-07,19.520000457763672,19.600000381469727,18.020000457763672,18.190000534057617,16.381772994995117,502500,,,,,,,,
2021-07-08,17.799999237060547,17.90999984741211,17.309999465942383,17.559999465942383,15.814397811889648,886200,,,,,,,,
2021-07-09,17.979999542236328,18.170000076293945,17.43000030517578,18.110000610351562,16.309724807739258,426200,,,,,,,,
2021-07-12,18.06999969482422,18.760000228881836,17.889999389648438,18.739999771118164,16.87709617614746,486700,,,,,,,,
2021-07-13,18.75,19.329999923706055,18.700000762939453,18.920000076293945,17.03920555114746,541800,,,,,,,,
2021-07-14,18.510000228881836,18.579999923706055,17.969999313354492,18.510000228881836,16.669960021972656,796200,,,,,,,,
2021-07-15,18.360000610351562,18.46500015258789,17.510000228881836,17.559999465942383,15.814397811889648,524600,,,,,,,,
2021-07-16,17.56999969482422,17.6299991607666,17.18000030517578,17.350000381469727,15.625275611877441,745400,,,,,,,,
2021-07-19,17.100000381469727,17.540000915527344,16.860000610351562,17.25,15.5352144241333,602000,,,,,,,,
2021-07-20,17.3700008392334,18.0,17.209999084472656,17.809999465942383,16.039548873901367,554100,,,,,,,,
2021-07-21,17.799999237060547,18.360000610351562,17.485000610351562,18.229999542236328,16.41779327392578,321800,,,,,,,,
2021-07-22,18.059999465942383,18.229999542236328,17.6299991607666,17.90999984741211,16.129606246948242,213300,,,,,,,,
2021-07-23,17.3799991607666,17.5,16.110000610351562,17.15999984741211,15.454160690307617,1176200,,,,,,,,
2021-07-26,16.510000228881836,17.0,15.84000015258789,16.93000030517578,15.247027397155762,1148700,,,,,,,,
2021-07-27,16.559999465942383,16.7450008392334,14.819999694824219,15.010000228881836,13.517889022827148,2368300,,,,,,,,
2021-07-28,16.040000915527344,17.84000015258789,15.75,17.68000030517578,15.922470092773438,1177700,,,,,,,,
2021-07-29,17.809999465942383,17.8799991607666,16.600000381469727,16.899999618530273,15.220006942749023,672000,,,,,,,,
2021-07-30,16.850000381469727,17.280000686645508,16.729999542236328,16.889999389648438,15.211002349853516,401800,,,,,,,,
2021-08-02,16.920000076293945,17.34000015258789,16.809999465942383,16.969999313354492,15.283047676086426,332600,,,,,,,,
2021-08-03,16.520000457763672,16.81999969482422,16.110000610351562,16.489999771118164,14.850764274597168,467600,,,,,,,,
2021-08-04,16.479999542236328,16.920000076293945,16.350000381469727,16.450000762939453,14.814741134643555,188800,,,,,,,,
2021-08-05,16.469999313354492,16.649999618530273,15.9399995803833,15.949999809265137,14.364444732666016,225900,,,,,,,,
2021-08-06,15.869999885559082,16.049999237060547,14.890000343322754,15.8100004196167,14.238364219665527,622100,,,,,,,,
2021-08-09,15.779999732971191,15.779999732971191,14.699999809265137,15.359999656677246,13.83309555053711,898300,,,,,,,,
2021-08-10,15.5,16.010000228881836,15.390999794006348,15.729999542236328,14.166315078735352,647500,,,,,,,,
2021-08-11,15.760000228881836,15.800000190734863,14.539999961853027,14.5600004196167,13.112621307373047,600500,,,,,,,,
2021-08-12,14.5600004196167,14.5600004196167,13.5,14.100000381469727,12.698348999023438,367100,,,,,,,,
2021-08-13,14.149999618530273,14.149999618530273,13.600000381469727,13.789999961853027,12.419166564941406,221900,,,,,,,,
2021-08-16,13.65999984741211,13.710000038146973,12.829999923706055,13.069999694824219,11.77073860168457,373700,,,,,,,,
2021-08-17,13.010000228881836,13.270000457763672,12.699999809265137,13.029999732971191,11.734716415405273,788300,,,,,,,,
2021-08-18,13.199999809265137,13.479999542236328,12.960000038146973,13.109999656677246,11.8067626953125,1521400,,,,,,,,
2021-08-19,13.75,14.399999618530273,12.739999771118164,12.960000038146973,11.671674728393555,1678300,,,,,,,,
2021-08-20,13.079999923706055,13.430000305175781,12.369999885559082,12.399999618530273,11.167343139648438,433500,,,,,,,,
2021-08-23,12.449999809265137,12.9399995803833,12.050000190734863,12.850000381469727,11.572609901428223,968400,,,,,,,,
2021-08-24,13.010000228881836,13.843999862670898,13.010000228881836,13.489999771118164,12.1489896774292,808600,,,,,,,,
2021-08-25,13.239999771118164,14.0,13.0600004196167,13.84000015258789,12.464195251464844,406300,,,,,,,,
2021-08-26,13.670000076293945,13.710000038146973,12.970000267028809,13.350000381469727,12.022906303405762,280400,,,,,,,,
2021-08-27,13.350000381469727,13.539999961853027,12.989999771118164,13.329999923706055,12.00489330291748,481500,,,,,,,,
2021-08-30,13.199999809265137,13.229999542236328,12.850000381469727,13.210000038146973,12.037699699401855,192100,,,,,,,,
2021-08-31,13.369999885559082,13.670000076293945,13.289999961853027,13.520000457763672,12.320188522338867,318800,,,,,,,,
2021-09-01,13.680000305175781,14.380000114440918,13.550000190734863,14.050000190734863,12.803153991699219,383400,,,,,,,,
2021-09-02,14.15999984741211,14.274999618530273,13.789999961853027,14.119999885559082,12.866942405700684,404200,,,,,,,,
2021-09-03,13.899999618530273,14.149999618530273,13.289999961853027,13.420000076293945,12.229063034057617,969400,,,,,,,,
2021-09-07,13.550000190734863,14.289999961853027,13.510000228881836,13.989999771118164,12.748478889465332,252600,,,,,,,,
2021-09-08,13.84000015258789,14.180000305175781,13.510000228881836,14.020000457763672,12.775816917419434,407300,,,,,,,,
2021-09-09,13.699999809265137,14.0,13.449999809265137,13.890000343322754,12.657354354858398,289000,,,,,,,,
2021-09-10,14.010000228881836,14.015000343322754,13.619999885559082,13.699999809265137,12.484214782714844,179000,,,,,,,,
2021-09-13,13.800000190734863,13.800000190734863,13.15999984741211,13.380000114440918,12.192612648010254,290500,,,,,,,,
2021-09-14,13.229999542236328,13.319999694824219,12.850000381469727,13.109999656677246,11.946573257446289,400400,,,,,,,,
2021-09-15,12.970000267028809,13.119999885559082,12.618000030517578,13.079999923706055,11.919236183166504,579600,,,,,,,,
2021-09-16,12.90999984741211,13.119999885559082,12.779999732971191,12.979999542236328,11.828109741210938,218800,,,,,,,,
2021-09-17,13.100000381469727,13.1899995803833,12.880000114440918,13.130000114440918,11.964797973632812,515000,,,,,,,,
2021-09-20,12.960000038146973,13.100000381469727,12.699999809265137,13.0600004196167,11.901010513305664,342600,,,,,,,,
2021-09-21,13.0,13.300000190734863,12.899999618530273,13.079999923706055,11.919236183166504,198500,,,,,,,,
2021-09-22,13.15999984741211,14.0649995803833,13.050000190734863,13.720000267028809,12.50244140625,331300,,,,,,,,
2021-09-23,13.760000228881836,13.979999542236328,13.5600004196167,13.890000343322754,12.657354354858398,419900,,,,,,,,
2021-09-24,13.670000076293945,13.770000457763672,13.180000305175781,13.420000076293945,12.229063034057617,207200,,,,,,,,
2021-09-27,13.5,14.359999656677246,13.420000076293945,14.109999656677246,12.857831001281738,328300,,,,,,,,
2021-09-28,14.074999809265137,14.239999771118164,13.779999732971191,13.9399995803833,12.702916145324707,183900,,,,,,,,
2021-09-29,13.920000076293945,14.979999542236328,13.800000190734863,14.569999694824219,13.277009010314941,817800,,,,,,,,
2021-09-30,14.835000038146973,15.6899995803833,14.529999732971191,15.239999771118164,13.887550354003906,769500,,,,,,,,
