date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'PM')","('high', 'PM')","('low', 'PM')","('close', 'PM')","('adj_close', 'PM')","('volume', 'PM')","('currency', '')"
2020-01-29,84.87000274658203,85.19000244140625,83.94000244140625,83.95999908447266,61.85383605957031,4418500,,,,,,,,
2020-01-30,83.20999908447266,84.52999877929688,82.52999877929688,84.33000183105469,62.12642288208008,5625100,,,,,,,,
2020-01-31,84.19000244140625,84.30000305175781,82.2699966430664,82.69999694824219,60.92559814453125,4861600,,,,,,,,
2020-02-03,82.63999938964844,84.19000244140625,82.63999938964844,83.0,61.1466064453125,3356400,,,,,,,,
2020-02-04,83.0199966430664,84.11000061035156,82.81999969482422,83.5999984741211,61.58861541748047,4615900,,,,,,,,
2020-02-05,83.5999984741211,84.77999877929688,83.5999984741211,83.94000244140625,61.839111328125,4860800,,,,,,,,
2020-02-06,84.80000305175781,88.80000305175781,84.58000183105469,86.18000030517578,63.489322662353516,7306200,,,,,,,,
2020-02-07,86.30000305175781,87.73999786376953,86.22000122070312,87.44999694824219,64.42493438720703,4654600,,,,,,,,
2020-02-10,87.33999633789062,88.7699966430664,86.91000366210938,88.75,65.3826675415039,6392400,,,,,,,,
2020-02-11,88.75,90.16999816894531,88.36000061035156,89.44000244140625,65.89098358154297,4975000,,,,,,,,
2020-02-12,89.0,89.30000305175781,87.37000274658203,87.9000015258789,64.75646209716797,4086100,,,,,,,,
2020-02-13,88.83999633789062,89.7300033569336,87.54000091552734,88.81999969482422,65.4342269897461,4322800,,,,,,,,
2020-02-14,88.87999725341797,89.2300033569336,88.01000213623047,88.5,65.19847869873047,3348600,,,,,,,,
2020-02-18,88.29000091552734,88.38999938964844,87.05000305175781,87.44000244140625,64.41758728027344,3606200,,,,,,,,
2020-02-19,87.80999755859375,87.97000122070312,86.87999725341797,87.87999725341797,64.7417221069336,4372000,,,,,,,,
2020-02-20,87.5,87.7699966430664,86.13999938964844,87.44000244140625,64.41758728027344,3076400,,,,,,,,
2020-02-21,86.86000061035156,89.69999694824219,86.68000030517578,89.63999938964844,66.03832244873047,6314300,,,,,,,,
2020-02-24,88.22000122070312,88.55000305175781,85.37999725341797,85.56999969482422,63.039939880371094,6497400,,,,,,,,
2020-02-25,85.93000030517578,87.1500015258789,84.12999725341797,85.0,62.62001037597656,6125500,,,,,,,,
2020-02-26,85.0,86.62000274658203,84.80999755859375,86.25,63.5408821105957,7929700,,,,,,,,
2020-02-27,84.86000061035156,87.44999694824219,83.06999969482422,83.06999969482422,61.19816970825195,8930500,,,,,,,,
2020-02-28,81.0,81.97000122070312,77.7300033569336,81.87000274658203,60.31411361694336,13650600,,,,,,,,
2020-03-02,81.61000061035156,85.04000091552734,80.80999755859375,84.97000122070312,62.59791564941406,6916400,,,,,,,,
2020-03-03,84.87999725341797,86.94999694824219,82.6500015258789,83.5,61.51495361328125,6034700,,,,,,,,
2020-03-04,84.33999633789062,88.77999877929688,84.1500015258789,88.73999786376953,65.37528228759766,5675300,,,,,,,,
2020-03-05,86.68000030517578,89.18000030517578,86.5,87.86000061035156,64.72699737548828,6587500,,,,,,,,
2020-03-06,84.56999969482422,87.55999755859375,83.73999786376953,87.2699966430664,64.29232025146484,6596900,,,,,,,,
2020-03-09,82.16999816894531,84.81999969482422,79.31999969482422,81.62999725341797,60.13731384277344,10717700,,,,,,,,
2020-03-10,83.27999877929688,84.97000122070312,80.87999725341797,84.7300033569336,62.42110061645508,7496100,,,,,,,,
2020-03-11,82.04000091552734,82.69999694824219,79.08999633789062,79.83999633789062,58.818603515625,7083200,,,,,,,,
2020-03-12,73.54000091552734,76.83000183105469,70.2699966430664,72.25,53.227012634277344,11487200,,,,,,,,
2020-03-13,75.12000274658203,79.79000091552734,72.3499984741211,79.5,58.56813049316406,11013100,,,,,,,,
2020-03-16,70.76000213623047,74.66000366210938,68.41000366210938,69.5999984741211,51.27473449707031,10163400,,,,,,,,
2020-03-17,71.66999816894531,75.12999725341797,70.5999984741211,73.98999786376953,54.50887680053711,11051400,,,,,,,,
2020-03-18,70.2699966430664,73.4800033569336,59.83000183105469,64.91000366210938,47.81958770751953,14720100,,,,,,,,
2020-03-19,64.26000213623047,67.22000122070312,61.0099983215332,66.43000030517578,48.93937683105469,9453600,,,,,,,,
2020-03-20,64.9000015258789,65.26000213623047,60.290000915527344,61.09000015258789,45.81224060058594,12175000,,,,,,,,
2020-03-23,58.959999084472656,60.58000183105469,56.0099983215332,59.97999954223633,44.979827880859375,14031200,,,,,,,,
2020-03-24,60.95000076293945,66.11000061035156,60.779998779296875,63.599998474121094,47.69451904296875,9328700,,,,,,,,
2020-03-25,61.61000061035156,68.58000183105469,61.0099983215332,66.06999969482422,49.54680633544922,9075300,,,,,,,,
2020-03-26,66.12999725341797,72.04000091552734,65.9800033569336,71.16000366210938,53.3638801574707,7830700,,,,,,,,
2020-03-27,68.79000091552734,71.58000183105469,67.38999938964844,69.1500015258789,51.8565559387207,7972300,,,,,,,,
2020-03-30,70.31999969482422,73.0,70.0199966430664,72.55000305175781,54.40625,6361400,,,,,,,,
2020-03-31,72.56999969482422,75.0199966430664,72.19999694824219,72.95999908447266,54.713714599609375,11601800,,,,,,,,
2020-04-01,69.7699966430664,71.98999786376953,69.27999877929688,71.12000274658203,53.3338737487793,6497600,,,,,,,,
2020-04-02,70.26000213623047,75.05999755859375,70.12000274658203,74.33999633789062,55.74860382080078,6143500,,,,,,,,
2020-04-03,75.44000244140625,75.5,72.7699966430664,73.45999908447266,55.08868408203125,5254100,,,,,,,,
2020-04-06,75.37999725341797,76.61000061035156,74.16000366210938,75.68000030517578,56.75346755981445,6293100,,,,,,,,
2020-04-07,76.87000274658203,77.2699966430664,73.72000122070312,74.51000213623047,55.87608337402344,7069800,,,,,,,,
2020-04-08,75.16999816894531,75.91000366210938,74.36000061035156,74.66000366210938,55.98857116699219,6565800,,,,,,,,
2020-04-09,75.91999816894531,77.7300033569336,74.93000030517578,75.33999633789062,56.498504638671875,9281000,,,,,,,,
2020-04-13,75.01000213623047,75.4800033569336,73.66999816894531,73.94999694824219,55.456138610839844,6382000,,,,,,,,
2020-04-14,74.3499984741211,77.44999694824219,74.1500015258789,77.18000030517578,57.87834548950195,6154200,,,,,,,,
2020-04-15,75.5999984741211,75.83000183105469,73.7699966430664,75.44000244140625,56.573490142822266,5730300,,,,,,,,
2020-04-16,76.0,76.4800033569336,74.22000122070312,75.38999938964844,56.536006927490234,4531900,,,,,,,,
2020-04-17,76.41999816894531,78.87000274658203,76.19000244140625,77.95999908447266,58.46327590942383,5352200,,,,,,,,
2020-04-20,76.13999938964844,78.13999938964844,75.7699966430664,76.86000061035156,57.63837814331055,5953700,,,,,,,,
2020-04-21,72.9800033569336,75.5199966430664,71.5999984741211,72.27999877929688,54.203773498535156,7726900,,,,,,,,
2020-04-22,73.66999816894531,73.86000061035156,71.8499984741211,73.05999755859375,54.78871536254883,4868300,,,,,,,,
2020-04-23,73.05999755859375,73.41000366210938,71.75,71.77999877929688,53.82881546020508,5332400,,,,,,,,
2020-04-24,72.5,73.97000122070312,72.30000305175781,73.66999816894531,55.24614715576172,4193500,,,,,,,,
2020-04-27,74.05000305175781,75.20999908447266,73.5999984741211,74.91999816894531,56.18355178833008,3915900,,,,,,,,
2020-04-28,76.30999755859375,78.45999908447266,76.11000061035156,77.25,57.93082809448242,5487400,,,,,,,,
2020-04-29,78.19999694824219,78.44000244140625,76.36000061035156,76.5,57.36840057373047,4583600,,,,,,,,
2020-04-30,75.94999694824219,76.16000366210938,72.77999877929688,74.5999984741211,55.943565368652344,9192200,,,,,,,,
2020-05-01,74.55000305175781,74.88999938964844,72.91000366210938,73.27999877929688,54.95370101928711,4782300,,,,,,,,
2020-05-04,73.0199966430664,73.4000015258789,71.13999938964844,73.30999755859375,54.9761848449707,4589800,,,,,,,,
2020-05-05,73.81999969482422,74.36000061035156,72.19000244140625,72.19999694824219,54.14378356933594,3696400,,,,,,,,
2020-05-06,72.43000030517578,72.5199966430664,69.55000305175781,71.5,53.61883544921875,7199100,,,,,,,,
2020-05-07,72.7300033569336,72.7300033569336,70.06999969482422,70.13999938964844,52.59896469116211,7019200,,,,,,,,
2020-05-08,71.48999786376953,72.43000030517578,71.30999755859375,72.0,53.99379348754883,5573700,,,,,,,,
2020-05-11,71.75,71.98999786376953,70.8499984741211,71.27999877929688,53.453857421875,3916800,,,,,,,,
2020-05-12,71.83000183105469,72.23999786376953,69.87000274658203,69.87000274658203,52.396480560302734,4703300,,,,,,,,
2020-05-13,69.66999816894531,69.98999786376953,68.29000091552734,68.79000091552734,51.58657455444336,4541200,,,,,,,,
2020-05-14,68.5,68.56999969482422,66.8499984741211,67.95999908447266,50.96414566040039,5878300,,,,,,,,
2020-05-15,68.63999938964844,68.70999908447266,67.45999908447266,67.77999877929688,50.82915496826172,3727000,,,,,,,,
2020-05-18,69.66000366210938,69.87000274658203,68.0,68.25,51.18162536621094,6661100,,,,,,,,
2020-05-19,67.87000274658203,68.63999938964844,67.20999908447266,68.51000213623047,51.3765983581543,4830600,,,,,,,,
2020-05-20,68.79000091552734,70.5199966430664,68.08000183105469,70.47000122070312,52.84642791748047,5298200,,,,,,,,
2020-05-21,70.2300033569336,71.69000244140625,69.83000183105469,70.5,52.868934631347656,6851900,,,,,,,,
2020-05-22,70.5,70.63999938964844,69.51000213623047,70.44999694824219,52.8314323425293,2605300,,,,,,,,
2020-05-26,71.56999969482422,72.47000122070312,71.5199966430664,72.12999725341797,54.09128952026367,5627800,,,,,,,,
2020-05-27,73.5,74.0999984741211,73.0,73.91000366210938,55.42613983154297,5959800,,,,,,,,
2020-05-28,75.0,75.0,73.47000122070312,73.51000213623047,55.12617874145508,5536000,,,,,,,,
2020-05-29,72.94999694824219,73.62000274658203,71.86000061035156,73.36000061035156,55.01369094848633,7185900,,,,,,,,
2020-06-01,73.3499984741211,74.3499984741211,73.3499984741211,73.79000091552734,55.336151123046875,3309300,,,,,,,,
2020-06-02,74.33000183105469,74.33000183105469,73.19999694824219,73.7300033569336,55.29115676879883,3869800,,,,,,,,
2020-06-03,74.44999694824219,74.5999984741211,73.86000061035156,74.20999908447266,55.651100158691406,5182400,,,,,,,,
2020-06-04,74.0,75.2699966430664,73.5199966430664,75.19000244140625,56.38602066040039,4206700,,,,,,,,
2020-06-05,76.5,77.18000030517578,75.77999877929688,75.91000366210938,56.92597198486328,5395600,,,,,,,,
2020-06-08,75.45999908447266,77.77999877929688,75.0999984741211,77.69999694824219,58.268310546875,5141100,,,,,,,,
2020-06-09,77.06999969482422,77.08999633789062,75.43000030517578,75.6500015258789,56.73098373413086,4315400,,,,,,,,
2020-06-10,76.12999725341797,76.38999938964844,75.12999725341797,75.13999938964844,56.34851837158203,4464300,,,,,,,,
2020-06-11,74.1500015258789,74.44000244140625,71.23999786376953,71.25,53.43136215209961,5981300,,,,,,,,
2020-06-12,72.62999725341797,72.7699966430664,69.88999938964844,70.41999816894531,52.808937072753906,6713100,,,,,,,,
2020-06-15,69.69999694824219,72.4000015258789,69.48999786376953,72.19999694824219,54.14378356933594,6254900,,,,,,,,
2020-06-16,74.23999786376953,75.12999725341797,73.6500015258789,74.66000366210938,55.98857116699219,5955800,,,,,,,,
2020-06-17,74.9000015258789,75.33999633789062,73.8499984741211,74.08999633789062,55.56111526489258,4486000,,,,,,,,
2020-06-18,73.5,74.77999877929688,73.36000061035156,74.5999984741211,55.943565368652344,3794300,,,,,,,,
2020-06-19,73.91000366210938,74.33999633789062,72.12000274658203,72.19999694824219,55.0064811706543,9201500,,,,,,,,
2020-06-22,72.3499984741211,72.7300033569336,71.7699966430664,72.04000091552734,54.88458251953125,4107200,,,,,,,,
2020-06-23,72.87000274658203,72.97000122070312,71.45999908447266,71.48999786376953,54.46555709838867,5238600,,,,,,,,
2020-06-24,70.7300033569336,71.18000030517578,69.77999877929688,70.08999633789062,53.39895248413086,5179200,,,,,,,,
2020-06-25,70.0999984741211,70.72000122070312,69.63999938964844,70.66999816894531,53.840824127197266,4610500,,,,,,,,
2020-06-26,70.27999877929688,70.62000274658203,68.37000274658203,68.87000274658203,52.46949005126953,9265400,,,,,,,,
2020-06-29,69.37000274658203,70.62000274658203,69.0199966430664,70.51000213623047,53.718936920166016,2953700,,,,,,,,
2020-06-30,70.04000091552734,70.47000122070312,69.43000030517578,70.05999755859375,53.37609100341797,4626300,,,,,,,,
2020-07-01,70.12999725341797,71.0,69.87999725341797,69.98999786376953,53.32276153564453,3565900,,,,,,,,
2020-07-02,71.0,71.20999908447266,70.19000244140625,70.45999908447266,53.680843353271484,3493700,,,,,,,,
2020-07-06,71.18000030517578,71.37999725341797,70.0,70.5999984741211,53.787498474121094,3562800,,,,,,,,
2020-07-07,70.0,73.20999908447266,69.37000274658203,72.94000244140625,55.57025909423828,8160600,,,,,,,,
2020-07-08,73.0,73.76000213623047,71.55999755859375,72.30000305175781,55.08266830444336,7498900,,,,,,,,
2020-07-09,71.69000244140625,72.19999694824219,69.87000274658203,70.13999938964844,53.437049865722656,4345400,,,,,,,,
2020-07-10,70.69999694824219,73.08999633789062,70.51000213623047,72.95999908447266,55.58549880981445,5429100,,,,,,,,
2020-07-13,72.76000213623047,73.87999725341797,72.44000244140625,73.5,55.996891021728516,5269400,,,,,,,,
2020-07-14,73.12000274658203,74.44000244140625,72.41000366210938,74.30999755859375,56.61402130126953,4781000,,,,,,,,
2020-07-15,74.77999877929688,75.3499984741211,74.52999877929688,75.0,57.139705657958984,3909600,,,,,,,,
2020-07-16,74.7699966430664,75.55000305175781,74.33999633789062,75.3499984741211,57.40635299682617,3691800,,,,,,,,
2020-07-17,75.80000305175781,75.80000305175781,74.70999908447266,75.02999877929688,57.162559509277344,3299400,,,,,,,,
2020-07-20,74.5999984741211,74.79000091552734,72.47000122070312,72.88999938964844,55.53217315673828,5448500,,,,,,,,
2020-07-21,75.2300033569336,76.91999816894531,74.9000015258789,75.91999816894531,57.840614318847656,6862900,,,,,,,,
2020-07-22,76.25,76.31999969482422,74.04000091552734,76.0,57.901573181152344,4904900,,,,,,,,
2020-07-23,75.87999725341797,76.38999938964844,75.2300033569336,76.30000305175781,58.130130767822266,5116900,,,,,,,,
2020-07-24,77.0,77.87999725341797,76.2699966430664,76.8499984741211,58.54914093017578,5695000,,,,,,,,
2020-07-27,76.80000305175781,78.69999694824219,76.61000061035156,78.54000091552734,59.83668899536133,7595800,,,,,,,,
2020-07-28,78.54000091552734,79.3499984741211,77.88999938964844,77.97000122070312,59.40241622924805,4312300,,,,,,,,
2020-07-29,77.8499984741211,78.69000244140625,77.16000366210938,78.38999938964844,59.722412109375,4635800,,,,,,,,
2020-07-30,77.76000213623047,78.16999816894531,77.19000244140625,77.44999694824219,59.006256103515625,3422600,,,,,,,,
2020-07-31,77.76000213623047,77.76000213623047,76.11000061035156,76.80999755859375,58.5186653137207,4995100,,,,,,,,
2020-08-03,76.52999877929688,76.8499984741211,75.93000030517578,76.52999877929688,58.30535125732422,3171600,,,,,,,,
2020-08-04,76.04000091552734,77.37999725341797,76.0,77.0999984741211,58.73960494995117,3399100,,,,,,,,
2020-08-05,77.19999694824219,77.51000213623047,76.45999908447266,76.95999908447266,58.6329345703125,4204000,,,,,,,,
2020-08-06,76.4000015258789,77.19999694824219,76.25,77.12000274658203,58.754844665527344,2440100,,,,,,,,
2020-08-07,76.58000183105469,77.51000213623047,76.27999877929688,77.5,59.04436111450195,2912300,,,,,,,,
2020-08-10,77.36000061035156,78.45999908447266,77.26000213623047,78.37000274658203,59.70717239379883,4291400,,,,,,,,
2020-08-11,79.4000015258789,79.91000366210938,78.41999816894531,78.72000122070312,59.973812103271484,4574400,,,,,,,,
2020-08-12,79.30999755859375,80.05999755859375,79.0,79.69000244140625,60.71284484863281,4922200,,,,,,,,
2020-08-13,78.86000061035156,78.98999786376953,77.8499984741211,78.13999938964844,59.531959533691406,3925900,,,,,,,,
2020-08-14,77.7699966430664,78.30000305175781,77.37000274658203,77.70999908447266,59.20436477661133,2829700,,,,,,,,
2020-08-17,77.45999908447266,78.54000091552734,77.05999755859375,78.26000213623047,59.62337875366211,2542800,,,,,,,,
2020-08-18,78.6500015258789,79.41999816894531,78.25,79.18000030517578,60.32427978515625,2590700,,,,,,,,
2020-08-19,79.33000183105469,79.7699966430664,78.58999633789062,78.69999694824219,59.95858383178711,4483900,,,,,,,,
2020-08-20,78.36000061035156,78.77999877929688,78.01000213623047,78.22000122070312,59.592899322509766,2690700,,,,,,,,
2020-08-21,78.30999755859375,78.58999633789062,77.38999938964844,78.05999755859375,59.47099304199219,2790000,,,,,,,,
2020-08-24,78.29000091552734,79.9000015258789,78.04000091552734,79.62999725341797,60.667118072509766,2484400,,,,,,,,
2020-08-25,80.30999755859375,80.45999908447266,79.26000213623047,79.62000274658203,60.65950393676758,3365500,,,,,,,,
2020-08-26,78.7699966430664,80.08999633789062,78.23999786376953,79.9800033569336,60.933773040771484,3648600,,,,,,,,
2020-08-27,80.08000183105469,81.22000122070312,79.55000305175781,80.0,60.949012756347656,3502000,,,,,,,,
2020-08-28,79.7300033569336,80.80000305175781,79.16000366210938,80.73999786376953,61.512779235839844,3119200,,,,,,,,
2020-08-31,80.51000213623047,80.7300033569336,79.75,79.79000091552734,60.78902053833008,3582800,,,,,,,,
2020-09-01,79.13999938964844,79.5,78.63999938964844,79.04000091552734,60.217620849609375,3285500,,,,,,,,
2020-09-02,78.87999725341797,80.41000366210938,78.83999633789062,79.9800033569336,60.933773040771484,3321800,,,,,,,,
2020-09-03,80.56999969482422,81.61000061035156,78.73999786376953,79.31999969482422,60.43095779418945,4024000,,,,,,,,
2020-09-04,79.97000122070312,80.41999816894531,78.3499984741211,79.1500015258789,60.30143356323242,4107100,,,,,,,,
2020-09-08,79.43000030517578,79.58999633789062,77.88999938964844,79.02999877929688,60.21001052856445,4235200,,,,,,,,
2020-09-09,79.75,81.47000122070312,79.55999755859375,80.47000122070312,61.30707550048828,4483800,,,,,,,,
2020-09-10,80.4000015258789,81.2300033569336,79.7699966430664,80.41000366210938,61.26137161254883,3402800,,,,,,,,
2020-09-11,80.76000213623047,81.5,80.31999969482422,81.2300033569336,61.8861198425293,3007800,,,,,,,,
2020-09-14,81.62000274658203,82.58999633789062,81.30999755859375,81.94000244140625,62.427032470703125,3989600,,,,,,,,
2020-09-15,82.31999969482422,82.5199966430664,81.37000274658203,81.4000015258789,62.015621185302734,3199200,,,,,,,,
2020-09-16,81.76000213623047,82.23999786376953,80.54000091552734,80.5999984741211,61.4061279296875,4103700,,,,,,,,
2020-09-17,80.38999938964844,80.66999816894531,79.16000366210938,79.47000122070312,60.54520797729492,5257000,,,,,,,,
2020-09-18,78.75,79.56999969482422,77.98999786376953,78.08000183105469,59.486236572265625,8811100,,,,,,,,
2020-09-21,78.0999984741211,78.30000305175781,76.36000061035156,77.83000183105469,59.29576873779297,5570000,,,,,,,,
2020-09-22,78.05000305175781,78.79000091552734,76.87999725341797,77.01000213623047,58.67105484008789,4908500,,,,,,,,
2020-09-23,76.54000091552734,77.3499984741211,75.29000091552734,75.5,58.431114196777344,5012500,,,,,,,,
2020-09-24,75.56999969482422,77.08000183105469,74.91999816894531,76.3499984741211,59.08897018432617,3597200,,,,,,,,
2020-09-25,75.68000030517578,76.01000213623047,75.12000274658203,75.4000015258789,58.353736877441406,3836600,,,,,,,,
2020-09-28,76.30000305175781,77.66000366210938,76.16999816894531,76.30999755859375,59.05799102783203,3832600,,,,,,,,
2020-09-29,75.77999877929688,76.12000274658203,74.30000305175781,74.33999633789062,57.533382415771484,4060200,,,,,,,,
2020-09-30,74.54000091552734,75.29000091552734,74.3499984741211,74.98999786376953,58.03641128540039,5410400,,,,,,,,
2020-10-01,74.69999694824219,74.97000122070312,73.51000213623047,74.13999938964844,57.37858963012695,3934400,,,,,,,,
2020-10-02,73.58000183105469,75.12999725341797,73.44999694824219,74.45999908447266,57.62625503540039,2974500,,,,,,,,
2020-10-05,74.77999877929688,76.05999755859375,74.5199966430664,75.91000366210938,58.74843215942383,3703400,,,,,,,,
2020-10-06,76.2300033569336,76.73999786376953,75.30999755859375,75.5,58.431114196777344,3323800,,,,,,,,
2020-10-07,76.8499984741211,79.69999694824219,76.55999755859375,79.05000305175781,61.17854690551758,6691300,,,,,,,,
2020-10-08,78.93000030517578,79.37999725341797,77.8499984741211,78.33000183105469,60.621334075927734,6433400,,,,,,,,
2020-10-09,79.05999755859375,79.75,78.68000030517578,78.87999725341797,61.04697799682617,3120800,,,,,,,,
2020-10-12,79.08999633789062,79.62000274658203,78.5199966430664,79.31999969482422,61.38751983642578,2842800,,,,,,,,
2020-10-13,79.29000091552734,79.58000183105469,78.06999969482422,79.20999908447266,61.302371978759766,4414300,,,,,,,,
2020-10-14,78.55999755859375,79.88999938964844,77.83000183105469,78.91000366210938,61.070213317871094,3488200,,,,,,,,
2020-10-15,77.87000274658203,79.31999969482422,77.8499984741211,79.13999938964844,61.24821472167969,2406000,,,,,,,,
2020-10-16,79.3499984741211,79.87000274658203,79.02999877929688,79.2699966430664,61.34880828857422,3033600,,,,,,,,
2020-10-19,78.9800033569336,79.36000061035156,77.69000244140625,77.83999633789062,60.24209976196289,4671600,,,,,,,,
2020-10-20,77.75,77.8499984741211,73.30000305175781,73.33000183105469,56.7517204284668,9405900,,,,,,,,
2020-10-21,73.93000030517578,75.20999908447266,73.68000030517578,73.81999969482422,57.13093948364258,7273500,,,,,,,,
2020-10-22,74.76000213623047,75.08000183105469,73.91999816894531,74.86000061035156,57.93581008911133,4733500,,,,,,,,
2020-10-23,75.26000213623047,75.37000274658203,74.30999755859375,74.44999694824219,57.61851501464844,3823000,,,,,,,,
2020-10-26,73.86000061035156,73.91999816894531,72.80999755859375,73.6500015258789,56.99937438964844,5055900,,,,,,,,
2020-10-27,73.3499984741211,73.52999877929688,71.19000244140625,71.33000183105469,55.203880310058594,5377700,,,,,,,,
2020-10-28,70.04000091552734,71.12000274658203,69.54000091552734,70.04000091552734,54.20551681518555,5709000,,,,,,,,
2020-10-29,69.66000366210938,71.11000061035156,68.93000030517578,70.63999938964844,54.66986846923828,6457600,,,,,,,,
2020-10-30,70.12000274658203,71.1500015258789,69.94000244140625,71.0199966430664,54.96395492553711,6155900,,,,,,,,
2020-11-02,71.94000244140625,72.25,70.91999816894531,71.62999725341797,55.4360466003418,4315600,,,,,,,,
2020-11-03,71.9800033569336,73.05999755859375,71.68000030517578,71.81999969482422,55.58309555053711,5043800,,,,,,,,
2020-11-04,72.23999786376953,73.19000244140625,71.44999694824219,71.54000091552734,55.36640167236328,4771200,,,,,,,,
2020-11-05,72.12000274658203,72.4800033569336,70.80999755859375,70.9000015258789,54.87108612060547,5811000,,,,,,,,
2020-11-06,71.0199966430664,71.43000030517578,70.12999725341797,70.44999694824219,54.52280807495117,5465400,,,,,,,,
2020-11-09,72.80000305175781,73.30999755859375,71.58000183105469,71.62999725341797,55.4360466003418,8327700,,,,,,,,
2020-11-10,72.63999938964844,74.97000122070312,72.12999725341797,74.75,57.85068130493164,7138400,,,,,,,,
2020-11-11,74.86000061035156,75.18000030517578,73.55000305175781,75.11000061035156,58.12929916381836,4586400,,,,,,,,
2020-11-12,74.47000122070312,74.69999694824219,73.16999816894531,74.5,57.65719985961914,4866200,,,,,,,,
2020-11-13,75.0,76.04000091552734,74.75,75.88999938964844,58.73296356201172,4887000,,,,,,,,
2020-11-16,77.37000274658203,78.72000122070312,76.62999725341797,78.62999725341797,60.853492736816406,5408400,,,,,,,,
2020-11-17,78.08999633789062,78.97000122070312,77.5,78.37999725341797,60.660030364990234,3942100,,,,,,,,
2020-11-18,78.7300033569336,79.20999908447266,77.29000091552734,77.47000122070312,59.95576477050781,3703500,,,,,,,,
2020-11-19,76.76000213623047,77.83000183105469,76.38999938964844,77.51000213623047,59.986717224121094,3730300,,,,,,,,
2020-11-20,77.08000183105469,77.51000213623047,76.5199966430664,76.7300033569336,59.383060455322266,4877000,,,,,,,,
2020-11-23,76.04000091552734,76.81999969482422,75.70999908447266,76.62999725341797,59.3056526184082,3975000,,,,,,,,
2020-11-24,77.04000091552734,78.30000305175781,76.93000030517578,78.0199966430664,60.38140106201172,4430200,,,,,,,,
2020-11-25,77.80999755859375,78.20999908447266,76.87000274658203,76.88999938964844,59.50688171386719,3498400,,,,,,,,
2020-11-27,76.58999633789062,77.0,75.75,75.9000015258789,58.740699768066406,2523800,,,,,,,,
2020-11-30,75.69999694824219,76.08999633789062,75.41999816894531,75.75,58.624603271484375,5539100,,,,,,,,
2020-12-01,76.0199966430664,77.12999725341797,75.69000244140625,77.02999877929688,59.615211486816406,6791700,,,,,,,,
2020-12-02,77.29000091552734,78.11000061035156,77.0199966430664,78.06999969482422,60.42011642456055,5415000,,,,,,,,
2020-12-03,78.25,78.66999816894531,77.69999694824219,78.5,60.752906799316406,4313400,,,,,,,,
2020-12-04,78.52999877929688,80.83000183105469,78.52999877929688,80.75,62.49420928955078,4678200,,,,,,,,
2020-12-07,81.01000213623047,82.13999938964844,80.55000305175781,81.68000030517578,63.21395492553711,5224200,,,,,,,,
2020-12-08,81.27999877929688,83.12000274658203,80.87999725341797,82.63999938964844,63.95694351196289,5712800,,,,,,,,
2020-12-09,83.18000030517578,84.9800033569336,82.83999633789062,84.61000061035156,65.48155975341797,6900000,,,,,,,,
2020-12-10,84.04000091552734,85.41000366210938,83.94999694824219,84.97000122070312,65.76016235351562,8787800,,,,,,,,
